,UKF259,UKF266,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SFRP1,0.018797740615202965,-0.03853251355380075,0.039508972734922335,0.10502002439275727,0.09885942516642492,-0.028364751598018004,-0.014595713986846403,0.0694491899422884,0.002671114769775412,-0.01141049527484434,-0.024395714624828715
CXCL13,,,,,0.014743973152771669,,,-0.04794805623758338,-0.03428103085951359,-0.019348583640781236,
MICA,0.000537780112460438,0.01806946192979872,0.02689588165521537,0.01642852315959451,-0.04157945235644808,-0.0387222811104002,0.1098475938687798,0.06929252771053268,-0.026196979210500536,-0.03148721392638156,0.037615791078973566
TG,-0.017690802208898012,-0.014613873183583516,-0.009685948494408502,0.07053501017595865,0.0212337523314938,-0.05301262384987785,0.004033335999066095,-0.028363830649401765,-0.025510395714816086,-0.020066522617481812,0.04522992183092841
ADA,-0.0008467245231082148,-0.028549636763342035,0.017690293968228767,0.0317602931133223,0.05911310652509907,0.02084871765427066,0.0643246846141185,0.050590220103151326,0.0007820611990230767,-0.03279986700233949,0.00014597861891452838
LAMC3,-0.005781347957863267,-0.03865008486669032,0.025630076805485093,0.05050574054270908,0.03009412131196339,0.0548959149855714,0.03329520244670349,0.03174085004651095,0.03707345427748705,0.029625212580517635,0.03842536276606972
CCL7,-0.012790421731920128,,,,,,,-0.03199310985608453,,,0.07630879964787406
NGF,0.00013714367536582625,-0.013945554706709452,,,0.14754174998451727,-0.007235462655173846,-0.03257838772727063,-0.025434279496443987,0.07861032728818347,-0.006329616727016405,-0.021714979400444537
TNFSF15,-0.014242760170006506,-0.016932960740543398,,,-0.020787293929616354,0.0325763474924811,0.14023022143613878,0.05601357008882973,,-0.01514062379848103,0.05896482216474866
HMGB1,-0.05892171052112813,-0.023638365663590417,0.04485222263222232,-0.002128399967666465,-0.01616246557989973,-0.02228319909672816,-0.03284240964919226,0.0536210998418337,0.05011910687802597,0.037330556029338303,-0.03144210395492998
ITGB3BP,0.01919338948050709,-0.08055992833678687,0.018229015559066655,-0.010610424332824967,-0.015845264513347296,0.046762531513854656,0.07323619034590895,0.01825815819185891,-0.005445865676844203,0.021831260436502617,0.05976543134569881
AANAT,-0.012959456480701936,,-0.006307379819559803,-0.015640863183668342,,,0.008383563363897478,0.02047826916538572,0.09938222052610941,,-0.018699645719247624
RELN,0.043679146637300194,-0.03089660947142814,0.029700841637684453,0.013979737446432874,,-0.06548099339436149,,,,-0.018288232723917202,
IL15,-9.760566394887212e-05,-0.012048808219780703,0.017496755799292725,-0.03361734079904349,-0.03139112243500512,0.03955814455970773,0.03549041488775708,0.058462016700875044,-0.030602500128212824,0.04773133348709881,0.03668459167467212
UTS2,,,,,,,,0.06660610075855769,,,
BSG,0.010298225996875522,-0.05995652997400865,-0.024120149022363258,0.01711440485375334,-0.04030529258924697,0.061305296729558686,0.06614586266005738,0.026076069562632115,-0.02803299861595814,-0.0744483805226545,0.022986218722578014
ADAMTS3,0.0643666846862183,0.0601392499216523,-0.00981554581382345,0.008116016466731728,-0.04078372733459044,,-0.027340577249837572,0.013806625833437058,0.03364476857202397,0.1663700463275105,0.04392754893090132
CD34,0.05246078063166912,-0.0390883417305271,0.03158628138214787,-0.01946539828177407,0.058760914791413744,0.074489910666677,0.06974725335544507,0.10058799097342469,-0.011304124835077868,-0.028094122172466013,0.03626825844146804
PLAT,0.028058185689789128,-0.03497292911777241,-0.05692302013142561,-0.013180443068766102,0.10601012718051428,-0.018652056727798183,0.004480034976702682,0.010242141320083973,0.037418354277838684,0.03055439436902275,0.03644443664410389
NTF3,,,,-0.0131623018811481,-0.006459200166520255,,,0.02892952838027998,0.024262285864962613,-0.025798360665862136,
LTA,-0.01639314564009779,,0.03748324356187015,,,,,,,,-0.02516690503386268
CKLF,-0.02456702339156215,-0.06021051598363832,0.004806215659368131,-0.030571133025202056,-0.03496863884960653,0.07225680945358545,0.01664795369018962,0.09015189990631119,0.04039103085613534,-0.03412897767004737,0.03901566413918039
APELA,,,,,-0.03832026227885517,,,,,,
CD24,0.06975971596951257,-0.03425002116257869,0.03677300540434616,-0.008303428704225445,0.09848052066660685,0.006206504396046556,0.11206504945231342,-0.020126781138991783,-0.026581270403331164,0.05786649711665808,0.034736426017654004
HSP90AA1,0.0201650358694541,0.0871941104504653,0.03083891236714622,0.005652343023925465,-0.06761848553046196,-0.013390807891952197,-0.08489878665833134,-0.06283738730535382,-0.007902534298468518,0.005599255766800305,-0.07671179406100101
BMP4,-0.02180216414571616,-0.03817366977097244,0.024423056168586827,0.023456433254521403,-0.03135731100631321,-0.05160062722942698,-0.03691951605807246,0.09749692382349193,0.007722172567075599,0.03166248869609513,0.10292578945893541
SCGB3A1,,-0.015380516791550771,,0.008559530937580816,0.011094180930812558,-0.06366339920711733,,-0.03139690188747056,-0.03254517234159836,0.04223724153044995,0.031654724468985256
IGFBP4,0.011683127847974005,-0.04285537775695337,-0.02252500326125562,0.03979157222985934,0.07016194302000037,0.10199442943974574,-0.03909810053214926,0.06826512120814673,-0.0360995003450321,-0.0045358769310007985,0.036442246742223634
RSPO4,0.0111295414812252,,-0.02274403790871887,-0.013193219144042994,,0.06669521112477683,,,,-0.0031640217399586403,0.07095993764366146
LEFTY2,0.049652922455853,-0.03453711535619956,0.0020616768567721317,0.00529634711244288,-0.02350398247250756,,-0.029179048990614145,-0.027158527334227005,-0.019548629737519616,-0.028796668585948832,0.01736876590764123
PF4,0.04076771654086903,,,,,,,,-0.015583019413809521,,-0.025166899210054185
ANGPTL2,0.008483178289906985,-0.07910620988171527,-0.00038134700580440804,0.01872143137003194,-0.010240530683607814,0.029456413692550792,-0.011411481250989284,0.053297780136065134,0.023129392349977844,0.05200694797713829,0.08869900254747488
LRIG2,-0.06161487839554749,-0.01136294800267164,-0.01443317126941204,-0.026743174816320055,0.005357676838707947,0.0361283169784036,0.031942218353409255,-0.021301954471272463,-0.004404556669370907,0.011579055802988328,0.02012581705315631
ICOSLG,0.01488137197330567,-0.04029463434473377,-0.03145291691225969,0.08003604034258813,0.01220600868758396,0.014392539819211193,-0.05481464576055443,0.05322029140352186,0.04346678751876568,0.005249435376146109,0.05852025514637253
WIF1,,0.013867133361777965,-0.01755103534609602,0.031646907370716,,,,,,0.05687686115973151,
NPPC,-0.01731096737938227,-0.029507467092303726,-0.03423649335122874,-0.018335345949291423,,-0.023821817417360357,0.025562901312934806,0.02870922277786203,-0.015197017133490233,0.00742643575549552,
LYZ,-0.027757537878486335,-0.009371794561854583,-0.00721575680018597,-0.005390047636177965,-0.014438337445961626,0.013661775437843802,0.06256764377261828,0.0861497999439901,-0.03658308220462989,0.05675147033535707,0.06450003111766647
EREG,,,,,-0.027484239007940527,,,-0.044812658174425965,0.04692951578492881,-0.026373881360672976,0.005995643948046507
SPTAN1,-0.022262312920494607,-0.00879196537459366,-0.015101450740268783,0.030531914333736084,0.001030827569224855,0.00879465248080034,0.09178932503130251,-0.020734085814961355,-0.023796698514789216,-0.03482984944191612,-0.020788470323468127
PTH2,,,,,,,,,,0.0368083534499757,
LIPC,0.008451747093782715,0.06121943940130958,-0.01518138777339554,,0.03743857166069936,-0.05773056813512745,-0.029864041176716555,,,,0.07525428801363873
COL8A1,0.026152790095825506,-0.03797674085174938,0.014093373115422124,-0.0033087000831713816,-0.016318770943571807,0.02882739938849806,-0.04126147451926834,0.032901162012140925,0.028156219442519833,0.025644895476263727,0.013579886674927093
GSTM2,0.05032482300733425,-0.010188889753314577,-0.043286535560630515,0.04260931028244829,-0.035117349319757615,-0.09769478757351412,0.036192491489597516,0.032863541334982725,-0.039671602226772705,-0.027357238205364877,0.058853504837984745
SPX,0.019315791921524217,-0.04806088647006239,0.028690152808879342,-0.055455530204330174,,,-0.010910269410271949,-0.018386495716766076,-0.0193483104017686,0.03482410962304749,-0.006128258791822793
MFGE8,0.014659327163905805,0.02064410612052677,-0.061384704817477875,0.04615636210877815,-0.04178668183873068,0.020346537909317966,-0.061134875180629066,0.02391095354167797,-0.020813035863615072,0.05676066192229887,0.04513459588049018
TGFA,0.017201357863810326,-0.02934414683541513,-0.028237260009557928,0.057639990987189166,-0.03704027946353827,-0.036987106017048174,-0.04689047074296655,-0.010808051468181486,-0.024086637826929352,-0.039801963343075675,0.06331408716008491
SLIT2,0.06139428573213403,-0.00041110782897116604,0.001500130159179481,0.04151238249975621,-0.025812622793273343,-0.0283821571725928,-0.030919715558677445,0.06891789928665672,-0.03175313748536309,0.07481256632233574,0.013729390371823996
PLTP,-0.02958097992123546,-0.056980567583194905,-0.0006036738401515513,-0.04879685740450172,-0.06402901437388031,0.01359677183161092,0.1127209874067605,0.06220917458332183,0.010103326157964752,0.026749832121847637,-0.0024706438661695747
APOD,0.028929104453413852,-0.024673944096269506,-0.016923001144563677,0.002724941679571091,-0.046886554185196355,0.0010929795966804982,-0.13201712384614986,0.032017191795550785,-0.01439832998983585,0.013527300930443825,-0.08227016948663302
B2M,-0.05783936903662052,-0.07339324869979684,0.06715557256247515,-0.012223098046293816,-0.014476376094868614,0.11975286674853447,-0.04909444115682331,0.11094635462057063,0.024955484313125123,0.033973375043043985,0.03516871100245622
OMG,-0.03428879225953847,-0.0748719412218127,0.05983036511241854,-0.04104619148947105,-0.017405919572874073,0.04992224484427229,-0.0796383657823255,0.028652816172709608,0.04343692672011963,-0.0071499296193894835,-0.0200781096148805
CXCL3,0.028278163198180023,,0.0013443060779931256,-0.014113955745160878,-0.008210196184492773,,,-0.020480539779001175,0.06933776064407672,-0.05209303259478148,0.0034853805063698915
CXCL10,0.018252938374816167,-0.01646935585127585,0.05903857511548176,-0.021440131801324504,0.008714796992689504,0.04532533710456142,0.004083374432732501,0.07323929158212804,0.018373227800411757,-0.01550938796408869,-0.006707156398442609
RSPO3,0.07635390607931265,0.08030174126004283,-0.034351431182076106,0.040614854198899854,,,,0.04816711931056729,0.021737067434323805,0.007730626692040973,-0.017935478184525906
CORT,-0.02906257410423948,0.02881616130065346,-0.01068416679991383,0.03752522162397881,,,,0.05227718084785335,-0.01630683779238712,-0.03521694750875444,
NCAN,-0.04657795216104042,-0.015632920838075395,-0.04547396147046579,-0.0326104510018483,,-0.0674608490094107,0.05915781570814334,0.0191324615963038,-0.0031328210919469605,-0.014283939807036648,0.02186058119571063
PRG4,-0.01279042372511749,,0.039385291090043344,,,,,0.014014937389594674,-0.02406173704404464,-0.019237132284431618,0.0008236630223667461
ZG16B,-0.014844850998508654,,0.002277138305964382,,-0.031006021580312782,,-0.025383008443206585,,,,0.07238620282499385
TGM2,-0.033955166044472664,-0.020108112450218027,0.01863670762019674,-0.04996379226949969,0.06788661428410588,0.007871151397584614,0.045056761470292535,-0.005583584213024387,0.03182280779645439,0.013028282864469299,0.01697041555859217
VEGFC,0.028974032086650045,-0.024700202189370364,-0.0066151934528322675,0.002118396523563399,0.04087195631187719,0.057676361311558025,-0.0329014200851196,0.013152069776723518,0.050394270468568945,0.006061369343390503,-0.04408746043919861
WNT6,-0.017690802943429507,-0.012358364732250786,-0.001946073591802825,,-0.03467107006524442,,-0.024139244009548373,0.046026825048551545,0.02654909171794329,-0.028102746642096884,0.033599650494660065
NRG4,-0.015566530782568718,-0.015128923018895717,-0.029851943564323538,-0.030077876177347994,,-0.0464591695570886,,,,-0.027962202473368322,-0.0179354801946651
PMCH,-0.02156894494554068,,-0.022744036811073384,,,,,0.036075343153118826,0.05068857330811293,-0.016099481690873912,-0.004884001897818245
COL9A1,-0.016258105267833972,-0.06575066598020016,-0.028009879406729325,0.033244292848641194,,0.07059250990928556,-0.01869748723885657,0.07362600232981457,0.034086359802622056,0.010693885205710461,0.012651686582991295
GDF11,-0.020140029534311217,-0.07556519856341719,0.0016042262016706392,-0.03430120759673914,0.023210804833743517,0.01586106046826908,-0.08366629482678642,0.04652485194215406,0.0290122596696071,0.018993267209102518,0.08754582353862216
RAET1E,,,,,,,,,,,-0.01967509433852333
IL24,,,,,0.0968114743800411,,,-0.02424522913395462,-0.015334556091954702,,
SORBS1,0.04211197701701985,-0.007394768672059952,0.01055366327111525,0.031285616374493876,-0.011855302613857397,-0.0647386147458674,0.05538903791387971,0.050556796516224446,-0.06641489032234746,-0.04366905489566497,-0.024259374514420614
DLL1,-0.004463279038119036,-0.03274959806759619,-0.03792754085697761,0.0042488973519162485,0.0020535508890609246,0.06005473740285641,0.000907028515945262,0.0760726675691545,0.032526596777982614,-0.00645454613484875,0.04852967680413642
TLN1,0.008717777905170542,-0.04996421142260329,0.005722668068991358,0.02400965736094943,0.021420229102600077,0.049155609278786795,0.018606855613205665,-0.017716839051818246,-0.011249882232112169,0.05224167881362117,0.026745231911206955
COL2A1,,-0.013388750154984624,,,,,,0.029233384960012026,0.09903926236974758,-0.01079309407498018,0.005524762128661002
SHH,-0.01329135025975026,-0.01461387474586018,0.02225780503549144,-0.015148170703700618,,,,-0.009416560554204959,0.009156043608355527,0.03580311760098678,0.029881505776971407
PON2,-0.03440766723708501,0.0013210002455824,-0.01868099257606272,-0.0025770496550295576,0.010858853694375569,0.0003363378827755344,0.014704333049234896,0.05927634654579484,0.016534316365526002,-0.048955237850544314,-0.007287006227064971
ICAM5,-0.0061679418229836505,-0.0142290727269726,0.01338737770906097,-0.032824547675378346,-0.018508645856984893,,,0.04347535579629474,0.009327567591432372,0.008760316093186525,0.057946763611983865
HPX,-0.022813169197853207,-0.012358365565909708,-0.002387966186646166,-0.013193219728832913,0.06389509063845888,-0.027606039082289764,0.09327301395247684,0.10453448167403118,-0.013407157431377029,-0.044564098928104666,0.03886770985730209
SFRP2,-0.015137407564084559,0.024846293461135732,-0.003370128642298084,-0.04577660176415405,-0.019296384215500003,,-0.06276445683418015,0.04709407765117086,-0.05106885163035158,-0.025751698559599693,0.047705042057800594
CFC1,,-0.020882613399500028,0.009650026772006857,,,,,,,,
CD70,-0.014647403279196848,,-0.004777243387831393,,0.02783025954092742,-0.05042168772476159,,-0.050553675149823105,-0.009738762621532775,0.001380493554592272,-0.027363815731577125
HP,0.03268810800457578,,0.013107509441679072,-0.05165290973814698,,0.05707207946845938,0.0021953518902827237,0.11074747605052696,-0.011321768150326279,0.023013189301473783,0.02012416256534069
CXCL2,-0.0028643386664262663,-0.019100388983137706,0.012908271266465975,0.0900988687965685,-0.029311599188531934,-0.0030542259995890437,,0.05448279281161566,0.010045693221809314,0.05314271388547158,0.08204399644677175
NPPB,-0.005517270565440402,,-0.01712344223390202,,,,,0.038454677855199314,0.005798372330507566,0.03748959626428755,-0.01819354717910527
CCK,0.01138901256116388,0.030992730632098408,0.0351380985631098,-0.005882318798162926,,,-0.03159229136947989,0.010051130137018933,0.03670274593989626,-0.009996908636450594,-0.023601942137736275
SEMA6A,0.04210273292090101,-0.04616246715300167,-0.02809826012847556,0.006460002614289898,0.002230370808171236,0.0603707899691295,0.0222098050063447,0.04894084112668102,-0.025730604194779638,-0.031070456059630304,-5.324505471859877e-05
IRAK4,0.08199902208746324,-0.04750476178525734,-0.04085270971210161,-0.0032982701021051714,-0.023211291342771067,-0.038189295307787266,0.010270229882750967,-0.0042389525666966296,-0.019481327532711205,0.03504904334961983,0.044023397349986094
GSTP1,-0.04400449117485139,-0.038852773657689674,0.08126861147205257,-0.05616520747722625,0.0009568772805842355,-0.047445874865913076,-0.08746721227438037,0.05491410570381009,0.07447190352890606,-0.02269436287606687,-0.016112089789089415
VCAM1,0.016194015166498685,-0.01004559637880794,0.04875200557548895,0.016257535346415823,0.05905929437753646,0.04802899519362862,0.06244477940375685,-0.02408259362108878,0.048712167204346186,0.03739427335425192,0.059666130884314036
NXPH3,0.032509061507383266,-0.012859184591539176,-0.04340260584729475,-0.04572737367778227,-0.015119713615167429,-0.03797316805084287,0.01711344528518029,-0.0003806299051422217,0.01573418676437022,0.05669626929812754,0.02698929702197919
MTMR4,0.04163486028785646,-0.04359449700128145,-0.004556883014918869,-0.008808438409266464,-0.011645898366180771,-0.039811046444337674,0.015394739031553658,-0.011519188462879961,0.022224022809623878,0.023176254536320787,0.01986949596281478
LAMC2,0.04002525313676266,-0.016932959076313828,-0.008715249295218464,,0.011998324973121498,-0.046459197409583396,,-0.0012519678998067008,0.061352916791424246,-0.015627058142962294,0.013706825409918865
IL10,0.06869587849682189,,-0.008938732699486428,,0.034637120176739686,0.1050319089071059,-0.04367764183468509,-0.005843739351836433,-0.01018784389618327,-0.03891457176795855,0.030109571568749532
SEMA4D,0.018541071975384734,0.07820737800557329,0.0459387320652352,-0.020601612397921375,-0.05451492567043843,0.0737039686974474,-0.09057797804127607,0.03286155664066573,0.015319638485037774,-0.011549042050661896,0.004244346079088503
TRH,0.05709134451583248,-0.006195073314028448,-0.009941582103005135,,,,,-0.025855496276973193,0.015162516750198526,0.0394493444803508,0.01949654551127271
SEMA6D,0.06245900606628134,-0.04748029592703371,0.02913572546305797,0.023717563110778973,-0.026347328786148948,0.021109291844749106,0.0033503925268607796,0.039627058618404584,0.036779834700418935,-0.019346412822154605,-0.023348097927055174
CEL,,,,,,0.04469628212360124,-0.01548555449496629,0.009955937117378046,-0.02503569623218713,-0.03955865949818249,0.06056272358425313
PDCD1LG2,0.007273372425317013,0.11309613528499066,0.0046470095968715805,-0.0336852634780686,-0.012034111947300237,0.03868216227063628,-0.03199650794115678,0.021316577651774214,0.018008053400818808,0.04295019515963237,0.09799676858456424
SPINT1,0.03751414424148905,-0.015380521491072257,0.06573064100041967,0.0985265300928152,-0.03175763848298819,0.02547019370354236,-0.06176319069072639,0.04288819615584203,-0.005197168862806762,-0.007561038711793353,0.015905387737704276
CTHRC1,0.005303094432707685,-0.019469695450760903,0.02396111107255049,0.13813455075545739,0.0435310243897054,0.10172465373138695,0.03295856893534958,0.09373738448321099,0.005395239356067058,0.05653843911207826,0.04484594762755001
PODXL,-0.0038692748207210487,-0.08222038480507028,-0.012133657507722129,-0.004707073452157321,-0.0012515297932073695,0.07262161049577968,0.025506653590216664,0.04878475829784959,-0.004391206011333327,0.07434875729208917,0.0334996807753998
JAM3,0.02238777126500675,-0.041033490239642124,-0.05960396605365769,-0.06752673973375983,-0.042426978821210506,0.058461108296551455,-0.037305162953203984,0.08302414095073665,-0.011740624535521296,0.02243720167882863,-0.01996041178032564
TGFB2,0.012967644928595314,-0.0240043530051707,-0.018724634573982855,-0.0007757373352864219,0.005036984255737336,0.05830872375117432,0.1314994661577022,0.05272615803112375,0.02211348168627159,0.010881472454251147,-0.011858388635086604
COL18A1,-0.0014314695447864663,-0.07906456600041431,-0.030750852889694105,0.01908870148831565,0.06078575697990983,0.08692323238099695,-0.02079971741010012,0.030470704362472328,1.800296653804417e-05,0.025107674695880065,0.01192981233274733
NODAL,-0.0146871003019905,-0.03327664585765165,,,,0.12283173486901165,0.06592415819978142,-0.0008920738259028489,-0.01894178902189906,-0.017870713037499927,-0.02788913648440692
INHBB,0.0010794385938824938,0.06806318636506799,-0.04681753925630362,-0.019760508054661566,0.03339915360096065,0.1362679263568217,0.10370950828954303,-0.01768415836030574,0.020714323798737975,-0.026683797682895628,0.07198241659947904
LCN1,,,,,,,,-0.015503830995987062,-0.01788812390717716,,0.05991337676591862
ARF4,-0.04100842996421753,-0.01791785449566239,0.0186243883464886,-0.004359836417412558,-0.01092608552855594,0.04953317662870621,0.041413860082930014,0.05200317870518752,0.0163882462198612,0.04120086346456744,0.03615580457418534
CXCL14,0.04697255476158214,0.002503911793888654,-0.06994604078787939,-0.00452893185239654,-0.02570241727234163,0.01744212827668428,0.05008840781842043,0.03309770305528882,-0.0003947836517174741,0.03944963680468144,-0.002453292422046371
LIF,-0.009124411300578781,-0.015001682763306831,-0.020361688498167885,-0.015640863183668342,0.07433943189418676,-0.022138718314636263,0.010973322178892127,0.008300824595639739,0.04817575976922143,-0.01432465077483765,-0.019018825512799546
IL17B,,,,,0.06545743097293875,0.00014696570245042632,,0.019375080364423834,0.0288911743763717,-0.022232827601476,0.14908388568224362
MMP1,,,,,0.029303818410646575,,,-0.02043178476896811,0.027180252045649545,-0.016099480415893475,0.033281340947122116
MATN1,,-0.014482486175217647,-0.01733849924097934,,-0.01955229388206535,0.22476682541977558,,0.007127009416135211,-0.03163912936916393,0.05718268066456339,-0.00821752646894554
ADAM28,0.0214993673257726,-0.03834775396841976,0.025352654392032947,0.02303244405289461,-0.0544059459672132,0.035734750703909836,-0.014922851015362839,0.10333514757159631,0.010968722333128976,0.0016029584153703323,0.029665083259522138
TCN2,-0.03320451755539267,-0.05637767870367203,-0.021070212936226303,0.02779084958491429,-0.08628305187075205,0.048614640097118744,0.011213797755983064,0.0651350046532603,-0.053113737339500304,0.01608684968439295,0.011067057594056195
THPO,-0.0041880019950273455,-0.020594726817013256,0.02362872413975632,-0.016275803440961318,,-0.04645922080571773,-0.026182024097103358,,,-0.019876240031238293,-0.02682952485832713
CUBN,-0.017427745526064152,-0.02576392448866128,0.02711061453693632,-0.0027774240873711157,0.07152060708234839,0.05314804755453352,-0.026696210877213494,0.08997837063033008,0.09457096141200329,0.020938862636142662,0.017090868370770083
TIMP3,-0.010179174286875418,0.05542067552032786,-0.022058386387723648,0.02987155553574784,0.009304434251281085,0.08576968214877093,0.0832873961958562,0.0015442492467735859,-0.004173012216305295,-0.03307745752137942,0.010843457612914324
PIGF,-0.00959946122926534,-0.07276290234620414,0.04628048402890235,0.010271139592144688,0.026478125076938374,-0.0791992296617005,0.04202232992596518,0.03288466631964159,-0.02559637984355197,0.0005949690833482832,0.018713323812565553
CRH,-0.01499180187814678,-0.012204511147416925,-0.01669151368558656,-0.01972728559590439,,,,-0.006650092178006379,-0.04175643149973663,0.005027075679785456,0.06702130581967228
BDNF,0.05881067354911104,-0.02172987920127953,-0.008160978240292804,-0.0036606806863346882,-0.030159376252117308,,,0.00029793281996236655,0.014827752721959285,0.08058616705753141,0.03686796482891497
CCL5,-0.026659329404026648,-0.017827787037298426,-0.02083160713590915,0.01230474761837682,0.026341339288360487,-0.08359090843144164,0.030099566966642052,0.01069490097545182,-0.049895854611114475,-0.01948270918824569,0.07683908918042508
GAD1,-0.02298172595449908,0.022804408705630972,0.029288398808470617,0.06548864644423284,-0.029291549216928076,-0.051056229082598166,-0.08226633074408835,-0.002935081004661569,0.017520321824289857,0.00959755058973435,-0.02790766600360367
