,UKF248,UKF251,UKF255,UKF259,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
TAC1,-0.032763320709472736,-0.001576097849500677,-0.006444118829843711,-0.029132044365825442,0.02691896316118069,,,,-0.018187820846114425,0.0098295555340909
RARRES2,-0.04653605201760033,0.08226999024519169,0.039064722407613856,-0.010180438463670848,0.0023457593931359953,0.09788166094338442,0.03105334759019289,-0.050713510009031085,-0.016509802613229218,-0.04173425313064101
FGF7,,0.014857176881455006,-0.052826790242116506,-0.018609660963205044,0.00869106262155063,0.10526015311579422,0.01548633198208246,-0.005701561095279278,0.022621414080883227,0.06269391000583183
EFNA2,,,,,,,,-0.018420887992670682,,
HBEGF,0.02974121609007506,0.02117219085066808,0.029272778100320637,0.017017976584417133,-0.02118955373398866,0.12758817213920862,-0.0037604445529710482,0.0003113644157066013,-0.014456452386560351,-0.03125990741160923
CSF3,,,0.014089649845038035,0.0033561275295136157,,0.1699637967483871,0.0011813784318960893,-0.07757044986535762,0.029603316451491855,0.024121248452048313
PI3,0.01862284180010049,,0.003998879704680105,-0.02486027061394148,,,0.04300986320139858,-0.1383399585283176,-0.05351158510589272,-0.08112895062193475
PCSK1N,-0.024200997418777005,-0.03691894956522728,0.03805866356375594,-0.031612406138049456,-0.043713738497396064,0.12349584535380043,0.027379345249593404,-0.032615187954596364,0.043245648348095626,0.0435782319108179
NTS,,,,,-0.014897746149336977,,-0.014594044730466656,-0.022442356408293784,-0.026017711421162132,0.011844913702211086
SFRP1,0.0071682561405483885,0.043077833857764106,,0.02805414511117441,0.04949797099623808,0.04113782827927806,0.06770023242409505,0.027971094644022143,0.02128814589991659,0.006518582881694884
CXCL13,,0.010225529896052719,0.006921076204015923,,,0.08179440368003763,-0.042913357484069936,-0.012968430992489071,-0.0319237554160065,
MICA,0.056252683818817456,-0.009596475406717426,-0.0892797040875722,-0.02592053444898882,0.017151248626863725,-0.015608504643079628,0.0018776969262138522,0.01127099195966568,0.002096269023056566,0.09173710777535525
TG,-0.003819689769448072,0.043888479847519396,,0.02015977098286125,-0.0125841510670024,-0.001181255362887227,-0.025385538013141046,-0.013020229793133272,-0.01097098014806089,0.022814226943376134
ADA,0.00035710054955623484,-0.057206017892608596,-0.006120017464019438,-0.03941725582555293,0.01951013316317226,0.08388574079137603,-0.02741148724336041,0.06185563324773591,0.053519168386741985,0.07486865368298987
LAMC3,0.09035808683634011,-0.007815723626764552,0.03230203259685996,0.02181197889296135,0.008130897061971289,0.04177377820913907,-0.06475354187833869,0.04915536454254123,0.046968154062329834,0.09938884121504692
CCL7,0.0014147515805253824,,,-0.020967960972196678,,,0.03412095470615793,,,-0.02875380762221551
NGF,0.10971133119526122,,,0.014734671523840592,,0.006207284874026857,-0.007180307616927886,-0.01817328026701466,-0.009817931570804066,-0.03715984557569378
TNFSF15,,,,0.0014670578694618737,,0.25772575798419656,-0.02791467275966241,,0.033576105389571315,-0.04379004029086826
HMGB1,0.0006562556751246819,0.04944513779161793,0.01718610106460038,-0.010302282112550807,0.049730980674682256,0.13442586564113357,0.011028631663137878,-0.048278461861435584,0.048783027447967385,-0.0312785197423459
ITGB3BP,-0.005620788642302158,0.010267430079607825,-0.014993593689024198,-0.021112831466452157,-0.024188207402710188,0.056766921802090635,0.0906336023847084,-0.01688331394316356,0.003247429765720552,0.0061295944720801705
AANAT,0.0005792706490888637,,,0.036602623971771046,-0.011317000596563003,,-0.02511986181439461,-0.0247895260210427,,-0.030967279703168805
RELN,0.07226408402276326,0.006395173713089414,0.03449050435043126,0.07403509302588838,-0.024916382173724536,,,,0.07245762837341971,
IL15,0.051135542871859875,0.0034010731862723995,,0.05025934531542313,-0.03209993019554416,0.11418172733584415,-0.01631800080006326,0.04916354139483524,0.010396877473794319,0.08254597369426986
UTS2,,,,,,,-0.02139140079706165,,,
BSG,0.029724740381710336,0.005058122244558656,0.024095008926788435,0.016033838663395687,0.03109921145641459,0.08214374348822914,0.07254377200488296,0.01488040187543786,-0.018310811592936963,0.1294671215520386
ADAMTS3,-0.04181505253875693,0.020482313242713643,,0.006775974976060491,0.011054646929791976,0.01913713000203275,-0.015423453903880663,0.0930933585638008,0.038718308288050285,0.12312762330642302
CD34,0.03490469902516701,0.02441393336999151,-0.019817097056281593,0.013203154126434052,0.005358267206892925,0.0907883142095461,0.03575978040651769,-0.02073105375109542,0.06829596834112994,0.05253985211916631
PLAT,0.07297323318318923,-0.0031120910355386553,0.05414399845443786,-0.0413016169482441,0.01959612350300289,0.0378086092833649,0.043900403178287806,0.11468839681180451,0.10416577827844989,0.07862487254045503
NTF3,,,,,,-0.009772381706566996,0.06158554672183642,0.02191361155317901,0.055453557157147004,
LTA,,0.011637916312737622,,0.018446855264872795,-0.010899450990403603,,,,,0.03649732211047035
CKLF,0.0031857879552433174,-0.030261492260249982,0.06700022029526502,-0.03008274825220422,0.039744440380374065,0.11710701001055301,0.045385824764523845,0.04605765205227249,0.014954833749067661,0.11983214649072646
APELA,,,,,,-0.020039204422227216,,,,
CD24,0.022861227259186153,0.11325197032574708,0.0018479817959857737,0.039318197401761026,-0.03785812297634391,-0.020482537788805953,0.026460580316271624,0.022240382033706943,0.019092177046855285,0.05416813605356123
HSP90AA1,-0.033801347699174464,0.03263412640696783,-0.02177535906993506,-0.023937768149454725,-0.048604706900746905,-0.04688664076829675,-0.03978603752952601,-0.1564859401147001,0.02289827496136744,-0.13043284670376362
BMP4,-0.03661551792781406,-0.02473774858446126,-0.012242493465247306,0.032404307828052537,-0.013385534297360039,-0.017995708789666016,0.009676829474722676,0.0029347773889817873,0.03642505812218982,0.04804494389308413
SCGB3A1,-0.01784464341498748,,0.019036668743000407,,,0.04631079344146442,-0.022893102925029173,0.061728118594238816,0.021792689806978422,0.010461603011536865
IGFBP4,0.08699727329795941,0.06064781317992345,0.047302186161369296,0.05547196821056308,0.026432587203035134,0.026648868157618952,0.05168859324346058,-0.08206760315178432,0.02075019865884529,0.0703974619709843
RSPO4,,0.05060968316353894,,-0.01847736189952712,-0.012676725043526236,,,,0.036858200533156395,0.0714956257614239
LEFTY2,0.029837267224468434,0.07395821539293601,0.07942786862872067,0.012563521728961288,0.06707417088468431,-0.013027677514651817,0.046585878326792216,-0.021180711563040595,-0.04804754652459411,0.06234675132245678
PF4,-0.018510953058786122,-0.04909776205750586,,-0.018294132854778624,,,,-0.016884019182770618,,-0.038447306537113306
ANGPTL2,0.07110734514700777,0.06589156781040413,0.0625743465622715,-0.03191436869761398,-0.013148233005468168,-0.11423053274979224,0.04719665373894733,0.10266293211481173,-0.002265014125363071,0.0934869828387508
LRIG2,0.009959777917989993,0.06274860140776514,0.06895127855360178,-0.016181031531632372,-0.0033253203234981945,0.03697095325410969,0.002669573711209898,0.09552971720177698,0.00898208214121799,0.07194056001927264
ICOSLG,0.07301042438922159,0.014744614893955546,0.11404193248966438,-0.034658973635495256,-0.0009070391129682805,0.0066141210146299055,-0.03135440081521457,0.06358275735429686,0.008573993257525838,0.07952312050858583
WIF1,-0.03330745545520375,,0.022861656603665292,,-0.00978232845920375,,,,0.025210879659688153,
NPPC,-0.040054346477954916,,0.03045301903613659,-0.028378711508472397,-0.019082214618612883,,-0.03266784806412171,-0.0319456961985421,0.014132876425753275,
LYZ,0.02483128382861509,0.1370897238792893,0.07692843596386754,0.0034460931827519008,-0.0252736235252405,0.15326950261173694,0.01890596504597012,-0.020591574965291296,0.019402512109477865,0.022375464459786623
EREG,,,-0.014023918443050431,,,0.09004928002961131,0.005269502680292793,-0.053649695359833716,-0.04400510037919398,0.010008383652058589
SPTAN1,-0.06508841836310122,0.004241386376161169,0.04732254261182245,-0.04863095835346925,-0.007898136423008672,0.0823082789984796,0.01556788671086432,0.06800289560878207,-0.049332260369071325,0.031191711419100675
PTH2,,,,,,,,,-0.04210131112158776,
LIPC,-0.022662272051557873,0.01805793096654653,,0.0017097700877647998,0.02287104522736832,-0.037713734646869654,,,,0.06609227414351958
COL8A1,0.023385142528423268,0.0023432758461539344,-0.01977410596589626,0.018066606174662186,0.045238521878228265,-0.07976266621485029,0.025790607429277464,0.034276050589879654,-0.047974678347403425,0.06954826292891615
GSTM2,0.0022478840442694864,0.06848912041037905,-0.05835376253866009,0.09648145016358922,-0.009219588020103444,0.04049748945756093,0.09041179124907811,0.03896994815529562,-0.04598766394116336,0.008142449847338506
SPX,0.02175071628430209,-0.019037623497514543,,-0.03223833908454542,-0.008272663867532358,,0.07618894905814656,-0.020963667906886082,-0.03733089517443085,-0.005727195097967412
MFGE8,0.05676413549812882,0.049326539290991546,-0.002046651382328719,0.03760606806153919,0.006649912254423999,-0.0029446585581864313,0.007025815163548755,0.03905362457256746,0.02357063388718918,0.040780626360832795
TGFA,-0.016878366521962177,0.07870878653407713,-0.05885786277047523,-0.0007646364024307693,-0.047285087715726884,0.10541573360907343,-0.013892206971387233,0.00957071411620624,0.006393413061502079,0.04759664955947503
SLIT2,-0.028729451211549684,0.018715371461642063,-0.03220390702313605,-0.023536747978560518,-0.02355722684450826,0.008837823058841324,0.03665001709350788,0.02691282180790024,-0.012790171878476279,0.012166597094971292
PLTP,0.056848008122601004,-0.016666585591172674,0.09752013937183307,0.07692775748921618,-0.020349770657139478,0.052475548496113286,0.0531568346007586,-0.019198416066685552,0.035040300743405264,0.04035108263089696
APOD,9.457293627942491e-06,-0.0022466879267818837,-0.005911187445745177,0.020766860495938733,0.00170430139860943,0.04274714777993438,0.00881635165485267,0.15796692890826647,0.011446537320543498,-0.020566972768949372
B2M,0.041791407719700635,-0.047531355471532144,0.08183539046540353,0.008762229839888228,-0.005063441830392666,0.18515250291476723,0.10366760902081504,0.000572689027002801,0.0486049995871359,0.04980224788188978
OMG,0.02398579093218389,0.03431694978100233,0.009960926103001684,-0.07012272821128647,-0.021938075217767992,0.029322005849163432,0.023984948762666186,0.11750687219596406,-0.04493616612892133,0.06361373496344751
CXCL3,0.023528231710789424,-0.04107609882137258,-0.004652535699071332,0.025346770642452374,-0.01876194330538899,0.08726836702183564,0.036510992798791116,-0.053172307834985263,0.01709591451487793,0.031061109543017208
CXCL10,-0.04624732232278695,-0.030704753178161764,,-0.01234882613139756,-0.0047289872300393275,0.15836267323307796,0.25389566543999553,-0.022646364341968806,0.009791546413857063,0.1220495932301435
RSPO3,-0.02423968073790059,,-0.04053445500412258,0.00578809541130363,0.009662476270578476,,-0.002612509106922134,0.04415477461224374,0.019704908670515206,0.025146702059684545
CORT,0.06921188607187112,-0.05244225907119,0.015929055933542435,0.00793501416194603,0.01615891088974461,,-0.006628066537086627,0.16619104508609683,-0.006225544357764386,
NCAN,0.054751329333936664,0.022413135352373856,0.029283851508114533,0.028374188116725017,0.01776413565008284,,0.0235045523803567,0.14580359222959663,-0.01791955108901437,0.10281616872812699
PRG4,-0.013624472036226614,,-0.03300010425994252,-0.02096796423974214,-0.01620035135878738,,-0.017757306148596344,-0.026070610517394947,0.025268252458807244,0.11376395642057197
ZG16B,0.10273300149520993,-0.04123972662459946,,0.10751980622728129,-0.008660603247492557,0.010628903915097175,,,,0.0035986391776196883
TGM2,0.0625967681256963,0.02248710840501556,-0.003363704856574402,0.019334969793374405,0.005641717727936845,0.00834784707084823,0.048424534200451924,-0.06341787329088644,0.0017763069200459477,0.038867939904554824
VEGFC,-0.024061603685433957,0.02891771424125374,-0.041297383082968715,-0.021759034510599136,0.011922621272986711,0.04713441041629336,-0.036849967288956946,-0.035400769576391516,0.02642005549760189,-0.006080337746250778
WNT6,-0.028791940537767034,0.03062922139200033,-0.008448336950286265,-0.01831942543217253,-0.019273863624099673,-0.03861954900005387,-0.01115623089002892,0.10943810939421134,-0.03912012373494473,0.02110997808570562
NRG4,-0.01643554471018574,,-0.030382752972818654,-0.025518971677597643,0.049594010362377886,,,,0.04649663633055782,0.03134200088611348
PMCH,-0.0008843341876162225,,,-0.035359021407471755,-0.012676724431737332,,-0.02910421688352795,0.007475294898593273,0.000724334286446577,0.034351092935292114
COL9A1,0.010238461882459492,0.05585626017876109,-0.009017950236769504,-0.015769479132079944,0.02695904176138366,,0.031222385674289393,0.1040555841654892,0.0036327897766661324,0.2075207145872482
GDF11,-0.03271816393571981,0.06005639561864662,-0.003853327820973844,-0.052059518816600044,0.05912371675624499,0.024455164538477937,0.022725079971678656,0.019760972768014928,0.03409947519868959,0.1163547660396539
RAET1E,,,,,,,,,,0.0340137503955792
IL24,,,,,,-0.0037254032177091215,-0.021699402786072592,-0.01661481208105232,,
SORBS1,0.037059408212346184,-0.017834278250931253,0.03814754691197139,-0.03356636835253032,0.03541741920281112,0.017176473235562494,0.03955386149173259,0.017811283893083566,-0.03332109593068806,0.06869524658808256
DLL1,0.05246658304206389,0.004583557061197034,-0.022543247255387946,0.025741129106140563,-0.04403006217536935,-0.00785093267796589,0.005753628591978541,0.16005234497930831,0.031076677438794043,0.028914191368016387
TLN1,0.04565737649501223,-0.0013041902601454783,0.011805249929938765,0.02719117838651457,0.01093876108216674,0.0856140425353221,-0.01127380919275765,-0.049391977418216236,0.03422862844016898,0.032233352584180266
COL2A1,-0.00892598544568148,,,,,,0.0458540523072805,-0.024593514095942015,-0.008337332703996647,0.06903938251863452
SHH,,,,-0.02178915749265147,-0.03301908094690951,,-0.013534002746536242,-0.02181280392781878,-0.017355318258558513,0.032982613158402584
PON2,-0.0002500544265487889,-0.0032721187529810387,0.028110190189636675,-0.04329582125077407,0.036469443004959856,0.10450997996753543,0.03609541173125733,0.03634975958776653,-3.736059726904178e-05,0.07594795937543843
ICAM5,0.05547341278554725,-0.03576880578602294,0.030228363346583888,0.001279060684551026,-0.02814060758042573,-0.028696166598368412,-0.0446078767267286,0.07170671230792343,0.007224827535157237,0.10717418942809068
HPX,-0.0006324797948979113,,-0.026783449759416048,0.007530449773331119,-0.016995897107459915,0.07113914043271242,0.04842080645660193,0.014061498044280413,-0.0015545705702687323,0.014111037379988908
SFRP2,-0.02372450097513045,,,0.03536905423099497,-0.014164968831088988,0.02448828050638205,0.0940054076455563,-0.016000816491351634,0.0631683998249155,0.05521166162531515
CFC1,,,,,0.11506031627216479,,,,,
CD70,-0.04334407603057093,,,0.01528173105072303,-0.02033129357501901,0.028605271571418962,0.036486565642791034,-0.050682306083854774,0.048870069833672855,0.05990436125446212
HP,-0.0008958356256040157,,0.08039206959890355,0.03503760804071317,-0.04212751814605655,,0.06167574087360187,-0.04399206179378185,-0.007446050036495849,-0.032107492800083993
CXCL2,0.024008849219222153,0.07126195624918895,-0.06065313297226301,0.03522206527067081,0.00019907371353650847,0.1379364844347558,0.04139882832458485,-0.054826185850257114,0.015414402908783119,0.0548521507242585
NPPB,-0.00811887360104767,,-0.04346160769282018,-0.032421533985619845,-0.009544003130361809,,0.012224944219775838,-0.030494402956458957,0.022115004609668403,-0.04028009008289505
CCK,-0.030653426604209076,0.009221943487053616,0.05760496816041748,-0.0439761528537431,0.02397057632086894,,0.01109358679970852,0.026689759625029043,-0.04201956554661597,0.0021641960888347414
SEMA6A,0.02170117891399277,0.05702683074590132,0.002959843971517322,0.03625970457767305,-0.01581400709689768,0.07193227540398553,0.015831691428159513,0.038861213899369536,0.02289270030305209,0.04059055558138476
IRAK4,-0.0036743662199618943,0.021131159437442752,-0.00922058918857211,0.016324969878684075,-0.020650734170538972,0.09730203467747035,0.08039576077084085,0.05042023414149129,-0.06062971880599415,0.04461129271276767
GSTP1,-0.010937108735060715,0.016399046670691857,0.06809151744570865,-0.02543154618462157,0.011852700364582327,0.0631896410983643,0.026974881733622842,0.1167278304794201,-0.03701018801758264,0.06268522451773507
VCAM1,0.017532836175353336,0.05586624871153148,0.004614163751852891,0.022043118826229974,-0.003817277852437236,-0.00801953283041152,0.024750020231143595,-0.031326695053916755,-0.033097459733777194,0.09532006228908531
NXPH3,0.024190904010820028,-0.052180458041959685,0.02186599711686817,-0.03242952509731779,-0.0006572870646789073,0.0037115906082695617,0.09966585042537855,0.06871674244140046,-0.01472770423640372,0.0949548027802215
MTMR4,-0.05432935555823737,0.06343909685638466,-0.03236378628350046,-0.015893874635360735,-0.058392431638471,0.00943171360845357,0.06676416775839232,0.00671184082773453,0.03828562778072657,0.042418625530595146
LAMC2,-0.01806932673562264,,,0.015744000216451046,-0.012014835172192406,0.06629510999966128,-0.010497641076001778,0.05255894638079763,0.003545260913915054,0.10629638747041106
IL10,-0.03817850126163472,0.007997878093274265,0.012094517384817568,-0.0050476880212242834,-0.037566269240019635,0.01639352274928478,0.004373475575910927,-0.01860104292808814,0.016873122941842525,0.07190623484126181
SEMA4D,0.014764820587436008,0.05014953300158169,0.07164655302259637,0.03231564284589085,0.042523346211171736,-0.013880502278517743,0.040696155561159325,0.11645430490366634,-0.04551062225963095,0.07963550276119463
TRH,0.09683887504303575,,-0.031305678518253645,0.001386802890609655,0.008631038859927644,,0.018952068571022322,0.029162651128449728,0.04263267971649103,0.07841551806734984
SEMA6D,-0.04655492244741813,-0.03940425124366295,0.01928452632037681,0.02282690946468058,0.06418823680508182,0.12626366359555505,0.02191085886086763,-0.020424151893510042,0.026283407758230227,0.07555910680900907
CEL,,,-0.034354219698631526,,,,-0.01977610099028952,-0.02712588390050199,-0.029988346133233357,0.03766680124143678
PDCD1LG2,0.01716013714435167,-0.031534920003422284,0.09734906710250132,0.04350925768069181,-0.020655632698557833,0.09374496049077632,-0.019136872243914426,-0.016304984012555254,-0.06396797389513151,0.13993824606225547
SPINT1,0.027789154265734195,0.049675319995631705,-0.028552677099385693,-0.04029097938408722,-0.020873150593329573,-0.0156310272985787,0.016692175573874833,0.045464644099834695,-0.0014965118666782026,0.09576697215004934
CTHRC1,0.07063918353565839,0.015046775713739663,0.020057741043850764,0.05815485202933334,0.05856971674474566,-0.1348579969837189,0.07855740663104521,0.03132785359175584,0.03456242144710005,0.04335959282110774
PODXL,0.0652105209307973,0.08816039902532445,0.05266946020548783,-0.01462758687688371,0.019457462811136274,0.016150545452833953,0.05779169571866954,-0.015091654309287234,0.011377255074488172,0.11118208538683715
JAM3,0.0636331681330645,0.0453654051580742,0.012009905704821,0.054015437484633215,0.0012723771962778064,0.0268361380378783,0.07664395803716356,-0.034099008409550255,0.013757100522223507,-0.06281832256539323
TGFB2,0.1177291394963202,0.01496447486562889,0.04102678183471223,-0.02845915564638999,0.030754337709882323,0.08374720839754347,0.024615448056750686,0.009978616116152259,0.016927711350910608,0.026024952554099572
COL18A1,0.0735084004903858,0.01573712892976338,-0.0011772106710243033,0.02192360897493086,0.06239384115218253,0.0948028133268965,0.028304435943983797,-0.04499736287129965,0.028305932249704,0.020149882655343558
NODAL,0.03935242481964023,-0.06147821602905588,,-0.027927779712525434,,,0.07898263083342713,0.1959100705171117,-0.004652116799617849,0.09082754834150648
INHBB,-0.0022973784333394504,0.06323389678517995,0.021265511349484848,-0.030812556693581454,-0.008374143450122128,0.06530102010281705,0.08769399947871269,-0.041903293308275504,0.02206150311551413,0.1034654136074807
LCN1,-0.018069330801294727,,,,,,0.04480843440022833,0.02275391245119789,,-0.015346701675005651
ARF4,0.011290410299043391,0.0066891408999809054,0.03504014774871635,-0.035338204224107266,0.015606373808524848,0.12204912706506824,0.0007153364578433306,0.09995214245908436,0.044795764734580926,0.025920395205937096
CXCL14,0.09741900788923849,0.025435462205190263,-0.04819919591748402,0.029613582972686153,-0.012490374993920892,-0.005111169495040123,0.02551799170690648,-0.11075207873867493,-0.037812496492972414,0.14273495247856116
LIF,0.043270334467362365,-0.03423249436687964,-0.019675527929641067,0.03650144926436727,-0.049644935030920996,0.05621926857154841,-0.003975866779416894,-0.04731103498749395,0.03636307864468485,-0.06870132287634731
IL17B,,,-0.031305678518253645,,,-0.0669367859654396,-0.015286758673568775,0.11602668401316325,-0.027331481956045123,0.05653322870520599
MMP1,0.002951359363241487,,-0.01020232548852112,,,-0.14020946113553667,-0.02885452240690425,-0.03194569412746006,-0.026862153585428213,0.0306425985263972
MATN1,0.005190228286821278,,0.005827608545766779,,-0.00966386832573056,0.02535966372029773,0.0634856698407797,-0.03428062643121179,0.012718158765151852,0.002768106036901449
ADAM28,0.05094384049368538,0.02444268726691772,-0.001497973778517973,0.009996951761244516,-0.0070906030868629006,0.07052150425054982,0.01572218770919085,0.05118960491904933,-0.024423695061474793,0.10100002856285095
TCN2,0.09580750270554962,-0.001163230849281974,-0.001346749416226915,0.037102695311620616,-0.048614202893350306,0.14603987102049282,0.05562236038273925,0.0011890475589133372,0.000793671598699998,0.08220148363381448
THPO,-0.019744483975828994,,,-0.031090958656494472,-0.005065701790033782,,,,-0.033163717003740864,0.040848345312258026
CUBN,0.0669529637990914,0.07361344944388805,0.026778453094687023,0.030561222300558397,0.009684881897625825,0.11026222713830096,0.030168233386660432,-0.012314769506222246,0.037589558553179254,0.10487804255945957
TIMP3,0.04643703338763418,0.02251891401594743,0.023623867221378998,-0.02194992712030384,-0.027994927244404826,-0.011913921233563678,0.022856038231402517,-0.02677368572486624,-0.03493136841202034,0.013667265304230788
PIGF,-0.019635988079957263,0.020750236595482786,0.0076396712511413905,0.03908097286630377,0.026757739846939153,0.08423165860103139,0.03607506843758222,0.04609725981292282,0.014182966443320804,0.0649604078284742
CRH,0.04255992341579026,-0.0019365066642089111,,-0.0009703160345404617,0.020760912233378608,,-0.03549142316446087,0.07002722061751897,-0.003472090730864949,0.010545454627646224
BDNF,-0.0131142055678545,0.04234049740152062,0.02720001108794207,-0.01796058584215722,0.024838017170932987,0.024750396099164428,0.05143472500421533,-0.02563606555041507,0.07962206998086731,0.07255646542842976
CCL5,0.01378230485210846,-0.035575530002290086,,-0.05541885677817886,-0.04436161728068171,0.09077879283354383,0.03166049662829812,0.049157867858872197,-0.04456082770644979,0.0635095305033052
GAD1,-0.028021502388066468,0.03390139054268293,0.08836834439627313,-0.06091216303325321,-0.026218778914369908,0.08054889821182512,0.00905904279448691,0.09392623098794504,0.04206655673508698,0.01835081330597354
COL14A1,0.034396798318703736,-0.0036042000081102634,0.08097822946100774,0.022957907234867785,-0.020992013308431503,0.04154291716374331,0.037511141856755637,-0.0700836174137631,0.024695188703610964,0.061526369012192696
HLA-A,0.048314836245517405,-0.0012651669278566954,-0.08753155644923087,0.04012230822603241,-0.0028405809803831368,0.041156996181705346,0.03293517971100348,-0.13526527366611865,-0.03761154569441966,0.010453746222317779
CD5L,-0.0211703698920223,0.030790889960862503,,,,,,,,
FGF18,0.1266348203529041,,-0.03130564355883859,-0.004831750474992132,-0.010355215637680262,-0.031476237674564145,-0.035497176814211585,0.025600651171527003,0.003300743627425917,-0.02512131176083128
ADM,-0.018504479174828593,0.04354125982262859,-0.012920325735241045,0.005700537620581175,0.014404829799699011,-0.12409135717231282,0.03681225678413668,-0.06711038742045834,-0.0006423843427073934,0.025105793049787748
CCL15,-0.0056287848885920545,,,,,,,,,-0.0163337374447328
GNAI2,0.06015156743894784,0.019480912586775628,-0.008407595666900556,0.065713178162222,-0.04464697750327276,-0.022063517247775936,-0.049750618461532975,-0.023397745712402076,0.007680498553278081,0.007631658144448029
HDC,,,,,,,,,,0.05608144677899039
COL11A1,0.04748917647649416,0.004638793630711365,0.01886841226860672,0.021632299690866594,-0.019777318543903147,0.0390022251509541,0.05744971943419452,-0.023191805852647452,-0.02811719911582583,0.003669330164456947
NUCB2,0.003823429543639381,0.01485210384782547,-0.020617412556229665,-0.035437517455300195,-0.03325461123957528,0.00039351883980117514,-0.017289466808822353,-0.07826234857043128,-0.0693048800895545,0.026242250562071384
CXCL1,-0.007737749369161011,0.010558698093895029,0.03957440081498667,0.021865418368525517,0.005475849725938765,0.17289330524130062,0.018546424626391327,-0.06461820986431627,-0.02441286994235046,0.10899084838687777
VCAN,0.045182260538801824,0.044708210603394055,0.05746165483180881,0.031147500669344488,0.008400592038161592,0.0729074464914555,-0.07736829897793562,0.06236377234995537,0.051162717288919975,-0.14953648198678293
MMP7,0.038716452563012274,,,0.0566214458536361,-0.009544003078216932,0.016056425314942783,0.0836094401361367,-0.0838703288977872,0.00636263629576383,-0.017404250415485188
