,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.046637410470164266,0.10762936684110808,-0.01589555778763638,0.003438880228403952,0.029030724978462447,0.06940279352809225,0.14048631832839786,0.06029007456639608,-0.03141206995185371,0.052179979699506274,0.018702133939674577,-0.05073804841663489,0.009206617370250577,-0.05117745473084126,-0.006635998185563137,-0.052669022806375296
QDPR,-0.08206687771733519,0.05739244793454363,-0.0019751346973843685,-0.03214528510820778,-0.038380722618422757,0.018304858764394694,0.08780957437358622,0.009593306778663747,0.029656655146931173,0.0800947547516378,0.04132249252792211,0.022943094708436636,0.019889507677053504,-0.029816182895656004,0.04382128600072261,-0.008333879727984808
POMC,0.0033454830356905085,0.00896058584986976,0.01922725044114686,0.02814699742103376,-0.021116186539037296,0.03163307081609485,0.05287823744321083,-0.06885833011562638,0.02354693888636353,0.005874450557812454,0.0373223696014146,0.05346221556401513,-0.03656721133252657,0.1076343977825523,0.0022061209952268976,0.010662165037070967
CCL18,-0.03387308633001942,,,,,,0.08796685940050815,-0.04194790888058134,,-0.02165267934601416,-0.03433749809228585,-0.06073805811955641,,-0.011529798552172165,,
CCL17,,-0.018787874995841572,,,,-0.013279517579130084,,,,,-0.013311997927720188,0.08156120349700959,-0.02282584978319213,,0.008901382539131784,
VEGFD,0.03795985841692424,0.048216267839059045,-0.01454162008600646,,0.013436945045153859,-0.014148202783512946,-0.016993078118755306,0.0007186781015568991,-0.05488815197535017,,,0.04779899203835464,0.019548121834138465,,,
TNFSF13,0.02747076846363277,-0.01295945568707285,,-0.011661296311608093,,,,,,,-0.025543724530530266,-0.014166790269058828,-0.024477771982583166,-0.01927394121925446,0.03780024145059913,0.029566664677866363
WNT5A,-0.001886899888648839,0.027486538874011517,0.015358445383571147,-0.008304422231763661,0.053441247836961164,-0.005506690188016036,0.031989391320836766,0.13144487060948953,-0.10942921935980574,-0.014859724069581205,-0.027038670222292116,0.03781977952170306,-0.013471401300622495,-0.007584819981719778,0.02809842989900338,-0.00545549315849459
CXCL8,0.008456392280832392,0.0021386926826007283,0.022694991870653027,-0.01658743766143061,0.06808317775599641,0.03201179139876297,-0.03703245663897206,-0.02266863752948983,0.000359428522060587,0.03587026832086322,-0.06398548812734958,-0.09897403554067324,0.03392457586646963,0.039444958719683065,0.023034796487192734,0.011234740256858743
GRN,0.05895732242815259,0.009915437332162286,0.012826300110931272,-0.007998612909320649,0.00631730986767374,0.015461632934917546,0.012322586146335938,0.051601510257270736,-0.007428862031426757,0.03140105044722365,-0.020758269901675726,-0.027378404071491072,-0.022325605429068536,0.060455737353072074,0.060634354239718816,0.030703646399161604
MIA,0.007459095474848157,-0.009050092092034955,-0.01603572859003132,0.21048068866425232,-0.0372469256971256,0.04061206057206076,-0.02304566678512377,0.011511007584983642,0.020202402170630424,0.018058210781069076,0.11510975709571414,0.1293446853612753,0.004749121590887104,0.02933822866584237,0.037666333110947164,0.06870576094126368
COL4A4,-0.03140256690542722,-0.04528131599983204,0.041633659398213896,-0.011095208239574633,-0.012848904164838101,-0.013864227203243833,,,-0.05517283744955672,-0.027375752143859882,0.10486466252576204,-0.0072598073109215394,-0.03516137646284897,0.02976129510803608,0.039741667978759034,-0.036882691304433855
TAC1,-0.034244383877206554,-0.006831075307837144,-0.01069508689253665,0.017331362405280083,0.017394635148744095,0.01820935910003447,,,,,,,,-0.029612666186633788,0.018500813811140434,0.025610032616270925
RARRES2,-0.04634709432644431,0.05665696168996494,-0.011718554840842634,-0.011697050286511088,0.03775161976945715,0.07190529531030464,-0.1172476763745247,-0.011849211737251045,-0.04738609377944952,0.046329206553424936,-0.0754930654429408,-0.029438768983157875,-0.02435444683044085,-0.0002690244439340214,0.021610582553785375,-0.010427032498732749
FGF7,,0.039410299224113515,-0.027842973354807007,0.0395096549709522,-0.014128503245164225,-0.021823267936250324,0.05837292444984473,-0.06041600517671929,-0.004714981855745586,-0.01360728878270218,0.010496601513502155,0.04526731294996932,0.014906217668747125,-0.020344281842902285,0.03565310227033364,0.040877816604045276
EFNA2,,,,,,,,,,,,-0.02621386388704359,,,,
HBEGF,0.02876938501410531,0.03264744482495559,0.0023526407644291346,-0.015566871940144054,0.04501232451348069,0.029424555754345584,0.04933878146028831,-0.09542837640578923,-0.021688004994576456,0.02954781423072593,0.008855483038944841,0.045796095076602636,-0.031672281256376195,0.03721321507046978,-0.028362619383486512,-0.015965197573661803
CSF3,,0.016845056223528703,-0.007527199535617556,,-0.013593893295703888,,-0.025529147143369547,,,,-0.07117322678015396,-0.03717359362846132,,-0.024606835926078797,0.10402192761024476,-0.03879637128647658
PI3,-0.03563591496792034,0.00025210502556185794,-0.04460783103588973,,-0.01530690327093356,,,-0.06714763595154304,,,-0.1092951521834494,-0.09814951058862412,-0.019394282202815732,-0.023553312893652815,-0.03698308536434428,-0.004767174398921205
PCSK1N,0.025446799099800677,0.0013972383983961822,0.012781311595163826,-0.011328496186372685,-0.05356452451276814,-0.010841679926332174,0.08523395804999982,0.011941430896145674,-0.06060814108130793,-0.0034822386974402452,-0.01835480353407454,0.032940480545944714,-0.018492057601695765,-0.00728176299888727,0.11882553267559841,0.04226088653933691
NTS,,,-0.006601281665985897,-0.013544728338474655,-0.016708530088397507,-0.015838267966539643,,,,,-0.003023230012597395,0.021071642903754097,,0.029982264145188686,0.007925247621679052,
SFRP1,0.07167004322288184,-0.016393147152698018,-0.016589470246493987,0.004701337100786607,-0.007203465078272571,0.09636434644591794,0.056740629820252846,-0.04172651992123968,-0.06579552703198684,-0.01804059521590167,-0.045721447723552314,0.04362898573477483,0.10003989018963552,0.010827006822539868,-0.02462146428462721,0.011291763203680508
CXCL13,,,-0.016440376871488367,,,,0.14977574993119228,,,,-0.000945468962267635,0.032058053470643624,,0.06844105302184693,,0.04922114122311688
MICA,-0.03152279651028603,-0.01022688646536194,0.03791329751610437,0.014805191143321742,0.01789661480999686,0.014621860348592674,0.005396450270231548,0.025608300186967182,-0.003647765443560593,0.057024400956009975,-0.00011685778489016748,0.04548682068286189,-0.039980277938671184,0.03161581563593731,0.023776894861023672,0.0074910868510857246
TG,-2.4033072174895118e-05,-0.017690803013629776,-0.001892489498140719,-0.01563418707279436,-0.01640661298980403,-0.013378611417638507,0.14494609047519394,0.0075226581309670495,0.04193821888238374,-0.013904111484831495,-0.01768831705571355,-0.01889179454577391,,-0.020251804090095804,-0.020166106796168266,0.026327834814847483
ADA,0.024237123573880092,0.004808203696176057,-0.0040126067024040075,0.018155131344509357,0.062340951427385737,-0.04332104898490076,0.10975104323391988,0.06707801613941049,-0.03257226225390118,-0.029251094804366606,0.033560365302157995,0.04787500602062388,-0.01930137930642275,0.017243501832450003,0.03103708464673735,0.06466626899046232
LAMC3,0.04882005323448179,0.03114475228551162,0.012305115529560231,0.02117963132695976,0.03248644473443385,-0.025431558010310364,0.08514671212105342,0.11364053822337776,0.03446476902314248,0.023994345204687063,0.06088691557770042,0.040926633423423266,-0.023880415988307663,0.0639194869851479,-0.03978594172094965,0.03279550982303969
CCL7,-0.02154614442852675,-0.012790422313739907,-0.021796904392371613,,,,,,,,-0.01995161646985201,,,,-0.017837374323325987,0.010399814456366644
NGF,0.05757245267464772,0.0338574052491972,0.03795133518244632,-0.014919207822571254,,,0.08577343576951921,,-0.028255517454421338,-0.03217724855353117,0.015011833331665942,0.005921756897011013,,0.1501163910025041,0.04951741819004872,-0.006180968045175685
TNFSF15,,-0.014242760817891286,0.0064935443052392275,0.0018671285612823988,,,0.007135114531766035,,0.03213094984130154,0.059849215340727555,0.0715403655949304,,,0.08483185594223507,0.027254126779518384,-0.042937724084601954
HMGB1,-0.013672302777764555,0.02383720069737182,0.03816509918466329,0.07313587862170436,0.0113851251476664,-0.031802839768741126,0.087254850589795,0.004078386666903274,0.021475292550345207,-0.0008416891654360727,-0.03380181068199723,-0.058213628575102774,-0.03441877169684196,-0.013493495754367889,-0.056123104979714594,-0.014247583108776484
ITGB3BP,-0.0358940228899474,-0.01204434981008887,0.03496614004513093,0.023879929742976817,0.018504101192835035,0.04011648008156461,0.025844458942765866,0.0010681755462808923,0.06472568495145549,0.03638192266061401,0.009121153085229382,-0.02091017224529583,0.008762595643375852,-0.006643436430693368,-0.0012842017437887214,0.01993575529359603
AANAT,-0.020420355191790314,-0.012959457070210888,-0.01454162216190468,,0.01830304010676024,-0.012031463432730795,,-0.019901903476135824,,-0.02255217317892512,-0.017503197290469615,0.09144415632204973,-0.02823484388111471,,0.003593236708141724,0.06062684646843239
RELN,0.05173075918869494,0.029147769193830466,-0.017874435988783147,0.012658624624997072,0.014325399850928622,-0.004793703723819385,,,0.033052240167910765,,,,0.03651591749123451,-0.018457094601741653,,-0.03540330072657054
IL15,0.03707234551875111,-0.012124683867699734,-0.03990835132394993,-0.012890033966072936,0.027204886629597413,0.05771444756540677,-0.01744390294473438,-0.06584513484140447,-0.05605663465283675,0.03829054435779944,0.025955876116491777,0.0012120076425574421,-0.03516137200697484,-0.017531820805574402,0.03606013041005834,-0.04793655899142827
UTS2,,,,,-0.030728930130041496,,,0.0054099299251233355,,,-0.014905253509632116,,,,,
BSG,-0.04945089519020776,-0.01545255774083286,0.03690910248460433,0.0025878992429152173,0.06655328343732371,-0.028166996017745128,-0.05726920570894426,-0.09327479630642889,-0.033489639321627594,-0.02579827997123722,-0.015425553910795782,0.02186031502444671,-0.07046466138543803,-0.02637348940435922,0.029360188421529695,0.011076511982427312
ADAMTS3,-0.008234645998823101,-0.002386828756042178,0.05385336859332889,-0.020762115794821914,0.03310762999804091,-0.028601153709346797,0.04409038943312272,0.06889761885853761,,-0.02700393147536361,0.02323061236232086,0.03773829012474409,-0.04374803242694783,0.046579171341004096,0.015558066991390646,0.023816476752557148
CD34,0.04321037947740599,-0.022476968742656266,-0.02618909499122549,0.02075347007516021,0.012977651260254769,-0.006304403548245006,0.074226999271327,0.07655187570197347,-0.03552292858483284,0.03123354453132214,0.02094429287589347,0.005427635933966739,-0.009435772469960406,0.02730837159292042,-0.022173365062798638,-0.03785524849036719
CCL23,,,,,0.09585588558375971,,,,,,,,,,,
PLAT,0.07910275166765321,0.0012110657899784896,-0.06117980832512553,-0.018309869611842736,0.014742954673302435,0.002361247676788036,-0.03190455318400904,-0.04367647356506037,0.049942047984868454,0.014709448031391605,0.04919288660300741,0.12416400510561525,-0.02839031608597315,0.008518082515677584,0.05879319532012667,-0.032868345790927254
NTF3,,,,,,,0.02214518472396177,,,,0.04782645372318992,0.09887728977575704,,0.029904251554472773,,
LTA,,0.05367162497422474,,,,0.03601054982125697,,,,,,,,,0.07216523721465117,
CKLF,-0.019784025781213726,-0.015309778305503502,0.04006006098902041,0.0009044937184165558,0.05928719062566112,0.06825195164763362,0.029569845410554744,-0.014990020581882726,0.020136936859475388,-0.029386138774730886,0.055112401990691874,0.041913029056150755,0.013844147531670278,-0.002690588578159367,0.04846344722346461,0.014680741585597545
APELA,,,,,,,-0.029969761166833607,,,,,,,,,
CD24,0.03128507949325457,-0.00891417146211048,-0.00337492952738123,0.06999278077655724,0.0006701222839167153,0.055662131133001884,0.10622877093305137,-0.011215949857277367,-0.0341584192147596,0.02770872950520288,0.06644168058274807,0.03273366666232847,0.0055627254985818435,-0.015315221724772432,0.0580281974217897,0.07714825046115083
HSP90AA1,-0.058009198218126216,0.010266853905905695,-0.06720398822590593,-0.03428684293766735,-0.030929512185682337,0.10030931388928463,-0.02506696236730603,-0.07395752675146719,0.015461244855596586,0.017126545244466974,-0.11182130062103832,-0.13471585549602305,-0.0020767172884441536,-0.03767467182726716,-0.11765652746470481,-0.017057468615254145
BMP4,0.02313999411256629,-0.006920272992175768,-0.028220366836183633,0.060275723494251116,0.05869461498669431,-0.0006993193956876268,0.055530111039641866,0.06608893056748459,0.03512307928876906,-0.032549055356978225,0.05782291482237835,-0.018862142744003434,-0.03998103758984649,0.01928753499057433,-0.022426747396833122,-0.05687251115260339
SCGB3A1,-0.021546142273941096,,-0.017317276837354918,-0.01645435633487516,,,-0.03403636298563566,-0.0015650319269084275,-0.005225989864539925,,0.09948922907180117,0.04713715153053999,,0.04206799064237717,0.020477280486018202,0.1050802699776058
IGFBP4,0.02434125420604803,-0.03317324040041371,-0.021556271265225472,-0.04045684077534974,0.12615560222584754,0.012576004939017227,0.0657503459047049,-0.013554868582194794,-0.12472302237384396,0.013565629066686291,-0.03572195868652196,-0.02697835793143815,-0.004335207901904923,0.06717746306025067,-0.04115623105846836,0.01072042165303974
RSPO4,,0.009953490939327372,-0.01998695248306615,,,-0.013477029757715937,,,0.15341951232978124,,,,,0.06464763772894992,0.05918317674661467,0.10877845612231445
LEFTY2,0.055288886588589034,-0.020285324965735454,0.06332743984367373,0.09976631624670332,0.04565352302400613,-0.01593915064949879,-0.018382148223426494,0.1203885189480537,,-0.0049625200644514995,-0.016936663040759,-0.016692860856486292,-0.08601408064904749,-0.02906255865886727,-0.050826249838212025,0.06165339641721343
PF4,-0.022350663947471806,-0.011159391482393116,,,,,,,,,,-0.02402682112281895,,,-0.025399785150155747,-0.02339957520906433
ANGPTL2,0.07430552868814322,-0.02859778798642759,-0.030346166028506198,0.00451411756952309,0.06672251634692886,-0.019461234065349064,-0.014370764003324356,0.06901711372192455,-0.027856506302632342,0.07280876033964448,0.09389294904786569,0.09217337393330252,0.014560676992103859,0.009569387401557907,-0.0046369911269742905,0.046746970737895556
LRIG2,-0.011885034879814075,-0.007000964940136015,0.003369443135336356,-0.028407982851232496,-0.005389820315581662,0.043993880801784783,-0.0012809364629994989,0.03079199774113385,-0.034206735239831434,-0.038250191462739294,0.038169276316462664,0.05240633561358791,-0.017682736974238382,-0.006277114822435965,0.026910878305684227,0.024795369603540823
ICOSLG,0.0694992005052882,0.03682638768593328,0.06163504886049122,0.013314673281150189,-0.005960864067374591,0.07716267171452051,0.07918899931274258,-0.050327696945391874,-0.06930364362735449,0.004363312059242068,0.02876110802720146,0.05734868007165046,0.05555553428505609,-0.02438960242328975,0.08254769721067376,0.017071743911710385
WIF1,-0.040216391963205776,,0.0022144449129404345,-0.005907926327645994,0.005085997609602569,0.09402511679094229,,,,,,,,-0.019866011612618067,,-0.0429377205609168
NPPC,-0.02809196415328557,0.0482505648465135,-0.004291069070930981,-0.03156762445999801,-0.019869113901451015,-0.02028690954289496,,-0.05903973055857618,-0.10104910206958388,-0.027003879612696177,-0.02978416544176834,0.01050656095725061,-0.026786632473346356,0.08047547529610229,,-0.029071745796279937
LYZ,-0.025389398672528124,0.0250704602113089,-0.023623286394988285,-0.0270969747432421,0.014028627069418315,-0.010150249966199537,-0.015754818097213324,0.000321665409440537,-0.08630230925471617,0.05773761432853223,0.03918829090373608,0.017491408494755202,-0.08593709154509376,0.08773444675183092,0.025336767543944035,-0.01596389551854227
EREG,,,-0.02812638443776836,,,,-0.021495053267802357,,,,0.03770145731766422,0.019176817000206063,,-0.026617400961462954,-0.027211315439343284,-0.00777864298273601
SPTAN1,-0.011056215220144536,0.016234626029470154,0.014718559478250955,0.029825565373514856,0.022363667512777578,-0.03970699528742607,-0.0028171192935871375,-0.022080475787773002,0.026986537429297602,-0.026621522969661325,0.012167568756581315,0.03832067988701748,-0.0050218429327550974,0.03920633031480046,-0.03431220444968407,-0.017187927777016943
PTH2,,,,,,,,,,,,,,0.0009329059082651206,,
LIPC,-0.02736308742731845,-0.02005425761579581,-0.019350659667789073,-0.019989137504225943,0.06601634572434524,0.01916541327176925,0.0015481940659559518,-0.015749287078989083,-0.02288099018761429,-0.00562337477109071,,,-0.01750280787773863,,0.032914459679137184,-0.03649023686416694
COL8A1,0.06397169990622409,0.030436303885817317,0.024148113138760238,0.023629958740065307,0.17303151395112504,-0.03816820363608406,-0.1122420547601772,0.02019533529446674,-0.03494948484963366,0.002454777364021685,0.07184631743678893,0.04584875066505593,0.010293623243032407,0.03693157098375349,0.10129754148606643,-0.041142417842634955
GSTM2,-0.008310882055865276,-0.023321804202039192,-0.03918215754861432,-0.010900259395048097,-0.0015563067342825112,-0.03204221673985341,0.08110956944619349,0.04575252827356398,0.02763984632231458,-0.024054359150200197,0.027162498195601324,-0.0056986406147709135,0.007402810253256757,0.0681143519565975,0.02700530790447205,-0.007651296867500301
IL4,,,,,,,,-0.014503582801823145,,,,,,,,
SPX,-0.04425547085252914,0.004078010059430086,-0.019618461015233426,0.01690173737935089,-0.00600145565742224,0.022492810551617264,,,,0.016606380918218817,-0.020116138784233024,0.1557915698064363,0.08648036956982212,-0.04573313951785653,-0.05213841302513958,-0.0567865439049281
MFGE8,0.06738880910026449,0.01944363625914633,-0.07663505508856003,-0.003021538202374137,0.057238451439390665,-0.061981826405752144,-0.003530881344802181,-0.034601357782505275,0.04763877172932825,0.030456206656834198,0.06102340295514636,0.04364799699658273,-0.04944007070614484,0.03273439762989686,-0.01995850349502444,-0.060538193849785156
TGFA,0.01711333842848789,-0.003809115640432584,-0.030524607349326424,0.009069414975325735,-0.007854297233398186,0.03708721373459242,-0.002414534959455091,-0.05892231656707322,-0.06219226605729612,0.010093111480000935,0.06262096524046028,0.09699481083997805,0.028309138750046866,0.017325678864988474,0.041368757379693095,0.04191829480110736
SLIT2,0.06196896529528602,-0.029804806704468424,0.03502784583149616,0.005692819450357636,-0.010904978891847522,-0.026201070509778976,-0.03560145152800096,-0.09048406816158867,0.06472581181639314,-0.030538999690989346,-0.0392414523057991,0.021422872686237215,0.002126845783316464,-0.01987994452569516,0.07973718797882456,0.02675859796524597
PLTP,0.046186885173185574,0.03126687362856402,-0.009386385220675732,-0.007805983210790777,0.03601519459102832,0.048542930796298976,0.018927256092951587,-0.023563114969945786,-0.08816687032186488,-0.033481392816265595,-0.021711514953235637,-0.05666286267829942,-0.054903782183492136,0.01963439587637099,0.009148410143671473,0.024099178033981098
APOD,-0.04622754643599594,0.0017575707010491224,-0.005724867365860958,0.00044732262983884785,-0.014326729240280424,0.04545521836337792,0.01939144969042098,-0.005051460089495701,0.009597798837652544,-0.011390544314882086,0.09813923466811661,0.14331346929946895,-0.017131441775382752,0.018181068319698453,0.047387690950470594,-0.017624071818482787
B2M,0.1005242133715239,0.07385346683495791,-0.038414524227439274,0.004745343782107142,0.04301433227498579,0.08351495255720259,0.07578205787120915,0.046563382481064335,-0.010245768901641082,0.009099462795291585,0.01864096964828871,0.02265988745031479,-0.07926427752733373,0.04683394679635985,-0.023526082510274993,0.12263148693908657
OMG,-0.01603010949189895,0.046479309783129905,0.007757513981693144,-0.01561274784733771,-0.026020002964476617,0.04547016681612814,-0.013612935336718547,0.02241076310558119,0.007987078634173599,-0.008999777042372026,0.07737398884575668,0.10949013261421552,-0.00397234830229738,0.00853350050664787,0.056193041324450535,0.04356064221744404
CXCL3,-0.05519429171268141,-0.01645195758472977,0.02304861571810961,,0.007354258589104131,-0.037381144186975745,0.051624779496517954,-0.015898689494534334,,,-0.06831686270296786,0.013876696685725323,-0.01988299065831125,0.1271128918579358,0.015375401872890158,0.0160449545967799
CXCL10,-0.011860403811376057,0.04187995008204766,-0.01936336582691392,0.023441297483502665,0.050066337343714906,0.10400875318925487,0.06296532678331893,0.10508113487100862,-0.01218189285159823,-0.03642498759290115,-0.0206026035499751,-0.03222693241677433,-0.026786629560741074,-0.02920091263152102,0.057981840582980566,-0.03350350908905743
RSPO3,-0.02926769662514335,0.07674556603975954,-0.019350647737158142,0.09002891028079174,-0.020134952099839256,-0.020355016207720004,,,,,0.08366278136400875,0.009831040930684489,,0.009833074574686499,-0.018101447009819478,0.017156358090243882
CORT,0.0570085593821801,0.012314898065419671,0.05934755287565625,-0.004124615469067352,0.013186382710995129,0.0032246508211095084,,,,,0.10787501013133093,-0.025142847115322112,,0.026031706098661903,,
NCAN,0.012572887488692747,-0.0015701479302986877,-0.01642683221035814,0.008015476873770641,0.024325964900598532,-0.0209685817949618,,-0.050381709706351155,0.0348230701897313,-0.04743977536910236,0.09529378107528313,0.10142189706248915,-0.03381793240615082,-0.051290581606118255,-0.04442858947344563,0.01758409063667624
PRG4,-0.03240282806109382,-0.012790424306937359,-0.013854994307411477,,-0.01744233892082137,0.04629822934737759,,,,,-0.02185254120797579,0.009009095901123238,,0.028212955859093353,-0.00942265423935557,-0.032569020796916905
ZG16B,-0.029877996293081546,0.004328748983024248,,,0.1070154256116802,-0.009207362886350112,0.07045446751937524,,,-0.025070466302718565,,,,,-0.022570556345668288,-0.01996223750935889
TGM2,0.012395766526936535,0.005175626803949084,-0.04189462695712832,-0.04379313386429086,0.0791942106288694,0.018504900815638613,0.05090013229867031,-0.04605604401597821,0.005924995994442738,0.001229574383177693,-0.015194355950064256,-0.020972660589984815,-0.03517102571200524,0.0420182561616833,0.01619065619935607,-0.02803326866869735
VEGFC,0.021078891203374826,0.0033098820723920556,-0.021327427340423047,-0.012076457159024959,0.010161461753816395,0.02098259985242224,-0.014994364340104498,0.050532236516161025,0.034045707600117776,-0.03249630339922688,-0.025676584225330437,-0.041244688196100554,-0.02622599231320121,-0.0061668071665775545,0.008961542539918993,-0.02169447686553659
WNT6,0.004376132610951146,-0.017690803748161302,-0.019090848272309963,-0.013221203147901862,-0.017152256353177082,-0.020490657698756486,-0.027115777070954118,0.03967457547958771,,-0.023842016397250667,-0.029784169460186454,-0.00015698514971730965,,-0.0017720240137984262,-0.02725858556208854,-0.020626980450586575
NRG4,-0.019844755450700625,0.020868572628171465,-0.01973462753815191,-0.01618519674531078,-0.02172553963754188,0.04322772212537882,,,-0.05517277658903784,,,,-0.021059093019460157,-0.028220387618376093,0.07610931237868773,-0.031019814853513884
PMCH,-0.022872148620841897,-0.021568945926684152,,,,-0.013477029107303687,,,,,-0.020279444762116152,-0.01116108028095532,,-0.0162481340375146,-0.02843901173504807,-0.039725337209661385
COL9A1,0.02274680424412545,0.019806943641255573,0.08245188272528084,0.02891163518759641,-0.03626063562299902,-0.024676935075396696,,0.07487857728943972,-0.07698352163994207,0.09957671111309264,0.0649084919407366,0.1015958538052214,0.006195717361085957,-0.0015021059540224653,0.03679541791156165,0.005399312235938907
GDF11,0.032745501952819944,-0.017593484969514534,0.009920662832267783,0.0072559946975015955,-0.015535137075137486,0.021496413372384116,0.05591898104271601,-0.07736500638196903,0.04346703315630191,0.02972202533480155,-0.0067077716591259304,-0.022375334325632906,-0.010005534772496572,0.024039262845531664,0.04372520728901299,-0.014639165803147268
RAET1E,,,,,,,,,,,,,,,-0.019857160981035394,
IL24,,,,,,,-0.015291583580072949,,,,-0.01511986534226673,0.012146620735373767,,,,-0.004010524785230628
SORBS1,0.015746282257434994,0.043967530311432794,0.03128003469140223,0.016550672158706394,0.02291936458818233,-0.0355808511516088,0.001326622568347934,0.07327455038353121,0.06251548880979907,-0.06764936069688157,-0.02079323579631203,0.0487481969060302,-0.006636080289294064,0.021155620596992136,0.0363845417347433,-0.03923558932244215
DLL1,0.051926545325255945,-0.0031959630463374283,0.0701393740443826,-0.022282616055514057,0.00325367125441416,-0.00133731713939868,0.04700147027980134,0.04363397043673443,-0.02234518889561233,0.025244902015447285,0.05191450116309737,0.1571864050302987,-0.0183041089559369,-0.036033711674065286,0.03225364407299075,0.013414214215046965
TLN1,0.035879182297231915,-0.012680577222526596,0.01781253862564556,0.029626022202106906,-0.017019360836018363,0.04190147607655821,0.07903271979468507,-0.08611210796270732,-0.07784238032224397,0.05422369534363117,-0.08178893667898787,-0.011698882075091966,-0.02294176964280044,-0.035621860906061405,0.04079508308667034,0.019865933003447803
COL2A1,0.010049179083019813,,-0.012374611744014757,-0.014323528195733631,-0.01609950361436648,,,,,,-0.033054007738258985,-0.03344635284706267,,0.08011218575114709,0.07061534159217929,-0.027947188210454596
SHH,,-0.01329135086435663,-0.01923000535292732,0.07820984837856321,-0.012656166032880382,-0.005749173228200551,,-0.0067718000372883735,,,-0.006285861965533602,0.0638377513925048,0.016911908756958062,-0.008385277418202268,0.01151135373260749,0.01905239251324036
PON2,0.03221835706740522,0.03231103041220186,-0.011133358546454286,-0.019574901061824034,0.009044335001338603,-0.04935624387586671,0.10394164872924705,0.07696959842520475,-0.026172051217117395,0.06353494211082895,0.06784326377632567,0.068800974809995,0.017296379020766674,-0.014603658718205122,0.056751194613489625,0.009849769577385292
ICAM5,0.0231945774315106,-0.02071551369140921,-0.03281739998545232,0.010769140887202619,-0.0314600033522049,-0.029917175331911218,-0.014475362715912845,,,,0.0013885314327248264,0.028633222031477484,,0.011549168388705972,0.004072319893493542,0.03339483594464366
HPX,-0.04695031042102848,0.037418064292168984,-0.035105840502586076,-0.013221204039765325,-0.0070934494684732575,-0.0029346501696704123,0.026663572125471446,0.05079857743207963,0.03590695374728301,0.04659377921176435,0.008596117930992473,0.015104899672471165,0.04192804089083188,-0.00296749107791799,0.06653667756156895,0.053468487833385404
