,UKF243,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
VCAN,0.07421960233343303,0.05413057527841484,0.024016212628276575,-0.01742187975446514,0.01600843195946168,0.025307473390923357,-0.05379016521353389,0.004573852982934426,0.03028932785077619,0.04801688779677515,-0.06027597112590215,-0.024280598337772977,-0.09235608913345626,0.10479175147744188,-0.05979394307936598,0.021812946754283833,0.06535674838414397
MMP7,0.06001883945170388,,,-0.018632322840044634,,-0.012921367891275142,-0.013664485196290274,-0.022436539191140425,-0.01853169541954881,0.014554885684483862,0.037732250052709984,0.057543588847781,,,,0.016741340316651886,0.03593962836240214
PTPN6,0.012340102847658563,0.007509642266615285,0.01397490105316419,-0.005980223440721764,-0.06313664709875953,-0.03020686376721902,-0.014341348540978049,0.005959462210427013,0.03800240993726213,-0.000564364692016892,0.0473376591152456,0.03651634658163568,0.1799312420311168,0.020313694738328298,-0.047802134950138735,0.09721018338831287,-0.007756604655772017
PTGS2,0.05574650808760513,-0.01903220995858345,-0.04504494326478668,0.02218588284707848,0.008915670940376192,-0.043473935653482745,0.06950958805060467,-0.012930907524532851,0.0667831417883337,-0.12895242671477486,-0.02115185389427503,-0.034617440743731354,0.08988617839771486,-0.020756473083446608,0.11176323965694322,0.011505069268592344,-0.0319831365995989
XCL1,,,,-0.010197153133683138,-0.019187005866605295,,-0.02244340565806711,,-0.02430831153954648,0.004865723208016322,,,,,,,0.021795558057035005
CD58,0.09099812989381573,-0.012268484397334068,-0.002551595649440527,0.05429517430574627,-0.01681177667325533,0.0476958635398252,-0.008287137687004918,0.006512423882541637,-0.007224789628836098,0.06699634254212275,0.060349365165460044,0.011182983973996535,0.13456588478511453,-0.01406618207909105,-0.006966012760203276,0.05475701554416038,0.009181200395377398
TNFSF14,0.05845294304953397,-0.022242167255116307,0.006555969613825137,0.013416850122023012,-0.02486771146812914,0.002026244304380051,0.021813977310941014,-0.011344230056469421,-0.03176210768065449,,0.0007406007546301171,-0.045478494854666124,,-0.03864732105896384,-0.044547134222114905,0.01589717341281455,-0.022812184088817876
CNTN4,-0.011599379278753926,-0.017411097574338393,-0.025848527140529803,0.014963191330286268,-0.010910009901375275,0.05033573654825805,-0.005582927182397849,0.005167485235916789,0.023344664396599893,,-0.035088959762089846,,,-0.004464474439203163,0.012019127201707834,0.011186525474475037,0.01125284092500037
NTF4,,,,-0.01289895215691843,,,,,,,,,,,,,
INSL3,,,,-0.009372073274810423,,,-0.015756588602840994,,,,,,,,,-0.03377728006939158,
BTLA,,,,-0.014876328501974767,0.017157359344600883,,,0.004771371600853056,,,,,,0.002660298275299983,,0.07328060764599835,
MFNG,-0.03342408936107466,0.030506290819342096,0.007262418400198356,0.014243124498732706,-0.015022849508886743,0.06296885692489375,0.019445630338940714,0.04012154205511947,0.012633143128153612,-0.02705316190259047,0.042266601530659816,-0.06143938822349251,0.09921704657264759,-0.04530207965011468,0.0045764392296939954,0.0199688425896848,0.053725006992698866
ICAM1,0.09969891012207371,0.038706889480237344,-0.05107651223052667,0.0016073756858753028,-0.017399065339394528,0.021086357556709675,-0.03819573065806274,0.022887211980697462,0.009634316851092064,-0.020473229110646946,0.10572145855584417,0.05894413844848151,0.02975688567378035,-0.0684073432961693,-0.04275263338286336,-0.024801295257164603,0.009201442342908197
PROS1,0.09250951821269275,0.010647765099307874,-0.00911089004591005,-0.07363235085306082,-0.06701952179533344,0.05826613238594474,0.03764248682765071,0.05526766811928211,-0.0019601047082591387,0.04721108570190094,0.0525167610666207,0.010710027223523409,-0.004064560270877326,0.049297478843695154,0.01804657013068116,0.00341997104400725,0.047634082818394964
CLCF1,0.13058748106231832,-0.007872916880473922,0.031446035305138106,0.019233406725824336,-0.021911566716295933,-0.013958369750149625,-0.028800154128815366,0.008031428792973184,-0.04262552933332076,-0.09257488219540963,-0.010519049354301474,0.08799289711309004,0.10791545825550433,-0.06860102246844159,-0.01586294758486135,-0.017569158140264832,-0.0660621560189281
PSAP,-0.06193214010610423,-0.01789257470391924,0.01659425145370721,-0.01764973124553314,-0.005988128726676685,-0.03924850330967649,0.017322329646097312,-0.06335842974059104,0.000269269603426336,0.2290998784561691,0.0018190433584022007,-0.05780133113645432,-0.059180598887255936,-0.04915759565596877,-0.023431814640147087,0.061502502686062825,0.023349297536427224
EFEMP1,0.12608142642058537,-0.06097136217751417,0.013721549195304874,0.056245258855665885,0.0011051582770526377,0.0010292552038321783,0.00014386716957521907,-0.038080845218795976,0.031780632746232905,0.08157271834323904,-0.022724280525293912,-0.018413180909799737,-0.026543079871792656,-0.012842082853715027,0.02115039599789876,-0.048955537678205055,0.009876052191810408
C1QTNF1,0.026717224747720047,0.02901720064670377,-0.05895618205690992,0.008908014359582985,0.0619995236548565,0.01605101581946129,0.01944462809279478,-0.025175366333556538,0.022805710429405934,-0.058052443297319366,0.03512625967323027,-0.03670838892028439,-0.09013874238819515,0.007411029617630769,-0.03698011141705217,-0.05289063194647154,0.03862546529608635
ALB,0.06162943617211371,-0.007519416939236449,,-0.01663877806950219,-0.021615041889062818,-0.02167396893168378,-0.0014281044107005063,-0.012884649359728415,0.028241801002783735,0.03911486890454602,0.116350553816121,0.053417743689250716,-0.05127183983689262,-0.052078761270016226,0.08957414570889186,0.0308471635201141,-0.026767245014209722
CCL13,,,,,,,,,,-0.009407667467565972,,,,,,,
EFNA3,-0.0063273801952058815,0.031556357873262136,0.011209203104599965,0.04476758797090453,-0.0013715945795578516,0.014568297968088086,0.0066376888837644515,-0.004617500085035497,-0.0071240811063668814,0.04154237810847596,0.019256662814569198,-0.10973497543878412,0.002055975764234427,-0.017791780958060686,-0.023832027936191578,0.0733525263630015,0.12342852833809444
DRAXIN,0.012583620045685855,-0.01464564276291147,0.03018727021655544,0.008313728998200277,0.024958156791027305,0.008288778623968521,0.015946517814365534,-0.010345741162449082,-0.02536953699740505,-0.017115908221887084,0.05795356112944898,0.06466435673793983,-0.014419582914967527,-0.02017403393964171,-0.015122409065439168,-0.00013845098744327795,0.05829936099202524
RAET1L,,,,,,,,0.03280455286170983,,,,,,,,,
NPTX2,-0.0010422702223402954,0.01288496504966723,0.11086344416921447,-0.014785576141856086,-0.05463701817139072,-0.03283724368810082,0.01823456227832712,-0.021812120663082482,-0.005812077868618745,-0.00646569555450655,-0.0011849859348996804,-0.07011910364893291,,-0.06966961549679487,-0.040273165641158515,0.07125959052287288,0.062380241455635234
FGF11,0.05470947104873902,0.0021899723697061963,-0.09316435283010714,0.05792827198429366,-7.915534254516499e-05,0.03682096662221552,0.030492063388387617,0.025395122036906515,-0.006968179693657899,0.013723392630631352,0.00081441067277471,0.0005257988498617597,-0.03091819680100597,0.0064575370712466025,0.010423786149641179,-0.0067988160925601315,0.005718006052707829
CD59,0.04990300987249938,-0.0686352256140546,-3.2605855059739664e-05,-0.035149758867436556,-0.03823647491628898,-0.026863737590111406,-0.04829518463489197,-0.026875764462354484,0.013543050470216898,-0.15842422850229573,0.12780212443066777,0.028712040284446405,0.0937484774950808,-0.016852462292288123,0.05606416335065978,0.09694357421434342,0.14042398543182896
COL9A2,0.10072828634254738,0.000578851746527736,0.0011125864338631115,-0.0343173209847526,-0.011956813858107231,-0.028865961581640502,0.008496602632040506,-0.026593764902873025,-0.005449490107946002,0.035276515522095764,0.021452815456389437,0.052740706900422214,0.06181102152167486,-0.0024350508203464386,-0.05624261086912173,0.0704529766394954,0.04039775186799439
DLL3,-0.06839076591960665,0.05196762086218226,-0.0017869822631300049,0.00666557047934061,0.01718859695223208,-0.0016753930327715223,0.06223273372768405,0.013757756876385422,0.13147095863561306,-0.058703592315287066,-0.03484413105856029,0.11868054522624803,0.09903128152603846,0.050289745983710485,0.09297353686938412,-0.02696586780826734,0.09023328399368054
FGF5,,,,,,-0.017258859447690365,,,-0.017822903268592635,0.03918341014175126,,,,,,-0.027447515283282653,-0.03646129820045451
LIN7C,0.039187676621806326,0.02812352874183292,0.0029879529113338243,-0.022264805860346654,0.045621009676821304,0.028310740426358873,0.002629161841432638,0.06351099379176695,0.11088498217615665,0.02604540906245766,0.01600888519755697,0.008657729778637272,-0.011947809631628746,-0.024001963550004033,-0.059314620782049084,-0.013559900192772844,0.04735282364888592
GDF7,-0.01870743917366229,0.05314113035431871,,-0.016722514906401094,,-0.03087327917147187,0.03170367315359581,-0.011344229615632624,0.15479677977632197,,,,,0.07888583379440443,0.02496331725548768,0.00499739504926907,0.006665908515894663
PSPN,0.05357980593160564,-0.023495585322831983,0.017896517073494742,-0.009129833859515225,0.02043663876655091,0.0034615936809215685,-0.0008196854554144679,-0.0032867414150367044,-0.05011271788011741,0.01952510154759191,0.04133097817938434,0.10874477044995322,0.030987320031428626,0.011051640012230196,-0.0689287777415309,0.058467003701664265,0.041635403106622774
ANGPT1,-0.032980754492618114,-0.007793674821443823,0.013423098601050586,0.030142041785827793,-0.0031111328414075005,0.08165476298922808,0.05213851646303135,0.03247166479554519,0.06745168745933638,-0.07644655830692501,0.09182223071465541,0.1454129285602104,-0.05216860515275648,-0.04329151902984628,-0.0577813619135688,0.06712819718049326,0.02389398019902981
PNOC,-0.035626953259511075,0.020376769978792335,0.01016617215091075,0.04489900001243611,0.007177919796607438,-0.0889628909595416,0.03589881363808283,-0.035782541566925,0.00046824152224173753,0.030723420468502693,,,,,,-0.02273447661442764,0.08473433572467087
L1CAM,-0.052146984618749614,0.06873916436047692,0.017201563003675906,0.07228910107670863,-0.014272247608691752,0.053629400321655744,-0.04490633431118468,-0.013744668853625738,0.05056276413430044,0.0277532576044992,-0.04593855779431957,-0.011261151054668943,-0.0314466449186722,-0.04794741025543361,0.042434243593405696,-0.03228440341010939,0.0670577662123164
APOA1,0.0665927571658199,-0.025873926920816668,0.008663761868286723,-0.014595455647567156,0.00030973637255696435,-0.03693656958148756,0.07397883721306693,-0.018359546470556584,-0.0021026173440869727,0.04054786894493156,0.022047236361314615,0.008662561963028436,0.026899167637203448,-0.05284539410841156,-0.029533400328145155,0.06811668241983115,0.07657631456847346
PSEN1,-0.07247405542249113,0.009239161893231847,-0.03574847478468655,0.0028297726763464445,-0.005393034226818955,-0.037555547586216736,0.032182543048146606,0.01315683216465235,-0.07227577112991422,-0.06745108298268224,0.043473670864660745,0.019144871485588105,0.08787396276714017,-0.014020713154253637,0.06768802457809016,0.009800516329165065,0.03769016189003602
CALM2,0.000995551653090458,0.005135166914998602,0.04899317016459772,0.04142889374375724,0.04281114296766041,-0.010445741639389331,0.02542666529666987,-0.01072945009112076,0.07328872074675725,-0.13534431828790833,-0.09280342273853812,0.003381006358809548,9.864314855755836e-05,-0.02987730764151862,-0.019067527912683593,-0.06035791398514839,0.04379155380859823
CLEC2B,-0.041994628453752,0.04746502782514818,-0.03767746161986902,-0.03331671560419261,-0.057689979928652255,0.06225377877507837,0.06397793833121554,-0.0036878343853615795,0.018454168959327444,0.014146130185069763,0.05326334457774278,-0.09439074791339869,0.07698601328049233,-0.028877832886840614,-0.03582747490340737,0.11811712579049759,-0.012508874783709609
NTNG1,-0.03779496092855499,0.022977191886506047,,0.07389680505033697,0.016524337739289206,-0.05744438538273365,-0.021034763544515497,0.02632956100909923,0.010079737543994364,-0.11035003583440771,-0.02764361992908518,0.15163025558208704,-0.03545039286655814,-0.008163099171988703,-0.017430372510144974,-0.010985157790834144,0.08367382429377461
LRIG1,0.09143285818317444,0.027783571773926714,0.08047554855902414,0.026540435930967127,0.035915015233554996,0.07344830896407788,0.02686351810352239,-0.02378834786420908,0.06775370475720979,0.14287689066778322,-0.015837535031630934,-0.023881895314220386,0.10617467693927675,0.048255551918294746,-0.043824844355994985,-0.025926326923885516,0.013295297566611667
CPAMD8,,,,-0.011085490369359114,0.036742723050536275,-0.015612961008689875,-0.017477694733692966,-0.020997231002859846,0.0008317753417737912,,-0.03160031384868176,,-0.0036251299679214075,0.04712296132839246,0.08899941974112109,-0.03539210025717462,-0.031003937216056047
GHRL,,0.03432448862663528,,0.08723324640416157,0.005512662154941065,0.043558388792013535,-0.030644599187611966,-0.010345741162449082,0.0885662742702834,,-0.00746972892336257,-0.05326420455841127,0.02179740231586687,-0.04239448570484116,-0.030515823507045618,-0.0046554804599306925,-0.027330293253285592
NPY,-0.01203601756703453,0.023177834340686845,-0.020790536077977276,-0.04854608737099402,0.0065354078354918025,-0.05526790057714825,-0.03669334589364046,-0.01989108628624975,0.007734524186048429,,-0.036902323488198455,0.10621219654211991,,0.14004759928925092,-0.030705535276846718,0.056735299303599135,0.05699663203141238
MMP2,-0.05102315252196698,0.06705643632383186,0.0717221647015458,0.002502089372347219,0.0029481848995056956,-0.011209525115793872,-0.0344343896428436,-0.05621239964616768,-0.003061990120439046,0.23514341965700358,0.09734247423508391,-0.002239528658063103,0.06310400383075807,0.06145841598879505,-0.003534472181294385,0.10005780329845852,0.1489765669685218
LHB,,,,-0.009654624932571736,,,,,,,,,,,,,
PPY,,,,-0.016805886205493947,,,0.07540968660308253,,,0.014947545840216528,,,,,,-0.03957297289426316,-0.0070587667278156
ALKAL2,-0.024452163531141217,-0.014996446771267017,,0.20340995723196184,,-0.017702500975648103,0.06960139558459644,-0.027508122044752836,-0.00595782991129567,0.008544479471198236,-0.03485471341511453,0.07572749536442734,,-0.050782390313872994,0.03446395964954833,-0.04499459399363052,-0.02374013267865848
CSF1,0.12292637987733755,-0.012855039324518092,0.009465460269636804,-0.020027190461198007,-0.03467315560652571,-0.001340260509492615,-0.018117483000871244,0.022334710972926285,0.030115827087919635,-0.09780664671966753,-0.013456562651643482,-0.019085850856874195,0.07797615174025434,0.019479471496749376,-0.057443830897105835,-0.07124890903563542,0.005829929905757759
SEMA4C,-0.01360731073073499,-0.052087571419884286,0.029706874769198952,0.0021091065189572196,-0.047165516992672255,-0.05459058739830161,-0.03795403494328919,-0.013360879411695318,0.0059056000186198275,-0.003493579197617475,0.023013021407016273,0.033501267338185085,0.043970203955885544,0.04094312901935808,0.0015557738806603143,0.09135835144437743,0.017076107929263402
BMP8A,,,,,,,,,,,,,,,,-0.016209135016633906,
ICAM2,0.031351636107108914,0.03268637934061488,-0.008576555730239402,0.03324692711891038,0.012620678414012676,0.03033835461780768,0.02123654129797857,0.004057561374334672,0.04449855324644558,-0.020022666230842392,0.0968411440709549,-0.0004557701728481099,0.10721468229067246,-0.025644179108316973,-0.002290356771025367,0.10276918093531193,0.05818270908250873
SYTL3,0.04293872708586248,0.07181526398121305,0.04879818469917862,0.049162632351064994,0.012907098133903679,-0.025192774351899927,-0.027984750848299166,0.02515904516847021,-0.04049799893452324,0.018431090044919312,-0.026915789907110906,-0.08747290971710342,-0.12074516620242981,-0.021222829016925238,-0.022417449612888437,-0.00915052682663302,-0.015193083112423695
IL1A,0.010441825731974493,-0.029923374554147848,-0.05175010173922159,-0.021747110821503008,-0.012685749934098966,-0.033990574937177796,-0.06848598741088578,0.05427672028194719,0.007230320803579447,,0.005731186842636985,-0.019491202545099458,0.09560411976682673,0.049899075150585816,-0.04139780972573955,-0.015048666140910409,0.010938149337768125
HLA-G,0.04735031420954682,,,-0.010197152212794566,,,,,,,,-0.04194805347510552,-0.04004374197543968,,,,
PGF,0.04228328518619961,0.06611002582109003,-0.055420952728655076,0.041770179185268375,0.033014322703083826,0.09151643187007076,0.06084381593425142,-0.018706917148757062,-0.03374108904825762,-0.08708302877561683,0.11437469099296366,0.005854947779710117,0.1586476647098814,-0.006191084039047131,0.029718368883784988,0.1365530301593177,0.0985854109978436
LGALS8,-0.010111442036784709,0.05637864779210567,0.015299302712957655,0.048498475751372734,8.572687793151562e-05,-0.005562780612396513,-0.03326458518292621,0.001990819216160565,0.048444176286306505,0.02544888378918891,0.0442466716913452,0.017101875725384554,0.0024774201328334015,0.0190241182966513,-0.04652667597019485,0.0817873727270565,0.08108099119018955
DKK3,0.011377123669368565,-0.015389045487309768,0.012216658470037943,-0.014026172204470286,0.05953709400113804,-0.04137731295346163,0.007296105741087799,-0.08085039950328582,0.07707771964013793,-0.15741350530758594,0.08463030214938624,0.11318519314594963,0.0483841735948036,-0.018871877738861155,-0.030168691024086168,0.10465050412493317,0.11985692206065866
COL16A1,0.06899776532208352,0.0011836214196083298,0.022328232069289966,0.061857323958404264,0.07896203662165564,0.008208644678985905,-0.006135990429349746,-0.012383416925871835,-0.058942602659463515,0.008449672172330494,0.019240639138692256,0.04131303653339944,-0.07413575397896603,0.05017394533922814,0.019267391761062163,0.10849913731170806,0.04957719819607005
TPH1,0.1352288120570711,,0.05269498986702156,-0.018556183634007267,-0.02391351109019062,0.0017544621827399434,-0.019569268125846796,,,,,0.07734431427311482,0.03846690080002809,,0.03940985506165467,-0.00631756876232623,0.04230260989652602
TNC,0.13905980476886048,-0.007232177979312599,-0.035670075373543074,0.028609289093544245,-0.024210482054567228,0.04917238941484921,-0.00027127887544807516,0.0002460476023026492,-0.023287006005399347,0.18834761074619363,-0.00565222239658084,0.04211938808740135,-0.013041158254836442,-0.005490606303519105,-0.04747547471059829,-0.051342975291400285,-0.04856098267418308
TNFSF9,-0.035112275819869795,-0.011991559040207867,0.010908708630342207,0.10220508442190947,0.026157909128428462,0.07587463503323992,-0.0027958429633898585,-0.0004750533082129313,-0.013512114029672655,0.03503827319932671,,,-0.0133626445255452,-0.05360411073031393,-0.0501943949367728,-0.002138375525659654,-0.029962049501458688
C4A,,-0.014778326100170535,,-0.01144611809338754,,,0.03927247928582866,,-0.02144857086183858,-0.012884977635787146,,-0.0007501068945012267,,,0.08039898218993496,-0.04082637551547191,
CNTN2,-0.027621870900732145,-0.00857740455466201,-0.0005288690780820476,0.025557301834288372,-0.00010614855459840268,-0.03294604714095305,-0.03774501299626757,0.004471745975388803,-0.06846427536879438,0.05003706952971174,-0.09289771011918731,0.017197631603623385,-0.033899280471523345,0.06153383676451164,-0.029656215625127397,-0.0186708909335947,0.08142376569109748
F7,,,,,,-0.01561295193391466,,,,-0.009230151315715265,,,,,,,0.015621539239467049
LUM,-0.018754049538925104,0.036963818525612646,-0.05773290918788655,-0.04988691601369143,-0.045982554919575265,0.09535248126392848,-0.020722756837032525,0.04828805191304303,-0.03962086010115713,0.15668800596119917,0.035755919172284,0.06569506463842253,0.12783272414743121,-0.09039825946353608,-0.013573068808134444,0.10324823394179668,0.13526161196153794
BTC,,-0.023125455578076805,,0.019794306611336444,-0.05238210151880761,,,-0.014259228169785428,-0.026139942671502766,,,,0.005200709454810165,,0.015301846354485157,-0.018595062256636263,0.010920203005437185
APOC1,-0.1544933744552264,-0.01766442072958935,0.0624571746324461,0.012464223020465234,0.018928888482813364,0.07630660196253533,0.0067839780125023615,0.059466798464486985,-0.07474829803423258,-0.15288682893478595,0.05628356230659342,-0.10928474979370585,0.01980875699459245,-0.03288218268675129,0.03318152262997536,0.04437060426530224,0.035084942427896
PKM,0.023929155098618735,0.013717230703368784,-0.036216280195810295,-0.0192427864573197,0.008943786774386231,-0.014011399538455087,0.010363755761022548,0.008546705916384949,0.07672597553319188,-0.1994195494341226,-0.03432017880792454,0.01826719515741302,-0.029744016062680474,-0.04696583536771141,0.02563368799863592,-0.09557264088039108,-0.03619252100616036
TNF,0.057770856846443744,0.07999887477614515,,0.02468120776533537,0.04838045315192538,0.026882610236995088,-0.0005962912384895475,-0.015125244933105514,-0.023812413411536164,-0.07708768196853315,-0.006693763033354259,-0.09611642637236693,0.005919771833600029,-0.012553694059297476,,0.0465159785148537,-0.02982617617157013
GNAS,-0.0686203597539439,0.022128591834406755,0.0012655251530512982,0.0030750172418818763,0.004105034099236329,-0.013817247381175126,-0.01967446808159256,-0.03341833385963214,0.09732845411931021,0.1331080951704886,0.1141390283865187,-0.006356947226383474,-0.06290932487512961,0.00935886990059873,-0.05669073546251196,-0.013658945354723017,0.1877531776007041
BMP8B,0.015975108279609462,0.06885117648419943,0.04101828417750076,-0.014783244052815253,0.005164554750342235,-0.00897769370103796,0.02279588176942649,-0.010043007167621748,-0.00106178929639341,-0.04068777938928177,0.07078171794495508,-0.03879796770633059,-0.05811255299871406,0.1298270238368455,-0.025993939794974667,0.09234097833501327,0.042588896000335746
LIPH,0.15509680973788909,,0.07087784432858339,-0.014500729512660817,,,0.1257666261401532,,,,,-0.04194807766961735,,,,0.006127299856771393,-0.023887378924305785
CCL28,-0.0187074227524933,,,,,,0.011222998984806094,-0.011878756823026054,-0.006582905680801027,,,-0.038150710551259855,,,0.005783149533306282,0.06536843925716382,-0.04512568851151489
PTPN11,-0.05485205964635788,-0.015145374475179428,-0.023299770290374996,0.009014191248838448,0.04250511804713616,0.042966527226794046,0.05542666258504428,0.04544728217991347,-0.03186928936640288,0.051171162555085144,-0.014060110067691148,-0.03592382751835071,0.030843188031220315,-0.009307136706428552,0.008341730042176468,0.020631091928440076,0.06878778337744121
ADAM12,0.10004658635829033,0.0006699328156574233,-0.0420840519925578,-0.0335792077799361,-0.016776370426274195,0.061529327356328704,0.018782818804517005,-0.011480080021319207,0.046356384471818377,0.3328415743201647,0.07426662707001254,0.09152309169966259,0.004977370736223412,0.02393388386253689,-0.001481045424287416,0.06786385243978972,0.09337901293628022
EPO,-0.05161733347500563,,,-0.014783244466761655,0.07543352596615116,,0.008757999052738365,,,0.02693309035434053,,,0.037754713515523064,-0.01772210670857174,,-0.025034066588430937,
EDN3,0.088937433517352,-0.021011937788592446,-0.026134575173497227,-0.018403084551233486,0.044186431965176375,-0.02766394768678827,0.008899378642999793,-0.01626340624126762,0.03534234222669754,,,,,-0.0283473501083859,-0.001962900457409549,-0.008803512001777189,0.008310747755080193
CCL22,,-0.018683346198115847,,,,,0.018642787339445167,,,,,,,,0.09834646816757642,0.04054224915183117,
CCL2,0.14057379767110414,-0.06232080073963278,-0.008305176234816799,0.006133059693165769,-0.05402492234534874,-0.0008955516201095145,-0.06813749095467395,0.04871700188619593,-0.025570879732850656,-0.24533755589153564,-0.006563708996595903,-0.002525868881183332,0.1166966334682459,-0.06300788775645311,-0.035497559704017,-0.0901959835008466,-0.05302870532633444
DSCAM,-0.0122362186936164,0.007186003326013469,0.027109391174850242,-0.012185137383862635,-0.017835825584863903,-0.02166853055931126,0.022982484718944218,-0.02763325466675096,-0.0005626175340302642,-0.08684871930193926,0.02238855512682337,-0.014558909139233817,-0.07014253280825412,0.07374593394549687,-0.02909242480592875,-0.030125076159016426,0.04237852909144019
ANG,-0.00022097382038338177,-0.015392271810348511,-0.05020598083549422,0.07053963189361677,0.01481188543815793,0.05514120125960463,0.02658190855558838,0.019094536954977766,-0.030446619753585234,-0.018547713174216274,-0.014940258060319627,-0.0022939477885336617,-0.08259214054297771,-0.0018589845028338578,0.01997385976559776,0.053579443163176345,0.02136103015455449
FBLN2,-0.05108456871787127,-0.02413287481009869,-0.013539957088677687,-0.022415656187451213,0.057244532026858,-0.0037745813637258987,0.0029614633897667073,-0.0026140821662826857,-0.0282711452355929,0.09771982303950555,0.011187697757253227,-0.03885188103170677,,-0.02100473715314129,-0.03815706953795973,0.1025593452720565,0.04286744777425463
VTN,0.07073129941945046,,-0.02584853147091759,0.04231136914855316,-0.025871153984144264,0.002482046464179493,-0.00810533134938197,0.002786185507098188,,,0.05659778310493404,0.027784304807823,-0.03945510095665111,,,0.0011000248025680572,0.004336199786348025
VEGFA,-0.05915308516382264,-0.015358073557591771,-0.07407131707075262,-0.014112677533967631,0.013880381922059018,0.02295488834410755,0.014474458266695906,-0.03112905282059782,0.0035242658784930135,-0.009485436957720294,0.07053618275198846,0.01934647546844366,-0.10612480162752247,0.04729105921338854,-0.012907197343354687,-0.13133531461156708,-0.0774227750091104
F10,,-0.021325857979555878,,,-0.024138224468037244,0.03400685419296944,-0.01400570437458971,0.011018661419086152,-0.011257105693796917,-0.06912644066547168,0.02522664358395338,,-0.03605285158257136,,-0.021651255792852344,0.03388916120166244,0.07872809681298754
SERPINA1,0.04947327126064416,0.06746710872362276,0.04929444657146864,-0.02365996345568073,-0.006381336731256167,0.0722906286373077,-0.05133261283415689,0.026360634842775097,-0.038859906012482716,-0.02390048639993959,0.006184586858691182,-0.011175350281673439,-0.006641846292454239,0.022482600126463664,0.030461076116728096,0.07892343815874583,0.03173328253284295
VWF,0.0481087822934747,-0.016711822971058745,0.029607361239723396,0.023526058553847144,0.024968367270807323,0.07597170657445228,-0.021478804465664265,-0.028355958980216894,0.016497349011498682,0.01657997299655083,0.026770797156242025,0.026519834361002116,0.16439724338050274,-0.005033320487205486,0.02019800121001389,0.09867040854776965,0.07031925581999761
GDNF,,,-0.03944230894664341,-0.012024414809097255,,,,,,0.041880465355091476,,,0.019748251065129396,-0.03159232992379688,,,
VASP,0.0754807658445961,0.034431912952633696,-0.029866745846589,0.04636426163923248,0.029146750244264698,0.02218306207588096,-0.02431418622433335,-0.01969980229539215,-0.0027785762332904786,-0.10802967522461701,0.10534753148955353,0.028790768468426323,0.04344775220841935,-0.03238203868286416,-0.051981027937060796,0.05219497424171698,0.021615686221269612
ADAM15,0.03609150708893663,0.002107322009919172,-0.021890518460050485,-0.0010119776018177127,0.019325616579292777,0.005919579751464343,-0.04172101351040856,-0.020685600553268083,-0.0024985415373469043,-0.015474222015646287,0.02918308344377112,0.015748073581160905,-0.006893546809084009,0.02615598367441565,0.023299864378892143,0.04091803355809803,0.021823302951271606
WNT2,-0.021752650146758184,,-0.03697763683957912,,0.048784055028878504,-0.04007606242703934,,-0.01347734050009001,-0.03017454865119832,,,0.07804153650706325,,,,0.03008907141810607,0.014907606913652323
CALCB,-0.022767477374625488,-0.02702994612679138,0.07085473515201927,,-0.031249685881126626,-0.017258859260132722,,,-0.020200943241296794,,,,,,,,-0.04594907572589906
OLFM2,0.045869140049751185,-0.024194989213811607,0.04564069902175983,-0.029907715026880843,0.03757247363822252,-0.03077732443455629,-0.025064426031686016,0.05485934728697323,0.029056083706499848,-0.014457164952381692,-0.034582050788887785,0.005217862098184072,0.017980430381813454,0.04958752499859202,-0.05989717246656456,0.006073685134310375,0.048224656936918596
MFAP2,-0.02918900741774218,0.05007109843924225,,-0.028115344518783635,0.01521668039423819,0.09809023700666819,-0.033545265500631125,0.05764921151440502,-0.0234839557278374,0.08717319045989395,0.07561248132314527,0.03761131372160597,0.06370899701407541,0.04290013608204951,-0.02191018901647304,0.14401081598008236,0.028243645673860607
HLA-C,0.13491046964657524,-0.01972263531728371,0.035022217282784394,0.017839874278368462,-0.0037373436769635605,0.03236501005207762,-0.020917026067447143,0.0019380350035868026,-0.05594817902177967,-0.20639048860240453,0.08754211277141175,-0.0066984479380571066,0.06217191305180706,-0.011694937142764535,0.045063094475970136,0.10321127925159791,0.10076084303263576
THBS1,0.12801219529490276,-0.00965882569036931,-0.02545175214529796,0.012701465832003139,-0.08323399682277359,0.1134418407422525,-0.04418343249455525,0.0019537689387328257,-0.027577843660937566,-0.08446103595053718,0.0698916457610077,0.029769766441561447,0.0798908365299669,0.031125421631033448,0.03230657210511511,0.014968483810998986,0.028780262728529734
HSPA4,0.0016868343332262737,-0.07228061295945534,0.04208728224450384,0.07335414444904104,-0.0542417370074308,0.02074837135613654,-0.04550812596750625,-0.019574120662629337,0.04076436657993452,-0.051993198892207854,-0.058491682216920665,-0.045022177834095324,-0.01178367947965056,-0.04103582702593495,-0.018154955346511202,0.048406494508990414,0.05060125099399249
LMAN1,0.0014192588496949902,-0.04517807570358738,0.02019390735238979,0.008470822365921322,-0.042743735399368904,-0.00898384467126301,0.02211268666806753,0.004190724042393751,-0.05288558056537953,0.13339204270780008,-0.015625982794724366,0.014317441153335431,-0.007992020045783883,-0.04054512211543502,0.02499552176529215,-0.011272815630125782,-0.009552052393948457
