,ZH8811Bbulk,ZH881T1
BMP1,0.014897835399365254,0.019303094601077573
NDP,-0.03444501496841611,-0.02578543217488351
RTN4,-0.039883303331487305,0.05079396456288128
HEBP1,-0.004461975584521109,0.0015958699443933543
WNT7B,-0.031324246823092546,-0.01946367334209443
PTMA,-0.07105906390111277,-0.05708409066363224
CEACAM1,-0.01517513924641527,-0.012918323070982764
PDAP1,-0.05019823024584668,0.0285497914041045
QDPR,0.015315451387735775,-0.0065489243337186745
POMC,-0.0004937197891183446,-0.021132679520459285
CCL18,0.017679050928829057,0.030970704381932248
CCL17,-0.021906266188851577,
VEGFD,0.011476201577296535,
TNFSF13,0.15185187596550087,-0.014506410989950225
WNT5A,-0.02126293919703211,-0.002916669145476281
CXCL8,0.02947934328088589,0.007682556207779886
GRN,0.09859688031714585,-0.05040285505503731
MIA,-0.011504186365695083,-0.013950068758010626
COL4A4,-0.024297770701783093,-0.026034885973742053
TAC1,,-0.02228778750151902
RARRES2,0.049000073283499916,-0.05647546326683303
FGF7,0.012852471437612367,0.04456004186750209
EFNA2,-0.014422954286702748,
HBEGF,0.017611679775956884,-0.025463581544124057
CSF3,0.014434427846008614,-0.018520180747950782
PI3,0.022178649396684284,0.03692287465028783
PCSK1N,-0.03409778716981889,0.05767193299459411
NTS,-0.017571632849160145,0.05260474121044046
SFRP1,-0.03396430465583678,0.03207854351362803
CXCL13,0.06339484527842557,0.04840700856496393
MICA,-0.0031230523300774214,0.0728323687605392
TG,-0.00326725539924617,0.08220431285967993
ADA,0.008516512061834184,0.00385418081695868
LAMC3,0.002869801204117511,-0.02745321254727485
NGF,-0.014229085516120562,0.015271392498334717
TNFSF15,,-0.011500714292204698
HMGB1,-0.048657703570264506,-0.0277361848088947
ITGB3BP,0.03905625436716702,-0.031505077616501204
AANAT,0.1100682074646733,
RELN,,-0.013891616505802172
IL15,-0.010243219508593512,-0.01491874866185557
BSG,0.0146559282815423,-0.009894526298190319
ADAMTS3,0.010514309722241337,0.029850142728245016
CD34,0.06637573263652378,0.005780057764342041
PLAT,-0.01912786652575762,-0.05209588676899492
NTF3,0.010489990335964124,0.0030628466078923447
CKLF,0.09565408602052176,-0.01726471127273913
CD24,-0.02840336555156929,0.07909588531739645
HSP90AA1,-0.051638195853801055,-0.040477833314746955
BMP4,-0.039033533981939476,0.011925346572613642
SCGB3A1,-0.01248968762245256,-0.007237254481087324
IGFBP4,0.03741999844272386,-0.017804629752157502
RSPO4,,-0.016084422905567212
LEFTY2,0.03231005932357171,-0.004896989696179603
PF4,-0.013219636151406157,
ANGPTL2,-0.010953502686395673,0.023571261741522655
LRIG2,-0.026855011909412793,0.03220483118842709
ICOSLG,0.007022534669235135,0.008211240420173302
WIF1,,-0.014952029058585501
NPPC,0.008032422439344598,0.047844153585396225
LYZ,0.053398675359099076,-0.029741610311362843
EREG,0.0073260321034242185,-0.020033419913387782
SPTAN1,-0.0306563745879728,0.0440263074697081
PTH2,,-0.025579590815727905
COL8A1,-0.020435567086658696,-0.027733855946398853
GSTM2,0.013389158917766153,-0.012126751727465293
SPX,0.00781726301811987,0.017375351951418996
MFGE8,0.04901512834266875,0.04638620824534082
TGFA,0.009332455204945711,0.06958942055014768
SLIT2,0.005229863705046806,-0.0044388835374425785
PLTP,0.06455185389561578,-0.023497365514833436
APOD,-0.0334092056508308,-0.004509742621442032
B2M,0.07701319544455426,-0.05638302433635362
OMG,-0.01440848760783454,0.009140634918933613
CXCL3,0.08158703798130884,-0.005517364983779425
CXCL10,-0.01773136440513563,-0.021977883770409167
RSPO3,-0.03354923569030378,-0.03791386402074048
CORT,-0.013833677329845364,-0.012560542882081168
NCAN,-0.023072295650331132,-0.013396089162564765
PRG4,-0.020412437438869856,-0.03835523455363269
TGM2,0.03128718883014392,0.0015150651627435815
VEGFC,0.12676925837881775,0.02579882523615797
WNT6,-0.025710507630799493,-0.0030765472576044137
NRG4,,-0.021239897768231413
PMCH,0.02236678335593713,-0.01222905618973883
COL9A1,-0.018637325924359807,-0.030715808219215428
GDF11,-0.03331499334279167,-0.017777671799032023
IL24,-0.01300885577408213,
SORBS1,0.04711103314445946,-0.013512693983151322
DLL1,-0.020976367186721443,-0.008783064104819903
TLN1,0.01426557695257689,0.00214399598766107
COL2A1,0.04296205667769338,-0.02576247700534108
SHH,-0.021622749950269332,-0.04140396397482527
PON2,0.09726951463107476,-0.09383949084722013
ICAM5,-0.04151950379108191,0.02432981788630687
HPX,0.019031525076725536,-0.03385058477663882
SFRP2,0.034959509895135084,-0.04952302482540966
CD70,0.10334522468563352,-0.030930658324563175
HP,0.08905853764454208,-0.04366581758244073
CXCL2,0.010238278078974693,-0.023944144118754514
NPPB,0.052151953676419095,-0.018277588405468698
CCK,-0.014271037919815167,0.047608034903629276
SEMA6A,-0.0010133256976270597,-0.012505094957070414
IRAK4,0.07006139414485851,-0.0688142477484555
GSTP1,0.008572829153166752,-0.042970954121499275
VCAM1,0.03851525879148509,-0.03084724697504879
NXPH3,0.003417685035493903,-0.021172954108283376
MTMR4,0.005757665967150381,0.07465476170617907
LAMC2,-0.017084277846255446,-0.011870206493599739
IL10,0.013385412930214596,-0.029559242582309325
SEMA4D,-0.0362097082431851,0.004085436571731675
TRH,-0.019672525165155576,0.0617741892210918
SEMA6D,-0.049850243897630486,0.017093548217523333
CEL,0.0557894900049682,0.11691257589544017
PDCD1LG2,0.09782095873201839,-0.032883175066832956
SPINT1,0.051221663153629984,-0.03356974382838901
CTHRC1,0.043352367076244146,-0.016925496925278786
PODXL,0.04525145782021197,0.02150748655115379
JAM3,0.027363813596080026,-0.03353619929947325
TGFB2,0.023199687790509557,0.058347681493439066
COL18A1,0.03691920983959867,-0.010951016161031404
NODAL,-0.016069001281247195,-0.013574471407372493
INHBB,-0.010898894426015911,-0.012470378584451866
LCN1,-0.01517513924641527,
ARF4,-0.013427221462892047,-0.005762794582821881
CXCL14,0.04077232730230313,-0.06629326139656329
LIF,-0.04985393020260622,-0.03678911437887768
IL17B,0.11944176498013838,-0.01688790379812953
MMP1,0.041132376948946586,-0.01222905522127241
MATN1,0.035642698843573635,-0.017404797865782976
ADAM28,0.047146968754505615,-0.007494423954765728
TCN2,0.0008881255614950699,0.015883092455275243
THPO,,-0.0150978559962296
CUBN,0.04109338382338346,-0.03825272632034926
TIMP3,0.00416643205625069,-0.018672913594219798
PIGF,0.04283471428788941,0.007260842673942368
CRH,0.08094985986824553,-0.012641403149052582
BDNF,-0.03530721371514676,0.038015575507120807
CCL5,0.1519598072130451,-0.018938936144556162
GAD1,0.006249777255014569,-0.01783462855150593
COL14A1,0.0017213495860091464,0.0066966414363289215
HLA-A,0.02785806342493426,-0.08297628610736187
FGF18,0.06177140532410547,0.014296911052845048
ADM,-0.006401603211189592,0.0203638292151164
GNAI2,0.008906046573691574,-0.05751710421687435
COL11A1,0.019369296531811218,0.002084027187003111
NUCB2,-0.019497165932620783,0.00896897003914315
CXCL1,0.05870267831105187,-0.02306684524413892
VCAN,0.030102201755592615,-0.01467616556939873
MMP7,0.09280245690413326,-0.04413719889957731
PTPN6,0.01759373539130049,-0.019228044076703192
PTGS2,-0.014740697355989837,0.02066746440124122
CD58,0.007508392142975434,0.00903616479182134
TNFSF14,0.10068704385778808,-0.017658113944725017
CNTN4,-0.035997519522321345,0.04162939605825905
INSL3,0.03922878078927735,-0.017658112238666885
MFNG,0.02485393290553455,0.07716733769384444
ICAM1,0.015805880050795452,-0.07210528081291884
PROS1,0.01925413902262143,-0.030911577025110337
CLCF1,0.0652001815503668,0.035297898016681865
PSAP,0.07679057023544725,-0.03154387580886496
EFEMP1,0.06538746066378613,-0.04543011143688727
C1QTNF1,0.04820514042791259,-0.02626453467261853
ALB,0.0553171290459461,-0.02955924181124544
CCL13,,-0.01980724216245485
EFNA3,-0.014956523371406202,0.09374039018965598
DRAXIN,-0.014863601915122353,0.01442850379800215
RAET1L,-0.01517512930126445,-0.0032852956617427957
NPTX2,0.03799612788934444,-0.012668257814457426
FGF11,0.015580995904660886,-0.01908208134449306
CD59,0.06185681772435852,-0.06246260727446749
COL9A2,0.0037180074939862206,0.040052195390429784
