,UKF243,UKF296,UKF313,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
NTS,,0.036550786040344715,,,0.052189744796190096,-0.026555467153245752,
SFRP1,-0.051227616448235876,0.010618569298855796,0.0861779514825958,0.02792667552481423,0.07667289740090859,-0.02593838537333689,0.006806543189728145
CXCL13,,,0.032484127592454316,,0.021967052730119188,,0.04197520590060162
MICA,0.026205713127122218,0.039069672263090965,0.0024291368940480068,0.17798414701021717,0.04927721965975307,0.08477448271944771,0.05139381196676037
TG,-0.026448334274007845,0.0013761635183228676,-0.010225757623983433,0.09239679215393774,-0.009642334481455168,-0.034971637391542784,0.09766667064594475
ADA,-0.009329597485093445,-0.04555511684409919,0.03549526866870456,0.05784916850564115,-0.012577778222526577,0.09454242196318555,0.031397309004740914
LAMC3,0.008414250382032081,-0.03203665470220158,0.009521303014945904,0.15647982041664266,-0.0012655570233365352,0.13342667237854994,-0.03505096007987766
CCL7,,,,,,-0.018791436768274206,0.030880974463422993
NGF,-0.01911491373067684,,0.008512164526249661,0.0041094051154649805,-0.019800371399743957,-0.025111203646441864,0.023984837162723777
TNFSF15,0.07125364960778283,,-0.020471630420243365,0.0051598283761393774,-0.01846119253222281,0.025669614153626393,0.027917991195455846
HMGB1,-0.03297330958585038,0.002546755432425931,0.06571538664210506,0.007393073572363306,0.02625196835857422,-0.07799133024450851,-0.007643178814402489
ITGB3BP,0.002119234761354515,0.016838264083187088,0.026884979562216277,0.09094852525744915,0.05786722000984225,-0.0384238722364961,0.0516108868525159
AANAT,-0.0342604604190531,-0.042987884635725664,,-0.024721776976368393,,-0.019882123744678785,-0.02133107283353127
RELN,-0.032958245160147705,0.025599669813564003,,,0.06340869085567047,,-0.04326134059925626
IL15,-0.033614561236449146,0.053259217744834254,-0.006467243782881623,-0.024851685007956113,0.03935826011237074,0.11941284987306475,0.07868556779896978
BSG,-0.020635296824305163,0.00689861066212795,-0.061241527402028706,0.11511656518135326,-0.0055845183150342835,0.07098137610215705,0.03554214792240865
ADAMTS3,0.01680310771145341,0.042829472755194824,-0.02134360046745758,0.04012881221311646,0.00024989353065978966,0.07639870533965036,0.0456723660411027
CD34,0.03574726849713935,0.017831685266161072,0.030208802944607312,0.11545921687545661,0.05588227009751194,0.10836783754984523,0.048268095727594156
PLAT,0.0879191453818611,-0.0037377391963584502,0.026365245752943745,0.10967064605482471,-0.08742348702727971,0.10805813113704117,-0.036434537016206456
NTF3,,-0.033556635728951255,0.032687996648279524,,0.00687114952943704,,
LTA,,,,,,0.037962399415416945,
CKLF,-0.015125521641316517,0.01794695621509852,0.013920089266631037,0.09446594366113939,-0.01666823760840778,0.04110068078430589,0.07064283022901464
APELA,,,-0.03773835351708975,,,,
CD24,-0.021143568854877972,0.0607006432958986,0.08841846059250899,0.05726372479685378,0.04496086284169314,-0.005582361201954729,0.015468244683614057
HSP90AA1,-0.11786968643599254,-0.02688585978044889,0.031012355756421365,-0.10650467041887673,-0.0034321099879565564,-0.1558229757493913,-0.06961748890200024
BMP4,-0.0413693490676299,-0.0033792570823497434,-0.022698649000986157,0.11352697161620594,0.014058402738634854,0.10446903346508302,0.10867799491442971
SCGB3A1,,-0.0004775044651258586,-0.03411785310003964,,-0.027688825799774514,0.03855305051110692,-0.018911654773430216
IGFBP4,0.009907816067132941,-0.0029583484194137216,0.04446314027789441,0.18510392457625563,-0.055952360397055326,0.10606788914955424,-0.004287217103441929
RSPO4,0.026584844556354265,-0.028570883129105294,,,-0.02581905962403033,-0.02316619084168391,0.010557144831310362
LEFTY2,0.04084567516409679,0.030578486331179648,-0.023147064943143992,0.1927825113539634,0.029501578408135457,0.11842263309759576,-0.05836536059112545
PF4,,,,,,0.03401817891107195,-0.021070441761567006
ANGPTL2,0.07387951386780134,0.036659044423436406,0.01968691437306792,0.10576375201868064,-0.0038237221050664368,0.07891443863231513,-0.04116918158893338
LRIG2,0.006261577880531304,-0.0155471936724419,-0.0009389837861176551,0.03338271621039008,0.01897470337848242,0.05905758247207278,0.04212525391955341
ICOSLG,0.01853338144934215,0.008578618262559965,0.0402554067737108,0.03859637916179234,0.07838041893884265,0.06397006156443108,-0.006954490056143452
WIF1,-0.05434110610584519,0.0050380902208217795,,,0.11919633663888757,,0.10868560241134094
NPPC,0.01493444153683264,-0.008245694777576374,,-0.02960175429592876,0.060410068847681755,,-0.005760554511947925
LYZ,0.01584191270652267,0.020920425251672817,0.003907497475614081,0.06476399981146594,0.029058180787153057,0.04715709077161535,0.00828225048274224
EREG,,,0.001651871881370546,,-0.03215807407289476,-0.030040411069930942,-0.024258320223313222
SPTAN1,0.06906713334761186,-0.034988233468462,0.024457428678041224,0.08975883872380912,0.09898277488746539,0.05366669949766656,-0.042733091640609074
PTH2,,,,,-0.012052619084167085,,
LIPC,0.21191168053367127,,0.09183510072907129,-0.03655001339972425,,0.056323421665465244,-0.03285809267231391
COL8A1,0.11491913248849624,0.07824051775429437,-0.05537452285686997,0.08019521169203006,0.08849944414996642,0.012631496186656946,0.07483046727827357
GSTM2,-0.003394631614401938,0.005314701517949766,0.029015472182294083,0.1391261328093146,-0.031019466520222302,-0.015813318791861816,0.009435801986371142
SPX,0.04936481092446623,0.01588128864431741,,0.019098249413613103,0.04747864964808623,0.03582361001045176,0.061075166823727225
MFGE8,0.06050374750244116,0.002496743392045841,0.015049519696461726,0.20478352429953772,0.051489345609829366,0.15317189443330728,0.010648655884959233
TGFA,-0.02517905596121037,0.012145519322262842,0.004477326949417914,-0.04832788184977194,-0.0047719954614917565,0.0496990230415721,-0.025092974128750847
SLIT2,0.0021822382569573,0.036090124115888564,0.03033363317019335,0.20346216513804205,-0.0006051831372720056,0.028598382114063785,0.014695865374908535
PLTP,0.06093676061444262,0.09031712355793141,0.0339006088539727,0.11179447177662304,-0.022041654040982236,-0.01599043323711195,-0.0755982308831737
APOD,-0.016908691155112773,-0.04977368793426973,-0.025690183430444567,-0.18125282352421218,-0.08577482576288875,-0.03670864389872178,-0.022854870281792155
B2M,0.09619011624725528,0.06012315241100694,-0.012397246940015837,0.10257843576345202,-0.0008936742825880006,0.060820285229378004,-0.10492885008325831
OMG,0.03564226917731968,-0.003825677009965748,-0.01714160360780229,-0.1134830132321436,0.016999999202334637,0.038425986476980804,-0.04472922415086875
CXCL3,-0.031177559412135143,0.05640299641622545,0.011824388368394802,,-0.035767854129150484,-0.03597777119136192,-0.05014186823100956
CXCL10,0.10931553847819105,0.01633806576017838,-0.023357190924964178,0.11987872021353346,-0.02361618033796728,0.07942649356262746,0.027537843145631503
RSPO3,,-0.027101926817107422,,,0.012263013829298756,0.06979764611921206,-0.03361452829823151
CORT,-0.02618039105037424,-0.05170269807906607,,,0.03767570420697843,,
NCAN,0.09412731332652403,0.03469618283264491,,-0.04633508780715102,0.006270785567299366,-0.007966829564387589,-0.05947279689053748
PRG4,-0.02003729650665024,,,,-0.05437184483482039,0.05532914465296032,0.039449255342513284
ZG16B,,,-0.03053518253715134,0.12565011976594345,,0.011405817617954485,0.09390586111473859
TGM2,0.11273762700718006,-0.003159534856929407,0.058341362211068434,0.12316703225797278,-0.0032292195116794065,0.07019318898756045,-0.03859487909265262
VEGFC,-0.002183273346214899,0.032620399929874845,0.004326226539771315,0.041623384926430515,-0.026331840580578657,0.05678337702175572,0.08276861442685242
WNT6,0.10979428604142814,,-0.03414457577081781,-0.026135707958759205,-0.03426610576613612,0.01489393609263222,0.11807420874081896
NRG4,0.07134682444674648,0.051101130707688014,,,0.023534277419073435,-0.01906963597088483,-0.027932182378779636
PMCH,,,,,-0.019630342522217428,-0.03054013332065615,0.006270568977590391
COL9A1,0.02749135429580354,0.01977439386344032,,0.09293806795761447,0.024242427291331133,0.046104977892033,0.022114368948716455
GDF11,0.02338796207354142,0.01468911358675732,0.05301942306005292,0.058261991220188145,-0.020153751851436634,0.07380710527079026,-0.04173637963388079
RAET1E,,,,,,-0.02091925516664221,
IL24,,,-0.01925538157506405,,,,-0.031227250687713606
SORBS1,0.011768490913232222,-0.015067198797871642,0.015862432472777632,0.02366001179392998,-0.013955807074459006,-0.0010417535617985875,0.010611676105674117
DLL1,0.01614769219296031,0.02316144209892602,0.04901668685819534,0.03908285645000228,0.07647766146682629,0.08340297213001562,0.06538725465274882
TLN1,0.037921258036368866,0.033824751506742204,0.036630628217317614,0.10701547241634268,0.04488775606761741,0.08581526713566787,0.0034596880442546336
COL2A1,-0.024802066080305968,,,,-0.02194547283435463,0.046511804038276955,0.01466763000207071
SHH,,-0.018270189933242992,,,0.0022449048230962247,-0.02829761516880107,0.011368107911993703
PON2,0.13422466204148428,0.019080875869193048,0.023639138571419124,-0.022136827057361055,0.033270175395111734,-0.052403079801298,0.06952795851376659
ICAM5,0.00981404737762827,-0.005176854470374733,-0.018227584544976708,,-0.012471581652396141,0.07176340752165135,-0.050842346731928764
HPX,0.14017054794769296,-0.0006132672084225228,0.028750204314424075,0.15490520655548526,-0.039557816058826085,0.14098399834293157,0.023830095768545122
SFRP2,-0.032290854917583114,0.009468868027306078,0.0015054144797132794,0.018247351659751547,-0.06505689822087327,0.006139704935790713,0.03316535761181241
CFC1,,,,,,,0.06019920636730101
CD70,,,-0.006554905420398253,,-0.04136953130777889,-0.02909417529455174,0.05247153163649738
HP,0.05523597247918479,-0.001243167190751547,,0.09201470855385549,-0.05985481592978473,-0.013461968232469637,-0.0016739191915044358
CXCL2,0.053132912422604026,0.004950557254468625,0.009886696140054482,,-0.04120844056511301,0.06448337464244566,0.016463944634465245
NPPB,,,,,0.06273129806793212,-0.019344021902901406,
CCK,-0.0834602003461398,-0.10714806254387774,,-0.034205168175695626,0.07046533122745714,0.07476256856159652,-0.0790035177601088
SEMA6A,0.1515116394035259,-0.0033920145037822326,-0.006720598736376337,0.011200180006321494,0.011491315529924606,-0.017000624999445525,0.031284710403223275
IRAK4,0.014821029408986917,-0.004909044628100527,0.04159126759535739,0.04222389109768719,0.011336193581259623,0.0641864848866231,0.03030215634660951
GSTP1,0.12155063237923823,0.09230619148597091,-0.04202048650522981,-0.0924703068165266,-0.02808417614152519,-0.04698444699244349,0.04490144575868024
VCAM1,0.061020053940186385,0.09143274370698354,-0.01768387491564154,0.10067133298389648,0.0014224638203635773,0.05578594004074786,0.0804424538387426
NXPH3,0.050373234400782105,0.0727488436013097,-0.025697201797250498,0.036677171777028686,0.008420747669472905,0.00579475784778013,0.03762336665586859
MTMR4,-0.01125512100904841,0.0308306430262356,0.03802963110298173,0.08211620470018284,0.05488371708753636,0.009560008221490685,0.05441872893622182
LAMC2,-0.022127707324624032,,0.014373564413043879,,-0.01905430931573705,0.020337200561669502,0.0912162100902869
IL10,-0.035106379306107896,,-0.037052803695310894,0.08926980524179254,0.0477676699045464,-0.019012468746648546,0.056773089611673246
SEMA4D,-0.020995623307855697,0.03826145880380031,-0.015794484644553224,-0.08244555285748265,0.10642189653926544,0.03873892285299766,0.024922861892928593
TRH,0.08119643562754904,,,,-0.04289324585746234,-0.00255575797570008,-0.08917955639560028
SEMA6D,0.08447391048436581,0.05547605569997158,-0.010494714005391386,-0.01542875824868469,0.021081796185830132,-0.04575709195290969,0.02070844690441248
CEL,,,,-0.01971096614562015,0.01000470579813892,0.048447460942477254,-0.02873647228568398
PDCD1LG2,0.08666299562360194,0.03941732031541446,0.08010626848107112,0.06834131134722485,0.035961534060337114,0.014846348656008874,-0.007099324294466629
SPINT1,-0.03426043987409644,-0.008136288679480451,-0.0702128334211,0.056121126816172054,0.0333756157756843,0.07309130191374832,-0.006235308919936406
CTHRC1,-0.004098925049488487,0.075777317870185,0.03932555041593272,0.16077350960226966,-0.04039916872608207,0.06875830544850439,0.024003132819697168
PODXL,0.10774348196487459,0.02237322746461792,0.0404874087533362,0.1546096331815014,-0.0012146750234203684,0.06513022318024456,-0.030937066017650117
JAM3,0.07016259927709279,0.008443342743870446,0.06163971823604696,-0.06995176651774836,-0.02125927900232271,-0.010279515070422409,-0.05290071322267724
TGFB2,0.024270945632657616,0.025589080400610816,-0.001474357994044642,0.07310813693108757,0.04303835646065051,-0.0767649684229234,0.01789841713921376
COL18A1,0.03621933721546376,0.03149936815612236,0.06682908075564914,0.16946566827066645,-0.016618129298862593,0.10733905369610271,-0.05165195179880694
NODAL,,,,0.24166117734380768,0.01405255602232362,-0.01514286206097977,-0.034263396153041914
INHBB,0.030349694857538405,-0.006124764833950102,0.007228690746067522,0.08533918159856328,0.006916397148183721,-0.03458897230490572,0.0964613212786291
LCN1,,,,,,0.2408936256259621,-0.01886640852116581
ARF4,0.011448711001571913,-0.036178648708918945,0.01694147665494353,0.09742016203929539,0.005903871476887915,0.06773351826038573,0.006852461901413248
CXCL14,-0.026522053946680033,-0.006933839804280257,0.005663704440175723,0.14015784988925079,0.0723291492343607,-0.03459052539032106,0.012436188669504092
LIF,0.01012370685458165,-0.012270907780081742,-0.02347148786678131,0.0709946862903626,-0.08400910804213103,0.006820206624942609,0.07051244378519612
IL17B,-0.0045106877584890435,,0.03138531483426028,,-0.027108824335741268,0.021489569414068318,0.0017818460791307017
MMP1,,,-0.029759498425028258,,0.11375413816443752,0.12080562100058433,0.015079821220965246
MATN1,-0.02083883208574401,,0.0002289652876643701,,-0.0006903744904342659,-0.010681439516050854,0.006601760047635936
ADAM28,-0.02157053692801405,-0.020555178845504417,-0.039156008815913364,0.11365501469754269,0.018538229267639244,0.06422794916063312,0.018631635156136507
TCN2,0.11923730035975882,-0.007828201116596618,-0.012935031216575937,0.00862895987179636,0.09305176827007507,0.04323206892434226,-0.009667082046025085
THPO,,0.024763357068208723,,-0.02834743852377554,-0.02423540132277623,-0.013921953152280567,0.03957837601648385
CUBN,0.03913028789171854,-0.006393135503232565,0.048572629468659034,0.11703004164785066,0.038907644580710006,0.05792971516817037,0.10002931166324587
TIMP3,0.023214752121803545,-0.014913148649846969,0.009556376164939715,0.05019850316427101,0.060934258566647866,0.09955828653428955,0.017330693587596733
PIGF,0.031682027912087816,0.02247619183504891,-0.010925392067155232,0.02393083634658105,0.026826120213735042,-0.02588258540532473,0.010665727866155016
CRH,,-0.03997829692488916,,,0.07005495856335085,-0.019339873132501736,-0.042574953399536146
BDNF,-0.007407730680527512,0.045991013278050004,-0.029701393862467253,,-0.015436580931267426,-0.003673543115102103,0.0847001299452366
CCL5,-0.031690690120078725,0.05751214421945411,-0.029281957912144628,0.10076598603880829,-0.049395269536246476,0.12006789876835829,0.016925041039184432
GAD1,-0.07330563837406393,-0.05834820888275163,-0.014925251896686961,0.04024639125422864,-0.027977010617265107,0.012043643955012824,-0.046650425502864315
COL14A1,0.02483135458263308,0.05220420962240768,-0.018636322835884123,0.004365551691990115,0.029858581137444988,0.06235311461549841,0.09766170005581584
HLA-A,0.20495377502767856,0.02620971742403725,-0.04137753740840563,0.1803381293474671,-0.06902314917884446,0.13373252591272144,-0.0073799105972991285
CD5L,,,,-0.032357822078072675,,,
FGF18,,,-0.01999346433274192,,-5.450864381657423e-05,-0.021666603508167313,0.10909981548000024
ADM,-0.06729275277306741,-0.015118461362338808,0.024202649763613308,0.07669441870611104,-0.004563151234152541,0.01573977002082123,0.11222515901422431
CCL15,,0.01511158412042674,,,,0.025911262015104755,
GNAI2,0.0812740311536097,0.040640900931072026,-0.04385029423465099,0.015886326461521015,-0.015567857427232908,0.08962561867928452,-0.04781292601995686
HDC,,-0.02377296503398205,,,,0.022428481213532834,-0.01943920816243287
COL11A1,,0.018102318202912276,-0.00018419027005812434,-0.037052956899358926,-0.001275420560174239,-0.021626095808736673,0.08364978261598852
NUCB2,-0.041985218323925724,0.012705272228716454,0.0787064767275603,-0.002587880081344322,-0.014151398816007384,0.005404879636355291,-0.050449427709804436
FGF16,,,,,,,-0.019154812562811287
CXCL1,0.053651173137715745,0.041848281711881076,-0.013886878233335698,,-0.049081774472659614,0.05590196769260009,-0.013260390140474969
VCAN,-0.010331447255540695,0.0014295691869629478,0.09090781714373808,-0.0966076799272199,-0.08410597063858793,-0.05648689911713885,-0.009874061585005442
MMP7,0.03668172453820981,0.007009818631461799,-0.01026029220921622,,-0.024903843986108613,0.06042584714708415,-0.037065092674575716
PTPN6,0.035803012303391404,0.08064806512773355,0.05041596941292577,0.12805375484720383,0.014417671287453996,0.0904162888375988,-0.0169726558663807
PTGS2,0.047330286760283086,-0.01156235089724066,-0.026530314716131886,0.02077076817603497,-0.06170326361703978,-0.013540090860669948,0.028219500844324355
XCL1,,,0.007361277825175875,,,,-0.03459559326612768
CD58,0.054701068795384285,0.011966060697298176,0.07338471332813476,0.07481798868112857,0.014215696633424776,0.03159377394715645,0.06135749051570121
TNFSF14,0.08676273245080658,-0.007555983304880953,,0.12274669422008427,0.024298817653770222,0.06048202397044864,0.011985321627008558
CNTN4,0.031198349033086003,0.002941695316922217,,0.08945120510175264,-0.0010328972109941968,-0.006550517267362492,-0.05691069085673931
INSL3,,,,,-0.0024318126602708556,0.13764588296012512,
BTLA,,0.10546348633107941,,0.003778642208139501,,0.09082783340043535,
MFNG,0.04540068565276195,0.03043163575211728,-0.04695172375091359,-0.01611890193741666,-0.01425511832263402,-0.010986175734009984,-0.026832949833549734
ICAM1,0.03462796423285879,0.019634142506744386,-0.027563671364837682,0.13053766053337015,-0.021781487322174383,-0.010330658828651829,0.030595735375551276
PROS1,0.027522085386636284,0.012928236492674234,0.03726598585245571,0.09327664377909148,0.02160345721622913,-0.011029325609866818,-0.008477326871599857
CLCF1,0.05348134333231815,0.0017227018620399185,-0.010628722865249834,0.11225214659800743,-0.011005135953099474,0.05309776917080109,0.08764713041565912
PSAP,-0.06660620862016142,-0.011041571165141876,0.03693538149673016,0.042097296487283054,-0.0015169245410149531,0.06452149199384759,-0.07269505655162635
EFEMP1,0.03503823537121695,0.02665576677943832,-0.013368002382331136,0.13144450378387962,0.0486967177079536,0.008468455276151574,0.09627309611296676
C1QTNF1,0.07190914768522312,0.0057189603468641515,-0.016406340473936968,0.07545266091406709,-0.07206673749770211,-0.035108570306275864,0.06371494602103389
ALB,0.012416380486631432,0.0235069301600779,-0.018227590537499023,-0.025044132555627183,0.01222353897802626,-0.014483814474372745,0.15286425822401487
CCL13,,,0.008938122422559633,,-0.031795008710136546,,
EFNA3,-0.06791774408363602,0.004614149745404223,-0.002935303565095462,0.008166345457660746,0.0026741494440503137,-0.006959435988187404,0.010234042662002119
DRAXIN,0.052660982437621684,-0.0013696600462141627,0.017276323476614175,0.1218907675237503,-0.03782076276907777,0.043470691019437804,0.025038642439257176
RAET1L,,-0.008370833035304859,,,-0.03443675005944212,,
NPTX2,-0.021276418404190152,0.06945468708044228,0.009180712787320633,-0.0004245640973366061,-0.021820291467741018,0.06208378618273085,-0.014615554256421635
FGF11,0.04811413550271762,0.014430724036076549,0.021353938123726605,0.08352453891787079,-0.01670056718136139,-0.030077535925471886,0.09075403775127536
CD59,0.09893058308774713,-0.005413286935292968,-0.036354919811081396,0.10462076005903437,-0.020387808316745283,0.07390738401441763,-0.07310239077457624
COL9A2,0.08735054096146967,0.012126058753647017,0.02073431955455901,0.060251254718372005,0.08330805715233144,0.025227908906230605,0.019579776572234787
DLL3,0.01688652835317755,-0.05243572154715834,0.041377610401213946,-0.054482803512653964,0.029800723792467017,-0.02728605904967057,-0.0035484106583711207
FGF5,,,-0.009904075483581621,,,-0.0096824687071475,0.07344260017264471
LIN7C,0.03748127744347831,-0.05799649288705495,-0.00757073140674634,0.025719477018349552,0.00923698795987171,0.018771793822777758,0.0009882262926439412
GDF7,-0.020838846267258467,0.030188518447219183,,-0.041177821655769685,-0.02304297635543113,0.15110216128526976,-0.029715421073663977
PSPN,0.02506785696682431,-0.0005761171898400063,-0.02968070929068113,0.0306911137461503,0.037124590242281694,0.0396951632763121,-0.02525411941839395
ANGPT1,0.008624158720080108,0.03096267701919083,0.05624639727884127,0.1510253566671068,0.049920093480477094,0.07722319859309949,0.02987191957469233
PNOC,-0.0396860625900628,-0.061381941206452593,-0.018227590537499023,,0.001087753402658409,-0.02655548913745331,-0.00011795415611078385
L1CAM,-0.058088281655413715,-0.01739334207068104,0.13859544878724595,0.08318923515346882,-0.0744801431596618,-0.006862575150861755,-0.05086788210446543
APOA1,0.10296232653021331,0.03469437738325401,-0.008434342825962338,0.06637609754084262,0.05535457469077962,0.044833298994513486,-0.03170336170082678
PSEN1,-0.01738954179906284,0.04939592722625952,-0.05471260325901256,-0.055406633985485836,0.06171199112401962,-0.0355949933649652,0.0008672991608738508
CALM2,-0.014485685745251409,-0.06393198849513629,0.014972022440479451,-0.06074006217740282,0.03542679682652247,-0.06840880267891251,-0.043011959143247847
CLEC2B,0.002533286834680469,0.01563315304340103,0.023539598486245948,0.07556295017600705,0.04219233704925538,0.08511197335960848,-0.059466114166740136
NTNG1,-0.042101079316940605,0.00843567512930689,-0.029869758023946112,-0.03159236791938776,0.006026352864784112,-0.0054951568468937576,0.06186702290997522
LRIG1,0.12218486543997542,0.09840002373208973,0.027882260792907065,0.038610481720724614,0.09502594408440129,-0.04402488780651581,0.04351013734029632
CPAMD8,,0.02659073390330741,,0.06534141869069963,,0.049355865584438,0.07328288016323589
GHRL,,0.0019468313530488818,,0.026011118150215496,0.00633513393922909,0.07601874319055542,-0.018573830347249572
NPY,-0.030954042767755003,-0.005203832126651351,,-0.036654390632146025,0.022151381712738293,-0.006474833765995459,-0.054591105472779955
MMP2,0.032480401256218684,0.01697235443089205,-0.017857948187211092,0.08673996352742101,-0.06965438893952793,0.10287746216230133,-0.07025105436969117
PPY,,,-0.01685970843664101,,-0.012207531477407363,0.052181817016449555,0.04847522552689879
ALKAL2,0.05557694639226561,0.004727823575390535,-0.023177806251698175,-0.035531791402270106,0.0724400198971827,0.01476802606769446,-0.01030538963222192
CSF1,0.05814567464788498,-0.014446952604501018,-0.01850551059961297,0.10440817214218781,-0.05179826770618594,-0.011074038371653388,0.050482202845606956
SEMA4C,0.000792377560996954,0.035808581110415086,-0.005708921850368298,0.06899844958096192,-0.01641313076051684,0.11471549558937105,0.004307280128068322
BMP8A,,,,,,0.08351515142953571,
ICAM2,0.06190917254953953,-0.04111907888901325,0.026278612515211477,0.13195563569266588,0.023437001394046964,0.10484064388613275,-0.007240763977108256
SYTL3,-0.0389001410946108,0.00045523583324117627,-0.04838940509198008,0.01788042801969686,-0.022930462640500707,0.027762965651818346,0.06030207642782592
IL1A,0.04880036500707532,-0.003578066204213997,,-0.038835600777581594,-0.036754727828648436,-0.0362089095809683,-0.0033721902289334583
HLA-G,0.0024269258809743992,,,,-0.023000485196926428,,
PGF,-0.04021513075030054,0.006434055489071926,0.023235383174370013,0.19528171643243117,0.014458704241744029,0.15133560101263047,0.0016479669457184582
LGALS8,0.017245291197779872,0.0017775737782391805,-0.029374542421470133,0.0877789087714798,-0.013430184866678959,0.05137748447540672,-0.012719242667231645
DKK3,0.04523179370854892,-0.05756054839657985,-0.04057519902286364,0.08982559866106482,0.09183833134697326,0.10621752251642827,-0.0893767829712548
COL16A1,0.10465544499375501,-0.02178093063459763,0.009376258136412916,0.0480132949787335,0.025307439581321336,0.087848287381296,0.009213340755042434
TPH1,-0.02775352986009078,,,,-0.006002586241299181,-0.01525960461001873,0.12235237224327189
TNC,0.09889229104368256,0.02635061546470445,-0.011095682159915103,0.1592227298687741,-0.024588362420249574,0.02113934533318701,0.037726768619189305
TNFSF9,-0.039112746063821695,-0.020943677757760862,-0.030175449539449433,0.03983677940451029,0.02042207775979558,-0.036547692012293985,-0.012924385331291994
C4A,,,-0.019993475182630095,,-0.023286002474183054,0.03914017422077671,
CNTN2,0.05174774493906081,0.020752888735455558,0.014435122832360368,-0.1410698247627511,0.08773512765720386,0.03979912552226985,-0.060539760869587206
F7,,,-0.018227593095284735,,-0.02304297858363064,,-0.02604428013458651
LUM,0.08845921200814326,0.06239156650312438,-0.014361551046565686,0.16483545661592758,-0.03991024282827281,0.09983257092609027,-0.09576494781703443
BTC,,-0.0017202404881472852,,,-0.02229913512579053,0.0033668318044102344,0.14005577558475535
APOC1,-0.10183228916075222,-0.013811902500625903,-0.011178592341290223,0.1301439793006736,0.08533209549309084,-0.001077692077339373,-0.0053206487677059525
PKM,0.00010108576934318596,0.01838896438248455,-0.04162199330672521,0.08440132718540562,-0.04739139577608075,0.004952748212283193,0.030656047206994757
