,UKF248,UKF259,UKF313,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
GRN,0.10399436852232356,-0.0572451299893222,0.0064779398599354,-0.025662553541935577,0.15897316157108649,-0.030206509608648246,0.04575942178473761,-0.037302406538885835
MIA,-0.040836530281736366,-0.02342614086378586,-0.011916451778059693,-0.08835045913531243,0.13795122280480873,0.04585835132451061,-0.045545561389643933,
COL4A4,0.002986804912105355,0.04272562876515867,,-0.03764231609028212,0.023938281751479135,-0.0013774118784839484,0.10120164919754318,
TAC1,-0.07574991089848883,0.06071906078647638,,,,0.025685398562761724,-0.03581980580980805,-0.08165257489955513
RARRES2,-0.06791237652273852,0.06586399645075335,0.023720477906088288,0.03217366906724426,-0.029242021065366008,-0.007581076632710717,0.005356915899046039,-0.06072401877442831
FGF7,,0.04644353556312939,0.003672749019381593,0.010101271638239522,0.010503738325514433,0.029803660127332522,0.010710929822696403,0.03961455657295191
HBEGF,0.1143368853146473,-0.018427476997576724,0.08240545941317638,-0.020948055033637048,0.01736333083724001,0.05696284149052602,-0.05750599915219307,-0.0014776326623421637
CSF3,,-0.022393507125403975,0.08216878214661184,0.0033276732378486325,,-0.015224972071251447,-0.029230170976758084,
PI3,-0.009307781666456029,0.03847644903602168,,0.011839857699917834,0.02945200872301362,-0.033078806309715617,-0.0653860995241154,
PCSK1N,-0.004829865161062794,-0.015573931654454094,-0.041781668336923095,0.077055236274507,0.0032585617820605137,0.027017669974763122,0.023396160926574698,-0.08896740555632439
NTS,,,,0.05812137422573216,,-0.02254610754179557,,
SFRP1,0.030790718419068292,-0.016393145909859616,0.014557911273793179,0.0032918549126821155,-0.08238799413503653,0.016732723306590522,-0.008140947328593613,-0.05154092927655437
CXCL13,,,0.046719400395060104,-0.003575833126354341,,,-0.023709639257085864,
MICA,0.12970426234842514,-0.030100521589344634,0.03646735076750213,-0.012371149327382362,0.014912078525377084,0.05552894998122572,-0.005105418515957184,0.037682780924034105
TG,-0.01595734871503394,0.015233641529948203,-0.0412194659933455,-0.01892955068860886,,0.045485661171864755,0.11487148817981924,
ADA,0.16196493220926336,0.020455169723911225,0.027013499672025803,-0.0557783005983813,-0.051994011880513155,-0.003885034040823902,-0.01841962455645531,0.01793339329942226
LAMC3,0.16183445167761878,0.09915565729051912,0.023278499611020406,-0.03944764591836391,0.08898700563386294,-0.016358778486145968,0.010461145869205359,-0.03926288227696413
CCL7,-0.01886192549018273,-0.012790421344040319,,0.04213272853134865,,0.009791243500338014,-0.028937648142895143,
NGF,-0.032384989400659286,-0.01877853985300994,0.060443257438750786,-0.024659471260071127,,-0.0013162499501759583,-0.03312675516053273,
TNFSF15,,-0.014242759738083368,0.0232284903358568,-0.020815482133426575,,0.08052898643529208,-0.03235037130349524,
HMGB1,-0.007201583174006425,0.02413049222101858,0.02340387830986996,-0.02312832553718673,-0.09120150468835413,-0.025974468581539418,0.032738701561606555,0.06755260749988667
ITGB3BP,0.023181954916109204,-0.006948007042532453,-0.005658713871264593,-0.055100677930203346,0.020464317457847044,0.037257327813517704,-0.08673167638521415,0.03559294086991539
AANAT,-0.027365784244643945,-0.012959456087696013,,-0.018731440604500178,0.05628127004178739,-0.016880309335926172,-0.017847906397107573,
RELN,0.01849448700032188,0.031367821913538194,,,0.018878098114595197,,-0.04099800315960131,-0.07987501328918462
IL15,-0.010676699639980258,0.01509381615074318,0.003183198149048978,-0.03431676664610898,0.006972680925052739,-0.07710247044939736,-0.057562049295113986,
UTS2,,,,-0.01595119258369514,,,,
BSG,0.0691469652440471,-0.05988912335049073,0.04597851010375385,-0.010640547862236597,0.1082180126195111,0.00916341172264663,0.012673466137245707,0.039755533925943186
ADAMTS3,0.024732336962700337,-0.00025852608409783083,-0.03624844616518205,-0.017335263804423424,0.0457027732615381,-0.0029301823560551566,0.011093047394462345,
CD34,0.1444449920250946,0.044768602430464016,0.063345532519837,0.00201361413868734,0.11196907403389472,-0.025723047539637504,-0.01851226858547635,0.03712638643541852
PLAT,0.109001542097201,-0.004784340882303961,0.032588000249762945,-0.012893959651128804,0.042868284225060116,0.02329536159475637,0.028910820882449558,-0.05936777420260565
NTF3,,,-0.029280444262078206,0.01583134726208119,,,,
LTA,,-0.016393145142962483,,,,0.0513419398005694,,
CKLF,0.06460182310552069,0.0036449072294432385,0.058966754028889026,-0.047038340352615844,-0.047112931532773246,-0.03370434428769146,0.009864084587527699,0.11143052819288718
APELA,,,0.032708782553818455,,,,,
CD24,-0.04783234885153529,-0.00797787276017501,0.021077190124293693,0.0034455891107337813,0.0593963977459173,0.03786436423876576,-0.04106126216393417,0.03733580227184063
HSP90AA1,-0.0029747762772969486,0.10003661586000633,-0.014730275330272456,0.08859336120326948,-0.13118533691738546,0.01834409280699302,-0.02883530176585495,-0.03808529551920493
BMP4,0.11374296019309785,-0.03824717553429633,0.02282224410324124,0.01549926363744276,0.07023869277950667,0.03778196686795912,0.02873511009654484,
SCGB3A1,-0.01886192360401538,,0.03554083116387503,-0.03249814667314661,,0.04055572889015043,-0.006850962493767942,
IGFBP4,0.12159674716340861,-0.07577406953326563,0.06812518588281864,-0.005531001256996154,0.15577217450293282,-0.00041830687010402633,-0.022995336567901748,-0.08112339331271279
RSPO4,,-0.025092580726926876,,,,0.014254134113688829,-0.022505502995066373,
LEFTY2,0.09303431089504816,0.027496601363574937,-0.020890264304005125,-0.018125151223608176,0.08779382036100324,-0.007767387055340453,0.1270255749040327,
PF4,-0.0024870245694303323,-0.01115939063634933,,,,-0.02271834718529006,-0.017629833962922087,
ANGPTL2,0.10879786031385466,0.036158654152203734,-0.058455294595079414,-0.09961324503554705,-0.018999104058533195,0.023011859247931345,0.037494556400165205,-0.07133142049327154
LRIG2,0.03825091036257178,0.03763625666976147,0.043798557407409365,0.05655100131566226,-0.014043585957327331,0.04865972574991472,0.04826020999302809,0.03148338662934159
ICOSLG,0.06032261989980151,0.010447529097023671,0.0008123425275729286,-0.0878103467523258,-0.007628211395732085,0.06090142082347964,0.04132143414518085,-0.054856621169969325
WIF1,-0.01418589586336016,,,,,,0.03286300991434598,-0.03841497027870363
NPPC,-0.033035445908624145,0.06773131763004807,,-0.016857098344307115,0.08095111940697503,,-0.017078632237549178,-0.11184040689815056
LYZ,0.08907929315269525,0.04469398944184107,0.016116182209361576,0.0046727074931363554,0.07739660737850793,0.05067411595969792,-0.06026634207785586,0.07500105513800075
EREG,,,-0.024427903558127136,-0.03278157423858015,,-0.009512707985243788,-0.020297161426225428,
SPTAN1,0.06194385851666672,-0.019090521499194695,0.06826714343350851,0.02653382115488326,0.00038706289960888486,-0.059916492270116785,0.07456082691621556,-0.07220993321194895
LIPC,-0.023954193658523013,0.039336877207358345,-0.00332276223494062,,-0.03374995168556698,-0.028724589684889525,0.05053783635218599,
COL8A1,0.03710924813691535,-0.029683059146208286,-0.03318746524725813,-0.04604432534634367,0.06870465170489468,-0.008586341321614073,0.050190414553935574,
GSTM2,0.03817747164794369,-0.015766340914968046,0.007707726203975563,-0.05137117991629417,0.12366567933923779,0.017083360782652657,-0.04226019959300129,
SPX,-0.030083543275487717,0.012705370571504485,,-0.021527738765414646,-0.1469134749110365,0.03595490659148895,-0.05348342784014934,-0.05898921414104018
MFGE8,0.05788480248018173,-0.0063372130330198,0.023565238740308265,0.003852739693365012,0.11496229483418618,0.010174569181183604,-0.04389075866008815,0.0018000802366261847
TGFA,0.020430797005143494,0.0060316343349266785,-0.008491197676998168,-0.056619974093270076,-0.058020822874030036,0.020643252189262527,-0.07003580539309417,0.002896993312570218
SLIT2,0.08705261699195502,0.07842104490384476,0.0012664319538559085,-0.05670253717959428,-0.0408797985624861,0.030963921680648283,-0.07327936445306205,-0.08984665221657714
PLTP,-0.02180899993735839,-0.0025516935497976187,0.07133054531870045,0.013494916623853857,0.11242505858504274,-0.003940090121027052,0.07072248793108923,0.06772849377113337
APOD,0.01817583642340984,0.02964827937857937,-0.019234116820627593,-0.09741230351334726,-0.15413078348461332,-0.0202928838553777,0.03277340784126441,-0.013342273827130163
B2M,0.07741677513906679,0.05986395629121434,0.04664926349347837,-0.062293622574563785,0.10739380129483493,-0.040335785378386176,0.03637000567109266,0.07286403537069433
OMG,-0.011567515887970541,0.033999466471151346,-0.01547032553980639,-0.05769610704441131,-0.10843230231652613,-0.05811881779046181,-0.028224334674071854,-0.08279435162543279
CXCL3,-0.011667835362849764,-0.0064611598965770905,0.06131323605171156,0.00017640747537764155,0.17715920543852015,-0.0491772854912166,-0.05797901339410244,
CXCL10,-0.003580760547061118,0.026854296335470852,0.03396619553065341,0.019032075262389994,-0.027495995941528757,-0.03684144606836642,0.023984637324397977,
RSPO3,-0.011948350651401799,-0.012959455130138934,,-0.02763689663433227,,-0.016190489616117396,0.021051696264450682,0.08480209092532068
CORT,0.005369721153006915,0.05475161338651408,,-0.024346555965755842,,,,-0.04276941417114456
NCAN,0.002775395421478449,-0.08773400589607241,,-0.03422748704058573,0.02482906228170236,-0.009964948064013367,0.09966002533758998,-0.059800809114466585
PRG4,0.04435338133976941,0.03273244700792085,,-0.02338598890829326,,0.009615335292521862,-0.024538327036047133,
ZG16B,0.012559170832675387,-0.014844850548326627,-0.013993928905236791,,,-0.020187798132729463,-0.015040056482823862,
TGM2,0.07970659422962857,-0.019939798688902957,0.035458827160177016,-0.022916012688056184,0.11915478936698207,-0.04494143342219697,0.020165826478614306,0.07435718865326985
VEGFC,0.0026451808637808533,-0.022795959147331412,0.006452974313268925,0.03815768247198328,-0.026920511838608288,-0.011781537486951025,-0.007471714459511836,
WNT6,0.015591453740460953,-0.0176908024069417,-0.017980268660808305,-0.016766889772714847,,-0.02438091530768973,-0.01554089068930676,
NRG4,-0.01737249557217448,0.0029007248053939403,,,-0.021616782166727116,0.16571854658198376,-0.02337111595154901,
PMCH,-0.020022736063883516,-0.021568944291445107,,-0.021702504333916992,,0.001133334263864537,0.00390313087569661,
COL9A1,0.18208054956646025,0.07144135222263498,,0.02326913297988144,0.02879278672640264,-0.0012963988927506135,0.012254120922414328,0.020133967088487473
GDF11,0.0018713961397372136,0.012853292203214045,0.02913381119992898,0.037152993062342564,-0.0014288100810429282,0.03210969573643327,-0.042538233902439215,0.003241414147902713
RAET1E,,,,,,-0.01776085406291678,,
IL24,,,-0.01737801364300844,-0.016180864267634112,,,-0.026128130153735916,
SORBS1,-0.042926251608090424,0.01192871731184075,-0.02365179483040702,-0.042768968058234234,-0.050388959395653035,0.020149346280981185,0.004115386501787301,-0.037763192920916525
DLL1,0.07580877651215258,0.08752597169628716,-0.02465741088064461,0.0008976100601765978,-0.03726983281662303,-0.04379679333866517,0.054953235585659205,0.091511056657231
TLN1,0.09911866233786674,0.0142963633981689,0.0468414454405752,-0.06842493576571662,0.0020483026222663982,0.007527695700055758,-0.019609465496546123,-0.05020782760884307
COL2A1,0.08246106074453208,,,0.017354166819575755,,-0.005286189348332921,-0.0210561210397524,
SHH,,-0.013291349856679392,,0.01765451491425452,0.05001545769552758,-0.009980644363115807,-0.01795430077134374,
PON2,0.02490102427436262,0.027637191182928813,0.01807361369197678,-0.022381535478047134,0.09372420998218546,-0.019109340423041535,0.061159405875632344,-0.07710774695157425
ICAM5,0.04122301158631086,0.03574388241735581,-0.016450425127482383,0.04361519279059801,,-0.02197044579705149,0.05374777893784146,-0.050396525157777136
HPX,-0.015638089308958967,-0.013321029568699485,-0.02105050190321402,-0.029053240537981143,0.05806538304008384,-0.03736344492616259,-0.03729759306681388,
SFRP2,-0.025076977697433743,-0.01513740710503052,0.07026383691770606,-0.031932847169858794,-0.016162063369231,0.010504005498698264,0.0243253120706684,-0.025922910586413835
CFC1,,,,,,,0.029739883951644498,
CD70,0.09285780850296196,0.01869525738599951,0.05784840420310465,0.00873428298522385,,-0.0247015200766536,-0.0410564385940235,
HP,0.021283448028254395,-0.0328539254922174,,-0.03690792166638033,-0.02768553218896893,0.04393714301438749,-0.00044489401297448974,
CXCL2,0.018571007390033718,0.0192019090175204,0.06509269303824268,-0.012659412316363184,0.00913404911042756,-0.008530666129469261,-0.00999916543970699,-0.015271370187606544
NPPB,0.08803761255389497,-0.04734688915090287,,0.003716558541458366,,0.034365637173495396,,
CCK,0.003824170720857616,0.04367081410971818,,-0.01749616770990621,0.10677137404908502,-0.021305648791171253,0.05390693475073358,0.021058565796477812
SEMA6A,-0.008820921628929859,0.03116032515977582,0.024426254587327584,0.0009858608810493477,0.01388604750355949,0.030186770180852553,-0.011264825100706323,-0.06697861104465712
IRAK4,-0.013241326907070774,0.031056091176737795,0.018177951639470488,0.0012636903620806435,-0.03238111578345449,0.008737200869762684,-0.09458364073468588,-0.001432763629909256
GSTP1,-0.051617153936828176,-0.014612915229028,0.05711825560039234,-0.08899052708337171,-0.03988015124619036,-0.029965285145274443,-0.08501037382824583,-0.016825946596687732
VCAM1,-0.03835400736714793,-0.01800046599520183,-7.008407226806573e-05,-0.054643957396938246,0.008383156608318855,-0.013510973808033672,-0.045056200124314306,0.010667338472459095
NXPH3,-0.011815742760992523,-0.016726236388145563,-0.032792912397752616,0.018485440156767906,-0.041498555733659966,0.03383636597857605,0.013005477151019214,0.01340305737277761
MTMR4,-0.008863763089582232,-0.033686737587317495,0.0342909169320606,0.06724334131184896,-0.048094354648498414,0.052548310236337874,-0.05175436537219131,-0.08298199852806677
LAMC2,-0.0006251336989443625,-0.029708500440771963,0.004794440646626366,0.07084607873934928,-0.020900086853684233,-0.031291709499313924,-0.022505515384285215,
IL10,-0.04035496576568964,-0.03337650369896967,0.010845678328070724,-0.037863745251389386,0.004623640929360946,0.11271937436624971,-0.0005295924886970086,
SEMA4D,0.044300699388779494,0.02459409405973118,0.09347661237743174,-0.013838387151880415,-0.11091982773253382,0.004901166977432957,-0.026954343394015857,0.009203092252679354
TRH,-0.007215590263759721,0.06077419581906208,,0.00237212919217559,0.1602650594338563,0.02689548704770584,-0.018173487131053986,
SEMA6D,-0.01421844654038198,-0.0022565820587016035,0.04080967878157219,-0.06047176126850545,-0.014733021801337119,-0.02590941129467871,-0.061379185327614126,-0.006709167237292465
CEL,,,,-0.024503445617251412,0.11138461886611932,-0.009842598940770136,-0.024044072773111307,
PDCD1LG2,0.028471853254017524,0.001319172326536745,0.06212126691774806,-0.05164462086637237,0.019373007643201323,0.0034263654517236084,-0.045453522452550264,
SPINT1,0.0317368708042076,0.020416769940106074,0.03652441983820017,-0.04322703539942526,0.02004594298457496,0.00983865571496818,-0.0418263426735735,
CTHRC1,0.13587146809879175,0.01926633340191143,-0.03733868657001909,-0.008332230670881515,0.04917567179283023,-0.0008589786784814028,-0.013355988446285473,-0.03957594850567109
PODXL,0.09187797852961305,0.024322436077380293,0.038409180686363925,0.014069138547722692,0.11855866002522578,-0.02137188856556276,0.05961271394979247,0.0495077445548065
JAM3,0.05419688055642041,-0.006765203925824289,-0.020768214396306894,0.052012465665863004,-0.12542622521774188,0.1016153138023066,-0.05955104168904571,0.03892854555530648
TGFB2,-0.02398960664569482,0.0391824774639434,0.06638332638745227,-0.03708987830671466,-0.014270143792475586,0.03353704031177971,0.033354712054784755,-0.0318515112436474
COL18A1,0.11942067248666179,0.005110086626278706,0.09702670702995922,0.02141976857346103,0.10024947382310559,-0.03176552267176913,0.03389753433461874,-0.022602053302843074
NODAL,0.1205683901864545,0.08588604691486956,,0.013251391805430932,0.0686173322286132,-0.025175731029175603,-0.04688262501331461,
INHBB,0.011772028958588213,0.019865451886267236,0.009807784844544223,0.010700664293206777,-0.006293896549153939,0.07141633762322792,0.003995689884537696,-0.07789859630913169
LCN1,0.10552694676312159,,,-0.009378258345420224,,-0.018602395185234995,-0.015785698917404917,
ARF4,0.019520338135616946,0.07051998114373831,0.025078608315074847,-0.05993764305836931,0.0646763187855088,-0.025210901733468176,0.011858609500579632,0.041199250466195374
CXCL14,-0.021824267816030734,0.019270122602612738,-0.022419783941250934,0.10663033576890257,0.11545334085087033,0.04197463707605344,0.055071439824675536,0.0064789197862271716
LIF,0.10062599362524262,-0.015098375714028382,0.11080190431761802,0.0024693242622984895,-0.010074755265653186,0.0781165287972713,-0.041038751456729215,
IL17B,,,0.034453891503456055,-0.022389390440979363,,-0.03142204835856473,-0.017847902812759567,
MMP1,0.06405281864613449,,-0.03651524216557546,-0.03537349383621231,,0.02907565825803022,-0.009903950049663582,
MATN1,0.05630796033864679,,-0.017378016147846082,-0.01797905086629606,-0.021141447879782678,0.10490716082746711,-0.016264973053848077,
ADAM28,-0.0020019362632977497,-0.05355880841847755,-0.0088342870158019,-0.0877774278098861,0.014897149401840963,-0.005325801022093077,-0.0838550406504629,0.10774024158845825
TCN2,0.13540081963566297,0.046463688119051494,0.03279515680918271,-0.0597409565474969,0.10740660949170422,0.0066731578147941365,0.005341103007183992,-0.005256069638259956
THPO,-0.0008493318086418407,0.018650288990345876,,,,-0.02421921172968108,-0.02437454093905827,
CUBN,0.12166034828597098,0.017836385134135147,0.03225882287418657,-0.004350951113550536,0.0466763568026389,-0.01138741999389046,0.05805703933052947,
TIMP3,-0.06912513510273254,0.026625524442195563,0.003819883158197553,-0.0477736195856569,0.10584981644636655,-0.03882149456936955,0.06104867772094435,0.03420715910360442
PIGF,0.00750618407953573,0.006685800470929883,0.014273804090282274,-0.027932038768270922,0.08918936471880094,0.019313798845500236,-0.023368686785034988,-0.04825423993644965
CRH,0.007589276777634005,0.06209577057054941,,-0.03180094296693671,0.04911438864376205,0.02002312946659455,-0.021335578291612405,0.04953558126528735
BDNF,0.03229695696404244,-0.025864888540411322,0.13567317187405223,0.0014235715506196065,0.16573080807035873,0.04299036700715165,-0.051124475181090895,-0.07858425632424713
CCL5,-0.006665893442509733,-0.0419168969400765,0.07439253462213986,-0.041810113078094936,-0.007139455737807994,-0.032596292504931,-0.0244949462655847,
GAD1,0.004583716280488057,0.09523417929387926,0.03314302741600121,-0.028697740176643657,0.06472235804988952,-0.06022150682135329,-0.05174330810954307,-0.032789765417375265
COL14A1,-0.004390912942185383,-0.010080085883598065,-0.05547150156314008,-0.05077521548801626,0.03278492887655991,0.04624038835788353,0.036630984176846564,
HLA-A,0.08602367670317246,-0.01198565313441068,0.030504489750743425,0.053506838057859475,0.15090192854846343,-0.10107155115670585,-0.03518274800184845,-0.06572674276910992
CD5L,-0.022377241746209035,,,,,,,
FGF18,-0.020247359227609348,-0.011910874118838155,-0.018044134549654384,-0.026469622485814203,,-0.01839536732461054,-0.022328871848094345,
ADM,-0.017075848856604108,-0.054791220851414565,-0.035746564187672976,0.01116439704147319,0.10962382020663033,0.050984866180465244,-0.052286473820513775,-0.07811633794220084
CCL15,0.10303970023661548,,,,,-0.01595430065254262,,
GNAI2,0.09891886145363357,-0.01770205560575058,-0.015470965585993791,0.004370650511979693,0.0607404451415714,0.02286036130978485,0.06288585057599967,-0.10381671795987173
HDC,,,,,,0.010835844975548584,-0.01626496568759572,
COL11A1,-0.023844498373077633,-0.003931103812202535,0.026013818497619374,-0.031133222104185072,-0.03156665472823833,0.03434992974438293,-0.042895834667689016,0.0034521174515817973
NUCB2,0.009440631286392368,-0.0310424544142261,0.028023079853142216,-0.03962887832033646,-0.027106815099873758,-0.003512663846086034,-0.060870563801493215,0.014657921715150058
FGF16,,,,,,,0.10785913185480897,
CXCL1,0.011985241741121203,-0.007902456515659418,0.08634972771094027,-0.017048925162143784,0.030687819080739906,0.005007732726955715,-0.03856247416770795,-0.04616997613726184
VCAN,-0.07592523384271424,-0.012433571045884849,0.023479251244320133,-0.010806569019082918,-0.05435431835137467,-0.020140872296687047,0.037579110045236695,0.07510510219187168
MMP7,-0.005292204904748441,-0.02367962795981006,-0.02477262401971191,-0.035975366250103905,,0.0069391791192942535,-0.014770081419366712,
PTPN6,0.03432592692716182,-0.0075894879395122326,-0.007790376633542685,-0.04249641626933657,-0.004147092473423177,0.04361842752926764,0.0070649633604902284,-0.007673778907050652
PTGS2,0.04134679819524835,0.019095098697552795,0.04313368843691411,0.00323060887910041,-0.026136214051242574,0.022544317790329102,-0.07618597238996686,0.001949156636775469
XCL1,-0.024521454557263015,-0.012959457311241476,0.11023451203378264,,,,0.04166604262604347,
CD58,0.024991039605698515,-0.011909015817482875,-0.024661767206593854,-0.06935320902794834,-0.01989062268562222,-0.05982833928911305,-0.06772622791711114,0.00018832676887709914
TNFSF14,-0.024707893396627774,0.015231936069470141,,-0.021174305762034083,0.13771504109861232,-0.015065743336939393,0.03178529570988786,0.022836204863819393
CNTN4,0.004037659188602841,-0.01033468301825186,,0.03840412767772671,-0.026530881792339936,-0.01143825548262512,-0.05405261279478508,-0.06998875668009835
NTF4,,0.14440443343647416,,,,,,
INSL3,0.10371487321400608,-0.011910871782589713,,-0.023548468834940512,,0.05209161507763295,,
BTLA,,-0.018906173286005443,,,,-0.021123077309158786,,
MFNG,0.09293635267734583,-0.009118001905956375,0.047827313152891855,-0.0020168277989301995,0.041682174451202925,0.04661428538294776,0.03177443784850475,0.03808520880995234
ICAM1,0.013583553154913781,0.010104870774524351,0.03215477828352965,-0.009215128991895673,0.08105559346624101,0.026123658510090964,-0.034837294702743875,0.014887825859404649
PROS1,0.004999791463856433,0.023038369165536837,0.0659309957999589,0.014493361310129892,0.14019665618551713,0.0233569355346941,0.06612873869165745,-0.04232579646590818
CLCF1,0.08831349613547229,0.019440704581655595,0.0367990093100024,-0.011856277673389098,0.0028208080473969273,0.03380971183421345,-0.013044940234799877,
PSAP,-0.026454861571601405,-0.04089345611562337,-0.06556434888041904,0.023911401932823796,0.002595551164096753,0.057670545951503005,0.06439603586958663,-0.04331659892751302
EFEMP1,-0.02263377576805726,0.024143036273072228,0.005222626531681439,-0.04077018327122443,0.009921890127181195,0.04103138530056595,-0.014265542842943757,-0.034582189724693534
C1QTNF1,0.06990372073097188,-0.04744111605716443,0.016000275827749176,-0.0033657137007879014,0.07436150215083713,0.028205893516561106,-0.07478304413069983,0.10167785193919965
ALB,0.09867669107514881,0.006050663103779261,-0.016450430535743663,-0.034906804794879655,-0.003245811448933075,-0.007079754911950859,0.06580829631802848,-0.01739533665288899
CCL13,,,0.03247924443133803,-0.015718343430558016,,,,
EFNA3,-0.041297726855366,-0.03413475642785366,0.004312160275496231,0.09140861824289433,-0.0046156404906245825,0.05027338156809474,-0.050991200726015914,-0.10966719952781817
DRAXIN,-0.030593628511058527,0.041662417023776044,-0.011814554125257169,0.027003100541794473,0.02080056790734888,-0.03707705669467444,-0.017337050825418813,-0.026394390026383985
RAET1L,0.022525331726947106,,,,,,,
NPTX2,0.02982884864783722,-0.04497582866631025,0.13180820459198103,0.002547701725548125,0.10539770338888385,-0.04503828669151182,-0.019873136922916264,-0.043333218917931654
FGF11,-0.07977322002928801,-0.008870609462033639,0.01534286233896162,-0.006724806121142803,0.02490807660293688,0.045413628717323976,-0.056494549934303175,-0.02168433020394061
CD59,0.04667577669371314,0.02325642735818369,-0.017756658226725064,-0.0031016533825506286,0.0031620923402449898,-0.017005011000035316,0.0649425210874253,-0.005748523455237221
COL9A2,-0.04006057669553531,-0.008668514513308653,-0.0015349937869857814,0.024158763498035304,-0.002324137925497624,0.05109263769814472,-0.007797123196280941,-0.11784078139471442
DLL3,0.016134962479129246,-0.009354794929857784,-0.002485595805664529,-0.028939238608012837,-0.026288006577046448,-0.011025817292729098,0.004060922195332221,-0.06023015367956298
FGF5,,,-0.03968807647477415,,,0.061178358398677385,-0.027492662480830595,
LIN7C,0.01604388749554645,0.030428127180029366,0.04892394471705423,0.03511475747317222,-0.009081350709623705,0.013092769835149603,-0.0015916939655637083,-0.022388666467448397
GDF7,0.08997834079636434,-0.007502937880182193,,,0.08756232032244571,-0.031160928104953346,-0.02486316829970684,
PSPN,-0.01978635715958797,0.018854390192524568,-0.04806455590713848,0.04096449548933226,0.023091132136091094,0.014472950731186165,-0.04316574405104213,0.0029155321611057353
ANGPT1,0.01833331810014636,0.00914577212325084,0.07427831828999126,-0.00633646927437272,0.0047766311760909135,0.07432828533908913,0.04708982297437725,-0.022382999535937746
PNOC,-0.032291213361454636,0.04212100548044551,-0.016450430535743663,,,-0.022546126206814905,-0.012988925124958221,-0.06120851310401449
L1CAM,-0.03914523428354085,-0.01948063887234167,0.002442704400483426,-0.037216768448143124,-0.03374995551008537,0.05221110301214944,-0.020852609124041292,0.027333188280033137
APOA1,-0.009362127707817754,-0.018549214856641617,-0.045102329159161764,-0.05852357513098065,0.14427215971526647,-0.06107373565704616,0.005119679212553425,-0.04188147246278228
PSEN1,0.010958271432436818,0.039843751879180406,-0.018274457420463935,-0.007648963056047306,-0.01995526968991436,0.04768317846221495,0.014999210962035006,0.03421608012579786
CALM2,-0.030282052536589638,-0.007760606204956609,0.048557978373572036,-0.050291822352210615,-0.05909240343743173,-0.006850761508423573,0.02822962543170658,0.07730656901714787
CLEC2B,0.04276756606560354,0.05694206140748645,-0.020197569452814472,-0.0772989171131445,-0.010666217258906437,-0.017954874177040864,-0.033270525027813753,0.02644289513169161
NTNG1,-0.0010931937271135912,0.027322629650603864,-0.012604893800299973,0.059952015907514575,0.009251717926368617,0.035241880128772364,0.02147679976693714,-0.04101503347370562
