,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
ADAMTS3,0.008915167335672321,-0.012622949855036238,-0.03158888296763952,0.010196135148344228,0.013597420142357394,-0.021725335668073865,0.06811732525694172,0.001773553963921122,-0.019226120594460796,-0.011532223730724449,,0.035275040891594146,0.06170351004977213,0.0034626166527746303,0.009914079723877279,-0.05800094480450418
CD34,0.08176285181988939,-0.02861640397083562,-0.030730693243655786,0.013073161575853193,-0.030418172991382594,-0.008964042210579953,0.026324601485213876,-0.007432974186990829,0.026899171915822223,-0.05703615809799741,0.010166901422597832,0.07576395008073414,-0.010878894013137068,0.09007994163558601,0.06754670533937335,-0.022605259630569603
CCL23,,,,,,,0.036342891657969424,,,-0.02976160755505279,,,,,,
PLAT,0.045585810874531965,-0.06321221443871569,-0.05998793681487493,-0.09511661377660038,-0.03728125987211161,0.018074494135780484,0.01593366086684599,-0.02993796385465125,-0.008899700380702799,-0.030462853386870156,-0.0415214774274817,-0.009166524936122054,0.08764181506269524,0.04050906929186147,0.02053102211986132,-0.03561702523223311
NTF3,,,,,,,,,-0.020305777912565767,,,-0.003363783067397612,0.016592561834821423,,,
LTA,,,0.010879952794550387,-0.02301549514913881,,,,-0.013007998803378353,,,,,,,0.10268260643620254,
CKLF,-0.0041811085380557556,-0.03038275870786626,0.043385343876194304,-0.019577918632756243,0.0037175806416490697,-0.038476809407694317,-0.008488181391141372,0.05455218493500077,0.022151656073753623,0.0206594699938482,-0.03234360838412311,0.014115748394298305,0.047663943054463274,0.0025016980833344137,-0.012548322133998096,0.04897435213887478
CD24,-0.10627926786046178,-0.031733756654492885,-0.04035975577593925,0.02255610501524043,0.02623964251899138,-0.028854321875517164,-0.04136293884336002,0.03384486365871003,0.019140963268220196,-0.017649714371796972,0.08493654422755573,-0.011402749875379481,0.0031982237542202384,-0.005419495431583279,-0.024711843899363876,-0.03025021147235861
HSP90AA1,-0.11389425977974424,0.028065092211228417,0.02305272891081843,0.0892328146569025,-0.06211752154720664,-0.03220636157434354,-0.039461023902432744,-0.023000837087245117,0.036251087202670756,-0.031371891019844195,0.0017528723785099768,0.0010602840049973442,-0.0799848395769952,-0.011093236975267411,-0.06806323450118487,-0.10921474065945204
BMP4,0.12384080654179667,-0.005776677099625945,-0.014015221004679545,0.08052079043056702,0.021083240422174063,0.001262269560738089,-0.039736831740672975,-0.007899423990417206,-0.04625768017388555,-0.017092995158119486,0.050056795911594815,0.011483527636173054,0.05420068500016613,0.1457719548139461,0.0019836624342492956,0.015588242787712283
SCGB3A1,,-0.013422042217722701,,,0.05737630113969213,0.004597941850560044,,,-0.010610651211228157,-0.03672821465776715,-0.04529525331217551,-0.03751102123455309,0.004869395004546598,,-0.001739548639801617,-0.055210829175285255
IGFBP4,-0.02024940577232624,-0.05720166520436172,0.006774519685729946,-0.012149404155010361,-0.08447451489529352,-0.009857942694692336,0.04769732006406022,-0.02944043325505121,-0.01951811208752461,-0.041570984555541035,-0.028516792472706807,0.005377202228297583,-0.0386751188988446,0.10519768740662858,0.05508993439091745,-0.06049320351319934
RSPO4,0.026630816401987487,,0.023765283117258413,-0.01875834080638269,-0.022073544662795166,,,0.11436865438041942,-0.010610649659180387,,-0.04141588727799027,,,,0.08390471393555163,-0.019876797004238334
LEFTY2,0.020422517572098047,-0.00727559227000421,-0.013383551602387888,-0.02126398812092012,-0.03426155344981755,-0.03866258764356677,0.06295449672820592,0.03637263562598418,-0.011634707122387915,-0.020302475106594893,,-0.020920975564125057,-0.016082268397146902,0.11656690546929653,0.023782985624754005,0.007554482615390845
PF4,,0.08573341400689481,-0.012026456019435494,-0.015667457270608198,,,,,,,,,-0.012819839754284157,,-0.020283044339400032,-0.027139131702897803
ANGPTL2,0.08137751139882891,-0.0009000825030805684,0.019445077324965223,-0.07840671332766037,-0.020347367016896174,0.001496815761722046,0.03137459244662003,0.013690607525887964,-0.01726774170573219,-0.026131984174557147,0.019338130430179526,0.022969168045096765,0.08404291498788986,-0.016627409550704925,0.008914596855854214,-0.07819795855169152
LRIG2,0.06041084968447306,-0.0816366544772562,0.0253634342386955,4.9682039076630654e-05,0.012532647024148748,0.023932669077489886,0.03894007568618492,-0.006841241552287584,-0.021241125377323394,-0.02040530978057062,-0.05026422103741699,-0.016733835624320403,0.05411587933745881,0.006109184168985458,0.0017106234860247457,0.01260895102370665
ICOSLG,0.09886740260497007,0.027028667645399435,-0.031163526291939317,0.008459612414664534,-0.02936276335371602,0.03436106271834969,0.008231013733946826,0.039425528494001265,-0.020137031600225345,0.034826726654786276,0.008842908700725115,-0.013997134655961127,0.10065168605388397,0.08633770522999305,0.006126516870921388,-0.028145087953865187
WIF1,0.015015725828504056,-0.011516894770674557,,,0.007825828741021928,0.03207913254840619,-0.042844876101748246,-0.011674763894402761,-0.005101513170202856,,,,,,,0.024220785905618752
NPPC,-0.047655618629861875,-0.02439973954617591,,-0.012293756317874775,-0.008113601262337294,-0.009144469311987239,0.06725030692886601,0.040678934615659974,0.005042264957761249,-0.026295401708813466,0.11537060553696911,-0.013790614176360027,-0.024255996257234187,-0.023348882042447124,,-0.005246431357316324
LYZ,0.009209003541553422,-0.028664808484873534,-0.018921553997473466,0.018225385859628223,-0.06944785563798261,-0.028537516669992328,0.05934470845468546,-0.04170042394514082,-0.0425407828990359,-0.010289741572780738,-0.06517301311377238,0.018736571489499615,-0.00848378690347875,0.014794731930056641,0.021296314053414873,0.02217131377555904
EREG,,,,,-0.00770498543497254,,,,,,,-0.015856162697445293,-0.04073559085274433,,-0.030632095244553834,0.03173420020409705
SPTAN1,-0.004557253096188264,-0.024068835827812173,0.010768782060448765,-0.058399290359523355,0.010999104445070006,0.039397689332355504,0.017414716566122167,0.025177680868593295,0.013160214966670835,-0.06580557897960121,0.0045740891998538305,-0.04045831595194643,0.059886971283913154,0.016667576900642127,-0.017417465201634365,-0.10439124235788193
LIPC,0.029460056632388106,-0.01704567388385331,-0.018100459058062242,-0.01748869622179079,-0.021370824331192136,0.01662741101393356,0.003588542257490209,-0.028285382908265527,,-0.002034609837688721,0.025052150517904655,,,0.042156708216469885,0.0066617050863140865,0.01918870725662557
COL8A1,0.04928016008167704,-0.03797397980496961,-0.045666460115963654,-0.0243146316143634,0.010227275633540417,-0.04251307778471488,0.05943555559790304,-0.02441242636829663,0.028721473391363283,0.03828303314660207,-0.056302065485266825,0.015594527342663896,0.05609985085670995,0.009692141027926366,0.014951451726092154,0.003763943381240514
GSTM2,-0.020238386064458064,0.07340796909889287,0.0667564338480635,-0.0014266076216478145,-0.003994562621782853,-0.011405956722655246,-0.007766618006130439,0.04353436118743513,0.008712721823232569,-0.054747611458530195,-0.03583872798779506,-0.028502151033828152,0.03652110160953202,0.09416811388888915,-0.015512942180200877,0.015575922900215672
SPX,0.04240349252720993,-0.002143580172494951,0.005891851570798433,0.03939501480838638,0.012754530530971208,-0.036048001715240426,-0.04549760175694859,0.06669329288534123,-0.006379977067069125,-0.03485959914186075,,-0.024848415944551224,-0.015917469668747908,-0.04150511577694849,0.0045720922119123816,-0.01679396743159323
MFGE8,0.02708622118963636,-0.02189517136890741,0.011532950058547419,-0.02294471192116592,-0.04730171665721792,0.030582908478483332,0.015239696425776229,0.032675330008765616,-0.009405419776834349,5.056215507057936e-05,-0.07521949713437837,0.07273582579390145,0.052530750699855785,0.11450986324463662,0.04592614193202863,-0.09355793447441003
TGFA,-0.05993972684055486,-0.03361652823396241,0.028607954892396047,-0.009279085801982497,-0.007277594451499735,0.01095929045796179,0.06277726368056846,-0.04082476377408995,-2.8601415496869803e-05,0.07604529967983661,-0.061868128103201324,0.01711434153229474,0.08810710324837895,-0.04635446257561785,0.019128641263324066,0.053547253037147385
SLIT2,0.006207149958577998,0.041210470267187486,0.01269832362594386,-0.007351259844222395,-0.046179287078566625,-0.05626614296714434,-0.025267004821328258,0.05023287798279753,-0.004319662977959537,-0.00440540470076491,-0.034489339144337765,-0.037476496546947076,-0.022008397079596686,0.03015676894883118,0.0383885740074202,-0.07195604786732346
PLTP,-0.014546060142051375,0.00547965966440176,-0.0026562345674714374,-0.05738032013922848,0.004955628742849692,-0.01606457359093691,0.03638186870060901,0.003620669932955033,0.007317009606115345,-0.007563201161717417,0.1303699060075711,0.03150760706888972,-0.005547386408155444,0.10135985832731662,0.029999370732124414,-0.029946788284912023
APOD,-0.020731087690350133,-0.04733059313734862,0.0267194070619158,0.020645335655105637,0.0031686204991188535,0.02301066759382602,-0.018785209632579118,-0.00016246365730948904,-0.02010858665627872,0.03885123072027009,-0.03141450445836686,0.007323279122766581,0.10068500560488348,-0.045907677882702544,0.007947074987939194,-0.06663245310168397
B2M,0.1022263685627171,-0.021813563567895957,-0.0547313947330601,-0.026582193389104013,-0.03390577026789746,0.03199110591968427,0.05397078225378796,-0.02295267944986779,0.0276850919587845,0.006573317509089684,-0.04644042183375501,0.06374490703140989,-0.050042009525991915,0.054963344182449095,0.016082928662395912,-0.028075169300020002
OMG,0.053158663711803646,-0.07798448450466228,-0.0437485292828738,-0.05985906946794325,0.014515984622364116,0.03403524158757685,0.014935360067313644,0.017847650844589672,0.039758156258914046,0.05626739973074549,0.07014596696833343,0.059246942236533075,0.06992756133441934,-0.07227954477232866,-0.0006750607489361189,-0.09613094059310395
CXCL3,-0.0335283245643909,0.042272420735270336,0.02776573638784097,0.12272431979592965,-0.05936233477691991,,0.0278610538791984,0.0017246377380478435,-0.011351152291341817,-0.027100048434230264,,-0.00568022546643721,-0.03452057632499926,-0.017331241767472194,-0.005028468212465929,-0.004081399716651291
CXCL10,0.08170510024727141,-0.01944302471868867,-0.023409942958061907,0.0680141818268597,-0.017998453158188776,-0.018436627016064407,0.03244441591106058,-0.05962726670601174,0.016505643523411738,-0.010759367189464016,-0.024321183890102103,-0.007900654161199097,-0.017195121537023378,-0.023348879503640604,0.0023503711539962888,0.04993285417489667
RSPO3,,0.01877238784007752,,0.014530638507028107,0.04693171645354212,-0.003808982161061942,-0.021302402242854398,0.03825557605458811,-0.027564043858455733,,,-0.055978524800329214,-0.023062666257029525,,0.09915802015216468,-0.021923878922564907
CORT,0.06347221437489661,0.023925449312768902,-0.021478488880282563,-0.0331714448941106,-0.025936706012880093,-0.031031881449496007,-0.03686857975930357,0.0054707049307685714,-0.003629936719330887,,,0.09741486999570212,-0.01341531072035043,,,
NCAN,0.04456374156453498,-0.008562292678782314,-0.008082679286357827,-0.03155024699960665,0.00422741107294787,-0.03730713925614266,-0.0012948467618829275,-0.009479076568538598,0.06351965985930819,-0.007404350423353923,-0.09536307288182283,0.0015284277797144852,0.0882713528552909,0.011343707955634904,-0.035637833130793016,-0.058196774017533294
PRG4,-0.018724703252496415,-0.020185150579629003,,-0.017957379362312283,-0.01530142406184895,,0.023466098772346285,0.0840159899668112,,,,0.06887234018292121,-0.019795111905014654,,-0.019793799830575613,0.05771758838660082
ZG16B,,-0.018612321525033258,-0.014471885175975857,-0.020841734932809775,,,-0.019923700016155604,-0.010336035895670946,,,,,,,0.12223231384773885,-0.023152462726808643
TGM2,0.04496907116618524,0.0028911349903450105,-0.017469625121069664,0.02677487519588604,-0.05127706976652869,0.06478219011379487,0.06043758311247723,-0.03298613495529313,-0.015296975252228352,-0.04020994803951445,0.034622484967033414,0.019015008244658547,-0.04991713122885417,0.08414772497119558,0.050660033480470566,-0.02837717523633456
VEGFC,-0.025637037734124617,0.02904552659721577,-0.018582457871372166,0.025174209787097224,-0.02355396203299158,-0.013328255877815344,-0.024330002531852638,-0.006799056926402884,0.001011822245684149,0.005527608630048707,-0.0180497331056328,0.025347484758283394,-0.02687939336214403,-0.02286019347808529,0.0567093917368818,0.027541873601868522
WNT6,0.09568154740115965,0.0881133067045625,-0.013383551953632552,-0.0013989762111015647,-0.021083889219555178,-0.013834576358330464,-0.018146766001536706,-0.023002479223908346,,,,0.035571276040189025,0.008157717571186994,,-0.002689216220447158,0.10406416886840213
NRG4,-0.024231028690783547,-0.012362173333545246,,-0.008229074783348176,0.011711165830363059,0.07187630343467126,0.05919174431554898,0.03682453582534701,-0.044583052467219886,,0.024034939131383555,,,-0.018356405170435734,-0.014454944846423142,-0.03597718476457255
PMCH,,-0.014248070048727798,,-0.030282165404050685,,,,0.021734888918817107,,,,-0.025050139292565318,0.02502452006293142,,-0.0311703523801914,-0.002999334882037397
COL9A1,0.027139706999520653,0.09175769664694745,0.0066067557585244045,0.029813117377573178,0.038904330544900126,-0.012068457215634456,0.04186857531060383,0.014220006592623494,0.029119295165366526,0.06282852523691516,-0.01895618549762139,-0.017463984293514125,0.0704343906058801,0.03694974114725315,0.0038180680958300062,0.09488717169036656
GDF11,-0.017165115570917037,-0.03666783283123837,-0.05045375449101657,-0.045766490804026345,0.06464317168871209,0.006801193292440404,0.029911792531508604,-0.005694018348528133,0.03333349572234133,0.0056452090544037515,-0.0031727862720775245,0.038737556097561035,0.0143608010068883,0.08308663192681763,-0.027910506350683435,0.006185389646573578
RAET1E,,,,,,,,,,,,,,,-0.01585697179137263,
IL24,,,,,,,,,,,,0.07468797897962183,-0.01261543392724828,,,0.010899486097825718
SORBS1,-0.007656614015377118,-0.020401949205662722,-0.006592675838170501,-0.031824397155664375,-0.048614135826005926,0.037717646440558784,-0.014699060894426763,0.011245269587001413,-0.026525786398197658,-0.05696821971579876,0.04949762262220026,-0.016968653852455814,-0.0181715823138503,-0.03768167901879543,-0.0314116495587443,-0.07135954334196336
DLL1,0.017446566204900628,-0.012548361070811753,0.009028322221002293,-0.033984062647994154,0.004839131162426504,0.022538437355974633,0.06366982930146714,0.045104880618356116,-0.033340716288219746,0.06752005848203801,-0.04603557508177512,0.051292758513746324,0.10492064637896839,0.020364492324959228,0.044315218916335865,0.032281142069651964
TLN1,0.018881097483992592,0.021430275279202878,-0.0033868151183952307,-0.037799350050012774,-0.05010696882244819,-0.020463089266514706,0.04499249860536816,-0.021652892838176178,0.04963812811304273,-0.006982500720827725,0.06728896573514274,0.021766989393353458,-0.015766284807731217,0.08540014770949378,0.06580052955810656,0.0025425204275740243
COL2A1,0.06567901525350114,-0.02777472962486464,,,-0.013666492940716483,0.009263168217571798,-0.017032973319378347,,,,,0.05487474829519484,-0.03287967997014962,,-0.02103682803027482,0.015822487741862668
SHH,,,,-0.0031166587417046383,-0.023624615572501468,-0.016359507948092267,-0.013389986643520304,-0.042673001431000245,-0.012182919919661991,0.04006218864522072,,0.055946957773533305,0.046882305490352584,0.11374510058281023,-0.042228636402522106,-0.022951019234936164
PON2,0.0552993714194016,-0.0515887921410605,-0.021349453642391342,-0.030150340171546452,0.014327605448935766,0.097684006614294,0.05882298858856685,-0.007027899192133018,0.024344844371973484,0.10210574706878979,0.09209044272733963,0.03302687516579926,-0.026981660557375716,0.07336775626224726,-0.017032249534116094,0.08539017416496657
ICAM5,-0.036731348113538204,0.025031096700980797,0.05642742635712812,-0.019183801869548406,0.013787970287452303,-0.009193967941951823,-0.03328409437713869,-0.006336968037770859,0.026532418415378428,,,0.00476781009859918,0.07294447923678192,,0.02678396293184758,-0.032813611877263546
HPX,-0.039495665682889036,0.010518233355245897,,-0.03848300320860693,-0.01979476083735033,-0.01383457729157028,0.1480914568616772,-0.020283829839762745,-0.010610650129497821,-0.02710003425606735,-0.04300117137967205,-0.002414998801332009,0.006540384761054378,0.09719108504888553,0.08439511336525847,0.09228765630288749
