,UKF248,UKF251,UKF259,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH916T1
FGF18,-0.02507086782289116,,-0.011446118780581221,-0.015868858030769276,,-0.014264399245886421,,,,0.001410542139409453,-0.0004568073904062071
ADM,-0.032182459384434994,-0.016287576112432815,-0.02670546945177803,-0.04051673187716366,-0.08081501400102847,-0.044972612359261616,0.13019399387399003,-0.09836392969274595,-0.030047150959337694,-0.041858821757498596,0.007170761859251573
CCL15,-0.023669555419315078,,,,,,0.16751414782540824,,,,0.005652073708962686
GNAI2,0.0862433904020476,0.05301870219330214,0.03249364160882584,0.05813383609931378,0.083137248250946,-0.04398497363922926,-0.06941500954885926,-0.03293492306565298,0.0029206402080100098,-0.017000942383087306,0.053925205703370484
HDC,,,,,,,,,,,0.010403924007688638
COL11A1,0.023268996037295642,-0.007202654581739408,0.02216789382793358,-0.030307766750939977,-0.03276012328594143,-0.019834325643993293,0.08630173046913113,-0.030551109265520345,0.003947513350660664,0.03595329260356992,0.010020429681572126
NUCB2,-0.004831785984211658,-0.030721206550337693,0.0303953649313412,0.05000484929292858,-0.08028056059495722,-0.04181804172445433,0.03391457602800387,0.07546702192352271,0.010451710677674012,-0.02333653126678001,0.05763203368555086
CXCL1,-0.02206935783781201,-0.015825171600732487,-0.037892319828483886,-0.03350978674993925,0.022815579863446504,0.02734586408576989,0.025792244224033277,-0.013130694842967534,,-0.011929710797892432,-0.025499548044509913
VCAN,0.023629492008946356,0.03586417144055679,0.00854651338677581,0.028174352162271595,0.08281922807107334,-0.026110477418850316,-0.1596628210522383,0.0926949114897338,0.041830863774893104,0.029565151160579884,-0.030037915802325246
MMP7,0.14859846837005072,,-0.022755662733374326,0.060595459507076926,-0.015882602907264322,-0.0012532953229315098,0.14692777018517833,-0.05985743195145823,,-0.07194929302743827,0.01777067986696135
PTPN6,0.13252093536621834,0.0010753037090141821,0.020694578218867794,0.01852679189165799,-0.0019124833192608558,0.01851713814939562,0.08971379769375168,-0.033150166252680885,-0.015152134478093937,0.02961029259714647,0.006742657388843875
PTGS2,0.06948315701993726,-0.014123135525642292,-0.05293174763115448,0.016344306743851043,-0.048169385639174195,-0.036200303899666185,0.06781696536390745,-0.08643986246478995,0.055560247112506976,-0.027642241203722658,0.0033473045414541486
XCL1,-0.01912372903551774,,0.010824563051678606,-0.024022189202810403,-0.020833455913667705,0.03307377150332623,,,,,
CD58,0.07157545492861679,-0.01879065764930536,0.003847437832744451,0.03342511072117977,0.005042046328494685,0.005495853623347759,0.05894599460719513,0.006219477167589274,0.07821969985450551,0.018371313339716804,0.05720366394631732
TNFSF14,0.0036034892997022657,0.0035505429660680748,-0.010677478898009107,0.01589358233116201,0.00334883465437612,,0.06960250875790637,0.11453872769896413,-0.0009757407137777391,-0.03109566948265309,0.06260465123824827
CNTN4,-0.05378798309213649,0.08761447075019578,-0.022381695569282718,0.01710451487987881,-0.04092590114109592,,0.01580843593334024,,-0.03498817842988682,-0.023489268846727432,0.03900784751993804
NTF4,,,0.07572572136924148,,,,,,,,
INSL3,-0.014393842279248323,,-0.011446116535491829,-0.016864987354191525,,,,,,0.02693832304291731,-0.007425301125179016
BTLA,,,-0.0020754916997661327,,,,,,-0.03592852203067921,,0.012395499626665498
MFNG,0.09751366071270777,-0.07695461306728395,-0.004214095030268432,-0.005335764766688001,0.05131696818312541,-0.005051896944042778,2.9643198744075546e-05,0.0526239921151405,0.049100421867558995,0.041874597621360136,0.05248359615458284
ICAM1,0.040885427927269,0.008770389764665846,-0.019480241345347905,-0.05047787527290351,0.007417530177983369,0.01818644040731112,0.11245437110059776,0.12094956902498302,0.035677685822682326,-0.02373712123098768,0.028804859817557055
PROS1,0.049186812841489805,0.027274638293349605,-0.03539043766976596,-0.0292826415139852,-0.021805347781842496,0.01827262321875085,0.12076307177750206,-0.08275212604103556,0.008389463762247296,0.03761023100530946,-0.007230829070160992
CLCF1,0.07440013570475422,-0.015911107951125613,-0.02645600388160618,-0.005363991349155885,-0.03653224061727883,0.05884920137942907,0.14121088240583318,-0.027201417109931153,0.0356146396029303,0.002515786704797175,-0.010237490610638476
PSAP,0.11745548183781375,5.88165034072891e-05,-0.028787275190654056,0.03732177388620453,-0.013818880468717876,0.03322154214587285,0.037537783364234203,0.08178437673633314,-0.03311367975086221,0.02423322420340536,0.017777201836666853
EFEMP1,0.10059612565331243,0.0469291478570048,-0.024506303910939237,0.054150858000431575,0.02128601787375062,-0.009529494362234825,0.0884181272944423,0.0012053712159310777,-0.03580618048148197,0.06257909029711174,0.009020800962362118
C1QTNF1,0.01716780667155928,0.005715293502066873,-0.01583336666393753,0.036363113865037176,-0.029121804932469245,-0.02033182087956647,0.021484369401968153,-0.07076553027815753,0.04454493629035067,-0.03253504160297582,-0.0010561187877738297
ALB,-0.007992267559599074,0.0077858740005296995,-0.020320945772328076,0.011626375807610336,-0.013509455247938899,-0.01300453110027732,-0.01669260292936354,0.036155514676803384,-0.03724589373569782,0.0360248703744479,-0.027363824107536933
CCL13,,,,,,0.0061195745244604525,,,,,
EFNA3,0.013389012334160691,0.08827583985335606,-0.04149428022253099,0.011725434578429766,-0.04364433850761607,-0.0017411629354502371,0.08009131887470705,-0.05735496453114066,-0.0453154563984893,0.07002209461444615,0.07598945889324493
DRAXIN,-0.0846324892292129,0.008763073632712967,0.06399765856304077,0.03382496471492703,0.02880083598926756,0.04205838455380762,0.09536108000825011,-0.04345632955722582,0.0697992648713724,-0.04511258253058524,0.03356248334790458
RAET1L,-0.021188910331537848,,,,,,,,,-0.018272018705766183,
NPTX2,-0.002576691664926423,-0.03899256192718857,-0.03863567978601853,0.008175258289566677,0.07444881756467928,-0.029947512664751316,0.049912193819551746,-0.025180228794044444,-0.0026607258966270912,0.02121467867154217,-0.030412970537858686
FGF11,-0.06189008043557202,-0.0005284181227954952,-0.009886162735849231,-0.028245620255449314,-0.029726062068693025,0.019070204942638797,0.1289975794450007,-0.04290136542165682,-0.02516431010473232,-0.017916330546970186,0.05959034216256992
CD59,0.10781802400429079,0.03996412326600222,0.01387451071761665,0.008691035381756217,-0.04216990535846354,0.008457178993456278,0.05100014870537321,0.08530167476255686,0.025512668219303498,0.039665255372494164,-0.001111055792075502
COL9A2,0.027835871291119686,0.012421669957564312,0.0216706131057155,0.056284134980911685,0.015527254971515072,0.007774663955490327,0.06068757347058557,0.044544778219811274,-0.010176839591011507,0.02384857622345574,0.03498785352582828
DLL3,-0.03139776632280023,-0.0020346138374968867,0.06871336130574839,0.05616809170296241,-0.030242397391097818,-0.016664261509331573,-0.05372566003465829,0.09539315164562429,0.053288572559371326,0.04562384223634651,0.05940680140273787
FGF5,,,,,-0.015275132083761184,0.0172962164528941,,,,,-0.0010963652692267051
LIN7C,-0.003584491429792433,0.0007375555962157844,-0.0193533959813135,-0.028602655164560974,-0.07769270553149608,0.013666651422098495,0.06321799814000494,-0.014689931017785735,0.07255949842330671,0.013146697102092774,0.03245928759382458
GDF7,0.03082258952830313,-0.013864256299838463,-0.020423213602012512,0.00588270458421633,-0.02807806866333846,,,,-0.023672440974752205,-0.015663664317667077,0.052468373842459524
PSPN,0.07586557974057061,-0.02497972106471968,-0.006013152740282706,0.049174502991044915,0.019245766680326803,0.01360581818694237,0.16625692266411102,0.08270672400375657,0.013158460841939806,0.04216470468205417,0.07646951661679481
ANGPT1,0.01698085276376845,-0.04304382971304701,0.0032938285877490755,0.05533024686965624,0.048410768715292,-0.030927360282705964,0.08448056116851149,-0.006883367303756545,-0.025962771238400382,-0.0073771229945617635,0.013756218416447828
PNOC,0.013902823186185503,-0.029013567539808004,0.019572639871760486,0.02077912361640762,-0.029646370224477425,-0.01300453110027732,,,,-0.016656809535054586,0.04380922747424527
L1CAM,0.01623217377894059,-0.009773539704789544,-0.04004271583852212,-0.06352970318552749,-0.06283792040388331,0.06831606675283053,-0.051974415705294055,0.03521266276351507,0.10450636787142475,0.036918476957671545,-0.030397126110977408
APOA1,-0.0361215477498853,-0.01920013373530776,0.08197760048695446,0.0035749220059302362,0.011137308899288491,0.0038936520411625144,0.15755238827850945,0.02656155027785934,0.05675850901078678,0.08991056885867395,-0.003060750317230722
PSEN1,0.028628767075907006,0.06159464978910392,0.021011552950896316,-0.03612226929832467,0.017573381871256608,-0.03954554811255289,0.008107765298743472,0.05431441812438684,-0.016209770567262773,-0.046793302469979835,-0.02538641692643627
CALM2,0.012480218181867533,0.006165130277138995,0.019703193947629226,0.005562147291653427,-0.035673034645215373,-0.02309613146968683,-0.09735377544854912,0.07503796035739356,0.019128931657201496,0.08529822407153918,0.10585793557872267
CLEC2B,0.021591945873387086,-0.04567629889240596,0.026169118815863767,0.0005896094741309847,0.0826376706131242,0.019208083340650703,0.07613929950817923,-0.007985387891037215,-0.08830277254382021,-0.054905515042779865,0.0048929700809066026
NTNG1,0.04754696011320849,0.0011646539906331244,-0.01293345801566075,-0.01068542173598734,-0.05580937373641254,-0.021310671664531624,-0.0343105448280079,-0.09212926503455496,-0.03125761389527314,0.027290159536047947,0.03560105440926764
LRIG1,0.03117398953527769,-0.020990327920400603,0.03996149030595039,-0.020132833405854318,0.006074096487014452,-0.05726469245809278,0.01701929206603723,0.22245984571326766,0.006892228457489198,0.03507586890075816,0.006248529351663123
CPAMD8,0.024558477975674575,,-0.013538713462878195,-0.018707164862513753,-0.004009021899004684,,0.047113507667468676,,-0.028774121944295603,0.00502300879576737,-0.02535641241048472
GHRL,-0.01709524165433115,-0.017585311821318193,0.03396383817112832,0.03497145552038858,0.014987251361362657,,-0.007573680142947152,0.10284880497301405,-0.05451537079619132,,0.003108655366636915
NPY,-0.003913679348118036,-0.019180267708890118,-0.05928935435065787,0.010409779544822122,-0.010829466052110845,,-0.0515103227225644,-0.03796102236883147,0.06851472617895242,-0.0034905897163578998,-0.017117774179149867
MMP2,0.10003415446122517,-0.028647506377528033,0.041542032628084265,-0.04997512630161585,0.003562234208546043,0.027034759791293064,0.1466318093756857,0.07031541405051843,0.004499340873419636,-0.01787518576367721,-0.007272619459739068
LHB,,,0.16060356976763043,,,,,,,,
PPY,0.012611823990895478,,0.08157034539657697,-0.013671894070131101,,-0.012028611365547446,,,,0.06964933459841655,0.015723383807833745
ALKAL2,0.015158365728177125,-0.011128337203855053,-0.011619889277981006,-0.007209728754581766,-0.009535634976782278,-0.030667202700827272,0.04993464200484472,0.003256774097533847,-0.050244344425090126,0.01569326595036306,0.0026291947097155013
CSF1,0.08239776836772643,-0.02321272468264649,-0.01461889900735008,0.025449838512446945,-0.034553897273475374,0.006732713368527377,0.1409777058348101,0.03287360394089316,0.007549409678061257,0.03162516039123523,0.06545265579557161
SEMA4C,0.054013440611676226,-0.011573978241660577,0.006401964988324249,0.004013368935976163,0.001991172410569556,-0.021151475534029237,0.08073577774401353,0.0009920651070437787,-0.01090865214401996,0.009843653236790303,0.007598339415688775
BMP8A,,,,,,,,,,,-0.02172034154880624
ICAM2,0.06632074196243545,0.0073959595131409105,-0.022536365509479087,-0.011976045811228733,-0.002346385496637005,0.04154481147404999,0.03355583524391616,-0.03528874304768158,0.02797297222220099,-0.012604893170502401,0.011216470669918082
SYTL3,-0.019458841942061662,0.003213424382614607,0.10534330682278115,0.014323699015965221,0.015032404479685919,0.0061387380952625855,0.07583191380597154,-0.08008915135288738,0.03372696905472997,0.012980014302645048,-0.04558688110354322
IL1A,0.06865443270801984,-0.007176037358216773,0.06274757426554053,-0.01188035946055697,-0.009346744665401849,,0.0258242574626099,-0.02206480704957432,0.10262478348168803,0.007296827258451028,0.027346594023247878
HLA-G,-0.0326046734704368,,-0.012453785745732544,,,,,-0.013372470848953695,,0.05922307454132143,
PGF,0.09176812353012224,-0.016242890519703547,0.03478922599948827,0.006530278041759681,0.006607394925498397,0.0031516344842569158,0.10145783442500014,-0.015342864506145736,0.04016022325058518,0.04893897772486736,0.030569502185603573
LGALS8,0.07131573003117984,0.036981070367403696,0.026245818728628207,-0.003220776214457786,-0.011537010949840146,0.005652825190510918,0.0324171268268735,0.005047640473964833,0.010313328510654331,0.00448461879358038,0.02450607909462264
DKK3,0.016735391543508202,-0.05315219447271844,-0.013345569600491299,0.053640941103671104,-0.04887916709949202,-0.03739062953347453,0.025606658684484983,-0.03763437183792571,0.05497969912917473,-0.004728016822396708,0.008440045287294407
COL16A1,0.06494897119725448,0.00844028123204731,-0.01944357945111736,0.0066424573800959895,0.06852425653565658,0.04637734477897866,0.07864862981021478,0.033259647740410646,0.047675451322256084,0.0016704818036256416,0.05012936253212431
TPH1,-0.009785726156408912,,-0.022662673893053802,0.0506573092338474,,,,-0.01984151861235457,,-0.013878651291189969,0.0313469431735235
TNC,0.08837894713646703,-0.009756675779870883,-0.09158502036588242,-0.07792883026978045,0.0403130490511019,0.01200974867660507,0.08950588116859345,-0.04288454345082165,0.0074037366086339,0.020610332184052525,0.039417800024764006
TNFSF9,0.020138522589866866,-0.01860911678698186,-0.0204232149757971,-0.042978092542951596,-0.06007672617748203,0.02974673135422534,,,-0.024404998545301693,-0.03935045999887048,-0.022442496164074847
C4A,,-0.010966477503613027,-0.013979148234792849,0.05092520890777202,-0.018382513106034868,0.09229879175711957,,0.05363911582702552,,,0.013398495647273911
CNTN2,0.016687964011829284,0.01722797810282408,-0.03177056887793708,0.04036951865822068,0.020934531725539895,-0.015103731290623871,-0.0816758184343237,0.05505374398326207,-0.048914607261821307,0.02740773042796917,-0.000528259504939578
F7,-0.023355382392822765,,,,,0.015912908928478613,,,,,
LUM,0.09864798130584831,-0.016168404555459325,-0.028190770213834426,-0.014903752788387313,-0.001003484594875539,-0.08390928579271205,0.04480442528175556,0.0632253749123281,-0.01826448814891236,0.052391436959257395,-0.04216566106630609
BTC,0.06218134342389683,-0.017160589544363565,-0.023145721592458715,,-0.022403256694591235,,,,,-0.026692451692902602,0.027141221959421622
APOC1,-0.008717028776262027,0.016263899957383345,-0.007623272711088643,0.0335717123009599,0.0180724209147771,0.005123445424416019,0.12593394907253877,-0.01969092873692197,-0.004368171631132621,0.0692251343896545,-0.027976509652058716
PKM,-0.007213580424188852,-0.04631224304956339,-0.06053095682084973,-0.022988212548396746,-0.05587581996192714,-0.041590134795357295,0.10075192951681869,-0.06586831410636028,-0.0059473023775631515,-0.02645047478951637,-0.008775667095934536
TNF,0.05141075016816567,-0.02435014059923773,-0.02155281942546477,0.030429625377476576,0.0673169940170291,0.0020623165649369525,0.022232200477661196,-0.09006936806403468,0.10505954325820488,-0.018272023689463398,0.1577379851511026
GNAS,-0.09915237232611467,-0.011475106424802987,0.058076625855176894,-0.044355910756992786,-0.05428963964432132,-0.014314870621707384,0.18660255727862815,-0.08089765226022827,-0.05736049580938675,-0.06517446176981459,0.05472016732003535
BMP8B,0.0027434721341550415,-0.030378841785279588,0.014845659929790667,0.032411875803487686,0.07901877741733168,-0.030308961710093108,0.09542303001637799,-0.020447054608073913,-0.008898601725283872,0.027788813597708587,0.08689995141031887
LIPH,0.019990630300439814,,-0.01770974628395857,0.029525391831746375,,,,0.005298483638991625,,-0.02037173444832126,0.00466928658094782
CCL28,-0.01205282397032454,,,-0.005855139320278832,0.025524577777870382,,,-0.03860137617253016,,,-0.016865892178960628
PTPN11,0.03426126418790959,0.01608163770934466,-0.03331259500157137,0.03695424271194107,-0.04555818725628974,0.003576500885072819,-0.03553005412546604,-0.15068060964200422,0.004500491211487106,-0.029523579285082858,-0.02540445654389834
ADAM12,0.12041684758261137,-0.01305895528559173,-0.00887807286788709,0.01642199249546751,0.0018163316368957193,0.05538428462175922,0.14037604869030962,-0.14864195363500185,0.0066328622658531336,-0.041499346502919095,0.025861687272747364
EPO,0.02176613355780105,,-0.018054781901248148,-0.013671894666911976,,-0.011824223147881258,,,-0.03660091488429193,0.017934014372207277,-0.01793547464307691
EDN3,-0.007313784007529584,0.022225231347969693,-0.022475693926986368,-0.021190762438093293,-0.00841613552630646,,,,-0.02804700632603466,0.0015617045374048857,-0.006602226734857321
CCL22,,-0.013864255964109971,,0.03376218334475785,,,,,,-0.01934830054464026,0.01735480383743967
CCL2,0.1769921605981191,-0.0011580756549101321,-0.020380119396566605,0.020868006271667478,9.377040466054739e-05,-0.03476564891783822,0.11271076377331729,0.019056864196552843,0.11488334398107802,-0.09086854691323332,0.010395515782583952
DSCAM,0.02130768987869588,0.02090934001828519,0.0002602597471969639,-0.003520296729738747,-0.045738355667713115,-0.017396089620507545,0.040217885130573186,-0.03284744917556734,0.03656786526667952,0.03615960812696837,0.003576976071174559
GPHA2,-0.013858127107323348,,,,,,,,,,
ANG,0.024548402404571474,0.007131259642068908,-0.03816381806435801,-0.04802752703210178,-0.02597698718016733,0.019076730780101043,0.10589901245287074,-0.005292814763721499,-0.053060701837355125,0.09651261740026648,0.008669000876333639
FBLN2,0.02541913653006396,0.01249719319572648,-0.005510599453313099,-0.02112584564924517,-0.008964992552666957,0.004173235912358595,0.04825871428132509,0.04646559568302176,-0.050502725635292865,0.01357083643911921,0.0251476088290161
VTN,-0.028604377400582862,,-0.010822869647296035,-0.022461387555527124,,,0.13676014197561992,0.03211056760431919,,-0.01487759725876791,-0.029249765405144432
VEGFA,-0.06517067325472685,-0.0008025197783075732,-0.05861364469864824,0.0017435623121135064,0.024606478366161838,-0.017744622004819518,0.1583752260936092,-0.15321576750821436,-0.06671087761295191,-0.06060566339458629,-0.03464781313648313
F10,,-0.01582517128075467,,0.05865514318472508,-0.004207369218673499,-0.03814999922168445,-0.04057911098357861,,,0.008132923098201898,-0.018217089934262274
SERPINA1,0.07077043605512243,0.001169729462271499,0.01569603823603598,0.01379407331136281,0.02269856145939608,0.0479366230575755,0.11317686163431313,0.05503190498294347,-0.025080093199227483,-0.02564649438558543,0.0478315100912304
VWF,0.09055839837514508,0.023794419187502386,0.01173800753143438,0.024223562405318536,0.0356190479205109,0.02266854534247019,0.04440865947424228,0.058802701888471046,-0.013774982720057826,-0.02219965933465605,-0.01756985696417372
GDNF,-0.03749193846204176,,-0.014685422226258144,,,-0.0009155065726636125,,,-0.031257605167291536,0.06264914163049982,
VASP,0.07142894241683949,0.0324856370015129,-0.03954488492487067,-0.011216543938072884,-0.007697457971724841,-0.046640474285351195,0.03288607106989267,-0.12584036356889183,-0.00921244530361748,0.013683888279876674,0.0266992712622449
ADAM15,0.12455909313177538,0.009711054135394009,-0.027234552309800108,-0.008685809859582108,0.03311220839104022,-0.04438542987471382,-0.030184939159832506,0.010546478092749724,0.05012363008389795,0.0045233442330991245,0.0050811271042959716
WNT2,-8.031391660391178e-05,,,,0.1437343620646013,,,0.05556475824662855,,0.05207943926802341,0.03770149767923081
CALCB,,0.011834086756475645,,,-0.017313232955212986,,,,,-0.025735519976632946,
OLFM2,-0.0014584906780065751,0.009309936409442974,0.0062241184466119304,0.008543867646340218,-0.008133472988830256,0.03220724929825713,0.016739199034958623,-0.030736805176493673,-0.03618814796161186,0.039873392135412244,0.046607324323035076
MFAP2,0.1039075015085204,-0.03010938409871362,0.0022338332546753435,-0.005531103670312297,-0.02012694117147852,0.08637713086840221,0.14106214926116264,-0.0431847375303909,-0.03241770714251979,0.00725160307669261,-0.028372310008586525
HLA-C,0.06477541914252813,-0.01777060024080019,0.05698848973269649,0.024105108760179364,0.06364050385219627,0.03133941816976316,0.09169210385505783,0.0036369549557072303,-0.011215338800646138,-0.020757321199149855,0.01142184660087324
THBS1,0.06442557314032109,-0.02271489795428618,-0.010328871260858768,-0.03819501719844294,0.022610212992552947,-0.0033992645296431877,0.05313914155991696,-0.03828706692068225,-0.023232494484421138,0.03039464529048645,-0.09259701238668279
HSPA4,0.01277746741140952,0.028853745082175357,-0.006773973541864565,-0.004516879638924164,0.03594506644445015,0.02180877857974882,-0.015028717886797585,-0.02463578449180122,-0.016883365454808397,0.005725274236999705,-0.012247310461500101
LMAN1,0.05476750855215871,0.02683071190772642,0.013680157578295857,0.034898926375187204,0.005662488364059313,-0.03723784295658263,0.07162996461886666,-0.10624477254855197,-0.032963486973796266,-0.042239199479064495,0.0014443788670125044
LYPD3,-0.0071302667730096594,-0.01277995871443075,-0.013237381524840646,-0.019141752230531044,-0.02083344726907399,0.062372977900209424,0.14962537127091705,0.08198570874224614,0.03328065670332026,0.0982148168205315,-0.01446025937827485
APOE,0.011015703997992062,0.0027161720636088445,0.025352433337161938,0.07965180624571395,0.023268723669011112,0.011872486603578015,-0.08251034696001745,-0.007759576272259281,0.024247972065654995,-0.0022840568223504156,-0.026573196396728876
SOSTDC1,0.05338237326846633,,,-0.03306778155449058,-0.02070794327137551,,,,,0.020768057876883152,0.012761572248854101
ANXA1,0.14751816391896666,-0.041373175569826476,-0.006251969124615789,0.03519998426286443,-0.03288880053128729,-0.06550865670687318,0.019039907972477725,-0.06324656459316441,0.06582017740571762,0.006331529517998632,-0.007177891098156297
WNT2B,0.01498014361011603,-0.018001048524291866,-0.008692584353667989,0.008926998245694782,-0.04117127947011907,0.05441850268319508,0.051996970632934826,0.10369879380032619,-0.02210106083726002,-0.015331862453260075,-0.0070889212579383675
AMH,0.0378440283426742,0.001490583111874699,-0.01839390891770368,-0.019707344042731344,,-0.016099829544954546,,,-0.0033903704384788294,0.06639060984632648,-0.018162625031489382
GDF10,-0.0027431183226127617,-0.014377662596681585,,-0.003531246332055368,-0.05149365288611079,,0.1738322646877258,0.06193660971393861,,0.02901472234737727,-0.0384432951103595
EFNB3,-0.031009192944022983,0.0678874840569182,0.0016029089891262825,0.007386493814429399,-0.03755478079457877,-0.01410975948804923,0.052930729491012525,-0.007787636697185624,0.10304661037371726,-0.026081127732233863,0.005121077766360858
LTB,0.028748123456814333,0.012022710357572785,0.008718697356780889,-0.011505514943181458,0.03373212790173839,0.009514885425335542,0.11697734087278758,0.010019414813584916,0.09891600009334042,-0.01291364021958228,0.08602873098813578
ANGPT2,0.047436429507437976,-0.022054465264284537,0.04944696568346148,-0.0022593871155202733,0.04730879466228919,0.01895646717722124,0.02171483380230649,-0.010721221914179626,-0.0003202558697802929,-0.020949151751047744,-0.0061626604780159085
NRTN,,,,,,,,,-0.03201498153742086,,
ADAM17,0.0354762419235752,0.035280706938882814,0.021268634506652315,-0.010665195631989258,-0.004442391692453911,0.04016402313504385,0.0032860337238407814,0.001958487643926628,0.03529108215305485,-0.014579127073140283,-0.028235863933168917
LRPAP1,-0.0005363469347763503,-0.02475499905184695,0.032113460539309246,0.00011214636097148052,-0.06569778481786732,0.017070738160350433,0.05091659900637095,0.11700651512912147,0.013520797571209732,0.0028477401528976816,-0.005648413816212402
NID1,0.07573815471772184,0.005058260279531514,-0.013935586736622782,-0.03071847998742454,0.020337188168345247,-0.00965439922305007,0.03680153393688785,-0.007860504299103515,-6.672025134200779e-05,0.003586417223008513,-0.008579658544685372
MST1,-0.012602503335702309,0.04784932685739359,0.001742453388297911,-0.03300569366939945,0.08511448117371415,0.0006086391592592308,-0.016160781431637974,0.01661081494528495,0.054697164190290457,0.008529152498774003,-0.010305321012095078
CCL14,,,,,,-0.018238917608451994,,,,,
IL13,,,,,,,,-0.03906110217336415,,,
DCN,0.10872909781495636,0.029090255310477684,-0.03437346187108884,0.0005873224554703843,-0.030654974059045676,-0.08998680515942464,0.00026023783367276756,0.008124218448117282,-0.059363702214889395,-0.014448969160169366,-0.0518473335272745
IGFL2,,,,-0.016207346370562002,,,,,,-0.020963658252045186,-0.0473885245736453
COL7A1,0.04148156563489528,0.10704205303998944,-0.03210505366962702,-0.025725708004538154,0.06865576995327412,0.08164861135569998,0.07375655492336566,-0.03879926082176472,-0.047802619556555355,0.027569326476857125,-0.003023490940869118
CALR,0.047026208386908935,-0.004978624861786948,-0.0010136081463196491,-0.050298221480987275,-0.0062294808678859444,0.040658764497181074,0.012928790152009649,-0.04350430535360969,0.0026335139502693065,-0.12362905612079213,-0.025153667575013517
PIGA,0.05394323476307928,0.020923854979206992,-0.012041794621588761,0.001823996407609622,-0.0015317984027629786,0.004362587894010745,0.07282347819807258,0.08085138263819791,-0.057674748471450495,-0.005607069486125424,-0.008107779805061971
CD200,0.012411848376454747,0.013824534520876997,0.017410596613222643,-0.023776065302887874,-0.0651325354342484,0.06348718823798019,0.14366756686658186,0.061062299443908404,0.004287937947537916,0.0895335304453659,0.04742182410406334
GRP,0.020544705490330457,-0.01220396217059483,,0.06547231886986357,0.008120076558365209,,0.05782605611523467,,,0.14360173483611666,-0.02128159772559206
CDH1,-0.05814414461620488,-0.029221315830333584,0.031761974180951946,0.021011503836875296,0.053196582346598936,,0.023696696719826393,0.003953848487971917,-0.0117732819459606,-0.01063076611088849,-0.024269723501645572
LPL,-0.005433335835954433,0.018530296605780223,0.02228740504362177,-0.01999018869510379,-0.005048975210791336,0.06494989599666902,0.18956088710685415,-0.1431346201956775,-0.05018954492706605,0.08148805690926418,0.07333588127599723
SEMA5A,-0.030555099465647204,-0.0289019128846415,0.008920749990053989,0.03591851324053123,0.030946353141104107,0.026438870486439486,-0.023232485466627394,0.0418619101122491,0.017086964617579387,-0.006866026950615505,0.01214686364155425
SEMA7A,0.03185031550733698,0.05560545631412014,0.0073182111786343155,-1.320869136645439e-05,0.03385839599582767,-0.022858288484609805,0.05920299525607943,0.006558179850969732,-0.026988853762903376,0.030502130704995745,0.05113238254257017
SEMA4G,0.02656418647855006,0.04741943198254903,-0.016847426181118123,-0.018644190012236467,-0.03852205647716467,0.0751489054978379,0.051820247371588316,0.0461168154448888,0.08344845304593042,0.07260523283062136,-0.007253927349574855
SEMA3B,0.04642221998475492,0.0038245237437115973,0.038845778672149986,0.01177850422135129,0.05660546086796738,0.022651029203525963,-0.11404802107365672,0.13257923524562548,0.00962756253646159,-0.004765051836197776,0.04938882576951621
RPH3A,-0.07223778982010685,-0.027655454297843607,0.02385601308514141,-0.041742528496866896,-0.018841659535350355,,0.07519422848390463,0.11346671279235156,-0.04815158184204155,0.05966078985672841,0.05232984127936226
JAG2,0.07707225397855239,0.012000829428562482,-0.05302157179351267,0.039922203929782574,0.029774930948226495,0.013339429865915542,0.09984805765970703,-0.06261848647392634,0.06696766639091406,-0.006183591349735102,-0.02162752982788356
CGN,0.015583989039665454,-0.01661599609017437,0.015700920188879395,0.04133108037932971,-0.004911821801360438,,0.05458636301594044,0.05958817436686957,0.008671858166304395,0.03277308336975276,0.03841698830014421
GDF15,-0.02918082417472226,-0.019102748660867405,-0.03477522663969923,-0.06339557015670891,0.011157515979967746,-0.036437831822950933,0.14350789057230887,-0.06140540920675369,-0.030670994297930212,-0.021186839688339152,0.06767565988443591
SEMA4F,0.06420535695616142,-0.03150562365784455,-0.007556810483432312,-0.008342820193104582,-0.04226085171434197,0.0027584131441215427,0.039489709343479104,-0.0054002685722034345,0.022499850104551106,0.09094508410318757,0.06160117768147007
NXPH1,-0.006661673237617604,-0.021243940827413828,0.023639944336338096,0.030883126217309233,-0.008361944514623566,,0.06497984202458755,0.21542750700216975,0.16942186479040014,0.0496839645973033,0.007045165835409019
ARF1,0.04766969318194282,0.05246003167148043,0.002074606920717562,-0.028238779891516883,-0.0028791330820016657,0.037960194352289256,0.04959077761767061,-0.07531910138799063,-0.004251381738262917,0.04542801555581737,-0.02065274007053595
DSC3,0.048133719360513735,,,,,-0.025187139882111943,,,,,-0.0179354800872023
EBI3,0.05061276048492326,0.04606975561103815,0.026178396522831528,0.03210301477082461,-0.03451686188578673,0.06835115321588246,-0.024270508051397962,0.15363613872563664,0.02171256101541308,-0.009965249753096862,0.03305898776337466
TIMP1,0.07978855930788904,-0.01784770383568929,-0.0321983579146485,-0.02086303986547151,0.03542208279689725,0.015970521244000484,0.2273384771561922,-0.07136196767170264,0.017983779784391953,-0.04580181936590802,0.013478223105253746
