,ZH8811Abulk,ZH8811Bbulk,ZH916T1
IGFL3,,,0.05032323379694214
BMP1,0.007988979971943167,0.0056053315980144035,0.11305728297686757
NDP,0.0220046089812944,0.002194521657507748,-0.054799033046765366
TNFSF18,,,0.04323603019027057
RTN4,-0.039108616831151854,0.037022412082576645,0.07682199066216758
HEBP1,-0.017808805255164744,0.007446693151536393,0.01979213384647271
WNT7B,-0.030442280386237662,-0.009301236152838717,-0.030394883477272247
PTMA,-0.049905034463319876,-0.07577731412164963,0.0954327301184437
FASLG,,,-0.019403854230579273
CEACAM1,0.00780904732807608,-0.016479389221075672,0.033338672990625984
PDAP1,-0.0354466023715774,0.01810586634208609,-0.009544512194912706
QDPR,0.0371169948934754,-0.028008197643329142,-0.0117165542947129
POMC,-0.03071442980524728,0.07917662627401824,0.0037501358037282883
CCL18,-0.031216500194651935,-0.04024157721885432,
CCL17,-0.012102046130007375,-0.02378903290734893,-0.017587414426507318
VEGFD,,-0.016479389221075672,
TNFSF13,0.014376757826314828,0.06977743644514871,-0.028657223846157768
WNT5A,-0.0375493616757822,0.0018095525885614685,0.03168596269253591
CXCL8,0.005546896807493652,-0.06768515188363682,-0.01232061653214103
GRN,-0.008467783084757687,0.040660339531431375,0.023529297967100123
MIA,0.07470708194760697,0.06104697509542199,0.07132634991726491
COL4A4,0.0886243221380344,-0.011022589602464635,-0.051648707333801294
TAC1,,,0.11895142451818384
RARRES2,0.00474113056061565,-0.0082281663531621,-0.04011542418732278
FGF7,-0.047731227354725785,0.005796811073183857,0.02239413541014258
EFNA2,,-0.015662556603195748,
HBEGF,-0.0003759574500651538,-0.0063245229210649005,0.0075672688345106735
CSF3,0.02596493497594349,0.0014970305101410458,-0.018516834212203685
PI3,-0.0871480961146889,-0.06274344681021679,-0.04023092912802003
PCSK1N,0.0018098743290784875,0.0533409173225175,-0.03173852599222672
NTS,0.1426001806188994,0.04414165241734515,-0.027420906490216498
SFRP1,-0.010597795043192014,0.06736604658831623,-0.0267837140926567
CXCL13,-0.02718367687511068,0.0013872441994860418,
MICA,0.0068136107727103665,0.04730162194558279,0.09482105181621085
TG,-0.016080593621839778,0.04638957645829407,-2.9592677052633942e-05
ADA,0.09209443598454838,0.02601833566961438,0.0799492633060028
LAMC3,0.04457586334442029,-0.009316031839673505,0.09710921406883029
CCL7,-0.018138177619722293,,-0.019403847330800316
NGF,0.06440917783199414,-0.015452025491990953,-0.007340531582134716
TNFSF15,0.006470845993765362,,-0.035095056544484034
HMGB1,-0.04378016288496534,-0.036823191806497076,-0.013344416978324595
ITGB3BP,0.009833734408452787,-0.022742839887755183,-0.017249086855956917
AANAT,-0.015912299730064666,-0.021077559052824123,-0.02053007965868582
IL15,0.018556114360879245,0.08947986216989745,0.061491464623286966
UTS2,-0.013550487802991623,,
BSG,0.03968830715352547,0.007187412338124031,0.10810386207859107
ADAMTS3,-0.038421275006249644,-0.009932707768052919,0.01805660277445341
CD34,0.09666492542066166,0.02459322224210112,0.045857975811781304
PLAT,0.03938560746146228,0.06650409276173665,0.008890221446010416
NTF3,0.04528826843100624,0.03293355485897233,
LTA,,,0.03352386868893732
CKLF,0.041108764404278936,0.05238098625971743,0.09947378595931548
CD24,-0.020135322585633098,0.036949016913744755,-0.0028626743032859918
HSP90AA1,-0.06340126101888872,-0.015904910312341376,-0.054969335934292964
BMP4,0.030526841563067824,0.002499708790349286,0.05580964974658293
SCGB3A1,-0.027607073126584617,0.01220512467513958,0.013462228048087752
IGFBP4,-0.01939396087179337,-0.03676259889796081,0.0924466329430153
RSPO4,,,-0.036441596449323335
LEFTY2,0.01215421010770159,0.07103880715243513,-0.007505069330842562
PF4,,0.09708964517546659,-0.027630386869453374
ANGPTL2,-0.005680680107787398,0.03844907532639985,0.052344905291777856
LRIG2,-0.006802474613143536,-0.02972966528952493,0.037062470067180185
ICOSLG,-0.021912293819538974,-0.006977709846243344,0.047318186737089624
NPPC,0.10480748810142955,-0.027162169116778788,
LYZ,0.017786152053521007,-0.004432840453781788,0.014505007512554426
EREG,0.009123088502174146,0.008279846546671932,0.031167318876644406
SPTAN1,-0.019717877952871807,0.024257617167397275,-0.0022066864775482755
LIPC,,,0.037725935122791064
COL8A1,0.0124337952709786,0.008632389407165526,-0.016609825080068325
GSTM2,0.09901851700266692,-0.02244179522124458,-0.053786351412988154
SPX,-0.018287746200551815,-0.017824582361764717,-0.040736716788998956
MFGE8,0.047755077117251354,0.025978154996718707,0.10551067255616883
TGFA,0.0009513876850170671,0.027732232757863653,0.03240405824624913
SLIT2,0.04145203793359696,-0.03569496881110983,0.0029368448012709932
PLTP,0.040735657075094904,0.040807393779407196,0.02655858850643127
APOD,0.017476748898313358,0.056478632009116805,-0.03897854422729419
B2M,0.049582200086849576,0.040882374413762246,0.0696180365865513
OMG,0.05230607578172602,0.052034453361384105,0.022905981682041412
CXCL3,-0.039971105772073016,-0.0007746654321523762,0.07965169717286706
CXCL10,-0.018729995295511077,-0.01925531296340375,0.071240085196779
RSPO3,0.08547612702233182,0.0018958263865072832,-0.019691110803555567
CORT,0.06141384135766171,0.03852458226355691,
NCAN,0.036253059948635244,0.058498081417729234,0.06791869431371807
PRG4,0.13035622103253067,0.12497818257412666,0.02427203124629303
ZG16B,,,0.009437243305370486
TGM2,-0.009618017953906268,0.005050114377390362,0.054180432582936665
VEGFC,-0.023342792602822,0.012723863484968099,-0.01935294524411189
WNT6,0.03553412595039086,-0.012838726817866188,-0.029652426591095963
NRG4,,,-0.019691113010459293
PMCH,-0.01843620899992862,-0.001611988004814754,0.15218558205111826
COL9A1,-0.007654607350733621,0.06238034926997647,0.058183963923099415
GDF11,-0.034804804919908006,-0.0002505331828772083,0.09390495343638271
RAET1E,,,-0.021601011063341922
IL24,-0.013745593174303404,-0.014126921284928455,
SORBS1,-0.0030712700330566274,0.022780200043990086,-0.03618789913033914
DLL1,-0.030996828447134108,0.0477255657148707,0.027303669952008378
TLN1,-0.006260719102611197,-0.012093208059205317,0.010896296778062246
COL2A1,0.02679410763248766,-0.03681907839956943,0.046505349610431616
SHH,0.035585465214779045,-0.0019462164826751995,0.0021140900143957067
PON2,0.11856112782362908,0.04003538174468398,-0.04620422540291445
ICAM5,-0.025370220141129645,-0.009301081311974496,0.018660741337370692
HPX,0.014418420087792233,-0.010456816244189635,-0.008298334523951928
SFRP2,-0.007198492478604299,0.020787485076397567,1.2773104484801964e-05
CD70,0.016860279107256244,0.00800688416311474,-0.03004235081077684
HP,-0.018053507945236087,0.09321038044158159,-0.029455751362179133
CXCL2,-0.03673694771152398,-0.06038442713039557,-0.03926934218396453
NPPB,0.014171493284546373,-0.020253777836705112,-0.019974441145514818
CCK,0.01732468933615809,0.06439415955277425,-0.025912242374125306
SEMA6A,0.021560015314957867,0.06820734434750636,-0.01998923618860724
IRAK4,0.011090570444054438,0.06973003093370489,-0.022190916120973875
GSTP1,0.06083722506357414,-0.025349888123984414,0.01798971725456703
VCAM1,0.019812786179967963,0.009731396524377265,-0.00725906831692379
NXPH3,0.0723648141424567,-0.014178028336463507,0.04899854809152188
MTMR4,0.027178789807090195,0.029282981498090097,0.05714217902133365
LAMC2,-0.016898952900104416,-0.018552611585158925,0.029458691618269816
IL10,-0.018734757745287732,-0.023093576907430063,-0.0486756229683839
SEMA4D,-0.00319621429899999,0.026764020357812498,0.00545307441523726
TRH,0.009330684541673526,-0.00045322785511782014,0.014241536008001614
SEMA6D,0.031194547728761863,0.04057587478353446,0.020732021127092586
CEL,-0.00017586100516284913,0.011417655152402034,0.0529354837626729
PDCD1LG2,0.05171127801481646,0.00795616419112691,0.054391579158394814
SPINT1,-0.041177678724613496,0.06982976175285195,0.09825813079758
CTHRC1,0.09592146674524268,0.0211821721254286,0.10310675663958171
PODXL,0.028124379902606727,0.0022630573784179655,0.1164728147527969
JAM3,-0.01699377166258398,-0.0090294457916676,-0.010208188079053111
TGFB2,-0.0005644722501280157,0.023149941204939836,-0.03528458221577598
COL18A1,0.010556358376384556,-0.021752378579361614,0.09546443399902099
NODAL,-0.020548290462083438,-0.01745007556159262,-0.03061909312257665
INHBB,0.014457009819255419,-0.019388396953625292,-0.0029294117222985042
LCN1,-0.021856428279844076,-0.016479389221075672,0.05372616631789345
ARF4,0.0022498709268634134,-0.009980474195370632,0.02074277400246018
CXCL14,0.013100494094063041,0.020507343134941406,0.08639759114826277
LIF,-0.053673118258528794,0.01372437657561561,-0.023012964313358322
IL17B,-0.01901971658200791,0.040420885174393725,-0.014663561196190618
MMP1,-0.030049671475144108,-0.027162167355819184,0.07523113556112553
MATN1,0.0341385707937245,-0.02914746846544498,0.004462423672081764
ADAM28,0.1105325332860289,0.024266088043491636,0.0415159232750774
TCN2,0.041798708476101086,0.0869578856875854,0.01774226384716608
THPO,,,-0.02945576032914858
CUBN,0.02391891582948823,-0.010415219596115338,-0.025413277565150487
TIMP3,-0.0031191331791959394,-0.010462771655119206,0.04852121691472815
PIGF,0.01236311237551669,0.052622845494086905,0.038871739811549795
CRH,0.02094989654729775,-0.007346662742410725,-0.02070789766748497
BDNF,-0.016032409876227154,-0.017239156890574023,-0.038158969809293036
CCL5,-0.02362464649610918,0.01510957647189009,0.055868112400908825
GAD1,-0.0025361484684148917,-0.05553668171630329,0.021097157289332733
COL14A1,-0.02744061689508468,0.009905832411393405,0.045941914679903696
HLA-A,-0.03740339656467772,-0.03727482163370467,0.07117439254424568
FGF18,-0.022485860838420753,0.09085491032902923,-0.02237271539338883
ADM,-0.0013546881069816364,-0.09211822446215483,0.008189377452441702
CCL15,,,-0.01940385432381958
GNAI2,-0.0169645583291876,-0.003955225784167555,0.05495054840561665
HDC,,,-0.03112784716507979
COL11A1,0.024978462001285902,0.06265828387267393,-0.02681422128150926
NUCB2,0.020214163325084467,-0.02176943355460208,0.06273278675989061
CXCL1,-0.044066897825469215,-0.06517834749838286,0.005158577060413752
VCAN,-0.0014114249326209213,0.052025672185348704,-0.08690999212707635
MMP7,-0.028777934842325853,-0.04005896863970239,0.004973593283757402
PTPN6,0.012582048092616347,0.006245929370838884,0.0793230221225457
PTGS2,-0.0594042052554559,-0.01954206804859136,-0.021828454041912117
CD58,0.027202332776538465,-0.062269579996019814,0.05367563485409881
TNFSF14,-0.017987505978615162,-0.028044920099752364,0.08995127893995769
CNTN4,0.05412366531272445,-0.02861936963262744,0.22621840877936988
INSL3,0.0683199871352027,-0.016278783029841575,0.05305445696546519
BTLA,,,-0.025690196261430966
MFNG,0.02284046600482458,0.007242588462032326,0.06179391525586056
ICAM1,-0.018603816350617464,-0.014249493748994502,0.08656937322174904
PROS1,0.043989931772457795,-0.044763707281625355,0.02527954864605207
CLCF1,-0.0016653637870834262,-0.046798300457091234,-0.0022107756511897387
PSAP,-0.014354165617444984,-0.005927156542149594,0.09287969750933384
EFEMP1,0.03810834258399692,-0.0520005106509877,0.014098697466258433
C1QTNF1,-0.05555138125949483,-0.03719314233350453,0.05851497282247111
ALB,0.07576589683560711,-0.03732125788385565,-0.0300423601866288
CCL13,-0.013352683181615118,,
EFNA3,0.019634528213399425,-0.03727003605752782,0.010265406231673376
DRAXIN,-0.03738761004985677,-0.02718649051650208,0.06302390948548807
RAET1L,,-0.01647937842117403,
NPTX2,-0.045115941433041866,0.013932269698665319,0.09504141974015243
FGF11,-0.014418570284477324,-0.06179264318822096,0.007641041422576681
CD59,0.039409642426861104,0.026718815335579914,0.03388027040427461
COL9A2,0.024997080938583202,0.014588756863680814,0.0389438963222746
DLL3,0.06573801612616079,0.050295964199592605,0.0009596637095769427
FGF5,,,-0.01800552517516543
LIN7C,-0.04276386967160728,-0.015259375341289228,0.046157505953578516
GDF7,,-0.01412692576062316,-0.0378983775416799
PSPN,-0.023116058897052687,0.03905817659089546,0.06291438059737824
ANGPT1,-0.03326242780383039,0.019790537426526814,0.04652998520044482
PNOC,,-0.015022634993853258,0.03593482842993383
L1CAM,-0.0021895153811939197,-0.04666306849086703,-0.02071552285197671
APOA1,0.004666455884592535,0.009322702145956239,-0.009404362817421989
PSEN1,-0.004931985230861969,0.08202031579105298,-0.0002672947055750641
CALM2,0.017250824198920846,0.0038208639242172876,0.024924837870715907
CLEC2B,-0.03280121170035269,-0.020318913234329883,0.026314592400326436
NTNG1,-0.03367970548215578,-0.011422462089896175,-0.02683637585572019
LRIG1,0.09768671971412073,0.05657546244173075,-0.03320946110916109
CPAMD8,,-0.015870460194213398,0.07505893313557586
GHRL,,,-0.01403926453949018
NPY,-0.015888385200495146,-0.03936442451817131,0.06675871048997827
MMP2,0.014799967944553225,0.04914106280594185,0.04305401744078793
PPY,0.0293457396553151,-0.00655448505065581,0.08203457032382154
ALKAL2,0.04624641172755795,-0.013174123021422374,-0.03504590740973968
CSF1,-0.008787208151089954,-0.02420176114852482,0.03428396354405606
SEMA4C,0.03191903418294287,0.06974677466562727,0.06787655668150513
BMP8A,,,0.11441312465623651
ICAM2,0.04379121524769253,0.005671153554165087,0.07730967461410869
SYTL3,-0.0397850103598235,-0.008798159568356896,0.0036698013882558705
IL1A,-0.020440199579168275,-0.03722120782916336,0.006623590587502568
HLA-G,0.04258712249270946,-0.01773991766460807,
PGF,0.06345387009165368,-0.0048577996311643485,0.0868375517576793
LGALS8,0.0037654508143336205,0.03768617138684395,0.03165300408703499
DKK3,0.07719219319392462,0.013901601054121823,0.019991316289723737
COL16A1,-0.035055762323399554,0.01921194893659806,0.04680933676272047
TPH1,-0.032352453555027916,-0.004137874759526439,0.033970683819603976
TNC,-0.004512359837657008,-0.036122093544316364,0.007354979691053091
TNFSF9,0.0713838076111513,-0.02258904458778036,0.01877406742959047
C4A,0.04192003708664799,,0.04659997940942204
CNTN2,0.06826357803399909,0.07295016106915915,0.01591885865126342
F7,0.0974034931170725,,
LUM,0.044730059628444466,-0.007572819029310558,0.03188766508157942
BTC,-0.013550490293779745,-0.024073695387441568,0.0009271933976898321
APOC1,0.086711615769448,0.04971455275444401,0.03084815540714687
PKM,-0.05285952806203676,-0.06179396860407795,0.01642421326321741
TNF,-0.0131520882347206,-0.016479382915928206,0.07887576680221557
GNAS,-0.05835496167280831,-0.07266168568212121,0.11467375625945901
BMP8B,0.06252464048813754,0.0006552707846413799,0.06324008166918718
LIPH,0.04976208820137058,0.027244475715979585,0.05126251358398223
CCL28,,,-0.01851682738925444
PTPN11,-0.04472896090844465,0.05147848007992765,0.01696628512139532
ADAM12,-0.009493150188218455,-0.007356913058244873,0.06067017902952652
EPO,-0.014501360279032167,0.15084107220962337,-0.019691107033430084
EDN3,-0.0026636424671804197,0.030216911596090072,0.05744680372739011
CCL22,-0.016412416497889847,-0.017450067866946424,0.08186385044353016
CCL2,-0.02403064524556876,-0.01606740805407341,8.04008348227105e-05
DSCAM,0.030485445244715737,1.7237426414794612e-05,0.02847724444150106
ANG,0.00022934994746320148,-0.03513589090277635,0.07139654663230967
FBLN2,0.061076464402703305,0.03137171443819092,-0.014864953997994125
