,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.08062955542919747,,,,,,,,,,-0.002899085181460231,,-0.0024127342383259967,
BMP1,0.0032948658439677933,0.02946207762273484,0.13104723039284993,0.03968629299086498,-0.0164354286696178,0.025248516099104897,0.015249096936125233,0.15733990478103718,0.12901856701955167,0.06061139270020081,0.08458631409153101,0.04872690100866571,0.12770135543902245,0.06970297075940905,0.10917793624183687,0.0375260701227629,0.13581893509850243,0.0491362686859215,0.13172296081076879,0.035145681873633386,0.033691734209548505,0.10326630630462666
NDP,0.0023476867672837807,0.0033753545763196215,0.01694213671799376,-0.022958834159692503,-0.020981721713639503,-0.057184826403919246,-0.04007980882220328,0.05684628106826691,0.021482810762648484,0.0059777147119915,0.015319066297947513,0.08979905230857749,-0.054923104653721334,0.025046017995376785,-0.0398703792584297,-0.03918383906878327,0.021420147143155117,0.06581151491978325,0.009323389901838772,-0.01955510057379195,0.11968463477836988,-0.09864016410974849
TNFSF18,0.05321798250219516,0.04610376258012605,-0.05049029588412663,0.029878854324274385,,,,0.07436452926826403,0.004237245803408662,-0.025780015303618366,,,0.06918235101830884,,0.06853202264848186,,,,-0.02460417509985246,,-0.0013617383283796385,0.08886375222697049
IL36G,,,,,,,,,,,,0.04597945388550426,,,,,,,,,,
RTN4,0.07042507151834555,-0.06828716374197225,0.0043804006133283495,-0.06391172025210451,0.040449768955896616,0.03553705342435819,0.033025249483598876,-0.08266386197598831,-0.11989853281440364,0.002726233509376157,-0.007355656697401778,-0.05600788073064204,-0.06624661103934981,0.051704301004945684,0.049224859526333056,-0.020318431918408195,-0.0030875329680500148,-0.05538404546543587,-0.03618179231718768,-0.00939402753069393,-0.014491883162893678,-0.23262606619798723
HEBP1,0.0024282572473544356,-0.003141886391156644,0.04303676531781228,-0.029615971999278175,0.023114214770015823,0.030060965937402775,0.020825899802953178,0.026478240112530027,0.04029276846955059,-0.016540948979284216,0.005728072821990734,0.0544808112305301,-0.04479177051281777,-0.014120937726656744,0.07397628736749128,0.02748177844018874,0.026722007453883832,0.03297268140622815,0.010590420057462474,0.029178279556552375,0.0678802675237848,0.08319897936162408
WNT7B,0.04473648148502138,0.004525514479134606,0.027849695992649526,0.09990975033445672,0.04493628502952256,0.013799174878803649,0.03532568903165653,0.059275643379290456,-0.04858417763941969,-0.0013174300201283964,0.02772565786757367,-0.030414941686658665,-0.049654509057308095,-0.020114194793046644,,0.008952311243314318,-0.02997817414183829,-0.0025198142348369585,-0.009902316837684085,0.01698407457651988,0.008952745929470372,0.025395008803550164
PTMA,-0.014823878909434079,0.02126184256048401,0.05478122281662502,0.05069895964010636,-0.038691521719638015,0.0439069940127835,-0.017306366536693055,0.151031823041982,-0.098579808548201,-0.08207494744697053,0.13763062037068144,0.02963936271510445,-0.0832990847434102,-0.05902190866989982,0.028330518883324635,-0.04552778247439706,-0.059133024889640624,-0.04459371840618706,-0.08140657440837643,-0.03756984684481223,-0.06229334272142589,0.1251086935382204
FASLG,0.0014925420980023934,,,,,,,,,,,,,,,,,,,,0.01994841532156255,
