,ZH8811Bbulk,ZH881T1,ZH916T1
ANGPTL2,0.06178554460948801,-0.024258727079112086,0.017137438329556776
LRIG2,0.017684291252723094,0.0006488722456786743,0.019744391309189032
ICOSLG,0.1146292751880897,0.04378078929833729,-0.02260270816567014
WIF1,,-0.015645715708879966,
NPPC,0.006441214976856695,0.07237541485927125,
LYZ,0.08683656185258598,0.04272409179217849,0.0633395673717254
EREG,-0.02009783130411078,-0.02096285336347065,0.002540227837313795
SPTAN1,3.2662403117703366e-06,-0.04565497906105414,-0.017096984254226885
PTH2,,0.25095057056311626,
LIPC,,,-0.023773979022930002
COL8A1,0.0033370466254596214,0.012547829071302303,0.0031017945326509647
GSTM2,-0.007986097197811926,0.010401218483371886,-0.04142396054212262
SPX,-0.016656811745890992,-0.004873023744665593,-0.029725906606293134
MFGE8,0.029470484745828168,-0.020941077298352408,-0.057960738378365954
TGFA,0.09193860417175165,0.0007670228139873751,0.020966200794512682
SLIT2,0.00037225571640955293,0.018170148185440545,0.012778804874258372
PLTP,-0.024674030031520678,0.06386116160149129,-0.021151915678486215
APOD,0.057447788287843436,-0.02955950040778822,0.014273880826917782
B2M,0.0024730134262761104,0.06626705096335637,-0.01502794892658604
OMG,0.04232109711587043,-0.05191462572225936,0.04601782228727542
CXCL3,-0.03344652454563931,-0.011335129984763834,-0.05374217007007081
CXCL10,-0.017993808585811753,0.04158072704485852,-0.03567537127195283
RSPO3,-0.0231607309844336,0.014222098752589172,0.10837407677886018
CORT,0.09929171063857287,-0.027991621575878072,
NCAN,0.06642788009523408,-0.07008683104136817,0.00966385805401732
PRG4,-0.0013766008068852684,-0.007322492136882962,-0.0013313973169615492
ZG16B,,,-0.016708481986746324
TGM2,0.020864809168862603,-0.03960542862140634,0.024218237942724586
VEGFC,0.033704480823796526,-0.015713484568841845,-0.03390939459335645
WNT6,0.03691568731383536,0.044207650768207894,-0.02017892598096055
NRG4,,-0.02222530473057149,-0.013400101023775987
PMCH,-0.01969667022935249,0.045661168486246864,0.10471876869099818
COL9A1,0.014863963127964078,0.018869538639897477,-0.0084999658264564
GDF11,-0.004215988060254583,-0.017979341044987884,-0.04656670713272824
RAET1E,,,-0.01469981561279623
IL24,-0.013201401503624179,,
SORBS1,0.02546460345353866,0.0544390490289957,0.0035296470614476112
DLL1,0.02248508068130796,-0.04854772158523395,0.04915978578292877
TLN1,-0.03004906212280311,-0.014464618794410217,-0.07109596845147055
COL2A1,-0.011213088230258033,0.0011805215135253016,-0.019501673913009755
SHH,0.07132460765988759,0.04973389241466896,0.01584689534701485
PON2,0.03415276778665726,-0.0193671126961659,0.08014845514491929
ICAM5,0.0186815159987704,0.08607558872270928,-0.028895707158032195
HPX,-0.041065623798090756,0.027553335874325964,-0.03092394932855265
SFRP2,0.01126064248944234,0.07820292131554629,-0.05367672588048669
CD70,0.05629846687348408,-0.02028779616696907,-0.020444275325741897
HP,-0.008704202295434072,0.012995681135750356,-0.020045085505058555
CXCL2,-0.009256177459287314,-0.0037029152578533027,-0.0095526540404933
NPPB,-0.03848548301418571,0.10050072356796481,-0.013592910116416178
CCK,-0.001482595631048022,-0.0208423446691975,-0.01763367390057699
SEMA6A,0.06326460219249781,-0.04280003566244329,0.07204125984833272
IRAK4,-0.014354412562517462,0.02781856865714697,-0.00538089742855673
GSTP1,0.010666095570852857,0.04377094533009949,0.05089853435014932
VCAM1,-0.009064437203306804,-0.041683925688318864,0.06918310248341632
NXPH3,-0.014579279472849264,-0.02134161495611389,0.0549964041674323
MTMR4,0.03117226382870597,-0.014649199224134829,0.051529054302373846
LAMC2,0.07784424573828651,-0.012420914611446841,0.0064615496542630045
IL10,0.022554896779439268,-0.018558371075947412,0.00693717167750497
SEMA4D,0.05249808906848211,-0.030213023299173115,0.02340448959340234
TRH,0.042587466343692704,0.043556685150828625,-0.015224970890975449
SEMA6D,0.03588581846940179,-0.00225510473061143,0.0005061822903295439
CEL,-0.02155303850349304,0.020490708572805324,-0.014242008642437538
PDCD1LG2,0.0282691870768687,0.04923939567046439,0.02127504867428811
SPINT1,-0.00549260724175024,0.0022089619878037027,0.004611576390626751
CTHRC1,-7.606129425446063e-06,0.009481503131847036,-0.01796413802412357
PODXL,-0.014861437842313875,0.0351960734454437,-0.04395939636784271
JAM3,0.0235650803771065,-0.022045319041002643,-0.010390190767184431
TGFB2,0.021241070633303386,-0.030502187556803277,0.1032441869276415
COL18A1,0.007368639545258685,0.05588109835145128,-0.04196884027247701
NODAL,-0.01630684061380972,0.03736519311017101,-0.020836757215348566
INHBB,0.007348759620631067,0.04223548601292751,0.10410749774028158
LCN1,-0.015399748413266412,,-0.015396319242905552
ARF4,0.01832376486738791,-0.037653398213175114,-0.05214801196325803
CXCL14,0.02275093176474157,0.010789218486891544,0.048876986457701346
LIF,-0.015867921150422647,-0.04595416748607211,0.0013421029896252498
IL17B,0.07864291168685879,0.0036909861331452954,0.0417709685748822
MMP1,0.04010897712479452,0.10293400104990759,-0.055999756254423674
MATN1,0.03219748882509542,0.022494022510415893,-0.018516817986628305
ADAM28,-0.02157391189628412,-0.0006888742674395236,-0.010517191662203502
TCN2,0.05138971397286935,-0.01088066320541114,0.043786629346837615
THPO,,0.00775587521599974,0.022777520377607816
CUBN,0.09974495289473867,0.06618795298912886,-0.04996779811022821
TIMP3,-0.01321770368270191,0.029880059356517653,-0.01238440069200661
PIGF,0.04329749534575361,0.039824816621597224,0.018758559280596172
CRH,-0.03287494987714498,0.018464199719379133,-0.0228307709034921
BDNF,-0.009435654915289807,0.000442577789638929,-0.056610104338981095
CCL5,-0.012551969374256098,-0.03219924768474278,0.013108883829039747
GAD1,0.02770297939883596,0.07743692559811186,0.06071453708927828
COL14A1,0.03960837007397441,0.09956447954439387,0.04354336050400165
HLA-A,-0.011336046327000028,0.03781964716245616,-0.05514351879903655
FGF18,-0.024039063217628897,-0.022113110189695872,-0.015224972112462916
ADM,-0.010802671791120821,-0.005659720456102223,0.05367941438913119
CCL15,,,-0.01320461713117506
GNAI2,-0.01340003547722187,-0.05030923125306796,0.016576816041044648
HDC,,,0.05219571785782676
COL11A1,-0.004336168230576664,0.05899236136254125,-0.027704213267347566
NUCB2,-0.024417701459040153,0.01054500519143044,0.03594558020659543
CXCL1,-0.004715397329770391,0.00636958869126223,-0.03321779323295381
VCAN,0.03343393594996839,-0.028058001838348504,-0.03411449001975077
MMP7,0.012284299376438138,0.0667544048112523,-0.012090374852185694
PTPN6,0.023641694673549218,0.011512392587684597,-0.01706639504481171
PTGS2,-0.056638915328278965,-0.04095361487537022,0.04217078503583988
CD58,0.05456170265760952,0.06651404249555264,-0.04661017958692701
TNFSF14,0.004102488052070731,0.0017643372973737293,0.07982570062999693
CNTN4,0.00018229129812174475,0.04601125186144445,0.1063642540499651
INSL3,0.03881058244729141,-0.018477345312744618,-0.018080115999199665
BTLA,,,-0.01748256815350924
MFNG,0.0019848781613850714,0.03671830095449755,0.06958801037297006
ICAM1,-0.02700770885913905,-0.03645589788524967,-0.03705485800765905
PROS1,-0.004348537687598367,0.05097491640047369,0.014946845754079835
CLCF1,-0.015960691117842894,0.053265761248724786,-0.0042975105299472086
PSAP,-0.008767781707488924,0.0725033900009356,0.0014507243071496395
EFEMP1,0.005612067272735667,0.09243796047437168,0.001115014196409573
C1QTNF1,-0.025338792768887064,-0.018739875027044453,-0.035319224419830264
ALB,0.08014678519250934,-0.03093061765307561,-0.020444281706151344
CCL13,,-0.020726182288467714,
EFNA3,0.03139050250447427,0.03155076539576815,0.028482355726287753
DRAXIN,-0.010084629133167452,-0.028245223859931924,0.012837838110850437
RAET1L,-0.015399738320916146,-0.02244825172596512,
NPTX2,0.030043277915828052,0.05982345281919648,-0.054904263534497434
FGF11,0.012153308433256576,0.031870690100286835,0.04996489271221422
CD59,-0.031753620613192576,0.0523490461137638,0.004834772799005759
COL9A2,0.022017500406224497,-0.04819691808200762,0.045492595264795765
DLL3,0.01187803740547113,-0.017635377645747248,0.06525020718958334
FGF5,,,-0.025043856838185153
LIN7C,0.04679631565953262,0.01279767833766971,-0.001951136452326348
GDF7,-0.013201405686095477,-0.015021003226184241,-0.02579042065453406
PSPN,0.02644497262963171,0.04110981683136964,0.003004234285375369
ANGPT1,-0.03109260707869027,0.0418913902611408,-0.03505229333915271
PNOC,-0.014038432875522035,-0.01780801283064387,-0.01866035815895803
L1CAM,0.01735039207454686,0.06319567856143038,-0.003320976381592449
APOA1,0.005596343035558969,0.026692160414333213,-0.050547831188913005
PSEN1,0.012508081969249307,0.05890249628138648,0.020782386646442427
CALM2,0.04118305003004942,0.07005166481065492,0.03572418646599992
CLEC2B,-0.034632529221190644,-0.017690559030242012,0.0015949530989765918
NTNG1,0.05292664078842785,0.006434885776879846,-0.006282128888226136
LRIG1,0.034608712490066584,0.007369200978256479,0.019012208416816334
CPAMD8,0.09315303157269467,,-0.018944488034277285
GHRL,,-0.0162481313362673,-0.02600653422451368
NPY,0.0061590811951784796,0.08538333314065527,-0.02283076452090134
MMP2,0.02284078502569631,-0.03634912888529429,-0.011813181302101907
PPY,-0.025556226929397716,-0.03294333250461535,0.057957464904596336
ALKAL2,0.032754808181472445,0.011082010981682352,0.007874557947997282
CSF1,0.007671447669076862,0.020056547209506507,0.02902934934038977
SEMA4C,0.010387353149719687,-0.020614936078535942,0.05007219821675005
BMP8A,,,-0.01622787734757109
ICAM2,0.0026054109608415867,0.010518487068922538,-0.05835628098473784
SYTL3,-0.021909571717400662,0.10267121768459785,-0.006020627957383713
IL1A,0.0006073113287213501,-0.023959269704389816,-0.000938396500166052
HLA-G,-0.01497618496787691,0.08365539447561786,
PGF,0.009248051925187052,0.07614896686490123,0.018945407646297437
LGALS8,-0.016764279246407932,-0.0629097621636963,0.043353392313401816
DKK3,-0.02401779011044895,0.05932831231630966,0.015170750867660199
COL16A1,0.0303400529643216,0.030145522112071492,-0.03625789984945871
TPH1,0.04136394777274705,-0.03386289183490513,-0.06217866091910189
TNC,-0.025126288604056003,0.10323162115931832,-0.0052665306301317395
TNFSF9,-0.008381282644467134,0.042899645098617066,-0.009897778367499372
C4A,,-0.015179424432607919,0.016058245907229717
CNTN2,0.06709765503056461,-0.034942588535309786,0.01944509554724554
F7,,0.034402813338127565,
LUM,0.004386607361016841,0.03964819432968276,-0.021150022816311346
BTC,-0.022496516549902406,-0.01453611614658756,0.026769239340435094
APOC1,0.007006387875501993,-0.004114581323720924,0.05346076110680526
PKM,-0.021641998392841064,0.015751995892060153,-0.032986580445179596
TNF,-0.01539974252119824,,0.02133459463710672
GNAS,-0.004968325347265482,0.0009448285315045828,0.022636436771319334
BMP8B,0.004519799812874691,0.03807562596819948,-0.03368349675662976
LIPH,-0.017169388051706553,-0.023854019808652465,-0.029291777660362263
CCL28,,,-0.01260098185024048
PTPN11,-0.05489000713393351,-0.040715715825257764,0.040463680993125216
ADAM12,-0.01649415050003208,0.08586504988271856,-0.0337495906285975
EPO,-0.017831718375835335,-0.014371076930025106,-0.013400096956316969
EDN3,0.054200156971110455,-0.044672338471133576,0.04201977102608144
CCL22,-0.016306833423275293,-0.012609994394499852,-0.00016302093979552959
CCL2,-0.06944284596447212,-0.01430657943473324,0.02110376732516868
DSCAM,0.07511376175990271,-0.02597280456677212,0.0867508964232821
ANG,-0.011058018007305352,-0.00987078098380181,0.01865214403439324
FBLN2,-0.015761640616723117,-0.015833456442499606,-0.052383823437659516
VTN,-0.012538904886119868,-0.01860860496034586,0.056297947120848534
VEGFA,-0.031221049849755888,-0.0048643868729354505,-0.005295511763772799
F10,0.09041761392195358,0.0827974044733009,-0.02365780060758225
SERPINA1,-0.03434283200807668,0.01816454147823633,0.031714098072046344
VWF,-0.029557149855111518,-0.02020965379437133,0.009925111148375408
GDNF,-0.03909395932437064,0.05412301180107519,
VASP,-0.015049036266335672,0.004739767548726801,-0.03710977757027249
ADAM15,-0.006897045957003353,-0.040721999430243135,-0.018920852866336612
WNT2,-0.01831406798450295,-0.017255690671473416,-0.03258721462717536
CALCB,-0.021690010259664903,0.07770008600834705,
OLFM2,0.04762901031643115,0.004153858025719521,0.024026821596422016
MFAP2,0.0486838661663489,0.007418940468254379,-0.014139405509528436
HLA-C,-0.02834774538174076,0.06579777019158903,-0.05843299642817587
THBS1,0.0051539316972592395,0.03299772587191995,-0.02739891248529313
HSPA4,-0.010244699602709493,-0.025960356309132477,-0.007847590366216479
LMAN1,0.01071511073661227,0.0175520542308289,-0.05536833006775997
LYPD3,0.018613416195532962,-0.022888570136295954,-0.02778885277521924
APOE,0.03822073402301532,0.027658239990258078,0.04014418826350209
SOSTDC1,-0.021798474529463274,0.054505034392319275,-0.022346598254905415
ANXA1,0.01804212037183481,0.05967869748670363,0.03377817529841037
WNT2B,0.0370661832881081,0.0403686139733691,0.059249421491945495
AMH,0.07938611994762527,0.014169123802014082,0.08619413137594792
GDF10,0.08580656241368842,-0.031101954467114085,0.013042660566012764
EFNB3,-0.007084645632398318,0.007766345600059628,0.02209711022848892
LTB,0.06432881699812874,-0.018555579643857074,0.05070343445802588
ANGPT2,0.0003922225730547377,-0.015237649749021698,0.03227825881274758
NRTN,,-0.012796412833528368,
ADAM17,0.0001400076979335066,0.015518038947149487,0.0184365155871138
LRPAP1,0.025945741715946845,0.029867778894666297,-0.012986871742327608
NID1,0.024756246777293687,0.04556184964739361,0.02343514112932058
MST1,0.04862233031045036,0.044951967256869736,-0.035159387674357626
DCN,0.021892032959206515,0.014729269168657255,-0.025613684014337394
IGFL2,-0.01766826405605265,,0.05396417475405989
COL7A1,-0.004829475717289235,-0.009353013364953042,0.020132025861520398
CALR,0.008371486167061834,0.06834052608629358,-0.027843146558417475
PIGA,0.008804684447984146,-0.05332812409907061,-0.03600829795478703
CD200,0.02934225944078506,0.00887892321195924,0.05096854002681496
GRP,0.07992958872904585,-0.0140355733000328,0.11653041059049374
CDH1,0.017440863706991563,0.013836226573846463,-0.026961768867694576
LPL,0.06432387615511014,0.10918698263408926,0.004877278993012759
SEMA5A,-0.02236102004741352,-0.023281428462734833,0.029998368675058725
SEMA7A,0.026447253710032426,-0.011008436753934404,-0.005401694416055939
SEMA4G,0.000543838181491578,-0.07895415124998677,-0.020937690604856164
SEMA3B,0.050316342060158156,0.06846558633339009,-0.01026455702179104
RPH3A,0.04803153446393761,0.03002110391385438,0.05261799767960071
JAG2,-0.00754976633660488,-0.024500398652693038,0.02407090506641675
CGN,0.036811132987376066,0.04939599249046065,-0.013818083937955805
GDF15,0.02658904078509306,-0.024954982405386808,-0.010241105157391186
SEMA4F,0.03413686549951951,-0.009559027689568561,0.13876853309237902
NXPH1,0.01748773299179701,0.0357850506931157,0.08988660403229765
ARF1,0.013497173168961096,0.017150398586179866,-0.07129482523219544
DSC3,,,-0.013400101023775987
EBI3,-0.008657837292925439,0.01919127881079215,0.039104683385484576
TIMP1,-0.03782588626296543,0.050089815381022744,-0.04282725745739015
SEMA3C,0.07305873471195357,0.010822345100231811,0.07997690538452956
GNRH2,,,-0.01452083573575535
GAS6,0.014973653399375668,0.004624359917664228,-0.03546498712043863
MEPE,0.05855850893399467,-0.02165934478699654,0.026871131830071622
SERPINE1,-0.03779355206000773,-0.02090297019584752,-0.08463678368716884
RSPO2,0.10984801887064861,-0.01637168548370107,-0.011518809027857868
SHBG,-0.029739159807615417,-0.020366674515151284,-0.02809407457497533
LGALS3BP,-0.0102956412038928,0.02857181475375092,-0.03297128079176012
LAMB1,-0.023569724485964352,0.08616163367958786,-0.0032011174470488526
SPTBN2,0.032353269568468734,0.02222099062302204,0.0052252713361924386
COL1A2,-0.031038792838076132,0.016370470951979688,-0.03751646107028149
DEFB1,,,-0.02869691075466897
WNT11,-0.013750188198447954,-0.030150695314339296,-0.01778361159129608
LGALS1,-0.05043010620822307,0.01657654910996197,-0.03014757906281689
BCAN,0.04487540700971665,-0.09463370697345154,0.047709308947181284
ANOS1,0.053024810316987664,-0.032590641651580335,0.032877221233797806
EDA,0.030908411517129683,0.022058599468537186,0.048378900010153124
FGF22,0.007742155436514714,0.013155937336202031,-0.025681807054794677
SHANK1,-0.021415301829847414,-0.03284283376518149,-0.02388967831748555
NPVF,0.08937088432843436,,
RAET1G,,,0.033779045050759675
TGFB1,0.024837372549734296,0.0202883742669681,-0.0206634060647855
MSTN,-0.003526705565190933,-0.02177354983113556,-0.01813250543084921
WNT4,-0.03530046501588324,0.0759141898282031,-0.010159276071834238
TNFSF4,0.0269964733726728,0.0012744666939489995,-0.0041471540515312915
NTN1,0.011561626135218534,0.01182240750075064,-0.04651295528934852
CXCL12,-0.06568798658756647,-0.02160871969059455,-0.041761621015446226
GNRH1,0.0325623430946671,-0.020245593015279964,-0.028741859435245484
FGF8,0.07676749904608689,-0.02589119585700557,
RIMS1,-0.00922862458345953,0.020657021348813975,0.019085035333165336
FGF14,-0.021711983623950812,0.0034514796084624995,-0.04681535913080044
IGF1,-0.0335184667955116,-0.004551338246906875,0.014387625613720227
TNFSF10,0.0199169573036831,0.030125424460479232,-0.017139507101453372
GDF5,0.022676896515933218,0.03651532032124984,-0.0386498755930344
CHAD,-0.03680101932367242,-0.02000149394153583,
RGMA,0.026586388497118942,0.01199170200049543,0.04826676229514249
WNT16,,-0.012796411144532505,-0.03139236467759963
CX3CL1,0.04351037218638007,0.014419203778884705,-0.011676065294722794
FGF1,0.044270310551969554,0.04279042150108372,0.08013742877497129
ALOX5AP,-0.051259594740469774,0.052402214005544435,-0.0381134389558111
IL1RN,0.02664842184821495,0.009472350344630558,-0.010363887282224338
PCSK9,-0.01612921925225969,-0.012420916001472897,
NPW,0.07341199596412276,-0.048288510395686886,0.033109448696466606
CXCL9,,,-0.035615189357240715
ANGPTL4,-0.04263860134754587,0.018847075668029713,-0.05623733642515062
UCN2,-0.028017886951453335,0.0909543341878316,
OBP2A,,,-0.015051816129488643
COL4A3,-0.012763380287249156,-0.019630341286187066,0.04365866462812167
NRG3,0.0045774092595463715,0.07685987355550034,-0.006571515243779175
IL23A,-0.0012996982615628811,,0.01797871869255243
COLQ,0.07207201688167543,-0.02280589189390589,-0.0182085539800633
SCGB1A1,0.01935696628440978,-0.014371076843523421,
TNFSF12,-0.020187139259490835,-0.009419898625341264,0.018132092985262506
DKK2,,-0.016541740990730514,0.047782776751343035
FYN,0.06480328489146917,-0.08256822937519409,0.05013933201620969
ACE,-0.007101051134579776,-0.027854252423866892,-0.015574922649751861
IL18,0.031189216404441795,0.041581612142654656,0.04256227637657304
PPBP,-0.019093327028232455,,
CCL27,0.018356220022163652,0.011770828041178443,0.008145044654362457
SERPING1,0.024859173454663597,0.007698561248313675,-0.03520486480821997
AZGP1,0.010527840759746953,0.07738712438549336,-0.04592484305121709
INHA,0.032192477128837105,0.03931082647014266,0.0457712594183529
SEMA3G,,-0.020606954162711074,0.007169145394101565
OXT,,-0.012034280082980017,
COL6A1,-0.0070219010432447685,0.06166496185401338,-0.05030886930698744
FGF17,0.014878636071011636,0.013585819177656366,-0.014339764280146501
TNFSF8,-0.01766826215513956,-0.012796412833528368,0.14608061085176124
FGF20,0.10529999563874694,-0.025891199148098898,0.01011735075237426
ICAM3,-0.03918631542266601,0.011989588863361112,0.024681846594737624
LAMA4,-0.01851285419511848,0.06328547263616675,-0.038350808100376714
DLL4,0.034018081311284615,0.018359250884178994,-0.014193239037895086
SEMA3A,0.05053858373440588,-0.019883671707997305,0.026095713150521546
RLN2,,-0.01403557175231474,-0.016549696787025017
C5,0.017077846860195086,-0.024453060950586945,0.0497859123733673
COMP,,,-0.020444281153182284
C1QA,-0.018622331149056832,0.05499999531458921,0.020941541695865623
UTS2B,,,-0.01763366924236903
COL9A3,0.0032186143978716227,0.029038345114569458,-0.002135883601179973
HGF,0.03851271456801408,-0.036605729640689554,0.08893729902544671
P4HB,-0.01850601764969093,0.011704727766162576,-0.10527964373237252
ADCYAP1,0.009211742488978505,-0.018117980124009805,-0.025353719018065286
GREM1,-0.014549710144901197,-0.0173706577539474,0.01058455226612324
EGF,0.11490023237350552,0.0035725304825497566,0.030948055540630442
VEGFB,-0.03837854821582067,-0.034818834042201874,-0.023774328182285812
FARP2,0.021299073044702257,-0.017960671937721363,0.06798914515584535
IHH,-0.01878513714657907,-0.013864957751393178,
LAMA2,0.04666055596005152,0.05173303614335147,0.015534043878033903
SERPINC1,0.08965539072921527,-0.013692343643888123,
NRG1,0.015044118857929204,0.06488280040458115,0.02938230048698236
SPINK1,-0.04205141639150603,-0.016830645704790335,-0.023069602888064658
EFEMP2,-0.005258967635717533,0.04922819910795955,0.0075519110126610715
SELPLG,0.05583381946660543,0.012138665623898157,0.01703901686636416
GDF6,-0.04536549223974297,-0.03335158354330225,
HLA-E,-0.029544566050623458,0.0860808880477499,0.007551610702100131
PTN,-0.0184521320627672,0.022562374123370872,0.0028790256303411286
CD274,0.04879812415007248,-0.03502960833183082,-0.01698738250389964
CD14,0.007706573882003078,0.05265547957294089,0.00492757827312029
SFTPD,-0.008454843945195972,0.03775063426296083,-0.00405593307216129
SLIT1,-0.036312455108803765,0.003097466042722033,0.0521188588345833
CNTF,,-0.0140355733000328,
BST1,0.028677546829657577,0.11262522457685697,-0.02988445031535962
AGTRAP,-0.0012932584956146357,0.004867531491444642,0.042996804478852846
LAMC1,-0.014179187574334347,0.02197078570100065,-0.08388120627396137
COL6A3,0.005615091474781293,0.011158819770083294,-0.017490118890170013
FN1,-0.04316833007610505,0.031710589621650076,-0.0879772167217382
MIF,-0.007628708498464304,0.03890179845681128,-0.022207752887500452
JAG1,0.023757599201669626,0.013158881032065091,-0.06426088623353353
NID2,-0.001406270808147888,0.021083981980007587,-0.035156341293275946
EFNB1,-0.028562457939144168,-0.05654027789700701,0.047395812296376
COL4A2,-0.034185412467365894,0.005433917152833877,-0.05972604281437415
SPP1,-0.023502639979861115,0.10067149323734129,-0.05502225567948708
PODXL2,0.09700425235117358,0.02407888094533362,0.08434108045563012
FGF9,0.005123621900936283,-0.04135703143004925,-0.0048890217599310256
ITIH2,0.040643665316249855,0.016449959893530295,-0.025978548133819584
ADAM10,-0.054137104337183425,0.015462199996459008,0.0087129954275828
CFH,-0.004248859369506636,-0.04284060780401765,-0.001515474706497942
COL4A5,0.047817800816995465,-0.07807776151914692,-0.025914872346202465
LTBP3,0.022986348537167547,-0.02489894383600554,-0.05941909427708639
GNB3,0.10245863929361207,0.03443723472233309,0.0010452601987872942
COL6A2,-0.030681097017401432,0.0059599285822001715,-0.04042700103557525
GDF9,0.18373039344267914,-0.03127259660183141,-0.033751666150020815
NCAM1,0.027820792087375184,0.028925780990845706,0.008244476277434598
APOC2,0.0005702697507821203,-0.010850115670184072,0.04952247446269165
BST2,-0.03549583021474844,-0.035173831666530125,-0.00835259097214005
COL5A1,0.0015887863174717397,0.03547523047144683,-0.062349740448442964
CALM3,-0.01582714743925363,-0.009792561454674251,0.00034517589023995085
THBS2,0.009243668160938879,0.024376783194110813,-0.07711210270742919
SERPINE2,-0.033094186140695384,0.05168297386713988,0.02193197876505345
EFNB2,0.032994879990619605,0.017976409024749573,0.045838973397165195
PROK1,0.006582998649523832,-0.013161711695526039,
MMP9,0.021512404638596716,-0.04141930988325136,-0.06617845982693042
NPPA,0.01261943595538145,-0.03277662294184367,-0.0179324043500576
APOB,,,0.04696607146715485
C4B,,0.00723910455146392,-0.015051820338156987
NTNG2,0.08717527862628528,0.02144249238266695,-0.011237866136283017
LAMA1,-0.021147703994654266,0.06145683283905433,0.04703607975933577
UCN,0.0635156717007857,0.013464168102314007,-0.016386742732425817
ARTN,0.06719579931841915,-0.02539452200411434,-0.03454169177603444
PDGFD,0.01730908681065335,0.04932525073354469,0.03890381177764316
EDN1,-0.01704160750806374,-0.03778746603748934,-0.008971351091675872
ARPC5,0.00787619591486367,0.03564238108588384,-0.03748601159333055
GSTO1,-0.014209838594940863,0.032457166631476846,-0.005078882079917539
PROK2,-0.017337140704989994,,-0.012393577750068616
SYK,0.01203906097598628,0.0019250786252377411,0.008205146845711516
CD40LG,,,-0.014699820546324816
