,UKF243,UKF259,UKF260,UKF269,UKF275,UKF334,ZH916T1
IGFL3,,,,-0.013038941537356668,,,0.032550005073811505
BMP1,-0.015665794772230887,-0.01768742876234908,-0.006601731036556019,0.066240033433188,0.044986917453431884,0.03547811148338435,0.00718720945844731
NDP,0.09244663730006292,-0.00518659242472133,-0.007503298544985283,0.05336536103685624,-0.023096968964327787,-0.008669662977308198,0.060377896466557994
TNFSF18,0.05464705588033153,,,0.05876090445048131,-0.010647509216605143,,-0.005506635599436496
IL36G,,,,,,0.023071651232402585,
RTN4,-0.09137214253118596,-0.0014310507992445424,0.0018466519190750402,-0.10926329863392507,0.0142893070501689,-0.04010917005701413,0.010315128820381997
HEBP1,-0.08742811407940072,0.010597893906978061,-0.02658354239766626,0.06961615084843825,0.05255667388696384,-0.019018794742018064,0.02223747085360436
WNT7B,0.03407764904554556,-0.023773329313736775,-0.026862238330362078,0.002960431702640712,-0.030520094017639478,0.055438609791840565,-0.040646253010218014
PTMA,-0.13655943612411153,-0.03345183245610473,0.014395062820658947,-0.03836617777101216,-0.02068943368402194,0.03496441816208676,-0.048650635233028816
FASLG,,,,,,,-0.019999395328435997
CEACAM1,,-0.030201060720382138,0.030065652580280374,0.003941409681120493,-0.01674599539861076,,0.0326913619104029
PDAP1,-0.01608305277291568,0.007601927190132283,-0.010586321255098945,0.0746014543039063,-0.0059612352665206324,-0.006956902901164749,-0.00015557069658751199
QDPR,-0.035211750624495004,0.011246333084222291,-0.03791474053025712,-0.11528119430508943,0.015625646545346573,-0.07477790415489319,0.023516038704124838
POMC,-0.028609366858976023,-0.03527750836784113,-0.03261427166439189,-0.03284495723145884,-0.012354527709753302,0.003403004737768075,0.03853189188254791
CCL18,-0.03749371644812254,,,,,,
CCL17,,-0.021957033186091164,,,-0.013279516999476543,-0.01520586001116795,-0.018127205540765277
VEGFD,-0.015020081418501141,-0.024462559678342682,0.008688272976660154,-0.021843724689837547,-0.014148202165941128,-0.016296591150191546,
TNFSF13,,0.004332359085078242,,,,,-0.0007238231295829863
WNT5A,-0.01048459503647219,-0.020478515959041904,-0.014574412727544468,0.07649973291534155,-0.006214616711022755,0.02773125715230028,0.011292231578393009
CXCL8,-0.0887106240647179,-0.02392797138390407,0.0820923138369202,0.05063399985857444,0.021542083066873805,-0.025079552401795838,0.021426291972510888
GRN,0.0009136620574043099,-0.01892329174747727,-0.033170150642913496,0.06761964701050603,-0.013587719684003335,0.007047291175458601,0.03410724867443553
MIA,0.07856335010678293,-0.026029404581841685,0.08410511845749555,-0.016840851440718778,-0.015023052655191813,-0.022318928413200153,-0.009251805945004663
COL4A4,0.07053820722943491,-0.0015250856702318466,-0.030110758186714964,-0.012848909067450173,-0.013864226598067604,-0.021650188572925704,-0.012684789558364981
TAC1,-0.009616302012943842,-0.04605051311206861,0.05728192608945757,-0.05918707557307494,-0.03030930810519438,0.013614087542432785,-0.023830054935177963
RARRES2,-0.018905777391401066,0.010225033624942637,0.03143034734077355,0.06547954123722416,0.010791966134084072,0.07006952898029481,-0.025419241562555584
FGF7,0.11607323644667264,0.00026824459577268385,0.032714411800128344,-0.026413616708582915,0.030519977513321334,0.010280738016130032,0.08529035579922231
HBEGF,-0.04608375710229493,-0.01967545262032107,0.029854511181227887,0.06627449462963216,0.07678739945728712,0.016340056989614,0.01651131287715239
CSF3,-0.0425263874582271,-0.026170869057405906,0.12127904041035459,-0.013593898482573096,,,-0.019085150982909378
PI3,-0.050378847520984864,-0.04516301876183565,0.0018708614226226365,-0.015306909111416748,,,-0.04146569266602574
PCSK1N,0.025909644062504233,-0.01551350031498108,-0.017284265847852757,-0.018502305874919345,0.010953443817064793,-0.009584624104562477,0.03310464092136094
NTS,,,0.0208398629896962,-0.016708536463683702,0.019222129023106174,,-0.028262506131264856
SFRP1,-0.016096628010303697,0.026129103407301055,-0.017690652777855843,0.015521976665279637,0.027817066225703478,-0.027454776354446306,-0.027605757090190867
CXCL13,,,-0.01753166282281129,,,,
MICA,0.014297358057993717,-0.029057660202931976,-0.01792759775810473,-0.004615524628378049,0.040394374753000804,-0.014310129350010409,0.06603118193322215
TG,-0.03390031851668445,0.034878225188805755,0.029823463565784466,0.030566740323219783,0.06934164463971677,-0.022841347328308673,0.15268931272185166
ADA,-0.012612829803878487,0.04982952389553377,0.01497674175593816,0.0619376269906026,0.012092214416934883,-0.03716394748749955,0.07713493859905568
LAMC3,0.009678328490527105,0.03292025499105047,0.007211183353427871,0.11008160327143694,0.12199971720207733,-0.028998057649541505,0.027763542346739598
CCL7,,-0.014947923981241514,0.0842333863172251,,,,-0.019999388216889735
NGF,-0.0009456823957936791,-0.03424951172006407,-0.00965310409746681,,,,-0.012625079684788364
TNFSF15,0.007681613669839746,-0.016645244446709163,-0.01720959220468793,,,,-0.0023944692493593697
HMGB1,0.023463717981609285,-0.01667850925592365,-0.04122463809428444,0.10293532323311798,-0.09637444516707808,-0.0027714551646483595,-0.04929316527004031
ITGB3BP,0.02093846725169572,0.010413074473585514,0.017465831820421777,0.04503287479192843,0.03307639512995666,-0.0034236699543236356,0.005713627338267643
AANAT,-0.030594887692650844,-0.015145471695299529,-0.015506871809086033,0.11371072134278037,-0.012031462907555064,0.045026675633755654,-0.02116018675152058
RELN,-0.028508790459304295,0.03875244082528382,0.04457168222917917,0.005818854248581284,-0.026489397553330244,-0.02258146842599925,
IL15,-0.04308567492033364,0.049916285712436795,0.08142339797713985,0.06533284175477659,0.024067133628504735,0.017127501475465334,0.04901117438267247
UTS2,,,,0.0996217089456062,,,
BSG,0.06489574016712618,-0.046054879314047725,-0.006342369665392426,-0.013611850092994265,-0.013087912530175253,0.02997574267582263,0.02998609850736927
ADAMTS3,0.02866798624317343,-0.022790788276306064,-0.006651966784361966,0.11252989747308145,0.02880240527538342,0.023937925349367294,0.0882134514463575
CD34,0.044122205930734945,0.016484802837045072,-0.04361657124951594,0.07796666562066167,0.05336205865969285,-0.004203836829005783,-0.02042421226037951
CCL23,,,,0.04091232054019085,,,
PLAT,0.056709848743189996,0.03819753099514119,0.05496250331039013,0.11805721367520827,0.07223163151009288,0.029532157687412075,0.03060124859544168
LTA,,-0.004332178209557263,,,-0.011587552654506499,-0.018917468851097255,-0.028478422450868984
CKLF,-0.0325967552023364,-0.0342627579003897,0.09560635941418419,0.09801509427616782,0.0011056301476839749,0.007372382646604644,0.07324675583661391
CD24,0.03986690619496512,-0.040224373234524574,-0.08599041545043914,0.16584956772299783,0.025696641942394925,-0.02748490310358426,0.04592231307744784
HSP90AA1,-0.023299475068303023,0.03513078728914238,0.06226360061535768,-0.038818482525962386,0.07057335053548523,-0.05880038781828055,-0.12941923380638565
BMP4,0.0254106129839296,-0.008367961115395449,-0.030093589701464477,0.023627616515979194,-0.033236466011689975,-0.016119637341036497,0.014874819866814363
SCGB3A1,,,-0.018466770007462788,,,-0.01320035959123302,0.009861624045190078
IGFBP4,-0.021672652377228725,-0.016147981793987756,0.08910980730613662,0.08791604761455075,0.08088941074952267,-0.0016642713127283076,0.008094718371245778
RSPO4,0.10214728429175614,6.606470954100922e-05,-0.003544383311295062,,-0.013477029169440952,0.025276851891597663,0.1342294235023662
LEFTY2,0.07159772920837497,-0.027198666261344262,0.1024798318255757,0.10585139461467377,-0.005225163178849075,0.03492740373180781,0.024114285848360287
PF4,,-0.013041769181970921,,,,,-0.028478415860750794
ANGPTL2,0.042578027668795315,0.06621201134121672,-0.029518123187524243,0.05905087314800006,0.030496112518956266,0.0683363730605184,0.011405680387099845
LRIG2,0.045297314599244465,0.003385937452779043,0.041134208028367376,0.045871189587128755,-0.018348239158026913,-0.0287886003909615,0.09185889717901553
ICOSLG,0.0016843777761382306,0.0026108253296080195,-0.009628555109777111,0.007921493099232391,0.024169965924367008,-0.01695847556488963,0.07046930518018572
WIF1,-0.03572509341266299,,-0.013972809576827217,-0.024308979018861348,-0.010399904197422647,-0.014744977178093465,
NPPC,-0.012017433719392841,0.03564205487208576,-0.01748757632530621,-0.009103855617014989,-0.020286908657367392,0.007571954044288113,
LYZ,0.005719633806721714,0.00932130797648748,0.01808883090058689,0.11569339900651766,0.0038906379335900167,-0.0001266664168846155,0.021500149828137798
EREG,,,0.05886949551299681,,,,0.07741185071057868
SPTAN1,0.03504507170790791,-0.05221547673478785,0.022165791487937653,-0.030420212723102587,0.03076360106603941,-0.027723219469147086,0.006132675556580718
LIPC,0.05350533663802213,0.06193138682816133,-0.020635125541616544,0.038452926302071554,-0.014145827564339615,0.06571036504425189,-0.012696922200800828
COL8A1,0.013789364596798758,0.015045445084135087,-0.0006024928837310043,0.02650067009332375,-0.02873461391069121,0.07620358957850508,0.06352242897603624
GSTM2,0.014932529343164618,0.00020616867295798985,0.01572923753445472,-0.007994922753406542,-0.03204221534120438,0.06288318282754209,0.06197616013912708
SPX,0.025053444456643946,0.055304842364188325,-0.006285756237730393,-0.025332763305401372,-0.02885805118543669,-0.05151146670723426,0.04335679581184445
MFGE8,-0.009301942551894147,-0.002555912822791354,0.03871740161912934,0.08195744890853839,0.021032757347819408,0.012932615713845595,0.0012417798495329968
TGFA,-0.036410574747458034,-0.029348487459295223,-0.008154999805123138,0.015329539277567663,0.012081577908781707,0.003311954847625991,0.029950069258078967
SLIT2,-0.06065530648853151,-0.044387421335670155,0.014613546450026757,-0.04074496131974979,-0.03468134720710035,-0.01076778594592092,0.018827400770910625
PLTP,0.041976051945197636,-0.018392921089075063,0.09503230620760346,0.06979769863770668,0.042062360092193704,-0.03125072534843423,0.004921212738467987
APOD,-0.03533750164688921,-0.023967745763844316,-0.06407921652987826,0.05140878134874997,-0.01717086698176173,-0.04069537508514155,-0.1080434555235441
B2M,-0.02111330688113223,0.05794902715858259,0.0316729445375879,0.10812572781990437,0.04564277860627651,0.019941636537858205,0.030349360160764737
OMG,-0.01151050551518265,0.03596907451085951,-0.03738622418947101,0.00408570228940398,0.0123590684882682,-0.015126187261424028,0.027844562796176534
CXCL3,0.010831163185170068,-0.05980480523588242,0.11030170883489718,-0.016099504278433544,-0.031285858470610724,-0.013624003268918002,-0.0042029871970059324
CXCL10,0.06756485521998189,0.03912858317940641,0.0634750370066833,0.11237418713436216,0.05983635915010541,-0.021650189940684517,-0.016322554661269858
RSPO3,,0.003919212584772303,-0.02063511281904939,-0.020134959782506817,-0.020355015319219565,-0.014236820839077492,-0.020295468350598315
CORT,-0.015539252581611603,0.0012652005161745126,0.004292264483738284,-0.013374914860755845,-0.031386889277739534,0.00994770031218095,
NCAN,0.11703913408983149,0.025565571725766546,-0.024382600617220033,0.05570304129756713,-0.0016286338560659462,0.009564583926268133,0.02476108011661023
PRG4,-0.017654229710454977,-0.014947926310653574,-0.014774666694579105,-0.017442345576098753,0.014422827465183714,-0.016645196994182272,0.027235555194688277
ZG16B,,0.06511267443919291,,-0.018831815021171525,-0.009207362484446922,,0.040491582540108415
TGM2,0.033614486312788405,-0.025790336386257922,0.05518321996093476,0.11612836280609798,0.009886632312684262,-0.029871990555757937,-0.0028692508124490263
VEGFC,-0.03286045072014492,-0.026641207138384863,0.10439206471257022,-0.022996637510751473,-0.002580735008610719,0.003094267692182895,-0.02913204064677603
WNT6,0.015197558025112266,-0.020674906825438148,0.01627761551860463,-0.01715226289777092,-0.02049065680433527,-0.014825471744760638,-0.0030104601430237473
NRG4,-0.011868899942226948,-0.0018211228964206741,-0.021044580585780914,-0.021725547927112066,0.09717804725698123,-0.01981741835497241,0.021714309569221917
PMCH,,-0.013633883676715006,,,0.0678912187681031,,-0.03367326643959729
