,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
CXCL8,0.0008867013062247076,-0.045237526701085204,0.019630634301816746,0.008904544967322642,-0.052777117262059754,-0.014831832934126937,-0.032216353095774024,-0.014275494568808035,-0.0144210858836509,-0.02317041937609975,-0.072777820234326
GRN,-0.008736055444647376,0.001623507595286903,-0.06509911453147868,0.015519224572470836,-0.014675560405731456,-0.01672144479051969,-0.12727151995493155,0.034756300080093366,-0.0076414354898380445,0.015685303385322435,0.020466448259940772
MIA,-0.02654662707624482,0.00913554419705987,-0.03851335661992266,0.008212996464411017,-0.03062001932941679,-0.018113508168082642,,0.03904387054746949,0.024861894216361403,-0.07983832794018815,0.0029748176886238084
COL4A4,0.04605213687538383,0.012853734955484412,-0.0010654153959636778,-0.01729785534121801,0.052381280771988274,0.1315701356440349,,-0.021865014607934847,0.11012615058049177,0.00029336592201253253,-0.01846587495021557
TAC1,-0.02572585861195842,-0.016137867079707675,0.11990697987745715,0.02870597109174397,0.094796197273799,-0.003173089198778084,0.16298860308648944,0.07138919094713315,,-0.029341736291038922,0.0675363265621687
RARRES2,0.026032832099563016,0.03620859600008518,-0.13193765018190926,-0.0039429914398685425,-0.01558224445950843,0.014285739367474059,0.03959442708190862,-0.019864907991307412,-0.017309847310024877,-0.047715869634002116,-0.046552231124410516
FGF7,,-0.014288611647687788,0.06906541101312068,-0.03388943302234768,-0.037077190056672114,-0.015780669546245487,0.00886853477089746,-0.0182490331277813,0.0065557269031938465,0.029413625896015354,0.0001618637362605734
HBEGF,-0.028514302456885247,0.0753412937544964,-0.034176253220141395,0.040127612306817384,-0.09208379566937233,-0.004311256372217194,-0.11806615124198996,-0.029409774511308825,0.005202455194815276,0.005928540236417119,-0.01292377017573785
CSF3,,-0.0009138884119024129,,-0.018300798008637188,,,,,-0.020600606191802512,-0.024381704982233496,-0.03533809719704623
PI3,-0.012160135247352691,0.03138776862177718,,0.016373817709563244,,,,,-0.00973469369285604,0.014450438245856248,0.011737438954155072
PCSK1N,0.04099429928449394,0.016293207115675265,0.0716596895213533,-0.007870559043514412,0.0036953211509864674,-0.013821862016166529,0.23788367516114267,0.11981221705099973,-0.0043419455432310025,0.059151466629025005,0.06769651093879253
NTS,,,0.005775349923358663,0.06193357273122874,-0.01858039223819022,0.042065562082450644,-0.02701314286124413,,0.04563518141864571,-0.012703432087891167,
SFRP1,0.060225689865788044,-0.012898951856750407,-0.0034292405806836813,-0.007438265252029697,0.00035892116178427944,-0.02171322361875897,-0.050483628356025635,0.05941834938867167,0.01086002718266433,0.01968683097497938,-0.04408712152475435
CXCL13,,,,,,,,,-0.029465003100808202,-0.019711852459543745,-0.028663997115857088
MICA,-0.018550850947079825,-0.012339787611966014,0.010453608781071566,-0.02254778103076681,-0.021258263129586893,-0.0015432952724601207,0.02396609244346523,-0.03521698125189947,-0.028009630549533142,-0.01651174960636165,-0.031561808029264435
TG,-0.027877134317688568,-0.013920012689113762,-0.0006061685156930737,-0.004772008083027473,-0.015694888372087788,-0.015713765482341685,,-0.023067992748244816,0.03174218829178198,-0.02006651786381828,-0.031587873156111945
ADA,-0.05255950243622523,-0.043553332255119336,-0.04846611647274807,-0.018397844717545735,0.02783320299308786,-0.02552041884518409,-0.0830244063926573,0.016004651138822625,0.0675632772136315,0.06772194013349846,0.0015077383468323265
LAMC3,-0.016279339386220247,-0.052897491968002405,-0.03783814320290903,0.03785350002599666,-0.04640162504139064,0.021108066195346723,-0.03135890689040315,0.0004841327893650171,0.003696729608003301,0.021450934560355468,-0.05752534567047324
CCL7,-0.020417518821218172,-0.010064146933817035,,,,,,,-0.019660381568817897,,-0.022589260259618566
NGF,-0.035055865900703774,0.053593575169689114,-0.02724994020200109,,,,0.012273572279851293,,-0.02270616677943599,-0.04185805934812184,0.07965288899032139
TNFSF15,,-0.011206919841926405,0.011177460988834488,,,,,,-0.01916666435915263,-0.015140620211739444,-0.039110293483826976
HMGB1,0.10112944562023153,-0.04478188400701518,-0.038567864444509756,0.02133200859658102,0.10174771922283053,0.0072180300423413165,-0.046267231074195704,0.01421182103600783,-0.03145527026154708,0.039920471632517274,-0.0551702861301259
ITGB3BP,-0.01615899232680609,-0.020328050424081603,-0.057658508665104705,0.022239377528910982,-0.003062306357127886,-0.00396901030814199,0.1485111443764363,-0.08414446026408193,0.061066605060612365,-0.015439196646201317,0.004025600632309386
AANAT,-0.0053515700207442795,-0.010197151973394068,,-0.016507815058532733,-0.01411450483423169,-0.018113509175602217,-0.02539634373154314,-0.020599599953621824,0.008212413465112355,,0.07127849731669907
RELN,0.10870203185288538,-0.0176999722241888,-0.03913558329594853,0.03069513832742409,-0.031075583467708393,-0.007924284672204443,0.028860372437577993,-0.02280553517305327,,-0.01828822839152207,-0.05764802893515734
IL15,-0.01980275196067475,0.08162966825057996,-0.023543653185515698,-0.014585631434822038,0.013516089946169495,0.03658579239019759,-0.010863811653581279,-0.0013077809955136927,-0.031598496925569895,0.04795192405447203,-0.030429559044092662
UTS2,,,,0.0060220716479139165,,,,,0.014712355479685182,,
BSG,0.018176943481982826,0.00413129490674997,0.020547911069404203,0.0027831923012142457,-0.08528781074785319,0.036905237130905245,0.1890926665953183,-0.08428199792419434,0.001031129824638668,-0.06293930022687223,-0.028210691701878392
ADAMTS3,0.006687502564202137,0.05560928611732129,0.03396800330220139,-0.005886433390307064,0.007526123152545073,0.024495626416317768,-0.0006681682000456973,-0.008511119777575175,0.010911062442165073,0.008304121126390146,0.02939469850323817
CD34,-0.00467597948170618,-0.010451742679603835,-0.07326461081927554,-0.05439574188350334,-0.020764314505049546,0.008999947197637994,0.04894742457527558,0.008464325036261617,0.006433456374323724,0.0063024789897764355,0.008066309318703686
CCL23,,,,-0.018783273093445036,,,,,,,
PLAT,0.03183751971377244,-0.015620001174852668,-0.09095298769647696,-0.0162467459761465,-0.07179245754546568,-0.052417288483505846,0.03914730680545646,-0.03275142164651749,0.038455792986165346,-0.016981475224469918,0.015165889895873424
NTF3,,,,,,-0.029239524868957575,,,-5.5809536191760236e-05,-0.03142222191276561,
LTA,,-0.012898951253317166,,,-0.01359373911681552,,,-0.01910517921731422,,,
CKLF,0.020900786459239942,-0.01896879009678219,-0.03216698866369739,0.009331285733479812,-0.07505591768026203,0.024636011039257937,-0.07189498315242285,-0.08774044123636211,0.08072740261711336,-0.02074059125185012,-0.014386787743573085
CD24,0.061554616360946626,0.048836577140619786,0.0381029739749198,-0.01695208147376354,-0.0316064217178541,0.073316225668756,-0.025886094052236835,0.07452429098017563,-0.011847339495625378,0.023668263871316462,0.011590504180437644
HSP90AA1,-0.046172700553808954,-0.030860683284948537,0.12983659446487036,-0.006208941437027024,-0.08218043797054515,-0.03487853894171934,0.22595906448262226,0.08203271319877879,-0.08565539147791017,0.06495432494019775,0.03286092780026341
BMP4,0.013031999663137245,-0.03009480172910846,-0.0015848196522999887,0.029251327997371134,0.08646352696516559,0.0023944214226430155,0.027748092423583528,-0.016279585960610684,0.04364201942541,0.04094742927573767,-0.023551653544655427
SCGB3A1,-0.02041751677949357,,-0.030053889691744357,,,-0.015278922152228855,-0.02097913034675438,-0.013331341402413445,-0.029923931888104542,0.016565236315410414,-0.003538513291197242
IGFBP4,-0.016239882840563224,-0.04443226805208257,-0.11298935864102787,0.017974923951030668,-0.011672043176616097,0.001006965832942311,-0.05199772055784134,-0.05391374967404099,0.02006492402624761,-0.006296685775199743,0.0022855965109281626
RSPO4,,0.10146564675997828,,,-0.015810346158629442,-0.01527891991734086,,-0.013473793725004533,,-0.021175044640771717,-0.008855835789612165
LEFTY2,0.008434611367543523,0.15431177988424263,-0.026901461482766474,-0.006506798456623636,-0.007067842683678285,-0.016753522554660585,0.051560305207309004,-0.023585130384118965,-0.01668943758952918,-0.028796661764155344,0.03336445728232287
PF4,-0.021179896167874676,-0.008780769924238048,,,,,,,,,-0.02131375785125924
ANGPTL2,0.013278796535792689,0.0258064488241907,-0.08341575198491982,-0.04588546228453851,5.856339174098243e-05,0.006377048319586914,-0.0799986150291237,-0.06765737029480329,0.04662366738983256,0.03306324620404462,0.02433665949176721
LRIG2,0.0819261850752643,-0.005719502145997467,-0.02483548044135559,-0.01482183157348994,-0.027693864884096316,-0.01836663836122618,0.05449567394704696,-0.008265390625095747,0.01011953162526441,-0.04346006642616178,0.01323916358070404
ICOSLG,0.015099656567759495,0.02930354235134567,-0.05659022888398796,0.041433305740538336,-0.04916281812733444,0.02001345775380095,-0.13211334310073658,-0.04318779879844415,0.0007787989355051905,-0.007621418641894011,-0.016796221868014823
WIF1,-0.028719267680043094,,0.09873517698714114,0.028060575736326504,0.03275943726142113,0.1116392324513924,0.08013172201661345,0.016065599415667212,,-0.019684255048782472,-0.03911029027423998
NPPC,-0.003779182746902475,-0.013621139546777279,0.027597512367664164,0.021156042332712628,0.07159807289345847,-0.007391270151839278,0.029340823587999856,-0.07063843893789928,0.00015150279913008806,0.08042676996479112,-0.016891557874192647
LYZ,-0.032393018688487096,0.00688109945575343,0.015057591878951337,-0.011118097734753552,-0.022532448001467656,-0.008179802380376095,-0.12366249563455774,-0.04361267429948472,0.016321787038198914,-0.010080055594684818,-0.023601540883797553
EREG,,,,,,,-0.02778864802454955,,-0.039907049269143846,-0.026373875112826232,-0.024538449120753085
SPTAN1,0.04252215821025482,0.049047250373815514,0.0915916657756097,-0.029914486414403665,0.0474324649034335,0.04815619192421466,0.2045373411038943,0.07603095757827123,0.01067983829314026,-0.0400391779486178,0.045458162713657393
PTH2,,,,,,,,,,0.024522142591230766,
LIPC,-0.02592975993487823,-0.015779697522354426,0.06941163518051063,-0.007233811128513668,0.010049523869595563,,-0.008054143131536264,0.016765332202261982,,,-0.03323752954953949
COL8A1,-0.02599590316669669,-0.00936720728898319,-0.050504790367960094,-0.012236468709967273,-0.0006225540716776129,-0.03047048700822235,-0.0447433511560232,-0.024868432400850824,0.04814269538600993,0.030395701258212608,-0.01515990994169649
GSTM2,0.026440045977014052,-0.030031827921096783,-0.019909328982734772,0.053452101254128075,-0.020672220672470615,0.0074438061036493424,0.02928896320138182,-0.009107069822331173,0.061366250398437135,-0.03672188122184995,-0.018394402063030408
SPX,-0.03306519798563665,0.02155173756164823,0.06068660399533206,-0.002908272170578091,-0.0077202714480090135,-0.02011186777896055,0.04644669453253969,0.05339755184204192,-0.019822502341448195,0.019126614569603108,0.05556284410031354
MFGE8,-0.030851710177786464,-0.024956359960517916,-0.0981937248559342,0.013118826545929886,-0.011773424424801527,0.033270137835482515,0.07698670526042518,-0.012913712001268344,-0.03300296621360755,-0.05009891883473796,-0.0017372486828987183
TGFA,-0.02769747035027394,-0.023603988729322775,0.0025891886595416553,-0.05785261291301754,-0.05631380337898233,-0.02410262644211858,-0.08551402046416959,-0.030978916120207707,0.051257331921743095,0.029693301977167463,-0.07056999868600568
SLIT2,0.015522408838301584,-0.009091196773408416,-0.020298356330107202,-0.009015500320521471,0.06805959669486453,0.01911285758019845,0.06020435074237929,0.06534492540942641,0.03398568394471736,0.032423737606918565,-0.038658183172423366
PLTP,-0.02489512048974486,0.032278760608039976,-0.06764461885698599,-0.051411837496345356,-0.04337725470403831,0.028110768771749478,-0.18148573342809432,-0.005731894245652605,-0.0018319753611173496,0.020126326106197467,-0.0006758542926596483
APOD,0.025977447835654713,0.058659822811713856,-0.005348403110988759,-0.0041603814568059545,-0.010186327039456398,-0.02999950765483441,-0.12650906127024658,0.06924579526167009,0.07557409879118193,-0.005805307014983888,0.00794550046094626
B2M,-0.03961245309311093,-0.022344584725622698,-0.12477714217695036,-0.0075695620493001605,-0.042499241085405905,0.006353312416360258,-0.2117369279714374,-0.0921122724776318,0.02350248031562307,-0.0044531080955667575,0.00602354272777056
OMG,0.09811868889913555,0.00368819652250653,-0.04451936600477864,-0.002853184799214233,0.04856973482341045,-0.013520976990918008,-0.03602015422822252,0.0966703833457066,0.02900143008421478,0.005882238658490737,0.02422118813969821
CXCL3,-0.05230311592896598,-0.02298831348761076,,-0.021673972055662526,-0.03268886987199894,-0.016345214704068228,0.017071810552586063,-0.013759188724386664,0.023251323157735634,-0.021187539320382538,0.04455128121262178
CXCL10,-0.036078459304320805,0.006828667383095241,-0.03218150669165017,0.026985140076447013,-0.04771863953512377,0.020822864840562023,-0.021359344797010595,-0.02186501598926538,-0.020301866152832936,0.12096179350541356,0.008182907847806847
RSPO3,0.021327281059969668,-0.01019715121993999,0.056629000026819025,-0.02710670764270284,0.022163916412692383,-0.02532122387514513,0.10036245593667141,0.17522201483881453,0.08659237052571091,0.038310455945346,0.01059970450084293
CORT,-0.027163224475979176,-0.022867894600384128,0.014096983970309526,-0.0469142306742585,-0.04574648135957498,-0.02456716994622938,-0.027260572180537172,0.03730137527518723,-0.022418037857869708,-0.03521693916602749,
NCAN,0.07863514425764082,-0.0034274395980361015,-0.0189235721827308,0.010043364443316919,0.06287499238696559,-0.03538562044652029,0.11296755652704538,-0.03692620729552925,0.0841535397496716,-0.01620029418070043,0.057487636263277436
PRG4,-0.03070550993439694,-0.01006414850216494,,-0.006481185457592203,-0.02020499474386358,,,-0.016810360528909083,-0.021533558398454295,-0.01746794027865035,0.08855688123697872
ZG16B,-0.028312933373202644,-0.011680675179518355,,-0.025352347840488336,-0.010801459747313344,,,,,,-0.018182821382115716
TGM2,-0.012292694268005926,0.00404713515168781,-0.07087363961383346,-0.054419240555635504,0.011290858549581392,-0.004890896908056561,-0.017858958749835632,0.05739521242205473,0.006082370846058708,0.05225736805722553,-0.010065494416516127
VEGFC,-0.012909521023326744,-0.01793700740460225,-0.006057489615489741,0.10746650215763065,-0.008867288567518056,-0.026543345112015417,-0.03140105127232515,-0.017155642978424895,0.00926414613232668,-0.013722472903562278,0.0035346929705040715
WNT6,-0.032943215248016876,0.026964356685279873,-0.024148533854040935,-0.02309124928993376,-0.00010027004784589038,,,-0.014972578884328465,0.0007374449212683448,-0.0281027399846902,-0.018788309727783305
NRG4,-0.018805251643106008,-0.01224852912039506,-0.016533082939973243,-0.029248038357116393,0.032640517296292124,-0.003944448135249344,0.010523964584470283,-0.020014058554893816,,-0.027962195849255883,-0.010581864496017177
PMCH,-0.021674064540728132,-0.016971530391183137,,,-0.015810345395609476,,,,0.06644182821036172,0.07496659034956416,-0.036184255922661154
COL9A1,0.01642917175383482,-0.012792694698455596,-0.058991072996382544,0.015781586951876578,-0.00893230889168046,-0.03236554168517869,0.1301945266562942,-0.022805543920425768,-0.004375740185954493,-0.0860744447607057,-0.058226936113336264
GDF11,0.011856841357886921,-0.020304382952895644,-0.054474045387514776,-0.0015230381387610502,-0.0569278072457739,0.03882538693826417,0.030521068707815693,-0.02493842067954774,0.03288259572490437,0.023017250690403147,-0.022235286067117985
IL24,,,,,,,,,-0.014899159792254882,,-0.03158785501747345
SORBS1,-0.026550258116875773,0.002518403209674192,-0.06632455839674917,-0.006310604062067467,-0.02347870529205268,-0.005135173610584681,0.04561689721601583,-0.0226916196118861,-0.017116936408046603,0.03723256459647586,-0.022940514960241683
DLL1,0.02965650076082734,-0.029930031947283692,-0.045464950914162146,-0.005635984694681295,0.006882794105780936,0.040084719350482786,-0.04746815141361105,-0.029583445662975903,0.12263056212363903,0.026664073676979552,-0.026036175507298268
TLN1,-0.013389356726690184,0.003320842744234123,-0.10875299201571045,-0.02700162924785306,0.014800309499406018,-0.03519758921256421,-0.1535408019783565,-0.0918756338369741,-0.06566449846511388,0.010166069679864383,-0.022145512887432023
COL2A1,-0.04001872781641378,,-0.026161931079538316,-0.0039078821993668664,,,,0.08112892839541223,-0.03257151647310366,-0.009972030430595908,-0.02545600066750163
SHH,,-0.010458302686699023,-0.028555853196189435,0.0049729040910981535,-0.01932640847527215,0.031164719079440427,,0.03614528871722682,-0.018110630043841034,0.004143041708944643,-0.04129119707670669
PON2,0.11377975683194566,0.0053958263544467,-0.043926759228202175,-0.053832530306868395,-0.010138304548604463,-0.027714549337214248,-0.0059509832419051565,-0.0698641090039081,0.047570310340712386,-0.06055918865290998,-0.010782570398206646
ICAM5,-0.016489285463195908,-0.016300007027592846,0.007589543887445225,-0.023387676443484245,0.06095807462220329,-0.018812821264386492,0.20871638001230616,0.08065252460992399,0.015048336771235873,0.022118498586047877,-0.03154620331396589
HPX,-0.014547633898998326,-0.02544647321049943,0.006733758882262007,-0.03156182957893689,0.006046592889975046,0.02214923795037347,,-0.011600316958080522,-0.013227362834124389,-0.04456408837108211,-0.04509128496234095
SFRP2,-0.01449289644762847,-0.011910873395348945,-0.057087063146295865,-0.017297850247628095,-0.01766647614243887,-0.020394515425820724,-0.08989683073921537,-0.01343140545979352,0.04895242705459394,-0.004837674653821802,0.037718214073278744
CFC1,,,-0.0046277193319995994,,-0.013593739938355394,,0.06724891598080834,,,,0.05536359966098084
CD70,-0.003577564615954795,-0.020245095796081993,,,-0.025357084591648937,,,,-0.040698628431019714,-0.040720023008372,-0.03861635669684461
HP,-0.030936563800955996,-0.023686145968326442,,-0.030168403283783278,-0.05254122357361036,-0.007331281575891285,-0.05619640074904727,-0.031915398695579,0.01170143300449379,-0.03242255529749041,0.004635466834227375
CXCL2,-0.03635101801685447,-0.041639628738664225,-0.026376970112055698,-0.006751900429526985,0.0022580088411615932,0.020121835184441814,-0.06683594092730805,-0.02638592644354851,0.038627246921485385,0.02557137386083606,-0.0036069578225027517
NPPB,-0.026340572746974232,-0.017979741694367234,,,0.011140226399798657,,,-0.017155644226204005,0.06528592713824062,-0.024062333643160495,
CCK,0.031348290222686814,0.009250275734597014,0.0935380831193823,0.01978313984243783,0.11347392257537563,0.018865060832318852,0.24451765512890225,0.10932150166637666,0.0038636812324986543,-0.047556154054481124,0.05828573753071358
SEMA6A,0.05987191879269662,0.044220239179599455,-0.03386139754063448,-0.03187045359212222,0.00922744495466528,-0.05645806976903324,-0.1258745354986911,-0.02722670635125196,0.0003831741103330307,0.04925675388475313,0.031319862145727406
IRAK4,0.03488333474464551,0.050210785970489856,-0.08331960732724594,0.0016892332233597008,-0.023034395627003462,-0.02000957993547901,0.0491959596142606,-0.017419811413126682,0.04669229232664407,0.010288035613035932,0.03400111841242066
GSTP1,0.07936429535766128,-0.046310388351128454,-0.033781607270174416,-0.05242481474584529,-0.06464905848068914,-0.007815473679485556,-0.14769210834058735,-0.07547323387500429,0.028799341813038507,-0.030794132503487625,-0.0070164837935085414
VCAM1,0.05833633246934902,-0.009342898784784818,-0.012955740050970492,-0.004459622764956287,-0.0015404251873036134,0.03395169733309081,-0.03962138737203419,-0.014995539188147479,-0.0007889475296780105,-0.02866242978571076,0.018415916795150703
NXPH3,0.01620300120515545,0.004814834255418789,0.025249987532105053,-0.024949262066831894,0.029457099638049152,-0.013489252815470622,0.02407124205619486,0.06799495826250981,0.09625049526471068,-0.05489114125318253,0.07559428029153854
MTMR4,0.05311962325924074,0.017705036768042557,-0.060696609814749204,-0.04788167134606515,-0.06722790356533256,0.010594345624113651,0.011091946065161945,0.012533268110970356,0.03578462157084012,0.024361632658005575,0.011276824197316833
LAMC2,0.16160545581160685,-0.023376142628687646,0.01289992696249628,,-0.014984840521428401,,,,-0.018317157825617398,0.08092689688151702,0.046637763542164076
IL10,-0.04368314748562826,-0.02626231211061968,,-0.002075605720207076,-0.018288929938112028,,-0.07006826908139734,-0.015356740611627437,-0.008597025057517933,-0.03891456254928204,-0.025932011477311022
SEMA4D,0.03465070366344784,-0.034965157892447224,0.06006767178594531,-0.012411461833933088,-0.006368152170013621,0.025389581269385588,-0.07173345801996281,0.009185499228158872,0.052726179528569166,0.019535253202922237,0.06521126911977605
TRH,0.027868931041147862,0.010321057442127999,-0.03633680675752322,-0.04490232588828892,-0.039487463435491955,,0.08085894992654262,0.01562249888944331,0.016594128669846615,0.06580364935810293,0.01970106833677562
SEMA6D,0.04905167872634681,0.014018789934367882,-0.06396693118366695,-0.004681376812487037,-0.03974174021187818,-0.03506920269138206,0.023870353113195117,0.010514265064404607,0.0528652324872984,-0.0053622319481358175,-0.005841817378898175
CEL,,,,,,,,,-0.02256250010344081,-0.002516858465313993,0.04155103005721996
PDCD1LG2,0.012518371242906246,-0.044256455645101375,0.009690218974486771,0.03230150637375008,-0.025950358456540923,-0.019881647686318088,0.004078421850883065,-0.01333659109049713,0.029700818763946216,0.02346632576252326,0.0005523278772188549
SPINT1,-0.003779574208744096,-0.008502852122287748,-0.017349063905361874,0.0068530416414618114,0.05175825970598637,-0.024969117694159854,-0.043170610430600574,-0.022540389195534583,0.00425724613354032,-0.022133614230735753,-0.028049859583068763
CTHRC1,-0.036585711581781824,0.025173761063184977,-0.08996355458659654,-0.030382900528201612,0.032824445113969605,-0.024476110237161196,-0.0025263742183411052,-0.014817410338644853,-0.0037907421394897255,0.009845423386512961,0.017643789653450398
PODXL,-0.005993500517974683,0.06358825736889875,-0.03341954855088814,-0.03925006662160078,-0.006345517769572701,-0.03752077134712789,0.09254020726829267,0.00443652340594649,0.016484011478128967,0.009153734309828158,-0.014663625372841086
JAM3,-0.05091992176376393,-0.05075612416139602,-0.05794502501889172,-0.053600368006611714,0.002491346977440838,0.034805821977720225,-0.17708555878430396,-0.057112915914516525,0.0008998131288296945,0.010007599959478867,-0.010322879922040777
TGFB2,-0.05714318015124323,0.036188748991862106,0.0001625857210694705,-0.042703339716636375,0.029117089815335815,0.03146990605571757,-0.025371599444229405,0.029322498408221292,0.06317275538398229,0.018339237654280287,0.036785904301165344
COL18A1,-0.05419041777826353,-0.06278317792123281,-0.1037720573579431,-0.020761410916911766,-0.02071178337028953,0.02605770340042192,-0.054333609689651244,-0.04726127762149552,-0.02909912088727461,-0.02149126526921435,-0.015196687417284041
NODAL,-0.034626726686389074,-0.006075014156662366,-0.05346855217656372,0.0009191568921600461,,,,-0.02358512774586321,-0.0029337077302412644,-0.017870708804013216,0.008885697044541467
INHBB,0.018742094000727513,0.058728115393657,-0.010980347481245798,-0.007682495900314869,-0.048634939493805714,0.01394848725269391,-0.0791648633515572,-0.04527945811315216,-0.0016843120491367824,0.05203346836481246,0.022597145048101067
LCN1,-0.020674600004603895,,,-0.019020174152656957,,,,,-0.005338295419623815,,-0.019084272996901644
ARF4,0.006862555515760604,-0.019483596599314312,-0.03901422831135683,0.03132750888407807,-0.03213099545151328,0.00479282825095267,0.01386608551157055,-0.08934579158236765,0.06344091919405054,0.09140158986270047,-0.044438302790546134
CXCL14,-0.0048195136967981896,-0.03042159771401413,0.04570435678292234,-0.05000918094114134,-0.07056830975110956,-0.008539118596830694,0.07062973112643049,-0.005305773116619011,-0.022086945373091332,-0.004278433417214774,0.012177249071951333
LIF,-0.029811534222366248,-0.02038390382126089,-0.0293136391364069,-0.06442627321948974,-0.0659982907925588,-0.018113509175602217,-0.03883655789822629,-0.02841180434755625,-0.03382170060416628,-0.05780352200404801,-0.005909178913003083
IL17B,,,,-0.03141210017805612,,,,,-0.02061590161772677,-0.02223282233462515,0.0027355597275821792
MMP1,-0.028503350139004104,,,,,,,,0.02035164005162502,-0.016099476602003327,-0.037231778919825625
MATN1,0.011569862791668719,,-0.0016700084444714579,-0.019941359512893,-0.012052726783661007,,,-0.013968399619899475,-0.014695958553025327,-0.022913310221655485,0.03152331899825893
ADAM28,0.01703708317399569,0.03305445424158293,-0.04639185782477612,-0.015793051328832675,0.016149690856939628,0.044120982945805416,-0.06885050505108622,0.0032711819848404403,-0.0029461412311999314,0.0334477359619725,0.051561938623999944
TCN2,0.06708602460876056,0.03265205269217389,-0.03137840443131394,-0.03550695573261973,-0.020500649114962754,0.013523176007463614,-0.08010128082834436,0.03419013213945869,0.012718434427712654,0.023283297984230067,-0.010220896147853334
THPO,0.034534157517969316,-0.021217218101935446,0.11435552533079202,0.059299665485245505,-0.02474372547288894,0.04048743780450462,-0.01067930318762542,0.009695647542376177,,0.03685972275912349,-0.029467836418839724
CUBN,-0.028999706649063425,-0.016113502544731328,-0.03339301918371012,0.012651191857823907,-0.04436996383102335,0.056948678439258466,0.043383332803188124,-0.0024444032292350922,0.047013323412531206,-0.04956949397942326,-0.021620347457399363
TIMP3,-0.06461197499766963,-0.013379838878302104,0.07052871272813158,-0.0341238544885178,-0.03373848683768817,0.021547038336688796,0.0036423000552810027,-0.003458092903398868,0.010526535295067122,-0.04615683676876823,-0.005063537903357564
PIGF,0.03590037671950654,-0.027094303093460937,-0.052072750678429494,-0.0018127285756028534,-0.03172023839408868,0.004026656756260443,0.014259171715505153,0.028600145912721923,0.06955586835041473,-0.00780895463112436,0.054291326914204845
