,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.0008291106702371534,,,,,,,,,,,-0.050235078557611536,,,-0.011150478722500946,,
BMP1,0.04438353863775415,-0.024283049205192437,0.05245359232959809,-0.05232395260796727,0.06607100558443295,-0.03160393481271608,-0.02459600373699574,-0.012744794148346507,-0.242436838631065,-0.049223856649369194,0.023055119119128987,-0.14042506614947453,0.015352499964341858,-0.17181293101682732,0.06778340957336515,-0.01333825811686376,0.028800898695156184,0.001820556240341165,0.05415224076380504,0.0683191768987949,0.005934592415511216,0.03146941935782566,0.060169391374500225,-0.05854043775932381,0.07980312399420132
NDP,0.027952792278780066,-0.09021518158834876,0.09007010794746138,-0.028534866841764317,0.028273518838918085,0.027996645728239126,0.0978440523586722,0.07029762099787736,-0.07292391293930561,0.058304290319660355,-0.03475089171346865,-0.11368065689442396,-0.017583836811115396,-0.034115967611321296,0.031827428800627354,0.02451408244539186,-0.04264078524200253,0.06775919633379174,0.13171379595103141,-0.061864279222669925,-0.09577796901053036,0.005156708463556401,0.08600217217754506,0.06963594636081591,-0.08457442892333804
TNFSF18,0.03571129646134557,-0.03769080677186193,-0.01833734528951973,-0.033374958393696266,,,,-0.04317640647006575,-0.008671735563791146,-0.03970312774071808,,,,,-0.03066564281587872,0.21358583043378426,,,,0.0559676750387612,,0.024656392829395246,0.0375143545084188,-0.02588828777757616,
IL36G,,,,,,,,,,,,,,0.03379183718288475,,,,,,,,,,,
RTN4,0.053466900275889885,0.2528328722601554,0.02340687141054008,0.004114165216366884,0.02352243972053,0.032685057015646654,0.12067206147121376,0.026678038102893903,0.33597268250561996,0.11274519914781975,0.06996669984536141,0.42902713398264003,0.04906429510954479,0.26635260763393176,0.007662905419679098,-0.06136938239726765,-0.050182237618402924,0.09947729185682615,0.018005476111602095,0.0723900728939713,0.020333685576121,0.027847299681770556,-0.001642060118692939,0.25623056940809635,0.11446725338484871
HEBP1,0.02061145268245026,-0.05350371447177259,0.023609836346226244,0.02081124053502368,0.04256707968182756,-0.005129956510453591,-0.03895767061980872,0.06729364313272408,-0.13163606711803316,-0.01695476457000094,-0.03840938121120069,-0.17219682011712212,0.05734667063644827,0.023752567292686672,0.060798730626343465,-0.03194799692168996,0.009233533423180857,0.10837874041645938,0.08429274195330473,0.023839542123920587,0.023065599437986643,-0.014117228830601007,0.09905397304738983,0.03010625674282879,0.025563689444843406
WNT7B,0.02901735637131712,0.2887869807176492,0.026929269277489964,-0.027333790755110433,0.04969481798853772,-0.006589738596836233,0.032046644764476766,-0.012371308181145572,0.22936762074108405,-0.027749000238358423,-0.006035299452416647,,0.0255663374175862,0.033283861590284604,-0.03375987960764669,,0.10949422557228125,0.016799561972467316,0.05818289704478063,-0.010901572276837692,-0.05544158392375102,-0.0002885889385992024,0.0275292537455129,0.08142698363799693,0.13032290691741177
PTMA,0.08157502104811755,0.01899883853524089,0.01444296576455976,0.035367811363002793,0.028078073924060257,-0.03627656179018987,-0.14196428910079548,-0.013610748169905592,0.09014842676364175,0.09349117860275258,-0.039720167267542204,-0.49304180817083926,-0.007422703545443774,-0.2545108141553911,0.08181839414839644,0.03484515782121018,-0.08443788691040943,-0.1813472250622168,-0.08808533123432932,0.017471625358591432,-0.015971287307707215,-0.10682802487963401,-0.12183225749567023,-0.09192467401780798,-0.08964959295581534
FASLG,-0.02577525918672736,,,,,,,,,,,,,,,,,,,,,,0.01725147033936043,,
