,UKF243,UKF248,UKF251,UKF269,UKF275,UKF296,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.013854993489785212,0.05289114031592858,-0.01924418865691552,0.0630614171658082,0.00591188012184281,-0.009455184221075946,0.008396768904514,0.10373511984069998,-0.05169871599914822,-0.02912905267468255,-0.01679847083285385,0.04005359121998146,0.006342853687383964
QDPR,0.07548282278157263,0.010847111139584906,0.02837515366592455,-0.047447561127952884,0.0345899796872833,0.05086596202650571,0.03707822440748974,-0.1503766964486425,-0.029103249679513245,0.03460723835025251,0.08702151299930551,-0.06758497005146419,0.025898730927285347
POMC,0.14963127043602595,-0.006573534221969106,-0.02540224706110497,0.0007889127809297429,-0.012175114629855256,0.04915172985811235,-0.006014809918781449,-0.013011041859542325,0.0392993225279578,0.09008590340873499,-0.007786450848191543,0.055537459938035424,0.04187542977143173
CCL18,-0.03231548387622748,0.009822035034416605,,,,,,-0.019964883929448833,-0.012972193428488476,-0.03760517301942011,,,
CCL17,,,,,-0.013086671178057275,-0.014510831074756944,-0.01256367422439512,,-0.0144261603201664,-0.022230507854607503,-0.024598732426484218,,
VEGFD,0.15804383908830835,0.010825924956052974,-0.020476583773591323,0.15843574477113392,-0.013942741254342883,0.041650521527369436,0.08486290281329853,,,-0.015399751345296819,,,
TNFSF13,,-0.01632218924588309,,,,,,,0.04935525302134273,0.02695272172284033,0.06629465110098359,0.07793772969979104,
WNT5A,-0.048118376293663924,-0.0069193372135612895,0.02082283017465823,0.04683634900681535,-0.03119091066566852,-0.0019510750296799861,-0.057739597244066077,0.13076110904194657,0.017550315599948237,0.07161334270413455,0.019525132825437535,0.0017011662369443507,-0.05127759069957407
CXCL8,-0.01964158361584434,-0.028410917805987482,-0.01917305935976401,0.07252631214287922,0.030617956826531834,-0.009912034628412229,-0.021985516741748635,-0.014017099462444171,0.0021556303950068223,-0.09479652578673013,0.009026566174030063,0.0004416031466956975,0.05305193078050664
GRN,-0.018723238706682875,0.01647193458316741,-0.010582565322282583,0.08870226968243358,-0.022330076441175507,0.002248332405858769,-0.03818770496792689,-0.040321036050213914,0.059546859725261615,-0.006573634819983752,-0.007831455891438199,-0.06098004008678764,0.007202627631703997
MIA,-0.012689557141558788,-0.01845900652821564,-0.01821044162291366,0.024812111052241233,-0.025722025309763842,-0.012105160636683739,0.0006336093587721943,0.0022960038441542287,0.09194923731449962,0.0890064373902455,0.05485077961052049,0.008531186021111832,
COL4A4,-0.03665312501440725,-0.012073251856527417,-0.01991917728242914,0.033797856515207926,-0.013662889594112368,0.007345203324431851,-0.01788822966456258,0.08275425890953138,0.03647365813715545,0.041471414945731574,0.01565972987090982,-0.04057458843499646,
TAC1,0.12722767697264453,0.017389112277029842,0.044159434200002186,-0.07985905282321963,-0.0416717489538631,0.025989370354947337,-0.03170168665463845,,,,0.06176541132026447,-0.09932241730177926,0.02201676606416483
RARRES2,0.01035580921147187,0.02110769177721795,-0.0809508155921741,0.11668871850548687,-0.020884634382466346,0.044025559318221004,0.04491484602466754,0.09768930802220031,0.053314216895137274,-0.05740159190457198,0.0315970930167408,0.03676376931899148,0.014046056692302453
FGF7,0.052724674612790054,,0.005015131032745473,0.028802311845450023,-0.031146303690815117,-0.015558844937138272,0.01331421572515475,0.04041819818581672,-0.00015006239007631848,0.0013824743299826494,0.08859069055555417,0.03578082108626945,-0.0034008604438011654
EFNA2,,,,,,,,,,-0.014636433054956832,,,
HBEGF,0.06818691143826691,-0.005840417067580278,-0.03803144644384351,0.025542054956375335,0.02768952523656774,-0.016386836748526243,-0.006586517951768673,0.09455270673067924,0.006828323671537104,0.008236834674629047,0.03260112361669859,0.028623186319304023,0.03481300725193623
CSF3,0.02695892052538396,,,0.07530455381858212,,,,,0.021240571178591686,-0.057303685400816366,-0.02589867044271516,-0.04267982465614881,
PI3,-0.043421057953000816,-0.02275496369401387,,-0.0184275591737816,,,,,0.01721794288786246,-0.08542503381502062,-0.026093740788572302,-0.013203287242127893,
PCSK1N,0.06274727823739486,0.003974040292097325,0.03918944009639805,-0.07413929501094611,-0.002546270657574103,0.042422164118382906,-0.029404236377353506,0.04892898510700201,-0.05418509579623826,0.04002496707517423,0.040036216946254886,-0.04796066720128955,0.04694212205918751
NTS,,,,-0.020114939087354473,0.019844441076679986,-0.019211895314418376,,,0.019899225631698044,-0.017831716217815763,0.006388683438766912,,
SFRP1,-0.03362597054458023,0.057078431277950745,-0.004604246949275357,0.008635420900671762,0.019960193777544207,-0.014510831220892932,-0.03587485420418281,0.019610770768369493,-0.016564255013469833,0.047562943600454446,0.018674288091179467,0.01070481275501876,0.005149682940472997
CXCL13,,,-0.016240898953454385,,,,,,-0.032404113856382054,-0.037605168926924296,,-0.0043356122390268625,
MICA,0.005819197916452336,-0.06089180492378515,-0.0190358848401727,0.019452912074119387,0.013056544329268135,-0.00044911176437817065,0.03106972419863713,0.054782519475290316,0.02620543035381157,-3.8035705543789344e-05,0.03190270872054928,0.022562594356585468,-0.05942254793401744
TG,0.029281790839165354,-0.0009703209795412933,0.01319506754386418,-0.019751469409560626,0.028469849240672137,-0.010501425433759983,-0.018872411456396537,-0.03250749878420553,-0.019168760318711873,0.14725097685929478,-0.015703070113865392,0.026942472133037715,
ADA,0.05632090391886644,-0.003111377465524126,-0.007255780923921347,0.12082923919315271,-0.026990885233973416,-0.017055159429621696,0.06068663817552421,0.051521867727939895,0.015018019822234052,-0.0021350720070677496,0.06476934321549278,-0.050551542913808305,-0.006501228652078573
LAMC3,0.0163533282311596,-0.018121859035213586,0.003344716841771351,0.05552506542239776,-0.02272842936934363,-0.03324498315043094,-0.041277349318750906,0.0742921208838922,0.009460488587818167,-0.016562061654892653,0.020211211482068166,-0.058765836898087044,-0.031193015032973823
CCL7,,-0.013758079023885313,,,,,,,0.08231729247037223,,-0.01077820874002101,-0.024492404194241292,
NGF,-0.021116890522483667,-0.02362193847037842,,,,,,-0.02966907800528305,-0.007785370823302702,0.01408387178522192,0.016803244502688813,0.06915919158974199,
TNFSF15,-0.026124229036180346,,,,,,,0.23375082920746987,0.018897113831171406,,0.023593774368264295,-0.034907528973216785,
HMGB1,0.07278107990454483,-0.04096703242676814,0.05858066795817127,0.09633224991897867,-0.049552530746655665,0.033661968876038,-0.010530399359970476,-0.06638485565097554,-0.07522866797041497,-0.027620734271078248,-0.06057950563056856,0.045758896401786806,-0.04870543772937076
ITGB3BP,-0.012696517519307698,0.0009867189038618568,-0.023529915408256923,0.040192577490384296,0.010688345652976687,0.016639703490403362,0.019402417059766173,0.04005879960507861,0.056233762509811706,-0.05412188848860304,0.044848248892816335,0.003519774729706498,0.10671180849631298
AANAT,0.08447335643962213,0.20542482740635315,,-0.014761955793220555,-0.01185674139114943,-0.012105161310003682,-0.016852967243606326,0.04793674004008295,-0.018968146749934224,0.14521004656765327,0.01687224918967762,-0.026060248368495617,
RELN,-0.004179576073006812,-0.04309308354095239,0.006394392075966759,-0.04331621000924075,-0.02610471717449757,-0.04734013107200093,-0.01865768937793396,,,,,-0.002386515059804214,0.1308607439896323
IL15,0.05881865328520133,0.034771567817797645,0.0008449845283856068,0.00491336737749768,-0.033630869571404376,0.07271903161430537,-0.015630348186969834,0.047756538477129455,-0.022181404455503262,-0.010897081209197834,0.08070864481212132,0.1270052458849774,
UTS2,,,,-0.01485411915863678,,,,,-0.01615276519048415,,,,
BSG,-0.05083046325374232,0.043420134210309526,0.01733818018913845,0.015407695973732396,0.024092582197875755,0.04746565236742997,0.01449053361192302,0.13064866793091068,0.1071712863556948,-0.02926104276667167,0.07525991619539467,0.0421564916695691,-0.0264177895774991
ADAMTS3,0.03045689242902211,-0.022622512126356922,0.00696800834787179,0.08663332475179822,0.019791790104470974,-0.025414194481725456,-0.025972594111553532,-0.024899013601458426,-0.009099791779525763,-0.012398292638727519,0.04234843996119578,-0.044916556247751115,
CD34,0.004279725149330493,0.006681459289219427,0.03532298636099438,0.016025606116861116,-0.025245788421881354,0.042292122692503785,-0.015438357221956078,0.08465611913143739,0.038560113827078246,0.06467723513191354,0.03444494360238415,0.04678701092285189,0.03758293985266505
CCL23,,,,0.029183108365992822,,,,,,,,,
PLAT,0.034961925607080856,0.014165573435617591,0.002977340712975657,0.11278000850931887,-0.003461894891289208,-0.02225494521963233,0.049674874198995106,0.06434339162993978,-0.024604539155854775,0.122672243862213,0.06313425353209914,-0.04216979928316874,0.02808354636367126
NTF3,,,,,,0.057147840859738785,,,0.0006089778828224405,0.12392936014870425,,,
LTA,,,-0.014296303059739104,,-0.011419277625378147,,-0.01563035011638731,,,,0.005328345435538881,,
CKLF,0.06014856390521781,0.021403518566154238,0.049522804899075255,0.09221511979713637,0.03112846434589295,0.03947611164006447,0.01401136443497634,0.041533732373201036,0.049812845078168765,0.05359407953569248,0.01201669541251782,0.00721778039708201,-0.017758531585435118
CD24,-0.022768342201140535,-0.027045175353798134,-0.03908775793605074,-0.03860988662184376,-0.02375088787870985,-0.02484046241855489,0.022858238982690755,0.06316650930285815,0.05163456385935002,0.050052624996634223,0.03488733911145224,-0.00012388548978881783,0.031033838322519398
HSP90AA1,0.041250252690032116,-0.012714031413262522,-0.04320491526194697,-0.07723071922576168,0.004420352214694874,0.01433335823764696,-0.032026091085961994,-0.0823345583721822,-0.03415591764289976,-0.13196888247572103,-0.07659153853838843,-0.053048842732712535,0.07329802672038942
BMP4,0.03596597639611459,0.030543834678572045,-0.015154919292690203,0.08410579145219056,0.03407425544844792,0.009259443120911865,-0.013318672670893657,0.08347978173385916,-0.021479895930864006,-0.04033242977759126,0.09264184252680607,0.009504080928139726,
SCGB3A1,,-0.013758077648095793,,,,-0.010210821961811816,-0.010906651608479642,,0.04907378279825569,0.031303210741418626,0.020202424892984402,-0.009354736743671887,
IGFBP4,0.029155129261803286,-0.004128775937358565,0.052811618834643394,0.01961421888077573,0.024972354585452175,-0.044968260027661563,0.03399614523406943,0.018444760564128224,-0.011197542208384377,-0.0699945624542583,0.03328054473485315,-0.012616221540781864,-0.0043819411162471355
RSPO4,-0.025796446756546236,,-0.02311160668352263,,-0.013281315066241658,0.0171367422995403,-0.021681756326036115,,,,-0.02574960217712976,0.07534477687615708,
LEFTY2,0.008675556502618054,-0.044796985371456724,0.14239248269455984,0.11505445034090771,-0.015731754093193356,0.014142640673272587,-0.01929549266464548,-0.026573306446894412,0.07935746128583983,0.07899667682458236,-0.0028011028641352596,-0.04412903505890067,
PF4,,-0.014271797065394845,-0.01300443070364559,,,,,,,0.04654631447142192,0.014372908599538468,-0.025741834450876844,
ANGPTL2,0.006356440435629403,-0.004934295893454912,0.035729357001832045,0.052510851835501984,0.017253071372322088,0.02473885552469959,0.004853770546950224,0.06312328851441859,-0.015690576688996143,0.11240257801476586,0.0723943330528918,-0.0256537187318263,0.03475905532458712
LRIG2,0.0074759334361418905,0.04566658980127954,-0.06889337214404818,0.061888275795854514,-0.04219676637464264,0.019832585513433993,0.055107325370480735,0.0047974152254309675,0.007752180486247982,0.0323124017459081,0.04591143339994106,0.018084509100074645,0.01599370917367486
ICOSLG,-0.05111854823204659,0.052643931978253726,0.011218598514085088,0.05021492872528674,0.011745289674446973,-0.0193782304606995,0.02331047008964405,0.06930574916959364,0.03266897023534595,0.017910156134626737,0.05333225617144709,0.016821723789909555,0.05872162045398772
WIF1,0.05999894939847033,-0.02567978231654154,,-0.07771472530537012,-0.010248876259605879,-0.0040160482651224174,-0.022280868236046764,,,,,0.04830670587328891,-0.052416851150610365
NPPC,-0.018881135594777537,0.0024481570448274923,,-0.030328303360732056,-0.019992301137813636,0.08546849186035692,0.08431580077806712,0.03375501832943178,0.024074565532112614,0.006787347075401405,,-0.053821057454141175,0.015165741460043071
LYZ,0.011541395519785825,0.0014886901543244792,0.025900713281754313,0.05859089423373699,-0.03711724632058735,0.024956470758636634,-0.025192213114599793,0.07023074419979015,0.016624827410439413,-0.0565655268215662,0.004080651220088997,0.06859999351834002,0.014212969747198568
EREG,,,,,,,,,0.011488458672881426,-0.03282997225040235,0.035218794472045144,-0.029636477028398396,
SPTAN1,0.10631928444157324,0.004999901999936896,0.04672669372224832,-0.07114797093015814,0.027527901468381678,-0.04300363332490105,0.04103707385323436,0.11411740598082958,0.04369936201007904,0.0541455989567277,-0.009211675964526761,-0.07961823350841986,-0.07274236287440884
LIPC,0.06943523283134342,-0.017472430875572254,-0.01957236322523825,0.005055994205525934,-0.02483077105493912,,0.05949039664841561,-0.010361337101784314,,,0.0035685421025570606,0.009302950303020224,
COL8A1,-0.01639345057851026,-0.023036282847186514,0.006219624663058642,0.03942006632912612,-0.013390508694935322,-0.030774310986983713,-0.013434698831278265,-0.049450786949253214,0.035573081723516115,0.01395212118751281,0.020729863409385787,0.03541445940978741,
GSTM2,0.01852715630818654,0.000680626806323785,-0.028496066461421634,-0.009120698232265688,0.03180789372649909,-0.011397313484332034,0.006846513991440022,0.10563395203203542,0.026578192342407887,0.014442688810972243,-0.021538093755386924,-0.044789506486783294,
SPX,0.03958467313442352,0.08633285497136589,-0.04382127799101209,-0.05177153019258784,0.054710062203876295,0.025132404467360862,0.02671301118150164,-0.0454711508114283,0.057902497803748905,0.03163639178227197,0.031822510662687625,-0.007413748749212294,0.02777895518503866
MFGE8,-0.03616257241116754,-0.002685245668482873,0.062470997671120555,0.012841567287106894,0.023485243736277063,0.003093520506815442,0.09436439809695482,0.023101891387829584,0.06838361002250101,0.06269834289985764,0.005017093959227293,-0.02218931479539688,0.027523524688681043
TGFA,-0.06059269201686602,0.011609243315096626,0.049980098607298656,0.030325478466883358,-0.043866642841205575,0.019714094075974745,0.05992943435073562,-0.04418587822634571,0.03141006063535929,0.051986792479529226,0.04259319317769981,-0.0038172353691388874,0.11851526364322487
SLIT2,0.08512714411487628,0.01204063890903995,-0.023467148320858867,-0.049051717775806275,-0.025856240410181353,0.01059738273485985,0.0032502191793377976,-0.02815852830076254,0.006682072804263711,0.017236529038864246,0.04204099820515496,0.024208776331584775,-0.009200175814813671
PLTP,-0.04022887086909321,-0.027267950168158365,0.017113906775856964,0.06812566482083843,-0.06939163630267164,-0.04284711857064483,0.009961333931774032,0.06830375808906525,0.006429593709560168,-0.03265374503696457,-0.03809842940082955,0.04627501045683293,0.04332013388676005
APOD,0.05226083552802418,-0.030628783531563102,-0.0027751588125125935,0.10182876636646741,-0.016245967412701904,-0.009489508014378747,-0.007759093310342849,-0.11888180092503972,0.013934488977072569,0.14096138678496425,-0.07443292723878038,-0.08793976450431283,0.0667226496111147
B2M,0.025747543428318805,0.023637007675562427,0.0014855077170421388,0.0730315187405504,0.05494324436581889,0.02068256340616983,-0.02032581041382389,-0.050507342358554384,0.028289469903525752,0.021049073849580806,-0.035348175744184536,-0.050616514294179515,0.11330933387549978
OMG,0.08531580210946213,0.023103379541277187,-0.012465285644979467,0.0012903001745817695,-0.04394967378332785,-0.016962957227795086,0.011523659746394233,-0.09725330980136497,-0.00511279092043976,0.10764445854745412,0.033156758953797966,-0.040026236185545024,0.012604140185049949
CXCL3,-0.01624694541418482,-0.015992787239156713,-0.026735871918264046,-0.01938174229688917,0.027861550035958967,0.09444364986522605,-0.011256682527464142,,0.032609765309908424,-0.04271488000822278,0.03829043718103277,-0.004381254987620992,
CXCL10,-0.02047158653738468,0.02190164118455708,-0.013441308303237946,0.05909480157396822,0.051534367363191495,-0.01659347383293857,-0.017888230794658223,0.01026829751621569,0.056814378206249995,-0.017993812011737456,-0.022090970154462736,-0.01581437710384483,
RSPO3,,-0.0003232557963344906,,-0.02423991415596217,-0.020059418751257684,-0.02652537895962812,-0.011763016289896159,,-0.002979745792182247,-0.0019937991670131118,-0.027541078756117558,-0.020563531835284525,-0.030552789342752646
CORT,-0.0289223618498114,0.006048473650104958,0.0045438659131737434,-0.02368087180194994,-0.014712087527107329,0.02792531525269115,0.09142532578302967,,-0.02465421940387196,0.10120278435892544,,,0.004066238881149811
NCAN,0.044884191052088185,-0.00037162513529303426,-0.03506549663836793,0.0659406639663263,-0.003147760556307742,0.03478960279610882,0.004339335941309599,0.03278033666036318,-0.0011804858248268507,0.12539247296227873,0.02154258614067427,-0.010006671087616348,-0.017716014220596207
PRG4,-0.03947223323728784,-0.020690507786240604,,-0.020998351325766655,-0.016972993406506875,,-0.01375291054121208,,-0.023681513817910494,0.018615492195315816,0.022679583630299503,-0.035829126558529704,
ZG16B,,0.050655511730042124,0.026482664699635342,0.010941764917271496,-0.009073652698052723,,,0.1872567233659827,,,0.02793412737087164,0.1629647116730849,
TGM2,0.0016778148706940502,-0.0040829519541018796,0.05175995185408007,0.016684126253017975,-0.044347614563571426,0.05523105941850292,0.022785141785845314,0.05043749835866635,0.04945348391951115,-0.03597889755885987,0.01847058869989339,-0.06811041357425529,-0.05646987215466082
VEGFC,-0.007901267047373936,-0.013633981003895925,0.012241847104092603,0.02934702476907766,-0.024433108088075348,0.002635638490097055,-0.014035393396441461,0.041946125091687,-0.02782561434580314,-0.028127905354235108,-0.006857712882281947,-0.02216169199189196,
WNT6,0.06287570590239026,0.00993236815815978,-0.01447188379256423,0.05500815566415289,-0.020193090443826212,,0.09747301350308928,-0.021983565285778287,0.008307251719851999,-0.026091057093212376,-0.02055153696951797,-0.02269170748769779,
NRG4,-0.02676884899336009,0.09381404947934381,,-0.026154778675146328,0.047060346506116374,-0.04172167897836588,0.06625935706048568,,,,-0.027541081842815403,-0.03412484763170769,
PMCH,,-0.01460478598458503,,,0.04832193262730078,,,,-0.0219767553248372,-0.019696673979494022,0.011804248891988094,0.1099701915346087,
COL9A1,0.041189692420583145,0.03403148602999673,0.013682279250871628,0.08189627539408756,0.08311295083019776,-0.021629718415493653,-0.018657696534343907,0.07924138794507583,-0.02378987905506682,0.07500505692907584,0.0357534159746705,-0.009566652129583722,0.1270750074510838
GDF11,0.09475143055986145,-0.006591654567866436,-0.0494205069616835,0.11864831799988802,-0.0017260315737883574,-0.015027612594198804,0.014165556452320613,0.019045347889304082,-0.06142905522428803,0.005439464495512765,0.029334932505553284,0.03388178945188671,-0.008429463958994632
RAET1E,,,,,,,,,,,-0.030212371096903497,,
IL24,,,,,,,,,-0.016385339197857205,-0.013201404017100998,,-0.03815044443089891,
SORBS1,0.040605596263161695,0.061246800860820204,0.06528328164347663,0.039225657372240395,-0.005069741062977056,-0.009752139632278514,0.03813351972965205,0.07612202349787782,0.019709770816998422,-0.0029080791684646047,0.041653552285451124,0.0106988273769858,-0.00625712379776775
DLL1,0.12232352350084354,0.019939400047128086,0.024963133441773956,0.036689615372204276,-0.007997498686063297,-0.02226766423276996,0.10611250345323783,0.0426715058533445,-0.007031177996239306,0.11196057418625217,0.045245243082534616,0.006546344217918203,0.0030157691665360893
TLN1,-0.05334382454277239,-0.0034924008718083036,0.006639766917210351,0.07843480325413782,0.021983686955117435,0.05245990194647129,0.0016664650952617813,0.012876582915864283,-0.021347501737309798,-0.006295166323216755,-0.006081057884713879,-0.06780011518763934,0.12018219884095872
COL2A1,-0.02739967972278583,0.018200883832421688,,0.05883902816425246,,,-0.011427843796253149,,0.014912146582722946,-0.03440689727694579,0.042737268894618305,-0.03074465608257451,
SHH,,,,-0.015236409635316386,-0.009700985071147012,0.06063230802788069,-0.010906650655170394,,0.010387248408497552,0.08082307740162482,0.04242204686458964,-0.019719626390644868,
PON2,0.04315836003575893,-0.01153069324841832,0.05392502263504659,0.08311054936283858,-0.004095435884486193,-0.016655619079481487,-0.04278657269360279,0.016303077041374618,0.03187323701715132,0.07125727067267751,0.04289843558708528,0.04729408441882025,-0.0630012317326654
ICAM5,0.055418089716348665,0.00405847916054514,-0.018628564591116035,-0.03787383137652544,0.011150982015914145,-0.03644788891128079,-0.02130009958529002,,-0.04580153013318847,-0.02231692618484518,0.005951778609438199,0.01363593563724946,0.09744030718960522
HPX,-0.01651513871665622,0.07968773578030111,,0.028254313271704017,0.014746024012267737,0.10115028830313999,-0.015132749020968079,0.0010538537889240066,-0.03073374473017236,0.0621976642517383,0.022687567685610914,0.01506288336737866,
SFRP2,-0.0034533606877575527,-0.018291400897595247,,-0.015468437207942134,0.0038620645163358544,0.029236615476243514,0.041523698345305296,-0.030763792657057056,-0.0038617478122245667,-0.0008962232036078554,0.1069364321392533,-0.039083311880384386,-0.02346604481982811
CFC1,,,,,-0.011419278315504083,,,,,,,0.039722937651692,
CD70,,0.02838810906167467,,,0.004863078412892674,,,,0.04677858687270326,-0.04945041855095261,-0.04201889664594828,0.004644865139718435,
HP,0.012832877353645262,-0.0020787187356470756,,-0.03937413111687819,0.004422111003041258,0.01968233006894051,0.016744434612139432,-0.050149106662441864,0.02950792583401284,0.006074640083085223,-0.031142190429137274,-0.012284161176195855,
CXCL2,-0.017657794567588644,0.004189493207126121,-0.018171722545072485,0.047406617846156726,0.059803423953009506,-0.014190540535638497,-0.02158688299998492,,0.03358944903745827,-0.05994007611772637,0.08182487163477031,0.0075239899200103665,-0.05516029637944855
NPPB,,-0.017749251736242536,,,-0.009999184500121681,,-0.014035394417275873,,-0.012302980200251525,-0.03848549034161752,-0.027937360273181003,,
CCK,0.012890304165966003,0.04725049272543804,-0.04062052678921528,-0.10472022803568846,-0.04912005505232597,0.018027708240258674,-0.021218616303039072,-0.02877104185920547,-0.03082632975298229,0.05055593889047058,0.008838012628437556,-0.02561480239829885,-0.10377159149162568
SEMA6A,0.030811041452389856,-0.0036894421580638873,-0.015626286509491227,0.04863436311900589,-0.019757792902231848,0.03347124592601195,0.0219931338233432,-0.005927183049502891,0.020989466593068978,0.06948155006369534,0.009122742918727136,0.058752817808614646,0.0014871406678277925
IRAK4,-0.025522893760122525,-0.06240048453501363,-0.029600881970509484,0.008580209922484608,0.05955197137309758,0.025265233291315702,-0.0034303894430431246,0.045974606206113246,0.03383544421613027,0.10783380664767452,0.054154409828413415,0.06289560314989746,0.005176884555787552
GSTP1,0.032191708469048445,0.018221611004022677,-0.06219689104559676,0.08187603790811109,0.014167708643630476,0.023399272672640158,0.012604450536113853,-0.08160899522183092,0.06372863967499393,0.083210232574625,0.05206287345947617,0.03290527140220031,0.01844338314569689
VCAM1,-0.0630343830006152,-0.010083670946176975,0.017623172562631007,0.08547400444100021,0.04796102967527391,-0.05551335200594039,-0.037971590796350624,0.05238597262836535,0.049468393994206175,-3.907365794282904e-05,0.02699163856652953,-0.07195608752720738,-0.001576747723249495
NXPH3,-0.051945214352208016,-0.0530455409496992,-0.017046062777112764,0.043875497439354,0.03356499233097379,-0.032124286864442984,0.02077720598340723,0.15418784865790736,0.025282311347634832,-0.02134431877973972,0.01417843506905101,-0.0030952764332879213,0.001966322558090393
MTMR4,0.051540569691098846,0.0029564119988920276,0.027900331214419056,0.018611618780811235,0.00488231223476731,-0.04271814861853325,0.03301302260436571,-0.0074639605817003315,0.01760991957243968,0.03673600086313265,0.020641346625388572,0.026552383648284213,0.23778178145329884
LAMC2,-0.024445225318372395,-0.013931306695022794,,,0.009349828359195735,,,,-0.020144279831769137,-0.017337147717339452,0.03438882999917934,-0.0328609590125663,
IL10,-0.023084644278645754,-0.029435319755637835,-0.020728393008750113,0.08582965986791644,-0.022620134119468893,,-0.012563673424677974,-0.021480909016440442,0.0798357390490824,0.005939685533970505,0.10596591606703308,0.009668933462320683,
SEMA4D,-5.0220919937772074e-05,0.003773273918566636,-0.019959538501557777,-0.019975514810325317,-0.0069161865927387395,0.04490214833136983,0.02127051249330742,-0.026540242521610323,-0.014320790431614355,0.1284050171863107,0.04971639993143353,0.060960177046477604,0.12359473564491276
TRH,0.031915124441865006,-0.05951008519893164,,0.053780062557911505,0.07885136892270699,,-0.04491061417799153,,-0.03914174898132844,0.0316466188981453,0.021560599348351722,-0.09246639509430658,
SEMA6D,0.03595109462764169,0.006011978829034638,0.044919008014476645,0.07810719488028772,-0.026325709989632032,-0.015175902669567854,0.04275690922938374,-0.0029944091832203256,-0.03740979582905669,-0.013370353164184442,0.05613702710086398,0.010251820189655099,0.03804485118250154
CEL,,,,,,,,-0.03195702835321259,-0.024813091644184278,0.10831919595190423,-0.03826715004327635,-0.006861104072179546,
PDCD1LG2,-0.005405098745571247,-0.020136786451774573,-0.019944532571250662,0.0003990351705818093,-0.006932504943385519,0.07809972550538574,0.011674407631268445,-0.011825675707879757,-0.035976607453397126,-0.0038079601230657316,0.09077394589371608,0.057731452215994336,
SPINT1,-0.03784866456981969,-0.025730928084677234,0.02855312655773083,0.021987697156532534,-0.02186865207719336,-0.016686727818781322,-0.01844076786081921,0.040752598346704944,0.022973615113513684,0.06367958370569214,0.010005120955754569,-0.010326959008535195,
CTHRC1,0.006684976712699445,-0.008489812352170823,0.06905550375047217,0.040808147649502934,0.02738448426151516,-0.026525375918377465,0.016508765011659363,0.11666846665226739,-0.03689542887148106,-0.014802361621415317,0.046676221920178944,-0.05996501102563395,-0.05774401019936413
PODXL,0.054067707458007826,0.04491358966653306,-0.024000672039899005,0.036554862605111586,-0.050941439565976486,-0.060306381610982576,0.0030161519957087124,0.0855250498441201,0.03888287034960851,0.02320600512753159,0.0521476509848656,0.0011851345801339157,-0.012992974778818578
JAM3,0.041931329868061605,0.0242607943424577,-0.03126474831040409,0.0680793894784163,-0.03180068086881255,0.04976883621004976,0.014954320798707541,-0.08434266684194461,0.01877788055478197,-0.00122611985946445,0.008386348784991303,-0.007232287974419819,0.02732415855757012
