,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.02130226010418618,-0.025060710783073096,-0.015545902348466234,0.026962332258570407,,0.04201921403887131,-0.021242231099855034,,,,,,0.05020581537017698,0.005775635432654445,0.053969361697381465,-0.023297221153299994,0.02431650502095389,,-0.04180653353922536,,
PDAP1,0.026151578690289876,0.01027401077442349,0.02853444853827608,-0.02943376453446013,0.02641312114688049,0.05204943688431787,0.2171929432669217,0.01936633742874634,-0.01128218424745968,-0.018175978611408388,0.01681012926862772,-0.08060566940570135,-0.015101860474924903,-0.05851640126068381,0.07502487893922787,0.020255464174568583,0.00551100075081934,0.07274938858593967,0.0998706185735269,-0.005328403672806404,0.047970114077340406,0.10384671505809598
QDPR,0.07826213382913685,0.08009811519269829,-0.004547892821659733,0.02149527437676734,0.0028231674559896906,-0.029906054999521998,-0.2508271176758367,-0.08019014392257919,0.03495082891473914,-0.02490921559356934,0.10131100629529524,-0.0463791344172937,0.08945263166717911,0.07673239422671314,0.04697958926712442,0.06990293005892652,0.08063898762433305,-0.10657116330125453,0.00175475188006961,0.148182785109365,-0.10722693781316663,0.09507578037912982
POMC,0.017748834895859624,0.032739024880806544,-0.029961868677208216,0.03634458264288479,0.08511714304791539,-0.030701707827099193,0.03687508592264663,0.0536609001114068,0.028844184253224527,-0.039229802147202196,-0.03215893389395132,0.03237821992781927,-0.05052698304930458,-0.0560859807760771,0.060566490315521214,0.03307939439256378,-0.02959748496592596,0.026640782559249537,,0.060075130721202456,0.05949968302997728,0.1332890561014004
CCL18,-0.02505360491524642,-0.02658320788670192,,,,,,,,0.013365054834740868,0.12848683948205492,,,0.08248105093776127,0.0186318111959186,0.05205889087359167,,0.02459642356812104,,,,
CCL17,,,,0.0890117904755412,,,,-0.01684501651187221,0.021054617282916216,,,-0.01535673926857057,,,0.0037662982313586657,0.050476412193424004,0.031611106022503055,,,-0.017955192549981246,,
VEGFD,0.05466122114408824,-0.026583216328115503,-0.008183352339023103,0.005413840631568744,0.029951907905205702,,0.03177006376488301,-0.017946940322300795,-0.0034268065805873097,-0.03493191211544701,-0.02172787571390639,0.04609102999230989,,-0.024742999018278387,,0.045666355987170074,0.04927240546040083,,,,,
TNFSF13,,-0.02006054809160409,,0.030498678279829192,,-0.019072496859360084,,,,,,,,,0.03288018072290943,0.047929436992912286,-0.0057389976737412555,-0.015318226395076693,,-0.019159432517848973,0.005431304154389648,
WNT5A,-0.06233713534235886,-0.028060537198947542,0.029196177525116312,-0.043030812282813115,-0.03373480345562506,0.07750771167433908,0.20535930840547234,0.04403647311427649,-0.03719959814294849,-0.005618912748882506,0.021774907003686516,0.001018806773114117,0.017918978205850467,0.042965142794542235,0.07362687580015062,0.1119557066806183,-0.026217875016090905,0.04226865518304984,0.01583083301933663,0.026520151502705702,0.07810734565645944,0.04443846673972614
CXCL8,-0.06731286538275323,0.006109347070941788,-0.033609426348956986,0.02026439069827945,0.05771294636632299,-0.027129389756398357,0.14383415246251469,-0.035203649696058215,0.0655921615100748,-1.9695283313325545e-05,-0.014229335876273721,0.003051130222323841,,-0.07425076950402784,-0.048613933690492495,-0.05819924321429822,0.05897221070557629,0.0850085524565506,-0.07113510545437728,-0.014258075264258381,0.017349526425064456,-0.0897665799146645
GRN,-0.041395569699579915,0.005542518631715072,-0.04758457904944437,0.03232200719526888,-0.04660926894206197,0.10547741766533672,0.2281836264094331,0.05383346000266705,-0.0004969558949859376,-0.02715702818691713,0.02185057147765231,-0.016954174506906106,0.026578581567549685,-0.016157364110775344,0.10934915773285314,0.07052681969927915,-4.035837771099992e-05,0.04563835361981629,0.1483823534146027,-0.00015095537450885604,0.05987517187789414,-0.012155492258638349
MIA,-0.0055088266256564135,0.011698382914569415,0.008559259529185886,0.017849043667633162,0.018792423910586855,-0.02362494645941978,0.11833817070710687,0.011993758831519236,0.03552787553532158,,-0.029466902944358813,-0.022540386676168034,-0.0742348407943168,-0.025742128118503925,0.07872866686698274,0.12267366081048796,-0.006872227776497805,0.1578790530646635,,0.15216286529124978,0.1658001142469323,
COL4A4,0.055035002122315275,0.0007527038820543697,0.009323020595451384,0.06239745622637268,-0.07957263780985384,-0.01814663813083846,0.1080743155260948,0.013890458765019863,-0.01908228801414674,,,0.03887951427407705,,,0.03425804966665854,0.04551211420650817,-0.07444737082471314,0.037841427908371424,,0.024224422907026727,-0.011998713427310646,
TAC1,0.012957741255246858,0.0032392979125814006,0.01042562456204401,-0.04146440960578484,0.07644961516457366,-0.07743654024100444,-0.20572339758349506,5.113679421942097e-05,0.00344210687996652,0.05363988714015855,,-0.012572501383705902,,,,,,-0.11781041463524976,-0.09945988413308587,-0.01036297524589371,-0.06264719829667714,0.03841141870083216
RARRES2,0.022520999863632127,0.060005801295041634,-0.002079507199450654,-0.023028826395539943,-0.015565026758905092,0.08998192364391673,0.2861770182858246,-0.02616482543627417,0.04118076917206311,-0.006218036776946294,-0.03827826046847034,-0.02549697876090126,0.005233930634922118,0.04148466414954018,0.05213369513724587,0.13814276147995133,0.0421472346227452,0.03581744801040178,-0.023022113713259726,0.08114495788795764,-0.0021279383435438247,0.020403876253367932
FGF7,-0.007593535135002573,,0.015809021106357325,0.01990187775523856,0.00647429833017748,0.05303032022552907,0.05275746513428936,-0.002131130878765372,-0.025702624220803542,-0.042074596708425394,0.01949113355373168,0.04661834714111124,0.035965840117976856,-0.05800472403530771,-0.0007457082480783304,0.05301629537887011,0.00014645542885420248,0.05078597134194296,0.15807112661194597,0.1628908517745614,0.1307390532096129,-0.03847511898163377
EFNA2,,,,,,,,,,,,,,,,-0.038600448287474436,,,,,,
HBEGF,-0.022021503630159988,-0.03509757652638753,0.010511606528172433,0.03967430367192972,-0.020431368195278184,0.05076642423931718,0.14728789637551437,-0.005984074697397072,-0.015871223159833824,-0.012624665955270339,0.06912913077182903,0.004569963675420621,0.036817032143658564,0.1830077526626016,-0.007919290247771991,0.09952013716367729,0.05049796270801508,0.050408530148065886,-0.02541516925061679,0.06796492470282167,0.14403367961608698,0.012497021401649362
CSF3,0.05244667369700616,,,-0.023028333984903122,0.06747219627150451,,-0.03335034586196742,,,,-0.03264235780808567,,,,-0.01308036620796697,0.12828822139836576,,-0.05037562713298438,-0.005159107226166923,0.009189921329111247,-0.022608281285923383,
PI3,-0.03366355382834817,0.03617901738457455,,0.03840027807953694,0.02852253029554058,,-0.0033190177535827137,,,,,,,0.03899072001608685,-0.01997714967195221,0.032826289535610495,-0.01455304274543781,0.11131719167600468,,-0.07168145769228788,0.020388895296464163,
PCSK1N,0.06338099900582247,0.02138633598226563,-0.008767608952694485,-0.02225714383969993,0.007996735829092055,-0.04934939741092764,-0.053014780020844775,-0.012589110157686302,0.039788769980331554,0.04902492903777894,0.012213214324248392,0.03440607358778717,0.10628871107405137,-0.02162459611260534,0.07345979206649725,-0.11752179465770149,0.04849187820991871,0.012468487964782676,-0.03083901282552374,0.08043218723968541,-0.06368128820568707,0.049097825979943506
NTS,,,,,0.05542639795621795,-0.0221529220931716,0.06260503772743664,-0.006489546334165974,-0.016179454206815345,-0.03144994198062554,,,,,-0.016945022200018606,-0.031462054331350735,,-0.13833900762459314,,0.061142631317553736,,
SFRP1,0.057161243215413535,0.034112891116986434,-0.01594718864208985,-0.01685787031756356,-0.029524119607883852,0.13409759306223099,0.03315961617543987,-0.006076493057977339,0.04467034822906497,-0.038324003943522325,0.0329614029168989,0.009601781795116789,-0.05546036160171225,-0.004287518833960174,0.09232841212150306,0.08515505247503523,-0.021976481315501915,0.056122200074159814,0.03221965575024286,0.013322585963325178,-0.012212647206370856,0.002658405313000003
CXCL13,,,0.08176475583821352,,-0.004652395639522684,,,,,,0.04897867661466145,,,,-0.017223106355763844,0.09664406589330754,,0.0028823953694634623,,,0.04785416023649382,
MICA,0.06816611858145231,0.014529383850614754,-0.03282832718103565,-0.03195656887637483,0.023409319524353385,0.0746627296787577,0.08413188777038251,0.03832419939545631,0.003959142194351241,-0.02581187566447928,0.09150717862184428,0.010020664952866987,-0.03445224302416101,0.10565971409769147,0.01615946979432791,0.19434666546295065,-0.03254434206156402,-0.07387476295051447,-0.0005944256475851458,0.09929446293663305,0.07340713752210205,0.0709589454483216
TG,0.002312541686355422,0.04334777665519658,0.10796935585577189,0.012858212840914086,-0.024315398263750437,0.03302481820115279,0.11640764165550521,-0.016970716661441086,0.012970169316419745,,-0.00799425857996196,-0.02306798926243404,-0.039299457254125515,0.01766783544630177,0.035552546445574484,0.0373876737489059,,-0.005799571256149946,,0.04541620608093175,-0.003840579678207306,
ADA,0.0016641881164680618,0.0017454760978259194,0.018149797157517442,0.003275897123846968,-0.020064899473162562,0.056402644150663095,0.18925722957595217,-0.0007678037343486195,-0.01997059163450261,-0.041915034463574925,0.11448366528292755,-0.005815720682874225,0.009121138820584004,0.06071859892065384,0.007887270113784836,0.08473078310818083,-0.05009879153612818,0.030145407399984014,-0.012003722262677045,0.11704817660703361,-0.019109553544163424,0.1420322620858069
LAMC3,-0.018615964521979483,-0.002073820841148892,0.02089275199361235,0.016036569093916445,-0.00535061770594829,0.04107470869746159,0.24627302449760255,0.025758037159044355,0.00024232719720402795,-0.06521810456351618,0.043305286811401354,-0.06684798734529271,-0.013007421918676992,0.08252822834299611,0.030225570482289486,0.0799197928206064,-0.021564776048313833,0.02373190347604662,0.12423413177100114,-0.05905975615012102,0.04966947214836736,-0.007640002248638061
CCL7,,-0.01690916590593718,,-0.01315301318675783,-0.01859061801573151,,,,,,,,,,0.06416994869798434,,,,,0.004054342774226473,0.015128042681669441,
NGF,-0.016371539854243375,-0.029032198166766266,,0.018254850145262035,-0.04140614468543693,-0.024400935945421635,,,,-0.031449962688325665,0.049415726155404724,,,,0.01749098184194479,0.010013976492392716,,0.01689333743989545,,0.04992362780622962,0.012285709626509957,
TNFSF15,0.0078867168675406,,,0.06452884971919219,0.05201046789058197,-0.02962808572953721,,,,,-0.020787295058800868,,0.006939389340157282,,-0.034907269287387147,,,-0.050669244064111066,,-0.02526091940227845,0.05552537427950544,
HMGB1,0.07297494497404526,0.015331278427290426,0.01986234210063669,-0.0005360158417032963,-0.02459510620642763,0.045884638157207815,0.2178832478174825,0.03078740809657264,-0.0145398344727497,-0.033481303864909794,0.10584068398007468,-0.06344454851551577,0.022183416495609697,-0.0011833274685150283,0.05881098395561884,-0.004648096605212994,0.040783595126756764,0.058874956266486256,0.041318902408762244,0.00147718634299396,0.0710300070420658,0.04582519096303229
ITGB3BP,-0.03930869771318927,-0.018308791797719524,-0.007544328732255768,0.04226248278759846,0.0074188001820037494,0.14977027902721288,0.2163995146813512,0.0612651318086705,0.01262331365151108,0.09146211144545949,0.05696839796818145,-0.00610699157686999,-0.1270030752041127,-0.10371606235796813,0.10020239259877313,0.07450506674249802,0.060557942180945665,0.05822151202169141,0.02905904548251602,0.06375769568533148,0.012806241873163487,0.06837548608489112
AANAT,0.05021808717608654,0.07293515985439683,,0.07213064399277949,0.07504756472619264,,0.00981456350542694,0.07619860637524453,-0.020997728480457598,-0.029567590153420194,,0.012215878235943617,,0.045780001059273774,0.046207926728967015,0.02093909516457392,-0.06380910450146456,,,0.07154660447711009,0.06317724694631713,
RELN,-0.006127969026478762,-0.0375973866973661,0.07668273918575771,-0.023132409492923146,-0.012355584401400397,0.0012984913882620396,-0.07577812715507667,0.03821926023924678,0.02449195064650237,-0.06976541068024218,,0.035314429999311225,,,,,-0.01995782441683401,0.03546529639822957,-0.026610645765493837,,-0.005806997789417829,0.07239209384711948
IL15,-0.008588727209516294,-0.013888921966743741,-0.01325075432700841,0.03146615508785346,0.015963451355675187,-0.02108214436590959,0.10591793385506086,-0.030171393239754412,0.07157318815628454,0.062074325730750925,0.03161354894895192,-0.001078479619766771,0.02815239610625881,-0.09158865712295783,-0.01946904700293867,0.023681569683611712,0.006835474578471392,0.0363937451742183,-0.005504873338604017,0.07922059722264062,0.05293984600125153,
UTS2,,,,,,,0.11877233299543452,,,,,,0.0018976689291861672,-0.05363915809571067,0.04687023157392366,,,,,,,
BSG,0.021761257226625457,-0.006405309261289213,-0.06079437329931168,0.014928985043031997,0.0002745361407878364,0.09735246592098787,-0.005656113981744624,0.018997353863760957,-0.01111213754960236,0.04205685013517375,0.02250382883770619,-0.039734204886044254,0.018822086177154012,0.008061845737892372,0.07494493468044236,0.15635736002229383,-0.0043437377203365,0.11521685935903833,0.07906114576095458,0.18416181240523932,0.2434825041348003,0.0575536041509005
ADAMTS3,-0.004408653547101033,0.042191285511076024,-0.00198172478993734,-0.00853406337278428,0.04616432925050217,-0.01265364357343906,0.25112177559368015,0.04559322575242859,-0.043772353473107796,-0.04747860216578238,0.12571039655542537,-0.009542896255696804,-0.0069338362428891815,0.05660389628338487,0.0073361702611034795,0.07453139086416274,-0.020008315630210407,-0.0764469780397677,-0.005811354246273635,0.17836279705880198,0.08494471148828407,
CD34,0.005663991143812548,-0.009869364877244928,0.0051169117030424194,-0.0114582561484477,-0.016422957670237937,0.022975180457246176,0.14152007077181078,0.03590126990082442,0.027391338739444875,-0.015517219431642746,0.00766524410275668,-0.009581991539880038,-0.03677529342221946,0.12439947274530258,0.0672246947031605,0.15883870362363617,-0.011456689116471007,0.02541885941782333,-0.05202750263597955,0.011747861408159345,-0.009480301973749723,-0.023711042111460058
CCL23,,,,,,,0.10721645986669535,,,,,,-0.03418145371835184,,,,,,,,,
PLAT,0.07507107676972458,-0.059707944143867306,-0.055158401562282924,0.03938026527332015,-0.00974776846441903,0.076969373728964,0.2054555137097158,0.02215205729375732,0.008079058211623441,-0.0341885194631178,-0.006017171671710621,-0.036356697715326174,0.025187011557185973,0.06912904845416025,0.11911012013724118,0.011920951034840614,0.02685627928909189,0.20158009107151445,0.01822872726443964,0.10834464837121172,0.17683160941035156,-0.06396425549571097
NTF3,,,,,,,,,0.036444477722854245,,0.05343929841916206,,,,0.061182517422580046,0.01115422977772802,,-0.01895636280160824,,,,
LTA,,,-0.011985701776152024,0.016651596603445156,,,,-0.014698766213036571,,,,0.05092873012957466,,,,,,,,0.036392111010935126,,
CKLF,0.011719100069289095,-0.01080246108858065,0.033043521940030095,-0.024895739774363795,-0.0011740533827765893,0.057808079669400055,0.22565946569748388,-0.0009967101152618906,0.004875002293872587,0.01594274890052522,0.07764227551986572,-0.028559260075737794,-0.05694284775779184,0.08134885213477173,0.10276007460365087,0.11322157049814004,-0.07553820015447224,0.07514285007647814,0.07952833964632253,0.05770856804391906,0.09799379813252108,-0.010608608084649036
APELA,,,,,,,,,,,0.028797601977131018,,,,,,,,,,,
CD24,-0.030547324895979687,-0.026558115400323712,-0.01111155864982091,-0.040478737884562396,-0.06084601691018941,0.10288290977864112,0.039934127222539945,0.00015527553840451205,0.02984493614488582,-0.04962252522656158,0.05970186910559621,-0.0023552198900708174,0.06274795185517935,-0.014305723066561036,0.07541829639128363,-0.05362093254597051,-0.0050394915197003246,-0.12162686655422872,-0.013325783869250589,0.05771817677345749,-0.014267022082970801,-0.009127865632071672
HSP90AA1,0.016874768139649103,-0.009366223724915159,-0.013678310593595231,0.005222054814713444,0.06144414838100009,-0.07737749483166845,-0.241397219467676,-0.006166671199567838,0.010834791929489721,0.10612500116026928,-0.049676823663650324,0.03650721534196033,0.02704968675378652,0.014779542282786568,-0.10316462823249523,-0.09721533009894637,0.04991658750541327,-0.006268741642221436,-0.1187118745804716,-0.07673248740052092,-0.11576533374316632,0.08650521869280395
BMP4,-0.0354320169343933,0.011268947383247904,-0.026565825215195495,0.06736999154549579,-0.009837494171475303,0.1262148149139729,-0.0198264373306349,0.006144517510930177,0.011761939876671183,0.06952610605118893,-0.01573843322397008,-0.016279583500597935,-0.026737847027346086,0.06325361063298326,-0.10266597606580344,0.0990341335025216,0.06856732202632951,-0.019200363917008825,,0.039870088706975164,0.045210850570840996,
SCGB3A1,,0.06251843966539374,,,0.019223997259325373,0.016469095317046514,,,0.014592504923278935,-0.031219152703701285,-0.007270434724851772,0.08808510118670924,-0.023830774023840904,0.09502324771778821,0.025087947896567896,0.04765002951356599,,0.045990807486190395,,0.029142710705173307,-0.05175436081340319,
IGFBP4,0.027374743982406004,0.036737718243014306,-0.01625491956178428,0.03643305470878588,-0.040919249791814036,0.05580268791869182,0.19883324705379526,0.05773181773610076,0.01892890434795668,-0.05493672556896949,0.05478041246818317,-0.046507892201292034,-0.054295094073452364,0.11881787593941849,0.014338695886337313,0.022242238733974518,-0.013314402135170843,0.09862778197478084,0.023781936714200105,0.0301629025625275,0.0523732990405887,0.005583406915118124
RSPO4,-0.019999514404026555,,-0.04051350533374015,0.06332806817574281,-0.025364114782195097,,,0.015272729766791214,-0.001567771940767539,,,-0.0006412733882030598,,,,,,-0.0036412652403246533,,0.03442834510412255,0.14233685302097868,
LEFTY2,0.04261945225254145,0.025258129230969966,0.09755941047825696,0.03657730042549936,0.004740596957526571,0.03421723669527368,0.2703818238345246,-0.01913157844045892,-0.019421190796525465,0.02097047282992413,0.010321505800223394,-0.023585126820163376,0.010721010647350012,-0.03241190042092509,0.012129656617939558,0.012989047607051099,-0.008970952110418899,-0.08856054175145925,0.021029405984783294,0.1293011920597502,-0.003196769657188284,
PF4,,0.021384961901558534,0.03361013478205344,-0.011475744875635106,,,,,,,,,,,,-0.020302547135091092,,,,0.055776101514355705,-0.005924719942987502,
ANGPTL2,-0.006795940608916991,-0.014689702950493079,0.009856686607313439,-0.004054005415448959,-0.003397299055249312,0.16630502592329716,0.1705614463193672,-0.005300764500606942,0.0017472876029061926,-0.01905134976503128,-0.05531342191481613,-0.022255219139092987,-0.0033565456474051692,0.02737415196871437,0.10325965824026702,0.08623105154569838,0.05667368308343502,0.1416463761161922,0.09012624094337769,0.11352011773697189,0.1423740183561421,0.0553341196172372
LRIG2,-0.05620075809203784,0.015934772344640063,0.02451148235744689,-0.0032823923670440708,-0.002998746627985338,0.048497707409577664,0.11884276536617155,0.0028295075117987577,-0.001790908853490648,-0.0019724530202830494,0.02875224159361956,0.0025538790369341808,-0.022310500415961297,-0.004920452758537149,0.04673206505942807,0.1689935027328845,-0.015969127195506385,-0.04004037218554327,0.05366486654572122,0.15285633725202769,0.07480141046312075,0.07077906904736508
ICOSLG,-0.055735592251794114,0.02914774673012087,-0.026387321117386456,0.01665715396917228,-0.009997179558704451,0.07738047839631798,0.11569321901444453,-0.019098922687830838,0.017450722934481695,-0.041070542351341895,0.0034312348468291095,-0.036765590999811096,0.16672488664389792,0.07816631684684815,0.07698701302894453,0.12150999314260234,-0.0036805444372686787,0.07799105959072317,0.051821447007347775,0.05067044172953123,0.14733599489552784,0.05867517279573566
WIF1,0.043994587760265894,-0.020948262208950255,,,-0.006683795970383482,-0.1007642848398889,-0.17080250062031815,-0.013192238688679653,-0.015588622620356778,0.06299602198822013,,0.054938534668315976,,,,,,-0.07328180840919198,-0.05151759597534335,,0.04440085643555226,0.008250058924326986
NPPC,-0.04081610127493468,0.05083076936516538,,-0.01780171029453366,0.05551320678160342,-0.020701345869035086,0.007117435111441863,-0.014592205949407827,0.021411008939746595,0.12520318833687136,,0.009306498119840466,0.07098480899800447,0.019869517394784326,-0.003912269710162335,0.0562307721981287,0.008564203713476074,0.04973241854151732,0.0897301216167236,,-0.013558968417542203,0.09592552862107788
LYZ,-0.04451369534092186,-0.009569588932765043,-0.03014200339378399,0.006981479932216549,0.02955744923460316,0.09068454803046663,0.18755511879347977,0.004952247577486852,0.009941080730355214,-0.10015943012140502,0.06553855237662483,0.0104430191633454,0.08037884264889253,-0.06364039399886956,0.06433686748274085,0.05819099394499949,-0.00857306824710139,0.060854287164267426,0.023368759412846482,-0.012835754095247629,-0.010885246931145646,0.028166960310196016
EREG,,,,,0.048354148490718465,,,,,-0.03235282072068592,-0.027484240500909123,,,,-0.007041734256836289,0.07741419657108221,,-0.07683763124299992,,-0.024689541749143087,0.04907370965554822,
SPTAN1,0.07213239698832088,-0.005566949112887241,0.07995433431105732,-0.02853359231847349,0.021085185228980383,-0.011048239282506244,-0.0742774409279766,-0.020543938599724004,-0.016097937740428385,0.08324715901994435,0.009460376450512604,0.0023873505968706244,-0.06947496165981759,-0.0469023448579498,0.03159623815319316,-0.08026423062715715,-0.03410156522318306,-0.08188508820059211,-0.022457787041790495,0.02681111948595089,-0.09794546754122645,0.06352137082053516
PTH2,,,,,,,,,,,,,,,,,,0.052861274556496377,,,,
LIPC,0.01999665446510645,0.04206750977498519,-0.034309386308694755,-0.020622768224614913,0.031397356004318235,-0.03269300016767114,0.048320632550151274,-0.03196189028760034,,0.031310945632878055,-0.03436551213780091,-0.03001244540147359,-0.03202452553204051,-0.00906999558790242,,,-0.03633985179901755,,,0.014542931035271532,0.007251130601454405,
COL8A1,-0.04265322380218329,-0.03118299108837906,0.023417893539163674,-0.005246903577741394,0.000879969975661815,0.012574298572638745,0.04847767109411632,0.024217119455344136,-0.014653810891158464,-0.08098902616217098,-0.06464855036744006,-0.031195833490469373,-0.014679246888858662,-0.012715628876188255,0.04384329891573032,0.05970117889109488,0.01506164285930193,0.029482501783820985,0.24096504820950757,0.06989220574389107,-0.0005879797502016949,
GSTM2,-0.01747778288316483,0.013318358376598581,0.0939744678349328,0.015578162096725428,0.000782606932076775,-0.017827791827167486,0.10188548869633564,0.02209658490199624,-0.04022938747293042,-0.051457559945827784,0.0012120062968865673,-0.0028412658770261543,-0.06287808693796008,-0.041849065613058345,-0.008501806214944691,-0.012268776708640997,-0.01057528091973741,-0.0006608302230863253,0.1290235790598982,0.024293369285458773,0.014951121910273903,
IL4,,,,,,,,,,,,,,-0.021326392490759506,,,,,,,,
SPX,0.028393449725924152,0.015449581000239215,-0.006865818678974938,1.6214081127754062e-05,0.00891743475538217,0.028824705959699236,-0.06869309169905269,0.025283558928969326,0.028247139744345354,-0.01144904402541464,,0.057429772039254735,-0.0033526101138925775,,0.03137989310376422,0.0650388010409299,-0.05782317194349123,-0.12540244512690338,-0.009022860510015501,0.030371752372529003,-0.1454481671464608,0.12147238946211257
MFGE8,-0.018099510245629724,-0.02259574916740611,-0.008301858530810936,-0.009893624219200871,0.029258586241942223,0.06578281147077926,0.07732470542595009,0.023506355158716734,-0.023839974630893605,0.0725224209891305,-0.00996565639681506,-0.012113487593066718,0.028371293104186353,0.15853171935051702,-0.06844233302715531,0.1075618466111209,0.016418177649468943,0.03225979552638028,0.09809012331202965,0.03974868741840214,0.006389034841123332,0.0024047009727154495
TGFA,0.015107113136970364,0.04036172217176519,0.01015925709028784,0.03905829937431925,-0.0754110642546862,0.06061805242563463,0.030909034641719572,0.025844064384908917,0.017310146975119848,-0.012119697134583577,0.006768886021962183,-0.05570955308280449,0.030497063228862028,0.12028386812546113,0.09234440669818092,0.051471053537945115,0.11497983031088096,-0.0027169248478532064,0.0570814121984019,0.1488633677497471,0.05239101970563678,0.058467788153120245
SLIT2,0.0687731099271419,-0.028146501664759058,0.011327198447436864,-0.008876881594028089,0.06512307538382868,0.0715450610888635,-0.07975221295730406,-0.013965381254669142,-0.05844134983803124,-0.006935473682764482,-0.011340371428896268,0.05212764074263609,0.05766642495041346,0.09375393261875142,0.12488771085389888,0.1111537163126281,-0.00338671944414068,0.07945425247868879,0.07481549959030745,0.1029476479351004,0.08628428771717934,0.06889091741354349
PLTP,0.019453387448564098,-0.052502767199948695,-0.01606385505467689,-0.026775367413411078,0.018809435469234154,0.061915859752788384,0.19981561627947492,-0.0021782339113611254,0.03811800151103347,-0.09703377306268703,-0.003913970464209146,0.00919093804323582,-0.0011527139907669861,-0.05619049126756088,0.0694138332592777,0.05408711837555181,-0.050620490656419936,0.04647026189323129,0.15853316065360845,-0.024565911101833853,0.05591987752912962,-0.0008344078709162886
APOD,0.02593464328468463,0.02468993006612425,0.007761389508446509,0.012852180070762833,-0.08207677168185365,-0.028527318525392146,0.09957914071261606,-0.025728536329493776,-0.04741583742832867,-0.058246166551650415,0.020553937227056954,-0.01651943442248657,0.10831790436046577,-0.04822149741595929,0.05457338591803791,0.031189598016821224,0.046013783279035374,-0.014650749858887377,0.04115877112513014,-0.19080756111800262,-0.07646964083875189,-0.010504900380585902
