,UKF269,UKF304,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1
LMAN1,0.012681135026725587,0.004221614788175465,-0.020713882040578023,-0.007297092933909654,0.04152138358083069,-0.03506656708521821
IRAK4,-0.05023588044596329,0.04799343486386668,0.010168077606039298,0.06895176243647554,0.07313902699712557,0.07300906876175717
MICB,-0.019109794748263347,-0.01722555275253847,-0.003961268899002197,0.0401234194038503,0.06199572763870247,0.007341018642118329
COL1A2,0.0637746286584467,-0.037948372773916925,-0.029311143368108816,-0.0969721659489797,0.04428771478526003,0.03659593236081414
ICOSLG,-0.01643034776952671,0.08188504470807384,0.017986835128683272,-0.016006777010153954,-0.0067117112364724054,0.00564710991230378
GNAS,0.03244090035384955,-0.12217874548116078,-0.024101216874719198,0.05127512375919338,-0.01482861485221244,0.007133131637290307
C4B,,,-0.02011813685232642,-0.025130064602181888,,-0.027356098815471675
COL2A1,-0.01748200885313123,,-0.011427842697770226,,0.15079889138331412,-0.01984446183727012
GSTM2,-0.030479901547168002,0.014971746184981751,0.0023092430935256728,-0.04867012243375655,-0.03899775008132332,0.0021603029285856925
NLGN1,-0.039558796733111586,-0.06319252818898766,-0.022180547960785973,-0.015667955313559186,-0.04474993652643695,-0.03590180698663002
SCGB3A2,,,-0.0009531592359528103,-0.020288039302905982,-0.022487928152516046,0.054198042191206414
LEFTY2,-0.06224728858545891,0.07498225771775462,0.016721231722561396,-0.06859375243318391,-0.015825834395306732,0.00042378105631452507
ACE,0.05458141284030251,-0.012201435292781532,0.028434557238696825,-0.08770456346949793,-0.06888589436583795,-0.05715262296075203
RPH3A,-0.0026752239367969846,-0.07526364013336634,0.0376709488999158,0.08957737493060397,-0.03213089357056968,-0.038772779504480895
NCAM1,-0.031138767198630287,0.023238030119411255,-0.025791250270752394,0.003990656993393047,-0.028959529824053462,0.10330016136369082
EFNB2,0.0023252151814355353,-0.05014180936655958,0.018824316238890387,0.022267119834769224,-0.023050781331582348,0.07366747257693716
ICAM5,-0.01094309963538868,-0.04061502355504992,-0.021300097537852544,,-0.027221705979023774,0.10141055793414316
CCL5,-0.03482528250642989,-0.01786315255398521,-0.015503242733069545,-0.06374886730797769,0.003794234909925155,0.0373631944995703
PSPN,0.034419396628166336,-0.051951429478196205,0.0758335592198065,0.0025145394363770943,-0.03753069504451518,-0.025672946446730807
PENK,-0.010800674077558504,0.044248929059781936,-0.020118131259242274,-0.010407730407444167,,-0.030663022215610552
EGF,-0.03070657640685616,0.07606564053490122,0.011721393952567565,-0.023376368863149467,-0.01448154910892764,-0.004422586066396625
SERPINC1,,,,,-0.0144815502609668,-0.023053053653593267
F10,-0.022001066337688422,0.014444392755058802,,-0.023736454975357216,-0.02013843464930549,-0.04190556553612344
FN1,0.06894520208681414,-0.03525294859640405,0.01930101062548848,-0.13077286928761764,0.0874432417090945,0.015137216512004848
FGF2,0.07328188767612054,0.04508990245139099,0.0021211798699272135,-0.004302703417027698,-0.03297584412495179,-0.015320643319585827
GDF9,0.009950636193312665,,-0.03130757142863366,-0.030130622765160174,-0.034860080034530054,-0.0217353983866041
CSF1,-0.016337890526148365,0.04589615590237606,0.03750484588229541,-0.07316749404133917,0.0277774980312078,-0.03900250842069462
GZMB,,-0.04469453237942487,,,-0.018381900989341657,-0.04881982906433576
WNT11,0.03624775371555932,,,,-0.03494423152013961,-0.026423638685100753
GDNF,,,-0.013752909219235892,,-0.0367630149987473,-0.022858875066388014
SHBG,-0.032110373979788616,-0.04318809379049961,-0.011082990383989556,0.006994362629767891,-0.027965987506820764,-0.02323024034750263
EFNA5,-0.03570481772810941,-0.06565712556809843,0.014379811245906015,0.021840521952306863,0.06696680829998843,-0.03823609807616491
THBS1,-0.018595329427183414,0.009730778808166519,-0.018581829758181578,-0.10076151193433164,-0.03788163353447049,0.016493433491934717
PODXL,0.04148077488682714,0.01582996607092887,-0.03113774536219334,-0.0797807979413083,-0.043598878725292965,-0.019763086822901125
LCN2,,,,,-0.00917522453960065,
C5,-0.009981655297901086,-0.03491498451103133,-0.031702850355208596,0.005147131865173291,-0.0552599566002046,0.03308989000009274
DLK1,,,,0.03316157976259656,,
CXCL5,-0.016444212152293063,-0.027941415197872084,,-0.030705748062977444,0.07358219603841895,-0.0529381123271512
BCAN,0.05377112608439816,-0.1349759505315816,-0.03155493174946856,0.04567946875816146,-0.11243944318332573,-0.12251367551662595
RELN,0.02539543574628348,-0.031061883102905398,-0.018657687584493873,,,-0.009504226361201448
COL4A3,,,-0.01524611321001858,,-0.012002374511152436,0.044271163012397786
GNB3,0.02822673566092249,-0.017850492261479008,-0.007577584979589451,0.030930603803805138,-0.03409562476834843,0.040249257065028105
PYY,,,-0.011256681519424366,,-0.017810529284230693,
MSTN,0.027006724028489235,,-0.007159921006900934,-0.023376382925919828,-0.029419932217924678,-0.016454383211943497
COL18A1,-0.009601724717593775,0.05132244347299508,0.007815559334936018,-0.11070824571457735,0.06651275789674689,0.14806342858921964
FABP5,0.06253069666434434,0.024255356585110993,-0.010123187995349586,0.07272557983077832,-0.024084258567943915,-0.08832553290996192
TGFB3,0.030894801587709287,0.08228777213967048,0.028898105315247315,-0.015354945294636702,0.03244512728598835,-0.011272193353546718
BSG,-0.043274672156403744,-0.10848740435921393,-0.030728148155530505,0.002840061862124654,-0.04090747552833585,0.09483025800427715
TDGF1,,-0.03306909443682674,,,,
S100A10,0.024700511103719736,0.1278642970572531,-0.033073644826241706,-0.09017207576374951,0.08510480950751444,-0.026117806841002057
PLAT,0.024639866651574093,-0.055344351575691224,-0.03137126079690365,-0.10966759604519791,-0.1041432387872588,-0.0307068634728235
SFTPD,,,-0.019607515960265852,0.072862787015044,-0.014407859762128298,0.011018207200708287
EPO,,,-0.013752910290268436,,-0.01676851721937544,-0.02419579994076959
FGF7,0.0371105462736927,0.005821675036616914,-0.048124311302586834,-0.011450716529715787,-0.04708283493439327,0.005007077283897538
CGN,0.06521195449799382,0.054679966120257134,-0.03443289655667793,0.12337574649807476,0.017009094738220622,0.09743709834518445
FGF13,0.011048080579057262,-0.040060335898787804,-0.006955841004975657,-0.024091663972593134,0.025202542764853886,0.02568966495304285
CXCL13,,,,,-0.023318910364283053,0.08892815384851627
ACTR2,0.004758072163294899,-0.026849668123239953,-0.055719907722627554,-0.05382005555039491,0.0780033774398853,0.00441737283714544
SLIT2,0.02098285860612962,-0.0070200496614953875,0.0831582675179181,-0.009762055501059205,0.007133755956222932,0.051959504723945824
LAMA5,0.034718726378792884,-0.02432038271126279,-0.016806419098894874,-0.057189896148119965,0.08636648436720097,-0.04621098997013075
TIMP1,0.011882718095310392,0.04450103712325919,0.003135220343504887,-0.05743760568864332,0.06806713197134732,0.0796172994028777
PLTP,-0.005549072126652823,0.07676297711671505,0.043495788556762054,0.009450878525786287,0.03883304509239046,0.08328006941037305
TNFSF15,,,,-0.028038923584137027,,0.01574196425714396
PRND,0.07559304722804827,,,,,
NPW,,,-0.013464877198763704,-0.0054203564701144425,0.045239696738693845,-0.0041357999225497604
SHANK1,-0.01287352530470887,-0.028746117501251996,-0.015503240296284792,,-0.020138432534833953,0.012469947160602672
PTHLH,-0.0374939738326619,-0.006134605660039163,0.005908214816772292,-0.05201245102663966,-0.0005353880193636637,0.06433482150443022
SYK,-0.025773969685236188,-0.0019252639409333635,-0.04028728386236907,0.06724075009235578,0.016337495655456502,0.005707058448985805
FARP2,-0.02772084018618513,0.04715254141889483,-0.029293862128472323,-0.07743289870072502,0.028352468488828653,0.06044039243841926
P4HB,0.003712862687065292,0.07031513232158051,-0.02067910332022719,-0.026778590640509418,0.10958651835673973,0.018335434230097508
TAC3,0.010743034395345151,-0.060209999861901155,0.0878189572187581,,-0.013432678887396955,0.0717815379160174
C1QA,-0.03058054798223713,0.08687318791182552,0.00042801180846888977,-0.04719604719557792,-0.03563885250121624,0.07132535682089747
EDN3,-0.023974338079761084,0.05105452128988922,-0.013894819857026544,,0.07334613518494008,0.023098247538208508
AANAT,-0.013315033813262767,-0.016703004605602766,-0.016852965623642222,,0.07040867002318264,
GDF15,0.0097746163100849,0.08288816808806138,0.028572977493526823,0.03644386125299559,0.05487902093860735,0.15551848340848803
LRPAP1,0.038147424717940435,0.009590367326902903,0.013556285871163982,-0.09413693697679174,-0.03686288521595248,-0.01163610891287132
LAMA3,-0.009133625913818605,-0.025482083626558124,-0.027253949211070272,,-0.013201400172884176,-0.025020676318094685
VCL,0.0817319259046403,-0.025511890044112612,-0.011586334101881396,-0.05587288900000793,0.03797768271921437,0.07105085273575909
COL5A2,0.03543471299643142,-0.0054114731835171025,-0.01400167251579081,-0.08754308874788054,0.04322061421716394,0.09943227237328636
DKK1,-0.015787784677697276,0.056195983308466466,,-0.052588341717151696,-0.06670222355540165,-0.0049032043589934855
POMC,-0.024039497674910686,-0.002687085575949907,-0.029465755407728826,-0.0200905852419954,0.021000587504293504,0.014351028034387068
CCL13,,,,,,-0.03489554489406041
CD34,0.0021197001013441154,0.0028279998833746255,-0.03619737863026244,-0.007343495826072244,-0.004371854633615078,0.08508984392788083
SPON2,0.024290319244298794,-0.0596963151808965,0.0376435214747735,-0.06551709824479222,-0.06501791902097064,0.08138372687008746
THPO,-0.019144340485666104,-0.05402295021250788,-0.011427842588374797,,,0.031224769099905084
SFRP1,0.0010838423754458964,-0.012978015693221328,-0.03587485075577072,0.02852531130992846,-0.03502433471057516,-0.055627978171687964
ARPC5,0.06315930310718096,0.058982368622436214,-0.030443956064091754,-0.06538305636147163,-0.04243229002107236,-0.021309537260891992
VEGFB,-0.013380363411811631,0.04170660754453405,-0.08915312258818472,0.01726486547562614,0.024707822814366877,-0.015687016998691312
GDF6,-0.01764947470811766,,,,0.0006586637457781492,-0.01782004483388903
LAMA4,-0.01702865603564902,0.003146428652343348,-0.009107928874594605,-0.11568676838965708,-0.014622192731834429,0.1317550472571304
PLG,,,0.017613103748959528,,,
NPPC,-0.03585020164567397,0.00301128233925003,-0.000162395663374377,-0.023376369973367256,-0.023869231030136853,0.16098742111778475
HAS2,-0.004912358524655938,0.11543217472954309,-0.025808922515814087,0.005925022084789167,0.0037010712879655475,-0.0672725243685278
JAM3,0.050301647140006685,0.15619794599622158,0.03717085507134289,-0.08144483472434697,-0.03823638877490468,-0.03398867484897351
MEPE,-0.023847193680043757,-0.09737866122661121,0.03191117542195799,-0.02580152908771156,0.04644918840120566,0.04799104397636253
ALB,0.0011829212681930543,0.05825911723507226,-0.010536029195931182,0.015101399425704022,0.02059669718215889,0.049291316312587596
SAA1,-0.017697225715659813,-0.0007299749658969538,,-0.03941046107297336,0.05942184567440093,0.07077539270072998
SFRP2,-0.013952268069835981,0.09385983840817698,-0.02139605536943523,-0.020792236513811953,-0.04623420451075621,0.035861487161254695
CHAD,,,,,-0.034606789610127024,-0.033675426572577015
CXCL8,-0.027229449051562882,0.02014586594718869,-0.04048373452794369,,0.10617344754982556,-0.03448059326879018
VASP,0.0062378877734961926,0.03944312540861362,-0.03441860480587187,-0.10310126624211317,-0.01489901004542389,0.03889533257581744
PDAP1,0.040444330592780325,0.009685378685775896,-0.005717923940590792,0.03543220632589553,-0.007917654061094818,-0.027302744388127412
VCAM1,0.008689938232776537,0.135775107903832,0.05311293027890338,-0.05645697466131487,0.055477635453299104,-0.032928320089454774
CALM3,0.009207556640284992,-0.13210211176338207,0.024925554301842654,0.058346889817118594,-0.09476106633953925,0.007184253200157496
JAG1,0.04920364331788742,0.01339514145392712,-0.04676875646193624,-0.003054893933646647,0.10460134454430756,-0.011084501399236325
CFH,0.0006561434399591508,-0.0060833527520412515,-0.007915303786480792,-0.037855963194138316,-0.030145884741459503,0.058291529453010985
VIP,0.08233453119585886,-0.01639615435912549,0.050757488666401854,-0.024091693502533842,,
IL7,0.06458143934685422,0.011775099506336357,-0.013752910290268436,-0.025467793164239323,0.05961533257098972,-0.041905575728156674
FGF8,,,,,-0.019745390462644726,0.06118654798582262
IL27,,,,-0.024091680898277578,-0.018800188372644168,0.04922632943066225
PROS1,-0.0033802432161424037,0.02169307139457633,-0.01753234291521686,0.02412926380488573,0.0023604260294856462,0.14614778155824762
TGM2,0.006785695063532878,0.010225662485639756,0.09555567809009466,-0.05946304697712273,0.012455989483641232,0.014699397064727527
C4A,,-0.03145430452891257,-0.012089328814084671,,,0.03358161923982533
GPI,0.005861027025135362,-0.07086432864582878,0.007154758058944868,0.012899385788134491,0.08417376993841817,0.03194113635278168
DLL1,0.05056828716287821,0.021898056789489195,0.017462924928807508,-0.025622035310313946,0.021511888183932498,-0.03469591012980468
DMP1,,,,0.08364192319613901,,
DRAXIN,-0.04071735488048056,-0.0016112133256686253,0.05544225720283909,-0.0016541133422954125,0.015999017918277167,0.03499185633194001
PCSK9,,,,,-0.01516752816896866,-0.020912420141934136
NPTX2,-0.019539157063090038,0.05685691639661917,-0.041815523763530246,-0.007970736415358459,-0.006201690928610722,0.04613784278045367
PDYN,0.0017181945541526584,-0.07554467007026863,0.021619013329914078,,-0.01737090380618663,-0.05518826423816438
RIMS1,-0.02308843388494564,-0.05308862673080285,-0.004628011187185262,-0.0326510086429539,-0.015369582499549653,-0.011180284235427995
FGF9,-0.02079613660689601,-0.07454379805479311,0.030442974877285027,,-0.06655008499143525,0.046221996969497844
COL4A4,-0.01395227217827321,,-0.017888227945085558,,-0.023187228131855753,-0.02908764126867688
WNT5A,-0.024876936909571285,0.03813325361753455,-0.013339879646379655,-0.0804921272238422,0.08615790582367165,-0.010284527985469756
F12,-0.03155318045741772,-0.08086740675047363,0.0959620638144171,0.14354346427399245,-0.01790649026089974,0.08352861284789763
BMP1,-0.011112902910547989,0.040018102260873184,0.015876686015359652,-0.042110231949254326,0.0033775328191597963,-0.00940076677613423
CORT,0.030125536132024414,0.018117977922391584,0.016361527266320466,,-0.01320140172884528,0.05215380554414895
FAM3C,-0.01983164046548977,-0.06366535696176193,0.016563509261490916,-0.011463180951153363,0.031663308470504636,-0.025883733288785283
DSC2,0.004645533547474343,0.036074358682213335,0.06007852744315069,-0.009729293376184459,-0.061035848234141966,0.032068083400765286
BDNF,0.024294397312937355,-0.06303768980225849,0.06600500896518993,0.02192435997146126,0.13008010031427505,0.06394953091898195
NXPH1,0.017316838629727712,-0.06603128277065552,0.003352336994671523,-0.01413749941890881,-0.0376717460684403,-0.04564902376333868
RAET1L,,,,,-0.014481541922403836,0.054682350923597814
HSPA8,0.036395557725894825,-0.06030227138540159,-0.0008063261020233629,-0.04843745547344886,-0.005526892126581338,0.04144911319385942
LAMB3,-0.006245531308907528,-0.011690476576365837,0.003494738119296679,-0.000593056939052489,-0.011361650287512489,-0.005333213492035346
PON2,0.04445223901041645,0.08728799486538125,0.04672726693013825,-0.018015603702257146,-0.055659959006535996,-0.0032110964339705675
CFC1,,-0.04702357406792763,,,,
TF,-0.03077418982895174,0.14220420563000533,-0.03537187661910106,-0.043588369796657776,-0.028162958259242355,0.05444459733802858
HLA-E,0.0037050894592133387,0.10700041547340769,-0.021312822830901,-0.057688369558967084,0.04719915186095409,0.06487286723683056
OSM,0.08387149784501356,0.07175718549857205,0.05213151574468826,0.11348068788531185,-0.008950012856935214,0.017021929827207828
ULBP2,0.007174618274028135,-0.06996116690807695,-0.022243769852056287,-0.0407837778941144,-0.06528671963493277,-0.017880085701198357
VEGFA,0.01407773258514827,0.020290103078657376,-0.0061495328231876865,0.1566841549484619,0.10961752214297306,-0.046777770238113484
TGFA,0.023638676912438265,0.07249218850914271,-0.027184781958444624,0.018213431475397057,-0.0160003001732367,0.04980565169144403
HLA-C,-0.002370136139304143,0.09674220079329546,0.03303831565977642,0.018632527633562778,0.05760192415297063,0.02957734025483628
CD200,-0.03473538662218433,-0.13294105990918087,0.016489064427864426,-0.03601731177555883,-0.03267576693309391,-0.003183522518486336
BMP2,0.006584305151587823,0.06919463384704377,-0.01582368987892509,0.017861212864493957,-0.019557427921217146,0.08644267712337236
TNFSF13,,,,,0.05157885955480094,-0.025556769175621642
CSF3,-0.014761235416721148,,,,0.12246394580365941,-0.03262805560893556
APOA1,0.03448736688800165,-0.018986257115901743,-0.03535491701493221,0.02192165186660136,-0.055012418386826425,0.009914042174357951
IL15,-0.0347310340054427,0.1578234474538707,-0.015630346684528004,-0.047862108761843276,-0.03358070966806141,0.03811111925527614
IL12A,0.06374084777198268,-0.03149332204765243,0.10447850293557762,0.15648304870585744,-0.02951491556796068,-0.024748576911974973
ANGPTL1,0.02190438485773313,0.025362135988377943,-0.01766289475134174,-0.025130076044433142,-0.02518697873147356,0.06755619796792395
PTH2,,,,,,0.023252135547916372
FBN1,-0.04635824358071082,0.008890150535480578,0.027123981423965642,-0.04378055912260364,-0.024606060849712483,0.07985224354495693
CD274,0.022616579522545286,0.14830059356254932,0.017182377148088724,0.017866133733516906,0.04004129296856485,0.05444613086740538
NPPB,,,-0.014035393068146381,,0.013641562568509827,0.06330049779786337
PMCH,,,,,-0.018522272892826833,-0.021544623717981035
MFAP5,,-0.018657184980619548,,-0.02478827729097127,-0.022465274844301567,0.013845140250804699
GDF10,0.009815754797354446,0.010985733014040313,0.014018107896321817,-0.04079221086291588,-0.02582512173769968,0.030709565355507062
COL4A6,-0.03260750651306942,,-0.011596588924573003,-0.011046726827013706,-0.039206033264836564,0.03640099868655171
TFPI,0.02543980787683707,0.12933906731117822,-0.021018006761219003,0.028029656742533573,0.06111806252733321,0.07500488036818008
CNTF,-0.018465832911820274,0.008939484138611219,-0.013464877261192429,,,0.08815008215197728
FGF11,-0.010581160705565263,-0.038139225535301045,0.013953646490127192,-0.061733687443201735,0.018619619751651575,-0.016614220167285067
JAG2,0.005189076753543534,-0.0506443110479169,0.07840936632055383,-0.006451361077540808,0.010233603332113225,-0.033342320461016955
CCL18,,0.07121257434745332,,,-0.035362989587623815,-0.07837601706520046
NLGN3,0.009628457941095344,0.043642005214492026,-0.03893217065648272,0.03981453891337241,-0.10288288817790867,0.007443524321959992
CNTN2,-0.04204488779355688,0.10090420482171905,0.012491342597251754,-0.060527247472607675,-0.06392269443695035,0.061021089247719505
FBLN1,-0.0017265854169393126,0.03183115888419414,0.06465224852934648,-0.022690708584264415,0.021643733259508628,0.0160773819635892
NTNG2,-0.06158867776875476,0.025627600021634563,-3.964364315492167e-05,-0.04913899935503889,-0.07743057818841595,-0.04157238483384533
CLEC2B,0.0372523087023273,0.02553614580679198,-0.023149121486902045,0.006953365424497935,0.08725940668070363,0.007151345929226358
EDA,-0.017649475079601004,0.013272756291162782,0.004861830422390415,0.12438217859366313,-0.025825120253605026,-0.015975775275884636
C1QB,-0.001723404520376475,0.10060177509725426,4.711554164919639e-05,-0.01314157063187093,-0.040162164943775426,0.11108933679271474
PSAP,-0.019804000687659994,0.06259073885769298,0.024528906912218637,0.01948888729259115,0.04133971469735805,0.0806547858098148
APOE,-0.05397180298210252,0.08337114395062639,0.012983647188543722,0.0527435252193905,-0.03150050053444909,0.10045908956429601
TIMP3,0.07440344611609905,0.0033111577249454903,0.014630372026409582,-0.12329012268672579,0.026507492003456302,0.13628155610165343
COL8A2,0.02488952845172567,0.028854217980716128,0.01985749696802835,0.03288405326142376,-0.013272475035464639,-0.034664117342199305
PTMA,0.00849462267244472,0.1143595138144757,-0.040140989460404106,-0.020825907217763576,0.0018113182511122349,-0.024776474540189282
APOC1,0.005370675474528422,0.07044644713749526,-0.01881245675068245,0.0057001889229071675,-0.07345651184895487,0.03776833230635759
PF4,,,,,-0.012615425629985374,
WNT16,-0.02828471614269032,-0.06673124277163821,,,,-0.021544620874310638
LAMC3,0.01452165106964453,-0.025911490439983795,-0.009267574030196856,-0.12744686527986504,-0.04113077359358449,0.0363751552436604
C3,0.007250789726353048,0.09215299093040276,0.007961249777484507,-0.05894508261632493,-0.018230647865184666,0.08066962675320864
S100B,0.011408537415877275,0.10244719223152793,0.03577700427649015,0.025207897695180257,-0.07762744246283936,0.06686833301860941
F7,-0.01353061364649314,,,,,-0.02529004791250778
CD5L,,-0.04735265348787095,,,,
COL6A2,0.03454613158928683,0.02800472604331216,0.07357251994052928,-0.034072337839142264,0.06662153319366383,0.09027844086261742
MICA,-0.00827733339795986,0.020369557919530334,0.012191682471058025,-0.03315307352427522,-0.02307305723808918,-0.01245886669074162
NPPA,0.038782826306327595,-0.017181438046169065,-0.016545681192586013,0.06083068424637543,-0.030197472876293895,-0.06687861646402676
COLQ,-0.04183605140115371,-0.059223797726694186,0.020291048387607973,-0.03210530898036464,-0.06504287028481687,0.016939340336949507
SLPI,0.018729073751335933,0.05106856823567231,-0.02466391824515211,-0.0341102126445129,0.04955632809308396,0.062411162897724456
CD59,0.0290336625367031,0.041561885234441,0.0035577300034068354,-0.08172583143085464,0.00020211532913283129,0.04559215997393627
PDGFD,0.11870662049967137,-0.011202132573315055,-0.012854525788560998,-0.07220688984526762,-0.006913199364210954,0.12101098538990633
FGF12,0.0008930779984198074,-0.09309387263364977,0.0342399324129735,-0.0480493349632958,-0.05924496534276943,0.07290758066484158
TAC4,-0.020594346324685597,,,,,
PDGFC,0.028047285705944686,-0.04277825439298455,0.01051889014985968,0.02817591048013595,0.01497382710879291,0.013451946988530132
CCL28,,-0.045904984460871566,-0.010906653686951255,,,
GNAI2,-0.010807568635524697,0.04845328510570006,-0.05126455308978275,-0.0034773510010011276,-0.016948588407837563,-0.04546884504875804
IL1B,0.060807398094921666,0.047920457539524584,0.09533244062269972,-0.07024423259725168,0.011386066301237134,0.015062862909498794
TRH,0.0592355319096903,-0.056916556270386345,0.023521088328692295,-0.063934987752667,-0.03956918661549803,0.11486135283980858
LIPC,0.022294692345699287,-0.009328313817137503,-0.024553816006263697,-0.024788247455194288,,
UTS2,-0.0060133619829753696,,,0.007811553258265597,,
RSPO4,,,-0.0216817542419125,,,-0.014180066120415374
CP,0.021721886603492377,0.09974110695305256,0.019440330403272834,0.053220960652347084,0.05077803519082211,0.07649323678212772
CCL25,0.02199901404991238,,0.02577019928404796,-0.026131470696883156,-0.0428093315118429,-0.024729971782197664
MADCAM1,0.0254307092164614,-0.00800252343116434,-0.0021957514895349635,-0.02954597310965466,-0.01549991716193846,-0.02305305754016183
SEMA4D,0.024873464606592358,0.0992372386506825,0.04584417366568199,-0.04727165859132278,0.010654624824867261,-0.0140806893803934
SERPINE1,-0.009305111352362387,-0.08196606129657784,-0.02124895024580826,0.009807473669569841,0.06922087806266985,0.011760616766989883
TNFSF10,-0.020822470791365844,0.010691100282333065,-0.006974924268503995,0.11521460748119042,0.005892306997252427,-0.044009645144251666
FGF14,0.007890663870902334,-0.10458509425181903,0.004233669922628185,0.022221344623288862,-0.03728234854621857,-0.03982525269291968
BST2,-0.004724503633505347,-0.005483474862947317,0.0009528976720748717,0.10754768354477234,-0.025289640303425304,0.004657725501578234
PTPN6,0.07990057294168072,-0.026097699552746934,-0.007654412962339362,-0.0238859271320532,-0.06614702550791546,0.030942488025828673
FGF22,-0.013530619723566813,0.0050193146872897386,-0.025145790548929643,,0.010476700677039635,0.015688458033329637
TNC,0.008684707503341375,0.07961714338666645,0.016289624356739727,0.05911252066171399,0.06879512539139494,0.08084179916232584
CXCL3,-0.01748200290381189,-0.04573171730651824,-0.011256681445433816,-0.024091693502533842,0.08306322772050785,0.031964490588173335
CRH,-0.023591157088006715,0.010125077412369494,-0.015630345244259224,,-0.040623715696064926,-0.015325933863997025
GREM1,-0.042205672346936236,0.10995317947152324,0.0024320742274003618,0.051242083923378146,0.016275673824827964,0.01018396818965702
MST1,-0.008381161374643559,0.010841813286869404,0.024042078329591588,0.022261888539415103,-0.0002460302916197235,-0.0001084636772975749
ITGB3BP,0.0017943546258424505,-0.03236827180914096,0.012282762247784082,-0.014581684862408222,0.05536388235574017,-0.004007357145372781
NCAN,0.012728526017068342,-0.055007130934826044,-0.03592977332776046,0.022943027568251652,-0.10375144052856797,-0.12252471470143914
DLL4,-0.007053415478736211,-0.062085032578559636,-0.031206916755580235,-0.13143749898769902,-0.04980701713100585,-0.0341804464446845
UCN2,-0.014562985915238257,,,,0.08297370395108909,0.04257442301107362
