,ZH916T1
IGFL3,-0.017325863222653528
BMP1,0.12059290078316018
NDP,-0.015395899269655294
TNFSF18,-0.02922563371022827
RTN4,-0.03179749466355841
HEBP1,0.02079744334344396
WNT7B,0.008152587195116773
PTMA,0.04724414933544949
FASLG,-0.015026715262203753
CEACAM1,-0.020907467264611398
PDAP1,-0.023748980257739173
QDPR,0.010983301697953942
POMC,0.07164547303393545
CCL17,0.04641877750471651
TNFSF13,-0.022192701399643147
WNT5A,-0.006387311026785812
CXCL8,-0.023265924939295156
GRN,0.04468405188750039
MIA,0.012870460247761445
COL4A4,0.002885951091209774
TAC1,-0.017904913839292356
RARRES2,-0.08185332893994367
FGF7,-0.0737085465794374
HBEGF,0.04450393588104435
CSF3,-0.014339790020980335
PI3,-0.0311555997873835
PCSK1N,-0.04653988117867361
NTS,0.0554427334831113
SFRP1,0.07954071963235695
MICA,0.043338282836808434
TG,-0.027965325746581737
ADA,0.0979558624411388
LAMC3,0.12561501281306367
CCL7,-0.01502670991888317
NGF,-0.026685236293142834
TNFSF15,0.016591894070608876
HMGB1,-0.009966215714063555
ITGB3BP,0.018144445260231377
AANAT,-0.01589888574071313
IL15,0.05590305206366065
BSG,-0.0288263519053205
ADAMTS3,0.0023221028327162704
CD34,0.04177188704518172
PLAT,0.07244203650017782
LTA,-0.021397504187414085
CKLF,0.011191372268361841
CD24,-0.02430279557753588
HSP90AA1,-0.08141522563890921
BMP4,0.11562812157739659
SCGB3A1,0.0372497269831352
IGFBP4,0.10441982222338182
RSPO4,0.0007114452417943001
LEFTY2,0.02388576384825226
PF4,-0.002373440053415868
ANGPTL2,0.06326061496035669
LRIG2,-0.003306253196473214
ICOSLG,0.02182168261562664
LYZ,-0.013384936887301075
EREG,-0.006973488772659033
SPTAN1,0.02419703938594486
LIPC,-0.027054537938884782
COL8A1,0.010860603736869997
GSTM2,-0.009717815234388003
SPX,-0.04747769679309363
MFGE8,0.09480550510021944
TGFA,-0.029767672731443224
SLIT2,0.008571113064364519
PLTP,-0.04074262336859047
APOD,-0.07729286686527329
B2M,0.06664078433429477
OMG,-0.0170197036153522
CXCL3,0.10018186407320713
CXCL10,0.04568777883611207
RSPO3,-0.015249172237916789
NCAN,0.040514814242606244
PRG4,-0.03454348482491825
ZG16B,0.002554045627564611
TGM2,0.04823569572032228
VEGFC,-0.021047549278607646
WNT6,0.012594097914546725
NRG4,-0.015249173946985177
PMCH,-0.03288301204082283
COL9A1,-0.0049955370983603515
GDF11,0.049696534997969936
RAET1E,-0.0167282354715392
SORBS1,-0.011443635853339438
DLL1,0.100827588586419
TLN1,0.06368058299171266
COL2A1,0.07018187272699489
