,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
CCL7,,-0.0017225759213592095,,,0.06859035228500483,,,,,,-0.028633726723556723,,0.034399111026053676
NGF,0.037276148306369106,0.009180077981393364,,,-0.022887338067797827,0.006554169018722898,,,,0.06358577679147909,-0.033069662062564134,-0.022589438051060076,0.018129177398124724
TNFSF15,0.02671922200980688,,,,0.06924045060314751,-0.019762010794677036,,,-0.03395297127841157,0.04519909241543475,0.08114179415210007,,-0.012572826967114018
HMGB1,0.08304679422468886,-0.016037232651985395,-0.028273596346282046,0.12338286846283979,0.053983555186569394,0.056295650872625475,0.042306201588624755,0.015587998472098243,-0.05631428055245636,-0.05257849646749986,-0.04896339226524252,-0.022761048822707824,-0.021729188144298157
ITGB3BP,0.0036836088109076367,-0.011295554633796006,-0.011568293096925116,0.057619132056542476,0.05634890197803079,0.03805873962407688,0.07557058017997365,-0.011517358524443511,0.09117772972372029,0.08477268290722037,0.04080445346300937,-0.048519570299620444,0.03957711308016733
AANAT,-0.020970476479513212,-0.02807745429470136,,,0.04961789934029619,,-0.020958306060540888,-0.018762715747067563,,,0.028782050660297247,0.07504924703232169,-0.017258328903071135
RELN,0.15628735093873977,-0.00579029974531296,0.03172490581235236,0.05818037729703337,0.02598930653704705,-0.04022568712919652,-0.04106039213529133,-0.0413094434503145,,0.06877696186662942,,,
IL15,0.04735259134749762,0.00059782826751327,0.0016676220916109232,,0.00517118862529169,-0.014061845518379116,-0.0167543172340178,-0.030940530763216147,-0.0454815825819965,-0.044145807668012155,0.05383876439612889,0.07489966742619186,0.0788772172832015
UTS2,,,,,,,0.07882272215543791,,0.04697022302015461,,-0.021391397352943733,,
BSG,0.017803842164611748,-0.015645255634051728,0.004517931992811858,-0.01710700402024831,-0.009551316607656516,0.007581204644594193,0.052580193308698925,0.08302279485328981,-0.011485194036981273,-0.05803541764070156,0.024542144971209098,-0.0014630937307164734,0.02777958360029584
ADAMTS3,0.022772073828763426,0.01576699258477278,0.017286699909159205,,0.04003525952829164,0.011320930800097816,0.1202344654605183,-0.018241696124847474,-0.008857708988630888,,0.053385316738888584,0.12495659541355425,0.040748790480741155
CD34,0.09463563127734298,-0.011440622691597197,-0.026280735245884698,0.026622495977971953,0.012600583049326883,0.006702757748729354,0.08677590787515875,-0.06650962932181208,-0.02210047152475605,0.03127188739273197,0.08519417471814453,0.01618274467033357,0.00026503173105058594
CCL23,,,,,,,-0.007845591294198748,,0.014040932586806401,,,,
PLAT,0.12286224806482028,-0.010113386137831444,0.008205993913980966,0.02932787387562928,0.02801386388553809,0.02076329740864886,0.13125420516299932,0.00648738821889689,0.09066320578207564,0.010341008540774983,0.07993409544142017,0.07281684447861544,0.010237153970780163
NTF3,,,,,,,,,,,0.02695287698743061,0.06381657090928593,
LTA,,,-0.014443726171187235,,,,,-0.018070450645212916,,,,,-0.02322710981094642
CKLF,0.0735367100575115,0.01465217584480584,-0.0260346808785617,0.03500115403378715,0.01395191951370984,0.04942222068010185,0.06030602365616515,0.014814796432124938,0.07052904102307603,0.09643285027209193,0.0030168943925464307,0.04684621157201233,-0.030371463892671736
CD24,0.006357836992578026,0.03910898814112778,0.03362311322390925,-0.03341204534551841,0.007999526547077527,-3.8385039358359534e-05,-0.03232150989904896,-0.03800909548070539,0.03458924068349932,-0.009357548416396442,-0.022348689838841033,0.05311896208979826,0.09872913200792093
HSP90AA1,-0.049762171877555994,0.02359694586327137,-0.028109089227467434,-0.10418832474251548,-0.021623219919999898,-0.02676923212033413,-0.111202545889703,-0.015722391334280376,-0.000507124463225398,-0.011426983043889005,-0.1102455189018364,-0.1616695526132916,-0.03921772659580076
BMP4,0.0608435989190119,0.04801759432039117,0.047942154919381925,-0.01774608071013024,-0.049531515238556305,0.03324380449700535,0.02975265118424046,0.004635104828323671,0.09245604918775362,0.047655970906632567,0.056668622065641605,-0.031688480662097944,0.021787775009974378
SCGB3A1,,-0.019352443663497178,,-0.03282219366411323,0.06753768059534702,-0.0179501945064206,,,-0.0023078414985385613,0.14217720028807848,0.019735780940856686,-0.024545858864297432,0.01632929129302313
IGFBP4,-0.02713533257513071,-0.01330228820256744,-0.0013121980189095398,0.03782783923463362,-0.04516237706166617,0.058486959111514004,0.12918193145613255,0.02197482446730638,0.05581563236056052,0.03270932196463842,-0.04033937894289623,-0.04312240224154177,-0.015489541441501059
RSPO4,0.0033490872706621057,,0.005248779615864292,,-0.014424806446979667,,,0.05756335663517505,,-0.05114294093026473,,,0.05327738646528474
LEFTY2,-0.0057384817894892155,0.041297472264693894,-0.014621117104313885,0.05005452305665082,0.003416162037007328,0.11643589574125555,0.18519233968382484,0.05674243161225383,0.030162045714669662,,0.011646049487303772,0.03731545458402725,0.014677633841908854
PF4,,-0.020075053779271636,0.01119149930956816,,,,,,,,,-0.020986882928029582,-0.023227104436020926
ANGPTL2,0.045865457369044814,0.01146638255023084,0.042936811229427385,0.04179334250911522,0.04349804183280684,0.046066847701709664,0.09882594979351572,-0.03317725138910603,0.07259738677444892,-0.07911529094878604,0.05796547826122749,0.08605069426014514,0.01958882609678738
LRIG2,0.0063564552410057835,-0.019121441918903175,0.031587039475534026,0.048352545590263286,-0.04495584728570475,0.03440332408103992,0.07215510878424013,-0.0241872965914692,0.018380934495960313,0.030264993083449095,0.0680445430056249,0.08437264490707111,0.06876072676718878
ICOSLG,-0.008783789331186256,0.0003649168761716943,-0.016699852475978744,0.01605512746054129,-0.024758210344875124,0.00034143470935637095,0.10022384620287786,-0.013034274534153647,0.09519527341929411,0.02495423290589065,0.04774347210982223,0.0853735995648628,0.015386797662935374
WIF1,-0.08350672917170517,-0.01660429441918618,,-0.05322493400300681,0.009802658441027744,0.009202567292551605,-0.046014591407607136,0.0012187418390837998,,,,,
NPPC,0.035771615741733695,-0.04245686374927008,,0.13707434582999078,-0.01928982416217663,-0.03443738470410996,-0.02108681978726753,-0.03163684278874268,-0.028306978900869577,-0.007725562152720442,0.04349418799433663,-0.018999682444316827,
LYZ,-0.05817886284525014,0.067274129362528,-0.022306468550695614,-0.010846962224812764,0.04573620559377938,-0.04023077943670337,0.04160893434248034,-0.008220468621442859,0.1110841038163601,0.029518493825666105,0.07898932074956115,-0.007247986902114972,0.02427519804791399
EREG,,,,-0.01553594124018308,0.011554783938576304,,,,,,0.01803323813228262,-0.05354566317079918,-0.035078307942033406
SPTAN1,0.029274157413421632,-0.015396285442729465,-0.01385254580832153,0.008791492243594863,-0.021083962789186776,-1.0910313929148087e-05,-0.010207928959145088,-0.06541037394610677,0.011755525655077705,-0.04558591652151065,0.06614305089184744,0.03922506808686908,0.00043709071615894265
LIPC,0.021817072436511285,-0.010322917455680931,0.08058264262348262,,0.03173312004977895,-0.004334841136634739,0.04157321357483196,0.01484281900467043,-0.030016653505362225,-0.02612425359906047,,,0.06735104907559582
COL8A1,0.07591292004913684,0.06586275662064243,-0.026465279239624755,0.10144503896894662,0.06971956977163027,0.004134270656237343,0.07002036447778477,0.022520196493507484,0.08789628321680525,0.03543319702429055,0.10374593901813349,0.022612363220163776,0.028292204460830996
GSTM2,0.06293403249446099,0.01569133795969668,-0.02878991716983353,-0.020828061019949405,-0.011196995944218548,-0.011891183850008457,0.020886266933597034,0.05808400342656048,-0.0063968827407611395,-0.03967391674983593,-0.008645192919799921,0.009776874244818748,0.02956631537479834
SPX,-0.01288366045505806,0.023602939516674283,-0.059097581729981884,,-0.056881477592260136,-0.030564191303765212,-0.050463419451917596,-0.009309345882046741,0.044557266391932956,,0.04760680004372102,-0.02605789766887203,0.04802452020101939
MFGE8,0.04670637735506785,-0.03264647352856463,-0.01659380685978478,-0.028726189836750526,0.0020737596785431905,0.006821832268767383,0.06092771579029746,-0.006969971235459639,-0.04519030384912244,-0.011701045089788472,0.039436366734553766,0.02708264562157919,0.023955546429248433
TGFA,0.020547987320429336,-0.02375398321621353,-0.008055057456311828,0.034942741131028694,-0.04731527450433912,-0.03246100344634146,0.011907222169227417,0.10331684905424723,0.026824618177063744,-0.05262970007759556,0.004374034491708117,0.05568180016705385,0.07385805299115987
SLIT2,0.11053759784511676,-0.03170497892233973,-0.0022634770516438956,0.10356141042780169,-0.03891507538089273,-0.0011247503712915568,0.043736660364903195,-0.027103959714043526,0.033910794899524525,-0.021243260265362187,0.06699958884154639,0.012251037682780769,0.03107161773958695
PLTP,0.07016512676624367,-0.00408933438138375,-0.007281967976121274,0.07460024385621025,0.02434705236991437,-0.018913221883206013,0.11740516377025978,-0.003373745601884435,0.09856361704246591,0.030243451399204358,0.0008325579812828482,-0.04244182628794547,-0.030870910881382572
APOD,-0.034313836285114856,-0.052108392774957955,0.011592128962025742,0.12701594608364053,-0.01875595923256167,-0.0483818717891833,-0.04282182393475763,-0.04594621944760381,-0.032672453751654326,0.07176560655780533,0.12589642980479174,0.1100478429556315,-0.011106829022159885
B2M,0.028013504571838658,0.06013192421859446,-0.054177384455259416,0.07684018694644812,0.01086601543861405,0.016827180600313407,0.13868270918421335,-0.034802501203133225,0.10490086164453223,-0.0633173601774131,0.0001637370104126473,0.057736940206004964,-0.05856017343249999
OMG,-0.0017458217149970083,-0.036459225842250975,-0.04842137162956409,0.06178197381866052,0.03484004624238482,-0.05995538606522306,-0.09842044473402516,-0.039197610515328614,0.0462750070328799,-0.04213750581648405,0.07728473903389826,0.09545318277022749,0.027213039761582007
CXCL3,0.010021291663313187,0.05788373249148962,-0.014689804602984566,0.030216435235645402,0.00094761564613757,,-0.027517253996336023,0.0811682830936349,0.09646153794076345,,0.0022350139229923203,-0.030646658329382532,0.045260236046972324
CXCL10,0.06103635890156487,0.06767671848825797,-0.01153038806808925,,-0.0035390186217062304,-0.019220949785527356,0.0874042865154713,0.007523531802600553,0.030137897933206426,-0.05390384399711385,-0.014905505897852332,-0.02814949403015376,-0.03904673077288019
RSPO3,,-0.02628783579431968,,0.08723297175951675,-0.033963658546070176,0.03776453163395497,0.012931560506869933,-0.01290027186372403,,,0.0326588764067097,0.02610486105605699,-0.016553061282000556
CORT,-0.05497243009582566,0.09156656025568585,0.058421866264485145,0.06450224079989737,0.061085293539897355,0.038501667271949765,0.07954301231512519,0.012270196549766776,,,-0.005224799219679367,-0.02196170630268972,
NCAN,0.0727010223748518,-0.004603687267160933,-0.0001958563846511721,0.04660373129853035,0.03770699285501721,0.017733177939408408,0.04848378934688636,0.03168950396978906,-0.03985605493850438,0.038625492949841876,0.06584589282342901,0.0972189309649943,-0.049977944157197536
PRG4,-0.05851918092905653,-0.017009862187528774,,-0.003224822735613572,-0.024317857583188957,,0.04945762351378288,0.016521431537103243,,,0.009369528759745432,-0.007699805711847509,0.03818189850049822
ZG16B,,0.03860487323847162,-0.015810087947086812,,,,0.13576912667644017,-0.01435861344570253,,,,,-0.0002113168541064926
TGM2,0.0181042035883355,-0.004997393859642237,0.04267575269193666,-0.060617915389397065,0.0064313336291597105,0.015539000452014695,0.07289468344710864,-0.0035982534938655583,0.12316394441748825,0.06202162480957634,-0.02413971580833421,-0.009490072988451389,-0.024622260187282058
VEGFC,-0.03281390643715747,-0.027724301950533818,-0.02030076176303126,-0.010423770396813773,0.029621033637427463,0.02387912566288841,0.05116844085616358,0.01875274645854117,-0.0019712456112808644,-0.050484512817282355,-0.03684996135593582,-0.04400325530428378,-0.006650246433527991
WNT6,-0.04732121458127475,0.044298499177091534,-0.014621117488037842,0.00895823361991579,-0.033507666558907315,0.0372483857453301,0.07870885288796298,-0.031954582085694634,,,-0.04274499614102741,-0.020158023501480993,0.04094493557782203
NRG4,0.04894454930582561,-0.01782428181308557,,0.17778471383578032,0.010322775399392886,0.08523952433282861,0.13919030113904177,-0.017092034286285675,,-0.04081812395937603,,,0.13279410054229188
PMCH,,0.09517071669695237,,,,,,0.032583791897485906,,,-0.02910421219760972,0.010875512013308152,-0.011194664349949309
COL9A1,0.0343909410154294,0.002753002699734986,0.01980406465327207,0.05048594623800675,0.08590294422595383,0.11325832936852247,0.052693715591822475,0.05024384423979699,0.07375875136438272,-0.035565156307326366,0.07262984035289827,0.06429871309563244,0.06126602108386384
GDF11,0.07256627813524556,-0.07105992760835561,-0.03494176609717942,0.08166366296051661,0.032507526007959614,0.0023699775794082402,0.12390472063705986,-0.004377920077682756,-0.07167931549637085,-0.041463475984233604,0.01325525210833037,0.02284688658547841,0.04217831654541264
RAET1E,,,,,,,,,,,,,-0.018158592648826428
IL24,,,,,,,,,,,-0.02169939929236488,-0.020652257749865757,
SORBS1,0.12746445375208154,0.03592577813680892,0.032650471781664074,0.06666564730538661,0.03550209257181653,0.010156815045305873,0.0037129534581036823,0.02883476601332992,-0.02127691641390463,-0.03380310722711663,0.04411530744517174,0.031207524477014796,0.041077157591938813
DLL1,0.008541173747996234,0.029464534957440506,-0.02109158272664714,0.08444560941333266,0.054026428358044665,0.07277408819889587,0.012600042554367676,0.0015337548902516675,0.014967496356890856,-0.08562957098540962,0.06013024220857325,0.06216543138684386,0.03301410587184235
TLN1,0.010372810290249265,-0.019839003205198297,-0.04377738976136872,-0.026038480774387234,-0.02626456411341725,0.07650947279382035,0.03584344795960051,-0.009204332577925555,-0.09848901473546427,0.03478674158569024,-0.017049416066660338,-0.038314753096434964,0.056758552150317935
COL2A1,-0.028415127801074917,0.002340531207889331,,,-0.021719535884416392,0.0769798010183289,0.13098724490247582,,,,-0.04743773148034343,-0.03052223397340359,0.04353123461017841
SHH,,,,,-0.021392712254699197,0.004162103755238197,0.06596015108459266,0.03346144859950718,0.029823353027392294,,0.016623826930653278,0.0191603433013081,0.08486274166717972
PON2,0.07111156517067345,-0.012518457809370956,0.04306283910414161,0.10932126408393225,0.04702724365427509,-0.03564871376949502,0.06486342479717662,-0.017326116333721032,-0.0035899497679715564,0.06903308110370936,0.09470632022295211,0.07898409762119922,0.02664844408936366
ICAM5,-0.009760751644459414,-0.016146759194500215,-0.01882066187265512,-0.032822195986936496,0.035087452523792584,-0.02575519399061957,-0.023323245557021127,-0.027599724584779148,,,-0.060655789822850366,0.0266245034481985,0.044452616479674856
HPX,-0.036430339021306615,-0.03325198707886134,,-0.030706491949416985,0.00015314085476357748,0.08594225109263892,0.04094095198125259,0.030712019464672096,0.1719457095224485,-0.03510518892450301,-0.05495493047158025,0.0456198975517725,0.05125284199841287
SFRP2,0.0907389412889731,-0.02572912542372134,,,,0.056556319092493465,-0.021961333973862424,-0.01144010649674234,-0.007766378765785022,,0.04264232788898885,0.08560636736865984,0.05540896775567457
CFC1,,,,,,0.050944593307863856,,-0.018070451737303594,,,,,
CD70,,-0.03152145193956341,,,,,,0.04226925992214488,,-0.04429951545434469,0.05334768650008269,0.01584136991210709,-0.009208479848784036
HP,0.04845320784348027,-0.01025721029133685,,0.05939552101073701,0.08452249848216112,,0.05519486511903302,-0.019677515540817567,0.022095658235675792,-0.014955458309562145,0.015523394591712406,0.047348298266184176,0.02612322195263516
CXCL2,0.06164335116301737,0.050567535716685416,-0.03711478073929961,0.018064990658254548,0.0052456341658111945,-0.005989099014284539,0.1028583172842608,0.06941643615610453,-0.009666037555363848,0.05346905473956705,0.037578201572424315,0.040287990920889194,0.006200050964603232
NPPB,,-0.011582808298574393,,0.025893580917542208,,,,-0.01582322244274565,,,0.025233438401288735,-0.00984700436940249,0.11022734439118585
CCK,0.00093734811075929,-0.017520397986626465,-0.003070545690150232,0.09774359548940442,-0.044183142790163374,-0.019112904630887124,-0.05622238591076329,-0.03634180151991994,-0.030016677732910797,,0.0362762934867029,0.05646192197026938,-0.0027800721285980833
SEMA6A,0.06758026310020335,0.026467639861709163,0.05207503002516261,0.08146042875771273,0.0005584222514587159,0.03496062418006898,0.042945480257512186,-0.012954896692754202,-0.0223972547774762,-0.02783686924172425,0.004006558671561397,-0.007015313157620503,0.004380301293815305
IRAK4,0.028594214441432775,0.04355675540100841,0.05491930919179102,0.06872348570836731,-0.03872522751201962,0.023793213529210426,0.05407671908592072,0.0174402239625011,-0.028702310329207052,0.09982192884442759,-0.014639726219333179,0.04194209289524092,0.09878499085432539
GSTP1,0.03358559329314385,-0.020212648647033836,-0.02719243364468861,0.041248892586523526,-0.051304693905055224,0.025623549386485353,0.06424088849387061,-0.04089814050271859,0.02982754163199839,0.03596351244457166,-0.011948912026269064,0.06028415010363724,0.004864190536908597
VCAM1,0.018726586094132157,0.08372247145548975,0.01058446896940419,0.000931819386035619,0.0717084607574813,-0.017964131321498957,0.06949100759327283,-0.0034892938240300903,0.004457658704735179,0.09061401863039323,0.05136103450498309,0.04224734410491337,0.06489244886659007
NXPH3,0.025200949609629975,0.027068108121785343,-0.0027261595438354,-0.00802755464691307,-0.059591646481930514,0.05025082049855556,0.036229810979496346,0.01569531294041865,0.046157887759894704,0.028214347707974822,0.04334659238441223,0.12849398536839352,0.06878755435752228
MTMR4,0.019404142331491566,0.061152278165633164,0.0036924979085166906,0.04650133502418396,-0.012810716342708417,0.02788474231595022,0.06348178343064174,0.003998847743425767,-0.07362373956356072,-0.10528786121883611,0.05846235459835243,0.03557133191427098,0.03400450912361799
LAMC2,-0.046462783605609896,-0.01959611181665665,,,,-0.0197620088523987,,0.03621062798804602,,-0.04081814843003695,-0.026677431955992436,-0.011862298769751789,0.04884277216822319
IL10,-0.05719310963518011,-0.0067656121294217015,-0.020942143667217576,0.1325787892184859,-0.002911855887655633,,0.008099911512689137,-0.0017144099268986044,0.029674984224172057,-0.009055106429398089,-0.013744791214303767,0.029164241469606035,0.06364321140642457
SEMA4D,0.07342345161641826,-0.06743149390441965,-0.021596528905788875,0.08172906060508651,0.030563390996418503,-0.00532929846741428,-0.06112706941412105,0.00060689894073941,0.07885018508454297,-0.080466036813178,-0.0013012277093797482,0.07700823467285862,0.045082230215441735
TRH,0.033577688162402426,-0.01996249807399636,,-0.0014789056245511308,-0.021373670007803883,0.03132263734495991,0.11908828872210245,-0.029701362623403487,0.05155620970762068,,0.04180730495728774,0.0017169386126382022,-0.018807313763772683
SEMA6D,0.016519697350342224,-0.005522256220455465,0.025188449407402128,0.07432817845910397,-0.00020965136696118604,0.015174023074484105,0.06003396908166417,0.013143639308308266,0.05997359017431777,0.09279069865987821,0.011647944572898266,-0.020254175302924265,0.01709152714456894
CEL,,,,-0.006544050151743462,0.043361626591688955,,,,,-0.0722483419461538,0.008233179561827012,-0.033717549333282575,0.08119094089022942
PDCD1LG2,0.06871939677270236,-0.05465939686175383,-0.03774572779335853,0.08308750283122555,-0.04752250268638899,-0.01387788391102526,0.0436834804831078,-0.057390997497775834,0.05296279333995895,-0.020918178605423474,0.06474763705140152,-0.005147334906015173,0.01927741012398434
SPINT1,-0.029784247510812104,0.08415743429534361,0.04065940113975833,-0.014698488667007134,-0.04945093737055115,0.12675424803999458,0.07811976874891988,0.046933715616253036,-0.062045828464852903,-0.031727915164444724,0.03156548373621101,0.06548805330300737,0.01753039193871081
CTHRC1,0.0075360885346271115,-0.0017858443868925232,-0.021933326187245295,-0.027863737933423654,-0.01488735493629547,0.03693940437702522,0.037225780798001304,0.021918798426846922,0.04712857642313065,0.035864243777584515,-0.01834993830164718,0.010293580054123173,-0.009234042087940198
PODXL,0.05423945897844217,0.012770727742397304,0.030257353797737262,0.07522625228021206,0.013715781156140338,0.0371945597822041,0.15523695127339007,-0.002372093078811243,-0.009175508248280543,-0.02034587204177961,0.009885120959861958,0.011707928707194497,-0.03353883219457911
JAM3,0.009247652692983362,0.05432719894883929,0.03658790045146642,0.05273346186988391,0.023780198244136956,0.040537575046298215,0.04139513346591421,0.002067114865640784,0.030166809403022146,-0.003702858050337512,0.01670618784699213,0.020980890286791943,-0.03224701616740234
TGFB2,0.10776219272330262,0.08207657528618084,0.018790902994136525,0.029976793718189086,0.06388671463447976,0.003464605327503097,0.12775609921759662,-0.051442598825793565,-0.015973640804961192,-0.003112877972282524,-0.00010007682043785034,0.018494315798867126,0.0571987771886237
