,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275
PRG4,-0.007206859452760553,,-0.013203756853511639,-0.016173086248170744,0.07547865451411566,0.12559538317958668
ZG16B,-0.020630936974141225,0.02672039856069112,,-0.01877084455526266,-0.017971711534332444,-0.009207362886350112
TGM2,-0.0007830731296825609,-0.03054348265727587,-0.04272861172712218,-0.0011053927483398909,0.026510368684144713,-0.04096669149132537
VEGFC,0.04782136962858723,-0.02009355895336694,0.011677696291178019,-0.028824770195541683,-0.003563851332353915,-0.024793156636533472
WNT6,0.10805294809517596,-0.01447188483069636,-0.024556686157521254,0.02953225748558127,-0.016368869416634468,-0.020490657698756486
NRG4,0.011210675254058987,,-0.020779976879911267,-0.004551657932644736,-0.02073327928467952,-0.0016984245875475586
PMCH,0.0718939710277312,,,0.06127135338533385,,-0.013477029107303687
COL9A1,0.02610491851130268,-0.035944602781476716,-0.01994613978949909,0.037460909036181975,-0.04266683754849367,-0.024676935075396696
GDF11,-0.010204469130371204,-0.015075447180492405,0.028422578511730957,-0.01486191744530098,0.026687979110024074,-0.004338905155352865
SORBS1,0.012748713025033115,-0.016080211147515983,0.021238524895529336,-0.048682427575317176,-0.005508093869445479,0.040883225191152214
DLL1,0.026380802317394966,0.06062066702915485,0.016402586467552747,0.02875145275813799,-0.013531619361420215,0.006328891359892875
TLN1,0.008190102239001355,0.032153433545049105,-0.007901779660866928,-0.023469351693604656,0.04212937159633699,-0.0027946713283483154
COL2A1,0.023016089162465916,,,,0.0345707796668621,
SHH,,,,-0.01680649200725467,-0.01207812691471874,0.05343056227853052
PON2,-0.039353771367692386,-0.004157033781765614,-0.016930923997599674,-0.021295847028715828,0.01811263813104714,-0.020468896042369865
ICAM5,0.10390692755335286,-0.018628565927425234,-0.011230875239188299,-0.02619411065390576,0.03367309151225948,-0.020308764125607046
HPX,-0.02805729390576608,,0.04820896829542805,-0.005921473736695308,-0.022373474056811036,0.02850343562092666
SFRP2,-0.01977999687923312,,,0.04369325877055536,-0.012262058597901644,0.05677989314403729
CFC1,,,,,,-0.011587553860601155
CD70,-0.01645628307339767,,,-0.014474798983970864,,0.005157924350969158
HP,0.04572137815973276,,0.018689924029642653,-0.02108256125318095,0.018006704127237712,0.10442230482017757
CXCL2,-0.023996222622099054,0.011515851086171749,0.02427387376892948,-0.03516704496400922,-0.03583992666974248,0.07515637778287315
NPPB,0.017160278311309892,,-0.011994968434125206,0.010358281607949946,,0.043570315701136474
CCK,0.06024153571456885,-0.05166495309927049,0.12891585912163397,-0.03863282266480114,-0.012249015942752163,-0.052803069270333104
SEMA6A,-0.007785062554062478,0.014866096740579305,0.0685285514661418,-0.018582153281473328,0.0014461286437054929,-0.013296885146646762
IRAK4,-0.062352584815810075,-0.007582562449488141,0.05344422571074985,-0.011039646239841706,0.035612437545106276,-0.01662207883314214
GSTP1,0.01315474865622349,0.025300433464082662,0.032842167746648894,-0.04181500693927947,0.02602585360471487,0.022239447978628337
VCAM1,-0.03337470522091258,0.03129746598338587,0.017228295876228924,0.0026216709058716993,0.08254644947353498,-0.01472717499371553
NXPH3,-0.0065707878507115045,0.05993444161489615,0.003243266622237534,0.005495898395115319,0.012859218511484872,0.033360087376373845
MTMR4,0.03878587166136259,0.025444891898953357,-0.023557271664672797,0.004538506937127137,0.014955263425266095,0.04137869529152045
LAMC2,-0.015065068252230925,,,0.05000309217947441,,-0.01277335357465853
IL10,0.056030718293988487,-0.020728394495689275,-0.028929989354509904,0.014647450924251617,-0.020161258962661594,0.042115404823879994
SEMA4D,-0.020748756516085504,0.0243988182915984,0.02347085450983721,-0.023603943333238397,-0.03637477527106206,0.011218244422839838
TRH,-0.02672999530487173,,-0.021411202480605723,0.003957297131869917,0.0348536161727296,0.08718835870744628
SEMA6D,0.028279998092991386,0.007655860814361316,0.009677536958842844,-0.04551470638124815,-0.009512286694585736,-0.042075815669275776
CEL,,,-0.02349622141560425,,,
PDCD1LG2,-0.024730534904284795,-0.002145235329991266,-0.010406066778117933,0.0477328177947792,-0.02595284824237692,0.04442626930324218
SPINT1,-0.03811200200539132,0.0023530928544889585,-0.028211344946891974,-0.04683356670663129,0.03710068405330705,0.0026188031100212454
CTHRC1,0.018905086387138715,0.14565421766641887,0.11895776567700683,0.006676634485875804,0.09352095104729517,0.005403348190845753
PODXL,0.021236914489419192,0.0012525997491340864,-0.029785894812465803,0.0015545613391650193,0.07894504384854999,0.004612137522233411
JAM3,-0.009882696063886032,0.037517618644652535,0.017365047484648587,-0.01036978739090424,0.05844887414641158,0.0639092634678427
TGFB2,-0.02695192028187832,0.006447216299432444,-0.0167240021519553,-0.03997779566902003,0.10443023978351539,0.018590269445088438
COL18A1,0.0057811298393339,0.01356895330865627,-0.06338484112861506,0.018665071088656005,0.0531018658134942,0.037472927193445055
NODAL,-0.018821824034457934,-0.013938851453280696,,-0.033098843449279616,-0.040489934517490715,
INHBB,-0.02225085674364149,-0.033473515793116915,0.0023443812649217954,-0.027304955935910428,0.052121208510330225,0.06950228321566082
LCN1,-0.01506507164193262,,,,-0.013482975437028897,
ARF4,0.0010156676008106472,0.0004889761375269655,-0.0812832072189248,0.051308948627327794,0.013074243152462414,0.06049805294013831
CXCL14,-0.020310305278420093,0.03251991898684952,-0.04171631558030991,-0.0127262688087947,0.00937663259880379,-0.0031544245853236037
LIF,-0.01653987949120455,0.01976521598018668,-0.05912220952499894,0.018094215529390546,-0.040624169851431725,0.04850851367927039
IL17B,,,-0.021411202480605723,,0.04782232958246457,
MMP1,0.1150642730805991,,-0.026373848677901296,,,
MATN1,-0.019779999574732494,,-0.034204336873551885,,-0.01413598310590338,-0.01027396591417201
ADAM28,0.0049567890203313925,-0.007656014030319208,0.012893766353557512,-0.03929147596399932,0.04127211901738034,-0.03279281060160624
TCN2,0.02938257219778226,-0.008481751308426646,-0.032343448140380066,0.02202744830618794,-0.012921434751315767,0.06210178522211923
THPO,0.02925051372433531,,,-0.008078916222076502,-0.02751047454765237,0.00459081391582332
CUBN,0.009554219302251643,0.028174052411421985,-0.03358381279648529,0.01966834485605862,0.013085500603258924,0.04506722801705141
TIMP3,0.03999092524204824,0.07100278717795933,-0.008637330377729884,-0.020181070651303996,-0.024892960888119042,-0.026869205781320585
PIGF,0.031718292511373376,0.03515356830413577,-0.0010166432679342048,0.012769673629582838,0.05905243364636953,0.007781635000425125
CRH,-0.017650525053468827,0.03841528090039427,,-0.0036374812546919513,-0.020733270688142798,-0.016173620565533422
BDNF,-0.04146636113175053,-0.015648716899309585,0.10218638989230529,-0.02636820468126828,-0.02849324869876878,-0.039446350026983046
CCL5,-0.03570901236646081,-0.024343643205343272,,0.03541860993929326,0.009208813241996001,0.08708142338862838
GAD1,-0.01777930085121954,0.055569057528591564,-0.016971875784181398,-0.02178139660163796,-0.035408256388024334,-0.017311135767015165
COL14A1,0.07937083259749385,0.07942656197563845,0.061899701919343374,0.005576841366682274,-0.02391801891768411,0.043452302819705066
HLA-A,-0.012550109811638389,0.02593212745728454,-0.009751647193031716,0.04933056456643189,0.07312356818338793,0.056022125250075036
CD5L,-0.017650523011437522,-0.04683421264986534,,,,
FGF18,-0.015970533098803582,,-0.02141117857046706,-0.015060924047309769,,-0.01100895923966196
ADM,0.0129276559344935,-0.03415765264677427,-0.03753934803314799,-0.0012554097493546479,0.05386983342636293,-0.00413462154390345
CCL15,-0.01785549844548714,,,,,
GNAI2,-0.05512449641195936,0.03211437154999738,-0.02892664584221646,0.015107478140428772,0.06617789782375773,0.022438209195440654
HDC,,,,,0.023217606983364714,
COL11A1,0.07034247354224223,0.0031107162822418973,0.06976815232779551,0.021833876165550464,-0.024513184269392533,0.04507772509026028
NUCB2,0.05959666570973533,0.008022793369761087,0.026481659819961215,-0.011948783956314338,0.0014902223618095804,-0.04280030076660154
CXCL1,0.009793727020764876,-0.01876604353724661,0.028840607577057684,0.07815781679789635,-0.03448996612350164,0.11294295937007386
VCAN,0.056054505763181835,-0.012356234526934323,-0.027466840565833088,-0.01974449325886928,0.06897289918637421,-0.013506233975081676
MMP7,-0.022189379754644266,,,0.050278422510525514,-0.009841460135758963,-0.01014653335551743
PTPN6,-0.022854838501771987,0.016901340631525905,-0.010381545923616292,0.006149526392697547,-0.002077408318806475,0.036103039148402356
PTGS2,-0.021720654074944376,0.07999791997704436,-0.06709523694860754,0.04420795497562227,-0.01714355862601971,-0.03795004782661495
XCL1,0.01656079882287042,,,-0.01638682436835292,,-0.016665301388947333
CD58,-0.06976963313582929,-0.003584374506283334,0.024096879966957637,-0.022246975897737317,0.05193896174057882,-0.000837915851768577
TNFSF14,-0.019488873825801407,-0.01957236473359172,-0.03794835349792892,-0.0025741163378014036,-0.0019756261615566373,-0.005212168343060608
CNTN4,-0.013530632155030167,0.2195935215360211,0.05942289535622164,0.05086516615137585,0.028125751530469655,-0.018260720781191765
NTF4,,,,-0.020728615208592347,,
INSL3,-0.01732669764923264,,,-0.01506092109319742,,0.08222811989305466
BTLA,,,,-0.02390625885596887,,
MFNG,-0.0460490900335549,-0.003275529614530245,-0.05279433846597339,0.006287975406591273,0.026553290960852537,-0.005914710744719145
ICAM1,-0.008716613461229799,-0.017650816923544786,-0.016480762341999668,0.015592982429011085,0.0490213169481974,0.052649941846251484
PROS1,0.02714539437264613,-0.0029393116792390344,-0.03164277116882245,0.00201550442429992,0.07313858979145259,0.036025596473868125
CLCF1,-0.01812812912818631,0.01786517375784224,0.03581692581244456,-0.051178639637749254,0.001415358336833977,0.0526093191604047
PSAP,-0.014553205802990517,0.04010321562726084,0.0074724138176969195,0.016904350472521323,-0.03915737164453537,-0.006241300875353661
EFEMP1,-0.05546975786354877,0.042765343193172274,-0.001219364395290324,-0.06118253498584892,0.04503560109895637,0.07025356822748136
C1QTNF1,-0.033143521577447065,0.04373391487917811,0.05167702932748615,-0.04109621767600447,0.04037902795119065,-0.013000320274138024
ALB,0.037660433902621276,-0.025818758858258295,,-0.026738515186978756,-0.01650781117136,0.008482030639324295
EFNA3,0.03542830318670721,0.005922641195563117,0.01601499585947229,0.017542615059851385,-0.022435105493958673,0.0009092871692154714
DRAXIN,-0.020873923012209014,0.006283899297732475,0.051079803688136985,0.03094401442528292,0.03929772067632101,-0.012287278739902846
RAET1L,-0.013497665743681561,,,,,
NPTX2,0.06187927517210822,-0.03696780670044179,0.08607996270339735,0.01344852425415178,-0.04872753352966746,-0.03373777616798891
FGF11,-0.006728907894761694,0.014499791539500644,-0.013706885766380138,-0.012741890467396693,0.06765722618693153,-0.017873183120880567
CD59,-0.015611530104960454,0.06158537229780826,-0.04229465325032923,0.047892616254767956,8.288724340292682e-05,0.04433364516335499
COL9A2,-0.005081493368778384,-0.021427860336188077,0.11512880528100312,-0.009960550916334602,0.005618735152899331,-0.018113601578746502
DLL3,-0.004514941645924955,0.010143492835598206,0.10324297372815867,0.028586566075360385,0.06542456489778291,-0.021675710909365632
FGF5,,,,,-0.013145077105791606,
LIN7C,0.056989306685685866,0.021584244221649018,0.061224840339588874,0.012998577136045072,0.05276793566942626,0.010326103953406333
GDF7,-0.03183083971296979,-0.016440721396175667,,-0.026873080277983543,-0.02351439482126019,-0.03333083355390388
PSPN,-0.003666082456633723,0.01431760786270167,0.016719423977933037,-0.0056201763922293525,0.013822494416175168,-0.009637662819575187
ANGPT1,-0.046724197236628726,-0.004034021005865584,-0.025156576432666455,-0.03363938191331692,0.014963804489470845,-0.005355337620311043
PNOC,0.041955246060096346,0.04655825786696759,0.02350382794815475,-0.027684855832811904,-0.02680438573789933,-0.016148007578233783
L1CAM,0.03738615357394575,-0.015400201372437023,0.009780541476290937,-0.0026782348160273844,-0.016741548700880883,-0.0007961519000677598
APOA1,0.05054042308965031,0.0348274559801654,-0.0505377173752726,0.028256547836392094,0.07169769498180126,0.10902808300299253
PSEN1,-0.044058393724826235,-0.003108233585352507,0.0016605124249100842,0.029160893899777742,-0.05135039344795103,0.026312358966031492
CALM2,0.02431164721160088,0.033975869289859933,0.05910769798214381,-0.02518075827722623,-0.09736810745412748,-0.08630222684129665
CLEC2B,-0.02293724058370531,-0.024946367102292612,0.012451326323764245,0.05402362391890367,0.0386471854722582,-0.003428815047818368
NTNG1,-0.010941007911438181,0.005588523717004363,,0.03452117922871352,0.005717678643515545,0.07977358732485844
LRIG1,-0.05566577322348074,0.029232250787365608,-0.0030346322749539526,0.005692307091889834,0.06121684058802427,0.017288205996903557
CPAMD8,0.0247730422039133,,,0.09447302656404306,-0.011891491261690026,-0.012978023690282304
GHRL,-0.02597215683573433,-0.02085327954608972,,-0.002681991220716568,-0.025288933279691478,0.026435901641098977
NPY,0.0165827033331038,-0.013401462329929819,-0.019797957019373223,-0.03999120896574993,-0.03606237710152116,-0.03006806063776076
MMP2,0.04340854085088912,0.014115747082429443,-0.013622138545231323,-0.02593892632757687,0.0449354609648454,-0.010620898710434734
LHB,,,,0.003797511488439964,,
PPY,-0.022759731803248556,,,-0.027007057949759723,,0.019573986928150513
ALKAL2,-0.02531275187835633,-0.01319637257235422,,-0.015289573104092359,0.04308835699842252,0.0006830697286604556
CSF1,-0.033489896148993156,-0.007474883935992283,-0.04227082394598899,0.025341132734678282,0.016209666924849174,0.0786984333894776
SEMA4C,0.007284186280592836,0.057154962769617595,0.024715638406369717,0.047490558261843244,0.021188046473658687,0.010242422336809491
ICAM2,0.04369722308017529,0.017523964142592822,0.045455331579137004,-0.013781224681745127,0.05126671653511292,0.004399372423607026
SYTL3,-0.026490201690273493,-0.02921240197917616,0.033571723212883174,-0.014538801885066807,0.07708948463603592,0.040751057492635474
IL1A,0.031704309077766855,-0.013657562889440302,-0.057415699422118605,-0.04665340097215029,0.0531211244728587,0.055152951058321534
HLA-G,-0.004398190503654977,,,-0.016386822888485045,,
PGF,0.02276195926267974,-0.0012650951136756908,-0.011256375220398369,-0.004603716783786955,0.02488825723422522,0.04923283865421264
LGALS8,0.011071453130903726,0.017704675773588138,-0.010361113231871128,-0.002736628298772778,0.042766928071480234,-0.0035772748171282133
DKK3,0.005884346715197779,-0.015900680609147524,0.0511629810736937,0.04094676511143983,-0.026901571555989642,-0.04090212570244393
COL16A1,0.025288509128795718,-0.052303195150890214,-0.033179453528534145,-0.061291405189990135,0.033369601434922486,-0.006318465335469661
TPH1,-0.015250223286775855,,-0.029400487406511557,-0.02981978579422897,-0.014135982972465651,-0.009130522160139624
TNC,-0.038545236120853935,-0.0009660275883915698,-0.02744068099880549,-0.05369869956676831,0.02612049808491094,0.033241024780991654
TNFSF9,0.025422498427840612,-0.022067343383375643,0.1519667078177202,-0.01601690054409013,0.04242432693100902,0.03524079836103904
C4A,,0.012264430752829179,,-0.01839391097072021,,-0.011243783034103408
CNTN2,0.008740480072059032,-0.054006721560303395,0.02966603264608862,-0.006079059362954183,-0.06751528463567819,0.07258889170001054
F7,-0.01487774217369618,,,,0.01961436506235891,
LUM,0.028522312298278923,-0.002331641495076447,-0.01931626884680324,0.027343332274639653,0.0647129927474698,0.02927576195955479
BTC,-0.013497660121469976,-0.02034962897334015,,-0.026703700376962482,,
APOC1,-0.06294097478743932,0.028421000393991758,0.08654534294484957,-0.016621215477431776,0.08206803264508347,0.027252065173202052
PKM,-0.025690664707905903,-0.0033579327443300257,-0.02470349030552304,-0.02375018398072579,0.0772378416866073,-0.011822655221792312
TNF,0.016467296404072126,-0.02887525078099126,,0.074003478785647,-0.01745222882426887,0.07522791518843955
GNAS,-0.02163304112485062,-0.012870563075274476,-0.010125989616733368,0.020888791047404567,-0.02271894569097756,-0.04706119662267589
BMP8B,0.020982489230375285,-0.000795041845379133,0.03046508157446797,-0.023756672152718993,-0.02692508740657978,-0.009573467572053513
LIPH,-0.015250219532290119,,0.003152984439630738,-0.023302671306568642,,-0.009065562799080747
CCL28,-0.021451330790693904,,,,,-0.013959475332400205
PTPN11,0.02041323908599478,-0.01186108019572357,0.04733570671286804,0.033026929202060795,0.04149001574285522,-0.00847114362890103
ADAM12,0.04324577403961125,0.02585068179498647,-0.029406961066774914,0.030980407449331324,0.05276488013235373,-0.009884516268638927
EPO,-0.020491336657840094,,,0.0008313385804982927,,-0.009484824353784277
EDN3,-0.026565159585809437,0.02795396974951614,-0.024886861698220138,0.03279025144485968,-0.021070032263463462,-0.01470100995837188
CCL22,,0.0028546699209542983,,,,-0.019097899243024262
CCL2,-0.026000009818962225,-0.05103496255804658,-0.05843412358899062,0.04947788877743387,0.06472353775000389,0.1018725096003349
DSCAM,0.024882591449293643,0.011522410532102675,0.016049070977147212,0.01621891856716141,-0.023852101384352432,0.05261085080773334
GPHA2,-0.016997144572469244,,,,,
ANG,-0.05556399712880516,-0.028799498485281363,-0.006546559888638591,-0.02783361723246927,0.007244537243443669,0.01904875743420882
FBLN2,0.0305835134768955,0.013253285756865919,-0.02892996341725939,0.03653277692699186,0.024672343933023484,-0.015171864831321692
VTN,0.16915603995301423,,-0.024614474256737434,-0.020367965777641665,-0.020045162984157885,-0.015582501247763775
VEGFA,0.006644392767342514,0.0008786728183039548,-0.051267240156212604,-0.024479985947355235,0.09797440124532467,0.013893506553719213
F10,,-0.01876604315780569,,,0.0008786810981000067,-0.010399904904055344
SERPINA1,-0.04521648696488924,-0.04884715998553554,0.05213623507982536,0.021945163947478735,0.0922309336542798,0.024828544045995424
VWF,0.017101134966083533,-0.017429960609170805,0.011270991596058353,0.0626195552823936,0.03133900372108535,0.05892667979900894
GDNF,0.03362743458071314,,-0.037559259383294276,0.04113241657479638,,
VASP,0.0026459961928332575,-0.02167539889539769,-0.013941696013717168,-0.001713952820772547,0.0690683664465491,-0.017213272821343918
ADAM15,0.02707974129714988,-0.009086237790579809,-0.06911163970160326,0.04839049711357876,0.002612423226846493,0.0494312534473969
WNT2,-0.026676534357479006,,-0.04580477409465365,,0.02417745379408414,
CALCB,,0.04616792925275377,-0.03755927724942891,,-0.013145076962939775,
OLFM2,-0.011468796712111862,-0.001456016187854683,-0.023043413878251293,-0.017554023632967423,0.0204666013291302,-0.03417511195092372
MFAP2,0.045361908669266156,0.02037572166954438,,0.09674923270625196,-0.037968395966701325,0.009189675407272899
HLA-C,0.01622839995877647,-0.0497865942378081,0.002640501077557451,-0.00824143682049923,0.058484496680048806,0.06894462883220806
THBS1,-0.0209689643920493,-0.014208601144817855,-0.01799588093440954,0.0035755989393581873,0.05783282190365867,0.1133229033074505
HSPA4,-0.056488365959598746,-0.028982266037793063,0.11728327186025064,-0.021991582449963583,-0.017425725773064567,0.06948113642659721
LMAN1,-0.006950463670364777,-0.007284776274479284,-0.02656315447198785,0.05240461625279675,0.08424922880881489,0.041111360327503656
LYPD3,0.06649155684700138,-0.015154923288675164,-0.02892998983042341,-0.0007550288263067813,-0.0009502856304841635,0.007902558111450853
APOE,-0.06347057554322524,0.08025689747360054,0.04817391963665626,-0.002552335852247156,0.022002373187359894,-0.015045535437271124
SOSTDC1,0.006510727561324718,,,,-0.0024008804012923754,-0.022940646300670484
