,UKF243,UKF248,UKF251,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,-0.03132423415621708,0.08835564712428376,,,0.019809641412962455,-0.02787553760227751,,-0.00898973492979767,,
CCL17,,,,,-0.019516679630121287,0.0010286183635455635,0.12057259933740531,,-0.023554325216206654,
VEGFD,-0.03529325629798576,0.011427867405071512,0.0035327752072631885,-0.019522461012348374,,0.044307914839813535,-0.02274958868778182,,,
TNFSF13,,0.0690175133477004,,,0.10697875888372181,-0.02628243453348748,-0.02313093001504274,-0.01979425478417641,0.06417231896483894,-0.03659060845979503
WNT5A,0.018100883034565415,0.01749849072469267,0.025071914619016672,0.05221781443127773,-0.020464212831734094,0.02621963963476083,-0.015939192566417886,-0.021757954914938836,0.014737293003969072,-0.02682436897715683
CXCL8,-0.028037107834603676,0.0485211687918431,-0.02248367892049344,-0.0711489067249307,-0.10914236757452758,-0.0867857066409435,0.20137283982183804,-0.015364645148422364,-0.026312211869892976,-0.029696076217303753
GRN,0.04231543312722158,-0.000702159033080871,0.018320869093330548,-0.044035654936164584,0.029095554330085427,-0.044195310554604426,0.07797565944587337,-0.030851296827363872,0.06122079315499603,0.08393693195880242
MIA,0.018206144567409117,-0.04256990655726313,-0.005994675445331777,-0.015329683544002139,0.07950592286037525,0.11887303599797447,-0.02730255993106986,-0.10805672426294456,0.07165441691960303,0.016209740204723946
COL4A4,0.013557407942772024,-0.02566126614394828,-0.006536961253342394,-0.005788273145900167,0.011476340039101036,-0.009411748708273533,-0.00017534836072695018,0.02691594676514003,0.0038828973022103147,-0.016864920720007916
TAC1,-0.044497079539730665,0.009285124049494685,-0.0672558466543214,0.04946298506635509,,,,0.10613787393803097,-0.03096455560130178,-0.057112068004232644
RARRES2,-0.023497330836633638,-0.05292660742530616,-0.014041274607161936,-0.07856970838081029,-0.04036684432750433,-0.009796351410026782,0.040175450740994746,-0.01741022523493834,-0.0350021335949513,-0.054769710037351114
FGF7,-0.004211217785159895,,0.04535356205644965,0.040578112499458585,0.028685194164496563,0.030634343385093805,-0.006578949251303849,-0.014597166247028719,0.029638207003167317,0.03478572708840176
EFNA2,,,,,,-0.027080521049275247,,,,
HBEGF,0.05281018960536499,0.07812126288952469,0.021531097983544027,-0.06139224301065922,0.03524013799533906,-0.01664865046844634,0.016494353375032446,-0.0075864769320001585,-0.01798774300847412,-0.042773219072385286
CSF3,-3.226081114124324e-05,,,0.02169606510588996,-0.044976372532661964,-0.0702896765976959,,-0.02527111472492442,-0.024799070769121724,-0.0057457297649252176
PI3,-0.04208915428405622,0.03726248958516232,,-0.035915598013807906,-0.06926874125655136,-0.1264611925063599,0.0888570790734979,-0.09215080198509444,-0.0538801420977109,0.03110829726362786
PCSK1N,-0.021545165547184525,0.007361631269842348,0.003601649899942941,0.03736543117917132,-0.036913061221102016,0.030089598113751673,-0.0015597082518868744,0.10150700343616016,-0.00027790534510419414,0.031941214553928336
NTS,,,,-0.06539786152563931,0.032883860076498746,0.01878179521147337,,0.10390806706333415,-0.01288614535621396,
SFRP1,0.055318151687538404,0.013638687257810945,0.04264252054681282,-0.022271747177218085,0.1139408702048594,0.010908360375026831,-0.09387349471652781,0.08870872772917782,0.06199111397523644,0.07046475920922017
CXCL13,,,-0.023953867041244175,0.04474100008630408,-0.005369464514790123,-0.004318430162271727,,0.03272478332929998,,0.02247927009862464
MICA,0.009985762404045343,-0.005054035104685968,0.03238207550756126,0.028418260159739563,0.05300324193022244,0.029777955861651006,0.08040171527488618,0.012277478425009975,0.05067974969310936,-0.013452798452648785
TG,0.01311846542827348,-0.033647412263704664,0.03607662168811478,0.0817274817726474,-0.008641553494623904,0.14071766272779523,,0.03416835687686094,0.11051112621912203,-0.038452247805495346
ADA,-0.014018003070466325,0.0755026754832622,0.020529205228341386,0.02236205442772528,0.07895256124451014,0.04055526324033169,-0.032242288072491715,-0.02673148104427815,0.13536918601887404,-0.010905783551451447
LAMC3,-0.02102280034181338,0.04630719241295687,-0.0009185914018384075,0.07905823683783719,0.044646711773220084,0.08823602884042939,0.10147188239893087,0.04677651282769162,0.09163505486460906,0.06497946063206039
CCL7,,-0.013591043711921479,,-0.02926284785829679,-0.0292510041587604,,,,-0.025987022275795572,0.014070281585123719
NGF,-0.02046914803785695,0.00573822433079004,,-0.03123504437270709,0.004574603708868471,0.08463640822069655,,-0.02461377938847253,-0.018887673071207808,0.05494927191447285
TNFSF15,0.04445224337119152,,,0.09823242025443248,0.049792352044036606,,,-0.01569292839266923,0.0625802893201389,0.007766330274167877
HMGB1,0.02781119993512389,-0.038268521017921414,-0.01856250443089185,0.01405464689276066,0.06424143869509821,-0.0173800640380716,-0.0013575024133200154,-0.014372622889256661,-0.002412863090493665,-0.010547716767049872
ITGB3BP,-0.012664934743587077,0.07363900190532906,-0.030978978128809648,-0.00021171233383199365,0.038492700452448854,0.0501791444598267,-0.005355858474420031,-0.00908705178770706,0.022480836567620968,0.017244962483862373
AANAT,0.012149031970873744,-0.01971853669306191,,-0.019522463799289704,-0.02566138425469283,0.008444032673853658,-0.008281987719101807,,-0.02749535328322545,-0.026266392637539913
RELN,-0.03529323797932506,-0.033028487527521924,0.02378176744673391,0.02346253120717077,,,0.09223728477217229,0.02022701154696767,,0.029550797130270808
IL15,0.02812196723765476,-0.03451524721400323,0.03072752926254656,0.00944915446594727,0.019276401261462496,0.058387739038770405,-0.033226685651983424,0.0014199490326744593,0.08152898102985004,-0.0016157218635953251
UTS2,,,,,-0.021852546787697,,,,,
BSG,0.018793730700741945,-0.05349073669327774,-0.0257205592719699,-0.007192087898835227,0.029836957685834598,-0.027375577031109887,0.031730775834507126,-0.058661638862441176,0.07313165386791283,0.05166207825334606
ADAMTS3,0.023666698918729946,0.03917526807519607,-0.008397044599840154,0.0059490235677979,0.08175453640381404,0.07421878881157593,0.008063053027036448,0.11799734421685935,0.12993564039038527,0.015341970644171516
CD34,0.00813835443003539,0.041946319714681234,-0.044503523709223634,0.02846736043700167,0.10032815488016868,0.06081343150965306,0.00335411999134821,0.014474236220063783,0.09110740618870217,-0.00800600436023837
PLAT,0.031022730330184246,0.000946661669436715,0.025736635802558153,0.001433881913340604,0.07024116346403242,0.05229229722688592,0.04455752499125679,-0.022398805681532494,0.07044470268468007,0.09452046625529738
NTF3,,,,,0.031567582202908756,0.06395062292544855,,0.047999284752181556,,
LTA,,,-0.016764851227644578,,,,,,-0.0021279040456462827,
CKLF,0.009188553591026265,0.04594879329404525,-0.01415393313253373,-0.01997636911937636,0.059296343316167156,0.07897351623419868,-0.06066046858517197,0.04304944188453973,0.0576570245964021,-0.0046640487697567
CD24,0.007294608707129432,0.01148999208460038,0.02469872431838844,0.048574712684600084,0.019965202620536682,0.025741835283031343,-0.0513449085496394,0.14436280870677734,-0.06076945778155468,-0.03812477051802696
HSP90AA1,0.061452007856940966,0.001911931474829467,0.011115916458244682,-0.011592008934597699,-0.11959463985905776,-0.17530494052681733,-0.010830511735267362,-0.014502007506496517,-0.14031892947533686,0.0033662497226814147
BMP4,0.02527177856118165,0.01045152268634213,-0.01777172505697766,0.03055594019316644,0.08654067267854776,0.0975992959555515,0.034227227275836304,-0.030405337368389726,0.035498125946571014,-0.05647683703358125
SCGB3A1,,-0.013591042352835266,,-0.023248844344560926,-0.004320129859314429,0.15196228080734497,,-0.03258926046176907,0.12291032704156807,-0.03323990687491869
IGFBP4,0.09564601482578504,0.03002235263938165,0.005509946634227325,0.0090424188121197,0.051372909723896354,-0.028867195405652517,0.07342423116754182,-0.023664238622484502,0.11983822972836448,0.020799523024079565
RSPO4,0.11278149183011733,,0.056272777111875116,-0.01268706759627826,,,,-0.021947479998312994,-0.004100731057778049,0.028771777575505537
LEFTY2,0.06833159089477141,0.07715118508109241,-0.016970749107994443,-0.04164887940316153,-0.02483079011614741,0.03738347798655789,0.03639417588701015,0.008558648691503738,-0.01160797136824739,0.022456608147371226
PF4,,-0.014098524759648954,0.02854594488553851,,,-0.024821172413474802,,,0.007038406754222714,0.05433032843838079
ANGPTL2,0.03846331102348657,0.06035554893608973,0.04881861188829983,-0.030381776059469064,0.10395783255972617,0.07882725755191115,-0.012434690719906896,-0.056544042823772976,0.07602256792549805,0.10064223192375486
LRIG2,0.00220909312864402,0.014408813026789306,0.002685393940285665,-0.04985938988347514,-0.0014004500409522582,0.04777608780966737,0.020641681915384732,0.01754311471092994,0.016847790322870725,0.019957721576591467
ICOSLG,0.008585492371287506,0.005920261555077369,0.04369116199723657,-0.05414787755873352,0.08568740972502667,0.06674590942867813,0.03899906507710306,-0.014546242675434003,0.03507443461031309,0.021122858019922097
WIF1,-0.017721881377339075,-0.02536800692675347,,0.03337045287275732,,,,-0.020402308533178145,,-0.037313415415358986
NPPC,-0.01732271210837334,-0.025758213848564818,,0.06401021447910508,0.01787291595313216,0.07902935847863808,-0.025312749931673262,0.005532486917889856,,-0.034271818793819034
LYZ,0.03639291359038345,0.06384936324751017,-0.01282368821326168,-0.10256289468068078,0.019376268963748645,0.00804262280704183,0.02164347211596117,0.034627704989027064,0.03488187792377631,0.03506121954078087
EREG,,,,-0.03776032108919248,-0.05184527109904073,0.018937180142818057,,-0.027335956373958463,-0.010755509754661191,0.05750686753719231
SPTAN1,0.02016079473897913,-0.012906481305693827,-0.011000300515444374,0.05498822779673943,-0.030530165803810433,0.058635815376110186,-0.019438713695364783,0.10316782516751198,0.02344606672306112,-0.0018317291326673053
PTH2,,,,,,,,0.03223841760556718,,
LIPC,0.027566727713833925,0.0023479207597628185,-0.022951930738556208,0.03287645808789875,,,-0.03107012366993418,,-0.01869587782286637,-0.04046039175746389
COL8A1,0.018177850397138432,-0.003797611420897699,0.03645619168332164,0.016408062934476792,0.033975156909778835,0.06799466792636241,0.09047151220797321,-0.014690525637763295,-0.006468578754552934,-0.04156835963220898
GSTM2,0.06538479176109326,0.010891178874919685,-0.023246019028396195,0.008003396645639883,-0.004259659717527271,0.024257193335226832,-0.01790277036063723,-0.011717158130680637,0.003434194111241461,0.04340670646973678
SPX,0.0171255236033153,-0.0020317927289335456,-0.038562654177028234,0.04079474686070798,-0.029492209822945047,-0.003940156688003992,0.0018177318021584928,0.010577784123361285,0.02522683949657517,-0.05908950627997991
MFGE8,0.06164608471718088,-0.023100126275453218,-0.030388080926719782,-0.02222473274715523,0.006111876323213536,-0.0006960042155198404,0.03707971947761481,0.02010679489701065,0.14726434193487437,0.010197557435845106
TGFA,0.00773104905175468,-0.008996912833212106,-0.0196071988875919,0.04381744314248773,0.024822556032171064,0.09094442712098662,-0.010794442080898364,-0.027348361006304417,0.03820540633134108,0.15283038786013056
SLIT2,-0.0059531961001585585,0.014821007260275342,0.08598821283246744,-0.04363941167615923,0.0835925809010772,0.06697623782530333,-0.03763384341322216,0.056284372048761785,-0.02003212474294855,0.04870292573236323
PLTP,0.06741259200568674,0.04317073533279843,0.020860888838051397,-0.04837821014191219,0.04571953675167399,0.010118667451634804,0.08521824021832113,-0.10150598219632964,-0.009038006386993976,0.05580056897677122
APOD,0.005395458375864976,-0.008401948385708522,0.0424595865460542,0.053035202812296484,0.10698772674685808,0.08515022525921502,-0.05488297092528653,-0.010018570308955923,-0.17773975875841352,0.04470886989157497
B2M,-0.011028296284252916,0.10386080072136789,-0.06480838010933726,-0.06333938973108624,0.10594417466572788,0.09735245353696921,0.02519133478564543,-0.11105815162253133,0.0650426157794398,0.1696134412568564
OMG,0.05345153993439671,-0.04944203473722096,0.01038678951752097,0.08005943524084669,0.09966176873371319,0.1051979584596879,-0.08104958998170735,0.02617416139207693,0.037497162152746406,0.038030051968492386
CXCL3,-0.08050972316627614,0.027389791823555536,-0.02002013819875082,-0.07492865648490775,-0.04861517167956675,-0.04527609462011162,-0.018788967628850798,-0.04769030918016381,0.01991362801406901,-0.041404179991240256
CXCL10,0.026036071920228807,0.04657783639790667,-0.036681456605515014,0.12118721036711794,-0.030205414334835784,0.01632223958232106,-0.025312747179328444,-0.029989211754022374,0.12192648732175476,0.01975312492557867
RSPO3,,-0.018461704157748407,,0.11531251873194373,0.028395105127711377,0.07185853705457082,,0.005097937954071139,-0.026371746095677596,-0.0033734467773142663
CORT,-0.02803519323443581,0.05593891188696461,-0.027235374946444624,0.06365725601085354,0.10174184412831627,-0.02597409536721219,,0.04809556588564602,,
NCAN,0.0768489473262774,-0.029790670988470668,0.05522752867454966,0.11160439480372168,0.0704909647074523,0.11423856116637496,0.019858046494616848,0.09653084507557366,0.03539692908293,-0.036355529903438204
PRG4,-0.0055236003681998535,-0.02043930662532527,,-0.018600650037132935,0.0769411184621562,-0.015617684438139347,,-0.023268154432870627,-0.025093858535652273,0.11281090064196825
ZG16B,,-0.0008047596484298915,-0.01835078906837933,,,,,,0.13550467271478275,-0.022134138317346324
TGM2,0.08307826566742652,0.05508018825514183,-0.01196491072673396,-0.0794428880899938,0.013615560658796518,-0.021103758647507333,0.05006237499927758,0.05009358155594695,0.05184662223473579,0.04614473903589137
VEGFC,-0.027453358865101096,0.0006830075543222332,-0.023563119843963348,-0.00203397033772001,0.009055444524076323,-0.03650014661045169,-0.024782957909868054,0.01568017819601031,-0.008282147526757131,-0.0552318836228413
WNT6,-0.03481817285299641,0.11719827805353653,0.020414428111851596,-0.02562990498200972,0.05716870500070178,0.08488775556972815,,0.010434909944617479,-0.01727393118797537,-0.022871205602499858
NRG4,-0.025947737535728824,-0.012517828406727436,,-0.02649419352370061,,,-0.019900357236761954,-0.003397728887519739,-0.02637174905132115,0.026646016186180236
PMCH,,-0.01442747089729232,,,0.10596296600777244,-0.03644304539908088,,-0.016686763814798722,0.11410556507476742,0.006508950186367064
COL9A1,-0.04042333741867238,-0.03780740364112246,0.021387251585223786,0.018044256953603795,0.06915652307913783,0.10219929453410127,0.047789652531906035,-0.03132972201529676,0.08342350693502854,0.0450670766147772
GDF11,0.0483104827575482,-0.0057929994915137,-0.022250900052638627,-0.010738755381387976,0.028409106287950008,0.010149470167962808,0.05747799713392512,0.0005490152494128291,0.12818811128482172,0.020747890367626837
RAET1E,,,,,,,,,0.02947834282177906,
IL24,,,,,-0.022167188542083174,-0.02442541143889,,,,-0.03845222572514131
SORBS1,-0.03307963711165841,-0.0020571891191456513,0.011456422424247619,-0.007416600213197577,0.01403879147360573,0.013593469829013346,0.014120913404617226,-0.04454842438201905,-0.051860328202170375,0.05563321373473181
DLL1,0.048231878031584956,-0.04019305287342548,0.006095077304546233,0.015317788224897827,0.07465846537267143,0.10579626325372561,0.07351001027693875,0.02891209890362136,0.10382897755354947,0.07183464795829458
TLN1,0.06066956074866261,0.06455647160204156,0.00444885027740005,-0.027037180386490955,0.0057927246646601715,-0.014108239948492135,0.021152961758470305,-0.030671438477505093,0.015882603499713942,-0.005245051907212096
COL2A1,-0.02655921807419619,-0.022005571149156872,,-0.016613202235145303,0.13074221316509,-0.04893460600081668,,0.008924030112704323,0.038533524875299,-0.030987855401535046
SHH,,,,-0.042115591683728214,-0.059676066100563155,0.049119858871062,0.048499778928182656,-0.05538924090044231,0.012525177546389774,0.09101043738975723
PON2,0.0599558174339225,-0.01257255804938218,0.022189549667736008,0.025136886131115258,0.0944137555257265,0.13993134296489929,0.08705449449786466,-0.06138265626516847,-0.026221018279071327,0.013334196442263125
ICAM5,-0.022282121215197202,-0.027461718241086886,-0.02184516602996014,0.04155473563984578,-0.02339695140433245,0.006722678182672786,,0.007649184152301453,0.0007203510252405449,-0.04955504226212277
HPX,0.07030215697651021,-0.033961793808913655,,0.031725807170956306,0.0985214716538242,0.0516196065384048,0.12626480342662566,0.025099199217966106,-0.0287679467442193,-0.025062221235038203
SFRP2,-0.03457856513975309,-0.018069327027407333,,,0.09400056872125188,0.08317068807155709,-0.03122919122978093,-0.0780855029412763,0.039558255745330964,0.054697036902983984
CFC1,,,,,,,,,,-0.0304339731970323
CD70,,0.07317007338365628,,,-0.010332892050056927,0.024325343906180984,,-0.04220543123608352,0.0002686538943164808,-0.052221790853342484
HP,0.0038271408240135364,0.041678832143555056,,0.0006534802447197384,0.0631376823941701,0.0168462196734059,-0.025487233789050608,0.009498781578017038,0.004542852979320319,0.07825357992583143
CXCL2,0.0940026224913156,-0.006656511408888248,0.0229555442164582,-0.028814036606739007,-0.04532351885074778,-0.0325530216046964,0.0017701477808256439,-0.06079371305329913,-0.05112916601930151,-0.041348505693535785
NPPB,,0.0015951174768221602,,,0.018873385296017755,-0.04134072944288386,,-0.02494009317596188,-0.026751202385060804,
CCK,-0.07624112845697714,-0.10316738958073433,-0.059177582880072466,0.05838198713818786,0.062796866672906,0.08799884094079542,-0.008119036356038542,0.10532284088978726,-0.034703531125156215,0.011646523170845751
SEMA6A,0.11137376554142008,-0.03588065664893067,0.0009100254173756502,0.004070477294585782,0.028471208436839684,0.07672227153137103,0.0195168916013463,0.01996197937261717,-0.027430167307259834,0.12668450118245306
IRAK4,0.04963856273305561,-0.0009509733986134928,-0.010330494966828032,0.017594202299942158,0.03348386568273859,0.05527643375092908,-0.003779563544583685,-0.04382698110422204,0.04525414101778397,0.11160185061085343
GSTP1,0.04670880482211447,0.01383577072779446,0.029237984538654078,0.03308512546890412,0.04482965130359635,0.05508003519452429,-0.06496003752560486,0.031948864095886126,0.019316584842978376,0.013778717808974454
VCAM1,0.046934659136694507,0.050428551343128986,-0.030574146170500673,-0.02994945934060909,-0.02502098291831263,-0.016395449230082078,-0.003600251852143725,-0.0058950580289183615,0.03146403696178879,-0.038345485873489675
NXPH3,0.09308878496901472,-0.0064489953448599435,0.05474686520327856,-0.03147760654279282,0.09478923417008508,0.024037455908203952,0.01216736711044372,-0.02219969487655853,0.0769355167414173,-0.023178131356541114
MTMR4,-0.06273708301251771,0.030583029332719718,0.01585268801667516,0.020578595624540716,-0.03451787773208977,0.052941722879612796,-0.030013309579447988,0.04040878670207745,-0.002526723658817432,0.06047541283436484
LAMC2,0.025285456174251358,-0.013762168245110779,,,0.003900029185083882,0.07422000776466744,-0.01924056926973422,-0.016197107047213524,0.03752925200801533,-0.033120898913366684
IL10,0.025562958827997206,-0.01713283452152153,0.028909691489258222,-0.013857903113741282,0.020264210553588406,0.04875196524305524,0.11478557017973978,-0.021531242788970336,0.041373233812091736,-0.05761636881906128
SEMA4D,0.044034285765903604,-0.03371432680947433,-0.036000713887764484,0.0029966135900813284,0.09234692376884847,0.06015243925858263,-0.06752175937596448,0.08515926821580343,0.011938850281366202,0.03844213975366573
TRH,-0.04624066727089239,0.04453772018048104,,-0.016348650552964923,-0.03564921808172591,0.0446657158047103,0.0505813433630139,-0.012564280445514548,-0.001492785658524527,0.0097898727515359
SEMA6D,0.07276710361083134,-0.03896079419866888,-0.01864390135315298,0.057065243676009264,0.001324080402430542,0.037196877714011464,0.0442162542123742,0.06785349833390544,0.011341851039220072,0.02877894738294887
CEL,,,,0.08794991197661588,0.059855148090785217,0.002954456072826301,-0.0112001200062573,0.027092946487699762,-0.011298577558002608,-0.006799025197537043
PDCD1LG2,-0.054303461772116486,-0.010666054683513872,-0.03578188718005422,-0.025551390650697656,0.016779154804834048,0.11388890081245032,0.08621636162146215,0.07501822439927419,0.07723784962704051,-0.013250274895489947
SPINT1,-0.02128142962961801,0.005768719373290898,0.05027292320048378,0.015903415569818224,0.11755078546961663,0.12367584548219243,-0.009611148556933194,0.03119751091484046,0.07060475562406388,0.02927513383119901
CTHRC1,-0.007569844013421213,0.0491103774393391,-0.012016405631155544,-0.03408315370667177,0.03422849371898528,0.023508483333198466,0.0661505312762846,-0.03222548049719447,0.10444698791892155,0.12030089055376622
PODXL,0.026048169542515407,0.06303801514955139,-0.0034857128845326244,0.016049942430537003,0.09156262629569432,0.03571345336977587,0.07314342178045087,0.022340810173553532,0.1355396572892997,0.08542956922631582
JAM3,0.03822475683129959,0.0018946870620470675,-0.00831422301936479,0.0077594379687892685,0.019644212189729712,0.035879299407617075,0.05977005582207769,-0.06405574939702091,-0.01622070347451907,0.07650523954200475
TGFB2,-0.0873641484491363,-0.004837729338894682,-0.05770757784066797,0.03544924959750612,0.02488555639711178,0.09418849959874419,0.07834360860918543,-0.005711799891433943,-0.06699616054542099,-0.0011056808779839544
COL18A1,0.07301179497750242,0.043861103855727515,-0.04863987413947176,-0.00027822337538191384,0.0506416658586226,-0.00911854677105522,0.06277530539742317,-0.05091173359585684,0.12685133422054107,0.03185037560953743
NODAL,,0.04597880345193443,-0.016345677141769894,0.045790791434664635,0.03337022013717722,0.08282156846465442,-0.028943992469292565,0.10316696236670819,0.023382480842764772,-0.006178631102329855
INHBB,-0.015208185751932706,-0.009437056515766686,-0.014718965399943778,-0.02199491382410825,-0.0015237263809608056,0.001889762963800103,0.055370090890210374,-0.05951213149273972,0.007229018133034448,0.04542654684577035
LCN1,,0.03457952729553937,,,-0.03524733784799908,-0.028492822595098135,,,0.08315595117723072,-0.002157448751488913
ARF4,-0.001891314060024254,0.0824314015230803,0.044543675408535634,-0.07025143778694383,0.08622979633774819,0.09329232397643185,0.08924934772506599,-0.04848954247040037,0.03568242972943792,-0.03379519240524173
CXCL14,-0.07570633112134224,0.0038377737986212425,-0.028729793910909802,0.02707564819313549,-0.032685302774922126,-0.058483444347575096,0.03885315151172541,-0.04396934420511194,0.005847031235050225,-0.0069380658884836644
LIF,0.040641954954388465,0.01904483371140766,-0.020684516753326585,-0.01539434919299649,0.029646212787779156,-0.05215610485006299,0.03780925052508678,-0.052762346517254914,-0.0230018617733077,-0.01246775671453099
IL17B,0.011246712153060221,,,,-0.030672640907089953,0.011701417639807764,,-0.023043843910283655,0.05729609901839342,0.011556812445529765
MMP1,,0.016086100430174517,,-0.01634864698655396,-0.03933567422911347,-0.037873826564257765,,0.07251237520552503,0.1677100084497952,-0.04988875615990932
MATN1,0.1601206436636332,0.03898496717938742,,,0.06417920172126519,-0.033206076767677783,-0.01946276564500156,-0.007970453998109178,-0.03644158176911627,-0.023936822558673652
ADAM28,0.010165763896173598,-0.0012313426531673618,-0.03252937220763313,-0.023539739006997712,0.03426279130161828,0.008471638833231558,0.009628532072956955,0.008100082460610308,0.08249011857815051,0.03760332629641602
TCN2,-0.036776557441411374,0.04307475748623813,0.021128656060786708,0.048269383684225606,0.07489334312251021,0.041277480009656344,0.023340311247799977,0.038687677335453204,0.02573760119955222,0.017644978482525258
THPO,,0.0056592722946058925,,,,,,-0.002472381461435128,-0.028460688362722905,-0.006216509806257792
CUBN,0.0848892163770302,0.023510360085027555,0.03676057767260721,0.08878813674826334,0.14065731466698325,0.05528262569497707,0.03523520094754404,-0.046036958549436874,0.037622803027443315,0.017072318917068844
TIMP3,0.015747466173218625,0.000973865876009379,0.048458485450237336,0.06261041581751507,0.015335054808163918,0.022814388606427184,0.0253280318351897,-0.04754431919111885,0.03001290751756707,0.058540859950677204
PIGF,0.015287781700618312,-0.025308010710059513,0.019845770287746933,0.017219980983158335,0.05839431787690246,0.13675977446948,-0.016434272826413604,0.012684983361124674,0.04681627037300731,0.0002065198098217354
CRH,,0.02532923831596678,-0.020513781712062567,0.0708369415214812,-0.018920597811221334,0.007940879144581406,-0.0328042474731344,0.034551782356932015,0.03190490702690425,-0.03221258087333193
BDNF,-0.04042330839558442,-0.017799315184562108,-0.01835078557056217,-0.014790586800341024,0.0404980550346613,0.004612896586814813,-0.003972068568499009,0.05670446225146936,0.020635716349960906,0.049232471904068695
CCL5,0.04032810421119676,-0.0014479953262016238,-0.004928043059154063,0.014828834605152169,-0.05727831617880952,-0.0019960308096981824,-0.05336589084436481,-0.04198842660981553,0.11692261321688406,-0.04000699819116255
GAD1,-0.0479245713711142,0.05186122213492904,0.04523733495544914,0.08549644962004123,0.08948187194439385,0.142970535097802,0.0517420528984816,0.06376918018620376,-0.0014546743733769038,-0.009212326523077052
COL14A1,-0.07265033245737301,-0.03261066893262595,-0.012404725958834798,-0.006080468100584808,0.05031406163113995,-0.0013208385035633203,-0.013062840036661418,-0.06160038253042081,0.07509760378943298,-0.006350529527564945
HLA-A,0.07130656505623875,0.09343440551263983,-0.041830676124529634,-0.0772701533280056,-0.05641338872323422,-0.11671287417534784,0.05239553414152398,-0.10708468899383315,0.0903013274721481,0.13185485900499933
CD5L,,-0.0161240203649015,-0.004295728163270219,,,,,,,
FGF18,,-0.014589324109918827,,0.00929114100729923,0.048880292854228465,-0.044477399580255074,,0.17704030976138765,-0.014846270963615259,-0.03286093629504946
ADM,-0.01890998828201244,0.015331455374843886,-0.023258438445630938,-0.11017111452725993,-0.05521769557896555,-0.07292623531132286,0.06991408022378756,-0.006817822499776618,0.006956287132058149,0.01671052626754724
CCL15,,0.06107033900801874,,,,,,,0.13383604958395448,
GNAI2,0.059545062406844596,0.07312828169051551,0.00335407886681122,0.02311002782101265,-0.03973508297961029,0.0035727503140077083,0.08699162421645844,-0.04410240364818256,0.04955708353379922,0.04073109515362448
HDC,,,,,,,,,0.050861082609004744,0.05827819465428828
COL11A1,,0.029208353018351313,0.021839853773456493,0.004036320257829509,-0.0014560235232969987,0.011704151493316526,-0.004881439825474248,-0.030234374850995303,0.00767356082518415,0.015071736237423947
NUCB2,-0.010282143000024077,0.017289552866772497,0.024212155175290333,-0.07665076768584576,-0.009074472905815468,-0.03695113478792075,-0.06059701674497041,-0.04289258851228732,0.013505476141090543,-0.032459056238712015
FGF16,,,,,,,,,,0.10582594529245216
