,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,,0.05113906063351902,-0.010910093234409071,-0.05619776131109458,0.006561835185335292,-0.013123780571963065,-0.05139763572085905,-0.018421890700619798,-0.05469140239647314,-0.04700594148176265,0.027336216917312993,0.010643742355027106,-0.021985827722461233,-0.16050112409710074,0.020073034337317542,0.026335026992132717,-0.04018868390291042,0.041750558971910934
GRN,0.057920096507295044,-0.062492606241673174,-0.0077302340681033215,0.001726807669424307,-0.049352439984563595,-0.05741581846375399,0.0687761698102873,0.006496465808466554,-0.01915311274473837,0.0006112250861990787,-0.029857434975034496,-0.001641231780378241,0.049656774178725875,0.06338793910074453,0.02347681556833179,-0.08709768462517782,-0.06985603202970578,0.0022587122961658414
MIA,0.06861182874304836,-0.04120653932274278,-0.023532329069180916,-0.009234260756900235,-0.05153000248030968,-0.0403823604154557,-0.016737025568114103,0.029277724886022045,,-0.021411700670154892,0.10727751927501492,-0.0005127145520557325,0.10521990983800764,0.08018380814789952,0.022354158654636865,-0.0616309955538697,0.13248157591672036,0.01969966902290514
COL4A4,-0.022355335990753414,-0.0055150368285879735,-0.00518793951022873,0.06954402296266186,-0.027114652311035225,-0.019098757755611734,-0.020953337114269867,0.0017968425828831717,,-0.02077014400484048,,-0.02411119070347942,0.02838223318095388,0.07785181503250849,-0.044422180243882975,0.003125353266686701,-0.0037439672082347835,-0.010133696891588072
TAC1,-0.019303084421266648,-0.04466456001281846,0.01918783501489805,0.08330900687161376,0.12048111028540417,0.030471712311585113,-0.001690779804941498,0.015277427373930943,0.10140691017368912,0.16861163329965567,,,,,,0.01525685375804218,-0.019645527667214707,0.06761929195733528
RARRES2,-0.013189708724567711,0.03123833126497794,-0.023237174671082248,0.03473832023122474,-0.07778325821153108,-0.05273521976649976,0.0131765699235162,-0.01999099512320017,0.00890136245771163,-0.0680744152895407,0.045484543388878446,0.05380268548189943,0.0491431719393414,-0.04922713936325772,-0.0009355318404116405,0.0224566893636532,0.0007488386906002382,0.043018010937741095
FGF7,-0.03971532399605922,,-0.029865834575010637,-0.02394191862635136,-0.01636933002606468,-0.025258930201858504,-0.013076079446647241,0.0473457970244649,-0.0037653485241794064,-0.019205232478824403,-0.04456845802113733,-0.05203448105372763,-0.04613317119933752,-0.027019124451104493,-0.06583565620278295,0.06737021165990102,0.03757055788398747,0.04741630492812772
EFNA2,,,,,,,,,,,,,,-0.03818065303675885,,,,
HBEGF,0.01239417252247493,-0.023807868077242035,-0.024038793452837433,-0.024608517812367923,-0.0657513114607674,-0.04023675411009928,0.02815410259823755,0.017471034653255637,-0.044491001404953934,-0.06222242171804779,-0.047967392311739056,0.04856060591053438,0.03442055406471508,0.0875214263394611,-0.051156245183253304,-0.004842729503293529,-0.08868774975356465,-0.003685660270681885
CSF3,,,,-0.02239350773659497,,0.038115799037656,,,,,,,0.004911404977819377,-0.04619056139407178,,0.012760787830390832,-0.01573382280014102,0.016061490160650917
PI3,,-0.025608519820689155,,-0.022411750496229992,,0.045538058215604915,,,,,0.02447275287391125,,-0.033733316954903544,-0.11469074201518484,0.05569602648316327,-0.011673129392265258,-0.010297362624844382,0.004888143849725579
PCSK1N,-0.04115497432974796,-0.02697063558086483,0.023438762628558374,0.02078453829554968,0.06454571937584012,0.00184921875807312,0.024258390764319876,0.019751464422921073,0.06775228345035697,0.11795510941889352,0.044906951708313825,0.07237761076828568,0.01790808102726662,0.059483061163200096,0.0196369405866534,0.06128910770410369,0.08010005138038603,0.03134715358032984
NTS,,,,,0.13029986777663538,-0.024835749766421802,0.04744252990927389,-0.025582657589019613,-0.02160906360055514,,,,0.0032412366203783136,0.03186241217226016,,0.022491011689035886,0.12168942857096265,
SFRP1,-0.028086475424742845,-0.04966865176351088,-0.004655552953769897,0.05426587700480529,-0.01047184196653099,-0.026284722462914464,-0.03234996978216113,-0.00597968481979739,-0.030331902813072725,-0.013811255531509515,0.09976089232132289,-0.020647917074989995,0.007962485316257994,0.10125383896028774,0.0402093683481376,-0.009802063498912484,-0.022758221337088286,-0.014939907288507862
CXCL13,,,0.0030921420031129704,,,,,,,,,,-0.026679595705805755,-0.030242539322999765,,-0.022516300834891513,,-0.03235523734284365
MICA,0.06217711492306917,-0.025061578981943413,-0.003957928893802838,-0.02953564339212079,0.04796991514256995,-0.05135966932870872,0.04213865699575705,0.000396725028801122,0.02174445513354525,-0.02483113592956573,-0.03907842607191103,-0.0478785541489297,-0.0023593359889888016,0.04120417412439861,0.0700971251866333,0.026391287727547463,-0.012558792285321438,-0.038142353566527155
TG,-0.022355330952892372,-0.038332309820401846,0.026905186110474145,0.04683047600681242,-0.03820708340853571,-0.024386976746221856,0.0073831922376151925,-0.01951729577163758,,-0.02191288411532939,-0.03827185726563457,-0.031051387264578782,-0.022644162243713926,0.08120435060863697,,-0.025021479530002146,-0.030683955567074466,0.022431356229606788
ADA,-0.029728590932145076,0.0006533404650149992,-0.05189733147176245,-0.03417428458639414,0.039977501395006304,-0.06680752292097891,0.03565362121838668,-0.003645353661303985,0.014526036254125815,0.00559868451155282,-0.07642833790866287,0.07272918657773908,-0.04143110310932875,0.02634671640896796,0.03702290991640431,0.013225671173554965,0.005829250952791584,-0.01631801936155239
LAMC3,0.015125790175498505,-0.05122647907353214,0.05717609857653159,0.034815495755922826,0.019402319564179024,-0.005674337653235584,0.0003089633819198088,0.03794110907592086,-0.024677100101690178,-0.016052389355328434,-0.1161715279399674,0.04872810383823135,-0.048169747456463116,0.04621582217468846,0.055166185645206124,-0.025053532591123057,0.0285584718381236,0.06955323272899026
CCL7,,0.006100965560419345,,-0.012790421693132147,,,,,,,,,0.03226152244302766,,,,-0.01648752114130789,0.009608121087782286
NGF,,-0.02658421642223591,,-0.02930612292604844,-0.03645980536194112,,,,-0.021609077828689784,,,-0.028340108140607157,-0.01985452075478748,0.038717470236502974,,-0.024488449881060685,0.04208504763631577,-0.008279134976218122
TNFSF15,,,,-0.014242760126814191,-0.044270196904005105,,,,,,,0.022638755616586473,0.04362153781829204,,,-0.033090888950473366,-0.02493685442476497,0.04222623255424745
HMGB1,0.017157890808399176,-0.01899336235310054,0.013602985879749957,0.0234007958450113,-0.045987137281874535,-0.04747929743559231,0.055606659563279016,0.008292329712744897,-0.07539004764477018,0.02224096191885574,-0.003144354674760545,-0.06768514749406632,-0.017889015315859232,-0.017093264380078438,0.006363670575120294,0.000874878813925839,0.03649433472291556,-0.029077099664953962
ITGB3BP,0.0400342738735695,-0.04172021036277323,-0.001035421850303633,-0.0025107872280647446,-0.006907431051331145,-0.06664520942565623,0.039759194159375344,0.015382778430613628,-0.009220642382472912,-0.053542487365430214,-0.004241727479203479,0.07463523866712503,0.0519174922721386,0.002010217565376836,-0.02222430704959814,-0.024340737328141536,-0.006133779579147477,-0.02662590295012651
AANAT,,-0.02246404721407808,,-0.012959456441401344,,0.08857177147500808,0.1950263834489924,-0.0098033736030889,-0.02031571112385552,-0.019568093831666623,0.11794342753743037,0.04876517776886687,0.0348924422641826,0.03136848483893625,0.03335846613304123,,0.029628607530859063,-0.024356053725224404
RELN,-0.01853316204788714,0.024429407462078376,-0.007106446886726327,0.05705679003510124,0.06346097464139927,-0.02915018740610359,-0.0019000615182311522,0.005333906665816673,-0.06335215389265582,0.009659075121494378,,,,,-0.04460920696609359,0.14553489616181206,,0.0002108011480971982
IL15,0.07366178921240371,-0.00793398432763594,-0.011738899356370146,-0.01751841764292054,-0.03150087692999455,0.040877252731660416,-0.040356262823795695,-0.03675150676119354,-0.04163142992642606,-0.01814850260628624,-0.058086552752561145,0.07288702354804205,0.0028091478218268515,0.03720714536990338,-0.04442217461442066,-0.008002622198173588,0.08095382758889946,-0.06303884963467012
UTS2,,,,,,-0.034761084543607164,,,,,-0.049927894889116926,,0.010343174448437938,,,,,
BSG,-0.0071717801308547775,-0.03552593871559519,-0.04246296468205722,0.04280035256834556,0.0436566035559976,0.07985352340081249,-0.022342657551532478,-0.027766931173631295,0.049748289469779515,-0.07867419382100993,0.074858704395341,0.08042229475083419,0.0975614992413433,-0.04834721031674165,-0.004119406950593807,0.03729598792696207,0.036285744343519666,0.0303661659536963
ADAMTS3,0.016816042231599625,0.018120911522098878,-0.014357424721023106,-0.024163091475099385,0.05476733249311074,0.014888095745628372,-0.00919683938163034,-0.05378787444643808,-0.032622258397102456,0.05353438525288218,-0.09458185816176762,-0.02378370969040999,0.043090393813575836,-0.023305455537257377,0.034243561718298295,0.03495080033018152,0.058833847721667394,-0.036662277024093186
CD34,-0.0010783681255780273,-0.05229258126336488,-0.056648018797741825,0.0010970191975019012,-0.019577091950822332,-0.052692474210133934,-0.020011040094562164,-0.028194578997723548,-0.041283890593308725,0.020191507302539113,-0.023341269840678393,0.07123168949452227,0.10969582571944111,0.08947859011156432,0.03665644531978054,0.021682011108771538,-0.03315665945541742,-0.033262127678241896
CCL23,,,,,,0.10747615177088105,,,,,,,,,,,,
PLAT,-0.03236404543761765,0.00030093291245127866,-0.06417683270424995,0.011800467126015285,-0.0021663248483242653,-0.06011714310827219,0.02462388769038939,-0.0022275486832232945,0.012889384794154338,-0.07170297738479355,-0.008339961767661143,0.04781957916701126,0.06962885530558734,0.12279431434907545,0.05848852914229601,0.0008356850344016634,-0.0008770103486858838,0.012495584270514698
NTF3,,,,,,,,0.005784334753465091,,,,,0.07187589454549578,0.09034948954222041,,-0.008811519946351497,,
LTA,,,-0.018474308039361582,-0.016393145590384257,,,0.046276102566259025,,,-0.01814850484654587,,,,,,,-0.023477647772908793,
CKLF,0.0016137715389843413,0.00319032116561157,0.021307968519525846,0.012288828148324722,-0.045094389255882814,-0.08714297845056812,0.031689113852052135,-0.033639333679643266,0.02351445637468864,-0.09520312231542012,-0.04108119461327722,0.08907841609722436,0.09291977570190721,0.026671444178135953,0.020847826307398294,0.052992791818757226,0.08305321847312165,-0.04492830950129021
CD24,-0.04234595979651486,-0.0830191812918602,-0.025878859104612614,-0.014118150569434964,0.11258643311305457,0.08120627752903185,-0.04373277868230278,0.016876247243614632,0.0853424898839363,0.007991746919562403,0.015359185215683992,0.08615562632767693,0.03546841048622941,0.13056483398521293,0.04438775774820955,0.02932482679998429,0.01629165155291626,-0.012289616237301995
HSP90AA1,0.03192181880112175,0.04704129807824532,-0.00528333236927395,0.045542513529899936,0.10055113355712181,0.05172582582250538,-0.00747965675153231,-0.010223558801263676,0.07844633550494388,0.09839175438960997,-0.023719744181391018,-0.025650564515572693,-0.11976642577493582,-0.12146218430973131,-0.0290193472087894,-0.020248805406891224,-0.02307004470758448,0.04184559037539076
BMP4,-0.023006880994308778,-0.031844051344400465,-0.003272255590785144,-0.038247176578185035,-0.06787861440809624,0.0544443959232973,-0.011628468781216258,-0.052945538325262706,-0.03240400007063685,0.029116295358757087,-0.038088239919528206,0.009939559990390794,0.0623204953209122,-0.00783541911933381,0.04177610505554526,0.0168738519292499,-0.04424749139887862,0.04165412097695217
SCGB3A1,,0.029112954365650878,,,-0.04021142653552617,,,-0.01897719824392068,-0.03576133688910479,-0.012663786677980725,-0.041690403088781254,,0.0885911902805145,0.06207111638300347,,-0.004098011774545786,-0.02285678096778398,-0.03889528330558258
IGFBP4,-0.08786211508590015,-0.01650827085927844,-0.03764725887003375,-0.04399799264527206,-0.0018300165749104837,-0.03244428533337633,0.008871360044523947,-0.0156516467131421,-0.030411718758095976,-0.06291667811844785,-0.16645633982078936,-0.007054779965589284,-0.0207999044470794,-0.0014835226214783915,0.020980198473606,-0.07124730659766616,-0.004760591315640601,-0.01902928151414523
RSPO4,,,-0.018810046958348967,-0.025092581411784286,,,-0.020368156383530546,-0.004232450755640133,,-0.025174833374470938,,,,,,0.012361366104382198,0.1357650861506326,-0.0130768958119873
LEFTY2,-0.022134297572971733,-0.034466078681471876,-0.01870120065025232,0.0298560896567023,-0.035744197187856305,-0.0008763630623137438,-0.019645404609843174,0.006429444035147048,-0.021609077828689784,-0.022404126557194988,-0.059364666507629775,-0.02538300577538612,-0.01048230826780751,0.11302842531329639,0.10322371370816191,0.018393521344294048,0.03448787214246242,-0.006771914648340239
PF4,,-0.016061532900716675,0.0617177720727959,-0.011159390940925072,,,,,,,,,,-0.034995211877941856,,,0.0303464249416346,0.11825174121107634
ANGPTL2,0.02566284885111455,-0.05400217545817851,-0.016042074667337456,-0.013986697272826575,-0.09678116765049108,-0.04076985408709219,0.017939784893668275,0.02344343919456222,0.0006392564870399656,-0.10901647603380801,-0.020150167719414087,0.016005334677457544,0.09126884205935988,0.1422215621360941,0.013231513986168073,0.018755230457525557,0.025009308707361556,0.02044222377571933
LRIG2,0.028572301229316793,-0.05271632382379381,0.04859181531876238,0.016189249859985738,0.011831801096574857,0.0008444548701394871,0.003981308662188322,-0.004964096672164074,-0.017386757475299858,0.0011561084510645202,0.022832312365263126,-0.004972310569925852,0.051702698034020785,0.08861779340084346,0.008519361681514273,0.021628200546757487,0.12634551663032934,0.03887709830423329
ICOSLG,-0.04290393088526986,0.044123974037789754,-0.0053482095832558165,0.06107010923057213,-0.003983044318316994,-0.04143520325257421,0.0025379582672207675,-0.011885037474656902,0.010307678374692979,-0.027106864287795684,0.005346987740602906,0.06357404318779875,0.09679763935007156,0.023464959551465266,0.013516412535094174,0.02189482658360635,0.048330888204899385,0.04963971995000611
WIF1,,0.04471017751183686,,,0.07833943126299388,0.09323549240758491,0.01867901847047939,0.014686413811119153,0.0196500434058198,0.11668722578414133,,,,,,-0.03281194970168803,,0.06709388469671088
NPPC,0.0002978277248519346,-0.0032003276119281165,,0.04966110039055524,0.12787942035991914,0.0024222287095468278,-0.011821084724153231,-0.014961448130639368,-0.03296118063507868,-0.029603180777105477,-0.005792035111071045,0.09887982520265517,-0.00306168000550557,-0.02139208196330703,0.06940448307452253,-0.039115918885278586,,0.016412937155608275
LYZ,0.04993848842737881,-0.017687566920636534,-0.059961666028547876,0.007521336487147735,-0.025419277232990877,-0.022328268936178675,0.003549957668725182,-0.0009401624456315217,-0.044545746356607505,0.003483701015200698,-0.027327017682284398,0.050295707343494325,0.007604868818703467,0.047363265999617224,0.0711673483355701,0.019035238701347473,-0.03272595861256791,-0.06297412407746049
EREG,,,,,,,,,-0.022229426084198926,,,,0.09448403922413647,0.012577534014688821,,-0.05035223647097331,-0.03545667821075895,0.007808733324643234
SPTAN1,-0.007237874834287969,-0.016759948836331483,-0.01046841094659986,0.03948026415103157,0.07930140892192597,0.047974335419301545,-0.015047435192580219,0.04510420681612083,0.12892562507600663,0.11114804020311415,0.012352843923503163,0.0831259881189023,0.04228337060476388,0.06011024643875656,0.05322125585217762,0.002868057012235009,0.1058847704857297,0.07313589035712856
PTH2,,,,,,,,,,,,,,,,0.03998917648332062,,
LIPC,-0.028621515666172177,-0.019663537960749274,-0.025292263725131374,-0.005441427858585476,-0.03197389422548309,0.008344782103240082,0.021636639666057927,,0.03266143887730968,-0.0031504690279039135,-0.03755002011253181,-0.032059465155702495,,,-0.0415389748292596,,-0.029684626151938925,0.05716037457445276
COL8A1,0.05229038851718318,0.002563589311313328,0.017633191876425647,-0.0402111671487744,-0.06588972510584869,-0.01842417204521499,0.07899293541984602,0.005727832837935386,-0.054330479276334775,-0.05787657180145855,-0.05794787062019844,-0.03275581532076769,0.05719290581178503,0.02339574296276206,0.07066556749479454,-0.057468041515364346,-0.017540205469864106,-0.08478654508900009
GSTM2,-0.03834569502607741,-0.015434958134058244,0.036058281394713516,0.020469921486775653,0.06214374165255615,-0.024437898635741716,-0.010042995881508254,-0.016720648729348447,-0.035356176055389175,-0.05043218807354228,-0.08383318051628932,0.06502194425420835,0.06660389996730823,0.05940242512759454,-0.024838576941247855,-0.04376806704107673,0.059172637068225634,-0.02124160854666874
IL4,,,,,,,,,,,-0.03589423552487318,,,,,,,
SPX,0.07155804262714449,0.03666893612820213,0.014145828349093729,-0.015085949548610093,0.00364622605925701,0.08428636532231848,-0.048366175696696614,-0.022218282499645248,0.049007747388059894,0.17822890274877476,,-0.042199017130937266,0.022585525181531202,0.08006578743519864,0.029242674014336206,-0.04981472346607446,0.13725348165002552,0.06833650141658851
MFGE8,0.006380164668820883,-0.02619613591258226,0.0005767507709678909,0.020123997450073823,-0.0518795250389124,-0.0383576486278107,0.035302327183017713,-0.013480932386615966,0.029121591430344845,-0.006040548517829688,-0.05665825315782685,-0.03000313199870286,0.00960107520384095,0.03865375690766864,0.056546097211141295,-0.052852941812831816,-0.014016678058690392,0.008075839828598242
TGFA,0.036743564320589374,-0.06951837404814545,-0.01644304241400171,0.029861875373024455,0.007871504175346778,-0.041205588165436936,0.007466998695595857,0.016236956333151902,-0.0023976495707131117,-0.023883210179918447,0.1305720794649953,-0.036778949187394,0.07501757863821244,0.12082798978938826,0.000490910210709376,-0.000609739525309415,0.07731837066012788,0.04530500815046604
SLIT2,-0.0230068773128628,-0.028962012236421315,0.004691297426059753,0.022985837307370832,0.05883619298529742,0.030437867873890613,-0.020672587655287934,0.0009259450081020322,0.009157646166731063,0.03244635158053705,-0.003845480868344983,-0.02689722063428658,0.09116421347920672,0.0478644315792642,0.03523339410440459,0.046887917732041914,-0.004306885349592797,-0.014531269382014026
PLTP,-0.025340539756555737,-0.05935892750907884,0.052293069249780076,-0.03327789506384421,-0.050588759678581556,-0.07640963157696679,-0.00036121241719296493,0.0049713458342913065,-0.03632856383840631,-0.016269438228996118,-0.02424249396896967,-0.012855937273313595,0.031832623057943904,-0.023783155543118842,0.013775352048991078,-0.09635879398664461,0.07327226727507409,-0.08058823535076574
APOD,-0.02038102039726721,0.01658724583629829,-0.016821953215977542,0.09297994286275313,-0.02770682482385657,-0.10433881021585834,-0.003920107280524522,-0.0032389970398826132,-0.10225987547395689,0.11739364930402543,0.0588007596778765,-0.08108752146848998,0.08462311846534458,0.1450840480602701,-0.08647847874139707,-0.1072439940028141,0.025575425757658057,0.04809110428183863
B2M,0.013268919289311497,-0.00873662315036667,0.022113786413558455,0.008829796457438943,-0.12865980118858528,-0.07002374661511952,-0.00482565478691027,0.02720147355016204,-0.07854008042005892,-0.10123799450165924,-0.15295908507185305,-0.03509564918119579,0.10196504561603847,0.07173452487820758,0.0286462870616614,-0.09277578715477768,-0.06243565955205908,-0.020293057853800263
OMG,-0.013030410705771883,-0.022806277517618538,-0.03375239217097929,0.07618785126683082,0.013686240116625895,0.0015275632572825672,-0.006151893805218688,0.016228874905847703,-0.04337167730598551,0.07907291299215352,-0.0387402872794867,-0.0106797880611881,0.049481757312164545,0.12480248122931735,-0.05188976883618987,0.05235276404291336,0.1507425222890281,0.04618404968541808
CXCL3,-0.018002818919421765,0.014936241953189239,0.0032803234821659985,-0.020411170472129186,,0.17233819615089616,-0.002706097613702276,0.008134783515592311,-0.014364730320007912,-0.01307020993672596,-0.0375383962823009,,0.03216437158002606,-0.038167967413091614,-0.005445604525205155,-0.04631187073193246,-0.024291247357520595,0.00033308890774070676
CXCL10,0.0274727287982517,0.04673816270857788,-0.04998278091150439,0.005915651233933605,0.06356018904104055,-0.04443745405635746,0.05178317679891802,-0.02092657934036995,-0.04548815899091603,-0.020770145317002144,-0.07736634591450019,0.013398389967698423,0.037172695793659435,0.018811798703676524,-0.03384169239593386,-0.03022038544872937,-0.0382533221083047,0.06680674476307427
RSPO3,,-0.021032219596595375,,0.1414215209987301,0.0784224233874501,0.034568391471671386,-0.03076302128596061,0.012545261587426509,0.010885183947044425,-0.013658117480257762,,,0.04137366659555155,0.05155191642660456,,-0.027629155481581433,0.08078977390816752,0.052361523511480934
CORT,-0.022355335630906085,-0.0132585466003492,0.14822092278772486,0.0017419182459540445,0.06367714907869709,-0.03552701992791753,0.031850601708519034,-0.004029734174811977,0.0014532301339505122,0.025743839534356525,,,-0.06506706013692856,0.06710131758605616,,0.03647331199860962,,
NCAN,-0.054433913770167,0.00866504488297207,-0.02524048837508132,-0.004953414489915516,-0.05633172706994164,-0.053285053867307614,0.03462398648395641,0.026131783242272492,0.10609540005247693,-0.06548392948254071,-0.03510972541823272,0.0010869255055425955,0.042263421825094266,0.11413288601418534,0.047456144206432814,0.07588746855190476,0.12718710336323671,0.021539514958787365
PRG4,,0.006339928213440191,,-0.012790423686329502,,-0.02592649158763828,0.016810914318905572,,,-0.015968597104527867,,,-0.04714249263256433,-0.0385980439884531,,-0.023033768027946676,0.06229260681548961,-0.0334861018608853
ZG16B,,-0.021470790379947636,-0.0202219587523426,0.06299898112618933,,-0.027991814036490762,0.0058183288252496865,,,,,-0.022080810451287666,,,,,-0.02086251699240555,0.003307404229521514
TGM2,0.022071665816613472,0.03584233513938076,-0.0287180223307439,-0.028425803996948232,0.07413544086365761,0.0023009086778862323,0.011142969807872157,-0.0168430753456552,-0.022112635824374095,0.09449531228451498,0.09640086593509904,0.045845568007769615,-0.018920335070429728,-0.04799808439835395,0.031760637884867896,-0.0586323417545297,-0.014842245494801523,0.032426342984905855
VEGFC,-0.02235533707029551,0.01661688484904934,0.024153119217623555,-0.02279595976950662,0.0037924843595973394,0.01009052502654435,0.037102455704195805,0.008364967714628531,-0.025119154685309935,-0.016296589851268813,-0.04068863044901779,-0.028621115661022045,-0.05947425140696928,0.005068001758230492,-0.018280293194447256,-0.03699739455171243,-0.01689849001281578,0.010145644888816268
WNT6,,-0.010854637113974107,-0.01870120114105604,-0.017690802889780723,0.07436369570664056,0.006781923320147276,-0.012450648501302067,,,0.009380407532866787,0.1384997270134809,-0.020998853331543242,-0.0023359990317556828,0.00931040246782759,,-0.011020806395824818,-0.025195777001179403,-0.02120779659780921
NRG4,,0.03237437548522676,,0.07596444514447602,-0.029252903961938886,0.005323977065195287,-0.02673355792453123,0.015965534291515104,-0.027984224678840198,0.05325140513523017,,,,,0.032409868923194245,0.08893234456580373,-0.01673161185619573,-0.03189327325397817
PMCH,,-0.016436279854911768,,0.04797002550805225,,,-0.020368155400547008,,,,,,-0.04091107598938005,-0.0341858606490621,,-0.003349302617352509,-0.036079711336654545,-0.040843926397279455
COL9A1,-0.03171832393132599,0.010991273521419173,0.007587214978009662,-0.016258105218529963,-0.07144283628612143,-0.025220403510620975,-0.005653714025913889,-0.04019964855583189,0.0022311503844726914,0.010102516630192718,-0.11118251170691565,-0.009795860558155062,0.06767230661055644,0.14028928927589066,0.019733174122332355,0.01348377386488216,0.0850639192738163,0.041770783066987345
