,ZH881T1,ZH881inf,ZH916T1,ZH916inf
SPX,-0.009919583425639407,0.0076694140097033564,-0.013011360588028742,-0.02501469764606904
MFGE8,0.03467949613411556,0.00774695438714966,0.02627492284473676,0.09640818854893442
TGFA,0.0006716127023147756,0.06516281329060042,0.07770506301584038,0.0033611547128968456
SLIT2,-0.04747225141118305,0.12251066505280864,0.019644959002734334,-0.06929732781493105
PLTP,0.03481533696096381,0.06112131840793651,-0.00015028292373003545,0.04006917329522459
APOD,-0.02026550183869592,0.02349732662821024,-0.0744168806867426,0.01444564206212192
B2M,0.00013469029686192038,-0.034091477143372066,0.014183040621919033,-0.04729110479200598
OMG,-0.019828698800845396,0.008916217890532338,0.017168599557882126,0.007712771498953868
CXCL3,0.01484724597790047,-0.01174507402301912,-0.020958377613040424,
CXCL10,0.030882214675592542,,0.05481376801151333,
RSPO3,0.04175615568854901,-0.048851653503247786,-0.016190497586948526,-0.03754040681919739
CORT,-0.020830082282763573,-0.01789759616781908,,0.021740911963657204
NCAN,-0.006037615322813261,-0.015907665279953038,0.03824336310781583,0.007566118183390157
PRG4,0.038362751611206905,,-0.01201314856764943,
ZG16B,,,0.02055528298853272,
TGM2,-0.05894430130646418,0.044830742156969486,-0.018460352813632258,-0.06706358496016258
VEGFC,0.011665781864157171,,-0.0039889174365836,
WNT6,-0.025940917542159707,,0.044910685292533295,
NRG4,-0.025811184860210477,,-0.01619049940151703,
PMCH,-0.014861014559654028,,-0.009533461454069993,
COL9A1,0.04116846847845666,,0.08441008373737263,0.1347002395043522
GDF11,0.03509390600109566,0.030894939245623535,0.07021333909052632,-0.015952592907091216
RAET1E,,,-0.017760862806862877,
SORBS1,0.0320782221007286,0.0956624335377441,-0.006023692715649406,-0.03128291962178559
DLL1,0.029437042706505726,0.02655827833342694,0.027176206139073268,0.005403402053807009
TLN1,-0.09046026945219703,-0.025189328858092115,0.020313464888828292,0.012612001286699292
COL2A1,0.04354942070349887,,0.013518313972884877,
SHH,-0.0126581411610492,,-0.014708338277031646,
PON2,0.0029176408072128213,0.0013379761870406664,-0.01700030002296578,0.012800759756278372
ICAM5,0.06246391570059256,-0.034047624532091515,0.0033234580339574805,0.04045365471790169
HPX,-0.0026243647013802023,,0.009344865665687981,
SFRP2,-0.07854723486347549,-0.061887285871235743,-0.034468615443194094,-0.040873443779130235
CD70,0.011555756883789077,,-0.024701532237598075,
HP,0.021315466242189652,,-0.024219216280322996,
CXCL2,0.04810962439252679,-0.008820049675139692,-0.00897347993489053,0.025490079180462956
NPPB,-0.02221132221446068,,-0.016423458503352098,
CCK,0.06897886371294232,-0.003067370456271244,-0.02130565928027521,-0.009365648195455878
SEMA6A,-0.02465351969449577,0.04248827182746549,0.027995759391643008,-0.01875609316336425
IRAK4,-0.007671147184486724,-0.044843253578556626,0.05482994115651865,-0.005698770171430352
GSTP1,-0.03406646386755544,-0.05987398276091628,0.021878892143876835,0.1750101420186433
VCAM1,0.0640364235084134,0.005738801188169488,0.0005446442390245647,-0.005078421308978864
NXPH3,-0.0053784090145780426,-0.04655212887302239,0.08067428040460219,0.08668145346260842
MTMR4,0.01565909038589802,-0.0019128978520357432,0.046524650773896205,0.011421092472127081
LAMC2,0.012020411209535313,,0.0762652250631516,
IL10,-0.03592103328109948,,0.004196156523747602,
SEMA4D,-0.00020962906935117375,-0.09408799093480456,0.06249635331899047,-0.11111224118025034
TRH,0.05206399049560359,0.03265431654793952,-0.01839537490509094,
SEMA6D,0.021588183966407076,-0.05283430391833011,0.049685396153343615,0.04242964119490064
CEL,-0.0054563050979501235,,-0.026768964250155937,
PDCD1LG2,-0.028642615710867427,,0.0038988735625514873,
SPINT1,0.0663119690024467,,0.013966625423440224,
CTHRC1,-0.02774469821119429,,0.0016139716365035585,-0.02043412426065027
PODXL,0.022327647586051817,0.015709705720896024,-0.003703054625502781,0.009335837720173868
JAM3,-0.028362787467105577,-0.024289337856964646,0.04030421704551219,0.07150217592743853
TGFB2,0.015469227767353547,-0.04780775191289497,-0.051761145439351036,0.04758911206835055
COL18A1,-0.024505973301887675,0.010418914612962024,0.006373355970208163,-0.020871330550448028
NODAL,-0.01649599233944465,,0.0068320922881971655,
INHBB,-0.05896147191272924,-0.02435575084129476,-0.017641729837670615,-0.00696653211039579
LCN1,,,-0.01860240434348494,
ARF4,-0.01197401039229917,0.09182721510582278,0.03246885866882577,-0.0028496215555133737
CXCL14,0.044665225298716166,0.0020603962029260795,0.05091450837706868,0.015056719709475615
LIF,-0.02497989816176389,0.04973450185824407,-0.004355892381629552,
IL17B,-0.020522547311265512,,0.0759399810769304,
MMP1,-0.014861013382752608,,0.060441752338522337,
MATN1,-0.02115068820341728,,-0.0033895016473860996,
ADAM28,-0.009628948485410554,-0.044833673712091855,0.04690718525343139,-0.08833470330001247
TCN2,-0.0007877918003569996,0.04579655412075693,0.03457982605728207,0.014860799617702123
THPO,-0.018347242362643824,,-0.024219223653177614,
CUBN,-0.029933587883617812,0.05497423779103016,0.09078331960370647,
TIMP3,0.012559334041725108,-0.03450580082687769,-0.006123931914899152,-0.027094539690101185
PIGF,0.03005443764457739,-0.06702717743176542,0.056177858221500274,0.030597013529876524
CRH,0.07821763107245158,0.04084248749134689,0.06412086726041753,0.06604637732742008
BDNF,0.023988872084847897,-0.09114049672657559,0.04527088755697494,-0.029973345243412868
CCL5,-0.03739434596851215,-0.003064778394926223,0.042690445238650974,
GAD1,0.025718486930639002,0.03957251397575876,0.04530576573969575,0.09528906728111144
COL14A1,0.016004660979801123,,0.03075562612334177,
HLA-A,-0.02394841255130911,-0.029588379137867406,0.006293431997155076,0.09336943650357901
FGF18,0.0037282887716258467,,0.06959313928669669,
ADM,0.026124366850218555,0.053433725152503456,0.03964527092421829,-0.023213987546896072
CCL15,,,-0.015954308507094228,
GNAI2,-0.09215096376606585,-0.05764838130283451,-0.012769399990852545,0.051848062542451945
HDC,,,0.029228601977662003,
COL11A1,0.046412805490331555,,0.06278923923063633,0.015350815527841727
NUCB2,0.007008428715246203,0.002551606726935125,0.03421241794454149,-0.03143273620153455
CXCL1,0.027736468341338336,-0.02423324802507349,0.04711681580363744,-0.04327436535295575
VCAN,-0.06888304578941362,-0.045547357407852325,-0.034475376356893316,-0.01989835899463409
MMP7,0.01969793611331183,,0.08178470798523697,
PTPN6,0.0051035527766809105,-0.08417754881435208,0.02005916390697669,-0.05207855244166806
PTGS2,-0.00088876947628025,-0.02843156886036721,-0.01561173242332353,-0.06265534258032175
CD58,-0.013240666162896172,-0.09636900282714259,0.0325042042499477,-0.06356853112517714
TNFSF14,-0.02145852340173053,-0.047929948910086694,0.01802312447615377,-0.046991347251622066
CNTN4,-0.014164895521192959,-0.01717149436639562,-0.011576692623919235,-0.028302514580356583
INSL3,-0.02145852132849166,,-0.0025119900899784595,
BTLA,,,-0.021123087708379944,
MFNG,-0.04387695605049896,-0.016672448477207103,0.03215337901126756,0.0010842532966881852
ICAM1,-0.06114168997292833,0.03458031069701795,0.04469018696835812,0.04758736590679262
PROS1,0.04140039699662781,0.00971659743791231,0.07369743359409199,-0.07865534724956881
CLCF1,-0.029307502848319403,0.026210623929885577,-0.013329473297608776,
PSAP,0.02677616676659094,-0.052533743250473774,0.038798747182690545,0.019084639843260896
EFEMP1,0.012525631228690904,0.0611331338655341,0.01514737317704607,-0.013942267991896195
C1QTNF1,-0.0665802212397582,-0.008456570439169633,0.016866442151330464,0.05151584880025044
ALB,0.12985366551611927,0.026114410818466403,-0.02470153994664558,0.07484858418531598
CCL13,-0.024070190666866262,,,
EFNA3,0.025660856224006465,-0.05258503793187649,0.03133842884751712,0.12957932471448078
DRAXIN,-0.03122319785847519,0.059739353553559346,0.0955033069800398,-0.0015585691203426981
RAET1L,-0.026070102620029446,,,
NPTX2,-0.02397878028972582,0.014451918925869996,0.05209172084945,-0.014070207243287171
FGF11,0.03129357326395827,-0.007605607040623875,0.04638477951677199,0.11244310750639609
CD59,0.002348918620043157,-0.014872045245463426,-0.0047156398598260174,0.0836097633058201
COL9A2,-0.03843280529033408,0.021900078516907943,0.04598914073081025,-0.016966181284049107
DLL3,0.05797364299676062,-0.09777843202004016,0.016623165247802357,-0.003992222760887841
FGF5,,,0.05419079465985783,
LIN7C,-0.027966628222459815,-0.02189241621092296,0.05586496582218463,-0.053593835974994605
GDF7,-0.01744452531728639,,-0.031160943445965365,
PSPN,-0.01192211739759334,-0.0663935326878481,0.05257758958228704,0.02582113032066896
ANGPT1,0.0035779159518690208,0.0054699549767609715,0.056481711214015184,-0.006540378982697055
PNOC,0.032484814786469474,0.05344755895229039,0.03439639955131146,0.012634831431526303
L1CAM,0.02642866687458871,0.12899831458839167,0.003347871779951145,0.08135210574543551
APOA1,-0.015952387293972515,,-0.003933561414045925,0.02525871977930712
PSEN1,-0.02022093269702844,-0.01560189494923928,0.02281526913470164,-0.03450196968077633
CALM2,0.016357166313797574,-0.060009109270371945,0.040753301102457125,0.12548998412763473
CLEC2B,0.006236921332691567,0.05865714567876067,0.048220608234477866,-0.034551021953464156
NTNG1,-0.01017311325191981,-0.09415090615329107,0.025013793398960576,-0.03675480122173937
LRIG1,0.043293952023525734,-0.03677913593578614,-0.004145653153501468,-0.0648893741229044
CPAMD8,,-0.0042664581806586095,-0.022889433567462963,0.07908358775838216
GHRL,-0.0188696410077339,,-0.01710941668589496,
NPY,0.01742336149411139,-0.04440780736659011,0.061686442773353306,-0.0059273127005421596
MMP2,-0.015094263359133464,0.015252271064230005,0.00803265853705204,0.1329596171199055
PPY,0.07318525917372275,,0.0786163842915314,
ALKAL2,-0.031732644291110564,,0.006114774597965587,-0.054451399718757454
CSF1,-0.033199057522590864,0.04313740193703571,0.06517872701190829,0.0036456942962851584
SEMA4C,0.024929052290716135,0.035545475062147294,0.02939418057751722,-0.05834443148581285
BMP8A,,,-0.019607123708811063,
ICAM2,-0.014289696051741931,0.054001810028019466,0.04282111552420934,0.013425180821290123
SYTL3,0.010370838096610132,0.02400611761662905,0.027018798952355174,
IL1A,-0.014498252015624888,0.027459040415872816,0.02238151474381387,0.13007963310506906
HLA-G,-0.031638156470488586,,,
PGF,-0.020265142909648613,-0.10608502633120458,0.039699938419160884,0.039925446855684645
LGALS8,0.06740409943008532,0.03978207049665218,0.029530824652067553,0.009055076009127675
DKK3,0.0220882572723307,-0.005285700184082483,0.01474306542053486,0.02553073707903129
COL16A1,-0.03271492930492941,0.012716005017573181,0.058616239396700465,-0.04720293391786056
TPH1,-0.00738083101082399,,-0.0006661877041131784,-0.03754052855298297
TNC,0.0162684200318049,-0.004436392714706499,0.024586374346017504,-0.03219927055194389
TNFSF9,0.027684662063090615,-0.0775292530178936,0.04181261455683872,-0.03273344659844178
C4A,0.10860346193621352,0.08152257541451552,0.020726892036611697,
CNTN2,0.0237594439273088,0.02047362051063535,0.0424326254839912,0.03743642488943675
F7,-0.017444527004129365,,,
LUM,0.001177916781572176,0.08448899145501179,-0.009075911160644474,
BTC,-0.016881405477107907,,0.029006373192469077,
APOC1,0.06570214462880448,-0.08398857496897072,-0.014333362514603603,-0.044570823791076554
PKM,0.013448070178442987,-0.05175407204334404,0.06521081381640537,0.01882407941485061
TNF,,,-0.027073542938816496,0.014358787270588744
GNAS,0.0008961568228637027,-0.055383814976745244,0.06449340784355695,-0.07239560277795319
BMP8B,-0.010183051153644462,0.06211400707600118,0.020000827454750188,0.06961615668684742
LIPH,0.039493395767057744,,0.0032463730727293905,
CCL28,,,-0.015224973956752763,
PTPN11,-0.008906340455879987,0.03820475331127067,0.04714133416127517,-0.05107394225892218
ADAM12,-0.06581681127966134,-0.05219664745994692,0.0423861482250929,
EPO,-0.016689738466035692,,0.009652296733229615,
EDN3,0.045865113347437314,,0.057274776326075125,0.1365017569984273
CCL22,0.010384200818942852,0.06343599188587176,-0.025018556715295626,
CCL2,0.03337798007558855,0.09032576103229827,0.004490529643498107,-0.051796962947643244
DSCAM,-0.014438896900949728,-0.021816733371772274,0.04045957163662842,0.00984128195966129
ANG,-0.05506476406821527,-0.04917679419450161,-0.00011921871073887817,
FBLN2,0.0387144630547401,0.028735091654089367,-0.026444662934528462,0.027235545605665917
VTN,-0.021610958699766997,,0.10463334116850767,
VEGFA,0.005645461096969053,0.04873392089867485,-0.02420156890993237,0.015226822518709179
F10,-0.02890555099568134,0.014900065413374863,-0.028584232753070392,
SERPINA1,0.0024636693274833338,-0.031850975005145325,0.034886872985247536,-0.09640487675838852
VWF,0.02638876640907418,0.05980127485891896,-0.004865864626156308,-0.012396408871263958
GDNF,-0.023370699131705724,,,0.12921183140255585
VASP,0.010088468396898136,0.11156937605787874,0.04657219645184028,0.018234576530365823
ADAM15,0.04009671347719223,0.03237855941710088,0.045225204853419056,-0.04504622995274983
WNT2,-0.02003976220849581,,-0.039373082186638424,
CALCB,0.03172959878199388,,,
OLFM2,0.014606154422418152,-0.025803579235383452,0.019917916226963983,0.009172612399562545
MFAP2,-0.010146983385399697,,0.05906515754646861,
HLA-C,0.00986479686594983,-0.025483812054147438,0.06700637846718285,0.01142290508425018
THBS1,0.02015056520334919,-0.04881489175273744,-0.014778962985939005,-0.062162110170229594
HSPA4,-0.03233811871591164,-0.06352812879784198,0.0035240621216479475,0.027729967930105476
LMAN1,-0.03590211427131744,0.004635799985972983,0.006589233195530172,0.08808124165435648
LYPD3,-0.026581462982651155,,-0.0335755233059617,
APOE,0.012968965789678471,-0.10791201401107035,-0.0011405714435850651,0.008048412168709043
SOSTDC1,-0.01294892497593229,,0.020523110542173536,-0.04008715062805884
ANXA1,0.04258689759472326,-0.09812355413353048,-0.027151415931149503,-0.046542457725206376
WNT2B,0.02214125697879604,-0.04067534232584218,-0.009949253047523799,0.028867335540797377
AMH,0.051158391779473324,,0.03198417572557086,
GDF10,-0.0039103582537974345,-0.03063777458931879,-0.04277800781345058,-0.008706819301503979
EFNB3,-0.03709763866827772,0.017441953461894855,0.03523293321021881,-0.019905262870728507
LTB,-0.024392097801324456,,0.04414158266778548,-0.046991241732069464
ANGPT2,0.008234797683215484,-0.062475254269049825,-0.006339724588999285,-0.06400977585665328
NRTN,-0.014861014559654028,,,-0.055664813304675216
ADAM17,-0.005974090300313659,0.00048531848818190434,0.033245939797565,-0.10724556506211719
LRPAP1,0.04476433957736135,-0.13382563721224605,-0.0009123466534005578,0.05794029543382467
NID1,-0.0527292853479997,-0.0418725089206229,0.02029883118201359,-0.0029749445435680185
MST1,-0.004175364390801595,0.04052142125086572,0.10218548829511045,0.09844356742735894
DCN,-0.032232540497446914,-0.0037656933523442324,-0.04500744222958616,0.038184566325277516
IGFL2,,,-0.04277799506999754,-0.04626867483809832
COL7A1,-0.021605549749950454,-0.06709676967423954,0.029355027894501583,0.013044321025071224
CALR,-0.06693591624734496,0.0642044030775966,0.022474270378922304,0.02771963243251212
PIGA,-0.0029005948525161287,0.09540289756816524,0.023477030694848685,-0.021749867750689548
CD200,0.009245233663534863,-0.015586822928343479,0.07976048319840202,-0.0004048583554352417
GRP,0.006762934281296856,,0.06822760063164174,
CDH1,-0.009997461210096112,-0.0007362869577359585,0.0566213418521762,-0.06723640706135571
LPL,0.019976581002878416,0.0007692222002390892,0.05589353174596321,0.007707104382121139
SEMA5A,-0.043100104019732584,0.037691341664087434,0.03630851613749402,0.11735758524389647
SEMA7A,0.03495641446466996,0.01992537272581376,0.0943890378628434,0.11031271165834412
SEMA4G,0.060379382525974315,-0.02869668811388641,0.09929040634643888,0.004307503731635052
SEMA3B,0.03493001737413393,0.021767457058074258,0.05824909012016708,-0.003951197520104039
RPH3A,0.05089595169529568,0.021285747086677288,0.11839879885887321,0.07953932900233517
JAG2,-0.04518536805129362,0.025451274114227963,0.010135556814770822,-0.07230562067527044
CGN,-0.00603918495304283,0.03138569355405504,-0.007477879064081956,-0.013840034952192588
GDF15,-0.0009072068517314471,-0.006421869335451939,0.08289619755339891,
SEMA4F,-0.01984099711071925,-0.03315947499825009,0.025602837562322425,0.03752230841432325
NXPH1,-0.02199522782917306,0.12331763700090413,0.00031430015217312105,0.047098618144489485
ARF1,0.025868324449437208,0.06622140398918235,0.018528143409462988,-0.00013505628630780994
DSC3,,,0.08582414196396397,
EBI3,0.02792841674730752,0.08662011664184192,-0.001760042479578443,0.03354324608328344
TIMP1,-0.018110120223363637,0.1521705593617317,-0.00915707130956405,0.07120701334558115
SEMA3C,0.03068584105850902,-0.042751117043735465,0.027868377588958475,-0.05553151306978218
GNRH2,,,0.006089207661746929,
GAS6,0.05247567302176091,-0.12567464929145192,0.031043897572896627,0.027685976842187206
MEPE,-0.02515391167974454,,-0.022372709828584577,-0.042497134381349395
SERPINE1,-0.022483801744897728,-0.0012647514880364326,-0.010911090962559843,-0.09244266550673222
RSPO2,-0.00904712896692162,0.08816498707764626,-0.020987364648639047,0.037570697649315886
SHBG,0.039194430922392026,,0.029044192578846162,
LGALS3BP,-0.02872257570303991,-0.06925760163558671,0.0036163486244073354,-0.041583565629894056
LAMB1,0.03588069195859221,-0.04707679022455775,0.01678671043960439,0.04896960842253042
SPTBN2,-0.04656501114709326,-0.04018732098236864,0.07000299783610643,0.0073879076283112745
COL1A2,-0.04020883343813431,0.05970376453240377,-0.028105491139572034,-0.022144376439506563
DEFB1,,,0.00244638703237241,
WNT11,-0.0006966670160770339,,-0.002269193067520828,
LGALS1,-0.062466347130700414,0.022937065933561502,0.029777848382801637,1.546734773843952e-05
BCAN,-0.025685425604070115,-0.029981855052216323,0.017720019682483715,0.022569689711717994
ANOS1,-0.031209553433409195,0.009894780212226366,0.03181236431548445,0.06605092300548121
EDA,0.047243918957620624,0.040600858510393814,0.029599690109776436,-0.055664938909499445
FGF22,-0.025020685019010783,0.053081932443914175,-0.031029712463567775,0.005536871549965088
SHANK1,0.11639440012721303,,-0.028864396008314013,
RAET1G,,,-0.02018780456177963,
TGFB1,-0.01872575461278043,-0.011671249144262423,0.032065776765221043,0.019226994785666356
MSTN,0.03350073906226525,,0.018689823013036913,0.12658399854170627
WNT4,0.008713671777333514,,0.03461477869643898,-0.04327430573457499
TNFSF4,-0.03638599787211602,,0.061763057005625684,-0.027046305903214853
NTN1,-0.03481610767780818,-0.010600074812381908,0.0061162516307710175,0.05063982420251969
CXCL12,-0.0123387495274832,-0.06396482047539075,0.007249398202257403,-0.010119118781244158
GNRH1,-0.023512062050747868,,0.014200684488760733,
FGF8,-0.030068539019752847,,,
RIMS1,0.048380997684896385,0.06516245730437337,0.0013979513573838375,0.10798228789046402
FGF14,-0.0003667139129474779,-0.05447795950178269,0.07741099861844665,0.14399161703139535
IGF1,0.012780003898369982,0.020912091776795805,0.04459568852924607,-0.037077111608549096
TNFSF10,0.07893823585894957,0.07725928117550779,0.04725990988573845,-0.06147256721506928
GDF5,0.036762856196866096,,-0.028352078727458197,
CHAD,-0.023228579489181483,-0.003936970203985715,,0.05219596619863663
RGMA,-0.035165663096878345,0.05398346725988431,0.04708211888841911,0.10202121115943333
WNT16,-0.014861012598151813,,-0.014971450144914503,
CX3CL1,0.04620670605430094,-0.061147320603004984,0.06139213642137593,-0.0032493210256025087
FGF1,0.045708652525824595,-5.501606672798942e-05,-0.000869314095149173,0.04020125614202649
ALOX5AP,-0.02538046380621101,0.05534192864413717,-0.026923045660638537,-0.01929240881676676
IL1RN,0.05271975347664363,-0.06858933527088598,-0.017526430921267037,
PCSK9,-0.014424934233012856,,,
FGF23,,,,-0.0497931943738618
NPW,0.04796304496572757,,0.023367171563370124,-0.0375405308073235
CXCL9,,,0.09009245307766264,
ANGPTL4,0.0019924082527068283,0.07868861287543007,0.003209397553032148,0.06327971602660004
UCN2,-0.016300103933687013,,,
OBP2A,,,0.02814435346575305,
COL4A3,-0.022797544238385235,,-0.029418012420156753,
NRG3,0.03599412510340585,0.13222726119343634,-0.03224329398049525,-0.019883807716944403
IL23A,,,-0.010178906386805665,
COLQ,0.023557512751660865,,0.03790887458949735,-0.03038487430548547
SCGB1A1,-0.01668973836557763,,,
TNFSF12,0.05207120796610085,-0.007278769968478889,0.014344087731276559,0.06968999973536352
DKK2,0.0010067448653293836,-0.014472157813299602,-0.04067300148116214,
FYN,-0.04087719475512595,-0.027032668178726453,-0.0004426543031901624,0.05498319843126447
ACE,-0.04914156883454788,,0.03536349475682399,-0.001862024939372909
IL18,-0.01723321491467498,-0.12237177026484547,0.03304782569678603,-0.04791278240306197
CCL27,-0.0010372509471767023,,0.020549888673183175,
SERPING1,-0.031171809509135326,-0.0979430440446702,0.0013349475820065497,-0.03512526075887623
AZGP1,0.012823497218344169,-0.12909103325842525,0.056963913950701335,-0.08531002191292572
INHA,-0.03462013942379791,,0.029066442353374185,0.10835245429890837
SEMA3G,0.08974186065502733,,0.038844373873349956,
OXT,-0.013975917614937428,,,
COL6A1,-0.04838036935834666,-0.07036036474847115,0.010188189454865786,0.038441233063475216
FGF17,0.10566684299869082,,-0.017325835423454523,0.03157435062344698
TNFSF8,-0.014861014559654028,,-0.040350785144902264,
FGF20,0.0181615055150758,,-0.029827630237550147,
ICAM3,0.032006647841783434,-0.012620714821040753,0.033059099937308295,0.025064217480538123
LAMA4,0.036875408859004394,-0.0018525887830910866,0.02171005698639068,0.10654547576770161
DLL4,-0.036261713861229575,-0.0760228791593399,0.018757635511869344,-0.053765829089495266
SEMA3A,0.042850510855985825,-0.03966140594737798,0.06582679232430133,-0.03780783445489329
RLN2,-0.016300102136256676,,-0.019995957899883978,
C5,-0.06462388160204724,0.011911697400941482,-0.02650889900503772,-0.03698756867128044
COMP,,,0.04150959309695896,
C1QA,0.019491739645569453,0.09050022956291445,0.020684188749373406,-0.023892654609902014
UTS2B,,,-0.021305653652055462,
COL9A3,0.03124482549566275,-0.061675615658988533,0.048828851236429584,-0.013124921627554903
HGF,-0.02845390980108696,0.023240328279953926,-0.029400847675537113,0.08278732563277905
P4HB,-0.018476822609975196,0.004105255456213598,-0.008309909292562829,0.003828168537351659
ADCYAP1,0.06393239866519233,,-0.016472586384306674,0.0750843195757065
GREM1,-0.008018916098747544,0.021642583852389104,0.022032663754930827,-0.05977988510079329
EGF,-0.020522547020719102,,0.023380543801809987,0.026888733976176464
VEGFB,0.05862485298907916,-0.036162432468989064,-0.014882659975714708,0.0034305739756461543
FARP2,-0.0022119773433578378,0.016108856365182188,0.026359541313811113,-0.0334295787499688
IHH,-0.016101960892709676,,,
LAMA2,-0.001937730025060694,0.02860432023680021,-0.015576821882932697,-0.0036371012956457143
SERPINC1,-0.015901496840931582,,,
NRG1,0.006844812475149431,,0.046767643855934224,
SPINK1,0.05683595197497331,,0.03069162730956666,
EFEMP2,-0.015789613455079055,-0.028091245922120364,-0.014546464292846624,-0.0009379668435470814
SELPLG,0.03279983216406048,0.02693476495791641,0.01084082544322496,0.12899612042693334
GDF6,-0.008412791572727563,,,
HLA-E,0.002167044513229426,0.0410714359209985,-0.0546780182642819,-0.0457168713912871
