,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,-0.022231988437019522,0.040090372952859596,-0.01800745797727432,-0.014178761875172457,0.01021003280422246,0.07371065456566768,0.0776905768786383,0.07718475514826133,0.0016414470684676145,0.04555063829181056,0.059055966846531464,-0.028591402515892865,0.032654101679104784,0.05713443661278169,0.06675055930040626,0.05595474538025763,0.05365883601979755
COL4A4,0.074452074581087,0.10630897117897348,-0.029791428823449935,0.039810673810109796,-0.005404948440457849,0.059262448814823544,0.18447355899747908,5.025054373767954e-05,0.02836657172484282,-0.006017151018147522,,0.028941215885817564,0.0906499638724588,0.03397306510709547,-0.023874218923187713,-0.015001134626149298,-0.021136474446824087
TAC1,-0.016985058318842283,0.04135539590935564,0.10002765020507086,-0.025616191984360003,-0.04759312179013809,-0.020940766201714065,-0.07428327347050134,-0.15896108216740007,-0.05872975790479444,-0.06256009631067479,,,,,-0.026461988221346662,-0.03054284466093214,-0.036835801819446796
RARRES2,0.04047460359959046,-0.012442388669877345,0.02569521395161253,-0.007090332156199682,0.03343140942284041,0.1204954103021786,0.068447530443533,0.21841616887767054,-0.04763845549114587,0.12229145315600658,-0.014506135722484532,0.0757832565186514,0.06639802399089409,-0.03401327007802291,-0.012561894579283868,0.025020828766385065,0.029608649885570607
FGF7,0.019568947914892512,0.005449947930129486,,0.010992317204731834,0.08866972173421178,0.0004785716787875727,0.04316112828252452,0.12300304967916317,0.05630286055438272,0.04052717739841108,0.04444773841671958,-0.0064294817725301006,-0.008322045862200146,0.004456179684571358,-0.03520364958923895,0.11258566237888629,-0.007134296044839628
EFNA2,,,,,,,,,,,,,,0.049956828240405725,,,
HBEGF,-0.03804837743763527,-0.014611475687520472,0.008028794540747133,0.029145137790204095,0.038602439420342506,0.06456406010220739,0.03137180441843712,0.10837094736047534,0.05857022757225065,0.022734332111669094,0.15200127145047007,0.014315120472092515,-0.032407464768431565,-0.015355976336404908,-3.518629835171362e-05,-0.03649678008533041,0.08800459582257143
CSF3,,-0.045979613442925935,,,0.06934035022507767,0.05380838730972415,,0.03214463850498966,,,,,-0.009034268783007981,0.030202235522053263,-0.030291086331074954,-0.02446132849408323,0.011321870826590981
PI3,,0.020412846777218305,-0.026362642788459435,,0.04304314162151836,0.12334099253551821,,-0.007228718555399349,,,,,0.06301079187794356,-0.05216637928880652,0.002791029531870234,-0.053146340337923315,0.00842979925141248
PCSK1N,0.006833385729826196,0.03813602128315023,-0.010527748391863651,-0.09298575377101377,-0.0238602690387387,-0.02077395991309288,-0.04276796842352728,-0.06680381351453678,-0.00937686307748711,-0.11485071749547192,-0.032328395715523935,0.041140320757374324,-0.047561273920000195,-0.045161348769268674,0.059165523460090054,0.13731672742158393,-0.08152408527430768
NTS,,,,,,0.03095288145871636,0.10667136072973946,0.01144318558057317,0.013897017660750672,,,,0.0014240011005890872,-0.013012808941031635,0.021251763283524534,-0.03622389192320248,
SFRP1,-0.005639574093884291,-0.014495263290037017,0.021956524495692322,0.008638117608937035,,-0.03831569334968131,0.10160417878911374,0.038760768128951566,0.021298052598021977,-0.01113113649274877,0.03357419432278935,-0.05934691569346227,0.045088529828902574,0.0025465012666603015,0.014970072308885673,-0.03538214044603203,0.09639833790166873
CXCL13,,,,0.024263502614678287,0.0134450008237861,-0.03797134142329043,,,,,,,-0.013524637816389715,0.07976926218030553,0.000910135884092362,,0.18778319886794995
MICA,-0.021588498801147948,0.012123247302120548,0.004981311690026712,0.04831646192513448,-0.04349959909472783,0.04739503649781835,-0.025511000153800194,0.19351594298182434,0.01964191780458269,0.0810070281601495,0.1147249169927881,0.1628445025959602,-0.0219557972598135,-0.06925509480704412,0.009598052665497344,0.05614426639631322,-0.0037674166251058083
TG,-0.01967077342072677,-0.03665309080204194,0.04514464904453945,-0.02743746737038919,,-0.004991662090776375,-0.0231119606347657,-0.009482214484699637,0.0063392101289715935,0.08372771006052897,-0.01898929817519352,-0.06344979600122626,-0.030470842277467266,0.010723551105137374,-0.02493002952090088,-0.038188728788075915,-0.016994305270705504
ADA,0.020085644938358595,0.11926594958285136,0.008904140734826036,-0.02867513459662734,0.09290769378007414,0.017251505706826202,0.04745461245072083,0.1861722268742005,-0.030811948615359127,0.04667212740809218,-0.017539506387046207,-0.025789083187350337,-0.03849104992707066,0.04573401051755608,0.04259322684928247,-0.0015675201967309841,0.04962792438533928
LAMC3,0.013114799526105336,-0.0170747338187794,0.015289146590671559,0.0073856337148013144,-0.008301689495586793,0.03157409748649644,0.10871226716041822,0.17611543799325535,-0.04711169261690186,-0.029598809379299578,0.03736916845805353,-0.053574765134616016,-0.040232100684530675,0.05184294789009536,0.029770484205467556,-0.05470676411458788,0.015976084580622066
CCL7,,,0.04733132603714636,,,0.001073176847589365,,,,,,,0.029145779876129,,,0.022331853254890902,0.017206685809885314
NGF,,0.06282078754570429,-0.02333756755507805,,,0.020162746164040055,-0.022055009466860995,,,,,-0.00680136863328846,0.08489676828598285,0.06671427877186234,-0.0520031757536699,-0.023990684134126212,0.1084893730254049
TNFSF15,,0.004569308031459046,,,,0.016274322895301542,-0.01324954474291076,,,,0.005017892594311185,-0.0012340568517817698,-0.00732816230563997,,-0.01881024457780988,-0.02796670023871361,0.021553286356237426
HMGB1,0.045679716401140394,0.015723334087433264,-0.026952363486639687,0.026745752745728043,0.03739021537853036,0.0393330871418619,0.11643369433761604,0.2048083353831362,-0.02391952376133611,0.045886457799344756,-0.008617494350710055,0.04228621257890837,0.010786481224546899,-0.10401379514096668,0.013981468693599994,0.030704908863988956,-0.0683907901110958
ITGB3BP,0.015462537293606167,-0.004063185706008247,0.01945438125393004,-0.012338663823262243,-0.009167783961540558,0.055137920712912174,0.10416859030062513,0.15900541885850802,0.02343297988664353,0.11581515455738328,0.04677659465729086,0.05090065742621205,0.03713325178185623,-0.02950647022125981,-0.04019777469610183,0.08101002391547762,0.02895980815430558
AANAT,,-0.034203766682919176,0.05671719107229102,,,0.002936264790261966,,0.023463469260627885,0.07024684228184126,0.10401116668038239,,,0.12043453836048118,-0.018511942127970898,,0.08277868532517405,-0.010390271032999025
RELN,0.03989314896553677,-0.04567476877808668,-0.01360559602291937,0.011617878980256444,-0.040307081703016015,-0.07951241333902995,0.020178739592363742,-0.09454676522267394,0.021420749477626077,0.03029388798357742,,0.05254794259520062,,,-0.02272073693999985,,0.07323046879994097
IL15,0.000912336989459996,0.002833970798708735,0.06830750225206371,-0.047317840980514454,,-0.018052270208969375,-0.01905528929758566,0.13078404698057358,0.017257434291515102,-0.03084492312976481,0.041172917211147735,-0.04537953405167951,0.09433820484308555,0.018136984051824623,0.052848550064648545,0.0327623001011304,0.0644337844202985
UTS2,,,,,,,,0.02804115304669474,,,0.0447838415767559,,-0.008700175906577916,,,,
BSG,0.05400802046327906,-0.06840613488961343,0.03455751476673438,-0.0289831082917035,0.04432047562306412,0.014946686895792951,0.08554199861500082,0.01710698271346384,0.08881739027182572,0.06874730791331225,0.11481653465724805,0.06025822862811644,0.06712790934197994,-0.04629599582861782,0.032367964532959766,0.10304380524883806,-0.011930342781801434
ADAMTS3,0.03742376973885889,0.06016842956673326,0.03141384418066909,-0.018134215409175744,,0.041530314044478316,-0.004638423256656891,0.24548607107416306,-0.0431189434281565,-0.01748552627809782,0.15422741441572144,,-0.023646373237113875,-0.0437568095560053,0.08220157549644946,0.11256832839628575,0.10210452754911108
CD34,0.04955839776494576,-0.01507443678368659,0.03588494180010117,0.037767405031487226,-0.014765588603872542,-0.06060575342386642,0.07885404159642917,0.13345355809502374,0.00277921807033583,-0.029251451914692132,-0.018138616536175593,-0.04164854943912993,0.03498081081056648,-0.007802600264434563,-0.04431904913559793,-0.04464898862009753,0.06294100952306127
CCL23,,,,,,,,0.09283538675202378,,,0.011383315386742277,,,,,,
PLAT,0.06855011954375684,0.03378984268504911,0.09352337383220477,0.015315369894402235,0.00041483830143174654,0.003020063721432274,0.09807537927903393,0.2118064695383411,0.035155645216675,0.00025847451874853156,0.050802428768285245,-0.023623475317704326,-0.014843301180562408,-0.01315158700615687,0.047998969565145565,-0.0461824316202187,-0.0054642361686087345
NTF3,,,,,,,,,,,,,0.048818678054872056,0.022532894951219136,0.05065433007267557,,
LTA,,,,-0.004238815165654766,,,,,0.008268456834613703,0.012614902142370403,,,,,,-0.01213028377963839,
CKLF,-0.06997949867034058,0.03171629722851579,0.00026081070102525563,0.06259604988393754,0.015902066777045,0.011835612389204126,0.13391250718810527,0.24240462428594553,-0.020925309088194004,0.04862974491932592,0.04865031798800395,-0.11710080519232423,0.05686293571713808,-0.026181548357500275,0.016009691944599717,0.054136004366014234,0.0001872357122285667
CD24,0.002742933123913706,-0.00897522577855091,0.013961482764476806,0.04838890502548756,0.009375149056514199,-0.024486213927193443,0.04018289206546336,0.05090727718316578,-0.0484156610453832,0.011991234824666621,-0.02587931169180453,0.05270565506500638,0.00352412855053565,0.003970005130920516,0.044658318197142804,0.02272963850590052,0.05657224590624954
HSP90AA1,-0.03761546849226949,-0.05279389407385682,-0.0460204579233222,0.0427061312459044,-0.03795365603286278,-0.10028964334365498,-0.09867316652824645,-0.23928216108099737,-0.04985721053554852,-0.06885014569187392,-0.016752318270975324,-0.0577103886678782,-0.057620089859899415,-0.056800088431635684,-0.043529258110885656,-0.07026940255835407,-0.030674220683644476
BMP4,0.0024537836951045162,0.07666705637424967,0.03911708781891957,0.0887764507793589,-0.01407868465230412,0.14110365116047635,0.10982519131301069,-0.009179438589479694,0.007268787132694176,-0.026283063551116984,0.0610064771997772,-0.013754945600704383,0.038862234371423714,0.05012117424577867,-0.008813388668815958,0.007481664568509088,0.054188327837406514
SCGB3A1,,,0.04982585708314688,,-0.0382579385684784,-0.030857234724002626,0.005556323158277401,,,-0.021523182109732582,0.029197649451894372,-0.04262702053744684,-0.02624685077105748,0.01297119222262615,0.13975089620633974,-0.04607517471398811,0.06148173339016847
IGFBP4,0.07514220991379894,-0.04299292460905656,0.08617966492815012,-0.028427211164812588,-0.001335027055956676,0.02849486358303991,0.08723439381895895,0.19115680252147468,-0.018908950990617197,-0.013211137956363521,0.0009303189452860737,-0.016359428871405554,0.026711000693354248,0.002627108234183777,0.01385152798341429,-0.08038304106098289,0.021722921680105624
RSPO4,,-0.03236044917449411,,-0.04415629047260426,,0.03430471631026331,,,-0.03489782768980355,0.03070818298454016,,-0.014503675073287597,,,-0.026307229365024696,0.04567282836674494,0.08099832938160491
LEFTY2,-0.019476283008395216,-0.04310432414116184,0.040889496932846686,0.020090613691119925,0.03548519891464075,-0.016418171722945015,0.14644300530820217,0.10461155495057967,-0.051842836011061544,-0.0033762266623217872,-0.008554336484758127,,0.0015148671981522737,-0.02680977567346445,-0.03577609392700021,0.016019935194209398,0.15369543894158474
PF4,,,0.004087885260664724,0.027429548657462867,,,,,,,,,,-0.02137117846155919,,-0.03650062218448015,-0.008826229693251801
ANGPTL2,0.023771763512532296,0.0807167179859399,0.058894046121041564,0.032197148189071635,0.02658888700644254,0.0761073278945896,0.1552147431782567,0.15837442905557006,0.012886057391410157,0.08729987717836034,0.08306124447297479,0.1383199934249901,-0.017145905684595068,0.03912706858596083,0.01831586315606341,0.03443013863697015,0.022303991533643885
LRIG2,0.03413753128955715,0.026459147464661617,0.05740635975625054,0.002462456822417352,0.016549645844981975,0.03432640299173301,0.08809834566224392,0.1393418211681576,0.09528946675322511,0.021481608267299133,0.08422519128758417,0.005771741387987829,0.010503743920796185,0.023917983874105445,-0.01940278553238361,0.10029991945809516,0.10011773834701353
ICOSLG,0.028308799551455367,0.0001483039861158229,0.06531623174441804,0.0023168253571613086,0.010593064360706353,0.05354629445841269,0.12475851417772514,0.08929057939013207,0.0256747212911512,0.00630125206253849,0.03532089208095223,0.08976609308025464,0.05700986308345194,0.024194294856784357,0.03624481457070475,0.0649480416684592,-0.007872378902668727
WIF1,,0.008311335084585267,-0.036122577509505385,,0.006804507447966248,-0.04970419390316732,-0.05924650049081434,-0.17501985793228964,-0.026929827049352248,0.030228680643005,,,,,-0.024455117863170346,,0.031193016763236995
NPPC,-0.012727380258882686,-0.020405988362779407,0.02283980243100698,,0.019549685807156464,-0.007597212980334422,-0.02975429557108697,-0.03384198285688078,-0.005900786642176507,0.12885511605548783,-0.029581028898587203,0.009828609031909982,-0.016286051226055236,-0.0006227518898652026,0.06887559552889534,,-0.011682203441764728
LYZ,-0.069717668457315,0.019719335887763936,0.015138662792807822,0.01799494666143751,0.04412722326126526,-0.006023026911676213,0.02168084322092622,0.1422273098222649,0.007283101554974551,0.05337660275704403,0.04484276354044206,0.023835470600905795,0.05355627676806072,-0.023295448877146827,-0.020433724617047372,-0.058049217420430364,0.032939333088738844
EREG,,,,,0.03763457914896235,0.046887650091462375,,,,,,,0.06657666465425126,0.08347507621185123,-0.03276609771587949,-0.04767487052161754,-0.03191301487597753
SPTAN1,-0.05081745080680724,0.028173296261397585,0.08968516962515462,-0.048211587465150293,-0.00683974700275639,-0.03229174310428382,-0.03913641482565316,-0.015344306396368187,-0.025389286638443677,-0.049085888078428556,-0.039013898352906036,0.039101097758972365,0.045854265718938005,-0.012832129160868103,-0.0399054568567258,0.06231062135634856,-0.03467115477029957
PTH2,,,,,,,,,,,,,,,-0.005286677858706032,,
LIPC,0.04717974696454398,-0.004811120982297464,-0.0023549126537760205,-0.0018402975571284797,,-0.03586220478624507,-0.016552985210177,0.14901915012206038,-0.009016095346308126,-0.04845449576657697,-0.008224622867812796,-0.044071473692763145,,,,-0.027431392180640515,-0.02006344603007937
COL8A1,-0.033555887129388305,0.07438040124633813,0.05273027089681625,0.027409849661225123,-0.04468676671488203,0.027029136283874895,0.07857505797742503,0.07974632036164161,0.036870322374115555,0.05370641986965996,0.06617817042953231,-0.02588768989137225,0.047390436540690875,0.07116533172478824,-0.02551391921050431,-0.039458083307583325,0.04460482757322474
GSTM2,0.047710223437339494,0.012598243755743498,-0.0017789091598450536,-0.009297963329122867,-0.05058754610052146,0.0014782127270272507,-0.016113812945571904,0.14642165386258293,0.08649460165973477,0.023612077417570376,-0.061588360376354276,0.08440810174675302,-0.04765388574626819,-0.034591628910576544,-0.005364581086916606,0.06548223922685986,-0.009654290750522218
SPX,0.006464099276692454,0.05685626910638981,0.09482354350465534,-0.0002383638101143535,,-0.05724759492389215,-0.017722565439045726,-0.08087899729583498,-0.02943615417875819,-0.04687194469773847,-0.039215328255012956,,-0.021838483276028144,-0.026535049693861158,-0.06474065888803125,0.14536463892209522,-0.06847388775391765
MFGE8,-0.015748021503698542,0.07929088919513685,0.003439957940479865,0.05141522052478518,-0.029672715887524924,-0.019680087377879095,0.051418428300251624,0.12143023113368813,0.03945748419020104,-0.025796626571591978,0.06801269812662429,-0.011524138924588893,0.01231142280038808,0.04927556375186785,-0.022603452795185153,-0.006133620824838221,0.022219976529458188
TGFA,0.005442062073481387,-0.06745875904147297,0.0795130655723933,0.0050065991015016825,0.0407114234865311,0.04560455993855455,0.14841359498675624,0.060845420122843795,0.07329380469869688,0.10554355097562258,-0.03201358903886034,-0.021633354874406964,0.07202357091210612,-0.043317660176082295,-0.05774640145141238,0.03801535275492962,0.03689077170952736
SLIT2,0.12069277884920394,0.026491830934698535,0.011770309965851,-0.03882755151362345,-0.02843598503675778,-0.010286978143277855,0.030864418511495156,-0.0443370208685579,-0.04739002600859768,-0.05425923182892267,0.17038175234434047,-0.003652949718636249,0.16941780614455604,-0.014903488744358673,0.03432874838193311,-0.06594436246810405,0.024513022897813277
PLTP,-0.006025445387070165,0.015136843614584235,0.05073225188910938,0.03162344633961469,-0.009787876757065965,0.0757277960672128,0.06340548061699089,0.20950142067110172,-0.05420253571456749,-0.03151276131754064,-0.006921019943669823,-0.02661601056862997,0.0035093789449026185,-0.05602574292572505,-0.04546314418101963,-0.0028230624251809368,-0.07333220579019452
APOD,-0.035016006212773045,-0.008543875332534926,-0.04148354052000359,-0.04362472881915852,0.028208785374577917,-0.08677422719361783,-0.02018040215937508,0.06459518715618545,-0.05639184805009511,-0.05000935571013047,-0.1762226158757288,-0.06513485120551638,-0.002293360881846427,0.0739200311060138,-0.015389974436402125,-0.1145196079828222,-0.05342506300315982
B2M,0.04436584988136853,0.036516274222061926,0.039227017474428624,-0.026337906338156757,0.021778262671542675,0.05446234032045268,0.047438020706439536,0.253343011839731,-0.014341536658720106,0.04954073122716135,0.10034295571956711,-0.03456655458585503,0.14028644600447146,0.008684808805202742,-0.050732948912695065,-0.13429128053161898,0.024347993103669734
OMG,0.048749614669678906,0.05426808919395613,0.02687013532250128,0.0012191044519716083,0.033980212086913764,-0.05609114643138281,-0.06788939353740417,-0.05953081532618363,0.018132926815799397,-0.06485122567447767,-0.01375537850802632,-0.06194438177742722,0.0006712321080101197,0.09128034422258118,0.023822676164358195,0.12533023245237512,-0.044984327899377015
CXCL3,-0.01584093622431927,-0.024477930553090377,-0.02555720712382364,0.00436381286973454,-0.025856519455505846,0.03365806896515325,,0.04325606849498911,-0.001212230294503657,0.0705324278071128,-0.00658502281687357,,0.08858829636932034,-0.01986985956935683,-0.005679633168431175,-0.031296157169016035,-0.00209392845424207
CXCL10,0.04229704049116949,-0.03699026961060935,0.024216259074297992,0.028027563774454197,,0.036884247002514595,-0.026046421734535533,0.20015198242726795,-5.61836002718183e-05,0.04650871294695106,0.0849973174719276,0.0074442217777852026,0.10056506564403117,0.04394155176303731,0.006157217694660183,-0.01584218685290533,0.05822143076918953
RSPO3,,,-0.03837497206405253,,-0.020278352446645907,-0.0027931955465685396,-0.045432507250467206,-0.065118492956237,-0.04144365066710702,-0.023213131844272622,,,0.06301587471782161,0.03667109971007037,0.04866838887805971,-0.026012585318807596,0.029385509112166783
CORT,0.07466305647538628,-0.005153788364440879,0.005066566951452979,0.01889132602501201,0.029430683172268185,-0.0406958592788574,-0.018879660191003414,-0.06523690184526237,0.015346910274966031,0.027357544955207817,,,-0.03919057979957767,-0.02236385204628372,-0.0005240779408405594,,
NCAN,-0.024215893112720592,0.02348060071734025,0.0629928410589411,-0.013263946580499323,-0.01020491591396222,-0.08674198860044827,0.1033174823056378,0.1495751700869481,0.009645363215689037,0.014982555488100784,-0.05887560483113201,0.11624189963618879,-0.06486441213754846,0.02964089498297581,0.011666701805719427,0.09316152589285771,-0.08893973089780367
PRG4,,-0.037324974191840776,-0.023062205853354063,,0.2123371521250927,0.014508549068264565,,0.04322447214337364,-0.03828996590767389,0.1449146030822793,,,-0.037644357821763556,0.018261727742780856,-0.021598650604628362,-0.022321451922335533,0.05419952805404239
ZG16B,,,0.005728717926546344,-0.01912432140614312,,,,-0.027443781172891514,-0.023841823403363525,,,,,,,0.047593328837188434,-0.02364732369186063
TGM2,0.044541634641584414,-0.024529023177020583,0.03699914777086945,0.03520128000717871,-0.005071574188865294,0.04194279030869196,0.021228868915791378,0.12833001224843874,-0.018735087075222222,-0.06511761441958488,0.08630385235253075,-0.026493143990301393,0.03767571741374058,0.032981121270759695,-0.021516768726438668,-0.08077447006410558,-0.009833435640654257
VEGFC,-0.019670778803516725,0.0298093566769051,-0.012406456181358595,0.05151772182164833,-0.033136324200773615,0.04820608989703904,-0.01024367638270791,0.0440437323616458,-0.008159818447124066,-0.027697439956593402,-0.03396089364148644,0.010867890262360952,-0.04423185912429282,0.04592816252581315,0.08436568116434906,0.0068137225287132125,0.040223414660450194
WNT6,,0.04809634583677335,0.07427576591071272,0.02109681528720963,0.012543762453894127,0.07905955384730402,-0.019544855468070898,0.021347894913505448,-0.02032583332426668,-0.024172926958527834,,,-0.00495501195653505,-0.019793930461723185,0.019886882859548746,-0.01846640289816172,-0.024434780082744714
NRG4,,-0.03358028279958799,0.09438915384146282,,-0.026827909678471228,-0.01899756925065133,-0.023926516185449574,0.06565034406375969,-0.007485113127469504,0.00878363481505745,,-0.03110760656087207,,,0.13841102154981297,0.11916416624400746,-0.009386685454658674
PMCH,,,-0.025708075418332203,,,,,,-0.01776120240052337,,,,0.07905068972691123,0.022188528799615664,-0.02000150008427606,0.04583774604573736,0.009340701110142874
COL9A1,0.028778481119186645,-0.028777268027642078,0.0040792601873115356,-0.012737369360557754,-0.03966365277407998,0.0028804937270509885,0.1723938091249172,0.08085083815159734,0.010148578808421188,0.002545760489352589,0.03719443709532436,-0.045710430658913725,-0.0407474171049221,0.03432315160033564,-0.057675725340080336,0.056855289511414484,-0.02384109670269113
GDF11,0.00991568789920875,0.0047244437906039174,0.04391481714513887,0.026871281751146288,0.01740326044332651,-0.053948948144362095,0.13214936075920308,0.17635944960499922,-0.008043977889236713,0.022240301275349778,0.04432519964866834,0.10011088229021917,-0.042468679878433085,-0.0005928394727386027,0.012764414403359762,0.055167173038219365,-0.015085078526710687
RAET1E,,,,,,,,,,,,,,,,-0.028535624468490027,
IL24,,,,,,,,,,,,,-0.026046289799624343,-0.021030425886496264,,,0.023614713518576767
SORBS1,0.052403533725359365,-0.039452179529905554,0.07718444069441409,-0.02437754926110242,0.06324236282751515,0.09535468548081452,-0.019602454458616893,0.03131792368959366,-0.04891223984266048,0.003416069638013595,0.0014083769224633403,0.07145449188848307,0.05309131918615997,-0.05619512063863933,-0.014811765883435968,0.07352299375719251,-0.01365110224907694
DLL1,-0.01393917730537071,-0.01921081327334373,0.052071734844052406,0.02382722873487784,0.01224067794910853,0.015478240426264505,0.08472587426166804,0.12725553763640263,-0.042098978519351744,0.019875601481150168,0.046811374085264104,0.05868850526875342,0.0008389510652141097,0.08064014137238085,0.0023033033935217838,0.01837758883098725,0.07544165829720133
TLN1,-0.003727098075339348,-0.02043302131825836,0.015429834835483946,0.07337283402592785,0.046336088581715444,0.0264750218954607,0.08741452968462493,0.16431669204376304,0.020835130766780754,0.11503023672044684,0.06804952794274173,-0.07588612384554526,0.05336697741225216,0.01784215212162346,-0.0042149981658543305,-0.058518274834795506,-0.010117825507123306
COL2A1,-0.01847589073029717,0.03588883659950457,0.024715389080422534,,,0.009929323480061815,-0.021174418488749947,0.004717559598796919,,-0.02255170257360233,,,0.10775721904314847,0.06209270411555892,0.004345934717396666,-0.03785710364993739,0.02945161049902203
