,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH916bulk,ZH916inf
MIA,-0.038594969504843354,0.03243686765009778,-0.018763698583183847,0.09786467134613609,-0.04437226711141633,-0.03815264029074877,-0.027955618743563795,,-0.021869721066008395,-0.07063057926881998,-0.03689683325543043,
COL4A4,-0.02794652923880784,-0.03920029128254918,-0.032796445297698984,0.03563548581082576,-0.015306901093723933,0.0633118791156227,-0.0347490799662873,,-0.021214440780962115,-0.026845876676519956,0.015461872506450786,
TAC1,0.2962451323712864,0.05457337474204633,0.01236096722608575,0.00491316062806603,0.0039225262961826825,0.024408912567786774,0.028825938574842818,0.18790913359748213,0.10754030381174097,0.24757055499756547,0.13527787497903643,0.0876518733308412
RARRES2,0.06428370961363573,-0.058163426928469895,-0.029215304742343674,0.009781341390335478,-0.10619884527613456,0.0523908818207555,0.0009374176960065129,-0.02596221508262036,-0.0669206829843449,-0.0630151452573972,-0.02559490957836318,-0.02452915160718668
FGF7,-0.05751440616723339,,-0.024120948032668385,-0.009679057428190502,-0.012851264289824473,-0.032960179750104665,0.01254223594986624,0.027720763419391645,0.012499645212259875,-0.022863375391157556,0.0668585387125457,0.006106292559145208
HBEGF,-0.017838055380281704,0.055855827108381315,-0.0021840529077048107,0.016112847214697225,0.008745456031452081,-0.11596630831485612,0.0012208663507769179,-0.0666354178916502,-0.06288950159070958,-0.04299434871717512,-0.07804949942993318,0.007057599142708903
CSF3,-0.027946507113457163,,0.001970926930856541,,-0.01619440673589911,,,,,-0.019097087227030535,-0.041652597648265295,
PI3,-0.03310680508651115,-0.03433858299353807,0.06629466161171928,,-0.018235115727655647,,,,,-0.041627520725624784,0.012885261920863755,
PCSK1N,0.2051370528679035,0.016660209926535087,-0.0009996363032699215,-0.09164838678693724,0.012681831161383564,-0.042924297954226295,0.061981063749450706,0.2017788063634256,0.09278002442299921,-0.05609836844587962,0.1195074011428011,0.11489341003577579
NTS,,,,-0.030172244306817628,-0.019904873925708333,-0.02315122710728197,0.002510642654334818,-0.03094537624024193,,-0.004594651910311814,,
SFRP1,0.0038374606745711828,-0.013948100246714926,-0.011873262558283082,0.057800308820783276,-0.014521298080973436,-0.01332006522861774,0.00023831290649875395,-0.052903659699355225,0.017375166638194064,-0.022081913748905748,-0.009343270539729933,0.057870682266837316
CXCL13,,,,,,,,,,-0.01833960522773229,-0.033785914736734264,
MICA,-0.08870828576067889,0.10306270149954797,0.0045778992782037585,0.069031278151908,-0.01975541691940168,-0.0033977767215983713,-0.04522001587552915,-0.0026807004599878827,-0.039771150820382586,-0.0603041676738871,-0.05483033739039093,-0.09133009158014771
TG,0.02837732106524973,0.05717778171304826,-0.012813131431759392,-0.00017104597556197442,-0.019545200049447247,0.009306568737133565,-0.02425195786336826,,-0.022381625389617087,-0.01571719624478041,0.019156416895445207,
ADA,0.05826316430501891,0.01934556302347039,0.04039450994472938,0.03198060786747369,-0.06228295033772303,-0.0354497534209812,-0.039387129913859543,-0.11642139625518819,-0.02178174882286294,-0.014839587299225052,-0.019366774771856155,-0.07082675130498814
LAMC3,0.011670592732436216,-0.000654439309808728,-0.058960512974334855,0.04941641855122912,-0.0298360980508297,-0.04695366379160893,0.06403103548378244,-0.04246405804930417,-0.005116435869509675,-0.10482724921925382,-0.037435000768609894,0.05211436564299577
CCL7,,0.07878950372461445,-0.00926387355324645,,,,,,,,-0.02577073979584579,
NGF,-0.01610077716940441,-0.004958059541735058,0.05136009726125761,0.010444679282839906,,,,0.021566722311468608,,-0.03278552550397061,-0.03574344825477029,
TNFSF15,-0.019918670790388365,,-0.0103157762917914,0.00825924141209123,,,,,,-0.011858963311451023,-0.002394230417870496,
HMGB1,0.045722994425685094,-0.06296070337493789,-0.015143146497397307,0.10206365494886697,-0.09322447490856806,0.06299484507142353,-0.0644020653805183,-0.05529008074462713,0.0049515658056366605,-0.031422486378072115,0.020635448745455025,-0.030808197366757394
ITGB3BP,-0.1368369166932667,0.029761861610726272,0.07537291062434469,-0.0019165224031054858,-0.024935846180668336,-0.017654327294381416,-0.0012250130281920004,-0.005001752875791979,-0.010013813815950996,-0.050981064601245206,0.018266961594431138,0.06621913271624327
AANAT,0.05385578505655613,0.016848224741248752,0.11271888481138677,,-0.014607793127529684,-0.01758671737039472,-0.02795562029852669,-0.029093223840556716,-0.003449110686400177,,0.0573976518330074,
RELN,-0.00582048712212831,-0.041114830705090775,-0.016292518944640472,0.012164942557996633,-0.0037518829925976774,0.0008017526717567621,0.004659564815819678,-0.0009854723588506144,0.11811897520421037,-0.014324342496771525,0.11659675689338725,0.013098282772250969
IL15,-0.028314046704107348,0.04499992809638277,-0.03257957634200423,-0.028713846762269457,0.008169613328575204,-0.012406031924754802,0.03665327176106679,-0.013692938491459831,0.05593926234216715,0.054467296207145965,-0.013671068365826265,
UTS2,,,,,-0.04818591331592878,,,,,,,
BSG,-0.10511050159194608,-0.017807451927210872,-0.029316333515342328,0.03120558202068149,0.03239453287898447,-0.055763764183345624,0.03488513888123074,0.14281012754507483,-0.07630333463730161,-0.04838114982663961,-0.04718685088506253,0.0785070916840535
ADAMTS3,-0.006186357839045979,0.051792169503286065,0.05225104049357095,0.044546559626833966,-0.1281078943966074,0.016057244208905187,-0.0054044978761756245,-0.03398154210893982,0.002666730544735862,-0.05602678884980247,-0.005493433453052164,
CD34,0.10085121666136915,0.013909542281990721,-0.03528306756480283,0.11068839752836016,0.0016989036069359538,-0.02012781414418536,-0.010520106034850998,0.003314691880331765,-0.03404320162505303,-0.031024828605623535,-0.06307597584659716,-0.006168085314140554
CCL23,,,,,-0.01662134974459349,,,,,,,
PLAT,-0.025833156330204658,0.02197172252823204,-0.04729097747088511,0.019369560631032613,-0.10524609638829217,-0.07697535786696641,-0.036225075123989765,0.023721585012668557,-0.05260372074980023,-0.12710396947656752,-0.059797135502517786,-0.030514987843822127
NTF3,,,,,,,0.02234081598801173,,,-0.030986735491544994,,
LTA,,,-0.011873262002833196,,,-0.016937841650278986,,,-0.0005392727040685306,,,
CKLF,-0.049823345990720795,-0.004148100680958391,-0.007513230519721876,0.0032381555417806515,-0.11627171149006152,-0.030569105822550444,-0.02323536526823408,-0.15684497114343596,-0.021034748315341408,-0.04892157245698134,0.017861237894491466,0.012450960507862967
CD24,-0.06258124214871402,0.0205187974188602,0.00043902145372922796,0.08414417423868303,-0.03750042605655079,0.005063654635046393,-0.1172554889501548,0.02401323384601698,-0.025225599962639816,0.004165168829352656,0.050390079620009624,-0.059189761822253446
HSP90AA1,0.07733683905817604,-0.025739640922328944,-0.030098649559130983,-0.00958961502901304,0.11091065950502521,0.014618639709192024,-0.03275493083373299,0.2504486581504442,0.1311580487155773,0.14562703659336199,0.08303771836719574,0.1094155245482478
BMP4,0.0519846776696551,-0.06106660553477116,-0.027701745578822226,0.014986003407450273,0.07158019979634926,0.02644535365201926,-0.0041950339717462615,0.1423006429675187,0.02810773642806176,-0.04109411818209128,0.07819725028067959,
SCGB3A1,,0.02929940864475334,,-0.016809918032808426,,,0.02792886654627587,0.002238087253317496,0.1414857240978018,-0.024627324772856164,0.014336515789842985,
IGFBP4,-0.011582223669190428,0.010281469286648044,-0.01653658451010491,0.018875220778997132,-0.10023073608009181,-0.03824756797475964,0.024016563323572968,-0.06867767681488186,-0.0523311751037612,-0.0981416092123127,-0.03669289409489312,0.028918889657440938
RSPO4,-0.019668750024883188,,-0.0014387157032891096,,,0.008686671515335804,0.02384179527008743,,-0.0257133514177291,-0.01658545515318754,-0.03207003687630491,
LEFTY2,-0.032945283522388416,0.02854714056424999,-0.026529771332735097,0.0700246365547771,-0.07883296969245716,-0.02237788621595199,-0.01411465699522433,0.055224308284365815,-0.022883376060658378,-0.022555123276165275,-0.01227056347799774,
PF4,,-0.02153698395598483,-0.00808254716601592,,,,,,,,-0.025122274558270836,
ANGPTL2,-0.03183661540793272,-0.017427235853357842,-0.03239190324317983,0.040646880293920225,-0.11900945269721032,-0.08886852802904467,-0.07087754671614455,-0.0947039552764038,-0.10753399055983559,-0.06316422696805728,-0.05914432392976827,0.09473701825264243
LRIG2,-0.04333594983253971,0.052400259158161155,0.0298648719147376,0.013719683282394392,-0.03253156749790317,-0.08377912000824445,-0.05675498245156418,0.005172538333502518,0.016388974761605023,0.03165796719671514,0.12054639698570159,-0.06316666561269048
ICOSLG,0.0031281848253937516,0.0543421529819187,0.007534245508124969,0.01073893004686866,-0.07828736940369081,0.020379143690698823,-0.009585599764370498,-0.09516381455179672,-0.03512028987459815,-0.03591757000320205,-0.0694276580437696,0.10473905729117307
WIF1,0.3663186156262335,-0.0007682793130592977,,-0.012942663002390447,0.07587048999613676,-0.015201823519266564,0.06524223369259491,0.20684881295036145,0.17215545970474788,0.08309532908906135,0.02522472496183465,0.1793884849055016
NPPC,0.03939335724897951,0.04082951245131453,-0.012538023862556156,-0.04730825972013277,0.014492085335961179,-0.02965392750802538,0.011487324640604186,0.14886880829456772,-0.06642012783802316,0.06749265868809888,0.05251288132721146,0.0977438976476729
LYZ,-0.030120657029082468,0.11836445951716187,-0.04284710254982786,0.03715958131248546,-0.029436662829288068,0.020331763921988554,-0.00042091905373650175,-0.1992859804311049,0.001520437309463207,-0.0012861037444982808,-0.09548713651359671,0.017179396719721265
EREG,,,,,,,,0.004659331783742745,,-0.020657464025237906,-0.02892318005805332,
SPTAN1,0.1575351511055063,-0.010770090470235505,-0.020840494209905,0.027013315214936072,0.07992578638436879,0.06594086514383074,0.02176038500434307,0.2618762202484775,0.0921089685831715,0.07380164628324842,0.1536601088934985,0.04238522000188228
PTH2,,,,,,,,,,-0.011059151465483403,,
LIPC,0.03233322511415607,-0.026366929246190395,0.025745274162902534,-0.044527813713833124,-0.0382064783016823,0.09271803746369889,,0.011150601170951157,-0.029119456505731015,,-0.0391766833802533,
COL8A1,-0.12189586307459865,-0.007403306761857494,0.00943521273877617,0.013838983289191574,-0.023701263626217557,-0.05857456838264413,-0.03057767497071322,-0.11685164965988808,-0.04984628761422627,-0.0652297188411889,-0.02915442259248693,
GSTM2,-0.047501323332298805,0.01089800772130549,-0.017897367009474457,-0.02428142383194618,-0.025722885190041008,-0.005391740804211417,-0.020221655141027327,-0.008830154973040604,-0.05151098938414528,0.037600346435548514,-0.010979946877469497,
SPX,0.08512191443505479,0.06646262562960353,0.048091369771523194,0.0300419382277881,0.05987645715072548,0.03084477684965872,-0.014360896237690853,0.012502357808906088,0.08202446265688874,0.14858113814935572,0.204994471992453,0.0850450078141158
MFGE8,-0.10123398164358946,-0.0034494807077999562,-0.016255411686644433,0.04735257677260952,-0.03424529429368209,-0.08392812298774614,-0.03912101828323126,0.05743493871103872,-0.02945637229769631,-0.0798825476781925,-0.01515098693411122,0.04897749642639709
TGFA,-0.14959586855183651,0.021105078158950685,0.10389464708040698,0.05738818755885413,-0.08932131659992294,-0.034318261625380264,-0.032833605683824756,-0.06637680854260102,-0.045343730190798764,-0.009883603552415689,-0.01243012555076145,0.0709899733788602
SLIT2,0.2659120614154676,-0.009625705320739766,-0.01670935412873316,-0.0044634364128540785,0.042292707545734304,0.06520644184121059,-0.005378947618740284,0.08384029059689735,0.20516545634183878,0.0008313713469708464,-0.04103718599037641,0.023319145762505336
PLTP,-0.08680709265161785,-0.0234515328479695,-0.07389273316833184,-0.028417738144606373,-0.09049497998025688,-0.02140120160917673,-0.07621870965388827,-0.22234866792379632,0.06932650931577168,-0.045387434005863266,0.004437780010434043,0.08726489474770381
APOD,0.08869856517005101,-0.037834496197303565,-0.03264712073377641,-0.0065444366809892345,-0.054885374509032164,0.0368089380774302,0.0007137865983832746,-0.13832584862362793,0.06626321585974565,0.02328042350283724,0.058280604917635426,-0.09312280003371619
B2M,0.011305450231241784,-0.005013807667880121,-0.019701546747755167,0.002892329321742241,-0.1287744619668591,-0.023193758413538785,-0.038333843310434934,-0.25334692593657193,-0.10680570788934171,-0.07472616911253764,-0.11624524685567454,-0.02890323816759862
OMG,0.17760166609619576,0.047238688051922245,-0.0386282230218952,-0.029166012120990875,0.020080362815897063,0.04358534091599325,0.01616937171754106,-0.03109644241963906,0.05308561526180038,0.04100316890307828,0.14277905687434014,-0.07070246505385254
CXCL3,-0.07694213103955627,0.0026532728832386193,0.09359556600866493,,-0.0191793340862106,-0.019280241719894307,0.04756555197553086,-0.04481382365641341,0.011460741277732008,-0.04652548035226173,-0.04911520150114415,
CXCL10,-0.016897758412788535,0.028915791545081598,-0.02375847510867225,0.07042574733393601,-0.10230279151153958,0.056218625777219436,0.047008812465712174,-0.03678571760077115,-0.0212144421211924,-0.022662498230503664,0.04623404891930704,
RSPO3,,-0.028202200799303065,0.05179654063194137,0.09811931372239659,0.10715413982216833,0.12476142799652155,0.08779509462643953,0.23979678026281204,-0.013950279997905927,-0.011423771458421808,0.09051554857057581,0.1705579817472522
CORT,0.13876511713777556,0.04174361752375434,0.048641364346424215,0.04558640192881853,0.02899333826409908,0.03001415854054882,-0.01710193408472281,0.008342999255109272,0.06870952201725783,0.06826458931607476,,-0.050143988288888545
NCAN,-0.02305667176787841,-0.019780279407746095,-0.025985655234214068,0.031529351829103845,-0.043494589708326065,-0.06645563703926523,-0.0029426255542429843,0.1838289526453296,-0.08187961901832026,0.07599255580779542,0.20742803956709507,-0.015503967084222347
PRG4,-0.030095985536112042,0.012921991198941378,0.08477202762574465,,-0.020779060476990352,-0.02517548693375626,,,-0.01631018338390434,-0.03955000600979479,-0.034966783595166674,
ZG16B,,-0.028790282396682843,-0.010751859903396907,,-0.022434334964250846,-0.013458652782702123,,,,,-0.021431876733952884,
TGM2,-0.013718039989433944,-0.040356435316181,0.018141268751074097,-0.009856135675191682,-0.06964239674731791,0.03960971042821797,0.002945798557204784,-0.020228184857480208,0.06198362529847788,-0.04116424203908184,0.027003728276614968,-0.009418274208737778
VEGFC,-0.021594470508551948,-0.022382868793836632,-0.01651070573716858,-0.019399175418916295,-0.027395886609317355,-0.004864447308293481,-0.004908221461331581,0.06953344028218408,-0.01664519226495492,-0.028306673569317205,-0.017350115884986594,
WNT6,-0.0060057187799033625,0.05071327112690208,0.033185931740564716,0.021431213231231372,-0.02043348507888787,-0.029951751729651466,,,0.008431023999560278,-0.022011605718191433,0.0013860987817963437,
NRG4,0.007017635846038433,0.0711023994712543,-0.011274559655257475,0.06802175274022397,-0.025881638011565216,0.01786420324471344,0.03231029693842506,-0.02666812651647889,-0.0014795942328959136,-0.02190152385084079,0.014105063024804115,
PMCH,,0.024401396917588258,-0.01562200080969705,,,-0.019699740038102497,,,,-0.012609993171127164,0.10267560829468153,
COL9A1,-0.03179649426629643,0.019552874925111582,-0.011775454677988443,0.005051661585990126,-0.05326160079965571,-0.02834002077420051,-0.0384894891901238,0.2316966582880358,0.009588126658236702,0.046771427911617224,0.05953839713637406,-0.025879968762574895
GDF11,-0.006872058809105615,-0.012718966468140544,0.013598347724179019,0.06690376436965573,-0.03195743491590626,-0.03420117430078384,-0.012913172891093573,0.10053644767479665,-0.07517476541546818,-0.07722700732132211,-0.0010547324927553737,-0.010587871959344644
IL24,,,,,,,,,,,-0.0372322315001311,
SORBS1,0.05285538754821128,0.03573352829734512,-0.015916563182209974,-0.0826781795421189,-0.0339207863590841,0.009215458468918384,0.009511495515988289,-0.08108833252827857,0.09886636709512397,-0.07786427238373039,0.014580433152925882,-0.013644673915677575
DLL1,0.13334414475567302,0.014247176951441561,-0.027778397477244886,0.03330503590020343,0.005212573796625125,-0.037701063072190025,-0.02530931380870121,-0.10774517625799761,-0.058610976236049446,-0.005554006275953728,0.027909314158006352,0.05860035575414052
TLN1,-0.12558101526796223,0.008103896704836439,-0.04207979814429609,0.0494038265732928,-0.07684134735332834,0.000286393057828123,-0.01429470807830848,-0.15571544923666517,-0.0700926288387888,-0.04221011042365573,-0.0012146619081755598,-0.02839185902831809
COL2A1,0.11579555611840418,-0.008742286251828742,,0.0974846854685327,-0.01917934061315055,,,,-0.013552784150014213,-0.02656498212685125,-0.030004687225379103,
SHH,,,0.11068980976884418,0.07436817836585721,-0.015077292133689864,-0.06364805369097079,0.027136418631060713,,-0.012934678209164859,-0.05135316595479028,0.02642217268281947,
PON2,1.702921781047446e-06,-0.05743418441036981,-0.07036179449712779,0.01266139197596818,-0.11396768153557994,-0.010524884105114811,-0.035115175336313066,-0.08323306764524516,-0.01352364850419704,0.0867392816315171,0.11239734062598675,-0.0005191788489836098
ICAM5,0.27877699200250294,-0.04289059095023631,0.04458007333644465,-0.005429697178000003,0.11658709204564648,0.06618244035612587,0.05300987336541264,0.14041163266800333,0.03031566619346599,0.07671158648757058,0.051843182028762765,0.09968843133297499
HPX,0.03631505308285118,-0.0027441123711137464,-0.011176911466959828,0.10910230046289923,-0.027929115729773444,-0.026411771947417218,0.026329954078637707,,-0.0005639997911396081,0.013176445341918717,-0.010432016348675514,
SFRP2,0.08082161992461817,-0.027602803337163095,-0.010963753388027173,0.005379553247842999,-0.015306896586397707,0.002625956417923266,-0.011104889345860186,-0.01273971969207861,-0.011338446249236087,-0.03951095122668387,-0.03977756033357779,-0.15089897965548377
CFC1,,,,-0.034995816987208044,,0.016349578250578103,,0.10182654766576374,,,0.040046264244693916,
CD70,,-0.0015181482222261437,-0.01863526126571896,,,0.0307039877552334,,,,-0.03189415308913868,-0.04923740973940629,
HP,-0.02044550668831158,0.01377937565991457,-0.04128641205139274,,-0.08233418167336437,-0.02073118755765541,0.01694896842494534,-0.06554094158069157,-0.036641810289825195,-0.016539158473177447,0.00227086411803517,
CXCL2,-0.012034515326689367,-0.06528195190403278,0.04296567600520123,0.08475517100287784,-0.0648292375862706,-0.04985770201984001,0.004685128822579428,0.031133234349559787,-0.02560083695459062,-0.016931265342748428,-0.08486330398427375,-0.033516358429399616
NPPB,,0.10468258834747711,0.07167802538510012,,,0.060127373352611445,,,-0.016645193475607483,-0.018846938095764494,,
CCK,0.24057537712107677,0.008241801140109927,0.055311177282369,-0.027690034317700528,0.13172925885745704,0.08568529109973329,0.07118968090913498,0.23750894085840626,0.1457435361424635,0.09556107375961204,0.12735985767812757,0.01233754080301257
SEMA6A,-0.10388721566601336,0.03055995869412944,-0.026181996383319507,0.023395607563766727,-0.08884911501158939,-0.0805337192786889,-0.016474821406740926,-0.10349301513599521,-0.0952664228809685,-0.039116283388188296,0.02595638157799256,-0.08029576801186139
IRAK4,-0.07776605655783549,0.018913869726759385,-0.007280231780555244,0.016327777894331784,-0.10081360417046967,-0.05412240822029815,-0.05938409431676501,-0.012062798386191882,-0.022122578440669678,-0.059229230685156335,-0.007146184519788023,0.032400078290309775
GSTP1,-0.04250391824558188,-0.044122912537286146,-0.03986456479753281,0.030688033757979346,-0.10976398496716817,0.04730296776066448,-0.06697146114584013,-0.18638477168025336,-0.06639829462522584,-0.0008743829112438195,-0.08084231045290002,-0.029395160727828613
VCAM1,-0.060290049338403234,0.0012905123077137151,-0.04819073660202812,-0.025886221619989967,-0.12315201753668653,0.007292944114118641,-0.027048504125486806,-0.048675178318323006,-0.04503218481725618,-0.024278574825273656,0.01282542934560347,0.016464422637763803
NXPH3,-0.06753516080461855,0.037300058443934726,0.02814138573082617,0.035133418273064564,-0.0034918048587311862,0.009088297759382635,-0.007025360955089637,0.08163401554741827,0.007335749060446493,-0.028290399791496376,0.0443486607408176,0.049892596617164976
MTMR4,0.020856323934354496,0.034310867296574406,-0.004412531394601101,0.038235507470247766,0.06284718642131759,-0.03918836627758478,0.06455739731119498,0.13709890223938578,-0.03733078735436707,-0.03523750549901484,0.08000199126871006,0.013937768080463521
LAMC2,-0.018638498186460507,-0.021023163894624018,0.11402227969340631,0.03613129237363306,,-0.018671158371185232,,,,-0.012239965251754949,-0.016384657265480808,
IL10,0.051858799160816954,-0.04441963450094197,0.01137678285645929,,0.006814366724549287,-0.028225009462950614,,-0.07667905876019683,-0.014899814618726045,-0.01661577607406589,-0.004056505423880664,
SEMA4D,0.10938530458395493,-0.007631837065260365,-0.016848769389499262,0.02802109710882638,0.022463495528175243,-0.006518859823340684,0.0010575280032111137,-0.1457160654403097,0.03982092630495156,-0.009067651000134446,0.12411866209097129,-0.11531970223685996
TRH,-0.03637233354882501,-0.007333712044893938,0.08421564436872557,-0.0011539615702427155,-0.018101482549296364,-0.021505324327365346,,0.03657247039486162,0.04373898667358994,-0.05338757475663387,-0.05936137176979939,
SEMA6D,0.032726322073468476,0.07523065859864585,0.010420075804025979,-0.007244016563856383,-0.047568221105388504,-0.05706220964758715,-0.014033980514615404,0.0029869613989071714,-0.05116112205960899,-0.01576025360897311,-0.008042957935503149,0.025476895976417842
CEL,,,,,,,,,,-0.03098450221622931,0.028561882177789023,
PDCD1LG2,0.028677773163802895,-0.02910667342295703,0.01024122749333618,0.023598118780273344,-0.04593954819045644,0.009896955784441447,0.04587363081635416,-0.013093532742118299,-0.025487902700254614,0.002961486873114157,-0.062247117823590624,
SPINT1,-0.02885807992182197,0.06648562575541446,-0.016084323739168377,0.007224839697312541,-0.04783081981595099,0.050680777305592825,0.00825213081626121,-0.026752390703085754,0.08568736510322567,-0.010472849395026872,-0.017632129361386396,
CTHRC1,0.021971268501062433,0.02015434520827017,-0.02877286007927723,0.013988282716942975,-0.050418918662294934,-0.016062939750269317,0.0038865524876089096,-0.09110098693094719,-0.03430163308081983,-0.06192365852354158,-0.035197499349994915,0.02712534138705342
PODXL,0.06103128143017068,0.01907648059036952,-0.013847205028062411,0.010103357654445505,-0.11697687405258482,-0.029135713680141288,-0.008306661199968854,0.056036960305636145,0.0066232543389906215,-0.002949157995643355,-0.06877393355839237,0.047889950865533354
JAM3,-0.10823120163562457,0.07874946995929262,-0.025002260090488688,-0.004241091761347376,-0.09097873422567138,-0.01496077288186133,-0.07294476689940563,-0.17532690987566033,-0.06513688800978809,-0.08434794102585341,-0.05376081287606551,-0.10757350417783794
TGFB2,-0.024159464564412304,0.013294401177956399,-0.012398072448866182,0.027818726759869867,-0.08802394345615086,-0.02986590795428602,-0.05507487816801412,-0.019292886321010175,-0.026580318608852207,-0.0006337435756097681,0.056355175750151816,0.019296498254062242
COL18A1,0.019749164889501635,-0.005821366508083193,-0.06603610360284264,0.010511010775199505,-0.08248907260897141,-0.045541102171085555,0.02486204887459703,-0.059810613634286795,0.013093265280273278,-0.05667866265009349,-0.014897690865613161,0.10412261388934779
NODAL,,0.03229612133648285,-0.01895887671347993,0.10090435311579692,-0.050544142771859285,,,,0.02226319459185684,-0.013997318279742387,0.010173428499363367,
INHBB,-0.02679771308510384,0.030376286837729024,-0.020935056352506084,-0.005539675954126972,-0.04100634646528577,-0.01303209520264266,-0.05374550528104532,-0.05107855888355107,-0.04680970660739348,-0.0440581827594072,0.007145919101982349,0.06636049450751516
LCN1,,-0.021023168624921495,,,-0.016830983887718427,,,,,,-0.022494407101694248,
ARF4,-0.13238566082532632,0.013537096547602153,0.026416540250113935,0.041189980850861285,-0.11106059313615559,-0.008049390534629677,-0.006805722888888165,-0.02235178065665759,-0.0968703412380619,-0.03710718816575548,-0.05374539587625988,0.03966401376531453
CXCL14,0.1895340265047108,-0.010151628176012131,0.029338787159788843,-0.0014435446955149414,0.03285453671067195,-0.004846870657532769,0.07526342573536395,0.07389583038306771,0.0799305364948738,0.011129731667652056,0.09044529444614272,0.026152376964019983
LIF,-0.07445374968906983,-0.016284086344153823,0.031221563921561356,-0.03575092342615205,-0.06181246886386426,-0.0795255296749904,0.057545030176625024,-0.044489895241356624,-0.02756643668524139,-0.07866359555117501,-0.14705304532805438,
IL17B,-0.022277837072536878,,,,-0.027796619932757304,,,,,-0.017413964599144908,-0.004444572811389671,
MMP1,,0.01924596215717602,,,,,,,,-0.012609992172492864,-0.056917148235299565,
MATN1,-0.017552859333324275,-0.027602807098707625,,0.04976477804983331,0.004790649641394245,-0.015017735441398568,,,-0.013552782463435074,-0.017946959996514595,-0.023177366253194255,
