,UKF248,UKF259,UKF269,UKF313,ZH1019inf,ZH8812bulk,ZH916T1
PKM,-0.006916741621072871,-0.0018272627927250064,0.07305056444353744,0.024348559437143077,0.0983161902477995,0.05140938751380873,-0.05125906557974469
TNF,0.034212011166385344,-0.02085714411746629,0.06208562534683404,-0.021341086828420012,0.07323926007676555,,-0.004168507077949671
GNAS,-0.0395699757454913,-0.00829178540630264,-0.07583946160042433,-0.03726706547203716,-0.04117719649702317,0.04856372286053921,-0.026471434985062863
BMP8B,0.07891336070573768,-0.01786707349247482,-0.04097902528104773,0.05558202935299042,0.06606066466214106,0.03347885366261424,0.13957764490825625
LIPH,-0.014102525232432148,0.04894444446488863,,,,,0.03702715231021804
CCL28,-0.019836955992959433,,,,,-0.021850900967257548,0.17350294710525582
PTPN11,0.001021993266793809,-0.06922087562970493,0.011815136940347878,0.04212724483385691,-0.049324568773923876,0.010219430242294304,0.010296823181924403
ADAM12,0.0841638916274302,0.004936870474980858,0.09976412876615608,0.048542881736713527,0.03482250879151726,0.06630666401278275,0.10194493864362797
EPO,-0.018949208675427893,0.030641489237329823,,-0.013631153694060929,-0.019921394362589672,,0.032697990594360446
EDN3,0.09425607836069357,0.08395112779281441,-0.02712677815871071,,-0.029809385913366068,0.051914562421279314,0.018143183930948294
CCL22,,,,,,0.011740024254776986,0.0998731161247437
CCL2,0.09326627668191985,-0.05706030028921111,0.03750138039771195,0.004724562478284708,0.024646068099389077,-0.0002458471012249566,-0.032562738079129655
DSCAM,-0.03596730696839356,-0.019473084377016378,0.0795743245433312,-0.020054490542601666,0.019004911860255796,0.026882048455638113,-0.04235939574524801
GPHA2,0.13468884460834976,,,,,,
ANG,-0.03510869244258683,0.031961604362687975,0.03551865010319274,0.007038966798443464,0.16434148973686227,0.0024466366295659452,0.05881228111316078
FBLN2,0.00012629956485772268,0.016764923832028825,0.022717488120742108,0.016527812674817184,-0.053676147130963144,-0.015419945934910029,0.10954235944007111
VTN,0.10502313375197082,0.02871653020018645,0.03393969171899832,,,,-0.03658167848313762
VEGFA,-0.1156643983438949,-0.00017290103090784314,0.06819709974736514,-0.06679648812703932,0.0653991600054503,-0.015270505003840954,-0.16029945994718534
F10,,,0.13320035596722477,-0.00426042187586624,,-0.023467051212677288,0.0032642658193697783
SERPINA1,0.018161483257257128,0.008217842430496839,0.13342943536201504,-0.015431002169725476,-0.003006833922952797,0.10114118359865566,0.04249868321141962
VWF,0.15844384547036128,0.028533863217259287,0.12092344874926025,0.05960825916875646,0.0615915086957578,0.13455956968154373,0.18831526719589334
GDNF,-0.006388405497355592,-0.014532744121019217,,-0.045294099285850875,-0.03322172799221363,,
VASP,0.14078205077794043,0.0404191475188257,0.0979159629851805,0.0027559351089027594,0.06015756616944846,0.09741915058890355,0.1480280261936072
ADAM15,0.004060270955769158,0.09220471863287032,0.060750114098089635,0.051284801992351706,0.05287228603448209,0.028986288128923666,0.05022375004680919
WNT2,-0.024668923492781752,,-0.03929787849664458,,,,0.031928657040684025
CALCB,,,0.005926220857682354,,,,
OLFM2,0.02434949995823735,0.01967152036488967,-0.013718194054819303,0.031074160834869604,0.07275248946138724,0.058120694185565626,-0.07471001622985937
MFAP2,0.157656680774906,-0.02502926595871105,0.03726480564645501,0.08281297283275815,0.015667797265906412,0.09756672339590702,0.17146988592312917
HLA-C,0.01577184309094064,0.042769474673659894,0.15156557061537193,0.050614311140154016,-0.08491162855775122,0.018335666848660497,0.11703247941098888
THBS1,0.06370391029991582,-0.0038394214400234014,0.03957193940198199,-0.005851240854889435,0.04723050735165771,0.05369475500330146,0.04383676025129524
HSPA4,-0.02232426317813909,-0.012324252906135638,-0.003459731223581704,-0.04840569140014767,0.035045445694511936,-0.01970515454347404,0.04203903427264552
LMAN1,0.022976020754467703,-0.039717744401000295,0.07970777538621124,-0.018687457343990608,-0.024040206680996826,-0.086526537202266,-0.013791981042592466
LYPD3,0.07246048965788322,0.009205222816798473,0.07634028364755992,-0.018157661126319075,-0.0423199533237759,,0.1204699291777831
APOE,-0.04159655142922919,0.0272107837592716,0.06543421536443732,0.05783614334864171,0.103832520100305,0.08731046288072478,0.015065401356612931
SOSTDC1,0.01283482163810656,,0.067164525229619,,,,0.014842703652437672
ANXA1,0.07261306199748295,-0.035269476140893805,0.0920596948383857,-0.005652705722810818,0.09315383211998635,-0.0660986148296847,-0.0785502972330166
WNT2B,0.020474183583213016,0.020895929527708027,0.05689168990769457,-0.023439559116845945,0.05203840620376939,-0.04332726430126734,-0.027730133955047066
AMH,0.0003721408940149722,0.013661416623990742,-0.01235812766786444,-0.033465188134836586,0.0034997373837283917,-0.0218508981808032,-0.010462355753420364
GDF10,-0.016322188479135774,,-0.027269974870667575,,,-0.02757828747337644,0.08378851578514947
EFNB3,-0.014860954864035741,0.009331230007809076,-0.03382202231538486,-0.001142120791161784,0.042430086942897696,0.07677260757987382,0.06876641411268346
LTB,-0.015197832343841994,-0.02148743651826673,0.013726941097911081,0.016622005987509236,0.11415953866347912,-0.013882692574708427,0.12998674867873067
ANGPT2,0.1283521820034964,-0.01830256493688229,0.1105230243429856,0.07286381089005849,0.08471648909568094,0.07640104477866093,0.14073560964143977
NRTN,,,,,-0.0340266953472462,0.17017798154218652,
ADAM17,0.030038562460122636,0.03655431205737636,0.04856270734130616,-0.07642109419526369,0.020054621034843505,-0.06536330382090545,0.01567550990937983
LRPAP1,0.02331493909016455,-9.789461664854243e-05,0.06297162182904577,0.03298305340761468,0.06154839329031646,-0.03213334768475512,-0.025884879345298643
NID1,0.12116296814381372,-0.004806807748909794,0.1300695322148803,0.05084437045640963,0.0642872695990933,0.11485296352040568,0.16860189172267576
MST1,0.008926864298781461,0.02530599124580261,0.10524058690113133,4.969948254639142e-05,0.16226392677025797,0.07568603912039032,0.035264767587156
CCL14,,,,-0.0210261161367436,,,
IL13,,,0.00558766534561533,,,,
DCN,0.1013619423262005,-0.02675751958753082,0.11487345101614269,-0.1353610828080525,0.04079563899357322,0.10051827097307763,0.12672391686070655
IGFL2,,,,,,,0.011431626971690822
COL7A1,0.07847992981919694,-0.04751142537441037,0.016630181547549274,0.04785283046501666,0.07375170873321867,-0.013333100764829653,0.12862540246259405
CALR,-0.03125469485264794,-0.009311467323436441,0.04982811158423108,0.09093066298292805,0.0948915594625566,0.09385953256765853,0.0989489186295468
PIGA,0.018133214595308103,0.014587590238470139,0.11370845698020109,-0.031907459751426774,0.11642082702853063,-0.05899864944269831,0.05918959680079947
CD200,0.06460915986868668,0.03840920918917176,-0.012713865379379729,0.03614129347317632,0.05208033156739626,0.05899984166916935,0.11465446504296253
GRP,0.0012652731347745072,,,,,-0.030179620490381996,0.004801453670710271
CDH1,0.018220713501189804,-0.04176550853836988,-0.015124819609637692,,0.11903918799397066,-0.04206392730149275,0.011460367568820375
LPL,0.005876734375221918,0.015367337910642598,0.147617335057229,-0.021845323240827375,0.01875195555989945,0.04905166932301765,-0.06067574900206139
SEMA5A,0.011217322022533862,0.025082743008438012,0.07370124114195901,0.05358413183410318,0.041714593989210964,0.04509172691534024,0.02741340128109269
SEMA7A,0.03851854298068529,0.02937228882657263,0.023013036340843816,0.02368126686306164,0.041035369823718575,0.0062442144971238105,0.1501357503195813
SEMA4G,0.00017190932022564652,0.01747412856399043,0.0014205153000080985,-8.284532226131588e-05,-0.04267580396452834,-0.026195382819513342,0.06217392963298275
SEMA3B,0.020401782327294126,0.025827699069530537,-0.04066523955438738,-0.032466403255499925,0.0070481910580166875,0.006340759794782505,-0.03092479396925538
RPH3A,-0.018037081306251514,-0.02415266235241434,-0.003235572869035401,,0.014467760075352162,0.009528194728698909,0.0199678016681974
JAG2,0.12858015547768561,-0.006674422742428736,-0.058022548646950764,0.003509717416337801,0.09120878408245195,0.09042467440021269,0.15365788839948083
CGN,-0.042750050413372244,-0.04081052877750761,0.06917493447160102,,0.00586355553039476,-0.018012183104309076,-0.016877763453742048
GDF15,-0.021539369478635415,-0.002269165830597003,0.05679807003659031,-0.03298261453702222,0.0880715789387333,-0.023267718369813162,0.04989393490280274
SEMA4F,0.009267718755249375,0.022964698112122695,-0.05833521683832216,-0.020838072988457624,0.01668912919241403,0.02707224419679845,0.04278619735634204
NXPH1,0.05435975763192721,0.015192858274837727,0.06744168820716812,,0.11290594777419422,0.057260150595878724,-0.041689079178356604
ARF1,0.010743145558223246,-0.028134433745238878,-0.08083910841427559,-0.028631144876869567,0.04206997926136755,0.06293622687898281,0.09258215665359819
DSC3,-0.01189505706817434,,,-0.03275675307842004,,,0.11446047373694715
EBI3,0.031200883955007738,0.014282873397308861,0.08693639104066257,-0.02038302428345862,0.09536305232609299,0.009155779835349985,0.06214628329658697
TIMP1,0.12036002387375402,-0.014679465363644771,0.12259854177767822,0.049941821906341485,0.09060632762630108,0.0834362945810878,0.13872221256377218
SEMA3C,0.173621102762182,-0.02732695263547885,-0.04141353647423248,-0.019810271969625478,0.05547407143589473,0.012500828059617095,0.07857944421393054
GNRH2,,,,,,,-0.01703297711535432
GAS6,-0.005415817161185081,0.021575361783705234,0.06991616807751982,0.04038578519263554,0.016088451179189348,0.0602229256321388,0.017816450791213828
MEPE,-0.01043891592752208,-0.0482378550083955,-0.026982915253558545,,,,0.09358321489733334
SERPINE1,0.11641604675299135,-0.08540180611048362,-0.01942784799920655,-0.03991924941140975,0.09381254498012696,0.0758671913846471,0.021453583175818726
RSPO2,-0.03210400441600475,-0.014803607133616545,-0.031912136012090545,,,0.052764650901411844,0.020954883696998012
SHBG,-0.015407615027745956,0.027186989901146628,0.03666313359468217,,-0.04521219356281725,-0.02187617076282151,0.08127101289017799
LGALS3BP,0.029308683329453758,0.0026194092793223643,0.07067082713292587,0.06762140988071415,-0.01624600956439432,0.03214379739420373,0.027171035331229134
LAMB1,0.14878206365332936,0.016395550785487524,0.11377829588098663,0.026273488972010196,0.07935017267611175,0.08872163781546863,0.1594654253091934
SPTBN2,0.034222041613781326,-0.02340983903038735,-0.04654550571136914,-0.0057768691193079095,-0.05100057643097163,0.03768653102450878,0.02476591907794291
COL1A2,0.13848696831676935,-0.014422978908472474,0.1416047637607909,-0.030396413666244435,0.00894745279245933,0.11604274777412345,0.14266749697078682
DEFB1,,,,,,,-0.018301461063445167
WNT11,0.06245905338466899,0.05456392501489634,-0.016702230128027386,0.00039287096079996517,,,0.032238776647970986
LGALS1,0.033356852643165104,-0.05815967248192386,0.038438960829938966,-0.08523273273252932,0.05415502219749288,0.042268220353594545,0.11760615416909447
BCAN,-0.013982895916859592,0.023302977740573577,0.08478265664770471,-0.01938223962929048,0.09709600364854756,0.009584997947691557,-0.045918020608645325
ANOS1,-0.02099561588391865,-0.031848035423295375,0.08918274954551234,0.08663136585008452,0.034093712432649234,0.057924889940418764,-0.004260746667042584
EDA,-0.01248186344196818,-0.027482935188803438,-0.01997024458023329,-0.020219365541566788,-0.030895312465201816,-0.0010996126238575598,0.02043914111217735
FGF22,-0.01774925859504887,,-0.015309791593409044,,-0.006512399831122672,0.05530446520431617,-0.00538087613436243
SHANK1,0.0035769961710254176,0.08871865776797234,-0.01456629433937082,,0.1420298817224664,,0.0018316769477833984
RAET1G,,,,,,,0.09702208962199725
TGFB1,-0.016762061136051967,-0.030825900308384602,0.0500358807602844,-0.036585209265164,0.02785774573800858,0.06942333100264629,0.10798421209596692
MSTN,-0.05536075585616236,0.03331613169791138,0.07369385993552909,,0.054279170871868475,0.031000519058479257,0.016110239881869767
WNT4,-0.011487901437692214,,0.06930160879505022,,0.06756965331621538,-0.021287160948123055,0.03697673773929352
TNFSF4,0.0012279485641103016,-0.016721048512807923,0.2019490782934454,0.029764684263601664,0.1279031276308986,0.1705082531552212,0.1264378246313473
NTN1,0.04699421615311896,-0.028630503782555862,0.11609237696460878,-0.01631362721822696,0.06578136646902889,0.053465061343523794,-0.005733654387464237
CXCL12,0.06597821451233069,0.024653217091217667,0.003696841549451191,0.018228408037498672,0.010901121746061808,-0.03955880859333404,0.15761388427860665
GNRH1,0.04060720736788765,0.006581124469973732,-0.04261498792514212,-0.019164110959448442,0.023074625486850596,-0.02157072885742591,0.18780547871682413
RIMS1,-0.014849635107241686,-0.013885967020061202,-0.016785336169124112,,0.030744488190813796,0.04098999990630621,-0.04542734748345844
FGF14,-0.044659479867920786,-0.007028276557841688,0.07459219389778615,,-0.055985954206669075,0.0030807278939463936,-0.01749611651572345
IGF1,0.021655470524562688,0.04481333365448985,-0.03260891418194533,-0.005949870521059864,0.07522418919981293,-0.02365020457248929,0.06398442515267537
TNFSF10,0.016258710545671285,-0.04695651090248525,0.12271172870368864,0.0447522743279127,-0.0195735635053271,0.03859396744162047,0.06866892982064739
GDF5,-0.017611343469541463,,0.1150441374808445,0.005553735979584034,-0.0332217094393997,-0.03104532922727731,0.013887209694834804
CHAD,,,,,,-0.023983567383944252,
RGMA,-0.05695508889790647,0.07242637416663514,0.08375132509318144,-0.026095886336227253,0.06263210725647456,0.020763093447232164,-0.06375063705126928
WNT16,-0.027233031222693826,-0.022883995942461963,-0.02632472122112072,0.042537790714749966,,0.1623088149396898,0.09429958979648764
CX3CL1,0.06385763695560537,0.021077673815710202,-0.04731536232208389,0.03602431463647164,0.10455862906947612,0.08726996605894048,0.07771311860059826
FGF1,0.05141337516939734,0.013750952187515705,-0.07252484163733156,-0.028572908329867037,-0.06348655772744088,-0.0690978120873383,-0.010835402068355473
ALOX5AP,0.012550007079760839,-0.008364586432419338,0.08667671422706603,-0.010237994324969057,-0.11985760016248014,-0.06845338528100518,-0.06705848005033707
IL1RN,-0.038785563436698436,-0.029450500862836234,-0.015550083268055615,-0.015433377307982134,0.0645653840167259,,-0.05013937439107727
PCSK9,,,,-0.026569437064349527,,,
NPW,,-0.016583763303395734,,0.05867509720509455,0.08385612280907173,0.20484384646949907,-0.009595440069575826
CXCL9,0.05986742478705442,0.0015117668211116595,0.061653708500322785,0.03540706538097936,-0.027595173694546747,-0.025956263242020744,0.11346881109432394
ANGPTL4,0.024431989316402877,-0.01206926581230127,0.04177677879591418,-0.08949859134243326,0.05603609135397375,0.03645735589556427,0.07580839943066134
CCL11,,,,-0.020054487241359623,,,
UCN2,,0.013810762130401876,0.1460290763893132,-0.03012194096405103,,,
OBP2A,,,,-0.016041928046187207,,,0.20425283389117824
COL4A3,0.0359106358157894,0.031940602857532786,,,,-0.009758397075622491,0.0612941628815449
NRG3,0.01869171256499644,0.014465248778193125,-0.039481042071892486,,-0.024597304659384627,0.004464250650596374,0.05257429891452145
IL23A,-0.018819312557052593,-0.018091439632448456,0.09606753255094154,,,,0.03166391836489504
COLQ,0.002513012097110393,-0.020117511018731125,0.06678730647078332,0.018071746807345315,-0.05095751768712748,0.13421355953944106,0.007003813729599913
TNFSF12,-0.01920983248284429,0.009242676016670837,0.0663790728128685,-0.006214124884004504,0.0826446926949649,0.0031927087881052398,0.06874296522426593
DKK2,-0.019712329325370107,0.013300826126462542,-0.02934613608055115,0.021020080436545772,0.043280594054400885,,0.11590884558098594
FYN,-0.03633589492051409,0.029613226018582763,0.10779067116480155,-0.022704008875967907,0.09604971236476383,0.043671098498114694,-0.043589255951341395
ACE,0.16848757992396624,0.00020169455213376065,0.09894680230693184,0.04460654816448069,0.10397885432211758,0.08775118494045175,0.21029036835895373
IL18,0.055272334076582566,0.015198751166784201,0.06940705529581324,0.13171671268433538,-0.0372544580613832,0.0009316087603879359,0.05243224619176676
PPBP,,,,-0.014991828467123516,,0.15398121229520187,
CCL27,-0.012481863525824628,0.040660986277720274,-0.009512867355526172,,0.06575911278454095,0.15637378460085408,0.07784672152967627
SERPING1,0.07637493047658456,0.008500046105986678,0.12757664339310051,-0.006870403763781006,0.07297436586278125,-0.009434734863770345,0.02744943971192287
AZGP1,0.02505250482725448,-0.015044879692567547,-0.03291885354722868,,0.012476950337958372,0.08738589069850594,0.022590625198147727
INHA,-0.023940113368377976,-0.020915368542803132,-0.02038313283900009,-0.012743010448269912,-0.042319980752134854,0.001474170662583173,-0.04777525679551865
SEMA3G,0.051179320225923364,-0.021678722714133312,0.04222504386914476,-0.02211086849010944,0.11284372991169361,0.07715918599914051,0.07333713127726872
COL6A1,0.10624549767804098,0.019599176770337654,0.07438965679817736,-0.03617973724546419,0.08609833074634476,0.08998392512228674,0.15370846224536197
FGF17,0.027727843110714454,-0.021583599146557674,0.08495698970140733,-0.01703095722479306,,,-0.029960979447210892
TNFSF8,,0.005072947663196996,0.009320796747324302,,,-0.019812988360269006,-0.033918920061827465
FGF20,0.030507157444416174,-0.036498894307458694,0.06647433555260156,,-0.02843494447557532,-0.018405802857917587,0.03779710537400598
ICAM3,0.1320953923792471,0.03166175873711891,0.1435497059475136,0.018137294294108906,0.00024173543672123912,-0.036167423413673225,0.10437674934928068
LAMA4,0.1425737202887512,0.044124312456928855,0.13038330174143123,0.045956314003779655,0.045627207749815345,0.16324619557962058,0.1639693249905295
INHBE,,,,0.019897125231962767,,,
DLL4,0.11819912704775544,-0.008625340691827446,0.14127026433193032,0.048783627558669045,0.18161673621847652,0.1620863397357054,0.1776580215397587
SEMA3A,0.06319559167003526,0.006454667747727893,0.00552829958370783,0.0039155898382845266,,0.030940897762566495,-0.05416158710827583
RLN2,,-0.014803610471766952,-0.0011053884699655878,,,-0.03298995151578418,0.00510039453203883
C5,-0.0296992224385771,0.04420168769131914,0.07792826591557195,-0.03863565393014833,0.029860741198761098,0.08562972382651472,0.03863155970298552
COMP,,,,-0.023295234396325224,,0.06041763205725571,0.07188141700363135
EDN2,-0.014102527397722964,,-0.021253115228039736,-0.015629888841130403,,,
C1QA,0.024255381515702508,0.07636047238414008,0.10653363010208106,0.03084099356462189,-0.04255194654812664,0.02053691047644409,0.07150558631900812
UTS2B,-0.015091294049060377,-0.014803610386718504,,,,,0.007897537223698967
COL9A3,-0.004712415032416625,0.011951897785162265,0.10651436239306337,-0.03351856715537559,-0.007883518836919429,-0.04073422244331857,0.0824443516272872
DLK1,,-0.02463898664513569,,-0.024842234678249434,,,
HGF,-0.01606872006289585,-0.0416270623424296,0.0037983275117235357,0.0367600269523827,-0.01807220395674205,0.07626427038630496,0.044241066397014535
GIP,,,,0.015474296438202407,,,
P4HB,0.046522891624037235,0.02257971274295818,0.06868986050105921,-0.017496613843442164,0.04507473371729187,0.05565178193597808,0.13678102397192307
ADCYAP1,0.08175303241426621,0.05248482073781185,0.05465767471995205,,0.05503957548656558,0.024867659699561246,0.07773608066118144
GREM1,-0.01983695465731922,-0.012794960398178654,-0.04775539191053152,-0.06694238473201816,-0.08226735101729275,-0.07319360401834117,0.03597086909386509
EGF,-0.011002113111216424,0.025804156174969853,0.0235634983945461,-0.02038301741621045,0.010704643595537034,0.00788512412245175,-0.0036886313634671725
VEGFB,-0.08406484344051965,0.0378940084507869,0.06736256914447852,-0.011734459852568654,-0.007875639436117987,-0.013798470613573192,-0.0778724177041142
FARP2,0.00014790343431994704,0.003707096651155097,0.06815636590819624,0.02047632687239923,0.027511678913020997,0.05500736607614893,0.06318577046493479
LAMA2,0.09194518675787977,-0.010090016225738633,0.0945476036796175,0.004444104132702328,0.010381004061180362,0.1152452730402615,0.11634990241801921
NRG1,0.06891565701336491,0.018297608901602706,0.012114312010436825,-0.04053164312098108,-0.0013104018805883196,,0.05621511449347744
SPINK1,-0.04219775343418666,-0.01941234204548487,,-0.026569429761321827,0.11253102922732994,,-0.048200785206879336
EFEMP2,0.06941325330157576,-0.016359211343919093,0.049571237680395175,-0.021453365511042346,0.07026028435512273,0.0697973221914022,0.03186663236644229
SELPLG,0.059175676278826965,0.05635477747237873,-0.006804860725830412,-0.003695194573768587,0.08345978040766289,-0.010933966031362138,0.1001685358790724
GDF6,0.03320357850897009,0.01953258304293711,0.057967173311634146,,,,
HLA-E,0.11549335376565771,0.08254795316623807,0.133693430236533,0.051993616509063964,-0.050674337918336296,0.1026997534961227,0.12145274133245998
PTN,0.04944299959979482,0.012153501518627126,0.11769937571101834,0.004813843515354128,0.14473559491048044,0.026060938045244945,-0.10077917398322295
CD274,-0.018289231109504995,-0.018385562880261365,0.05073843378129403,-0.028206317854197575,-0.054222477233607784,0.06566344967070485,-0.013793584690484717
CD14,0.023219368708701733,-0.017304537855827345,0.07334702978632539,0.03545592101820476,0.012691782225724625,0.05194291176401457,0.0016683526669067287
SFTPD,-0.022754972568069423,,,,-0.02298343271461912,-0.01696767254168969,0.05928264232939194
SLIT1,-0.01937088820386951,0.010057031402801012,0.027537829771131086,0.1916206486608571,0.0805806749813483,0.017269374587679936,0.019649689897379356
CNTF,,-0.011668608665977015,-0.02089394715500564,,,-0.020414575573840736,
BST1,0.045488598193952706,0.04697789399848867,0.14086266131032718,0.0007894256771574906,0.10704419844610938,-0.06056047790257385,0.03032499441980508
AGTRAP,0.02651984519690903,0.02328417129373759,0.08260501613532088,0.006771092447371528,0.04108817591352488,-0.022864266571730858,-0.020192838391181057
LAMC1,0.1386551994762808,0.02744033627395894,0.14664570777027683,0.020922085457208903,-0.017348802468898392,0.0541324755488417,0.16266273656290725
COL6A3,0.14523068084460797,-0.012631500207898732,-0.027852204136966253,-0.013612007500978893,-0.04568939530425287,0.024307580487407495,0.15284035277456776
FN1,0.1514680177528547,0.007609164359044205,0.14504023655021503,-0.024643082421640407,0.04209978026320708,0.1189600611552162,0.1652372819368175
MIF,-0.12085847190740705,-0.014966888326533413,0.024760386239861588,-0.029735289668199286,0.05243435290104843,-0.0019613305432878247,-0.08748393079746768
JAG1,0.06349008697300457,-0.008425276766629951,0.08765858412589976,0.08980209131235599,0.058956734114718204,0.03681504655480386,0.11942017410922998
NID2,0.14730827144312658,0.047068557185364304,0.1726263200669204,0.07029325737067399,0.058005969564639666,0.12341099859207086,0.16452780953126955
EFNB1,0.05397519020581938,0.04698754041423843,0.040544974764598694,0.06726297930177594,0.08812825541425957,0.07744607888655256,0.07461029272816126
COL4A2,0.15559476732629648,0.017172986669631938,0.12975914883212367,0.10355842075362184,0.04136854371500547,0.11404401346734336,0.1917582961971558
SPP1,-0.09409881240358238,-0.03742149910670979,0.1558467870627579,-0.029947016727514403,-0.17144441508387684,-0.05970726614994045,-0.12713379652480264
PODXL2,-0.030489527003127403,-0.025764507245834425,0.02786767107733061,-0.014098631564706969,0.11974869826943631,0.009990544795550407,0.03184123551494444
FGF9,0.017521135867816166,-0.022385870727196486,-0.01755391423214584,,,,-0.014450416597392143
ITIH2,0.035666800809013695,-0.015589711633302906,0.20540517590931145,,-0.05116499805817142,0.02721825207104711,0.07735367060513054
ADAM10,0.03255906902311535,-0.024235113692945204,0.02131960439710609,-0.029426152779289744,0.03409481475399305,0.11223940887049082,0.038246752032458406
CFH,0.1557852784608622,0.04858866224279272,0.13672038238547732,0.05108492354674664,-0.00782031830851714,0.06046929981060949,0.13573808709866947
COL4A5,0.01741293577238931,0.02009170515323053,0.024336391876733705,0.018912521086008632,0.035608897124424124,0.043387474944839015,0.008322399192285414
LTBP3,-0.030164396593534364,0.055329139948417115,0.07058459100145019,0.011136653185724205,0.04860793605851601,0.03371569330229742,-0.06068281292921944
GNB3,0.04818367971130773,0.07572418007436545,0.07796112219707863,-0.0201069018119898,0.08193541232737875,-0.004837091921798815,0.01314436288531524
COL6A2,0.10461449186238776,0.009036763082513022,0.06687455627352255,0.01816967633975304,0.06300311040786345,0.0818764711534042,0.18925959330019398
GDF9,-0.0048078046995833415,0.015120234270376075,0.09135391855661425,-0.021805877282682164,-0.003971855374652666,0.01980602007068623,-0.05802847767322318
NCAM1,-0.0513490784545208,0.01938385321601665,-0.06599431703568817,-0.010686809643348944,-0.04466814494082955,-0.07227687924773514,-0.09718407747650537
APOC2,-0.013680494686626826,0.020122715610441905,0.03898430650781932,-0.04681311969464035,0.05694370243932236,0.0028663222559759637,0.014495090480251742
BST2,0.0033628539004807514,-0.04268544489055473,0.16160358582687467,0.035873139540849565,0.04083111641200927,0.05500618308580326,0.01993756469764921
COL5A1,0.08819976601121257,-0.00130027610868116,0.12068887965961074,0.0009755335561276832,0.0917875020294229,0.0722931012465293,0.14480984985311046
CALM3,0.004538842659537975,-0.026483054848675004,-0.08548985101765202,-0.034201202663807995,0.026360821167404395,0.03397990068133229,0.09822098008033987
THBS2,-0.0028905719605495242,-0.028027061196041595,0.058637660264089494,-0.04408078425576384,0.004105782903025189,-0.05255987107844944,0.058654473419229296
SERPINE2,-0.08691501098473547,0.019459331162740047,0.02159906183501517,-0.09788697141192573,0.12038237698033262,0.012266128242398096,-0.004743182148853584
EFNB2,0.0439533499491361,-0.01842336626924537,-0.0068875873550467235,0.009907750108700843,0.07633070235655028,0.09772162369916722,0.002656832024962368
PROK1,0.09716897314748876,0.0692431501103915,,,,-0.020414555646556722,
MMP9,0.15194565620673148,-0.0011831388985140045,0.10075597851446401,0.08023970273971757,0.019125348678938878,0.010036651561935783,0.16183475988171167
DMP1,0.022814019845304297,,,,,,
NPPA,-0.0018421679404305126,0.03009653607604146,0.028039133384460287,,0.06758283454208398,0.009203193559293216,0.043841153052144796
APOB,,,-0.016020372603114143,,-0.011144256178184628,-0.02240151623924338,-0.028400544356219692
C4B,,0.053255774523155545,,0.030399996267983072,,-0.022672180514996764,-0.03144872335307489
NTNG2,0.04076188122005376,-0.02897466911199621,0.04039618765846289,0.0031293238528102268,-0.044020099688618475,0.03448868901689436,0.10504540155567213
LAMA1,0.025317777679824363,-0.04199981773782699,0.13134640882609627,-0.025645464375678755,0.028405209411645583,0.013296380442421917,0.06452483700246872
UCN,0.0125927687257262,0.0016583270127943023,-0.026838416350551775,0.031946929357966315,0.03491465071905799,-0.043794108014224044,0.019869281346357678
ARTN,0.022455097625177296,-0.019803299523717073,-0.0242684737218068,-0.01654828354691201,-0.037092060537005374,0.009577454453921656,0.026149449147873732
PDGFD,0.06620825748592662,0.026912773466895773,-0.03424970328979659,-0.00162080687493364,-0.0134691835765184,0.06496419611617377,0.04991447957815842
EDN1,0.06997098545012448,0.050636270882939795,0.08890343684437772,0.0043460738136233456,0.0998911540295257,-0.010149999849321373,0.13074174958139978
ARPC5,0.11008706903782546,-0.005567048320761974,0.0176297031163237,0.045863440924307386,0.008425427659104564,0.09640240619049573,0.10409713593356991
GSTO1,0.044687010299084916,-0.02500231737506666,-0.06002064628824833,-0.017200347799462234,-0.04620735095916691,0.0954310708770673,0.13899595380117877
PROK2,,,,,,,-0.02589468843370851
SYK,0.0336212712224429,0.03919953142124078,0.057335786859899936,-0.008574291089109766,0.10465277996311634,0.01879163010781419,0.09002895877844332
CD40LG,,,,,,,0.11025820539280042
ST6GAL1,0.059339944599850085,-0.02807956671553707,0.02612599863127643,-0.006239243192416621,-0.03130901975283068,-0.07169144803356707,0.03803907003133888
WNT3,-0.016521079772201793,-0.01323612237750628,-0.01617511622020422,-0.01682013925321009,-0.009219182290153392,0.07211743332458694,0.0574182174431858
HSP90B1,-0.02844778553673601,0.05171870520915905,0.0497875589125501,0.0532871831034364,-0.013323404471695987,0.0247469509424106,0.030142867254963093
ZP3,-0.011331959413022376,-0.005871115811837887,0.05709595754721745,-0.02008491986985869,0.1186955123807854,0.04199817297203761,0.022614082018465622
ANGPT4,-0.013225498016373459,,,,,-0.028248169805269722,
NRG2,0.028641911916003474,0.002983645177251707,-0.009074235643017754,,0.052837457620856766,0.08359803572606496,0.02984696819456534
MELTF,0.013540541315520642,-0.0021790676700641763,0.024432770857644084,-0.03719091561762246,0.03694344159155636,0.05348256063057926,0.04302034096477103
NLGN1,0.0017560325434565704,0.0007401424796346261,0.0960443972551914,0.013755376528479126,0.02314153283864504,0.026569434008314262,-0.04165654116715765
SLIT3,0.06815116304597765,0.016140155442864502,-0.055717477163491486,-0.022048579313748512,0.057574308657849994,0.04120175165118635,0.131925260330393
