,ZH8811Abulk,ZH916bulk
CCL25,-0.02109839395220999,0.019269773874374275
MADCAM1,-0.025160653340001973,-0.03774462904446354
SEMA4D,-0.05972865060499188,0.0923909599317092
SERPINE1,0.036389133863159034,-0.06738266332292317
TNFSF10,-0.014699796876792796,0.026504499941609444
FGF14,0.03058394561122789,0.0015277349185307191
BST2,-0.03043365533003526,-0.02631415914649672
PTPN6,-0.04615115773466498,-0.07108560932770723
FGF22,-0.031460326432637804,0.03896710997731327
TNC,0.05829671137217586,-0.007111526645994874
CXCL3,0.002597291794077165,-0.009311987550963456
CRH,-0.007185834976537374,-0.0027401880249881393
GREM1,-0.024113424065854896,0.0422092723917565
MST1,0.0487393977860805,0.08245384876519375
ITGB3BP,0.025894102198272588,-0.055981750247759234
NCAN,0.01868439556262269,0.0607463839594809
DLL4,-0.027174582143002387,0.06340264328472205
UCN2,-0.03522207656776951,
VTN,-0.023586023747271506,0.017628636632614058
CD70,-0.0029073142999405965,-0.03583278525231949
GNRH1,-0.008210584209365036,-0.027527000152137996
CKLF,-0.04405323279664162,-0.03559961093427271
NTN1,-0.0003902456149474813,-0.04136231608828822
WNT7A,0.11465327324897076,0.005358610778421455
HCRT,-0.01199418944020619,-0.019724631308202074
CXCL1,-0.014007845014995303,0.0042044015973981596
EFNB3,-0.014432936183563299,-0.031141742213439343
CCL27,0.020418446892580416,-0.01677449970315717
CCL7,0.08046389181563585,0.0026133844129648536
BMP7,-0.019046239549505316,0.011985419736597955
FGF5,,-0.03169488894741642
NRG3,-0.07261881532298793,-0.009534806999030544
RETN,-0.03456359752162477,-0.025330256142789172
OLFM2,-0.03792254812922453,0.029578669251595295
NCR3LG1,-0.03321441396050065,0.01903286041762178
LRIG1,-0.08180415394906976,0.005307557851282004
SST,0.01162472173079831,-0.01351272855612629
TNFSF12,-0.029779509399901646,0.06188090426894287
SPP1,0.09201989067820822,-0.028271840736255965
HSPA1A,0.033372853992046383,0.035435230649273924
VWF,-0.04024447170438557,0.0938960295445693
S100A9,0.04590474973230874,0.009980403507646247
DKK2,-0.024045486767878644,0.17190126941837638
NTF3,0.027203091156602643,
CTHRC1,-0.037402819171016934,0.04843028094482421
ALKAL2,-0.03382082385162196,-0.023271873164196676
RAET1G,,-0.020070238470182817
CEL,0.03285788761080915,-0.02771918568886233
CCL19,,-0.0286634698375207
AGTRAP,0.037585925336174136,-0.023004122159566227
HLA-G,0.07713809287472453,
TCN2,-0.10165230291654702,0.0626379821211027
TSLP,-0.033214408763014576,-0.044480502092541695
LGALS1,0.043944382507966465,-0.016868390852956886
COL16A1,-0.07696814185096504,0.05471654320301246
PDGFA,0.09821502677989678,0.02781288920536832
LAMC1,-0.03764776973407997,0.0014078840785839198
EFNA1,-0.02946524446945119,-0.0005123513708207956
SEMA7A,0.05596796557060991,0.07486749285738445
ICAM1,-0.043978971700292066,-0.01819612272880349
IL10,-0.045767701061397055,-0.045134139388720844
PIGF,-0.03998584253953905,-0.021819577934885565
FGF20,0.04910336748785288,-0.018751062718833138
TGFB1,0.06738231743090298,-0.02240999205167791
NGF,-0.029807070100167497,-0.011862852367916102
SEMA4C,-0.031759774828826054,0.09463928473116018
PROC,0.00039407709973912077,-0.02828900242142518
CDH1,0.057390778244527006,-0.04231604852731033
QDPR,-0.05270676738289377,0.05741025115107106
IL11,0.04108847233032257,-0.034808095146486764
HP,0.03641983644428514,0.03332093427677951
NID2,-0.026988028056875484,0.03459285402675401
SEMA3D,,-0.007940359019738453
LAMA1,-0.06010433270909211,-0.02502693303863575
RNASE2,0.052019590312495936,0.019730946083594846
FGL1,-0.028267755521874226,-0.0037194413130138253
PTGS2,0.012772035281734451,0.0030144050995987584
NLGN2,-0.005708244074450618,0.008427566561647363
NRG1,0.007533237403172384,-0.03754040170950408
CALR,0.06284637763210144,-0.0547158757932885
CXCL9,,0.0034061882829296633
C1QTNF5,0.0065841517554859185,0.024525577788460703
FAT4,-0.037045267215723966,-0.04166448567232056
IL16,-0.040195000607524074,0.011306339718273644
TIMP2,0.05460429036353196,-0.002325711903032884
HPX,0.02316429747653478,0.05002651298131655
PGF,-0.03686967380490359,0.00765203950235301
NMU,-0.024804808401326987,-0.01652165158196309
PPY,-0.005451667949798773,0.008075299264926597
UCN,0.074086758575374,0.009923797642321463
MDK,0.0026950817588719603,-0.020077965294808715
CTF1,-0.04258396930370537,-0.02058524401294913
LRIG2,-0.03894083650703006,0.02785667846830917
ANGPT2,0.012328084417045863,0.0848852848180663
PROK1,-0.018714077623895486,-0.02512226614675196
NTNG1,0.018191421710292588,-0.00805000238241317
INSL3,0.030831719794411593,
SYTL3,-0.03541522222345671,0.014359138311256668
CNTN3,-0.02147159728455533,-0.012193491696879166
ARF6,0.023398620210183404,-0.02459956988631502
SEMA3E,0.011451175330423486,-0.02611940776313603
PROK2,-0.016261070337321586,
SEMA5A,-0.01386747599434332,0.04367192507077234
HLA-B,0.006121990151795819,0.043816754854364065
APOD,-0.09079813017754396,0.022142214392665407
GDF7,,-0.028663479162470876
INHBB,0.06610397089258449,-0.03087895058129025
MATN1,-0.039132113035571764,0.16512193686951535
HDC,,-0.018751049723224566
PIGA,-0.025787659814447663,0.015150469090262958
KITLG,0.04979072516897599,-0.06168378440551028
SEMA6A,0.008563661988267062,-0.02720812385726872
BGN,0.01868995795459651,0.04148878619170898
ANOS1,-0.024135581771893566,-0.027795342473833116
AGRP,-0.019280961580105786,-0.018751058086731928
MIF,-0.02482348674271712,-0.03391766040779622
PTN,0.10725119671494952,-0.029736407291410083
BMP6,-0.03406284680784337,-0.020575922948138148
ULBP1,-0.025160656958410695,-0.042445177905464405
TG,0.016428822811146822,-0.030121806490670436
FGF17,-0.051529545971640604,0.028001857248516865
PODXL2,-0.0048289690466543555,0.026865362100346804
RSPO2,-0.02885341723550235,0.021522759707388
GAS6,-0.0036503400230020033,0.014911493331054215
ANG,0.03571561935627532,0.024230724971404546
F13A1,0.04257910954624593,-0.03653996627742185
TGS1,0.027803988129307223,0.002013142553986606
PTPN11,0.034161217612686486,-0.024106742577056976
IL23A,0.02267437914802111,-0.026943367335764322
CXCL11,,-0.026086898425650925
CXCL16,0.005882520569578782,0.029644629599587764
NPTX1,0.06845875986277074,0.06780368904666695
HLA-A,0.06377226054280166,-0.021955125325757715
ASIP,0.017246317780021416,-0.05150008069791781
CD14,0.036398772566570904,0.005485181636421891
RGMB,0.018150689016476096,0.04399447224466214
SPINT1,0.013149481014914989,0.05546315067493177
APOB,,-0.025122265752306312
ADAMTS3,-0.017029279941508595,0.03835409695752732
EFNA4,0.022218452328172576,0.018729284874254393
CUBN,-0.019843367728660122,0.02190210563175492
ADAM15,-0.07174061917149067,-0.002380846411591061
TNF,0.07171514458040074,-0.019552476677852565
CXCL6,0.02023795602745625,0.09922782109157313
MFAP2,-0.025679960091559043,-0.027587689710391758
S100A1,-0.06414544884693639,0.026649507930202557
CALCB,-0.0223997585906374,-0.03012180395943217
BMP5,-0.044265420940308275,-0.03337088341385047
MMP7,0.04236027895221204,0.02032756402946956
F8,-0.009648727665393224,-0.0804368020656973
MTMR4,0.02719879668203325,0.042522944997450164
LIPH,0.003843198988070948,-0.031177825505499194
TNFSF11,-0.019280960595623526,-0.019552482494467543
ADAM17,0.05379891395104117,0.04393396722201927
MFNG,0.07428164112846079,0.06691769128081106
FYN,-0.04394816962098377,0.016187473689785393
COL1A1,-0.014483676371754442,0.02127292532848118
ZP3,-0.030181198797453783,-0.06278207733223477
VIM,0.03881397187635243,-0.060767439072685885
NAMPT,0.0859231696637737,-0.03464606809599969
S100A8,-0.022442002525490765,0.05106504788835959
FBLN2,-0.07255403447152016,0.0006538251193891847
CD86,0.0363737636525729,0.015196978467751813
GSTP1,-0.10323474459061932,-0.016017273685408572
NTN4,-0.08976799329930392,-0.02345225372198714
ANXA1,-0.010071309863242417,-0.06970822582872799
TNFSF18,,0.11319308213834008
CCL4,-0.00589689774405275,-0.026632689356604625
WNT6,0.07972212831138463,-0.017916300572378554
SPTAN1,0.06861693666898047,0.027309608002837858
TNFSF9,-0.015921598145455608,-0.05081753471199368
CD55,-0.01392539107150565,0.0522231767255467
CNTN4,-0.01774221515622546,-0.05344535044771147
NMB,-0.06607125822621698,-0.07157412770847987
WNT4,0.03482629827736237,0.08642100473787821
LAMA2,-0.007072186274001852,0.06004522822225216
S100A12,0.04523544593614071,0.03987478713537524
CCL2,0.06079451774901528,-0.03725772830986847
IL17B,-0.027063115966111224,-0.020575937233766432
RIMS2,0.0707447174287558,0.06457339576491128
RSPO3,-0.042471575567828095,0.11684169441793156
S100A4,0.029290203119060387,-0.07258026973401148
LAMC2,-0.02404548564482848,-0.025945461313783294
ARF1,-0.03136017497788489,0.03176244727146063
GSTO1,-0.017102439790745924,0.003131045274167127
SPX,-0.02602159680194849,0.05509678334872639
A2M,-0.03622339175111009,0.034743461974259614
EBI3,-0.04123390686432118,0.034113561400141316
EREG,-0.010469681615690505,-0.023399562621501464
NID1,-0.016571305779264286,0.10073553044843796
LIF,0.05680006058126766,-0.026633514436145585
COL3A1,-0.008174335540768164,0.02989520504452649
CCL20,0.09743352350297403,-0.011216840917295308
LTF,0.01580854513058691,0.07406299258262197
TPH1,0.05250634070678175,0.0535745185923088
PKM,0.03890003572257449,0.016758658845308565
C1QTNF1,0.08025529473710456,0.008098641130869349
NPY,-0.002857072558492077,-0.025189743196436354
HSPG2,-0.0035964447767685274,0.056610129216048445
SERPINA1,0.08147722696251072,-0.016185862893869266
NRG2,0.0273940162739012,0.021165403510518335
MMP2,-0.032026296006303405,-0.006884074820333912
HRAS,0.05430168321568687,0.09139398403453419
AREG,-0.026149667239761042,-0.027007744877037467
SEMA6D,0.03681924619495409,0.050686059848948584
ANGPTL2,-0.07524894116213021,0.021072526956343825
HSP90B1,0.09788550482843945,0.011895469703869073
PI3,0.11394491673131119,0.033891755628463145
ADAM12,0.012123774385042094,-0.0020768179648531365
MIA,-0.1269285771776443,-0.04206397548926377
SEMA3B,-0.09390223965464103,-0.000481357162195937
ADAM10,0.011949034852156547,-0.007166825858758691
IGFBP4,0.010826518204048034,0.045320800436441384
LPL,-0.09409149395722295,-0.04812697307543189
OMG,-0.038897333704335874,0.0885618648959832
IL6,-0.0389343380609214,-0.01654344283844526
CCK,-0.04645075314963135,0.0650542144502568
CALM2,0.026763393553389286,0.015115951134809737
COL9A2,-0.0020978937531960476,0.0465301143506552
CAMP,0.12141654557844138,-0.025741819530870406
PRG4,-0.028267751704795716,-0.02828898623060545
ADCYAP1,0.06788478528976115,0.03435274215562898
ITIH2,-0.00036036331384609467,0.024089496220201335
DLL3,-0.0631464766187782,-0.027479956328518677
CLEC2D,0.012039075166891823,-0.0215195754165125
CCL8,0.01747022776511438,-0.022503147468211786
COL8A1,-0.020610120847118482,0.04409010477824589
LGALS3BP,-0.0012238269034234141,0.01084894419281481
SPTBN2,-0.002897160134957757,0.07413867992722256
LYZ,-0.049954149392410996,-0.034325792634466945
XCL2,,-0.022262645254810306
LGALS9,-0.023165359706894893,0.004560372201507112
B2M,-0.037706415297217036,0.03349211138120721
SHH,-0.026934237710125784,-0.0490938032979518
AGT,0.008385231241853341,0.02121372098880946
AMH,-0.05674460291624996,0.022054265657503028
THBS2,0.023457369789486128,0.047855023040746514
INHA,-0.0488982496300984,0.02204069992243682
SEMA4F,-0.07797721360844204,0.004386666535153885
PPBP,0.04766610188188144,-6.634313893622182e-05
ICAM2,-0.06114662373731561,0.04018591963419629
EFEMP1,0.06822723557674518,-0.04871558011701564
LTBP3,0.017457047664775592,0.00689593358225406
COL6A1,0.014291719754524729,0.05621386339830502
FGF18,-0.003956036829799982,0.012408735557795881
RGMA,0.03324180821060121,-0.05001040985031169
COL4A5,0.006736091880379736,-0.000293366895232213
FGF1,-0.0629373471724273,0.03480583405850374
LIN7C,0.02458536829144484,0.048276193029016444
AFDN,0.09153622588864789,0.010318345620159304
SEMA3F,-0.0652787828345783,0.04510584870066393
CD24,0.04311580390328351,0.046617203319065416
LAMB2,-0.02209893104897661,-0.022394005449631358
ICAM4,,0.023352143278988824
COL7A1,-0.01078994457173586,0.04333239019648598
FGF3,0.03442658141581881,
PCSK1N,0.005179145954165714,0.04412966180190152
SERPINE2,0.05733385083125181,0.003250602788399846
FLT3LG,0.022771456339938236,-0.008627767984347617
SEMA3G,,-0.041067748992895774
CXCL2,-0.03593021100391899,-0.05498919377211379
PSEN1,0.07071409806292342,0.004798572359157959
FADD,0.0026770879483787673,0.008278921515467356
GAST,,0.03957479159781065
WNT7B,-0.010049013179679805,0.09327911414224449
NODAL,-0.02923812062513887,0.06160043808516029
SHANK2,-0.003552406572834454,0.04603478490156802
ST6GAL1,0.013527470511457085,0.07505657716423003
PDX1,-0.03146032099183259,
ADA,-0.020739525957904955,-0.05440807598689404
WNT3,-0.03565180238565983,-0.057759969502475396
ICAM3,-0.0347151373585902,0.04135834346815642
CD6,-0.024497073922333756,0.053884034931927664
MMP1,0.05005153941876,-0.022582969714418217
RLN1,-0.02089470479911104,
LUM,0.00631738718271938,0.041128260273237405
XCL1,,-0.01778028394001003
SLIT3,-0.04435065926603845,0.06702797371922377
SOSTDC1,0.008417853692356347,-0.013050050819416714
PDCD1LG2,-0.004434998282399106,0.00015043950930984526
NPB,-0.06674458168059023,0.02779434745856757
ADM2,,0.031358869697425226
BST1,-0.04913914036085618,-0.01754905524803754
ADM,0.058693133390056,-0.030414782991444445
LAMB1,0.03520445799860594,0.06491730564745302
CD99,-0.003022781843726744,-0.004649168473377015
EFNB1,0.028590372918020534,0.04942647783991217
INHBA,0.00902503489931428,0.03944039314287502
NRG4,,-0.007941622951421453
DLK2,0.0769216190691918,0.04227000827439974
CCL17,-0.017219976776806468,
EDN1,-0.03842787092105814,0.14765216643672638
NXPH3,-0.03736475075297024,-0.04282971915518777
SCGB3A1,0.008967626184500171,0.03859915561617633
SELPLG,-0.013276220968074154,0.05403669641862989
COL4A2,-0.03552982801996485,0.07471905232924074
HGF,0.027832832930593552,0.020954135503015347
RTN4,0.0830355579130314,0.06854734190369462
IL33,0.08625740733426258,0.026825800997423717
COL9A3,-0.048150320984996206,0.030130515347585464
HSP90AA1,0.0654273624522546,0.06355744468887348
HSPA4,0.0057390635582784165,0.048609709303425334
ARTN,-0.00993256822171912,-0.03622978996491181
IL1A,0.06398541504755943,-0.03220512439020759
ADAM9,0.06942606173963853,-0.021478214685923
AGRN,-0.02583104167166796,0.0707862638512287
AZGP1,-0.05259104692171343,-0.029278114698442805
SLIT1,0.018985388552694715,0.09544933043140923
GAL,0.035369982750371724,0.03761895533985707
CCL3,0.022437676744796953,-0.041245362336137535
APOC2,0.022986237705793004,0.016924864804893375
ZG16B,,0.10121118450933105
IL34,0.010309161750659787,0.08465806373295318
L1CAM,0.04927348269370461,0.04587790096647411
GDF5,-0.026322298207358263,-0.020124637919383327
CCL26,-0.021436038523203783,-0.02678785153039072
LTB,0.055233175720461936,0.08446155195191804
BTC,0.002608147010935301,-0.05118234966214415
SEMA4B,-0.020942982161456822,0.02805628536381172
CCL22,-0.004094882943889232,
IBSP,0.10325300736396881,-0.039783555737347376
LEFTY1,-0.0012756963453649844,0.03802276808317632
NPVF,-0.023353195554927635,
SEMA3A,-0.05484769030336624,0.04058836469851262
GRP,,-0.029217540837756416
NDP,-0.04834680888596315,0.03518986164085607
IHH,0.044409985130378624,
GAD1,-0.01515163663916809,-0.01937108918678939
SEMA3C,0.11367826736530347,0.109453124591683
TGFB2,0.038700984377136656,-0.06395960522355756
IL1RN,0.06591213285050478,-0.04456730644138197
TLN1,0.026171790806063366,-0.017048218851928826
CXCL10,0.005016361021986244,-0.00017737694072642282
ALOX5AP,0.050278036481422976,-0.019557727923670335
SORBS1,-0.03828410834726081,0.04587793536806638
ARF4,-0.05212141608830117,0.045795964106858614
TAC1,,-0.020345614054369417
FST,-0.03976568173578884,-0.018353988515591033
SEMA4G,-0.021925989811544085,-0.04217865745504906
WNT2B,-0.04599086954346006,0.00023530382541587432
CPAMD8,,-0.020324555043578316
PNOC,,-0.0027494035443143116
APP,0.06563568395255608,0.035001843409022154
IL18,0.006200147989354709,0.06275802643320035
IL24,-0.019558576516910856,0.0039732898631450065
SFTPA2,-0.020370107728863898,-0.018751058215401364
WNT2,-0.007882093841837464,-0.004244815094372533
ADAM28,0.06528101607466377,0.0010352424524305765
PDGFB,-0.045778518625676105,0.06354491992509223
COL4A1,-0.026816541108656843,0.07478153870481348
TCTN1,0.007138721691536158,-0.015690821977096887
SPINK1,-0.04249054115777573,-0.012618531338623817
CXCL14,0.03599053121955226,0.03234827806924627
NPNT,-0.029269325916491742,0.02864724536346364
GHRL,,-0.017916306748804633
HMGB1,0.09712848057568013,0.05103758832544153
APLN,-0.01136363941773768,-0.0213533961703945
CLCF1,-0.015948734859008044,-0.012732337788358004
DSCAM,0.01108426298473809,0.019282844207691396
DHH,-0.046410949708817366,
EDIL3,0.03133813612430326,0.11429412225422865
LCN1,-0.0024343047936891443,0.009683863816654913
HEBP1,0.029241518655044374,-0.013862195459631214
MFGE8,-0.019968346659500417,0.005992794002919844
CX3CL1,0.024262316580002108,0.003245642191570231
COL9A1,0.029123143419870448,0.050677486611387906
TNFSF8,-0.02706310803258951,-0.025330275134933102
EFNA3,-0.04706804790146634,0.06761855311325735
ANGPT1,-0.0173988478875406,0.025506309812216653
LGALS8,0.006221345505943871,0.06425560107052114
MELTF,-0.014143364066697734,0.07352035471707266
WNT5B,0.00405737036045204,0.10596942160749606
