,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.013714010767005689,,,,,,,,,-0.02167589236434359,,,-0.026101616377920665,,
BMP1,-0.06410925299400548,0.01977843234733859,0.010091809372529728,0.0323225964548122,-0.0026315017204003015,0.021245715536980136,-0.09960879831054373,0.06121980712565114,-0.011026870168038085,-0.011626686483088811,0.0038286116086576334,-0.06704707401977959,-0.12707870083969408,-0.08393675566777734,0.017537019490158054,-0.010686128365463976,-0.0420679178167334,0.09769308955164063,-0.04494384510756074,0.0757599085788338,0.010428805515920386,-0.002092364391892601,0.0886961719331844
NDP,-0.03065905575359743,0.04749444255684526,0.020919513218686007,-0.016507797374000394,-0.028248535562806893,0.05417138990726702,0.06336586495147443,0.031257546492045284,0.025964450610871662,0.10176115491654306,0.02968951572902968,-0.05888673437832268,-0.03598338624292401,0.05102564129279343,0.013488764637025011,0.014879478621625827,0.02290739718371229,0.03791592826758285,-0.020003087244719053,0.06934451357563177,0.09628685665740963,0.015939983429366075,0.019008754214391757
TNFSF18,-0.02788689978732687,0.019612991024280674,0.025442565640219787,-0.00031397902260311056,,,,0.07726882565378405,-0.023971697250354605,-0.008499051220564616,,,,-0.05814467110767113,,,,-0.012980251523740638,,0.030199986546521007,-0.023502496455801093,-0.017116627141709424,
IL36G,,,,,,,,,,,,,-0.033877975441583386,,,,,,,,,,
RTN4,-0.03439655978904681,0.0906332941182759,0.08483850623755478,-0.03485364878821154,0.08461891464981212,0.02095500434793381,0.10830978216835271,-0.010555492864844317,0.04661837022548389,0.08147143343944582,0.018196051667189263,0.28638384944219264,0.13729762628828807,0.08220953043571723,0.05908294230552593,0.015786294684803918,0.01699792008523362,-0.10424268901741761,0.12320939388883952,0.020418617517444473,-0.011385729119322757,0.17500547700343347,-0.028909751336248395
HEBP1,0.024321976298385013,0.020872949487317275,0.06431228680540774,-0.004487822721994254,0.008423039437547844,0.020877692011795786,-0.0010897372174986136,-0.05129964424722522,0.015532935875659152,0.017784908897252996,0.009631768350377753,-0.1366305736834085,-0.009300606209944676,0.08290248163273871,0.009765610709913216,0.052895551117642006,0.07080245245169844,-0.02065520847065473,0.03875786938878201,-0.056873523225773215,0.06957771800369271,-0.02743690229778702,-0.03978424177052071
WNT7B,-0.02456748527064502,0.19026983890561025,0.0006935629575802788,-0.036776321919696056,-0.03207725138771979,0.0037453284484465846,0.007293727586965767,0.005910349026414213,0.14649890360760043,-0.007073247541488614,-0.010426691369946312,,0.07732407098136851,,0.004683015104187894,-0.009460245092192843,0.06324952691975372,-0.011929879111235477,0.03967355738323798,0.04684588771829969,0.06136559043096437,0.10352274509181514,0.10314529942451942
PTMA,0.02798093211546316,-0.10185405593006064,0.017828449782148204,0.01778557137172553,0.007671559773892584,0.03178879694169151,-0.09568220136783052,0.03653704462674246,0.003696889172830765,0.05191831028490883,-0.06636274601089226,-0.3317118364489747,-0.12952795993740202,-0.07720210028957226,-0.050782472655021164,-0.1559941248265963,-0.038144084393410195,-0.037769792199524164,0.01990538682057164,0.07498373941980398,-0.04872445323384545,-0.10233829638472863,-0.1097675861600492
FASLG,-0.024567492215810168,,,,,,,,,,,,,,,,,,,,0.05088072280793419,,
CEACAM1,0.020250510799301975,,-0.015014171829375705,-0.02822361512654851,,-0.026486361621886157,-0.0332633741823155,,0.023412387835371237,-0.007903844872858687,,,,0.05002653657179296,0.13707862762996986,0.00565254859838611,-0.0283273529427094,0.012548064599778686,0.03022528950043161,,-0.03149734492081729,,
PDAP1,-0.043662317954712,-0.05265389991909139,0.042481033098715364,0.013840996366770195,-0.009216922431223906,0.06314099673595665,-0.05552807313091911,0.014131301413442095,-0.00025369377999137345,-0.0033036936946691155,-0.011473284495552863,0.016474469730049488,-0.05254541774077096,0.03311477910019619,-0.0719982628293975,-0.014038927317828284,-0.0720982013373989,0.021273408751574217,0.01884247220386426,-0.05297321296857498,-0.012896991788162435,0.03212431635324139,-0.015458800573484328
QDPR,-0.03854110271359721,0.13026329936579525,0.08393809809199716,-0.03694300991517054,0.040957063714401665,0.026398479038492056,0.0690901024019927,-0.0081428405812088,-0.10479795456933755,0.039532315026479956,-0.03818373179254583,-0.3110268496101238,0.004998125587852137,-0.03026429879670105,-0.02015108165442223,0.022653354186101805,0.05504234465839818,-0.054832366642472256,0.04611761649295927,0.11825295965677184,0.05991896455869407,0.14824611948347183,-0.04651066283214012
POMC,-0.06794463381810388,0.2032483062801867,-0.003362062052459127,-0.043505364278030416,,-0.024326315354304358,0.11020038709100682,-0.006141851798717234,-0.002200470236285787,-0.008962466497202861,-0.0006335090018252681,-0.07122404176598941,0.03714411387734519,-0.10695927862159452,-0.08497035707908697,0.039319956384643626,0.043037318636122375,0.04031421227750704,0.027747985376888523,,0.06597551366783368,0.020998849263952034,0.02790136980966799
CCL18,,-0.042945064471025564,0.03419482346216841,,,,,,,,,-0.11387780253339494,,,0.005279750312504871,0.04956899229525162,-0.03692330770850613,,-0.0777358483549944,,,,
CCL17,,,,,,-0.011677431712483758,,,,-0.01697314153917659,0.027159040390266086,,0.03664290150317171,,,-0.04217000594033535,0.049798190960935754,0.017451236070836703,,,0.20124998846418882,,
VEGFD,,0.033909837580809496,-0.05074893821949332,0.017095131553438222,,-0.02476044517655646,0.01527062871962925,,0.01858910193753363,-0.020516699046860817,0.0263407234665463,0.03257757034876922,-0.03316845784166324,-0.01819675973119852,,,0.026206962789762492,-0.006677413250347197,,,,,
TNFSF13,,,-0.04644444104107173,,,-0.03968125148108118,,0.04116976692505605,,,,,,,,0.05819869761231638,-0.010586065731688124,0.03481439210785292,0.006894780360930579,,-0.020413403089352716,0.04292112079414128,
WNT5A,-0.01623786537297166,0.005775453338860794,-0.01780368641152351,0.031012082257518343,0.003964526739385779,0.024944853893680632,-0.06518805777539467,-0.03350345956643715,-0.055563268666942764,0.04360662904459357,0.02753085844128029,0.07069585270295792,0.013497294490296153,-0.01209738158064185,0.009009782818480283,0.04896296875249888,0.0011842294669128176,-0.0012386182563432313,-0.08504831042939315,-0.029145483138599944,-0.029048200535207923,-0.10451953884514659,0.04585860175755649
CXCL8,,-0.14015622688209434,0.008701128957235526,-0.028351267132877306,-0.02058989197267874,-0.03712308643875841,-0.07444447355877677,0.009535978119787094,-0.008911244147260501,-0.10807720258376337,0.005720864103150974,-0.12067403071790753,-0.07208940338853265,0.061497859840059295,-0.02138752317747626,-0.08003588539738136,-0.1487693191410996,-0.03059706242049269,-0.0774543426200784,0.06069294092346116,-0.051369641862718814,-0.08718377740512806,-0.0028295802757820386
GRN,0.03998023878213305,-0.07154701510028755,-0.033129493599987486,-0.015912178750635567,-0.025930944103095273,-0.007236800931130832,-0.031806095951560774,-0.053011909339808046,-0.04485685920869805,0.008790774545541372,0.03178073035572142,-0.19709440230233977,-0.013116138946182097,0.033043270220329886,-0.03681281634330085,0.032552208381384125,-0.05842966387486182,0.04577937729632771,-0.054795047771249765,0.038817662042392086,-0.07459370042816219,-0.00798636075026342,0.006225560266918665
MIA,-0.017765935394572555,0.0036630064609451253,-0.04194791936293928,-0.03595087109190991,-0.04274805408839731,0.02035468596035957,-0.05247143071254205,0.06789515303743594,-0.02262411511234045,-0.002525233173261823,-0.022935131388047602,,-0.030638153082576995,0.08224647160798645,0.05194919661463748,0.12508497367928634,0.17118073314232427,0.05366952994790898,-0.12249665975967458,,0.19373533148282085,0.012942422732720543,
COL4A4,-0.02845214951888925,0.008267235383411143,0.03011004134331967,0.07810914565697187,0.01797533086238077,-0.03196263611230999,0.008199891435679209,0.005405047599009834,0.026554042411554186,0.03524647505684135,-0.025777152709296532,,-0.02813044703196999,0.0699386717260158,-0.04680759404834121,0.04448797469946143,0.05664748580221784,-0.06737542688378773,0.0013236513941458725,,-0.011351516677917934,-0.0751311775776584,
TAC1,-0.024567478849648508,0.20005976777485898,-0.003826857129865744,-0.005807355115337922,0.025460271345668358,0.04927044382432768,0.13733881510720256,0.032090279620023726,0.10954386393234897,0.08766011418271147,0.03922259542807481,0.2549531971302995,0.13101486071776192,,,,,,0.039153168340735234,0.025382394072132206,-0.02697396293085567,0.13961317349330063,0.13810397909346625
RARRES2,0.023853809507725348,0.05186877265727583,0.06811528641202208,0.051748870716707196,-0.011733214726226137,0.0003218276247374016,-0.11381003665926831,-0.01747918263919594,-0.06914313125294953,0.10105484299581598,0.011402597937409937,-0.04425973426536426,0.014956603969052589,-0.02886868402532501,0.037731198739813065,0.030366779815431077,-0.02771790217358153,-0.004702252261939725,-0.04686673488113852,0.04969408443927671,0.03923063615399265,0.03491117782368313,0.03373567416157687
FGF7,-0.022066372617866446,-0.038632268087023906,,0.025279039223153662,-0.038682579714896394,-0.009347649725630207,0.045456437813062495,0.032692190840566286,-0.020997654155194317,0.032049639765257626,0.03573749197720792,0.013311837954831587,0.008907256952701729,-0.04085976621847016,0.03946628302459359,-0.004221301058365393,0.09805277992189289,0.036915941571157636,-0.007044633478891008,-0.014333739943425454,0.08324235601963985,0.03841769962963002,-0.06154036504885513
EFNA2,,,,,,,,,,,,,,,,,0.004279239857691901,,,,,,
HBEGF,0.020352657618596608,0.013136607065168086,-0.023188747721539858,0.03679513398958244,-0.08672709646629422,-0.04360904665258432,-0.05691232495638811,0.022591717654277255,-0.03092353451593878,-0.07745880824506106,-0.023549330758549546,-0.11313458447762935,0.03225747094712167,-0.03611404338890082,0.07339428261353008,0.023953443085682678,0.0546697420530368,0.021955500538999747,0.007762100944986571,0.03843352539466968,-0.022669464657794042,-0.05813555770674256,0.05235527088897442
CSF3,,-0.06227885291741548,,,-0.022768998352318666,0.0052445364504651775,-0.04907709533522711,,-0.03789730813222488,,,,,,,0.002040576850949975,-0.05428139813128863,,0.007220915002099531,-0.03965019877180716,-0.021603062038385374,-0.026579117155534245,
PI3,,-0.07377858836446577,-0.034931829703140266,,-0.053942941522828435,-0.05041657926876517,-0.04168440216987667,,-0.005014806054801467,,,,,,,-0.08210240650186566,-0.1724099823703198,-0.036758708950335596,-0.11428065191546584,,-0.046936276895631894,0.015885107573258995,
PCSK1N,-0.01005742728661375,0.18133768434893288,0.019731681621942103,0.03818249496015356,0.00658802260498058,0.051532575222532254,0.0628655999179356,0.00836451843170217,0.06374306744770523,0.014219663026593388,0.02908396500126271,0.2978203481416547,0.1509826124035212,0.007848771941522668,0.15881762552992462,0.02595109424768356,0.06564598403469067,0.01664880460973348,0.08729405125472438,-0.05662329104674431,0.12704031768065835,0.14022068080316774,0.1643666705818059
NTS,,,,,,,-0.06338050709053564,-0.010412565688832075,0.0070821091968139745,0.005589636667456438,-0.007606410450059526,-0.011971854099113732,,,,0.01852257088412738,0.0133185400145881,,0.007782572404418296,,0.11320956864283216,,
SFRP1,-0.03574630229552011,0.1405740076324488,0.030854916070216076,-0.023641317307608867,,0.021359808230330166,0.06496849645649916,0.11266532590439843,0.015586411572734587,-8.20800628939924e-05,0.025972789617620198,-0.08131209548817751,0.0196500718517606,-0.021628317603782227,0.12082778875726752,0.11219624307976779,0.044569401975206965,0.01006342129353351,0.01809353129257662,0.12725729060355678,-0.031247794873094505,0.039092395791664986,0.03475132991585329
CXCL13,,,,0.04074104944345239,-0.016532986895244958,,0.051339214228220215,,,,,,,,,0.04885839993258247,-0.0368833782570658,,-0.03422824900180352,,,-0.01220949611377516,
MICA,-0.01581398325914011,-0.09288513590071519,0.0065759431720493755,-0.06134865315303704,0.036152264211669435,-0.03840665567557959,-0.08238513164398106,0.07628504642330738,0.044712382661944675,0.026416905948982942,0.02347351865331211,-0.043163487091608214,-0.012301741183624615,-0.07222621867750206,-0.04053798944432206,0.037108793013574545,0.011392050714850529,0.09126565191607466,-0.010019559069543231,0.007585296832331455,0.0030215155074976453,-0.03957102483936277,-0.015129388111896232
TG,-0.02845214310708781,-0.025455405007420603,0.10260350971930204,-0.02997851712677212,,-0.010714744171561567,0.014372075533966971,-0.012366285675498637,0.031086160892776608,0.018443363647245213,0.05809422290495897,,-0.03918544834084269,-0.042159322810563296,0.082337098297753,0.006701987845178528,0.02723748796053327,,-0.042756143902476215,,-0.04213009159430909,0.0060322500462021665,
ADA,-0.012288236816277028,0.0012935944487786715,0.026431016547732104,-9.078752794413879e-05,0.008739563054174102,0.04230965053542895,0.008834961897176854,0.08043097635825916,0.026110031584205873,0.004179295953687609,-0.0035134001310323398,-0.14485732955764094,-0.04817672776440063,-0.02294667273638142,0.014834011807092233,0.0790243637828621,0.014077210889620008,0.07994668108180891,-0.03390330103317918,-0.020163188295068666,0.07473734630679735,0.02228391659736047,0.016398103129186825
LAMC3,-0.08476227978424998,-0.03008040623375981,-0.032746298188385516,-0.008668533568459539,0.013734875541578663,-0.02349688160327565,0.04728452681035372,0.08817186482147814,0.016934743753403505,-0.031653690582675004,0.0001361345031966589,-0.05496687947063796,-0.011277743433786538,-0.035388395732947844,0.06563691848348421,0.04774699982936764,0.10658389301367374,0.016700898423809445,-0.028780275286182544,0.010002074731742546,0.013828717291598264,0.03382894211347748,-0.007250173127207099
CCL7,,,-0.002414765504201777,,,-0.024639356639915535,-0.03894523574237407,,,,,,,,,-0.058888878978196044,,,,,-0.022637914930100294,0.0009191589728612041,
NGF,,-0.035880617535440314,0.03489523436225976,,,-0.04125456974745363,0.041839230077990314,0.00323478490356458,,,,0.13941713497115618,,0.030864888934543998,-0.05501728609944599,0.058532500428247945,0.019726245088860443,,-0.03934238702786102,,-0.06116367552854196,0.006701704791159291,
TNFSF15,,0.010762582806867068,,,,0.031152747221366434,0.03706272165864769,0.06693671627285551,,,,,,0.06839322218730301,0.18688327064159807,-0.04587893217962626,,,-0.015924932282453282,,0.00906319657984313,-0.06425560282107393,
HMGB1,0.04001185899322239,0.07549218075036411,0.023673946190087915,-0.0300206244990423,0.01978060681515391,-0.004272522346574053,0.10579343652439058,0.06554471325467182,-0.012756163093816733,0.10429381276768766,-0.02508777264306911,-0.03521312966381784,0.028701990433838188,0.012347528844351814,0.03808210521373835,-0.10636954668561995,0.02674704651235657,-0.0400240327157493,0.02346978030443362,-0.00804488985460873,0.03137424100796486,-0.007878067480711253,-0.05796099289325182
ITGB3BP,0.03552390061325577,-0.11706768060311351,0.012400779209265253,0.038518424394535726,0.06028113971634335,-0.017430789118454165,0.016968137846896394,0.0746593714525139,-0.01081661714297833,0.0025546728704712615,-0.07520585725267455,0.018283039244556282,-0.09428409460479648,0.003961384626747005,0.030436838597910007,0.006585773288265483,0.0016710320890370813,0.07716967913894088,-0.0031837347193099004,0.04169169809395577,0.03643662282701891,0.006590612950706712,0.08908718865893223
AANAT,,0.01284571581055468,0.09821914009623592,,,-0.024914199421877527,-0.03182451764977503,,-0.034184397509209145,0.004779327508345867,0.06320693291839644,-0.04957291903779525,0.006565801700758852,,0.035798477503402856,0.01926089124146694,-0.03534948233650006,0.041535739758252914,,,-0.006522755569738625,-0.05218323268657552,
