,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PLAT,-0.05538345128295507,0.05995461561627657,0.009572113569020635,-0.06574449087486912,0.007407221669590602,0.044579671107664344,-0.017525824013050213,0.045737742145289556,0.08417392911424894,0.06674084438928708,-0.0017725574165185934,-0.01478057196020358,0.06226474164053237,0.0842764877081517,-0.042282368082917264,0.08601429583610475,0.03194625354682363
NTF3,,,,,,,,-0.036524722419241505,,,,-0.010830550241345707,0.035175780148599914,,-0.03095334110942929,,
LTA,,,-0.012055897002342173,-0.031385179028201274,,,0.07066320707960828,,,,,,,,,0.015322009566073637,
CKLF,0.0773959333156245,0.042076093791143444,0.013580001201370644,-0.0002523828857112066,-0.019962519077714014,0.013998789333675678,0.052997949351344734,-0.04909685161600986,-0.022849879252808836,-0.07670711346432418,0.0034500628620538305,0.05827502816691068,0.10988997972969503,0.033642271796241165,0.02617756114221922,0.022796530260080647,-0.01602899551792443
APELA,,,,,,,,-0.029045349868050147,,,,,,,,,
CD24,-0.08072104168914043,-0.01258497799071457,0.07929088811499685,0.02809501974150622,-0.051154108002786476,0.015173528093474116,-0.003464189233001481,-0.027153068815547545,0.06385620806790138,0.08670048655283702,0.1347965292861257,-0.010251780773973531,-0.03581541988942439,-0.04980098967892404,-0.013941017497999737,0.07837175016870494,0.0750828230040321
HSP90AA1,-0.009035155661843493,-0.02932067193894966,0.04015837038894894,0.005432027597439846,-0.0961511839420286,-0.02656325155309633,0.005279355010870607,-0.06426477116936677,-0.12221409848127653,-0.06721094080622099,-0.0745718767209888,-0.09267041325465619,-0.0978579147244599,-0.04657536373859941,0.06570925341899167,-0.10973679545364345,-0.04263075159272993
BMP4,-0.021667293338118725,-0.028689636352450143,0.08917631611509509,0.02404760671071047,-0.03772083291408224,0.01984345152286165,0.06444655736332411,0.013949399749374296,-0.018413659814001823,-0.09045981654194771,0.03889711612531078,-0.05254686956125514,0.021407434167483502,0.1421489960155692,0.022981765120547958,0.05357238741214424,0.005423041428767898
SCGB3A1,,-0.01983208421285867,,,0.027937021737875278,,,0.06603048635724074,-0.04842246787250117,-0.0465789136776595,,0.06792513909332291,-0.009828076970572388,,0.007993684749129938,0.07706878402035394,-0.00038860427326463186
IGFBP4,-0.01835318454953713,0.049373615953622725,0.061113592748361,0.012009701589536119,0.014935113154372947,0.0844131556544319,-0.012949651738732854,0.02451373905712334,-0.024672720312180676,0.11019164230357152,0.05752971615443817,0.03707937216686555,-0.023538994236900097,0.14111026018818582,0.020052524666047823,0.0961054118334967,0.023920690056855255
RSPO4,-0.026055459755881957,,0.014129823136336298,-0.04804051519865172,0.08058886989643935,,-0.024694708810414398,,,-0.04258960701929964,,,,,-0.023953931547724065,0.03305198959881237,0.04828694728538824
LEFTY2,-0.017276677440422675,0.026837568502518318,-0.012203961760256957,0.06417119560271174,0.023626972690249094,0.036608601009711084,-0.026370145132810583,-0.01382368914187269,0.11391818615155777,,0.0495927368671591,0.15533959279954826,0.01609739030272584,0.15229523207770113,0.014677874841473277,0.07046108955116524,-0.017536169962919075
PF4,,0.013435636595289431,-0.010966476891411708,0.07505256839761011,,,,,,,,,-0.026879370782141438,,,-0.02668067071019297,-0.044075127703510596
ANGPTL2,0.03546485873081491,0.016425913670837997,-0.010590843324851927,0.025666519457975163,0.02119180486148042,0.031206012931757277,0.001254665246398214,0.04293025632780458,0.15805343580938622,0.1435542361406297,0.08522195999955248,0.11669039378843178,0.019575143237552623,0.016922709397207858,-0.05806315632882137,0.14174418535955177,0.05380616227754403
LRIG2,-0.011570578838325133,-0.04521941253782525,-0.008849833356697633,0.028425040891258874,0.022867048561235587,0.05723982433263903,-0.050549784712975256,0.013991480130958259,0.02332433531460019,0.0507117525186439,0.040320850873296746,0.020536355367962358,0.044926684599148205,0.014887772940145849,-0.06539771192137228,0.08221454716559834,0.05829470603558888
ICOSLG,0.06286848423074136,0.06813921347752444,-0.02158102764312286,0.026898833127509066,0.051249433027314585,0.0007489360249805636,-0.028770090487771578,0.03883969075487342,0.008343358604691537,0.07100646070046687,-0.01694441122020195,0.016992794776474706,0.04555445400139987,0.02510214802794916,0.04278277749126122,0.05460557737105408,0.03944502692919826
WIF1,0.09480736685196423,0.011897825061258365,,,0.006974397420643882,0.02454831034195854,-0.01905632187796268,,,,,,,,0.04636244121686574,,0.1453598935631942
NPPC,-0.0034352654270058663,-0.025843627326314924,,0.046707692365741724,0.02247569277035386,-0.03375089563945331,-0.01349500088556141,,-0.060493275994119,0.067045440515265,0.08558867161964749,0.0018208608784522633,0.01783310226164767,0.03862070519716446,0.010445666967631433,,0.050976240694727996
LYZ,0.06304655460632513,0.04581578504525064,-0.07998569520784216,-0.0018234210796768255,0.07741613632685018,0.11458187846437806,-0.0014092234747421052,0.0032834246712681375,-0.047469847415071764,0.11121573518350664,-0.0017343274163537916,0.05437332747761782,0.09931005803053287,0.057975631456251675,0.07268067845273933,0.0217390657052362,-0.04034932276891266
EREG,,,,,0.026298852336706865,,,0.015488595637974651,,,,-0.03404570601635281,0.029784276235165937,,-0.017318164654397165,-0.014669136064054766,-0.01942709261727725
SPTAN1,0.06305220054442108,-0.02500691612249907,-0.048180586149811314,-0.06859440718953916,-0.018176324180023455,0.023533991151335035,0.06733404887098138,0.023534043271613913,0.07464368848322257,0.040223410068160305,0.0941395702469506,0.011139275941163295,0.036607843611675725,0.06983951395429602,-0.06668085924832311,-0.04337823449268042,-0.04939329226284356
PTH2,,,,,,,,,,,,,,,-0.02825446171647315,,
LIPC,-0.029448121157552652,-0.02518627452111093,-0.0165051338202541,0.009388122753270133,-0.02111267917402403,-0.00590837549226595,0.01003845382744764,0.021150970641138234,-0.04361350593417826,-0.03647138782457339,-0.044744939799987365,,,-0.03624619269319271,,0.03458897881531682,0.09948857294256815
COL8A1,-0.03698877922425311,0.023506948976139953,0.016892618851786122,0.002447923352794702,3.0067249565517856e-07,0.05834720047632287,0.013495523792844761,0.015110290987949922,-0.04966134282498305,0.13929495606468675,0.07710988536366094,-0.011240427684642352,0.06960561013657837,0.15678578966031598,-0.011276076296688935,0.13193106008842975,0.12171146487445421
GSTM2,0.017688783207609443,0.023864547535651377,0.08611779989826084,-0.0013148249042292108,-0.016397528366815912,-0.02506472455531101,-0.017136770657425793,0.052404738441352544,0.05442728020974233,0.08576973424631924,0.12568872248509141,0.06099859041703577,-0.018534398774336713,-0.010114434556977208,0.007731077751637854,0.047847863635641176,0.03772164818604857
IL4,,,,,,,,,0.073643528401872,,,,,,,,
SPX,0.0374699735818822,0.0013316716240962074,-0.02108646312169816,0.02001069284583721,0.01987344468935273,-0.03912699195558135,-0.02640944721653986,,,,-0.015635578343878107,-0.0030900661242221133,-0.009102977970382089,-0.10614295697194669,-0.022662830590239887,-0.009938279379864171,-0.03084708306119003
MFGE8,-0.018451097497471123,0.006769259434104128,-0.020279004269548245,0.014558893737524127,-0.007474493072689231,-0.0054542682024461475,0.04558484988927462,-0.002199507723272,0.0460693772023128,0.14231283655378,0.01256231477424429,0.011132807396700469,-0.0014211873676425765,0.07973624114521319,0.08684828312499376,0.07855721785455587,0.1004274012437332
TGFA,0.007137868872572558,-0.03281699781733052,0.022541276500970018,0.039956597494516514,-0.03614110651021443,-0.02454922910916141,0.061061388389534337,-0.026754465000752434,-0.06951629098651146,-0.014240108247478924,0.009272937685561752,0.007134732917471255,0.05685634668514577,-0.037796842972436476,-0.0615208924275564,0.07951976478086956,-0.0008460006859328826
SLIT2,0.06074872214101088,0.02643361319507728,-0.017235549297116168,0.013094329387280763,-0.0029016328857434104,-0.03604261054729072,0.0006082192427172874,0.06685965540390612,-0.02231038876853522,0.09944883531468893,0.022489628000302065,-0.02673821571066638,0.029107960669148652,-0.032679499504809625,-0.04946750968441794,0.07307437720115079,0.10231205884320035
PLTP,-0.009644193556535945,-0.03233897106830391,-0.03820757224908329,-0.04017598128477548,0.07650954717289593,0.06031658550262373,0.0067388506718504175,0.0740351614935663,0.13579792430112617,0.04396080094277698,0.13426842847969628,0.0027344251655257077,-0.03823120928814498,0.13208738236270182,0.007325825561266286,-0.04275309354713764,0.0468545184504899
APOD,-0.026569824192446426,0.005323207419346451,-0.005449143615533195,-0.017612849945804025,-0.1190775496712362,-0.028536949814445527,0.017546626256402003,0.027501847732489634,0.009943562983337421,-0.0985534616588116,-0.11138457233071787,0.060621754748343186,0.038462193577781766,-0.08820625120590471,0.03120536707366605,-0.155641357211247,-0.09122961988249165
B2M,-0.009074349541949349,0.09326193670047422,0.004132808114455376,0.08025407669889614,0.09420574508033028,0.07797441727160002,-0.0009452219358575782,-0.013543875906486138,-0.049005016259372355,0.12401330542901197,-0.08849786474585858,0.039372700563434254,0.08916350583334727,0.17255857180166012,0.016061303113620456,0.04808024167992717,-0.11722448608530352
OMG,0.0018368996975847522,0.004758721678054796,-0.03276085213395244,-0.03710752524961654,-0.13891160542301673,-0.073106150681487,-0.019518461621256398,-0.02079044822054139,-0.045579989208127863,0.011528320200703577,-0.06743435500543765,0.02453461048499147,0.05260733521594813,-0.12087485231484059,-0.020010663629119504,-0.007881220843772588,-0.09227733305356671
CXCL3,0.041817224061328824,-0.00039011988983719115,-0.022546032828733697,0.10785763405498881,0.02031041677011514,0.04035518033218314,-0.019498285461977672,0.02554015326824336,-0.0011079999615095358,,,-0.022659342443577223,-0.004882592646957161,-0.021919080477960932,-0.025034769765859367,0.004768619382575393,-0.0019971360719250267
CXCL10,0.014011643393186007,0.03421571260078146,0.0016033679329912904,0.04661625932911627,0.0322098414085757,0.05371012201416075,-0.01732373963147946,-0.028329115502457133,0.008960347631752935,0.04579787817247939,-0.025559287723380217,-0.0038444346495833826,-0.011971505643375253,-0.029529676856221952,0.034926278772101055,0.0016881932163487874,-0.05871005928714904
RSPO3,,0.04841447295546564,,0.05912620232985271,-0.003453839348679582,-0.004530987434231566,-0.014105556297434867,,,,,0.0011787615092503515,0.004838216396763082,,-0.007382334872475443,-0.04388554098649763,-0.012600103006164414
CORT,-0.008712154210944524,-0.0002888303574102656,0.04792388086830536,0.0007834125615546878,-0.0494312226796723,0.006651258399814596,-0.015895302959816983,,,,,0.06610401620901327,0.030083340756897545,,-0.019419645957118547,,
NCAN,-0.0467564863404487,0.0652059587069941,0.01859461541469852,-0.06887387153330378,-0.08447878032317424,0.0017981260172940739,0.027814037110415007,,0.10113997690814243,0.038712807011463415,0.044122429281416145,0.05158702065803264,0.05601952343306939,0.037872484127410976,-0.020366054260175154,-0.06123809570282668,-0.05242828465672708
PRG4,-0.03986855997242916,0.0765699141875862,,0.034549183292611044,0.021448623298541355,0.09194159308460825,-0.03155885751706512,,,,,-0.02109937668288832,0.06974843278263383,,0.010313216877935462,0.0017592773817569915,0.02654894398033891
ZG16B,,0.08710257531071455,0.011272228838000335,-0.028420921552453623,,0.027065358613805397,-0.01687116148571653,0.007199602472736975,,,0.06175363352665895,,,,,0.04582654182641757,-0.03760060426789193
TGM2,0.02603798607248778,0.012114573078383888,0.0038313541928708048,0.030936305279428512,0.07185927940289756,0.05283830087434951,-0.022579764959767108,-0.007039207408210358,-0.10878754060543845,0.05907268242456061,0.032733340860571836,0.03755003340821693,0.0324673327138708,0.06306134969963882,0.0006163148384314909,0.06099242637814542,-0.00889711051403135
VEGFC,0.012145487217827926,0.06546488223636188,-0.016944650568937913,0.03801522204689432,-0.03642091763529489,0.057264554974595545,0.011486337390155124,0.014365725851838018,-0.047258931425967036,0.15367450801799648,-0.020693264477692958,-0.039694275412983177,-0.04875565891512902,0.12945952480496248,-0.031102444094324874,0.038341314297573564,0.04436208656746574
WNT6,-0.03628064752384997,0.01202757058703515,-0.012203962080543872,0.054382142014339614,-0.04018252828434804,-0.02602168378125954,-0.022361194282112105,-0.021993593128820738,0.03002042848726775,,-0.028522360724856928,-0.03650603897173003,0.03887717356796632,,0.01617068672446544,0.05104054210457609,0.028309596276602223
NRG4,0.05883571352238167,0.05604714170803683,,0.01981503596348178,-0.04153755862085182,0.0023564309339731875,0.01285002176373586,,,0.022110904752326025,,,,-0.023215619954710463,0.018761581258224247,-0.02434518587962866,0.04187028621192018
PMCH,,0.01146470347888571,,-0.041294405200024385,,,0.032193989510564174,,,,,0.024692218629668403,-0.017460068354127656,,-0.01821227759193546,0.06592793764993778,-0.029247266574821386
COL9A1,-0.04212124693666385,0.004088695558356462,0.013760930433625975,0.005871703460709238,0.03159421630207669,-0.017477344314583025,0.030185080443451327,,0.14229002709615518,0.23268358315162788,-0.016358270517032515,0.061096782111704974,0.019934900138737933,0.036213872855859065,-0.04951139874053755,0.0013590400937778819,0.04838066283722082
GDF11,-0.022692502734080203,0.025990123090823505,0.018733615270163078,0.01152761122071743,-0.01590026356264493,0.03380587457801779,-0.0427133340602746,-0.004460609753296637,0.08359523255915532,0.031865757422430266,0.03604173492283165,0.051215165320453386,0.02820376388163465,0.053586880960451035,-0.05310147165493668,0.07363569231706633,0.013742686072307731
RAET1E,,,,,,,,,,,,,,,,-0.04814213204259193,
IL24,,,,,,,,0.010852003902809455,,,,-0.003959778816754062,-0.026450792880994774,,,,0.03365398802680076
SORBS1,0.026533054417956035,0.02411460081210135,-0.009922396599693399,-0.015306906472326378,0.11026034723175525,-0.03327250679623976,-0.004099170121589095,-0.03725843671894299,0.06954683479868723,-0.01672979981940831,0.12552134119520947,-0.043553712262914095,0.06989608600863265,-0.008565556744824522,0.030951602040231386,-0.0043825212149232054,0.07633429161672207
DLL1,0.05501795465107982,0.017972473471929484,-0.00940096474834316,-0.06642226733923803,-0.02806239182563714,0.049045405748943616,0.009036375477065449,-0.06522796274556292,0.03871373181696614,-0.06335900942393123,0.04440206194166164,0.09060788966244061,0.037120274084000204,0.03244634736671017,-0.054061125525535526,0.06521685762668986,0.04788543076885711
TLN1,0.0027048871395912383,0.040036479300167196,0.04906521738997428,-0.03658465600709751,0.06627398385287388,-0.020338893759018362,-0.029109106173676534,-0.0043474195144189605,-0.12033592062576087,0.0382844043871998,0.04837045698312202,0.020612059666474777,0.00443839796141746,0.0587153596898059,0.035727016209794044,0.09111584836895766,0.07004785474980739
