,UKF248,UKF251,UKF259,UKF266,UKF313,ZH1019T1
BMP1,-0.08308010423918351,0.08700288689601766,-0.008358167333195894,0.11101126455468904,0.036083530009953034,0.04357150499339695
NDP,-0.0891126344456329,0.010900842354917728,-0.008968066805155661,0.008818228008112598,-0.0015304121419465614,-0.12048963508938688
TNFSF18,-0.03180377819924092,0.004222112522227564,,0.0488066498136718,,-0.04602624322402707
RTN4,0.05462749188855787,0.0190224936094464,-0.02583784122103527,-0.06839070969243301,0.008984552829331607,-0.03739922216162742
HEBP1,0.016268299504198835,0.03977184946540669,-0.0387503067562725,0.025929230595751366,0.006799657385518145,0.009126657682845435
WNT7B,0.0015529367622274565,-0.0012271553358022187,-0.026126254581754292,0.005916182143118267,-0.00814105914434438,
PTMA,-0.08241369511224488,-0.03165648984614918,-0.008201178129160306,0.10340322800525371,0.04125424195377162,-0.1375871070135086
CEACAM1,0.047175926266047795,0.03209067754579933,-0.0009473632916442528,,,-0.03236426030146328
PDAP1,0.0344431943063462,-0.009364979906755467,0.038021026396506216,0.07039365275789668,0.026945483519906246,0.07101975475367743
QDPR,0.011540705281174037,-0.01568161561737388,-0.03879315126065683,-0.0015173195335973235,0.0016865726137668363,-0.0292172023477158
POMC,-0.017867414135930786,0.05275160191481718,-0.0074763323080822945,-0.0075782758654336065,-0.024222572618854025,-0.029822930067661426
CCL18,0.06707860890893763,,,,0.004486100619985887,
CCL17,,,-0.017485939381840232,,,
VEGFD,-0.02526040251108979,0.043635139616837924,-0.01948126743876814,,-0.016365749221323635,0.04130590014807695
TNFSF13,-0.01906231033643009,,-0.012061409638714169,0.17583486732411932,,
WNT5A,-0.018117812033919503,0.06664091939711726,0.001294960420961879,0.05993362768165869,0.0010655506197718464,-0.05496082890338268
CXCL8,0.06707154931063329,-0.0013914875358325884,0.09986913758213507,-0.01658744487437792,-0.02781798483270967,-0.00029302233220139935
GRN,-0.06587838451429744,-0.010070822999210973,-0.027427499455183302,0.005657035149570173,0.021390737784403632,-0.0365707633336442
MIA,-0.018088364189816238,-0.01802081506762015,-0.00534613064455385,0.06661685563368633,0.012332815432933611,0.09613451879185846
COL4A4,0.06341765022364257,-0.030305643506420114,-0.01509345786587074,-0.011095213064259075,,-0.007462559408328585
TAC1,0.05553630976031275,-0.02926480557785527,0.053660811220118704,-0.03099850442924828,,
RARRES2,0.023655973550105278,0.04269976550993207,0.024835207327684926,0.052216384109627256,-0.05865222908716004,-0.03520970559976798
FGF7,,-0.022870948308353557,-0.020438675931106414,0.134453865097883,-0.023483669807109298,0.034160705025324874
HBEGF,9.400241556159006e-05,0.01517996239327911,0.04320665694409644,0.12358811052236533,0.04369893199587987,-0.05742640316423759
CSF3,,,-0.020841715090987874,,0.006829638093392585,
PI3,-0.026575000025740973,,-0.018829754126254233,,,
PCSK1N,-0.011241516861261496,-0.022528892805090354,-0.07116837465189833,0.008366302562894959,0.014439855840969787,-0.00452484922574163
NTS,,,,-0.013544734228318152,,
SFRP1,-0.04792859977295024,0.02078180955958022,-0.01525715800499578,0.06767362610621212,-0.013928723955463523,-0.022334717339707814
CXCL13,,0.00674004809313339,,,0.001075997433287092,
MICA,-0.03123441383942089,0.016638434036895074,0.024302482307914836,0.0734179252660669,-0.014539647667349404,-0.0638979981472047
TG,-0.0006429712474352494,-0.01923765872225381,0.01798070696122116,-0.015634193871226394,-0.011163958408446849,0.007050536520826245
ADA,-0.029268942004401836,0.013845038855142131,0.005223477818172887,0.08131894098397267,0.04726738863081749,-0.03600539048430864
LAMC3,-0.06038090858016333,-0.0342097074596467,-0.003904250376165751,0.09142543497878892,-0.015069287854585042,-0.021112939159146082
CCL7,-0.016067744837144352,,-0.01190408970124056,,,
NGF,0.059684389349447656,,0.02549336700885727,0.08209764971866616,0.012161985872861367,-0.06053304793104765
TNFSF15,,,-0.01325578610390049,-0.018115196957430055,-0.015657290312290333,-0.04950922049743552
HMGB1,-0.03483932916366061,-0.016355179546745525,-0.0333150511386297,0.03972077438463982,-0.015064908485485489,-0.09234509545147951
