,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.03192530988115089,,,,,,,,,,,,-0.02187257497468528,,-0.007342029296475626,
BMP1,0.09110037222053018,0.22969385299109907,0.05239671179273419,0.03706353305131556,0.09368980135642263,0.16781211791762451,0.09470794794708899,-0.018244942042542702,-0.01019803543512631,0.09619992096530663,0.04148050949865126,-0.015985182318271042,0.25557753013998347,0.22540427454051604,0.08232593174388429,0.1443555620098293,0.23366865388244967,0.2699910519992857,0.09237189188152843,0.1998492715644057,0.3346568379210987,0.17073280399602678
NDP,-0.02311714207935742,0.05187730160962259,0.03107150008639415,0.00505563958811031,0.010846563474040683,0.019068665513310653,0.023659223049276125,0.017347951684742836,0.04579683752217454,0.01778304000721662,-0.044665810608692506,0.008989686380021596,0.13163181873412794,0.09715565955271288,-0.018675062273912295,-0.07177206505470254,0.052009136242435854,-0.008015861670476158,0.013294981342158564,-0.02796032545485483,-0.10465221157407328,0.051960621671537734
TNFSF18,-0.013173336406272686,0.04727034518334589,,,,-0.001808562322630545,0.07024522032948961,-0.026774904738372515,,,,,0.03918816923292397,,-0.008921297592857608,,,,0.06982551394577867,,0.06992600940926438,0.07773128998961576
IL36G,,,,,,,,,,,,0.04203233860427442,,,,,,,,,,
RTN4,0.07559258564873847,0.004420684615977666,-0.019681933040824752,-0.015563450003849707,-0.046537025593322415,-0.08068174958941733,-0.06490086605682274,0.001913818276234092,-0.021800337468196943,-0.08185776791290968,0.04903235767161076,0.06167498068932044,-0.05427951805617683,-0.08292330469730702,0.09157183768225087,-0.025050008111504526,-0.1018811677381713,-0.06462910221080499,-0.04617736732218645,-0.09403774696246138,0.009511667203028953,-0.08094938725684873
HEBP1,0.07042929355973647,0.07824522003617759,0.04085740291357719,-0.023436729466557883,0.0165316393506039,0.027932687856122736,0.024158964877944597,0.015025717945929112,-0.010011694299518118,-0.011513278146019757,0.08541630444537247,-0.017683244651513157,0.11338374676713732,0.005156477486896514,0.0989233954676463,-0.03865028705095425,0.0801944511508832,0.09862637891333725,0.03585931162682142,-0.0062286847917783755,0.04830464638797593,0.017679608912422925
WNT7B,-0.06088045106696461,-0.00606587835852379,0.013363638056992538,0.004522205322492221,0.004155879957461074,-0.08612190193384359,-0.08742967440895104,-0.029696751736851264,-0.017965787212690102,,0.018515535392832683,0.034394573529700996,0.10095959645204695,-0.04110821984696628,,-0.040001590204316526,0.0687617099649407,0.001483462982159479,0.08129839692299685,-0.033080306518013865,0.13800603425366803,0.03821444716439595
PTMA,-0.03994806522079365,0.012609059669374763,-0.029163253794294217,0.029881667393207568,0.021417247676894086,0.09982963947493008,-0.10996018622452987,0.033465335199451676,0.032756772684953674,0.08395853344016879,-0.011387256948818899,-0.07071719377697079,0.11735583812322893,0.07005757814082142,-0.05540528961939525,0.020133177727556732,-0.07759328893912783,-0.09763330895524988,-0.1176247566725733,0.004176417966719502,0.2853425738344715,0.06003188998647492
FASLG,,,,,,,,,,,,,,,,,,,,,0.07654457839256204,
