,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
VEGFD,0.049776913280645034,0.02654250897765853,-0.017920129555871148,-0.014138101691256448,,-0.06385216749480252,0.006052461385711125,-0.01929659086952805,0.02985828857606342,0.07148698764502233,-0.017852210940382356,0.010572739452838143,,,
TNFSF13,,0.022681210677157167,-0.01109486454264591,,-0.02841781872415503,,,,,,,-0.02416379575732481,-0.014958288155859902,0.04002158058201608,
WNT5A,-0.040680659187758275,-0.01667071593899958,0.022585773672564487,0.05129109779173546,-0.06665905875322278,-0.241598396466665,-0.011904344115864204,-0.06686718380796994,0.011158265127297529,0.0562561153470907,-0.08557109845561274,0.018405065585811103,0.019925138905734167,0.02612819303278747,-0.06408836314245431
CXCL8,-0.10949111305563287,-0.09302745051962522,-0.029421550483576104,-0.03614976708422592,-0.04686465670755744,-0.08965373432965881,0.00479724195556529,-0.017969824461369764,0.02008125972196818,-0.04429586868279036,-0.05367476739850341,-0.10108157356621952,0.03484863508024961,-0.02487708175478882,0.03987658807302762
GRN,-0.08948487670003748,-0.031440029718352164,-0.032962266563119666,-0.022333554255664776,-0.07978434418640493,-0.27564868145198373,-0.008552268877852012,-0.09802037421274305,-0.040568702459069746,0.038131201151840814,0.025096672852314966,0.039577352689562695,0.07272674787356659,-0.07886051214985487,-0.04829469482325979
MIA,0.059474298171712806,0.022858075252099545,-0.01727567463461311,-0.022633942055473057,-0.01984129216241782,-0.09260162928949545,-0.03754552292297876,-0.021945808289890407,,0.01472900629021603,-0.02444942100612613,0.07629404971965963,0.02800776110880395,0.05460304011575048,
COL4A4,-0.03552877331979217,-0.0004641406658389547,-0.01523177274588952,0.00018120870631846796,-0.025989603309201383,-0.03755910246763034,-0.025968186527254553,-0.01339299907465882,,,-0.023716845427418254,-0.008057830509293097,0.029728554825959447,-0.00959927277345956,
TAC1,0.23896196636228512,0.007126788725180197,0.07581465986461086,0.12829100322687642,0.16393161730824954,0.2603590322403961,0.12343233680669358,0.09533554262948732,0.13333930368424812,,0.12239442228439135,,-0.022982055867247855,0.08484941630376026,0.12583924731933763
RARRES2,0.07308566716960568,0.023125108221710065,0.025818002660947522,-0.07847480677148842,-0.07226190369767484,-0.3102971487624169,0.10367546560814528,-0.019010354779349405,0.052290879655964316,-0.0989996663426229,-0.13106797106729542,-0.005750950598986424,0.11156034904317817,0.013185057463527512,0.0006483302768217532
FGF7,-0.03198623926127627,,0.024468805671583084,0.12453628555167875,-0.02732961929205328,-0.039804226274667724,-0.022705136429369794,0.046094249440603446,-0.062096192112790584,-0.033369721355689545,0.004766883324592877,0.001403157515363838,-0.04089220321984379,0.037047397527433815,-0.06295256519720309
EFNA2,,,,,,,,,,,,-0.014636429273009004,,,
HBEGF,-0.03442806716016889,-0.0028086341713447643,-0.01737715055329463,-0.06495803567293934,-0.11105639146794388,-0.07343852535898424,-0.057962088388627965,-0.03611805181287034,-0.043985976089928186,0.1014185422324839,-0.05861176702111282,0.01124820624188425,0.09788579448167047,-0.01889676413917042,0.061243973526449974
CSF3,-0.03552874519155621,,-0.019171557280396035,0.02480609394179893,,0.0052670034179341735,,,,0.02759350443999415,,-0.06916686291051027,-0.019097087523466567,-0.0531151742379484,
PI3,-0.04208909676081745,-0.028653679032289495,-0.0160692249799599,-0.010657719286101913,,-0.04474416970035387,,,,,,-0.08070492671008192,0.08644941863154525,0.013601248212584715,
PCSK1N,0.21133253700843457,0.05054101986031781,0.0008645219562223893,0.034081387360369655,0.04295617610895609,0.12575615885590338,-0.06694919713124337,0.08778818000761988,0.12133802511653011,0.06735110437189279,0.18298498379278527,-0.00218076561506228,-0.02812072388175268,0.0918961397712057,0.1664625500660952
NTS,,,,-0.039240783851804656,0.0071639929352153514,-0.04884131639731272,0.00980336397871254,-0.03988298938902114,-0.0119203387419811,,,-0.01783171161023001,-0.04415511412053059,,
SFRP1,0.18803007599163266,-0.0035807485318452696,0.06990006404069415,0.2773251470606937,-0.006832646497213242,-0.024403256060350313,0.05542155222398159,0.060878860084453645,0.04114238867175302,0.1739473742055247,-7.44511418932557e-05,0.059399222617463346,0.026555883591903088,-0.000797422432975387,-0.07084725805184691
CXCL13,,,,0.07331530117353374,,,,,,-0.0035545889887765676,,-0.03760515921002221,-0.03115132377580495,-0.04308362141502228,
MICA,0.02912284675360453,-0.04215498666572645,0.0032770993671006224,0.03743033210009057,0.015476323335028807,-0.14207010414267865,0.016062135246300294,-0.019694273093763964,0.029734762650776438,0.03819984022998553,-0.06217277464738368,0.09785494095560483,-0.036219278146531836,-0.0417162865579404,-0.040957621316781725
TG,-0.007992769610479424,-0.03543347757052373,0.022730360071461553,-0.002235926323132679,0.004344843625068799,-0.012212137196334533,0.03239980668080827,-0.01903834870571465,,0.030733015739718622,-0.02502170833823198,-0.021961702146982516,-0.015717196488751823,0.07125521381096962,
ADA,-0.014136939474989505,0.012842694168207984,-0.0006737674691190159,-0.040851506419864736,-0.01081553631401051,-0.21759609125972318,-0.014935383828930312,-0.021828087666384284,0.0005532397749084954,0.12094119995828581,-0.0506929770993863,0.08037070797142827,0.05255051438411477,0.0036418786684004837,-0.006955570332058677
LAMC3,-0.03317417446901435,-0.009944619743391218,0.06942189090635523,0.04455854965767502,0.002635392707223372,-0.153412101654561,-0.04358553811891522,0.009531082840366502,0.012477471122444966,0.034643269877314385,0.020722788024259683,0.03612895020538752,0.09503478346402537,0.007272118168304701,-0.03771729982665645
CCL7,,-0.02711705784716316,-0.01095015149098694,-0.02119205762709315,,,,,,,,,,-0.013705957127475103,
NGF,-0.020469120062676406,-0.04655864171526509,-0.0007131999190962336,-0.022620315819451054,-0.02339108325629757,,,,0.005187953734877256,0.07580332645772034,,0.042664731613489375,0.0027746891551054926,0.016953533419032257,
TNFSF15,-0.025322856133438876,,0.035196610401915115,-0.015690527553492702,-0.034551335996640266,,,,,-0.03233699742547733,,,-0.01185896349553271,-0.048919696449238007,
HMGB1,0.10685300480354958,0.04257297258960062,0.009311422784276602,0.01907643695617827,0.02507678569945883,-0.24833538429095153,-0.0010933996685954794,-0.029487850814653157,-0.014169328951862587,0.12783692222937496,-0.008598191951957634,0.0036433171345949984,0.029358043584763308,0.017300154802312628,-0.020654190302271253
ITGB3BP,-0.11753826067746456,0.007078009513004337,-0.03612699559300605,-0.011097955585785059,-0.0058533023564002916,-0.1884853423220566,-0.031732605916093844,0.010275340239893252,0.1039667960337375,0.09437954084941197,-0.07177469734442835,0.07512118432471394,0.02394994598446753,0.03887717532162995,0.0018968006815738513
AANAT,0.058228323439518066,-0.02194881401890198,-0.011094865726779686,-0.01413810370955014,,0.009371078009208273,-0.02253535534558282,0.03053803725741986,-0.02796113014026194,,-0.022344258017984706,0.16964934560070102,,-0.03243205997045812,
RELN,0.013888431015486676,0.03446672503552932,0.039663512532772886,0.048484785867946814,0.09414101343970754,0.16223106475205282,-0.008092723645016203,0.027725264080105422,0.02237762012047742,,0.11748187348869238,,-0.014324342719122253,0.137293120499854,0.011932427699785156
IL15,-0.035996002885371234,-0.02253524655683932,-0.030204768632592787,-0.016780154223814705,-0.0011785850734714106,-0.08898358686072241,0.007757136394918729,0.012843680008641443,-0.05729860121564275,0.016061279842984694,-0.020723266576874844,0.15416237222886187,0.028765035748029907,-0.03910888155607523,
UTS2,,,,,,-0.10318931658009416,,,,,,,,,
BSG,-0.09995983214245262,0.09348792706624588,-0.06475410805410856,0.03885627074365685,0.014697611750679001,0.17761084573602276,-0.07891117948514786,0.023550916771047783,0.06639090946202503,-0.03766885439175276,-0.09018943235552809,0.033195557585850945,0.09788539909441284,0.08199897503922704,0.1790931542392251
ADAMTS3,-0.029561537542373947,-0.007434994597954447,-0.018265195514172723,0.0026972225947897257,-0.03847502950785978,-0.258064943920147,-0.012838252959784791,0.01488872586771583,-0.01989869247711318,0.07822637638272532,-0.03443538077516356,-0.019939587163012317,-0.04398617321352557,0.06883267997497304,
CD34,0.14297403400643227,0.032044677069474975,0.05791078544350042,0.03880251219780163,0.007841151260308769,-0.16649617200654923,0.04880694538185031,0.02915624187443558,0.024161926343707858,0.11936203326777385,0.005729323114489915,0.03670468382474832,0.07248329384902226,0.0013328654705244741,0.010508434222269577
CCL23,,,,,,-0.04078441314705261,,,,,,,,,
PLAT,-0.024020424212549036,0.06019528981843003,-0.008358249997310937,-0.012901673901860708,-0.08847532050261488,-0.24939361656114817,-0.1341113757312755,-0.018128305698830813,0.036605917804065774,0.08659448456471967,-0.05577688421841816,0.05016794693931658,0.055281287269165105,0.01748459129748827,0.04761831321593643
NTF3,,,,,,,,0.015735488889247803,,0.008524870663273796,,0.059459169681653594,-0.059523726647758894,,
LTA,,,-0.014034519888026774,,,,0.0037515133380290155,,,,-0.02072326913496454,,,,
CKLF,0.039723581861318774,0.008584710267908583,0.08610202368937389,-0.009762073756684109,-0.04689761792491899,-0.31285269709476465,0.02483817948095392,-0.0023370792483086177,-0.09636796824224052,0.08170883231448589,-0.12739890631491008,0.09855979038446464,-0.012643551839043777,0.05996230797127337,-0.036596304080025274
APELA,,,,,,,,,,-0.011566852085282757,,,,,
CD24,-0.10334656369155697,-0.002799983399646851,-0.07921548500401865,0.02184237478909902,-0.009553875399390404,-0.0556919077653163,0.08002038052031457,-0.12366292240734085,-0.022163596791664568,0.15943806022229245,-0.00721772874143923,0.047044625567287036,-0.10764860225655892,0.0709020307595125,0.07904480317609353
HSP90AA1,0.021752294988102345,-0.029560493208381347,0.003890523157162395,0.11153315184670103,0.09893050385221486,0.3266314332222429,0.07267705325594219,-0.04698849756611765,0.07658113854802168,-0.0007915934470174874,0.1882308559125201,-0.09519772628048889,0.01003164626695308,0.033929744057447406,0.09066420269453872
BMP4,0.11085961279599497,-0.05585497764945269,-0.03274421967326817,-0.013908330314503264,-0.02790729291359152,0.03270524846474193,0.06335157526844204,-0.005989101611043914,-0.007098193416250704,-0.0051444203687112736,-0.017658365693936258,0.0699320640375983,0.07084716030042452,0.0853068660097774,
SCGB3A1,,-0.027117055135493607,,-0.01683673617479315,-0.0537044890748021,,,-0.01851150496731564,0.03835152915565231,0.13487267073521447,-0.014460423148605614,-0.012923100027025916,-0.02462732515513574,0.00020060296458822058,
IGFBP4,-0.03184971290634274,-0.023336647263609064,-0.007728075957185422,0.00853594233042964,-0.12696266940659895,-0.14747222340710323,-0.014561012301367738,0.039919170042867644,-0.0017655034585343373,0.13273198854640017,-0.003533157628209354,0.03272129011292865,0.11341585428093404,0.030906747561231608,0.04299495678510826
RSPO4,-0.025005128728018806,,-0.021482291542154402,0.11536215997264243,,,-0.0029590516080904923,-0.018511502259589276,,,-0.016354437445153212,,-0.01658545541063657,0.03893625096459458,
LEFTY2,0.056920732151138416,0.013762183627189782,0.048464547859779564,-0.030161980702961704,0.03715363385546014,-0.20725137667210589,-0.0621645728799549,-0.02029808862828668,0.04169081103300212,-0.0365631151065351,0.027096974343131144,0.1030283812753654,-0.022555123626278942,-0.007349625559599526,
PF4,,-0.02812959177901227,-0.009553791445038195,,,,,,,,,-0.013415300755917655,,-0.03203579286180982,
ANGPTL2,-0.03674123790208746,-0.0263289560913521,-0.014119562932528033,-0.016713776839839753,-0.07648345155095837,-0.22825085757543453,0.025752273679626007,-0.03201674017954729,-0.014811879331245514,-0.05096464479630191,-0.15443751524542276,0.05968774157550689,0.08743866604130489,0.032409369401381324,-0.07101103844289337
LRIG2,-0.08708876166600141,0.0521248997078149,0.024683146033776998,0.012546591023623635,-0.014907464484632038,-0.1092183153462663,-0.028614021753500873,-0.06802802391238265,-0.016375308298838098,0.06999333384647162,-0.0715620791953298,-0.027204007971959984,0.040829837573169395,0.11841059281175648,-0.02609333868049465
ICOSLG,-0.015830586008018,0.04319051245281372,-0.033850399980154176,-0.02714042463203751,0.015798926836149692,-0.1351148711787115,-0.005658473516975824,-0.0014039209334604686,-0.06738695798067029,0.05207658573227678,-0.0031892987702437257,0.04015775117293944,0.03286148014759338,-0.054495015973433106,-0.03524894280503105
WIF1,0.3236224846972312,0.061905879013942934,,0.028843215842888167,0.13512907716502343,0.29845133720465983,0.03625658870550013,0.02403998663860212,0.1419440623771297,,0.23757016436876063,,-0.015417787303010912,0.05672616985300422,0.19906095016369937
NPPC,-0.013138346595728607,0.012655609288522475,0.02423789714632911,-0.02255826367539015,0.034459576376925476,0.02996625019082353,0.038917703120265656,-0.02572645798307019,0.11531679969347682,,-0.1184332046557376,-0.025382648392033625,-0.05029106936593661,0.05053369647906446,0.09084015641328905
LYZ,-0.01188769719767139,-0.010354495423639712,0.006494205485769962,-0.020154739125555043,-0.0216063347469054,-0.19216677114209166,-0.058293713160036294,0.014825284973279448,-0.03693697032682581,0.06365809445206481,-0.008403305158875442,0.054204414579880796,0.03695018789178624,0.03809433027266815,-0.053549895152857914
EREG,,,,-0.027345899634058497,,,,,-0.030595034153333638,-0.013762212830220315,,-0.004652515969450994,-0.02065746434589501,-0.03688268763624247,
SPTAN1,0.1529269449933682,0.1082241658841573,0.02991786694862617,0.09817966323270555,0.11799460464341414,0.20577842036882982,-0.017013673229004097,-0.04473141587503075,0.13725691724867414,0.07203314490732488,0.11687587893892676,-0.04056120802450009,-0.015870073288677476,0.017969596466540495,0.16111633003536302
PTH2,,,,,,,,,,,,,-0.026376399413729715,,
LIPC,-0.029510975022366184,-0.03443801405420696,0.11787369418656599,-0.018813694248508577,-0.04587031596930025,-0.0702763819388346,0.004157281923345252,,-0.022742429427303815,-0.007122447598245179,-0.0325543178822143,,,-0.027831802615552792,
COL8A1,-0.14386110069391567,-0.04229086714045921,0.0054237254869992715,0.02639761523308444,-0.09054300104300705,-0.0759165862291629,-0.04330846808830721,-0.04785440843684754,0.07512570813947099,-0.106808585039689,-0.11235913717465876,0.06632487886532665,0.05189417161633318,-0.01627991498816294,
GSTM2,0.0013638379604525663,0.06777181783280462,0.02079410653187512,-0.0006310782250650914,-0.012474634191063844,-0.07894713978612954,0.014056811986186597,0.05390604069932618,-0.04866177875436995,-0.013421396580170473,-0.04254786931666316,-0.0024517126679103815,-0.03521158027212043,-0.011241837203001327,
SPX,0.14785797451857557,0.00829749250240389,-0.007140568963689078,0.08658919196351167,0.11535914225606898,0.133052162478177,0.035627297050060604,0.01684138237786535,0.0011330214603403421,,0.221540698485905,0.007624254420646608,-0.0408159025925483,-0.04034883130900874,-0.09415778463136126
MFGE8,-0.11129510405291146,-0.04314984098274003,-0.03017170422212335,-0.003247041516014387,-0.060747799538204944,-0.08614673025996739,-0.009226774783900268,-0.00782465673300344,0.050376072618105304,-0.04446696408225244,-0.032935419860158306,-0.005543516473139972,0.06483533358574994,0.07377471744720306,0.0905959650298932
TGFA,-0.16838426239113613,0.0364273533729775,-0.03726211081873021,-0.034736487796670046,0.027132026288615295,-0.24292842899238923,-0.09559772876657704,0.054178298759796704,-0.024853098109294244,0.027658879755468477,-0.037467149721571405,0.029681980377216727,-0.03018310284136015,-0.03925638899969167,-0.06610316778871148
SLIT2,0.3199636191567006,0.026544756631335587,-0.013880044443002063,0.02248497208576537,0.0672408172070146,0.15543439180379004,-0.01856439671230398,-0.047330620034342075,-0.011843852665439246,0.09220362384356579,0.20281527748761494,0.03434693529637857,0.02595211669083516,0.06594624823605097,0.17921492704118636
PLTP,-0.08513858125203141,0.01804391480544144,-0.011440241213851463,-0.03910769717628742,-0.08160395227860305,-0.3060879769741558,0.03724141300849366,-0.09969152210854085,-0.05540315271378713,0.14010813237078715,-0.00019218327229247135,0.06939826784739342,0.07276438935938842,-0.06693888159452227,-0.08867185277036178
APOD,0.06403055127251815,0.018443370238918403,0.05785864068784777,0.026469658412498067,-0.03832382291622681,-0.28168292016801566,0.09080715406953782,-0.020059702676565903,-0.06927035652251297,0.07751334358337643,0.07266302073340372,0.056181531691304194,0.09781606908244156,0.03806714797708263,-0.10226570556172783
B2M,0.08950029011099761,-0.031461391834798416,0.06819280951669258,-0.015382627677023003,-0.16526640736513393,-0.3598443780825673,0.010125075822163942,-0.10209696424417107,-0.07215309472963179,0.14104955076065878,-0.18836039364180843,0.16780450345497422,0.08066455563985421,-0.06744521873581362,-0.17280220394615536
OMG,0.18584639348937296,0.10178084112399849,0.052551826658987714,0.061570785509275985,-0.056960060982939466,0.04434108030519399,0.09580836302009547,0.010018350414354648,-0.13259046286924836,0.0036649349855616487,0.11068766869269926,0.049310809857411916,-0.09801179023637643,0.05642666967427839,-0.07350992173530245
CXCL3,-0.06721915333093675,0.0026403325969899818,0.01735150357588667,-0.03175957563073937,,-0.02797063006745601,-0.0357855790509097,0.03676035700361616,-0.04307000015560142,0.19287527716156344,-0.01492450647915556,-0.021038865475903005,-0.02836935410115707,0.005149910825089488,
CXCL10,0.06000505646311418,0.01244744874301022,0.016282255998739278,0.030852996891108896,0.060928949792157266,-0.2506053196261779,0.030133238848304454,-0.03008280571654977,-0.07051663892067232,0.004255513553740063,-0.023716846925738895,0.09334795626932986,-0.022662498582284068,-0.039287370576248336,
RSPO3,,0.061163930056943525,0.11854580879911174,0.07626162781584755,0.01440252724783849,0.037399970323848473,-0.016220148233415405,0.06786698085574723,0.1664799134137177,,0.04889084355246201,-0.014727039669263253,-0.0031094688637902453,0.06600035806267165,0.1459701778268971
CORT,0.05783389565118551,0.0028057041088166597,0.1321971296951063,0.04254172713601381,0.019640922383718257,0.13882223242980268,0.019999462581431277,0.04025104366931678,-0.028988742942186303,,0.03905940187969409,-0.014038430393597116,-0.02758383673546591,,-0.022487423894096487
NCAN,0.062213194476261766,0.06352573410583308,0.014056802874609144,0.09893521244160179,-0.11714860509492424,-0.17159651915954535,-0.06660162455962128,-0.016784790578591287,0.037944591293610115,,-0.12824061136007084,0.032103753708683055,-0.060549205759625,0.07310104611176847,-0.027435952836463745
PRG4,-0.038261404083889825,-0.023494763106391713,-0.010950153197405502,0.0397418962850007,,-0.05098633987753159,-0.03225949062019533,,,,-0.018234093568756406,0.01791145444898819,0.07136778858118768,-0.03345640679271441,
ZG16B,,0.1222976053261974,0.009878414267745593,,,-0.012735956368629132,0.09438038161083888,,,0.07637498030148439,,,,0.05269145200634308,
TGM2,-0.02015882132860766,-0.07396452768659868,0.007276431967712356,0.005866948318055373,-0.011633737580725924,-0.0879595257051914,0.014064356261257332,-0.0006161896151975788,0.00597199582717931,0.10397054552385807,0.16062726845734543,0.026160350340303066,0.015158935380665319,-0.03055245069240857,-0.042991671787482685
VEGFC,-0.02745332134460101,0.10371627924580408,0.05424351696209683,-0.020735608190035757,-0.025210383274901615,-0.01902051613969421,0.05514006819815651,-0.016030249841176028,-0.0194462331586483,-0.0007438344351093514,-0.01860861929539347,0.08790019958055373,-0.028306674008709762,0.04465820684787609,
WNT6,0.08525857338719206,-0.04375277335969281,-0.015145471845099946,0.09896500555851456,0.0003320436717693512,-0.022668729758324572,0.013719310372121825,,,-0.008402246257660274,-0.0162406632429405,0.05017469357400472,0.09585074035012127,0.06099869578010624,
NRG4,0.01808244067735367,-0.024975762290304616,-0.013326837365561187,-0.0191870073157774,0.0156413654768992,-0.036692088306804656,0.025170662039442467,0.010065241069132019,-0.03851553821320941,,-0.021709124902640403,,-0.004352958807837792,-0.030107231682412246,
PMCH,,-0.028785910133374684,-0.018465631517450454,,,,0.021181773906305625,,,,,0.022092440452511367,-0.012609993366866771,-0.05438699903070362,
COL9A1,0.07753357601904255,0.017085236424738824,-0.013918908959420896,-0.02324961138297768,-0.018478399888553102,-0.09356424137221656,-0.0462207697237477,-0.010171754486771817,0.007548740915379946,,-0.010176471883528406,0.042085679524531905,-0.08498154243879152,0.032002976039245484,-0.03426269927082558
GDF11,0.06669837228528931,-0.007477740310648573,0.016495791103413003,0.0477660204878708,-0.0026066532668348927,-0.16815297995732842,-0.00033872065839815976,-0.02728718526969173,0.016800269864505994,0.00429854935157393,-0.04734508316456418,-0.03439631681884191,0.02382449212811559,-0.027919031027282763,0.017437505106589774
IL24,,,,,,,,,,-0.030415810154706166,,-0.013201400605954233,,-0.013179855073187637,
SORBS1,0.03798368813345924,0.049834424973395644,0.021253316818448675,0.04004412460013139,-0.032840304677999345,0.016255529421103587,0.05416604259553289,0.004671256894458529,-0.00045254948887881125,-0.022279341190452724,0.010354785125351996,0.04166379445961728,0.03240684495251937,0.03472708508515869,-0.03031747641414312
DLL1,0.11623261872472206,0.06585856711158193,0.03056182863857549,0.020133211828188426,-0.008949258529606294,-0.06990208589097811,0.04806710528129058,0.0389100052183598,-0.08413627676657329,0.13536865711184096,-0.0837721502216866,0.10038482518248175,-0.03225722547875137,-0.011486301774552753,0.05083155504464086
TLN1,-0.051932427065381634,-0.07763739549266985,-0.007113026313838568,-0.04587379968696302,-0.14315368318046587,-0.29425221890511605,-0.0554019418274642,-0.021104240576843198,-0.06968046667515346,0.0901334497563998,-0.17061505500430407,-0.008843746375396193,0.04930578802065103,-0.015965652828682658,-0.04940783487471796
COL2A1,0.06152718277696675,0.025279290111582416,,-0.01203122610767808,0.051696872279836,-0.047061048800156165,,,,,-0.015151438122540684,0.0015003842811125983,0.02849437882691564,0.027989813703570524,
SHH,,,-0.011379007034679287,-0.0070331470864382585,-0.014015999244057869,0.006063875488211845,-0.04782933795861259,-0.021254509088997533,,,0.14658775992887685,-0.04196706851201986,-0.018746020161799194,0.0001342845593399181,
PON2,0.039528707923315656,0.05611576809332997,0.07926584722007975,-0.011209425793169275,0.028507154906938077,-0.3159674541786513,-0.06687216898566223,-0.038432149557057954,0.004963648658850846,0.14434406370197028,-0.09264532670442863,0.12348730382793055,-0.012835480094664807,0.01843338355604892,0.028403189630684077
ICAM5,0.34355233383824685,-0.02149482247328778,-0.01773499010199748,0.07188860131593627,0.030975708837593968,0.0865045382371996,0.033087799832468484,-0.004613994763035391,0.11707962768224313,0.07125172177258549,0.20336940806461354,0.006579200841950009,-0.017882426944579602,0.17560015494495032,0.12645221959622038
HPX,0.04063791822487638,-0.0033380756013079065,-0.027686672144067014,0.05219529224203779,-0.0261103147680898,-0.06853069168618137,-0.016044885753591507,0.012002485938960599,,0.02685688443780613,-0.0367555063960932,0.11711110117545284,0.03580671998789711,0.011484169877398486,
SFRP2,0.2051985281118742,-0.0263444191892084,-0.012959455871096886,,-0.0170538028863982,-0.02566313427419142,-0.02820646719455337,-0.0017771256806843646,-0.03962459691428037,0.03708285219995582,-0.02836764712028331,0.06259121501044192,0.1365668818557236,0.02213376509392454,-0.0009671787835802564
CFC1,,,,,-0.0020075137289683204,,0.029178564580873843,,0.004590418454082406,,,,,0.04522097157449797,
CD70,,-0.06068397276463624,-0.022027387653864604,,,,0.01725696115411675,,,0.08319712600812533,,0.023417463440620265,0.018507228553758193,-0.02061786865490074,
HP,0.1538726501129184,-0.022999421572026717,0.005886806466305125,-0.038311171952447855,,-0.10192327670876218,-0.022804117421100625,-0.020413539261873375,-0.007272152311754947,,-0.04277634735547101,0.048550316782891116,0.027349578531213548,0.013555700588690373,
CXCL2,0.02085287857189265,0.0016446987690048411,0.034994659797232146,-0.030062375777538754,-0.043960259920703515,-0.03394063670009521,-0.059630796305481674,0.05297702329430988,0.006468099641975829,0.16303778056756807,-0.028620650392511854,-0.005948904889585932,0.017970662355151767,0.00600208893297082,0.05842677591213908
NPPB,,-0.03498362563843071,-0.012110989738079505,,,,-0.01900481493545009,,,,-0.018608620648851718,-0.00650262979112551,-0.018846938388317566,,
CCK,0.2853416665218306,0.10611925041118858,0.06759584978724624,0.1263695603517086,0.10006622018718275,0.38030217963304375,0.14430345352276444,0.09451452439098525,0.0845322291442706,,0.2167929061481836,0.023224238562840185,-0.032442762182879226,0.06894718135236319,0.2035588111387134
SEMA6A,-0.09156126602506325,0.018612447706550832,0.05799427126588557,0.08405336755821165,0.008113435622571274,-0.27020633355821816,0.016730527048036483,0.009819770010526977,-0.019532640365261627,-0.01273974611718164,-0.1530800446854106,-0.026363632135968942,-0.04423603930386395,0.07975378340347594,-0.14993303903830624
IRAK4,-0.05593405333749146,-0.006426978613197765,0.00126191436109543,-0.003513548518743953,-0.01223371468768627,-0.17481893507520305,-0.01862558815649681,0.006299254735435334,-0.003651170848245294,0.0812187143117796,-0.025219833735331758,0.02650669342513001,0.07145295610921765,-0.004152805588674839,-0.0636356120130286
