,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.06596267395966092,,,,,,,,,,0.049661471072429915,,,0.0021334645768948187,,
BMP1,0.050051137886581776,0.0647946738598509,0.006965430979277591,0.051948380164461135,0.1233886834327049,0.0788800508810337,-0.055279074233834866,0.0875578314775492,0.17919495314068262,-0.04903915090192465,0.05046367012989542,-0.04486897596457,0.06956326255176466,0.08531612833118309,-0.06952798877315963,0.013340867612275119,-0.0514998849194401,-0.03612814297501728,-0.09656048311233602,-0.07639106226796165,0.011317433459668572,0.01961672472387986,-0.029975393931889853,0.009377831766618475
NDP,0.0729511553735133,0.20676383429453993,-0.018481605632043242,-0.006261101327919081,0.03331580305885759,0.10952040956024642,0.12007915166921891,0.0017803483400433042,0.03988550639403969,0.01608975749017292,-0.013840707853166002,0.008376406741718427,0.0656042752164539,-0.03787610494062522,0.022606450903058625,0.15121018663308913,0.030209294385768713,0.07248996451100916,0.0007870106457902117,0.08240126337958377,0.0880749570347006,0.09060565253170938,0.19238454848921022,0.08964555082448163
TNFSF18,0.03597111697103789,0.035185898072598934,0.06740039275658248,-0.008960389980734633,,,,0.09050663194174711,0.043535686997780224,-0.06039274287436002,,,,-0.021954672513016145,-0.046941110454280136,,,,-0.03904560795302218,,0.019348330300479753,-0.019488804107301465,-0.07380800158891027,
IL36G,,,,,,,,,,,,,0.00972108310134082,,,,,,,,,,,
RTN4,-0.09907697296731598,-0.010715825583276894,0.034149288153429234,0.018469821340464453,0.05936955397157135,0.011929246536077756,0.104032234454169,-0.00022769624320515772,-0.1489826962612409,0.0810214481470708,0.038136372667075556,0.03875364397730544,0.05013971361691352,-0.017363488060954085,0.00420406629718323,-0.11902730993956906,-0.06501741431481721,-0.0009715748307978295,0.04171234016293705,-0.022437353542038553,-0.14479402060477314,-0.03197148970402561,0.20168725067179402,0.06231195955971937
HEBP1,0.08551705163712417,-0.070695476224854,0.07277827175361735,0.016049226523938788,0.05891226258118016,-0.04250247536028193,0.053111208629360515,0.03110830693726998,0.028348167911551078,0.06787340778621492,0.007828675756452642,0.03267003487522349,0.020284247441882414,0.04508592181705715,0.014620338728981944,0.007692018864355629,0.0320497962960653,0.06281239042251197,0.010846152434888467,0.02103174087727092,-0.005071305409756864,0.0869456741181771,-0.02024766428347162,-0.015822329559196616
WNT7B,0.04996739780755068,0.162199884966149,-0.02926115499338313,-0.0019430614951848934,0.04165030731814979,-0.013926200045191356,0.10040624176662055,0.04645381413165276,-0.11330921194568398,-0.07958156114054307,-0.025958781370362827,,-0.0016670383539457044,-0.019868965299756035,,-0.070550777333166,-0.020439213586956283,0.021985222960258666,-0.051236738526950466,0.007002377007698307,0.0965338745808026,0.061035381632307865,0.0996341356808924,0.020436281647579047
PTMA,-0.08103340513361028,-0.17336429998726183,0.10689537900953765,0.028074311399411044,0.06480597098885846,-0.014472949161706593,-0.11694843858893443,0.02738625330078215,-0.005889701228720049,0.05162007561198472,0.01030305335241239,-0.029385429831049005,-0.03803448270833884,0.05537706851783538,-0.011232406448110722,-0.1597512082407461,-0.036326524755009526,-0.013782814349675392,0.1304825524058908,-0.17026273235544975,-0.015884551263905082,-0.09415750583677544,-0.1537713777153874,-0.04095987150090664
FASLG,-0.04541743042425122,,,,,,,,,,,,,,,,,,,,,-0.0242990581147036,,
