,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL12,-0.07513755849074916,-0.043175560994795095,-0.03841888621006792,-0.0017174611607397926,0.06903763539503897,0.04834190334497814,0.04234958093610575,-0.03679033201432146,0.046056419156407895,-0.015290139628881332,0.01733400289412188,0.06196452815115224,-0.03453315712626562,0.03145339491583913,-0.0312412465360139,0.009411356938290504,-0.07405862335670262
MMP9,0.07430184717429603,0.02577863656488538,0.03697812352649104,-0.029056319235680094,-0.051963158051860456,-0.0003235291451112289,0.026338797916210462,-0.026163551886240092,0.03614860357008813,0.0010397483283140251,-0.022472333161467684,-0.03725505262670588,-0.011150297708531785,-0.04432064843498145,0.0546076686457572,-0.017366684319883856,0.07517480446755274
TNFSF14,-0.015862981275883314,-0.022758036495443303,0.017838776480076684,-0.009354178435815465,-0.033324627405138814,,-0.014946775919282064,-0.017913910553652154,,,-0.07043480737295874,,-0.02581955055558725,0.038761802175502555,-0.01316957405559667,-0.012312212406556233,0.06577915346276657
HBEGF,-0.01973379043990979,0.015210885766726422,-0.03989749996822256,0.054482400420922165,-0.044733524148870274,-0.0345575495259927,-0.036071695238792584,-0.037076082778984464,0.10318036160861985,-0.031041802488180493,0.08745031998119154,-0.0200967009508538,0.008939821510407725,0.023257530610569243,0.020905722529342488,0.04557275792493377,0.16290380943015856
NUCB2,-0.01014853377378312,-0.030638423758324918,0.0433056168758103,0.027091694999038594,-0.0069874937253959655,-0.00806404618144019,0.01687803089123427,-0.009220439621233013,0.00895116803368251,-0.039744028439358814,-0.03176978111585808,-0.01426420289611833,-0.05135388840779118,-0.0063472590292693795,0.06207348424220477,0.07695384472961833,0.06102738168016955
VCAN,-0.051046963857004794,-0.0069283141536571734,0.01988537742168896,-0.11225202647173893,-0.07956298526775833,-0.02832682042068761,-0.04865613778306853,-0.0055156744701226525,0.05870565659245178,-0.020003019957299546,-0.1708601105724205,-0.0043516569464735625,0.05868031341218159,0.001844809676022202,-0.00917116003853566,-0.06373527072037741,0.1659442800555477
VEGFC,0.026574605847288216,-0.02613507730894896,0.05551804610431645,0.00970612904181813,-0.0195008604035315,0.010004905026099535,-0.030698651743570823,-0.005343590611525692,0.06609190137333062,-0.015205860234891051,-0.06496703718167327,-0.052603450629128,0.02123416228432201,-0.032317078977113015,-0.017663600831821814,-0.02912155567248014,0.09393943673247515
LMAN1,0.12615491314937505,-0.00677212889647884,-0.019571093476180093,0.09696493805003577,0.008647561446491982,-0.021601294119781796,-0.06800232906690243,-9.08327420705095e-05,-0.024715056199638222,0.014393554755146545,-0.05205344546516709,0.10257927905789778,-0.011613186490783415,-0.06591694824729678,0.028921109105809195,0.055412863477553025,0.18240138641301884
IRAK4,-0.049668786126133374,0.027044873247499435,0.008477175129058021,-0.03957815262218212,0.06855362040549413,-0.02266364416137901,-0.06103118796804139,-0.042331798940781935,0.04080286580684063,-0.006382848687190576,-0.05151479760900005,-0.021046393360367052,0.024425212585743535,0.06417349157257743,0.057814478173918105,0.07553011364099854,0.054078151908351905
MICB,0.006922374121996266,0.006055659570076989,-0.05263017875773391,0.02109586847931965,-0.010781073626259427,0.07671289623083513,-0.055181342525124244,0.002029525137174496,-0.0070871466032380774,-0.030783830650607007,-0.033560832830292285,0.11725203045701442,-0.03460920676554033,0.04874804917997449,-0.02632747158292696,0.018654581088360385,0.07936140940123697
COL1A2,-0.13801161832250497,-0.0011397605792121054,0.0036413811736982315,0.010241390550829144,0.020937915306950137,-0.003152983232938915,-0.02555347324093612,-0.025681466821024204,-0.0527453755665935,0.022505686348972365,0.008981106352670616,-0.006125128988356354,-0.05054388743933378,0.012976169648800169,0.006085406433505431,-0.0672550531327587,-0.012475963879413045
ICOSLG,0.06096660058030618,-0.011483552337696457,0.007738193711721301,0.06702758440501552,-0.010249387251673358,0.0509381767483336,-0.019071509375407927,0.02063520643234903,0.0028167168268905867,0.05314965267334645,0.055482495833482734,0.015421960892313529,-0.007943171918129785,0.00800610864121143,-0.005165923798932007,0.05804394480709492,0.07485663726312196
GNAS,-0.15773617371330906,0.027235362263527824,0.011100541164906419,-0.13508301219411156,0.08958780468038947,0.08734409595704837,0.130758112258939,-0.008120894286066684,-0.06003839835129106,-0.029088647304350287,0.12621280042925112,-0.02504866284808568,-0.0337594298656372,-0.03143814489760937,0.047579785294704344,-0.03918142322407029,-0.16382542700043953
C4B,0.004885286432138073,,-0.02530300817153749,-0.031105334177124782,,,,-0.020583701717291906,-0.02502396565093833,-0.02179586976492561,-0.05995578063217795,,,,-0.006091896991605351,0.03556880619041767,
COL2A1,0.025655519770646167,0.007862962254761375,,,-0.01131480006079095,-0.021486902471140275,-0.02149154384199373,,,0.09825819859407398,,,0.046687720359987236,0.07530793697712156,0.10540447337319693,0.0021463432034911243,0.018132776938905467
GSTM2,0.0038281836317005324,-0.019557696552677736,-0.004076310408756865,-0.050160173222132315,0.0044546274424381,0.00649768828897744,-0.0057676766217972155,-0.00797132600485931,0.0031673707564979347,-0.04705676526100439,-0.06021320426814881,0.001084765796956628,0.012464060854233069,-0.0386432926319953,0.03426959039331136,0.04912501956142785,0.03855656192177122
NLGN1,-0.06361635051109463,0.027677707592869517,-0.042520275455327654,-0.001119857097954935,-0.039751668038335554,0.015132768814171771,-0.028472028952360534,0.0009843129671591156,0.02587723510148613,0.026534844849689276,0.0013403629878809668,-0.09139706047924098,0.016119570161040337,0.01812299126786609,-0.0030096602192192386,0.00834820068457905,0.02801176066876651
SCGB3A2,,-0.03128079875353159,,,,,,,,-0.020330238699027572,,,-0.023558647607025505,0.04965301849807064,0.03061822110855838,0.03965414351632135,-0.02293168584078501
LEFTY2,-0.0372503270508284,0.047945717198557496,-0.024162588355242463,-0.054432058852215144,-0.0013195279916173833,0.06417745593849909,-0.07663390189380595,-0.032601408415747976,0.027256655739168845,-0.020904619937219183,0.04757173605381721,,-0.022101468808706722,-0.019335701923009048,-0.04266698403117185,-0.015808348901991634,0.034474760225958676
ACE,-0.026020815456888818,0.015860539424473,-0.051729590517630805,0.010582362961627005,-0.0072719994001820805,-0.052163848272545305,0.0015916101034178702,-0.03621615567901254,-0.06017101065214445,-0.027085636687972495,0.021520415920644614,-0.04172474954064337,0.008795540177179798,0.06212904172159424,0.005482195067442416,0.014886771133757318,-0.14199956512435785
RPH3A,-0.1322141937817335,0.011585055027292714,0.017844413980916577,-0.010383688241054114,0.08994488723358354,0.02397841219111991,0.014623246182659715,0.04587796753392978,,0.008557904370962557,-0.04644407650682228,,0.05560153271194414,-0.017248514348942777,-0.0030679625983582714,0.0643573993451234,-0.08878971292125408
NCAM1,-0.04305115349799849,0.018107569600910287,-0.0038846403789036844,-0.11541433181942033,0.014277024196497633,0.030756937253617434,-0.03212480870626794,0.013672751974100726,0.08388032633490242,0.005251272502266581,0.05765249199000166,-0.02073294117908335,0.025210876746465275,-0.047388158793493784,0.08898287189810491,0.014577996362079668,-0.10707444166730357
GIP,,,,,,,,,0.017421534419084717,,,,,,,,
EFNB2,0.05227381031067468,-0.04857306609095746,0.024407318841226044,-0.0011566784545019389,0.029993444866057616,0.018172068820656133,0.027618576285822233,0.036742170562325725,0.04762404316123398,0.02255738483545523,0.04888839740606007,-0.028791704422510365,-0.03135693714898796,0.024933581046355742,0.031404674450673055,0.03629530039085903,0.08273803410491241
ICAM5,-0.12147675609428737,-0.006802295990453667,-0.020601200915660527,-0.011385325101623581,0.13554893813527116,0.00573429668457272,0.06674929422173626,0.03794677988345105,-0.02281376472529063,-0.023076398939077775,,,0.09379549485047908,-0.013410802364083983,0.05126153199376664,-0.046481425068310614,0.0037615648485525193
CCL5,0.07911164191472476,0.013553661499160492,-0.027077976282668267,0.02405347273349707,0.007508750991764654,0.0864737687860298,-0.0046403430627068015,-0.0032049608024059774,0.013279600680159804,-0.01679612093427719,0.06605796333474198,0.029256624605359632,0.0596360805518424,0.035821607841842906,-0.0069700071633661655,0.05200843201280852,-0.03500032527826998
PSPN,0.009985926842342497,0.010824890122794298,-0.013935273992741486,-0.01990303887854249,0.09796104608639243,0.0028685190379612174,0.026314401844446302,0.00389166211946798,-0.034905748709768925,0.045006380096702284,0.058736065215521174,0.0034649258123604885,0.02040776658480206,0.06906059038150503,0.0061904724164140645,-0.030859847147926955,-0.046473705933695875
PENK,-0.038273201601822585,-0.004781194331301316,-0.040629618378733606,0.01479682399257188,0.09467938033380889,0.027175660039661043,0.14143976607867695,-0.025181526397291792,,-0.02179586370541153,,,,,-0.033949832491090376,-0.038725783528611724,-0.05773372536907564
EGF,0.008716256063260052,-0.05003459729378842,-0.03450907694274603,0.025537028817570893,-0.024129695789949696,-0.028434897772715618,-0.01652522279830758,-0.02929673799630963,-0.006509784918649994,-0.022867279770038038,0.05893034296811023,-0.03580120250776307,-0.004626617113016011,-0.017693279858702518,-0.009896481903587055,0.05245050123974125,-0.025204674191521784
SERPINC1,,,,,,,,0.07023722987830602,,,,,,0.005696765944393291,0.036483787061077425,,
UTS2B,-0.03142804642676912,0.07368757057552311,-0.0005666984461223288,-0.023132409165583977,-0.012985881181250858,-0.01776769544336713,,-0.01717981401554423,,,,0.07724411034222735,,,,-0.03085655172844562,
F10,,,-0.03133221367386752,,0.00933129472370581,-0.03274033035030203,-0.012849027804587179,-0.017179814432942912,0.02580343999667766,,,0.09815547771940175,,0.042307840187633124,-0.030425695865242276,-0.030626677596390983,0.06813997858675856
FN1,0.10159635595185765,0.0004855465571768788,0.019307538317083282,0.07410256404373874,-0.05899467222754379,-0.0607655549051852,-0.04659925684655942,-0.02853410102975819,-0.042260754617058666,0.044177346953462225,0.009512854768368523,-0.01192699263100014,-0.0574718504859684,0.004798780957720474,0.003919646409182959,-0.04543686281910872,0.2285192048966762
FGF2,0.06466338845568108,-0.012411722363295888,0.025674156799273522,-0.049035637987212076,-0.022449856043975265,-0.011959166652603959,-0.03355378460077403,0.003806110058786131,0.06454145250012037,-0.0015581486575933477,-0.026940208510895396,-0.005044569141179716,0.02931631542121041,0.017130481665765213,0.04155419300213862,0.046584047977050874,0.09150058865511658
GDF9,0.02028875058628282,0.012034063302014075,0.016540165720342805,0.08874405786713292,0.0012304971730260725,0.005104929025108617,-0.0327737352751152,-0.011259249707212777,-0.02135519830634045,-0.027383914427490438,-0.016205609806697226,0.030805909533096008,0.029463201267131905,-0.03328908765205988,0.035424777239564206,0.10746194009345371,0.08551143599905177
CSF1,0.0884321414318586,-0.019483554414966044,0.011741060730752777,-0.004908976228573866,-0.07159596018336033,-0.022242571256788825,-0.08276131288477612,0.031229274444788742,0.08568072864321978,-0.025611505812517487,-0.04031692950693488,-0.04788813094422311,0.016360999628455334,0.05437384090313377,0.005400136641074003,0.022548364142174683,0.09953965537292914
GZMB,,-0.024948754554161404,0.007137705159015638,-0.02249471558290401,0.009679180635775293,0.016348484571813784,,-0.00855089943484752,-0.03223688033091559,,,,-0.02949534151003082,-0.022458655223485717,-0.026207306502861284,0.09721218784956075,0.0035787410599208663
WNT11,,-0.031166007158643875,,0.014512039900407265,,,-0.0181467623212908,,-0.029234014178036335,,,,0.05890975344719254,-0.004123918654492531,0.07519878595265259,-0.020807689669687414,-0.05719392075177452
GDNF,,0.0034307232888919443,,-0.022709148276947567,,0.059497129712958716,,,-0.020953196553458835,-0.014899820019697654,,-0.021838936539512417,-0.016944627373030926,0.027036164829433315,-0.027105916832146585,,
FASLG,,,,,,,,,,,,,,,,0.025893320164478976,
SHBG,0.022477143901117547,0.019389561549022882,-0.027469317881267715,0.049555649143491275,-0.008801855252193217,-0.021026874754347603,0.02454525524917945,0.03770578092938326,,-0.012007245839339509,0.03348679398824155,-0.043697246163719713,-0.03118967291554385,-0.02155064734647233,0.022924305848061658,-0.03828868194975277,0.0872057601608253
EFNA5,-0.06650610228894782,0.006991115051204056,0.021684839783282943,-0.016589475864810035,0.04219675761506667,0.08874627918570034,0.014900607652243342,-0.00639130576323846,0.01805169843060662,0.023408938594292446,-0.023589592227365237,-0.03795894126585161,-0.023394722257030244,0.043717759607496735,0.0021530004045439634,-0.026486883355381654,0.08655546209955031
THBS1,-0.0497034505040949,0.020461633680923002,-0.022046207755065644,0.020095723011244924,-0.018248247040053997,0.016725203329616502,-0.004171015249794433,-0.019897464057443654,0.019462251650137416,0.04179198120694416,0.04362354228317175,-0.0015060061800571843,-0.004722407541465241,-0.011561402512696255,-0.024673445043474667,-0.027821165083761326,0.05286460494542193
PODXL,-0.07644696367025257,0.009171847784926478,0.0049118077328968324,-0.07254134769773128,0.0011438318201345155,-0.0032957415657769826,-0.047423884434144914,-0.0061170780362745595,0.050642424710949374,-0.04238250377839264,0.07736751438736085,-0.03196415093906641,-0.0025088195769141105,0.06240796711206649,-0.05657722309670871,-0.0016244638493433186,-0.04671263993156387
LCN2,0.04372640707917366,,,0.05867316706346835,,,,,,,,,0.01665900429847772,0.109894246740699,,,
C5,0.03429830013317847,-0.026688266636001236,0.0030440823159114767,-0.039104052450286274,-0.03475153130711842,-0.05596332731394483,-0.048606482233006114,0.009204765901539411,0.05675618239101738,-0.0280173651096491,0.07826996306530083,0.03783125973339961,0.01049389786229966,0.008096384025237416,-0.02774241447879978,0.07047897676809181,0.007424674054230182
DLK1,,,,0.0018134437179971948,0.12666763785186816,-0.019548940581961875,,0.019871223780950107,-0.0065402864238117905,,0.0448327710534223,,,,,,-0.02242110555692556
CXCL5,0.02729182382696925,0.06849703122510133,0.002569074453660514,0.14459110937880978,-0.001046430664954762,-0.016644053303846707,-0.020215726315385797,-0.020929602676805166,0.01846031546027933,,-0.04083568411469267,,0.02332761483051177,0.008852374160227139,-0.058612619240980574,0.0302676596412658,0.15852076476612467
BCAN,-0.15339787559448495,-0.002479670780014336,0.005917936849324527,-0.12005914073912105,-0.028280603773590283,-0.012780942872829977,-0.09256233349929625,0.04384094896062046,0.022190408605231974,0.040173771308612556,0.021674419638422423,-0.02486929199238447,0.08362400560340115,0.02808332159401591,-0.11961741239913042,-0.020917535523226338,-0.13785479156694697
RELN,-0.03280815908527328,-0.004974400170553392,-0.047636007266206905,0.05418390032015352,0.007468269112074693,-0.0026434103770720243,0.07390926495923027,0.023030930287899157,,-0.020213627717681648,,-0.015264806652853862,,,0.08287934388638947,,0.020576888231267586
COL4A3,-0.03262159730724552,0.06978556574653272,-0.03348882935972731,-0.007160828584936787,-0.056956286355473305,,,-0.030829616652838333,,-0.016517548338898503,,,,-0.014664271729318005,-0.03659326822747536,0.015096342380601492,-0.011569515856813014
GNB3,0.09731969684948222,0.04632997591252249,-0.02525258172662923,0.025646255686850684,-0.01505049341129783,0.043639619520337014,-0.04624523322118124,0.015618740281780725,0.01619754215132302,-0.011509952595529387,0.0605513535582693,0.048014901784092,-0.037065258802906786,0.06016902968131814,0.022209789629774806,0.05003133854972697,0.0493229883110335
PYY,,,,,,,,-0.02110056256508956,-0.02248129032608146,-0.012195421782024849,,,-0.02750704224668218,-0.021760564197047114,,0.02746864447597114,0.0370465927437864
MSTN,0.022088467983186085,-0.06187916201642693,0.023185446871666734,-0.015584201184813122,-0.02246774862519853,-0.042497812912714886,-0.03775512992785092,-0.011867013516438527,,0.0026919750453190867,0.11728700349322112,-0.019632446876198206,0.1889505806554024,0.008956893671396775,-0.04058846138328171,0.0269196062117817,-0.029066537459089957
COL18A1,-0.023002180020192428,0.02409292571075886,0.008916457556053543,-0.025157876732285193,-0.008015566922467444,-0.03294957426217289,-0.022436049133270266,-0.0828732837172304,0.022158123777696985,-0.00116397023678333,0.04181214798825892,0.018890209969721305,-0.035660772233781904,-1.2112208082923878e-06,-0.023533846331013554,-0.0265120672778235,-0.06155088279280823
FABP5,-0.13778022231172724,0.03965082531102647,-0.01555663923475433,0.04402852167689904,-0.02037084795818341,-0.025566603296926706,-0.01859174785624168,0.05356659547228035,0.010145109502549035,0.011960190725120693,-0.037607927150826545,0.01333277688002656,-0.010186893596672658,-0.001625224566496634,-0.04671988638709229,0.046795311257471786,0.08836645844276933
TGFB3,-0.0009590496642888634,-0.011747713124426127,-0.0075922412748188695,-0.020389223787939087,-0.02829379884201518,0.072588613394502,-0.008129233147391774,0.004618311595692118,0.06580115822245954,-0.027022282377853188,0.0865423505452609,-0.06376563499573988,0.06888012574807277,0.05615251284113142,0.04463840444210864,0.009373840802238227,0.038641299789482386
BSG,0.10231016211032103,0.015414792615457671,0.03840515480964028,0.04562813289466059,-0.03650982842592347,0.09256294214398046,0.06802941432161518,-0.05354853983947932,0.01906057151545021,-0.02510391876366105,0.026932772335940405,0.035802155535531184,0.05144131982031827,0.015233250925876369,0.012845776956056659,0.09268237491112445,0.09372481064983867
TDGF1,,,,,,0.05295119227140195,,-0.01717981371740233,,,,,,,,,
BMP8A,,,,,,,,,,,,,,,,-0.02658653428726706,
S100A10,0.1275943012175638,0.002451100940971988,0.009964369765291725,0.04589798348187337,-0.05585906129628258,-0.07637039703934007,-0.045379506246623,-0.0607672542500915,-0.05703168731435535,-0.04076750281671209,0.022189901915205496,0.05829369793625383,-0.01999739573594398,-0.009801150029905507,0.005394380155339879,0.05469436938266753,0.23196801561556876
PLAT,-0.05640776302586126,-0.0016903804844791812,-0.01168671673926088,-0.08392075814484315,0.009663070030428404,-0.021207180809670007,-0.05273211842730262,-0.05425283743525652,0.0034362880802594527,0.015955058301179364,0.03632995452223546,0.023489267297924145,0.06779625479098068,-0.003172890100562357,-0.0009149032681294495,-0.008339085374997073,-0.03722461850400379
SFTPD,0.0008724219097540302,0.051404421119926894,-0.02657516118121348,,0.04055586750862876,-0.020882650934925983,,0.04030413522790451,,0.0426666099220482,-0.05309576500299505,0.058896600026730486,0.03363871511235766,0.09310580665610663,-0.009588863126121836,0.03656040728173748,0.05594350938663753
EPO,0.05796841262847122,0.03481209392807747,,0.0800975634661958,-0.01583415257042304,,,-0.015668174260279215,0.016788224877432336,-0.014899821180047939,,0.06677331653309716,-0.020815481884725522,0.019022522658313813,0.030867133379203028,-0.003298946974020754,
FGF7,-0.03990952309130119,,0.014064603778006769,-0.007227542011343529,-0.011132421510501853,-0.007762573915312682,0.033785205293384024,0.056318357505411455,0.11090970540961007,0.002084529407915218,0.02877914101544262,0.06470928394189485,0.05346458723584803,0.011450429251025032,0.04622518107495931,0.024069802895131203,-0.014487909058017109
CGN,-0.02036943365455215,0.026760328793739827,-0.023039419189415572,-0.0072808758749791334,-0.0036352537078755457,0.017147432383038844,-0.016047138912713532,0.02845534380511418,,0.026588118145703186,-0.09487627734469062,-0.02017246797145124,0.010590584461736949,-0.0020113984577011406,0.06423381504172906,0.009290699088969526,0.07406005401809365
FGF13,-0.07981626955805723,0.09880926503286276,-0.026150795890230432,0.03406184203630011,0.08121215331701649,0.011471583693800014,0.12027960359962826,0.038472047610630604,0.0006623683787818657,0.046657465628203866,,,-0.018120563675579314,0.08001932223116999,0.05463952766442364,0.004743493644939631,-0.015467356249953755
CXCL13,,,0.03994161824024977,,-0.015032356656758547,,,,0.04636382347485484,,,,-0.03901987969861426,-0.043205819944786866,0.0595724156014861,,0.09045072779569169
ACTR2,-0.002213509917467989,0.01946950089977559,0.027478749244003908,-0.06593801214272327,0.014380737597962203,0.0462197186318192,-0.007479766842220993,-0.08327838124786847,0.06397904120864091,0.03555102179870382,-0.12400738107128699,-0.14319844065449108,-0.045734092626669984,0.005154539686194629,0.01886625375515952,-0.08694376815845616,-0.019521685439646146
SLIT2,-0.07816022387010885,0.02628343656917619,0.016838592238853527,-0.04528455675080821,0.029054906611928735,0.028688425066326715,0.10756177437947213,0.015386328914866085,-0.011876802693279417,0.03949753012277466,0.13829073931808364,-0.03399154733037962,0.05254341607697786,0.06209393404822475,0.04747826899115677,0.08214773529083148,0.17073033933592527
LAMA5,-0.053229802792571085,0.007131633760924733,-0.03264226017659069,-0.016073336853929636,-0.03492508320053488,0.011766464697346176,-0.0027622670632243287,-0.039985850427305875,0.07538392979410194,-0.028793829015234657,0.019726697938285215,0.037612869190071736,-0.04290631533614312,0.014926152856838756,-0.02876796824214619,0.10183184486218527,0.09810398036371047
