,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.040703481746597596,,,,,,,,,,,-0.07877305861618439,,,-0.06949463647062064,,
BMP1,0.03236130282611837,-0.05160692003216225,-0.026285576961903263,-0.03394643560803038,0.0035781491260408137,-0.00865643646929797,0.0587896742258554,-0.0035565961554584885,0.10208099556494442,0.025987046898946698,0.03573441261960834,0.07076460864201323,0.2186339948442255,0.042816946772802504,0.04221992087566197,-0.09027142645500574,0.14039670557824113,-0.07866466697349131,-0.06309959026622969,-0.028336366947130518,-0.011172948198862427,-0.006608547153351105,-0.02988491041148664,0.032399071428419024,0.13376178035723568
NDP,0.008558455654529817,0.14771075655825422,0.03365309928368136,0.04464506209579673,0.06992691913695154,-0.03950274460496523,-0.06712660689167887,-0.020507000723000476,0.08098055409065988,0.02986413573736624,-0.011264330835250025,0.02076465168739074,0.08139526442450853,0.06377725788201086,0.08299246541723997,0.21162988688859383,0.03394948895041077,0.061696878074041984,0.13315674031625935,0.006492792607039,-0.0551572555484955,-0.0024961659132252756,0.010383004243807153,-0.08796531975797793,0.1154457156095104
TNFSF18,0.05153306368073939,-0.04777171119632832,-0.022101027849246817,0.014219112655794754,,,,0.07636283693769758,0.042559320167982674,-0.03160129405653716,,,,,0.033624929347905765,-0.12059938090330677,,,,-0.05558885775285686,,0.12452852307061481,0.006630059422578168,0.06215210159840353,
IL36G,,,,,,,,,,,,,,-0.0007946853725097634,,,,,,,,,,,
RTN4,0.07832984664566749,-0.14873539392731447,-0.04519507503786993,0.04386425124522688,0.0474585697156729,0.002316332394507355,-0.010995349443645731,-0.04148112153258157,-0.07468583439432838,-0.011816582090902944,-0.07567381943367234,-0.15602748438212927,0.026547393933498517,-0.003075339803301217,0.10421890255981318,0.21394979133575323,-0.17853601527035898,0.03715268196244921,-0.018702996251799504,0.08604293290051951,0.07787930193455347,-0.004868931358487966,0.1476888712914454,-0.07916478691650256,0.039525112740394185
HEBP1,0.0536125071904117,0.06888930611588343,0.041059514582862014,0.003453731830834326,0.09816752531258635,0.037259150536845274,0.006675256029419509,0.0778033484372452,0.06002145049562155,0.007730401629730819,0.019105882364159894,0.042224371297315044,0.11547953014092686,-0.0006339543652501833,0.04391680329629842,0.043714503723789246,-0.01103331902867347,0.007439683014124988,0.10396270420395368,0.06815155036079634,0.08701318404972132,-0.019844181990471665,0.09055695330129448,0.06006870033600509,0.04171504465335179
WNT7B,0.18285701599864956,-0.12786520536949378,0.055866096464694204,0.018652162406661583,0.053826574936188525,-4.305822040592079e-05,0.04581859155590246,0.06990384045067821,-0.05468739778498427,-0.0030305229944330714,-0.034796455740884386,,0.11742905337481604,-0.028752088657902162,-0.012902256093590794,,-0.019503113841887635,0.09930320459971011,-0.05375016537048528,0.030460967113447788,0.007964662252685257,-0.0037839173754148,0.10450591375441941,0.1005048283874493,-0.03369109032935171
PTMA,0.01293973045230463,-0.11448680855783094,-0.050114420426017936,0.02163440343734453,-0.11680671469675107,0.022645187609559966,0.05388258771853137,0.10619449553312527,-0.06361928761601393,0.009442677651273079,0.0924636977644868,0.26076213592916103,0.1759019720908807,0.07616121230820469,0.05364030514607934,-0.16809062792771318,-0.14493385989805446,-0.07519214126425537,-0.04455838251853141,0.04050353513606892,-0.04481363080498599,0.009689590150997929,-0.07439106054430754,0.06313097214307871,0.10603927875629328
FASLG,-0.012496114730684306,,,,,,,,,,,,,,,,,,,,,,0.006658188242548028,,
