,UKF266,UKF313
BMP1,-0.04435472595677818,0.02033747204301588
NDP,-0.04354030001638563,-0.02397213621842901
TNFSF18,0.043292667479133774,
RTN4,0.0040951547742077545,0.07186564331955242
HEBP1,-0.0063402979266304555,0.07867935654807445
WNT7B,0.04962540992463232,-0.006975559245812444
PTMA,-0.07209549996703687,0.04932557066962678
PDAP1,0.012358267340604485,-0.03671079122109904
QDPR,-0.07984029231389515,0.08513831576153942
POMC,0.02472712076509296,-0.026341204080140145
CCL18,,0.020662426822000618
VEGFD,,-0.01779718227896784
TNFSF13,-0.012550628022813932,
WNT5A,-0.07089075311786194,-0.014823473785615767
CXCL8,0.12936544895467894,-0.034130872548616915
GRN,-0.054166474347346394,-0.05396387890277926
MIA,-0.022693955994587147,-0.007615995045592405
COL4A4,-0.011941368071742155,
TAC1,0.009077847596687758,
RARRES2,-0.004117501605182547,-0.05631299770999133
FGF7,0.0636811738690097,0.0262373591391286
HBEGF,-0.026127200368586775,-0.003246650168986388
CSF3,,-0.02673717392234402
PCSK1N,0.010333666247745222,-0.0014377659634474216
NTS,-0.014577697239117641,
SFRP1,0.005351557393387358,0.008998217768102565
CXCL13,,0.02615749912335094
MICA,-0.03094164054691416,-0.037476766462433656
TG,-0.016826505488451108,0.03950009421724288
ADA,-0.0328722313145092,0.020621348813528225
LAMC3,0.07344500094778345,-0.013431637995698237
NGF,-0.016056999391204606,0.08891316636475574
TNFSF15,-0.01949671748599462,-0.017026757890159776
HMGB1,-0.05619415013782223,0.03553988537737628
ITGB3BP,-0.06218746496623197,-0.004225432098950416
RELN,-0.05860295489958367,
IL15,-0.013873073557746616,-0.040036461946980025
BSG,0.018968567505838328,-0.0930356040704445
ADAMTS3,-0.022345508196032284,-0.03340572628335268
CD34,0.0338659886724697,-0.01040332569618615
PLAT,-0.055220608094269444,0.02670207414713029
NTF3,,0.05228263581808692
CKLF,-0.08983093592063969,0.034555584850600556
APELA,,-0.031387915633400154
CD24,0.01321513776428132,0.06018926928395282
HSP90AA1,0.041639414773064716,0.07100215631841576
BMP4,-0.05559294887106411,-0.04427187625019837
SCGB3A1,-0.017709223759993117,-0.03564694706487005
IGFBP4,-0.009907832789847422,-0.010250262702122979
LEFTY2,-0.01781679898132562,-0.01925198250281974
ANGPTL2,-0.07361382225643746,-0.03422789845143984
LRIG2,0.019886442010544448,0.08249311690047484
ICOSLG,-0.019522213434988805,-0.028153869663259858
WIF1,0.08073290428656443,
NPPC,-0.011230463895240298,
LYZ,0.02538362636211584,0.0657730507691225
EREG,,0.01183024939898141
SPTAN1,0.04861879111063213,-0.04125376490650167
LIPC,0.04815844968300766,-0.0001572155587651316
COL8A1,0.013436695681191069,-0.06542690582818034
GSTM2,-0.011731551738656238,-0.010277201025997145
SPX,0.016148808533292418,
MFGE8,-0.011942488974548745,-0.06816544995620678
TGFA,0.030071015356150192,0.009288129821419557
SLIT2,-0.02307865839070255,-0.03728609483295198
PLTP,-0.0013250225842942243,-0.04239923211994285
APOD,-0.03293934999827795,-0.02763360226955673
B2M,-0.02794290888862846,-0.020636150497539234
OMG,-0.031347720843793676,0.14703472181194674
CXCL3,,-0.009812977413395145
CXCL10,0.08071924506044505,0.019665992504714454
RSPO3,-0.003256598321561001,
CORT,-0.031917719102818036,
NCAN,-0.020011742766033517,
ZG16B,,-0.02539686138910522
TGM2,0.008590635101427383,0.0935705683938772
VEGFC,0.011706177132904415,0.05855070094946012
WNT6,-0.014229498872967967,-0.028398882403476836
NRG4,-0.01741953710791542,
COL9A1,-0.011192948158466722,
GDF11,-0.05650211958860287,-0.0119774379248036
IL24,,-0.01601517384941934
SORBS1,0.04718310036286345,-0.004320106159029488
DLL1,-0.03663628289146716,0.008536354578938553
TLN1,-0.06995729031162123,0.010633103452052303
COL2A1,-0.015415891128672454,
SHH,-0.016826507287266285,
PON2,0.02987375678166612,-0.00880149487086874
ICAM5,0.00892957099787458,-0.015160329812462837
HPX,-0.014229499832848092,0.06413426705291292
SFRP2,-0.010800410910440041,-0.01580556196036253
CFC1,0.04064729182594474,
CD70,,-0.03642394002568082
CXCL2,-0.021992307995210608,0.04101854535881366
CCK,0.08967232247589002,
SEMA6A,-0.032923091131304524,0.06796415553827533
IRAK4,-0.021866212204833452,0.041372878732173955
GSTP1,0.020002013640926707,-0.09735025103324141
VCAM1,-0.048919751403224514,-0.01533419858730659
NXPH3,-0.05799802995018112,-0.004961103462368738
MTMR4,-0.025825921799104656,0.01894120220176773
LAMC2,-0.019496715569790227,-0.023262769128756394
IL10,,0.013756849835651353
SEMA4D,-0.030173270001016075,-0.03451939848390782
TRH,-0.026671881945230142,
SEMA6D,-0.002233537540116296,-0.021580951797436517
PDCD1LG2,0.20585561895592147,0.015021408904368002
SPINT1,-0.01770922917105171,-0.010814022356015451
CTHRC1,-0.09193981208714697,0.061559262510099265
PODXL,-0.02137554752262668,0.07108625047241386
JAM3,-0.07034537585288812,0.025057124148781734
TGFB2,0.014379221515216117,-0.014839736737617893
COL18A1,-0.03899759406922587,-0.006906367131002041
NODAL,-0.017263430737184893,
INHBB,0.00842724195832607,0.006923248581750896
ARF4,0.012127368710276214,-0.019502177527178886
CXCL14,0.07048998291292181,-0.04982609703998385
LIF,-0.017273031877431868,0.000630612185319819
IL17B,,0.014461514891589467
MMP1,,-0.11783835934149642
MATN1,-0.016675225660741713,-0.01601517615781955
ADAM28,-0.04415384508360443,-0.02432765696007699
TCN2,-0.04431250711710447,-0.01502511994179773
THPO,-0.023712897974844015,
CUBN,-0.029664744682435705,0.03843606320055026
TIMP3,-0.014215376005705676,-0.004693018764219422
PIGF,-0.03823003105665292,-0.017936818823246745
CRH,0.03950087350072216,
