,ZH1019inf,ZH881T1,ZH916T1
TCN2,-0.042808183450726595,0.0247016837089621,-0.02527547117102651
THPO,-0.025533635321800443,0.03013116325014121,-0.02068994420272959
CUBN,-0.004817532254118112,0.03600463198322821,0.008202942986063695
TIMP3,-0.006243261027460939,-0.0321895807341504,-0.08412530248886138
PIGF,0.041708494508663124,0.020270015473703516,0.031782667547516394
CRH,,-0.029700839736479717,0.01130866070344041
BDNF,,-0.003824376046057979,-0.0037021668521069217
CCL5,-0.011618037700901357,-0.00721596803214021,-0.003178423033861298
GAD1,-0.036462730554366135,-0.012955022776196727,-0.017179797274581538
COL14A1,0.0859940819186402,-0.04866740650511629,-0.002237803233184031
HLA-A,0.030271125058033848,0.004588235157512356,-0.01584613010718532
CD5L,-0.02914594304724394,,
FGF18,,0.04418105899911779,-0.01571476098326008
ADM,0.015161300220980492,0.014108232555257429,0.05294545015632202
CCL15,,,-0.013629410980793538
GNAI2,0.14119128557670793,0.06930569988632633,-0.05251800713563946
HDC,,,-0.009256626573682281
COL11A1,-0.04597697779861175,-0.041643830885823595,0.016786623276304414
NUCB2,-0.012497048397311371,0.037897820370698096,0.003423036917868418
CXCL1,,-0.026544765998196773,-0.021914116146679097
VCAN,0.0836096746308527,0.02688531554332079,-0.05431873567356705
MMP7,,-0.01414382999709403,-0.012854324763396537
PTPN6,0.041107948264845554,0.03161394103800243,-0.05426531479005384
PTGS2,-0.04503045836252443,-0.0483837685691024,0.0789165281861323
CD58,-0.05258369648341875,0.0010201166994848758,0.02143459155204923
TNFSF14,0.08558630032681377,-0.018477347097953862,-0.032689846778975525
CNTN4,0.020281911442904494,0.01568585794759061,-0.023191290366433658
INSL3,,-0.018477345312744618,-0.018661755133492778
BTLA,-0.032708794456136205,,0.0051119970936623765
MFNG,0.037274753011922776,0.012270878721569756,0.013315838145125918
ICAM1,-0.010446843829324749,0.011987792303754415,0.014139641050044258
PROS1,-0.044190704031872,-0.011013661082827642,0.024883735507023972
CLCF1,-0.06179165382084578,0.007423593064892191,0.007318635625499472
PSAP,-0.06727802739384582,-0.008459920857297796,-0.004687163131965547
EFEMP1,-0.08389646730685635,-0.029041397775237905,0.006693320772785059
C1QTNF1,-0.06428189427116124,0.02990283093653588,-0.02150518662078174
ALB,-0.046909399773096674,0.07657298086673445,0.03697606136005235
CCL13,,-0.020726182288467714,
EFNA3,-0.036606217763620476,-0.0042206665550024395,-0.015817837988205356
DRAXIN,0.012130790672965033,-0.0025527203765750334,0.026137740918399044
RAET1L,,-0.02244825172596512,
NPTX2,0.015601634322026471,-0.010653853567176394,-0.023702602899682488
FGF11,-0.025883910964811806,0.04684955856802645,0.04490546344376599
CD59,-0.008179481731346794,0.007460827093630492,-0.07379412473005295
COL9A2,0.05114400731619833,-0.013141289464330822,-0.02866175009041479
DLL3,-0.028211114636391386,-0.028240612165402752,-0.021114111886393238
FGF5,,,-0.0391285086986436
LIN7C,0.044590297986251096,-0.030097335611775723,0.010755411841024564
GDF7,-0.018443156064275996,-0.015021003226184241,-0.026620101058311474
PSPN,0.03537957926026379,0.008622326096665894,0.0646998702878437
ANGPT1,-0.002700886861757514,-0.033538299835815896,-0.025493981717749283
PNOC,,-0.01780801283064387,0.04471093208383486
L1CAM,-0.017167390893273154,0.07592435622045614,0.011402539838105772
APOA1,-0.047599936287761734,-0.022938764468756354,0.06270356363767175
PSEN1,-0.08131355171485855,0.010931510826833099,-0.022248606058801648
CALM2,0.056245035669681226,-0.02228228268637252,0.05291543695222832
CLEC2B,-0.0755743568104693,0.010961013247675065,0.07987867073427392
NTNG1,-0.02845646885270521,-0.01335526911880276,0.04388408107998453
LRIG1,-0.04067811992469252,-0.034176339138418096,0.0504907201148983
CPAMD8,-0.004512504527478744,,-0.019553934103117274
GHRL,-0.0009758940123811459,-0.0162481313362673,-0.026843167023383994
NPY,0.011411501299416,0.0007278041338576,-0.0060917195231385505
MMP2,0.01755897101244833,0.01219819394582556,-0.07668602429490252
PPY,,0.0730881439039406,0.07217127578273146
ALKAL2,-0.04574170718684912,0.028747541037153247,0.010950141891010236
CSF1,-0.031523839897170704,0.041672519046047074,-0.007740472310385316
SEMA4C,-0.0036872732519539196,-0.020921341726484848,0.028038658706120063
BMP8A,,,-0.016749929779771962
ICAM2,0.026699375332942612,0.06927427689299699,-0.06347250336194152
SYTL3,-0.03070849281310211,-0.03838238797739185,0.016705800078614063
IL1A,0.11004437652639175,0.03763111695410514,-0.02641588299857909
HLA-G,,-0.02724275047729743,
PGF,-0.017028472988340832,0.031061938865850913,-0.05770184650274918
LGALS8,-0.02181156799411085,-0.06408223369764435,-0.0020728248367469933
DKK3,-0.01795298806853627,-0.09418916403984245,0.04086926656041298
COL16A1,0.03448726508793438,-0.007460838372753975,-0.061286245003968016
TPH1,,-0.021409662030222956,-0.036545834573312966
TNC,-0.035834763180890496,0.05734986819701644,0.00724710008184988
TNFSF9,-0.04828334235317832,-0.023214152899892093,-0.02650799624622772
C4A,,0.0838832079406029,-0.02255634027643853
CNTN2,0.03803832940169794,-0.07213142050222462,-0.0118949965445025
F7,,0.010131592770237362,
LUM,0.01972723567853104,0.05410731692512716,-0.08383686414453928
BTC,,-0.01453611614658756,0.0030140229076228843
APOC1,-0.03298444646115119,-0.04170750343840044,0.014055332249383828
PKM,-0.06843644738483551,0.037006390923934734,0.05264270043432803
TNF,0.06612905807119215,,-0.007404410251025553
GNAS,0.08513409406429658,0.004515836762402587,0.061891962619895054
BMP8B,0.05160783247782898,0.021253161660700154,0.0019794935475200507
LIPH,,0.04239887348370219,0.024321042784276915
CCL28,,,0.0514838722961006
PTPN11,-0.029183352389641943,-0.010658064584534973,-0.01798113522231831
ADAM12,0.0343447282341012,0.006542356218647361,-0.01883207311914794
EPO,-0.03332093095381383,-0.014371076930025106,-0.013831179411399724
EDN3,-0.025533579261759486,-0.004209443773243639,-0.008944064249539526
CCL22,,-0.012609994394499852,-0.02137279666288467
CCL2,0.040995798786644146,0.05045015032812597,0.021087307151971692
DSCAM,0.000786395891746288,0.0018926701151467018,0.013103989756094954
ANG,0.001076809527425305,0.0027792906266216246,0.0042885351476538
FBLN2,0.03889067459963254,0.047848963216997734,-0.031319371932680744
VTN,,0.0016088534958969144,-0.022556344959405086
VEGFA,-0.07513634941825666,0.027375277350231427,0.04192571175381548
F10,,-0.024889778704984773,-0.006981841582887796
SERPINA1,-0.035251345422831135,0.021210014434735212,-0.008441201283214008
VWF,0.12514374238085624,0.02053586939402935,-0.09910895827307009
GDNF,-0.028456460906879994,-0.020123869275345877,
VASP,-0.0026145887553622594,0.0032492571510181383,0.05390862263340505
ADAM15,0.070095568393014,0.01496445750800932,-0.06693506547935658
WNT2,,0.06753090548311719,0.01713079442642113
CALCB,,-0.022448247297101945,
OLFM2,-0.003054077263107559,0.050695756442370996,0.08231278137690799
MFAP2,-0.04639623250019495,0.016110239341412307,-0.0194374773531897
HLA-C,0.07064817185354293,0.04639439475001311,-0.03233264713541361
THBS1,-0.07703485521599998,-0.010041713202330235,-0.06457057270252059
HSPA4,0.008290078970499666,-0.028248653783130538,-0.006774712589165501
LMAN1,-0.030247156240529184,0.046234872665043655,-0.02491146321004386
LYPD3,-0.03624965256537131,-0.022888570136295954,0.017086054489197217
APOE,0.05409687906619214,-0.053561564537202885,-0.04006253998016031
SOSTDC1,,-0.0005386147884729821,0.014289706248734583
ANXA1,-0.04121179197754498,-0.0038247273166264304,-0.01629971555212224
WNT2B,0.015584598727928178,-0.002223981228534006,0.031021097151932308
AMH,-0.04214430248338007,0.025137910970913297,0.06114017153018661
GDF10,,0.04628775960661731,-0.01361130908832202
EFNB3,0.017458419830864182,-0.008223392237632254,-0.006259499410440324
LTB,-0.048283308805258426,-0.030672285516194272,-0.03299726121366334
ANGPT2,0.05544937995070683,0.04190158239303052,-0.028503110738828445
NRTN,-0.003294665016163264,0.18872880870478126,
ADAM17,0.004535425795715907,-0.0015030317840901673,0.016678759503251112
LRPAP1,0.03038044654458929,-0.0016382102504028365,-0.0080802425585584
NID1,0.03764565318530787,0.014957030391270757,-0.04545898535244632
MST1,-0.0039267885364762814,-0.023312145479673793,0.10390956660312252
DCN,0.007996156567120017,0.008490112665612833,-0.0967541461825621
IGFL2,,,-0.036544289931719875
COL7A1,-0.0641501130566772,-0.025859637944062718,0.004357001747452127
CALR,-0.014705460061894906,-0.006090291737510977,-0.025632325380498356
PIGA,-0.01400716315947326,-0.03525459908669672,-0.034708144307566025
CD200,0.03261902319758975,0.00864641507196562,0.009784461301333395
GRP,,-0.0140355733000328,-0.01641158665502722
CDH1,-0.007713048761519652,0.013985131230452454,0.14766360783991667
LPL,0.12138434631000157,0.011885163911156538,0.029575556490353382
SEMA5A,0.05689269995388096,0.08176823071239644,-0.05244247905541421
SEMA7A,-0.03532360284019233,-0.017192800596315873,-0.04812914479541956
SEMA4G,0.012957503673797124,-0.008306743172441686,-0.02348330890357903
SEMA3B,0.0910124265432012,-0.042983284305165695,-0.004914048940055338
RPH3A,-0.004331725500047768,0.04166830336734904,0.0315229460567228
JAG2,0.047672310444542586,0.03601926025887379,-0.032796096002539396
CGN,0.10844453279201548,0.06182160448786909,0.0629802890596184
GDF15,-0.07396930348540505,-0.02469650548172011,0.05987774724708377
SEMA4F,0.02814014621359875,0.001284710773660469,-0.032479390275805625
NXPH1,0.1254070937150859,0.0278476379606236,-0.026394006566595844
ARF1,-0.11987565574699395,0.002722313028890745,0.02088374830135543
DSC3,,,-0.013831183609709304
EBI3,-0.002863635536007979,-0.012401820704744661,0.0021954514857373043
TIMP1,0.039084151068988,0.01737512607160367,-0.06471856014723414
SEMA3C,0.012763081367154703,0.016245429016043596,-0.028693829601051556
GNRH2,,,0.039978150336947134
GAS6,0.0458766103842829,0.019257466978519034,-0.01842844456115915
MEPE,,-0.02165934478699654,-0.019112508503407066
SERPINE1,-0.047773856361279794,0.014803035842650712,-0.008548686395755312
RSPO2,,-0.003326014227075379,0.011102630606449542
SHBG,-0.03872703487717867,-0.001616135518727848,-0.028997863755049074
LGALS3BP,-0.0928977892295885,-0.02296533771067404,0.023148972543880954
LAMB1,0.0011932838048351745,0.005930864626176319,-0.03189234589780534
SPTBN2,0.006634094088779955,-0.00029300159741047296,0.014378918855716617
COL1A2,0.050386858010579266,0.06081615581361441,-0.07432387071133602
DEFB1,,,0.026639921229437043
WNT11,,-0.030150695314339296,-0.018355712149225264
LGALS1,-0.06348752301833638,0.04104185156313024,-0.004328966834441283
BCAN,0.09234883720755067,0.020827523786699696,0.005388985905618266
ANOS1,0.042768436878470616,0.021699224190973896,-0.00234735138079933
EDA,-0.04805628264288332,-0.028815814892766432,0.018737052392324517
FGF22,0.04557795123514753,-0.021544626956370768,0.022282462178170696
SHANK1,0.03793604794862512,-0.023586111900694342,0.09885137277839239
RAET1G,,,0.07783428204420732
TGFB1,-0.021500040354398137,-0.01003837424429087,-0.03197457310444579
MSTN,0.04739237718129619,-0.02177354983113556,-0.03335386907046852
WNT4,-0.029145958916415377,-0.045310844830409175,0.011402722461747722
TNFSF4,0.019824932613290238,0.03881255976895914,0.11051189017426896
NTN1,-0.03310264234631912,0.04252988002761497,0.05661868029363176
CXCL12,-0.05409383112671331,0.06920958847457868,-0.04105060593345345
GNRH1,-0.03764240054643993,-0.020245593015279964,0.018048801975309548
FGF8,,0.03416845196382277,
RIMS1,0.017133403281569908,0.04134772880803305,-0.02982528490520366
FGF14,-0.03968250746212829,0.07948212946929807,-0.02892256853207815
IGF1,0.005289475999062196,-0.04927665400130878,-0.001264823893922773
TNFSF10,0.02197291103705406,0.02341592046397969,-0.028165283406553564
GDF5,-0.004509332291989191,-0.04378586229859465,-0.028892786792453395
CHAD,,-0.02000149394153583,
RGMA,0.04261823151713235,-0.11525823566386963,0.003949114920166252
WNT16,,-0.012796411144532505,-0.03240226017911638
CX3CL1,0.09729627008891303,0.017259289096685542,0.03542925215108715
FGF1,0.0872649002618306,-0.035608064568923264,-0.02961650611500095
ALOX5AP,-0.013809275591366747,0.034354323288068006,0.02603186448694944
IL1RN,-0.038994339634324894,-0.004578021399466308,0.039091441828829586
PCSK9,,0.1945943506897421,
NPW,0.09575325097435541,0.02300437201318702,0.00401581074205216
CXCL9,0.0032531148214283013,,-0.012993309975120552
ANGPTL4,0.0039203059647687985,-0.014768751684326627,0.017513993082357314
UCN2,,0.011814265187913117,
OBP2A,,,-0.015536034555049764
COL4A3,,-0.019630341286187066,-0.025131153840614217
NRG3,-0.044551620690151866,-0.03430865700256631,-0.005479242462620605
IL23A,,,-0.022427505658421557
COLQ,0.006628497555427288,-0.029279430788888495,0.0036616687488314806
SCGB1A1,,-0.014371076843523421,
TNFSF12,0.07771179326472488,-0.020956385091465576,0.012181094206806398
DKK2,-0.024754368809604646,-0.016541740990730514,-0.022707637283531493
FYN,-0.03142900893561813,0.03456016405387099,0.010735784483851782
ACE,0.02652183583850461,0.022467945148562832,-0.02059429239517831
IL18,-0.0012778529688541092,-0.05627241375646585,0.02492789123166568
CCL27,-0.04455163408090187,0.049360305917636266,-0.02938340973390627
SERPING1,-0.05486799593960076,0.012779545221378256,-0.021661109091694115
AZGP1,-0.03185386732088742,-0.042710250224054634,0.017017116454214543
INHA,-0.036249676059454,-0.037412175767194536,0.02584813302334127
SEMA3G,-0.009477474867517252,-0.020606954162711074,-0.03837092217680386
OXT,,-0.012034280082980017,
COL6A1,-0.023083752173770226,0.059559452641571184,-0.07479319879153568
FGF17,,0.013832233158691117,0.012893094208063565
TNFSF8,,-0.012796412833528368,0.0014483412218658748
FGF20,-0.02435628532170751,-0.025891199148098898,0.092993738104783
ICAM3,0.02353391512278344,-0.00937417819358221,-0.0174073499521363
LAMA4,0.005107629705637971,0.02826731494193108,-0.014040875283015728
DLL4,0.10048867324654571,-0.021901084526913438,-0.0013841669120931651
SEMA3A,,0.030087621213945127,-0.013076106629079601
RLN2,,-0.01403557175231474,0.12603623963597496
C5,-0.0022014004265198373,-0.016569094382017698,-0.0022140872372881843
COMP,,,-0.021101975716187764
C1QA,-0.017281525505560894,-0.0004534719941012429,-0.03918144483080871
UTS2B,,,0.027270004165413437
COL9A3,0.038150477466726236,0.07794381635119065,0.04498343050342316
HGF,-0.04184469049164697,0.013714767395130395,-0.015127096916780013
P4HB,0.011287513262153477,0.0022756451657475483,0.033134746138996314
ADCYAP1,0.10160760557620872,-0.017313343780062166,-0.026169350686658068
GREM1,0.04967479834472942,0.013864503318216972,0.052354049631683365
EGF,0.08705779806485787,-0.017671403457580163,0.07542564858542664
VEGFB,0.007326147502360015,0.010495382715800146,0.031016490882319676
FARP2,0.048796019291007825,0.07494901391791611,0.036255166692747406
IHH,,0.09233965242513213,
LAMA2,0.03912679459923727,-0.020463339072300194,-0.05928926998198922
SERPINC1,,0.17876288870037713,
NRG1,-0.02374102318670172,-0.03745372193415814,0.06213643957756484
SPINK1,-0.026291746278149397,-0.016830645704790335,0.10435899008215828
EFEMP2,0.07427765889609299,-0.005914996664066438,-0.02367307119663209
SELPLG,0.06504554126882034,-0.07935466383337297,0.01897031104248266
GDF6,,0.011415508405735355,
HLA-E,0.038213344096598136,-0.012585882320364688,-0.02177817196471353
PTN,-0.02777374024117704,0.06494216441853581,0.02691077971205673
CD274,-0.04644489907430425,-0.03502960833183082,-0.025592036230411928
CD14,-0.0559810323883307,0.019243701748107682,-0.0053064717021947105
SFTPD,-0.05203516669304763,-0.016728903562475517,0.004211276131423503
SLIT1,-0.03909071662566583,0.021508722385777453,0.0031016754311760024
CNTF,,-0.0140355733000328,
BST1,-0.02461417863214757,0.001399109321260185,0.021814683841785146
AGTRAP,0.023740985503115774,0.021860021101976355,-0.010973122857895526
LAMC1,0.07959849254271494,0.011685857325930622,-0.007665992131067132
COL6A3,0.019582223182091383,0.0006503854886363635,-0.03743284154166823
FN1,0.03188308483276091,0.02676439408821078,-0.0522029977763527
MIF,-0.03797351004597134,0.026332293535998422,0.08349338598985463
JAG1,0.011493859892664021,0.053210314020308784,-0.03561594984016095
NID2,0.0014204113944265232,0.008538437924314584,-0.034277785518892365
EFNB1,0.02901215609087378,0.004739989940455885,0.03754968937183919
COL4A2,0.07063958710638821,0.060768387094909775,-0.053963109761265095
SPP1,-0.011349616384048463,0.022542640249308785,0.06310069816788737
PODXL2,0.06317732536257985,-0.011501295903268701,0.0438476023466811
FGF9,,-0.031366076175767345,-0.007210786925131861
ITIH2,0.024113736588541147,0.05018536430957051,-0.02706255781676108
ADAM10,0.021492190442844165,-0.028251357287637988,-0.020019464503578714
CFH,-0.0019824745311586593,0.0047798568267884535,-0.02059349975807638
COL4A5,-0.06635399670768802,-0.035904941241366846,0.027086096330596096
LTBP3,-0.06226841462616364,0.01602851775908465,-0.010301459931633613
GNB3,-0.05243777480889453,0.05228515443196209,0.03154332083257157
COL6A2,-0.01219671942174047,0.06806031952620248,-0.07380072985962445
GDF9,-0.034517488729201865,0.045117289977755104,-0.011316123141975047
NCAM1,0.011156591587473048,-0.0217247963727284,-0.016231349743893262
APOC2,0.030580363122705165,0.027253645478746053,0.015355126564807378
BST2,-0.033449845115660855,-0.054178174970681454,0.025060916761842442
COL5A1,-0.016101448977738433,-0.029156835830206573,-0.02926236495654544
CALM3,0.03071593499949114,-0.005359677295536644,0.007498433482187776
THBS2,-0.011020475820427441,-0.01041108410975981,-0.026195250816201828
SERPINE2,0.04481591308702769,0.05366148005756653,0.013869304239855279
EFNB2,0.03615255968063958,-0.05892119123571761,0.058550151462675885
PROK1,,-0.013161711695526039,
MMP9,-0.07785504092615854,0.07743065959109544,0.007493877469617616
NPPA,-0.07517520173240373,-0.008052551672687296,-0.018509291585870866
APOB,-0.028106058674005865,,-0.014030202654665987
C4B,,-0.016248134037514596,0.01055249764500608
NTNG2,0.029376654601115874,0.04222541545402013,0.023885852146207264
LAMA1,0.016241764000353445,0.023805669582616037,-0.012479366690607546
UCN,0.031768809981698475,-0.038999038386490235,-0.042210218967266316
ARTN,-0.03177163965927074,0.09163724345970224,0.035641458122338036
PDGFD,0.107723687283225,0.03271672902833199,-0.03625948826079293
EDN1,0.02600489981689805,-0.012353710582841666,-0.047344828211376706
ARPC5,-0.04907132741314942,-0.016780130018794952,0.043809773692336976
GSTO1,0.008853685439575563,0.02345322628800937,-0.019939619949692584
PROK2,,,0.11612004231685358
SYK,-0.016271617463056443,-0.045232795228145176,-0.004072215387100624
CD40LG,,,-0.015172715238881376
ST6GAL1,0.093719282588992,0.04042674396864994,-0.0019670717841145094
WNT3,0.0978561222831755,-0.01495939014985542,0.061838919098211875
HSP90B1,-0.046303612406539074,0.019720065895106248,-0.0057309463228531945
ZP3,-0.03880398813094641,0.04257925422295601,-0.009618457686278536
NRG2,-0.023420884286268595,-0.01646648488262212,0.040553082880577525
MELTF,0.06438417701613046,-0.030908587870973964,0.027425320770382372
NLGN1,0.0007085593663963861,0.008460884422430775,0.03745695212376836
SLIT3,0.009364705673765954,-0.036094012394947056,-0.0071689011402163005
CCL8,0.026048365791830085,0.02786120374570151,-0.036696315485578154
S100A4,-0.028436185083743484,0.050700252734379204,-0.005406482468065724
TNFSF13B,0.08283573038999076,0.0643075730658811,0.015840923964006128
HSPG2,-0.003655813380212851,0.01690533348209396,-0.045342208577036004
FAM3C,0.07809014487712121,0.020360991073833868,0.012463904859326861
FLT3LG,0.04001896046695927,0.008634874222419148,-0.04695094637047553
A2M,0.05984481135973355,0.07496232060479327,-0.02937486057428139
VCL,-0.0438953360121345,-0.03512992615512845,-0.054341925735519665
