,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,,-0.13641884551388594,-0.05736936725384096,-0.0014077613080856629,0.000344008148040973,-0.1274323781328726,0.010379862111270611,-0.06709673393582125,-0.07039320622977573,-0.03436413406092742,-0.10301975761553152,-0.08610695146449719,0.03272702309842305,-0.07818284460838718,-0.2355983643266241,0.0007413760463819116,-0.048225868247758485,-0.03058501921107897,0.04558945465576796,-0.12571164998957107,0.03054567951365152
GRN,-0.06848625525584147,-0.04596738518185963,-0.03262510303310213,0.03250577295848855,-0.007427269296178114,0.024731765118233072,-0.1656431573183084,-0.17534555681649702,0.013639330458703438,-0.014227023156955608,-0.23027822986486865,0.052253984006276843,-0.022227282138299734,0.026797962724917853,-0.04344826906622153,0.10100153625235243,-0.03695110075577215,0.07757818096729592,-0.012840705565035306,0.0018575308610601778,-0.04488323647739304
MIA,0.046792856600156404,0.01921492866029424,0.0008896460783015186,0.018660597428412737,0.04198316146530634,0.00465070300989204,0.007750412139775911,0.014461425712104983,0.07642620366310936,-0.025673870723385155,,-0.031662715696088875,0.05148037833721445,0.2344318432476113,0.25901145272820875,0.039223734881100696,-0.02153476459685452,,0.0015171811893440487,0.0936750045103842,
COL4A4,-0.023104262319997584,0.009555591759298912,0.031080537075484756,0.018478402430928485,0.0025459585453995385,0.041257078662650305,-0.05560961935208558,-0.04407373069017397,0.002954439924453162,-0.01983131643591614,,0.005390942314791487,,0.27066481502311107,0.014542562441247136,0.007684980283775787,0.026211045189743862,,-0.016645324093440488,-0.008400780195581655,
TAC1,0.1403927338743936,0.0883487599322348,0.1400195508367044,0.03341390888761935,0.09165413230901069,0.09812400181545822,0.24376336985045732,0.2687350652376919,0.07154265855283255,0.12008775869748389,0.2869180389190505,0.14452258978458307,,,,,-0.0020877090949247856,-0.04705578812993685,-0.01703037234876772,0.2405502429570208,0.2277574102136424
RARRES2,0.021290394993048557,0.07651958554487923,0.034352553918424435,-0.026267298108719802,-0.008136187348371111,-0.008056244136804846,-0.08147779848766476,-0.19167537498651016,0.061793979100861464,0.012613284590928133,-0.060525803071507345,-0.05948282577771162,-0.018258181558226016,-0.019893939700420867,-0.04781932394785463,0.05443098225086657,0.022374427748097277,-0.10634608574688917,0.024018627224781954,-0.062465164668626456,0.11657406418613143
FGF7,-0.0020813420282510893,-0.04167208648151302,,-0.022382322057822947,0.028372394196582062,0.025136994570579618,0.0382979854569046,-0.023964296786088097,-0.054463265377805305,-0.023443903136932568,0.003625904241879061,0.0732156963042752,-0.018209393319615647,0.03241559037934955,0.0689868610091611,0.04731485944396935,0.05353662680936285,-0.020110909280238322,0.022304695411179958,0.03190589675722339,-0.02173468118182733
EFNA2,,,,,,,,,,,,,,,0.033914145320030516,,,,,,
HBEGF,0.037823182563934556,-0.02348723772137985,-0.050328160140456005,-0.011234676209529594,0.006746238054459379,-0.06720240889946048,-0.08887783500898278,-0.03670003344953069,-0.08544819664956271,-0.022002510401477042,-0.17600299023381996,-0.006005608665234604,-0.00550655111433095,0.07196690643203965,0.03445460731734098,0.03622727778059571,-0.030915195263753692,-0.016685673164238492,0.03843343605338705,-0.06419007553827986,0.04451793642536883
CSF3,,-0.023481815803920336,,,-0.0210700136184249,-0.06414287991224595,,0.031146100620731917,,,,,,-0.026983498816393708,-0.13367925769126104,,-0.011174276942741665,0.07666961577363789,-0.024347887119613425,-0.061753144511036424,
PI3,,-0.07796424932203738,-0.012915375846869482,,-0.03636048227033462,-0.10371453422680839,,-0.05250504819779464,,,,,-0.06106896648733287,-0.08285686282023967,-0.22494715642569593,0.02119375369042106,-0.08040394947168074,,-0.025306920996239785,-0.0039873122353931935,
PCSK1N,0.04393286531150768,0.1516443087201043,0.06973299501759431,-0.018152218407407158,0.031227134811686687,0.1008819033272801,0.09983078790873523,0.12034194865460943,0.016276270021190416,-0.0012617143261349848,0.41921533705567326,0.12456059977023508,-0.02427109934919589,0.0013842296046758106,0.041157283858949734,-0.0068644633174873414,0.19190022106134158,-0.08815485644037714,0.012726860407546501,0.14155659528765868,0.20517452598593944
NTS,,,,,,-0.045725426367999755,0.10047481237414764,-0.027564069849546086,0.019665494519064634,0.015051585000039936,-0.06739419290610432,,,-0.07382649369935504,0.05247407865686387,,0.0751562704040903,,0.19283497456086085,,
SFRP1,-0.029027400712108672,0.13869336062943524,0.10371634357692644,0.025405355136164518,0.05782505788932932,0.0327566263745928,-0.032358783445073876,-0.02382502852410405,0.031598747905632225,0.06284921750654304,-0.06641354441078548,-0.012681234262868204,-0.0142187714006568,0.0844263841735145,0.07653053005677339,0.056619372083925916,0.04879328875013959,0.007473842076696345,-0.03521805292949129,-0.014625180003863635,-0.0022588532419909623
CXCL13,,,,-0.0015257627436088377,,0.05070904106556755,,,,,,,,-0.04860991723234913,-0.02948104629179272,,0.037595412115261,,,-0.06618013355890821,
MICA,-0.0053263729057109795,0.0039022246420957994,0.02335592621851929,0.06593392974607415,-0.06276017554805666,-0.015691275313859044,0.024799731845233625,-0.06663085659902225,-0.005488043856990527,-0.039454369309266,-0.0341390162253689,-0.01555918118977381,0.09213302767435032,0.06689751334410443,0.061767561352004195,-0.00798248608009492,0.008678139757871602,-0.04303944143933179,0.08080950218019757,0.0012483155313939267,-0.031936025121006024
TG,0.12049709246968941,0.039447606362337566,0.060433198536209404,0.03349896154932056,-0.016645245877349966,0.0443511275921023,-0.02594815675347184,-0.027916365357898456,-0.016076842913651964,0.0040874978402636025,,-0.03395068941627632,-0.06028102243364263,0.00044887317109922666,0.07957549250161103,,-0.015154917270624273,,0.054571165173402415,0.13121562654239247,
ADA,-0.03192012965402969,0.079901408467491,-0.007496158494712894,-0.02939847299480407,0.03099330366709776,0.0616623247162826,0.014471432315864034,-0.1493408099987685,-0.026568233635311828,0.01707398908054799,-0.1598547887133002,0.03986471184624498,0.024437706086456845,0.10594519330887303,0.09031627075820707,0.13726149883228012,-0.03763303770113309,-0.10255000092883028,0.011014735326411723,-0.0028687911584736364,0.05539642923866091
LAMC3,0.03199251393145371,0.05395465699606427,-0.017872470991385767,-0.03347883435100298,0.018672359378487473,0.06339500534340779,-0.04497706605963896,-0.049266384761665685,-0.01691987417422929,-0.03660661760679597,-0.05352383688723166,-0.012354701301739912,-0.005945355966483814,0.06698330257872044,0.10264625264684349,0.038059101451148866,0.07188368674368657,0.015610668103587912,-0.03462348329127359,0.060650536595121866,-0.08013909746623768
CCL7,,,-0.008561976761373427,,-0.012034486174726883,-0.035331810149767856,,,,,,,,0.01234843060257713,,,,,0.02369662779191378,-0.08019304755134934,
NGF,,0.027686662889450417,-0.05257616466179135,,-0.017065834797472843,-0.01154472966897506,0.03641648413553179,,,,0.043794286626360236,,,0.017585832441914584,0.05140312626657413,,-0.010221898179260046,,-0.04703889998528692,0.021050115198526398,
TNFSF15,,-0.03490085703140652,,,-0.01340098895473733,-0.025036640898692095,0.0016515106997880295,,,,,,,0.06878926774595515,,,0.07616722340305045,,-0.0026230582004682554,-0.05121432517063859,
HMGB1,-0.06952941790830422,0.10694703721197753,0.05422445576720198,0.008707369565300093,0.016621485821228382,0.10279098021309536,-0.05675731726936928,-0.160263438814782,0.032096361010362874,-0.024914406368737572,-0.17867285197329466,0.013827258371542125,-0.09094080869890149,-0.021387537314089062,-0.08098907569162675,0.007098668137149631,0.008089033199139136,0.05162727392181827,-0.0495350502325912,0.05601357241531358,-0.0781523487019441
ITGB3BP,0.02699707418791309,-0.08614909133662992,0.026515097520540216,0.009392173362116599,-0.001146640949204931,0.03670427766325454,-0.13684606475492195,-0.17438870405356363,-0.033833795227241385,0.02029101190769366,-0.04013995642233479,-0.02439455867041557,-0.053166446299742535,0.04178384220232187,-0.002485587953958038,0.03622257776020436,-0.05256063649855472,0.02055179189503504,0.0803846531021155,0.003775458259847788,0.08231516965744269
AANAT,,0.022214134550819248,0.01796711674722535,,-0.012193530683961973,-0.05061388266014376,,-0.04206076307270931,-0.024316532148858663,0.05402829172238396,-0.0026863534720929314,-0.043250878838029826,-0.051955728367815354,0.05558688690897502,0.07253792510595208,0.005422740765845661,,,0.14512606548136367,0.028131186538213032,
RELN,0.029529538470731115,-0.023429917967519958,0.004150073848043104,0.04041939130981628,0.006833989370027699,0.0645140960205653,0.03867479422149669,0.13224160818458208,-0.0009445943119497842,0.010688046302013038,-0.007107810648736253,0.0869339687590775,,,,0.014557566369848191,-0.025118873323226952,0.04613142017450238,,0.09138322447900574,-0.013871287707085463
IL15,-0.006189323469918539,0.009692879744840725,0.01900370106418442,0.07370741799280624,0.08279803486592602,0.004888015336909952,0.04241115425371159,-0.03890903284612357,0.06641375586692982,0.019006641088012026,-0.026850305269262208,-0.004658820433838645,-0.059884376806436775,-0.027736814321623508,0.0350778983960052,0.0013600670683151781,0.015775645718563054,-0.03949305632023652,0.005394656465850843,-0.029464551669865054,
UTS2,,,,,,,,-0.08968344647013567,,,,,0.07314786279503867,0.06788917010814007,,,,,,,
BSG,0.08746764809962114,-0.025013408434234188,0.06783303685360159,-0.0012271616159448804,0.0376268755768073,-0.03301417866187901,-0.035693583440856096,0.09472000695934427,-0.0691815978695562,0.05159455667563818,0.30798599105155844,-0.11192213788680445,0.07190481383129355,0.14554211962155775,-0.009274446593279,0.14466777932157787,-0.09671271239646885,0.03349768715882389,0.013996362552211473,-0.021051764226547247,0.18792185475625553
ADAMTS3,0.054184314011347476,-0.046808180201978106,-0.017126287438629834,0.06108546726196918,0.06574728522426623,0.014403360582902067,0.042296837468682166,-0.15363897906493004,0.014355383550727028,-0.011944179614189055,0.09254399109552645,0.0010536107498415233,0.03722862403879385,0.12222347668703529,0.1008007854811083,-0.00486619215869689,0.12382259080708508,-0.04540546243952062,0.016492939428662673,0.05093394926325781,
CD34,0.016439291336402706,0.0012426257216431398,-0.004028982162916652,0.044718980773301345,-0.05285159244982625,0.012110230976613488,0.005247044570823784,-0.10250005777257615,0.05002063776391032,-0.03912156741583599,0.03958824491044983,0.02252183451482348,-0.0002911029778348772,0.11527104897383648,0.0779970730758777,0.061016669791452774,-0.025316157764723166,0.01076001708370793,-0.03060236627822569,0.006769841937058759,-0.0018492260945429909
CCL23,,,,,,,,0.01002985752930088,,,,,,,,,,,,,
PLAT,0.032850685862246466,0.038886082999601584,-0.02074518509304409,0.014166955427079301,0.04383435079529437,-0.02495517198780201,-0.1963970418732275,-0.13234236896331328,-0.10210986553372645,-0.027579224608915587,-0.06071128674732469,-0.03587565434733,0.09657304014348998,0.12864202026949112,0.18550681869073696,0.11865005574876278,0.08465318907228266,-0.0475518172650018,-0.04638409893060712,0.06707434479759646,0.01957643389009216
NTF3,,,,,,,,,,-0.0017237828282656619,,,,0.09473977774753145,0.22613223332969729,,0.1357634278672911,,,,
LTA,,,,0.07976510718926232,0.05899737954505104,,,,-0.02341935463832624,,,-0.04011319605076214,,,,,,,0.07125184989899218,,
CKLF,0.02001619666743203,0.018533040618834797,-0.046748688746611415,-0.07944665146561375,0.07785250894073478,0.06706855538424246,-0.1163691360260648,-0.1636979571625005,0.030733546273390613,-0.026153409673305268,-0.14957703842279627,-0.10248399829098148,-0.06744965632717777,0.1116245078682799,0.13156366575754835,-0.04975202813808232,-0.02710804715772614,0.0343009423368178,0.004766074233159493,-0.04588544878088168,-0.062308428215307826
CD24,0.005894558832118154,-0.07573843076022788,0.013872487079857974,-0.002375589010796716,-0.056419808763876575,0.07771643547448578,-0.04126511072086812,-0.05014459766988527,0.07158279475857647,-0.0937504206536776,-0.025547892614180535,0.033914277470574586,0.03224990778115843,0.11211235395506015,0.09797647208262011,0.002726046773172219,0.15284930711538147,-0.03722386777606933,0.05437541443330602,0.09045366463976205,0.010788649012915182
HSP90AA1,-0.0841324480406102,0.008537558159702297,0.01032926400673269,0.028177037101168444,0.008798088591440658,6.11490401224801e-05,0.22320692712055146,0.23045942692588442,-0.02950894986799823,0.008175145890995012,0.386647913523247,0.15117605544230325,-0.07752424982307189,-0.1643544147687755,-0.2895849498232307,0.03464307545852281,0.0020595623529954055,-0.061535360011369236,-0.04619031700124114,0.11618645912785043,0.1828551360867656
BMP4,-0.023777634739077007,0.15638685804647012,-0.02751133837153187,-0.014676704420277617,-0.027347365695046817,0.03998804315465523,-0.11235008422480482,-0.042626525159931504,-0.009972741356188286,-0.030441655015724267,-0.01328613229637099,0.0684196453159663,0.07437319572442558,0.06702443903443801,0.02395891116529362,0.036840109253519125,0.0577319869864217,,0.03405185030266468,0.019403637481682858,
SCGB3A1,,,0.002372179955667492,,,-0.011072150704777439,0.030709864878131245,,,0.025687590121277016,0.001594723290621491,-0.014954319173394891,0.012357963413149306,0.07274731872327032,0.05726754458054932,,0.009342062288160296,,-0.011325269112504241,0.024460811209205142,
IGFBP4,0.09309272605294683,-0.04069081832822106,-0.05496328300641708,-0.047053591749412794,-0.009717950797683889,-0.03850833308840747,-0.11314494063328127,-0.07567037187057053,-0.03460186972771361,0.015370133598620654,-0.10295275248914877,-0.014131854950137239,-0.04119228926351227,0.002581188755670858,-0.06153962351351487,0.06986395839422128,0.024593661491235236,-0.04773240253319162,-0.019925779052877998,0.05754928488084927,0.05407801093404339
RSPO4,,0.004343974198999021,,0.09702022908715453,0.025618856540868998,0.031272506504471366,,,-0.027238135178393894,0.03031066302203043,,-0.01764276554050926,,,,,0.12240702612997549,,0.0435713982977012,-0.06108441285154093,
LEFTY2,-0.02287581889202417,0.1012497177508045,-0.04385762401714857,-0.014015221800369404,-0.017652019100625818,0.01563779268625966,-0.05305721024603634,-0.10877345778297562,-0.04776934964309268,-0.01426526299450379,-0.04879258521863678,0.05099323625312466,0.12064557075936462,0.006213578882109818,0.02996251974382498,0.10095497769694192,-0.00955489646876563,0.13710343862233795,0.07294686769943266,0.0809832379569061,
PF4,,,-0.020519052422266943,-0.01259407469648811,-0.010499852093934215,,,,,,,,,,-0.01735268800231343,,,,-0.03633134761909373,-0.03662985109397227,
ANGPTL2,-0.022065234384894515,0.033574069841971046,-0.01448758724082036,0.05711845379095736,-0.021138849330172096,0.048401248637836805,-0.20221476773827984,-0.14057302080089146,0.043975899092553866,-0.030402048618304235,-0.2057152954861474,-0.1377201714934372,0.08885701490651908,0.1286424418123598,0.16573025035208072,-0.020622235604584194,-0.013961588303992776,-0.061519064951130145,-0.017379144674761614,0.051254427841294255,0.03295832418831255
LRIG2,-0.007739779457514301,0.002436009983687867,-0.03692538122561102,-0.0475141251320156,-0.04760501162656744,-0.010163198022419332,-0.041268211681416055,-0.07617100271584243,0.023206395008788093,-0.015546384954524187,0.1150823904565557,-0.04030858656427037,-0.0009449935333595631,0.09545789531136004,0.08590119252813969,-0.01812946656123056,0.02427278364033392,0.013769510497253947,0.03860227180874005,0.04916771339495003,-0.07233827230435584
ICOSLG,-0.033809922635471015,0.056874090137176744,-0.0177177432234424,0.012653946211605697,0.01176587151149006,0.0185604700060952,-0.02325825708062225,-0.11827685179164005,-0.05052065698502585,-0.02590583302416845,-0.12059403834933623,0.014975223286233713,-0.09288083795395774,0.0743303609005408,0.13793698887716652,0.06575977774874081,-0.02934403184583429,-0.07690452365853573,0.024800660310680872,0.009780209653293891,-0.00821303888192385
WIF1,,0.14824339261097425,0.03659887172397425,,,0.02089611062123969,0.23186540257752963,0.2513690485380097,0.03211312635239838,0.0063396400190459746,0.16046189474971606,0.18888948906555744,,,,,-0.055144556979009336,-0.0401876068160887,,-0.0307378902683109,0.21123997122404436
NPPC,0.06255275241122274,-0.030966660832700613,0.0027225540853869894,,-0.016287859928685023,0.06255785424854657,0.11717022167761866,0.07207796233664773,0.07273047718008412,-0.003523615352778911,0.08443689635235394,-0.09802123019235705,-0.05369504489338611,0.06774350400091529,0.059595575043765836,-0.028530120228164677,-0.008882250216401606,-0.03530095451596095,,0.06805876698258471,0.24544540015694985
LYZ,-0.012908813057010969,0.008995126943747253,-0.05326793778298426,-0.0767272385723563,-0.0707905220586971,-0.098358267752754,-0.04641806417796593,-0.10938701991143317,0.017046533424486077,-0.028375378138000514,-0.25422561022987394,-0.02155439394431461,0.08319450457424024,0.0810567855726279,0.04361659351469959,0.01936685923429518,-0.011020793009175963,-0.05498431107416524,0.013134554880584615,-0.013790153011306322,-0.061963494526659064
EREG,,,,,,-0.11541049011737595,,,,,0.02769235028153029,,,0.0038809377444383717,-0.06942334808594353,,-0.08485473373051194,,0.05713809800952109,0.014095501184800577,
SPTAN1,0.07057358438911615,0.15432860398498544,0.09755374380982197,0.019259862557889928,-0.0011982723347750608,0.020638165465109017,0.15444590915702705,0.08306807289351648,0.04956364935077557,-0.05687903922234971,0.3470819255928707,0.1340776216351455,0.12742854568781742,0.049244678612383845,0.1409984675829473,0.05257468853470606,0.07937107840798435,-0.0463268150035925,0.05404200486209365,0.21471203381729723,0.18024289268865817
PTH2,,,,,,,,,,,,,,,,,0.03919736299551962,,,,
LIPC,0.06700607865263385,0.011102508530993057,-0.04044251172862413,-0.0016061282736286678,0.012328693636385434,-0.011102922201566771,-0.0033250554210247397,-0.08033026300332476,-0.010115923193358098,,-0.05031920980157297,-0.029454677501346054,-0.03871222248438537,,,0.08591534023890335,,,0.04976188559850147,-0.014087651532964438,
COL8A1,-0.03941298226166723,-0.03997157295247913,-0.06457680496758213,-0.047170656925924405,-0.022705114798577418,0.018499776202869828,-0.12291155759050729,-0.08055767817734502,-0.04178957685929454,0.0012275235705240376,-0.10778744415763725,-0.06562351131594835,0.05952619859804682,0.14724117073192983,0.10386833983499848,0.08698373681497173,-0.0676057474593954,0.08207506693465295,0.030531750595941598,-0.03973221753278392,
GSTM2,-0.029289417130335445,-0.01091431721112012,0.021901744355219598,-0.027596870462820555,0.02733581430471532,-0.010775211515537342,0.07722426176402353,-0.024842660728440113,-0.02706841304547847,0.03871101149237193,0.003954644721369513,-0.037818294486762,0.09844160367838467,0.03215322034902517,0.08307875905323725,-0.06874567452662142,0.07469191235350302,-0.04184161891978138,0.04724848849193362,0.01313880372455399,
IL4,,,,,,,,,,,,,0.1467833500330309,,,,,,,,
SPX,-0.05922793299472969,0.04316643372117149,0.05198819934637526,-0.014038964493641172,-0.011943514096163368,0.051426048980314935,0.030776100785400287,0.07735938982157702,0.05505278622585008,-0.0006596010705682872,0.13614600821158315,0.16322890966662384,,-0.0027171101311658868,0.07719436824459214,-0.0410733390537399,-0.10338183091325531,0.009855536819571915,0.094987101070096,0.12222490835443252,-0.02412549055620881
MFGE8,0.03321448965666656,-0.099610340765695,-0.025358760061996333,0.017542338124649264,-0.024869694183152224,-0.0007239148049611153,-0.06358740307775036,-0.0158283201948535,-0.04674038304087528,-0.00260141869676335,0.08072995015837918,-0.03550172575886967,-0.043744696051107534,0.03723538510610347,0.05684946380348859,0.12694913672957334,-0.09816082345233486,0.0013880821043472723,-0.035155998175317796,0.010891738957712028,0.12014761419136308
TGFA,-0.02535440322711572,-0.10676508232338203,0.08444705133373473,0.013129349479208244,0.047051157393899735,0.024090238623934133,-0.03910870850320691,-0.08958878845657872,-0.07109953448992767,-0.007849443647572783,-0.17100066083100912,-0.013762738548297552,0.05329635413251991,0.1553253154070877,0.15670794665262822,-0.027364367119471246,0.07650769371867282,-0.08145043017114492,0.04405036087855273,0.0238711185031945,-0.03575763561451079
SLIT2,-0.023777630934298872,0.16316549921078435,0.016636781640403588,0.02835885402852168,0.050794758216808816,0.05492383646715738,0.07626734004903721,0.1888205002498375,0.035016814074239136,-0.025305917636953265,0.17802055235120906,0.1540285500161337,0.019570966241908582,0.17213908758344257,0.10574123042484491,0.022745054251991977,0.01745065484847725,-0.06774702359508343,-0.004680525169634763,0.010663612880798243,0.14376775026639604
PLTP,-0.010020899391079188,0.05097813225819733,-0.03819164098201107,-0.029973606063432485,-0.042726147927087225,-0.05066963064141439,-0.13119653193122405,-0.15253694686374142,0.03293760169125997,-0.031645727603985305,-0.33104174872416375,0.026291223277609438,0.04764420910470748,0.025083677119894954,-0.0002469089302242432,0.05971404710854291,-0.033101017056486465,-0.01816665215160164,-0.008073558494545647,-0.03190242529404983,0.02343576990794032
APOD,-0.0409041034731611,0.02885866945359063,0.08826457963446512,-0.005355943666019033,0.023678550713121513,0.07322045668799891,-0.028738516853573384,-0.17512027744187336,0.04823078287322824,-0.07796823450185406,-0.3142862272978748,0.13874233856536194,0.09660093719792374,0.1836714964446407,0.22160838527229554,-0.04505867767541461,0.023643571168130397,-0.05776112190283287,-0.06791436033929511,0.0449086969394334,-0.129405722822925
B2M,-0.054850026272852084,-0.007759296561878024,-0.0007824812975369928,-0.022835322515408162,0.017967407183209872,-0.06385265833402332,-0.22904198340838985,-0.2306251598976746,0.045155625288495566,-0.07780357093468213,-0.39972740100337945,-0.16596406073015854,0.033670243610707425,0.13420395803181676,0.10536561161482332,0.12632624539431223,-0.06049737063278265,-0.05100432360655391,-0.0660664109581151,-0.08541441050121674,-0.17905239692787597
OMG,-0.05906684994433993,0.18141072907765085,0.12003070020245382,0.05257289934355742,-0.008459278458291442,0.15069693379295415,0.020372370320628917,0.0059809430692268585,0.07296598429382697,0.049924937909791536,0.03197159789974823,0.1671540781391049,-0.07773803209098597,0.13575820696461663,0.21324979208410166,-0.025867201398559025,0.060637803734524535,0.07119422110538311,0.008723883125858716,0.154915362559629,-0.01512997169668692
CXCL3,-0.018605931531772875,-0.10435874308793683,0.02070771171156413,-0.02589221902039617,-0.0061065568558257635,-0.08441692306036493,,-0.0037340780308241363,-0.03727030577290179,0.06556182270519717,-0.027137370568884475,-0.028888765110382825,0.05001722784968102,0.012531772777938464,-0.021715934684491164,-0.018083699930814795,-0.027148432152164673,-0.03487566268561894,-0.03845568056308202,-0.032462323058275774,
