,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.039658979968939446,,,,,,,,,,0.017227159348494777,,,0.1032972923459932,
BMP1,-0.0515950237612678,0.17262344413808467,0.08404880056878235,0.027670238252497228,0.16053042842585388,0.01736159146965165,0.031703441296663346,0.292843786783736,0.3185579000024909,0.07260023370012851,0.16060065419297356,0.10789576439185523,0.1319106274205297,0.14872555335583176,0.07488987396742244,0.11028697236135726,0.12628419580457584,0.04788848939704872,0.11691793889340829,0.08615643622638838,0.05482381975946632,0.19919242491797762,0.18025573682979462
NDP,0.04943232197138713,0.14785234140626424,0.06791846079878858,-0.028611570860131386,0.016228402743867772,0.004739167139217271,-0.009733051452680237,0.014293360864710763,0.08998220472276705,-0.02484479951622995,0.09659948935893463,0.033949093614569444,-0.018741879578687635,0.13382253823061704,-0.11214517200069667,0.020783922680859927,0.10626415314631366,0.027575464738402188,-0.0028990600227149655,-0.0608672570810439,0.10951371293253447,0.16512930790504207,0.04195160651922949
TNFSF18,0.10334389142927532,0.06515441851249483,0.0012617389848065697,-0.007939193066852139,,,,0.07766885939357336,0.04046240339448496,0.022917738557702773,,,0.0021049641854728337,,0.07842497380858843,,,,0.06436970958883188,,-0.015249478936820366,0.10060414906997381,0.06916898197483252
IL36G,,,,,,,,,,,,0.02678251050454888,,,,,,,,,,,
RTN4,-0.050463489693450284,-0.07075030844648277,0.04176258916558545,0.03916179185462206,0.06300140268361051,0.07367268035445773,-0.010425730871912574,-0.36099772562532373,-0.4022946573790974,-0.061786008860617136,-0.1078433656784683,-0.05897796101746818,-0.06216680475493511,-0.17082448039928644,-0.01465274940968675,-0.0391080017877596,0.012147055507004996,0.0023011977798103175,-0.11685067449457565,0.12287933653469096,-0.07444197526516308,-0.03270343756250546,-0.11281950229551578
HEBP1,0.023186465581049465,0.053776062021150935,-0.004307661903907242,0.11656660297879143,0.007931495327307693,0.025328174167553435,0.0437927830526132,0.1831248433228001,0.14371164934642378,-0.04712601703380888,0.010938992401970216,0.06939542387943602,0.04040587818223117,0.025137508159893275,-0.02985397503385976,-0.05293090143945913,0.08187006776693728,0.12198072464748323,-0.024594621424154018,-0.048270885510181445,-0.038840003268453216,0.18031692016941467,0.03868765682439055
WNT7B,0.14179067973158735,-0.04247696042940184,0.06011203515771125,-0.04580569671867862,0.04044106331056104,0.023531538120277133,0.04295095517916603,-0.03438406534788716,-0.11388444817839506,-0.0012008645682005006,0.0385003814093369,-0.01883731272741638,-0.028930371990880645,0.018471369450989476,,-0.05209330489214126,-0.016298393185077562,0.004914356279610978,0.052845342444764035,0.05917237084921307,-0.040729568030097044,0.020143790387891356,0.013451671952827194
PTMA,-0.018735029951816792,-0.157539681794458,0.15645917207473112,-0.00342591123759295,0.145821624756376,0.022245442053607414,0.027326282047797176,0.47803217551789734,-0.19591225721301317,-0.11016721472307887,0.1893697064161731,0.11132439446586366,0.07059938685416231,-0.11984537483640553,0.1348676812268056,-0.11697614110310389,-0.07432912334053411,0.013234294808218628,-0.08275936191545966,0.04455489197874315,-0.07349213334362394,-0.03304016532946628,0.0640808597716717
FASLG,-0.033442873194244084,,,,,,,,,,,,,,,,,,,,,-0.011675412960202672,
CEACAM1,0.01208709288462271,,-0.025540686682123892,-0.029750684405010403,,-0.019077235396907293,-0.0035656456948771616,,0.086136816053336,-0.025354521817084107,,,,0.07170045407880639,-0.01766976881267355,0.0024297530611387392,-0.04130247568566492,0.07896998530879186,0.08075547767969526,-0.03838896779345269,,0.03861865716546045,
PDAP1,0.10561984833328862,0.015553171880245735,0.1655828809000828,-0.014588970552354577,0.008151100360345921,-0.0005229504623679317,-0.023573444633652137,0.19892068946775776,0.32856829852009184,0.031504502170679016,0.16175618902931566,0.1324389421904165,0.1030770034848262,0.023703005614410248,0.022675128061928496,0.022980227184470764,-0.02942289967228484,0.021829965894071105,0.034009053324902276,0.08142335337943528,0.17089849177961708,0.02188161649909563,0.09029290051894352
QDPR,-0.09324768401654795,0.016716244938422612,0.15715732143516706,0.011574608119829289,0.08539734901896395,-0.023737326018580876,0.015371122166045671,-0.10064320757108444,-0.36653852688245053,-0.08656673625412939,0.1351308752249948,-0.026559685317763208,-0.06556580422915488,0.05533546071865348,0.11927395289630263,-0.19035440027969372,0.0493979292115406,-0.004349553848010269,-0.10766296043100147,-0.0739219159107839,0.02666897015297417,0.1359731348681325,-0.07421659189394911
POMC,0.052339158680541245,0.055245809557177374,0.05562121440587708,-0.03382862249846089,,-0.010656584048150399,0.0649951811485913,-0.010238366284698382,0.10359040298618123,0.01597726481649758,0.015671463455749816,-0.03819698994474142,0.05574934498968255,-0.0435395718856014,0.016688546997290634,0.03251708458493028,0.08404763524365205,0.06086930551557236,0.05174624701583131,0.0189148338901782,,0.10011082354863679,0.05396405720149927
CCL18,,-0.027651879119489863,-0.06856134980371846,,,,,,,,0.20473288924623104,,,0.06100836869413664,,-0.055321868752194144,0.044857951942927875,-0.03466108744979656,,-0.002352997965391873,,,
CCL17,,,,,,0.015388602630330511,,,,-0.004594174318286364,,-0.010348622700072417,,,,,0.006882181309853969,0.02383393457465098,-0.039672907685709975,,,0.03135311599568251,
VEGFD,,0.03700952146299215,0.06436728556717518,0.0467583072855962,,0.03385857137240367,0.09204450072197412,,0.12778446825962028,0.045155271013124866,0.0630147879108728,0.005182482300490302,,-0.028128016734708283,0.012488111487043221,,,0.007412902694971677,0.04565351320257386,,,,
TNFSF13,,,0.03425754663576955,,,0.06205233687818706,,0.07384873889766758,,,,,,,,,0.033937135884575566,-0.010552210387714145,0.05865873984834407,0.0070584558351421975,,0.018786225211823954,0.019506367737727577
WNT5A,0.07736541430777326,0.12408735918392226,0.005889289558435439,0.05910881591733981,0.11084052345931725,0.0031245767469239515,-0.0011812060303470785,0.3731024008074825,0.23675782486002375,0.0008710889360714274,0.06728881791006966,0.10125158149577135,-0.005115022743330802,0.023154152150979053,0.008175580385112008,0.06727270682422767,-0.022304087998429298,0.0894657607926534,0.05320772912483379,0.07752728507219109,0.0030369901198994687,0.04858159725547715,0.09856793940033812
CXCL8,,-0.09444297433126769,-0.19132734184996006,0.002196963606056187,-0.14252693827456997,0.029192094913957665,-0.06166945006985224,0.04730257863008587,0.1488738811110955,0.008274160370665203,-0.034675364698006056,-0.04893323361393742,,-0.12533236116047358,0.20197904346921708,-0.03298177449723723,-0.029383819198800946,-0.05084557889610715,0.02266397388961639,-0.03136138003337448,-0.04924155877028354,-0.05768639147490156,-0.046201851606464846
GRN,-0.1653319797207677,0.03583953592192772,0.11195556335881826,0.023546598265661786,0.07799123688195858,-0.026721061492807088,-0.014503863925924875,0.18277270396631976,0.2567060991578578,0.014141952766074248,0.07499417409695137,0.0570796732579499,-0.028485944936323396,-0.04224308076670756,0.043834004484944455,0.15043389235660914,0.10540413533587248,0.09292130385656562,0.10258500778953648,-0.0025403717981182876,-0.020320763295608984,0.004333762251438029,0.10583319681424662
MIA,0.048438422760845236,0.0019732937725101102,-0.003448069999385095,0.02683965160919759,-0.0203141357786534,0.08395440479118021,-0.05653028700109978,0.11849920493927925,0.12756012812505707,0.0139660854102362,-0.043419055192423325,-0.015591450959936281,0.058073058946578375,-0.016932886412542113,0.055094702152098135,0.11504430558225189,0.09926415562288408,0.02385321342991703,0.06148082446917505,0.01881516301652301,,0.25254119828256116,0.1103249775450179
COL4A4,0.025354517012375653,0.09908178762552519,0.010286572812452838,0.01055504413486644,-0.0493969320335792,-0.019246514440630833,0.03130696543455384,0.0780929459481976,0.02551259978545912,-0.02647943680017812,,0.04954943100801151,,,-0.018415914261788943,-0.003886454084259898,0.02315906178779841,0.10951503103342114,-0.07398402615586576,0.10201997032208837,,-0.02296613423214241,0.03822925046724289
TAC1,-0.014087313461342201,0.010815567087862549,0.09017994910495496,-0.003965457562193324,0.06943122459524713,0.0031927720685755384,0.029599211254554062,-0.24286697383234032,-0.22199876373727262,-0.0643952496879993,,-0.07629354503841247,,,,,,,,-0.08788699856520914,0.02966250929540813,-0.009427758320335277,-0.08343065745823866
