,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
TAC1,0.08362895290343356,0.12229901666444887,0.2551243103219986,0.09008612042359765,0.17024574573295298,0.2520750628876785,0.010860042404531938,0.04313465944139983
RARRES2,0.03695697019042099,-0.08182753157376299,-0.21701495524031642,0.007400594671731823,-0.08748209751209152,-0.09397765804958275,-0.02134072179652088,-0.053517686845997385
FGF7,,0.07133922522784962,-0.062156351905817066,-0.02397044425105096,-0.03728739828938477,-9.079946849423205e-05,0.03605113315684057,0.031452320268970616
HBEGF,0.03124846873789273,-0.007747290997274306,-0.06065466223886446,-0.04849539808794415,-0.1230342771835387,0.004999466280293137,-0.06844470431479792,-0.05645563367489933
CSF3,,,-0.025614473659052756,,,,-0.03108083864678914,0.02591463820954613
PI3,-0.0008439214927630987,,-0.028842235414552327,,,,,-0.03149941051477697
PCSK1N,0.06128560592245634,0.10737615591865832,0.14072140332442715,0.0768697076849342,0.22140176324650654,0.2003551079648346,0.05402455499302544,0.08056689589829602
NTS,,0.040624723592077874,-0.03148326932697082,-0.021243641386542937,-0.036034604955462415,,,
SFRP1,0.04366302370735071,-0.03109380204820991,-0.018341436965835598,-0.025744355273009587,-0.03870387470613976,0.07414499383613288,-0.0019198063327551308,-0.016503639923020078
CXCL13,,,,,,,,-0.02289545747039913
MICA,0.02606765512253337,-0.0643667191049819,-0.052320388178538964,-0.022325690019638612,0.09624308144111213,-0.08912471069706406,0.08677895126101152,0.0128896737275527
TG,-0.03942195490155098,-0.01343519565319307,-0.03091437803137823,-0.01863107792546563,,-0.014476994345072654,,0.023721103383796682
ADA,0.02896563523074433,-0.02236254926985225,-0.08839286355863066,-0.0302583688632402,-0.047498760711519906,-0.09303968150828473,0.11779216697464964,-0.0005328393652941802
LAMC3,-0.03468842213175613,0.009380233251563903,-0.09363010455406033,-0.04323774400398286,0.01571538373484302,-0.05072596195978548,0.021968279603738435,0.06907763162382786
CCL7,-0.01592352802876096,,,,,,,-0.0397356578143889
NGF,-0.027339906877531038,-0.020354861401737596,,,0.05532728127312688,,,-0.03988439228157242
TNFSF15,,0.0021468702313224377,,,,,,0.028266044641147577
HMGB1,-0.02942710411598666,-0.03886968927041232,-0.15693446838591982,-0.020196299059778093,-0.04193235074388772,-0.005463112189464198,0.07554198602794432,0.05649904426420641
ITGB3BP,-0.003020650118678213,-0.07576539366844545,-0.15570823669168157,-0.0114873183065378,0.026364960698170133,-0.09753312260061542,0.03859418532917607,-0.05845307814385152
AANAT,0.0658706208823116,,0.043323073727996965,-0.02147634195848968,0.08172201254608054,0.002082123969742835,,0.04701846533501448
RELN,-0.01088643472432238,0.03192746009135788,0.10031749368263677,-0.03392807939143014,0.11131416336504951,0.08059807202253402,-0.037642322314719825,0.03816078525956345
IL15,0.0038508791089562344,-0.008065026285070682,-0.06026712064197162,0.005488786087846885,-0.06114172912085869,-0.028448950277725323,-0.03287271028127375,-0.013516151028319701
UTS2,,,-0.07621500605095993,,,,,
BSG,0.06070753453505472,0.02412630323094937,0.13296908294749288,-0.041409448943841964,0.1916912920170895,-0.11608637712524746,-0.0015397585901239159,-0.023749727912163753
ADAMTS3,0.024558088733994697,0.02208991267729437,-0.1800665342178381,0.04032887889774882,-0.004985862788944583,0.02673760551939085,-0.037794001048148784,-0.05523553148951894
CD34,-0.07505031706331566,0.04416643752189258,-0.09396106667237585,0.13377206918226353,0.009909044246072562,0.03006549922379786,0.040748021431727996,0.03321226335813017
CCL23,,,-0.026289763629748417,,,,,
PLAT,-0.025372260451497913,-0.10984998613092664,-0.17646193249864187,-0.005131572567146375,0.036204964361216285,-0.12227791512748053,-0.009202076154053475,0.051168137704490156
NTF3,,,,0.07499619424103568,,,,
LTA,,,,,,0.018013874669771755,,
CKLF,-0.07515683673356181,-0.0791131849109018,-0.20363960585023916,0.022893775677983067,-0.06299247830726114,-0.17868952962205417,0.01611146869581462,-0.06262541179382441
CD24,0.00848592161364837,-0.10457143128094051,0.03611963898240463,-0.15037248667648193,-0.0234798607900585,-0.016669473537762585,-0.021722976886744853,0.00040624280632161496
HSP90AA1,0.005211590346011191,0.13607773375277937,0.1945440934081031,0.01138061545115171,0.24024308748086284,0.2259033217292297,0.022180987220806928,0.1187610535238368
BMP4,0.013620892271166129,-0.07063394923019732,0.10013451503456967,0.05375739417507701,0.06336742594452062,-0.010182804699349197,,0.010407017827157401
SCGB3A1,-0.01592352643642943,-0.023795473374576086,,-0.01811550449541761,0.025327565627212452,0.0846491295304983,,0.02510375991706162
IGFBP4,0.010521805940309428,-0.08809935485520787,-0.11640660937508777,0.016305307295445645,-0.04146595726576001,-0.062013362613939714,0.07761250998964424,0.05105567294662327
RSPO4,,,,-0.001780872877033196,,-0.039463177676833175,,-0.03489300286898987
LEFTY2,0.02438374729470946,-0.002814771052316577,-0.1289315540002241,0.05427401757343272,-0.005483072104848958,0.014569221402653704,0.08661617662531534,-0.01252447127692373
PF4,0.00440876901848653,,,,,,,-0.027333663556993577
ANGPTL2,-0.00469898286835352,-0.11142842031356884,-0.14182255306615055,-0.05585936497921881,-0.07978474208496399,-0.15753384707729534,0.05299916142202051,0.022130450467974374
LRIG2,-0.007146750217151346,-0.02281084633641878,-0.07054149428658127,-0.017356761264612743,0.05625060955437783,-0.052152730150964305,-0.024248064945032535,0.03432955537339649
ICOSLG,0.011089708638217432,-0.08114271113821772,-0.12791623603565083,0.007615780543507839,-0.10018541540990905,-0.08542101497377474,-0.08344955529306941,0.04401866586163206
WIF1,0.018935238540698052,0.1767921230094489,0.32209774573194266,0.06869531845986854,0.11420112162321036,0.17606084858298332,-0.033450831079034446,-0.02815651695660808
NPPC,0.07672169807399494,0.0438458343019338,0.048908163558252546,-0.025176114317358066,0.05089985498494564,-0.11681388260569761,-0.057097795217594366,0.02305342890037318
LYZ,-0.023474014121948363,-0.0038975701729910372,-0.11018354403092857,0.013891556888761581,-0.12132408297513428,0.015219810243557423,0.0498028010323541,0.026352369958555413
EREG,,,,,0.026211982152580995,,,0.06726217068347083
SPTAN1,0.043935498159248514,0.11156273628725706,0.0798087243933004,-0.05514866183289471,0.21328808264178578,0.15778354847245474,0.02980388065245675,0.1378857835668446
LIPC,0.11523969724351912,0.07659469437113844,-0.053114501329266775,,-0.031892919973189444,-0.044690646009922834,,-0.017981461391422513
COL8A1,0.013055620878306487,-0.06831756925439215,-0.05086942375213475,-0.030025353131955156,-0.1033019026230353,-0.12188076849317836,0.07175679880022975,-0.06534760892492568
GSTM2,0.00171610697823015,0.015537541253895603,-0.05122900279218642,0.0186299842560514,0.07181246117971127,0.026183145823153887,0.04019119931965223,-0.012906676685909446
SPX,-0.03270669761283349,0.06678667070196971,0.1446991207933034,0.03790691162247737,0.010855791468946125,0.15063922418656772,0.007619840077273534,0.05767388800570198
MFGE8,-0.026684242642349726,-0.03732708963813912,-0.008231604463616753,-0.03422245414121925,0.07109280242658692,-0.06993177057354862,0.0698070758453409,-0.008892400886435378
TGFA,0.018244324051316794,0.009306935446174424,-0.1300678656642171,-0.04994030392587916,-0.07380726991204431,-0.09037177613638922,0.028822279220491888,0.035525072562228185
SLIT2,0.009785050429099183,-0.0006589339303960541,0.07584500615134247,-0.04807143443331732,0.04219861751243031,0.2705850234838515,-0.062044526922210234,-0.027755703560807535
PLTP,-0.027820486082115188,-0.0801902455937306,-0.22138032680828545,-0.17434363112946102,-0.1641010980681713,-0.04054825494549215,0.11606204931521548,-0.041977355371193126
APOD,-0.02940330399695792,-0.03414761286108103,-0.2273452896089425,0.007416702237046648,-0.08571113778558802,0.0796558127513838,-0.07700844866778363,0.05408043148502573
B2M,-0.022357482556232756,-0.17533494603841385,-0.23340608265903642,-0.11189674376322972,-0.20660957985338896,-0.21324122100724657,0.09266754672385917,0.05053584964867136
OMG,0.02261303809582199,-0.0038114225858089197,-0.030675110499527227,0.008055667168010297,-0.047176823989613974,0.11656826758232235,-0.007250254680682002,0.1097634348796073
CXCL3,0.00301980413327294,,-0.030335692795734816,-0.01937975778002896,0.12158539624918088,-0.020488398446743113,-0.023556338539493054,-0.03316147315160098
CXCL10,0.014485237589122799,0.041866534682361595,-0.15600426233388348,-0.0294392705052958,0.0035048377618084542,-0.012357179949134704,,0.044515334508958816
RSPO3,0.043239059427130785,0.025175972957043595,0.14943836480106668,-0.020923963524836955,0.12082271127006174,0.04204093202287661,0.04838273743930642,0.05794028834570636
CORT,-0.013473538565844677,0.002567515596227634,0.1830571871778501,-0.029630568657993704,0.07864445621007561,0.024140842526531123,0.0061760443878149055,
NCAN,-0.020198840954133657,-0.05083621453558355,-0.12402292172287632,0.007859701693439126,0.07212680588211816,-0.18657651474981318,0.07905694612287886,0.07424745400197677
PRG4,0.018698698556342885,,-0.032865958347697594,,,-0.02503180757592563,,0.04638334375249242
ZG16B,0.07319688409508131,,0.010525504136737935,,,,,-0.02331841834950266
TGM2,-0.01734243828173764,0.027397635303149825,-0.07361161681830128,-0.011842682734767936,-0.01607759191509428,0.09327345863175225,0.012237106389103858,0.006546876109238011
VEGFC,-0.030405587838144774,-0.0026083593387908662,0.003934752884417055,-0.05059224428713179,-0.003240622767223131,0.027972482572169954,,-0.014787712280934997
WNT6,0.0010433772238695749,-0.04561049734676891,-0.03231936642393848,,,-0.022295221622602498,,-0.024094922185365693
NRG4,-0.014666128350312238,-0.020977827856287958,-0.0010470489960329832,0.029552152563845142,0.09069662833006505,0.039036464643654706,,0.02119967086241972
PMCH,-0.01690350219502661,,,,,,,0.022745070419706758
COL9A1,-0.009300028571360294,-0.10285723362986657,0.010382126229153597,-0.03837431135866804,0.08511655015614578,-0.03395905674352987,,-0.02486399734742143
GDF11,0.010143746083785609,-0.07878959749304061,-0.11454370759886515,-0.0007022298505948966,-0.022669809777628124,-0.07419185508949662,0.06846917550102528,0.09736140341726997
IL24,,,,,,,,-0.040509599835005135
SORBS1,-0.004111694620989356,-0.011064918591210022,0.05868840513794915,-0.038466820473350205,0.060139300453789936,0.03761487613217368,0.09259326684796484,0.017359862808155897
DLL1,0.01255260377319311,-0.07690924704366066,-0.10908097428810573,0.014587861250014574,-0.12840526618314635,-0.057595997526539745,-0.06019725414211789,-0.04475877419690103
TLN1,-0.027591864378949987,-0.09184355577285802,-0.21849212827721037,-0.012932912544145372,-0.13122421362195386,-0.16922700365312093,0.023765841481805258,0.010899064805659156
COL2A1,-0.06278682779781838,-0.03416946617167725,0.023405317238256607,,,-0.020799930753445668,,-0.016739601904537646
SHH,,0.06749913689462936,0.02530772435468407,0.007717455667795776,,0.17195132404504673,,-0.034236746820168654
PON2,-0.00948384112957502,0.0025002831624238338,-0.20429489171947626,-0.020734773207411055,-0.062405079793580155,-0.1245775232302841,-0.00037396367852659304,0.016916323248213808
ICAM5,-0.009656959026969282,0.07623773958766697,0.18273102519971016,0.09952109284147319,0.180435250654885,0.1347099504531892,0.0039495561664894055,0.059170675734935195
HPX,0.014964384677094399,-0.0040108944433591386,-0.025378607145763166,0.09748450320852717,,0.012861032563521599,,-0.028668742659483288
SFRP2,-0.021170370832475985,-0.07840410441324534,-0.02421071088359079,0.02602003853943629,-0.07679795624307273,-0.00014510054928041692,0.065904774140014,0.02441246257658816
CFC1,,0.08002236466489576,,,0.021032834934731955,,,-0.03206233325513227
CD70,-0.003007347269645379,,,,,,,0.010522879393747955
HP,0.0315248178325858,,-0.022400455071783988,-0.0382563780515741,-0.0641571250806241,-0.01445134679306402,,0.024720286762195127
CXCL2,-0.004364007058185269,-0.02068805802272851,-0.05089738266024291,0.021263277699737296,-0.03400917997984893,-0.004568010085757464,-0.06423026478393312,-0.00647051391637865
NPPB,0.012253931065508936,,,,,0.00032648036415516607,,
CCK,0.068096870523747,0.19006388568538662,0.23109439271772017,0.21767942762347006,0.23437447159788138,0.2743223496486672,0.10295054683876491,0.14014531234522268
SEMA6A,-0.012351060135737934,-0.09353798242852354,-0.21040438736714379,0.03755284426502468,-0.12999263780214973,-0.18604865552610012,0.06084649579463678,-0.039834289627067546
IRAK4,0.028935938787400445,-0.038195781991632254,-0.1234136594440542,0.03603020816762003,-0.03807992234767989,-0.060954259545803975,-0.05248593152019117,0.00822126289781992
GSTP1,-0.0036566603998288956,-0.0660181864708327,-0.1984768218272192,-0.03385666319913635,-0.10604626352249549,-0.13540155801169237,0.011113746505459245,0.014554998059762096
VCAM1,0.04390508782090397,-0.09419555379161063,-0.17133054973668627,-0.06938898329813177,0.03221652098225162,-0.011126338323044056,0.06289182188687215,-0.05654484382059466
NXPH3,0.0022781439564982095,-0.11172406666401252,-0.04191774819374982,-0.029536063105890475,-0.0053407619335344375,0.014949118834877597,0.08507515139141154,0.046600398649319565
MTMR4,-0.043812032789529984,0.019709598927836525,-0.00806212340155722,-0.05220103287082395,0.01920215441203815,0.055067338522267306,-0.017093216531629773,0.0868479268212021
LAMC2,-0.01612402082080888,0.03172379740078248,,,,,,0.009083339605477728
IL10,0.007264464069452925,,0.0006580369567404535,,-0.08830869234107463,-0.022867265417811162,,-0.04158458299778225
SEMA4D,0.022643837427468647,-0.07928403585605312,-0.02239123223631122,-0.029198223851834355,-0.096070671795699,0.0033996397547026557,-0.01017677110361142,-0.000859941793791064
TRH,0.01881437467192496,-0.0544085626184567,-0.0412819308495627,,-0.0025141728880275415,-0.08540880903768651,-0.034581462136600814,-0.024100504552788313
SEMA6D,0.04779159359226486,-0.13367920740341277,-0.02459874397234122,0.03413902329455682,-0.004115388954815283,-0.06397315152918287,0.09190339913040986,0.02397427887123899
CEL,,,,,,,,0.017847574298789835
PDCD1LG2,0.05143139508900726,0.0031723616806778247,-0.05904907217703713,-0.003722910128886104,-0.07873044104131809,-0.03911717366319163,,-0.022921998625920148
SPINT1,0.10426943547300195,-0.05676424428790178,-0.07565335947445898,0.010892776110323204,0.0012072238315302742,-0.023154564703449447,,0.010428511024629123
CTHRC1,-0.05964293705567701,-0.13343073008164846,-0.0699546827923152,-0.0020720600796758385,-0.061265497880420704,-0.025771740626686374,,0.07112932313859249
PODXL,-0.004154872775297163,-0.07589867670391691,-0.19055849517807338,0.00813970210597427,0.027795412045165658,0.03020684661366202,0.01465524728705969,0.024159475470117316
JAM3,-0.014192419796590245,-0.08468334356761582,-0.20753569827936635,-0.02497366517751106,-0.14377473914819705,-0.14248656745265156,-0.033082105435796906,-0.014151668827428535
TGFB2,0.010477427689134677,0.034593395137991076,-0.15927453613493453,-0.08675369737412231,0.03473403852317979,-0.05506340908381996,0.08409548139812272,-0.0191285403727945
COL18A1,0.019533048355820478,-0.09631039907230048,-0.12853329089735557,-0.03464887243038935,-0.08269728570663422,-0.01051591055534586,0.059966294067568024,0.06904745881219924
NODAL,-0.011708013045318079,-0.026496078980361843,-0.07994498562143912,,,0.05356426245123088,,0.032745145491540444
INHBB,-0.033095110979695246,-0.04748762386952943,-0.06705754162979853,-0.02390862297528208,-0.07175269336520172,-0.08267010976725145,-0.025819948410148126,-0.021165033470776976
LCN1,-0.016124024448779216,,-0.011055504213796313,,,,,-0.0030557886913019252
ARF4,0.050792926990268716,-0.024123641182820975,-0.1005286473707398,0.003243358353088109,-0.014234110779344689,-0.11866765933721378,0.010595362381628783,-0.055193123030101016
CXCL14,0.02645351870226505,0.09489358681430834,0.12925119594685652,-0.008056787614283184,0.024819557955143443,0.2296368597199797,0.009021128568944535,0.00232353567337981
LIF,-0.004372192360315424,-0.007761942083492388,-0.0825374476455071,0.07549519165946655,-0.00713645823161842,-0.04230717229947649,0.03068868642485139,-0.054752621578219765
IL17B,,,-0.04396553703322697,,,,,-0.027671762065819824
MMP1,-0.00669672767806256,,,,,,,0.09891675232552494
MATN1,-0.021170373717447188,-0.046109950126639834,0.0007573553253811552,,,-0.020799928164993813,,0.014842205547556811
ADAM28,-0.020120659837602185,-0.03649510604210129,-0.11189018098183019,-0.014050853965339177,-0.05288187381280741,-0.02568316243080328,-0.07012138988177556,0.039173357224837516
TCN2,-0.03275152983815388,0.01638502776032927,-0.08312004507540874,0.010271655453549773,-0.012381031658861265,-0.004618067310975748,0.01575408810516307,0.022451745718539792
THPO,0.011077821433562682,0.012739707367431678,-0.024015154040918692,-0.009431430777283572,0.011226327886928492,0.04275438449980486,,0.07428887781463903
CUBN,-0.006848617052512228,0.016580314258347124,-0.06794791364360664,0.019878616125839656,0.07464647347880303,0.07465323422617323,-0.04314713040161644,0.04469733972553057
TIMP3,0.026101787600992233,-0.10000752194721778,-0.11362958065534179,-0.026640584685436557,0.06371861902030751,0.05712366163470475,0.08450546756567238,0.06319187920870793
PIGF,-0.018020928504176206,-0.040221873922244224,-0.17436447130550217,0.027309073360993374,-0.027456852719124635,-0.04451025585990672,0.06500348501199495,0.01062654322681192
CRH,-0.018891214344030287,0.024259875787373705,0.07283052785030077,-0.002508181193418715,0.05590755787737046,0.17821720715927147,-0.040301338529153276,-0.018095432325234057
BDNF,0.0036768398995067585,0.0990813085488397,0.3215606768657673,0.004295890551448258,-0.006219115591853496,-0.02342606399615227,-0.03727520653023698,0.03146870220521647
CCL5,-0.027877359490712364,-0.01671651911028999,-0.06043066560807972,-0.023827868595399305,-0.04984476723848399,-0.028217607104849735,0.030232033170512276,0.0364955887168999
GAD1,0.028199565666672036,0.09228309013673106,0.2355831342754815,0.12221740909682291,0.17743430232558743,0.26840292079127065,-0.021134413725718258,0.04690031405675793
COL14A1,-0.00030027756579710985,-0.006551773342529062,-0.04722471649445545,0.010341019959124847,-0.019107797048692185,-0.050791316702106674,,0.05019126379684861
HLA-A,-0.005347142676286628,-0.1549210846778932,-0.2165441379589246,-0.04126561632488341,-0.21109413750027456,-0.21437594480076352,-0.012784695920295762,-0.02261259931746325
CD5L,0.01769052055010481,,,,-0.021779617619263097,,,
FGF18,-0.0170931325297111,-0.01445519098749399,,,,,,-0.03461915024195021
ADM,-0.0027004174999066843,0.01992193667812917,-0.032082832926221966,-0.046549442270996395,-0.0668346166024227,-0.15056756921436248,0.004886804568679502,-0.08408347419412837
CCL15,0.014482138774289452,,,-0.020305464219737668,,,,
GNAI2,-0.0230799759000903,-0.11150140957409982,-0.23507966841415054,-0.0571605782158597,-0.11064087781055675,-0.10474079437569538,-0.0048035256053219665,0.005364818800729519
HDC,,,-0.08713176608279415,-0.027206026470334238,,,,-0.025217543217128414
COL11A1,-0.025821168134464365,-0.12788376992812023,0.04242183644554291,-0.009817084449127572,0.02961206469039577,-0.03785976766374908,,-0.08562552579188443
NUCB2,-0.04785092827816506,0.04684320979535243,-0.08115927830398749,0.017118852438281408,0.06031594897918393,0.013842729011073964,-0.07780628886432989,-0.016704819215532754
FGF16,,,,,,,,0.058635213978202615
CXCL1,0.03954131087807094,,-0.007839518058489998,-0.02033697108562239,-0.014038879598163924,-0.0045504309039603634,0.003410690284628295,0.016271406766558617
VCAN,0.017306656451605163,-0.15328278659666122,-0.20997375095432044,-0.012892087782940678,-0.11578577406719132,-0.19865131223616697,-0.09198190712386578,-0.028746317721023606
MMP7,-0.030730652516117972,-0.05536606457536602,-0.01943138210577614,-0.03190406162397635,-0.03158394176569472,-0.032148411734572065,,-0.014078846677201624
PTPN6,0.04733260136445474,-0.05492845666813988,-0.09163694250052913,0.012542947559053544,-0.04374145731914064,-0.03155323447549693,-0.022795151018932598,0.05466146155030791
PTGS2,0.004200534451234365,-0.022937878727850677,0.3040503828438128,-0.013453640617012385,-0.04581778433344515,0.0652136001642185,0.016936126252340356,-0.026947094904283403
XCL1,0.04447752860239927,,,,-0.04142914497059512,,,0.01430137608073085
CD58,0.04996267559975141,-0.026401010588948788,-0.1782386930674771,-0.008017202267924331,0.0005263958934943903,-0.08092160242940878,0.048600095261943456,0.010674028778247953
TNFSF14,-0.020858784180735772,,-0.0404881402802782,-0.01986386933117271,-0.05015959980837878,,-0.04174436526904185,0.015342978990137016
CNTN4,-0.017327067046731797,0.05044664509720068,0.14837238307948866,0.02587684365047557,0.17477456639936734,0.09658752720787445,-0.05857263547365144,0.05717827463728282
INSL3,0.09254889499080451,,,,,,,
BTLA,,,,-0.02536684053070078,,,,
MFNG,-0.007701922108739714,-0.07787556013275045,-0.14032782310669242,-0.05060803356326035,-0.041609271517755904,0.008566400354896008,0.15757140903313105,0.07601936389902632
ICAM1,-0.0012403944318501905,-0.01180620131590542,-0.11082790776970788,-0.036173409293014824,-0.0034565775038605958,-0.08544080808170586,0.005071416572134593,-0.05458119238182251
PROS1,0.03143680050352294,-0.07605136929998285,-0.17452135398895632,-0.047024291194254546,0.012132705131908419,-0.015387889839743474,-0.011096165456185185,-0.04274155069071337
CLCF1,0.04846506189033205,-0.016049533221738875,0.04836023254030569,0.01653527302254309,-0.07264754819871161,-0.061943339488051016,-0.005407895633884691,-0.03204748335470532
PSAP,0.0514336186744746,0.12228356188475956,0.14995265307232203,-0.006718144293507843,-0.017787943903993915,0.1900263419256283,0.004460529822177348,0.07516985554169324
EFEMP1,0.008282496623805487,-0.07356231423189681,-0.16681528050394287,-0.09162675485104257,-0.16302551225088202,-0.14750685466150792,0.0419915464698691,-0.0625753763148174
C1QTNF1,0.026417436341653583,-0.012452350247999263,-0.11955807541582245,0.018133859805498122,0.004509835944699242,-0.09493711690960281,0.07038150179330743,-0.08612176875212793
ALB,0.018162460296704614,0.057163290816461626,0.03906900043964536,-0.02256116016561791,-0.06400547414778822,-0.022771880557141553,0.051410629596698926,-0.03570351401114145
EFNA3,-0.03633065537226903,0.13792874974994818,0.18423994574349326,0.03921881285231791,0.1381406865227362,-0.05007134446551969,0.01040394933847192,0.07797393262692463
DRAXIN,-0.0006949621043561183,-0.07641472193035653,-0.13467597477431564,0.061981632976749794,-0.04323781289344045,-0.09823914973244015,0.03961189142863611,0.021615928286663574
RAET1L,-0.014446442580916378,,,0.058193923104759404,,,,
NPTX2,0.0839137082703318,0.21854881295942966,0.27354593357737333,0.061578357023492715,-0.02939007948214445,-0.0841764909874872,-0.024917278685126776,0.00785485159297309
FGF11,0.06487941312298194,-0.08987211669099614,-0.10926384978860579,-0.018736845233874637,0.0010603602492848033,-0.08249555556662909,-0.08912594061923365,-0.022559344263386807
CD59,-0.015906589272519395,0.06546971329287377,0.17822266863541547,0.021540671643443553,-0.06491311444349127,0.12538602727452205,0.11793263016269781,0.02009447518432623
COL9A2,-0.057442546059643856,-0.05134467667548277,-0.13008881651673396,-0.08718048651626206,-0.08716310100958267,-0.057658200531332755,0.011383142359502113,-0.013922870685412713
DLL3,-0.014306120960546889,-0.06371878695932674,-0.10705137631851372,0.014221568722639213,0.17956400336434652,-0.04149893221716315,0.029894781232485988,0.10326414543451802
FGF5,,,0.032362115719123064,,-0.012983095794080166,,,-0.0426251993137007
LIN7C,0.048939244366001014,-0.0015551610074529044,-0.07683157622206492,-0.026323072987473273,0.00805887578164279,0.0484994163598559,0.023696139188994752,0.01838917310131482
GDF7,0.05946874279759438,0.008209479037758267,-0.04642778454162314,-0.019863868559262712,0.10539812472049967,,,0.029243436704728676
PSPN,0.04904264918391487,0.03256080756335569,0.05841719849716617,0.0020408172805918734,0.04924572508766489,-0.00833991098226107,0.011828187526937877,-0.014469717810337514
ANGPT1,0.04293090218933574,-0.027971661305585774,-0.135158201313998,-0.0029857800137074557,-0.08362407883243944,-0.02171317885341144,-0.03453085341984433,0.06380701722756343
PNOC,0.023584279703704737,0.11345628113286563,0.222155487099556,0.05548307367838687,0.07186462629539526,0.15828221572053086,0.103752979357371,0.04811893799830874
L1CAM,0.13127352563995973,0.09533418598016098,0.213687385749234,0.059799274300014686,0.1467144394765613,0.24879288573973682,0.09709682850306003,0.10207129005877612
APOA1,-0.028749596782107173,-0.01224482906213716,-0.055545868150623755,0.01207421336965921,-0.00931933724418379,0.04942448464566294,,-0.011141988948341437
PSEN1,0.028543947521955736,0.026281962762949865,-0.10250028480891202,-0.10133607537952936,-0.129950770082074,-0.09894513089579743,-0.01463097296350927,-0.07498247186743297
CALM2,0.08407507529693319,0.1734157823397515,0.2013080843771795,0.07206774610591192,0.2413373307128451,0.22494562181599595,0.09383823989886875,0.053692755185866345
CLEC2B,-0.000612693655906227,0.00911818799717336,-0.13880628309642443,0.022679016584160307,-0.058426764341173325,0.01358403861299032,-0.045764900958530336,-0.040144128026125575
NTNG1,-0.0030905670279377053,0.015910487170705926,-0.014714390706539111,-0.005690917146173077,0.05176697242458947,0.128083341503919,-0.05089882354004016,0.0003587310840850282
LRIG1,0.0015281775626827167,-0.05517764260702565,-0.147777692015213,-0.026776186721520004,-0.06271372225275595,-0.14506384981056472,-0.001637078449510745,-0.052462674070605515
CPAMD8,-0.02902439691456162,0.06750127042385837,-0.02347904755248771,0.029110853159245803,-0.008839195776421156,-0.010888699766016216,-0.04126793765548435,-0.02733368812656544
GHRL,-0.018916164250372895,0.0662291392712178,0.010266079041929319,-0.01811550449541761,-0.01827490493413258,0.04897493949307073,,0.017347611391884215
