,UKF251,UKF260,ZH1019T1,ZH1019inf,ZH881T1
SFRP1,0.027933393087972477,-0.019131992108075868,0.05465445541385651,0.022022446112801564,0.01981303204423417
CXCL13,-0.029152190274292097,-0.018960048505803413,,,0.015431138475827458
MICA,-0.02796534108669753,0.027700174186493606,0.04878846803292752,0.013849804983328507,0.009623820890451325
TG,0.06261010509011408,-0.01001251338962972,0.03526862903045069,0.12310248131257474,-0.015949548494869282
ADA,-0.023767850186159737,0.08645811631482597,-0.06902530256286045,-0.00024729897820305216,0.010225218808644654
LAMC3,-0.029152190383947296,0.0019477902989393022,0.0304819105513972,0.05251252945401102,-0.0241545274843484
CCL7,,-0.02513752377978859,,,
NGF,,-0.013483435216746874,0.056732777145963344,-0.028789310844356153,-0.03327020422799707
TNFSF15,,-0.018611737304314438,-0.06254473461754329,0.06647385943372919,-0.012034278091913351
HMGB1,0.0548152309378631,0.020317954825273838,0.07806714167939569,-0.10509139968764601,0.016163461354281757
ITGB3BP,-0.015032116470005965,-0.030030576314957157,-0.01773860510201351,0.007657552210206922,-0.012676046707816333
AANAT,,0.004900408948109339,,-0.020177658222818314,
RELN,0.0055230397133117365,0.014236258549954917,-0.009845169681429905,,-0.014536103752299129
IL15,0.011089036998719123,-0.02257501621771783,-0.02958977847336619,0.048143403957133506,0.02174983112632113
BSG,-0.019367018534040794,0.02187051378542805,-0.03658413252783034,0.09202600928854912,0.07114318228183855
ADAMTS3,0.07457549122405309,-0.03491333642041997,,-0.024160691551068633,0.0413307557818662
CD34,-0.023115224124308737,-0.042351934069588246,0.0477238865038641,0.08363978773350368,0.031570063636774705
PLAT,-0.023840045562107535,0.06027920716624857,-0.08074843014234381,0.07669402553039392,0.10014510354106011
NTF3,,,,,-0.04691162579536473
LTA,-0.012055897002342173,,,,
CKLF,-0.04223351775012858,0.02634522246645495,0.04257354363936576,0.009599035677347724,0.023538941441231434
CD24,0.03636062287126288,0.01046616678130281,-0.06073303227730186,0.06433598678508307,-0.046289222380137045
HSP90AA1,-0.00408271198636873,-0.01730064194978543,0.048338748255951296,-0.0744093254543689,-0.014532431545641093
BMP4,-0.012779957539233616,-0.03254545368686356,-0.0010995939626560933,0.06768705165316541,-0.04170162544205806
SCGB3A1,,0.09154392815644384,-0.024815122177189126,,0.03673349778080939
IGFBP4,0.07969710927208351,-0.012429025054659511,0.08368915452170878,0.05178989423368902,-0.02285260083842073
RSPO4,-0.00275855497844988,0.010020608182430564,-0.015612351858448099,,-0.016830643147507516
LEFTY2,0.014022358850346089,0.029473733746363057,,0.08249919551180947,-0.02288856274988752
PF4,-0.010966476891411708,,,,
ANGPTL2,0.044073401755591414,0.0343819455231801,-0.006055716625552121,0.07287774291352012,0.016041879765757744
LRIG2,-0.007440932933875874,-0.027569018867624712,-0.050973624143420646,0.0027907896124559615,-0.017379762388684127
ICOSLG,-0.009292280136250828,0.05038096082077761,0.012999202284885386,0.009290649936763614,-0.03633028790897303
WIF1,,0.012619641413080376,,,-0.015645713053784
NPPC,,0.03613304828493391,-0.09503141852373238,-0.02416064514901373,0.048366407416207374
LYZ,-0.047945144302999364,0.0026473366426504733,0.1013947742538684,-0.053209036365435364,-0.005876844912813673
EREG,,-0.021402445848656842,,,-0.0209628498060503
SPTAN1,0.015103145809130088,-0.01083332395885193,-0.04616745499673638,0.08019710670662225,-0.053554241091700754
PTH2,,,,,-0.026766329597673236
LIPC,-0.0165051338202541,0.044277169705085474,-0.017480807091037557,-0.03545383844643954,
COL8A1,0.05337808801755677,-0.0076607340296368865,-0.059822396413079966,0.05117614944617755,-0.007051689198473901
GSTM2,0.02999645220299554,-0.0067236394720716275,-0.06636737960302523,0.12036426056719766,-0.025320604656780547
SPX,-0.011912461706198911,0.018408455562303316,,0.013286549609230733,-0.021203236447910417
MFGE8,0.01762543679782761,-0.014830272859957451,0.029370392137184016,0.005659632066270292,0.023262449256854306
TGFA,0.003079814102409348,-0.0854295243839435,-0.06724180690318457,0.1005867751382583,0.041871056078162924
SLIT2,0.107476947390045,0.016890534083902033,-0.04541144585422858,0.12653775801477504,-0.004701535568189878
PLTP,0.036612243882981586,0.020839012829745297,0.08974716135354803,0.07415269946778262,-0.017616439877235997
APOD,0.029347425559416395,-0.03673702421272637,0.0006576431995990166,-0.07973822026024709,0.0676148452855507
B2M,0.007890068594245073,0.03535352488171687,0.006220052518521401,0.0039976856284200165,0.003298474757336074
OMG,-0.0164566475848081,-0.012564477454524343,-0.01356564172672102,-0.0413394715111442,-0.029369905610261933
CXCL3,-0.022546032828733697,-0.04521190364283952,,,-0.011915556416398083
CXCL10,0.032302589530214885,0.002099533849158496,-0.01659899440510947,-0.03258980607273728,-0.022997525061910776
RSPO3,,0.04312946663035423,,,-0.013386885591978898
CORT,0.013095449733318035,0.025671983177527717,,,-0.02799161682566767
NCAN,0.00969031432204037,-0.05977861127154416,0.07593267034883938,0.03167413283059583,0.021344264916153988
PRG4,,0.09673629801116218,,,-0.009724737840171273
ZG16B,-0.01319637257235422,,,-0.022430800638568397,
TGM2,0.0409318244586849,0.014227702700010654,0.004945558524008741,0.045819898193899075,0.052091998923190296
VEGFC,-0.016944650568937913,-0.02459609411872386,-0.016823266381800272,0.140955752751168,0.025936225139929436
WNT6,-0.012203962080543872,-0.022016734293218255,,-0.02133169404073736,-0.02233701020109272
NRG4,,-0.0227591799319531,0.042866551312529394,,-0.022225300958911696
PMCH,,,,,-0.01279641066196238
COL9A1,-0.006685625405025257,-0.00484757008941755,0.03147448801738611,-0.05862957866800251,0.09365506718441341
GDF11,0.06027846366819571,-0.0175924313594778,0.06036134102327379,0.11926927377909022,0.008943741744321514
SORBS1,0.022721803584649813,0.06258860476919437,0.10804452554493932,0.06986849655964086,0.05551622535719625
DLL1,-0.0026762739500388925,-0.006281082625361785,0.016471678537670252,0.031530493995919985,0.037683862894242345
TLN1,-0.046914663407037836,-0.06844909847331677,-0.008902988415335924,0.0655027183149782,0.026200814127413877
COL2A1,,-0.014271159398656998,,,0.03189410308004615
SHH,,-0.014177944392574023,,,0.04568018476212916
PON2,-0.012139262689905854,-0.03490751107922823,0.08205082231570106,-0.0041442976602700625,0.048560980524122846
ICAM5,-0.015709240009358885,0.015976770332642283,,,0.06368859359481581
HPX,,0.06594951786583077,0.008627479604751031,-0.036760682483723654,-0.03542104780848941
SFRP2,,,,-0.029952224317460707,-0.002778099696680611
CD70,,,0.09667671635518763,,-0.007998798811475954
HP,,0.0478976767714666,-0.058803711958285675,0.07784108809708508,-0.0714032613455407
CXCL2,-0.019826189438422077,0.022539959501620434,0.11054161458396615,,-0.004777129620652243
NPPB,,,,,-0.019125558302933488
CCK,0.05558318738962593,0.022180754917049947,,-0.027917903861156626,-0.0655296285596784
SEMA6A,0.04598528810489283,0.014861197849933054,0.03606255567504028,0.06812099374517248,0.04204773235420074
IRAK4,0.0026508212498112813,0.05783048112821646,0.03360259408959767,0.06790021534827866,0.04457849220729994
GSTP1,-0.00998625479312144,-0.03540543346886579,0.014417354284434991,0.036105784062980505,0.035407798187042684
VCAM1,0.004801329634140183,0.027192973542820763,0.024628877376739893,0.006401089988803204,-0.030236526332540314
NXPH3,0.011532272618409877,0.08116913326559957,0.032981236132772464,-0.00183541606167861,-0.024159483945175975
MTMR4,-0.03354459521228273,-0.021922006919199346,-0.020860497535029856,0.01343095511290243,0.046896112470456
LAMC2,,,-0.04352261977815418,,-0.012420912503603334
IL10,-0.017479999556061554,0.011832215526110336,-0.061630997142922944,-0.0015994081802095932,-0.030930613210950794
SEMA4D,0.06462187671280413,0.017641443103495476,-0.01414975278828425,-0.005101134183061681,-0.056648099445083124
TRH,,-0.014043902836548095,,,-0.06603214618958012
SEMA6D,0.06246617229984228,-0.012840347554395318,-0.0360198039879558,0.02103372732575152,-0.049065951044165265
CEL,,-0.014572021711153372,-0.06393305019075185,0.06032411263251083,0.0703330651243557
PDCD1LG2,-0.01115856965657098,0.015653664690735442,0.026193131968670597,0.05981908260455352,0.009046551239053716
SPINT1,0.03480995992716151,0.0012042322540674944,-0.041724948019448774,0.08639167915645639,0.02196353831874237
CTHRC1,0.052606107627513485,0.03270173892838456,-0.07871715208689928,0.10365742023346453,-0.020677238772407004
PODXL,0.0051886911528091755,0.03460599900019198,0.03369686745697736,-0.006484044074093554,0.06578521598868439
JAM3,0.01873179098837694,0.035158153072827374,-0.009951131087246164,0.02350631818078635,0.08762596126932702
TGFB2,0.05405374184864444,0.08539121150715899,0.005397588633095531,0.09819186109571404,-0.08363985256000424
COL18A1,0.026678264871694266,-0.002505692691993336,0.025411546036908067,0.055142425025008955,0.028607579824316335
NODAL,-0.01175446160415486,0.009724743245357171,0.06706276380278146,0.13398674168696356,-0.014204245033525732
INHBB,0.0206332045556927,0.04027667788203521,0.08727236772760963,0.03988103012960539,0.05722520027649774
ARF4,0.015580121205776397,-0.017332579072014492,-0.12993515708447534,0.1020978514719851,0.021676566403302032
CXCL14,0.015768604586646997,0.0858061303815314,0.05350909460232613,-0.0056923865658789425,-0.08463214844713718
LIF,0.07294654398537372,-0.018521151894824527,0.06142195862574488,0.020639112856448736,0.043984305074692996
IL17B,,,-0.041558703851747904,,0.11198455031804455
MMP1,,0.03697776051486863,,,-0.012796409648564957
MATN1,,,-0.004234656913952153,,0.06627505707449981
ADAM28,0.00481898111410265,-0.012389538547146603,-0.012446079577119176,0.004301611259898086,0.00997305186448161
TCN2,-0.06577673159053665,0.03467071052126626,0.01498749644111346,0.05083672835662907,-0.04700950971628107
THPO,,,-0.04352264169547337,-0.023136885611898285,-0.015798305482072627
CUBN,-0.028312980392508468,0.07223919708237928,0.05110375385305826,0.15343862628518196,-0.040861843852460826
TIMP3,0.031207682248559878,-0.0008711632226244767,-0.028652257548281518,-0.0404718465768558,0.0028265811242759154
PIGF,0.05227459577919143,0.003606761630840058,0.09477476118033853,0.003907684257711539,0.04758408511808537
CRH,-0.014751818318634943,-0.014271162017185276,,,-0.040407672900820826
BDNF,-0.013196370057012876,-0.006965358753777026,,,-0.031198683105828684
CCL5,-0.023508461403327484,-0.02537330029503832,0.007573902168697351,-0.03746534874662163,-0.03219924222049338
GAD1,-0.0014916661576578232,0.03832216380012629,-0.027896620698108266,0.06821861410014549,0.023199834564682706
COL14A1,-0.018408407697131576,0.07173799339061278,0.005572031280277856,0.015684075353499118,0.006775459662986782
HLA-A,0.01506593775245366,-0.004023016928891224,-0.09790707284892528,-0.05128813586112892,0.055296446346883986
CD5L,0.01601938925219706,,,-0.02641011911685105,
FGF18,,0.01836713117532805,,,-0.02211310643707562
ADM,-0.028804727410310926,0.010487423272942598,-0.02328399559275916,0.08093863421412177,0.05925001643929462
GNAI2,-0.03442212872264559,0.025608844962405373,0.12302698762409714,0.13801232728643034,0.00984910571228872
HDC,,,0.027885119673236154,,
COL11A1,0.05087098719148269,-0.023004206224113907,,0.024981411268508037,0.050280784745929896
NUCB2,-0.02997151814161321,0.04584189546138287,0.05817028972156173,-0.027519094949027142,0.052786083884693094
CXCL1,0.0886421066176023,-0.019549421919806898,-0.05399910515922521,,-0.02556897289114317
VCAN,0.0192516189558986,-0.06756929298271992,0.020865086789047024,0.003094241151131651,0.08020285485162067
MMP7,,,,,-0.0630790074932545
PTPN6,-0.041852114861670266,0.047076819479579514,0.08722272877351667,0.015474357106109391,0.010569169697138673
PTGS2,-0.014123136937744918,0.0184278243877755,-0.07766936958884818,-0.04080361260958165,-0.027707812199649778
XCL1,,-0.014933128291492615,,,
CD58,0.03975098621027854,0.046524601214808066,-0.032474318667347006,0.06091388804228253,-0.016972734748158646
TNFSF14,0.0031314134475933643,-0.023295492591117198,,-0.03154357214788604,-0.018477343962326788
CNTN4,-0.012920166171659952,0.00674596082082679,,0.0845259639323055,-0.03068829490263319
INSL3,,,,,-0.01847734217711785
BTLA,,-0.015568283366232926,,-0.006135407880224725,
MFNG,-0.002582770195661775,0.0047482662281973335,0.03262681287207035,-0.00806475634937723,0.007848950634760592
ICAM1,0.03109934654753664,-0.010177420733292792,-0.02600801906067069,-0.0446934592349498,0.008086988312979803
PROS1,-0.00396622841669233,0.06888456757039603,-0.07775152160019728,0.04331257253539363,0.010376443846805401
CLCF1,0.043913639394334646,-0.02703434994900696,-0.027044387561223127,0.021660821686771435,0.012906141776138698
PSAP,0.08315700397698256,0.05505906140372655,-0.024000197989713052,0.028832894691769452,0.07920093726683629
EFEMP1,0.04023369111181518,0.06532940088487699,-0.04820594198250666,0.04716187580004102,0.009209132801008678
C1QTNF1,0.04889099518725997,0.01966114815416468,-0.013414997274477366,0.020005468784499856,0.07700369816246792
ALB,-0.021772641073300257,-0.027039236455367346,-0.04186440285112775,-0.008821883850334004,-0.03093061240411419
CCL13,,,,,-0.02072617877121072
EFNA3,-0.010463798359700748,0.003981735210217404,-0.014538141175701498,0.08364895173249128,-0.027028023171530604
DRAXIN,-0.010662611000888224,-0.012750758024627558,0.01864146302062881,0.06956952450849775,0.022057168295235997
RAET1L,,,,,-0.022448247916470963
NPTX2,0.0005034150548489916,0.03931122763285542,,-0.05686367082431736,-0.023980114222926608
FGF11,-0.023511725553073817,-0.04496172882895287,0.055630408026531165,-0.019956201104696154,0.058052108135683206
CD59,0.035028704401959446,0.01894541111032431,-0.02150475246734737,-0.02668761225456309,-0.011338242507835841
COL9A2,0.03508807274490828,0.044063380311096544,0.04490102395783628,0.018295705883540455,-0.03149464039345068
DLL3,0.022622768698235613,0.01884871630087732,-0.0429733631400634,-0.015571367732279394,-0.044574953217695126
LIN7C,-0.04209329952923544,-0.01290718892530931,-0.010878223273976423,-0.014213395244248809,0.031342555901455
GDF7,-0.013864257686057032,,,0.13518928224177704,-0.015021000677102703
PSPN,-0.01211217455479869,-0.0008566178945077992,0.0021864996566342996,-0.004293662773948277,0.007874303371073522
ANGPT1,0.011556573095248716,-0.008415200345108438,-0.06225429488535329,0.006662517976897256,-0.013410029642548574
PNOC,-0.029013570440731447,-0.009257137478839732,,,-0.017808009808603593
L1CAM,0.04254110285579188,0.011768963435858025,0.11589506313541913,-0.045863931663686484,0.02991903542584672
APOA1,-0.01920013565503438,-0.02470416119571824,-0.07394313634286037,0.0451630621908795,0.036015115189086934
PSEN1,-0.024337242611244616,-0.039994948808910545,-0.1246208790978075,-0.06342926622264745,0.050391421558408846
CALM2,-0.01575960107568192,-0.015050767343360017,0.08594749061784099,-0.0414944576300398,-0.03782812438271535
CLEC2B,-0.011771753069040042,0.031120993959225393,-0.059551852718211985,0.029373566447115144,-0.006954142465333222
NTNG1,0.0372126127924368,0.002872909881749321,-0.0402024229196943,-0.025785363363494677,-0.021628477118132136
LRIG1,-0.004456616612180304,0.00353869512593405,0.01051204601515856,0.08638868497639118,-0.037143058743155856
CPAMD8,,-0.018960041052314053,-0.03388335805415175,-0.007429118504632541,
GHRL,0.018445387864507244,0.013138762968083624,-0.025745523028692312,0.019147195063691,-0.01624812857894071
NPY,-0.028784113868208092,-0.03166753071757057,,0.0620753356763989,-0.005178437277876454
MMP2,-0.029769081289759275,0.02823672575712407,0.06613016035066561,0.11296314909984945,0.047146294210302295
PPY,,,,,0.038298102975445655
ALKAL2,-0.011128338316522574,,,0.06744099413587579,-0.019225119490219707
CSF1,-0.031171384003228365,0.016899620575191322,-0.09757523072350087,0.06742721822282415,0.07148465840108448
SEMA4C,0.035923431607471024,-0.01346074196503175,0.05857481373751416,-0.008792429693144395,-0.02291132988450665
ICAM2,-7.624683014782802e-05,-0.016691511637384582,0.0532750525619482,0.014310747821527718,0.04345341361066116
SYTL3,-0.027200817391947088,0.031118699280047967,-0.0944801106829153,0.10808976485724597,-0.03838238146385643
IL1A,-0.02220508902472808,-0.021386609644774544,-0.021706106221593753,0.05288219035174252,0.040793977439707085
HLA-G,,,-0.04541149815302573,,-0.027242745854171316
PGF,0.09357498319156302,-0.009468753041831725,-0.0407751471676736,0.06146801627268515,0.01551879321687738
LGALS8,-0.0604315302568919,0.005964649666336114,0.007622313507297414,0.06016758938783092,-0.05732076492751851
DKK3,-0.017760314639755356,-0.0154145295583121,0.005451518210264032,0.05647126109019579,-0.037261136162980026
COL16A1,0.0005748895140659196,0.013623682988043674,0.046822774298890646,0.017835643780849942,0.07436886723717356
TPH1,,0.02052496292981199,0.023074860330868006,,0.08458324543015454
TNC,0.04138317757478911,0.037363399468028746,0.01125732506114538,0.1063166225482307,0.08588034622299741
TNFSF9,-0.018609118647615615,0.006798638095191273,-0.02195945715056123,-0.01170967324564687,-0.023214148960423623
C4A,-0.010966478600096995,,,,0.03402985103323988
CNTN2,0.021427214398617146,0.038224782820318326,-0.04506337983889031,-0.06806444141789694,-0.01392439539169772
F7,,,,,-0.015021002129596764
LUM,0.10431949032175661,-0.009707961891497065,0.1755954549960893,0.029743164138973873,-0.04163129283450141
BTC,-0.017160591260166228,0.008761350569317787,-0.01073447965943549,,0.03663047337395495
APOC1,-0.004088679728980325,0.02179228127879671,-0.019865962721755948,0.03442873417310006,-0.03591656398283256
PKM,-0.018008143654411748,0.023464158349212852,0.002452605859783719,0.052961814881458,0.011955734345281934
TNF,-0.024350143033888126,-0.040209264434945845,-0.028858226409837272,0.06689474042716956,
GNAS,0.012454750502479992,-0.05455035561323196,0.052898604389179656,0.03787030430195436,0.017210426072145093
BMP8B,-0.030378844822710065,0.04096671032083598,0.04970613449354178,0.004931889740103097,0.034365651997654074
LIPH,,,,,-0.023854015760597844
PTPN11,-0.005731689864376075,0.0033535601823824275,0.0010050099320983224,0.006341326477711567,-0.011262956848438936
ADAM12,-0.013058956591292224,0.01616550828801173,-0.07241628809305085,0.06442479297798405,0.058002962802557505
EPO,,-0.019971339666727195,0.0028211985935326176,-0.03019321605576962,-0.01437107449123681
EDN3,-0.014935164712182408,-0.0028240028912605896,,-0.023136834814009986,-0.04467233089018632
CCL22,-0.013864257350328507,,,,-0.012609992254569288
CCL2,-0.051985361562974064,0.011128370534486415,-0.0376865151866758,0.03493010869557358,-0.012290964996571882
DSCAM,-0.049140395883809446,-0.008328417657262029,0.021052599393459607,0.07325521518813277,0.030258642367739418
ANG,-0.02617013013132596,-0.02215909071354271,-0.031037893756249036,0.0234256623690382,0.052628328140082246
FBLN2,0.02755074108502406,-0.0019154972271375901,,-0.041661245663727114,0.013731040471569613
VTN,,-0.020135359533433036,0.07586111851950582,,0.10179757479277587
VEGFA,0.011259119824426256,0.011767800024125339,-0.043188413628355744,0.07408112973552608,0.09487461444375744
F10,-0.01582517286303545,-0.0187866311823785,-0.04088563961023959,,0.0856133269568596
SERPINA1,-0.008087151747329836,0.011709274089546862,0.20473890618916812,-0.016461296367014135,-0.048491021479778046
VWF,0.11501714235413586,-0.031882838548470516,0.032992263701526636,0.07613246121887515,-0.038730983285383574
GDNF,,,-0.05963941618715321,0.03070529416296462,0.016810987797707077
VASP,0.003275858720497176,-0.033720744058294075,0.01237246856023575,0.09106179553687184,-0.045699257589003006
ADAM15,0.03082452290178218,-0.008516994991589068,0.012256671492609554,0.05878448083110681,-0.01528773022678671
WNT2,,-0.016179813120646157,,,-0.017255687743162846
CALCB,-0.02005797705044631,0.005526617891721481,,,0.06323633639499252
OLFM2,-0.04358345687802025,0.05674767485265452,0.015165029652405258,0.12893462544769463,0.015792956729040814
MFAP2,-0.03010938710920235,0.035527295728661534,-0.012530429945897472,0.11627819105285107,-6.178479653302258e-05
HLA-C,0.014860057256654607,-0.056601953451470975,0.0042413809223076065,-0.0632674803673609,-0.018372309118451183
THBS1,-0.02271490022543673,0.01336234086945722,-0.05877973284568619,0.04829507779429859,-0.10088958083378075
HSPA4,0.0353059379919991,0.015000536445118081,-0.022383735662906228,0.025489363453508433,-0.022427168100856557
LMAN1,-0.017061428912427432,0.00048762358508851146,-0.04616714228735741,0.04245292654713767,0.08603714454937783
LYPD3,-0.012779959992235754,0.11272039341801543,-0.05607778429148049,0.009041700034723425,0.010493429330458432
APOE,0.03748087062280944,-0.07063253012211292,-0.021844659394069925,0.08567615301191013,-0.028215092617750896
SOSTDC1,,0.004805913132815389,,,-0.03882499809707285
ANXA1,-0.015539245280662512,0.06248355532926324,-0.008856069383971623,0.12193574374121492,-0.01335042656739236
WNT2B,-0.00010752109843198755,-0.01532397370927371,-0.017720350414259425,-0.02493404967117731,-0.020507199972682393
AMH,-0.017160593065388117,-0.0250031160414168,0.017532353405918036,-0.004360235968560504,0.026055148876482984
GDF10,-0.014377664034233116,-0.02770715174987896,-0.03950872567449883,,-0.03110194918907661
EFNB3,0.026598523616947513,-0.03143704223566407,-0.06491672055741918,-0.005768681276471002,-0.036775029403945746
LTB,0.10411455063266266,-0.028680047944221035,0.005330408691622877,0.05409005623574216,-0.017947092936197298
ANGPT2,0.027729332272018493,-0.028627076640807717,0.026956154473519185,0.025450229910507615,-0.04716409267636978
NRTN,,,,-0.026410139135502206,-0.01279641066196238
ADAM17,-0.0012547638083394087,-0.057345507141195434,-0.026256267859305123,-0.016102188647085423,-0.02873312878067881
LRPAP1,0.009906210452570749,-0.009695628377342391,0.03746757612094741,0.04387131168105551,-0.008824424318312471
NID1,0.013621685862270295,0.045810095201948516,0.018721208003453862,0.1021420695783238,0.014173048355440521
MST1,0.028136184270651867,0.03297164426299807,0.028703651361014573,-0.0435187011793499,0.08972037951877966
DCN,0.0659843488022992,-0.013054939151233968,0.040434919034748815,0.03990079966442345,-0.009839481865531012
COL7A1,0.004485202920746863,-0.001502656731395843,-0.054335466075146374,0.10346927149967636,-0.0015744738170928919
CALR,-0.010220546156445265,0.022216820302052222,0.03744195447474806,0.029188084249811213,0.10707599129035035
PIGA,0.09235272031041726,0.006423868822001008,7.650652283818396e-05,0.032003510683447006,0.058436409702598315
CD200,-0.013670727157051662,0.000530624097965011,0.019063145177045406,-0.006543294969371249,-0.05217681572635956
GRP,-0.012203963390808783,,,,-0.014035570918179854
CDH1,-0.004740878523771561,,0.01700639906913225,0.026331849185034867,-0.011085051072223634
LPL,0.004396999470730558,0.01570189950014595,0.025236607366820988,0.08555579645667412,0.0961735089119395
SEMA5A,-0.0005004034308552368,-0.03153700765854413,0.00372399563440461,0.09752842429289565,0.07533849776874493
SEMA7A,-0.01753476437616827,-0.03473865921214494,-0.09167899706275062,-0.010210124856978052,0.05685343336315345
SEMA4G,-0.019870132269382897,-0.0013428800155079123,-0.001440223709949758,0.02133100677865672,-0.022418011303686907
SEMA3B,0.030802908918934085,0.027499045354441438,-0.0008920814893307879,-0.024397765384290164,-0.027363137431028896
RPH3A,0.05694366519251726,0.013734949829239432,,0.09177302807752183,0.015143874273862233
JAG2,0.03183208285013888,0.01532606045318819,-0.07005222172995659,0.007012484612739813,-0.055572518027327364
CGN,-0.01661599775152582,-0.007140235888422837,-0.03838666246868403,0.10390605423659614,0.00946398706585029
GDF15,0.12265113598312617,0.004785233947602785,-0.01967395572355309,-0.00025715333236451176,0.019411819945833107
SEMA4F,0.05281365052929368,-0.039046062682837945,-0.011131279026581445,-0.011837210554541983,-0.04902737814266012
NXPH1,-0.021243942951490635,-0.02155707627944324,-0.038229634966592825,0.1136461832724369,0.09297454403848063
ARF1,-0.04796391661903382,-0.03240568747718681,-0.007424510482462418,0.014763469451510606,0.016952642562849903
EBI3,0.025305818115958778,0.02729435265783152,-0.049167518711775,0.07577361182291102,0.03397763537977631
TIMP1,0.009078507531085828,-0.01647898237251343,0.028854014990519088,0.04647245448817224,-0.03588950081731959
SEMA3C,0.01700994976409731,-0.07023345675788527,0.00040465683812920155,-0.0002466858719534576,-0.006686310657077919
GAS6,0.038850970806524526,0.04320070835347188,0.06221861863937382,-0.017619003187163296,-0.00012446824029898083
MEPE,,0.005475888061037052,,,-0.0216593411113808
SERPINE1,0.01976084949750614,0.02776713339113396,-0.024107552266468525,0.07634429840567199,-0.0005716358627855316
RSPO2,-0.0016373784118086869,0.013796380245861066,,,-0.029176319878313855
SHBG,-0.01840840915345702,0.006390400629700932,-0.05504986889634108,-0.03509186861755874,-0.020366671058903173
LGALS3BP,0.021714802622613022,0.011138991885849837,0.0555761447269516,0.016572623456615507,0.014135858668576086
LAMB1,0.012752260631650435,-0.0045866211113659355,0.039542437600735676,0.04643954964495731,0.05178436158375324
SPTBN2,0.015891376019857864,-0.020538014140715065,-0.12042111322295936,0.03886070044866994,0.055046441374856155
COL1A2,0.023295062802833024,0.027824986421082696,0.05190011236201356,0.022604310655620005,-0.02558893444029927
DEFB1,-0.01080229600221005,0.028091202559902037,,,
WNT11,,,,,-0.017593965835737704
LGALS1,0.028595589232045544,-0.008875634239743194,-0.0003750946014629277,0.06821256451817152,0.06273693293809134
BCAN,0.03129664240560032,-0.041021687589185285,0.10621520282769653,0.10504691343544859,0.05291569580155264
ANOS1,0.02295074005932262,-0.011125429188650546,0.03283787771616424,0.04539408149353468,-0.05317023313184834
EDA,-0.007739022617199432,0.00595565411653112,0.012897344807894392,0.020227986019757185,0.02180016260463408
FGF22,-0.014874594228434752,-0.008602402064476563,,0.1019134951763192,-0.021544623300222773
SHANK1,-0.01205589776819765,,,0.11460656250603166,-0.011674806970369761
TGFB1,-0.007641960988371614,-0.030775382528270143,0.009716684343621438,0.04347535789127121,-0.023196030261372538
MSTN,-0.023911976154868564,-0.02225915293627045,0.11167628400886996,0.06822676319547993,-0.021773546136139087
