,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.025701553113014284,0.05120935657207963,0.0327712168765265,0.04697234952209375,0.22519924276378042,0.014894857588856444,0.051810988680786665,0.012758766377618932,-0.04080178534535073,0.028651427043972333,-0.00939458647560964,0.030565460794528307,-0.0998673722745212,-0.09181616070433626,-0.001860431347666825
MIA,-0.05549652227842943,0.005452292102053615,-0.01925051931493051,-0.0383207671187114,0.15870707533660444,-0.023527035083473164,-0.016716399084243952,-0.023045658216038788,0.1039259063591997,-0.008763478301151163,0.046322027027196615,0.0237387045075357,-0.023371519908281523,0.13624160005629954,0.14334225832929665
COL4A4,0.20613957031077126,-0.02597664565062872,0.009707839349738331,-0.0005398540464296016,-0.02868436105206004,0.07678010777928848,-0.013652709569481763,,0.017099521796237086,-0.025571913823395874,-0.006721990435852081,0.0019374300973587317,-0.027242741952600624,-0.03163333809055706,-0.04277703501561341
TAC1,-0.0430478194131223,0.016162205390557082,-0.002499225243062852,-0.02915780383322304,-0.1930561780125424,-0.02097978899236825,0.02572967810741334,,,,,,-0.023321801532400127,0.05204356519534611,0.0448041003442038
RARRES2,0.0048512290248792864,0.041475076707866536,0.02225064375006842,0.023520369458925196,0.23498145090016104,0.04406217666783303,0.03195889196522803,-0.026950366258632834,-0.010192196257929052,0.05687547313402611,0.026099554790516264,0.014911603843375424,0.018288073835088445,0.04940178265301891,0.00225584515335738
FGF7,-0.004514776669074519,,0.03038833810383614,-0.05779359890685397,0.10526422830696092,-0.006584085264128193,0.05468252035843076,-0.037024666776787694,-0.03213264796563089,0.015577969247343502,0.03578518417584808,0.0059504511434507155,0.0028480362647838172,0.08384694731246642,-0.020412778447198892
EFNA2,,,,,,,,,,,,-0.016440099800360455,,,
HBEGF,-0.06662551405942808,-0.037673118997080375,0.011129627469245122,0.02804606033292592,0.11264976372702165,0.0377189016236854,-0.01817478168461701,0.001969619167952579,0.07171715389824933,0.10868586051391023,0.04355431758863213,0.03309486208562339,-0.052432296873947126,-0.10900336458014888,0.11776059570188799
CSF3,-0.01722055862777762,,0.01727096616712375,,-0.026106162066216413,,,-0.025529137650850475,,,0.03145696183300035,-0.022912178353700893,-0.019379401374786442,-0.017932412003137273,0.011343658654060123
PI3,-0.040718319755194916,-0.022754963633776288,-0.018242585673772436,,0.011547985849187401,,,,,,0.012245306995445925,-0.016181212358602256,-0.003426325686983184,-0.038961173822963824,-0.0019662122544070694
PCSK1N,0.018803349240454903,0.02099602298784074,-0.037071331903480755,0.007199903888067176,-0.04620951340412775,0.021273259894844975,-0.10581020705361897,0.03894219587734323,-0.05380114502119786,0.008486123770454351,-0.06682456699240359,0.011789721224085493,0.054076596056221754,0.07981512031451862,-0.0026162129062901867
NTS,,,,0.005297621093058542,0.03268210636915917,0.030541374036840496,0.04190911214476976,,,,-0.02154716920352253,-0.020029141877113025,0.0172588896879627,-0.010309983845707464,
SFRP1,0.017778107272573368,0.016734616180929408,0.0043988937000077,-0.02145123647047643,-0.011399559567680987,0.027180773968491178,-0.026455784619917554,0.06000498138971184,0.08605966237410564,0.05077707630127253,0.02757544312964752,-0.0017311531510580585,0.03624219274466517,-0.025938375349670195,-0.019629424686638145
CXCL13,,,,,,,,-0.004005995636728763,,,0.03218738605750931,-0.04223930296724011,-0.019837441026450943,,0.15992080514582294
MICA,0.05008472821525434,-0.04343977548394602,0.020492471841904388,-0.030646309258890808,0.12279044377227066,0.04302240366795315,0.06898119240279478,0.04276611284301891,0.02272744737450209,0.004096507657865756,-0.011271583874442433,-0.010507104344876464,-0.038710635568727565,0.00941930053057687,0.060598623960522555
TG,0.12364586424642836,0.02766582093070054,-0.02408256873708173,0.011152562726175642,-0.005128832299409983,0.04997719454920656,0.05120525458645224,-0.014674987052418037,-0.08949965775944822,-0.017679001841690613,-0.020099026871777285,0.04456140376368136,-0.015949545126586695,0.06718542473990406,0.06282847133271283
ADA,0.051480263254559525,-0.04792118797569042,0.001592056349358651,-0.016286221950917598,0.19614994162562316,0.034446887624073975,-0.024109578932736485,-0.036356205317105025,0.04612224303119769,-0.005123579693470836,0.05119816388934243,0.06926295387806729,0.038357342018188766,-0.062215881475196515,0.07114792480566658
LAMC3,0.0895169539655262,0.022002632308068624,-0.008800457849625645,0.008294709979550612,0.16183043170198183,0.036313340745268,0.08349113746665436,-0.016017572740429635,0.08055327733009836,0.09632507977830161,-0.020798564692194002,0.027898861412953807,0.04094131120261624,-0.0005049635691748791,0.039562703827448
CCL7,,-0.013758078987464537,-0.0008830047171575857,,,,,,,,-0.022670787407297124,,,-0.01879142950648454,0.0017994510340742626
NGF,-0.01980247237321198,0.034696864943712116,-0.003203410482783506,0.07029492963312071,,,,-0.017181647873147427,-0.013082303737387927,-0.002487625503326301,0.05943368538441532,-0.016219117200458377,-0.03327019720187657,-0.008680779743809701,0.0459637437927667
TNFSF15,-0.024498129741668918,,-0.01938873357746492,0.0492367463560071,,,,-0.01625745664774004,0.07259038840651265,0.013758611704321085,-0.022101472012249167,,-0.012034275550471544,0.011287651589777717,0.09225381842923239
HMGB1,-0.004202781571558687,-0.00448957352222229,0.03489055370841742,0.0022149525889031416,0.22811977078577242,0.021036084830823285,-0.022212254446943695,-0.059704300830740395,-0.007850520094802044,-0.08713533470820527,-0.054878734764109864,0.034888769783346596,-0.006303105539025201,0.06435912852916163,0.013157591749842528
ITGB3BP,0.05199049764885793,0.007202877548169791,0.05530108935373157,-0.0007044127785450039,0.2273052400904707,0.02279207688897495,0.04036976892147134,0.09099713604126067,-0.023077750930876238,0.05199825289130865,0.029967915510384725,0.03152759116669453,-0.02740742030808069,0.06692796166401808,-0.01743733852681712
AANAT,-0.03549280056927563,-0.019960879465231972,-0.017641766484436022,,0.012426742946692873,-0.0260459036582491,-0.01198758024718509,,,0.08455618255793196,-0.019888677457278684,-0.022123921602027415,,-0.019882116061402482,0.08546743981710232
RELN,0.11844245637211573,-0.008621232615166225,-0.020668872844127776,-0.03570270474696659,-0.11314091589388652,-0.04578694377774276,-0.026174330395159155,,0.001798224532852052,,,,-0.014536100682512848,,-0.005327790435576915
IL15,-0.03482366855541422,-0.03571776735672079,0.025062476780385014,0.007949979132362629,0.1013285341513672,0.020711566189370104,-0.008062898048856721,0.0012209332890042372,0.07538047160753208,-0.05290313469454431,0.047826544374938704,-0.007556666241810057,-0.02935530186747622,0.048853541801288376,0.052173353254048274
UTS2,,,,,0.06567880609391732,,,,,,-0.016936664459210386,,,,
BSG,0.0680789548643507,0.03197836488898505,-0.015434371335988644,-0.0038287231710763753,0.025299033313888043,-0.03184613098333102,-0.0292847343940705,0.0198772716910344,0.022929494770677013,0.03823278920868235,0.050227515475127785,0.08562804068293031,-0.020135212300963056,0.013932895553945336,0.13678058561715378
ADAMTS3,-0.04681477331257402,0.005686780926782079,0.03702837670175104,-0.007041360586274901,0.2346907957316034,0.06019095777693206,0.0755587030754762,-0.03189639215764874,,0.13566875549014848,-0.003860733618947694,0.054040250423762946,0.00047403110673125835,0.1085243271391936,0.10717200456236917
CD34,-0.010485369860676675,0.014198647519340168,0.023924112875085064,-0.05785126260809615,0.1769620481491054,0.011562054794522124,-0.00326669120479336,-0.04375545732025098,-0.07676165008288835,0.039972799941504676,-0.01180770509994307,0.039216139407893154,-0.034645685911073476,-0.045156966122874224,0.009050549310942338
CCL23,,,,,0.09793306458014914,,,,,,,,,,
PLAT,-0.01463098163882497,0.04956312722533902,-0.03992361028409939,0.0009268829512519981,0.2681452942177484,0.013694241831522631,0.03213325946505061,0.04573605281071335,0.027602854132137332,0.049065308558810306,0.027510676221321383,0.004775213673971284,0.09800900006827261,-0.02831724746537959,0.08192688101798055
NTF3,,,,,,,0.042623503467145676,0.01125748780550399,,,0.027871959924540952,0.024477009809562068,0.04504200520475499,,
LTA,,,-0.022316063004541312,,,0.02039623461130973,,,,,,,,-0.026758331911845682,
CKLF,0.06515421397427341,0.005678474157724729,-0.012621602849638118,0.06885103165858228,0.28068675292030226,0.009199645562859281,0.03637281702534247,-0.005291120513038793,0.0074678131435429625,0.1425165519293856,0.020492148355024168,0.06868431640486973,-0.016015166579981432,0.06286848664295215,0.021932974511932917
APELA,,,,,,,,-0.029969750023158187,,,,,,,
CD24,0.01756391800921441,0.03887539529101491,0.05019513066943697,-0.1021034402431624,0.0068437004524708285,-0.0015133223278099165,0.11720959124591533,-0.01827839377742812,0.045354722546322654,0.10898427420466784,-0.05457260772205563,-0.0521980544547488,0.03839259870562984,0.056064055417335744,0.038025699767525914
HSP90AA1,0.0049961307069311175,-0.007286359703890953,0.019412872031092182,-0.0037788768161802996,-0.2704278525097155,0.03186602395235144,-0.030689964340678583,0.054163730433302554,-0.03536466788976828,-0.08437905839917198,0.005349894191789906,-0.02974254104901001,-0.03295157358692469,0.012131752093625327,-0.031923691756118776
BMP4,-0.016249962713560648,-0.0075511004842550395,-0.040772379013213664,-0.0386618780137811,-0.05698752107054031,-0.039763974033723934,0.035552307499288435,0.06926863842188102,0.029966019148815026,0.02435100360491823,0.015062930404774862,-0.030091261231149795,-0.022306834367518166,-0.05263634561449546,0.01489605085362754
SCGB3A1,,0.010761066860416071,,-0.01714980634361564,,,-0.05733716519642418,-0.010951601582398768,0.05473470595208969,,-0.021699918846075597,0.06284307920439995,-0.024991392974572074,-0.016488580468149574,0.05533702397894923
IGFBP4,-0.021157948728955583,0.008411566595234482,0.0076519192997848715,0.016605014258959182,0.21362620177121588,-0.00866296901909681,-0.014572456333971332,0.002406617043881321,-0.11528925894168761,0.011727647372332606,-0.01715912317198493,-0.010875084355110717,0.0021715596162710992,-0.044698190570556656,0.08522037791373453
RSPO4,-0.0010249041993757686,,0.01794432448641094,,,0.014669189677474416,-0.02176606095103657,,0.1649312519077735,,,,-0.016830639593152216,0.06611342806916812,0.039565490780420765
LEFTY2,0.0797898056152377,-0.006437163198952159,0.04525129609104708,-0.06108132492513801,0.26793641971921556,0.043696199182921426,0.01982599054847898,-0.01838214138838059,,0.06496069573876168,-0.019244931244857773,0.13247724824538584,-0.022888557916199134,0.017865112364915458,0.0619510515676635
PF4,,-0.014271797027614141,0.1168051486574781,,,,,,,,,-0.01506848966816318,,0.0988485958693753,-0.027139137971428164
ANGPTL2,-0.02881560077036745,0.0010193789957267253,-0.014121255806037453,-0.02463532599806645,0.2040584267727931,0.08683748868080042,0.07644133817454192,0.1130580970799012,0.04653489207791483,-0.03291968662933011,-0.014416813066551524,0.06906516579928591,0.09170240553135525,-0.060824771310919803,0.09516998810205946
LRIG2,-0.005366236041398848,-0.02212647197655191,0.06802286510956614,-0.023135330531468663,0.1369679906104483,0.01646828987522625,0.03853009561589265,0.04076054432902759,0.024419739767713586,0.14904099953895528,-0.050608549901622765,0.044902200735291484,-0.009313110350643366,0.04016598996329359,0.04330547679766967
ICOSLG,0.024874524071935834,-0.03400918761760617,-0.02169640510943907,-0.05195541150625145,0.11895312802932054,0.03682403200703657,-0.02218712166788074,0.033644227302191534,0.12928938915779292,0.04512385515789293,-0.027754543154997573,0.012559511678434778,0.06431824699274402,-0.001866303200252092,0.02044376637191191
WIF1,0.040611387698088315,-0.025679782248561295,,0.028783358097769468,-0.19961623211985777,0.009729881535731337,-0.02665303998951949,,,,,,-0.015645709749666465,,0.07552355055000382
NPPC,-0.011655886118573535,0.018546738264433163,0.10940898658327582,0.009283031507703647,0.02359829646172906,-0.006967586586661726,-0.02339067982399435,,0.06255032394232882,0.0803547632666099,-0.0338433972933675,0.044326618372929054,-0.01573621593027814,,0.05071015376920539
LYZ,-0.09417140438686893,-0.015576861854196713,0.020412407194635693,0.010850974998893233,0.15865350901567637,-0.04817412265709451,0.0033756607350814496,-0.03448728136871822,0.022787949105574624,0.038249272386080224,-0.018670240738942478,0.01640232051013097,-0.033090701606739104,-0.0754580348437082,-0.020017426210939986
EREG,,,,,,,,-0.021495045275282985,,,-0.006904954961150285,-0.047880772432118086,-0.020962845379040848,-0.019814837316997173,-0.014786735035410756
SPTAN1,-0.010737261400284833,-0.018883838250832726,-0.06477639342944189,0.008015450238181664,-0.07806807082411671,0.00363048714445969,0.04305915373289507,-0.011763545022955225,0.0059831836817437565,0.10969936865477654,-0.0411518686243857,-0.015485950688628037,0.01247594198653365,0.1555310096296136,-0.05112731716587267
PTH2,,,,,,,,,,,,,-0.026766323945064202,,
LIPC,-0.05073606965689643,-0.01747243082931874,0.015227713447755154,0.006471397154115085,0.0821202717373644,0.028049000301833493,,-0.011861506236415796,-0.030019905500364454,0.0486184472623676,,,,-0.03383265167514795,0.0878881759421178
COL8A1,-0.03189476422372713,0.0054469875000726685,-0.005429454899259281,-0.00808186599782096,0.09565163261900188,-0.020721327272176265,0.08854703017696673,0.06096210548147977,0.04270056638080252,-0.006960956830340347,0.04002587890797826,0.04167084879755942,-0.06492287365180391,-0.11768148659850446,0.012164179273446785
GSTM2,0.0564508014465414,-0.037948529247957406,-0.01060620556199942,0.03694054767563927,0.11096908532647926,-0.015423583614282919,-0.00019902967689865844,-0.039404881562888475,-0.007800178470827663,0.04293739115900882,-0.04536445214925576,0.0022240965111519867,0.042836724958685714,0.08051601354202684,0.024128452012209086
SPX,0.09243723787675104,-0.02825889641816361,0.04623218756740312,-0.018246072877743803,-0.058641547312142564,0.036167295199894915,-0.0015577313489480245,,,-0.02697704992772888,-0.022857732180354716,-0.018709455956083566,-0.022465828403961097,0.23049545978269578,-0.06621134152907611
MFGE8,0.030148476473996343,0.08345156071917517,0.032622846459554274,0.017525583917195303,0.02956127146082465,-0.03564788085946447,0.04682988895315757,-0.045362291378412176,-0.011554262364987026,0.05773388886431164,0.06983859070634514,0.048823479494422485,0.0063916484517394625,-0.018571668979559752,0.08260665103499364
TGFA,0.07516510007570894,-0.045520139479435506,-0.023941098133335687,0.013346486798209715,0.10272829958492073,-0.010452736057645962,-0.012649353057352613,-0.02896869306979405,0.04055112157460473,0.058161294021435384,-0.029145454578396738,0.07917218984969361,-0.04182271542142546,0.02968396509878582,0.041252306552875144
SLIT2,0.01134803707053105,-0.02319772101922333,0.0639125247845026,-0.03412647176775285,-0.10992632092031977,-0.03447557563153618,0.057642291133252456,0.008803544447984488,-0.06612637569452157,0.048593106482596564,-0.04036252855200977,0.011106069003988807,0.04079393656425778,-0.07956043378800672,0.08311929924853685
PLTP,-0.05210002576908924,0.02167868727074079,-0.03956315820999514,-0.03683739748897056,0.23158226082971764,-0.005191090779402375,0.09935567806132105,0.004526852773486752,0.019546755378167847,0.04165794892534687,0.015933106785953693,0.1196082576166188,-0.07072616775531715,0.09374785798162114,0.029490314013144576
APOD,0.02077509410101085,0.0549165600972493,-0.01885360630462173,-0.03353943484972411,0.13257245466517834,0.03431568169198978,-0.02092373662094848,0.01659796416791373,-0.0034582329298180653,-0.10511535199879829,0.028190180848524368,0.02390331590160577,-0.022927128338436426,0.0008464712694371913,-0.09444184234260547
B2M,-0.03240666279299312,-0.02418113888629294,0.008199688241090719,-0.014766979502126914,0.3173071021023241,0.054542096344730326,0.0660857646090198,-0.07423195941333903,-0.0004294411476752435,0.00715984210997899,0.015147775063361183,0.09401321815280586,-0.08662295994990553,-0.11744278603328888,0.0019688927494300357
OMG,0.07011911916048731,-0.023957716766398154,-0.0008487847194508612,0.025140998460996083,-0.05879472144379594,0.02707958979429699,0.010225518015348208,-0.013612930275012114,0.05436429121904432,-0.10737771508268364,-0.040241721226901256,0.001358475640307562,0.0192576729652284,0.13449372382454486,-0.034685277986026095
CXCL3,0.003558593859079951,0.003414137170420784,0.019674042104227053,,0.04417954481154418,-0.019141406684460713,-0.04363349951559911,0.012461848086417215,,,-0.009469989091358896,-0.019571044116041627,0.00699271583174874,-0.00036417074680479913,0.055228879318280646
CXCL10,-0.04897335873832028,-0.010855882328595195,0.011823320248651667,-0.019730308443929596,0.25868447952158,0.03533761791178498,-0.021363120706650862,-0.01854901202691202,0.027905907654816067,0.004164742469406898,0.01439190275098377,0.041204642332434184,-0.022997520205211338,0.031467133319488874,0.003525405489864381
RSPO3,,-0.01868860033337317,-0.01764176518090922,-0.026171334085632256,-0.0339074342392397,0.005615282425713036,-0.029039932296115636,,,,-0.051493911346000655,-0.041421696549900695,0.02177016796681146,0.046165915100250164,0.02030479369719728
CORT,0.05563776250714771,-0.004757104865147277,-0.03218626536400755,-0.017614657830087983,-0.06315282615099507,-0.021922170983842068,0.0231123085493157,,,,-0.02585069717927458,0.010003724135138323,-0.000312072536843651,,
NCAN,0.07789085271697008,0.0363782271955544,-0.053319101626841094,0.026151758573697004,0.15192023683223085,-0.001134562034077615,0.008819281131408795,,0.026432322559546372,0.06380179333210582,-0.05903223132493836,0.00965305785902279,0.04570866915347494,0.2147006394535413,-0.01687143030379739
PRG4,0.06988514490077323,0.04815547621262717,-0.017411661432832806,,0.015565424470423618,0.00958738655693961,,,,,0.07943274956548685,-0.023267251770535326,-0.011991667644975878,-0.023850103823537167,0.044331504972387734
ZG16B,,0.01642645643566317,-0.020208362534487368,,0.06962063908335213,0.059776483506809995,,-0.024249382982103735,,0.11961764994993983,,,,0.046561249470795936,-0.02315246807450794
TGM2,-0.0841390725716742,-0.028115260460762216,-0.020601823079838506,0.0074107163005592,0.10854925106088026,0.03426879726682287,0.018656703455985236,-0.046011166880372045,0.04257735218545947,-0.02595365612307312,-0.019858264424065786,0.06415876327351801,0.002797028446468895,-0.07333899158756761,0.03871378805206968
VEGFC,-0.026559208984789598,-0.026270715784963976,0.06494098299649208,-0.0480234206903933,0.04714554830717733,-0.036170715635588595,0.024046765205853245,-0.0018904122155605461,-0.05127554653252994,0.10819610591231178,0.03180793949727229,0.020793980307676745,-0.0287251339517579,-0.02585944432835977,0.13133999540076693
WNT6,-0.015151814391342042,0.08871709821845607,-0.000162704174759646,0.0544142085635703,0.08543613916507653,0.0015995789686577254,,0.01699727208913437,,-0.04611940172952698,-0.0338434018594488,0.026587953039160065,0.04734555475055727,0.029736823236958854,-0.002410345566172717
NRG4,0.022644240156511848,0.09430982579297523,0.03353561530981822,-0.02941444078711505,-0.03131161205600926,0.01654812990301104,-0.006874261912597022,,0.017850581862802417,,,,-0.004869861242511629,0.06896373399394937,-0.035977193074494825
PMCH,,-0.014604785945922827,0.010147744889094087,,,-0.031819584766595826,,,,,-0.02304329484453902,-0.022123920817468574,-0.012796407959570696,-0.01943701785414345,0.01156365889288026
COL9A1,-0.03910675817996056,-0.010290091168803086,0.05855190876300455,-0.01371249772438758,0.04951372473842958,-0.03897007269318319,0.022494315897022766,,-0.005820808297194955,0.001602205611366346,0.030885405866994863,0.0721319207627916,-0.015146449212702771,0.14470570389535425,0.05032114729124419
GDF11,-0.025492978367238968,0.06758730205397159,-0.00010758583939701421,0.015081538890713491,0.15971874077381762,-0.025869720004488367,0.023375375826317088,0.0022258328946647586,-0.03454865603106646,-0.024571157755358383,-0.0333016143819359,0.03561426917115844,-0.040512342996827426,0.06734514052578967,0.01232958944816227
RAET1E,,,,,,,,,,,,,,0.0177176873172218,
IL24,,,,,,,,-0.01529157789419367,,,0.08259706037709974,-0.014828230261506148,,,0.02254495750597154
SORBS1,-0.04608364786003483,-0.02047659794383656,0.011285756041702328,0.016344324726374905,-0.022865972657429255,0.02878501166892968,-0.007520795876822428,0.06874867965890573,0.06455679073383948,-0.011501029865475817,-0.01555469604660382,-0.0429789696721205,-0.006715104336570216,0.0960513385116737,0.025936436058724067
DLL1,0.0501687942289663,-0.01294922874807922,0.022472185265856915,-0.01829252331701119,0.1397046150170627,-0.07477238657490193,0.02049497751143071,0.0963080391242089,-0.08607607079788503,-0.028848108359846063,-0.0009202922052551344,0.03377840293143682,-0.03930683069206596,0.02866904628133882,0.12318334495704118
TLN1,-0.01865615418046954,0.06330525515669094,0.01265982975307793,-0.00811848858630083,0.22178617592481276,0.04194253676761931,0.030611471511517097,-0.05185547585407785,0.03549632425272157,-0.0007202626383810824,0.013433389393815151,0.04175028377835141,-0.01445146605488008,-0.0763246250505407,0.07132015235908218
COL2A1,0.13411795011639277,0.038888443543397974,,-0.026031105991840678,0.08186956696429097,,,,,,-0.03755888068144996,0.004716319332346839,-0.026957694910750445,0.03185778770860681,0.08076455982884675
SHH,,,-0.018093574980905497,-0.0008325995855698409,-0.04669797166437989,-0.009867929629524791,-0.008729524210223745,,,,-0.001981233672226668,0.11447336880046773,0.03375596182887661,-0.0029334667462776196,0.09388718515396488
PON2,0.05745912569554211,-0.007441076789685273,-0.01615310107562104,-0.016537837072131054,0.23654998470453414,0.05100826924517531,0.06812653785426821,-0.04687605741618639,0.06651911061573648,0.040779276134363655,-0.04497782225869966,0.008170379691219913,-0.020772330598311618,0.13026705419916854,0.06086583900971169
ICAM5,0.005363017431851649,0.04349992614111192,-0.02820012082057319,0.0009687722344801667,-0.07373745582010713,0.039909670660506026,-0.01518855999612458,-0.01447535733352949,,,0.007095682814420129,-0.03801437138197667,0.05639148330132664,0.04093544192163296,-0.012674573073877692
HPX,0.0013738052482114072,0.10397028683935601,-0.03753676929477392,-0.024027778560968986,0.14231937359111582,-0.0019893432604033406,-0.07223562820918561,0.11982529575323483,0.0228330833187835,0.020334013456605342,-0.023947400873844695,0.05157945678561486,-0.014188348532215025,0.01742933746859743,0.1375670478654032
SFRP2,0.10886115626989097,-0.01829140084917373,0.03692036315866382,0.033862452290943784,0.05341624526431228,0.07425736614489024,0.013924415315044809,-0.015091436668178972,,-0.05704708808564667,0.01858197605305405,0.024428599910187424,-0.04697886904747227,0.009102154678832818,0.1256367825132292
CFC1,,,,-0.0026473518518120354,,0.05284581514493179,,,,,,,,,-0.03183415512825793
CD70,,-0.023107064865858822,-0.00218956529815755,,,-0.007025908048601615,,0.011320661155639396,-0.049297448742677344,,-0.04362795215336253,0.07836391627001033,0.0041546636918825845,-0.001089792537244407,0.010481843994482407
HP,0.07104280720727306,-0.04196744202134667,-0.03508379159207197,,0.05369318836083496,0.009045106161557645,0.02093212221412599,,0.07220659696448965,0.031843981555748226,-0.028920815828720154,0.04372293401841831,-0.006729721856232413,-0.028526078660921682,0.12884317726006955
CXCL2,-0.01988734594798677,-0.0093645160126346,0.008977846188817576,-0.037135971942857914,0.034025723594628826,-0.006267930413004384,0.0017434486910834397,-0.014630817830145172,-0.004328366457424974,,0.05461538827507861,0.020267995711484136,-0.05400020636568939,0.11685306694572432,0.057104659941109505
NPPB,,-0.017749251689256215,0.016658721041297588,,,-0.02944302726588475,,,,,0.027398897435871518,0.0967173852382368,0.058872614884176055,-0.019344014427569948,
CCK,0.01304633677345028,-0.014578521213794646,-0.006082465502134618,0.019266158544939925,-0.2362815296179561,0.02679245851171855,-0.11198034183475797,,,0.07529161470988151,-0.021679977842211665,-0.021272131831651973,0.034673692689227285,-0.02509440873384947,-0.09002493736023737
SEMA6A,0.07054807659418819,0.016423667901241168,0.008566557632517818,-0.03228343849516951,0.143289878579258,0.011515909899050884,0.04396392547334051,0.011311015098332414,0.07457563794166326,-0.013281072525539766,-0.04085411701949085,-0.007347308792641835,-0.011531210068255686,0.13484444978584215,0.14580291639882575
