,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.05172299126328213,,,,,,,,,,-0.02385785468023233,,,-0.012085408926687967,,
BMP1,0.008971835049954233,-0.02086222551074986,0.0688626480040479,0.002405622605165187,0.008237745364561804,-0.0019951816800711773,-0.009780993638276819,0.19978288734330585,-0.06757079198269304,0.0676919749281347,-0.093727190015028,0.13253799830838006,-0.17255373032190055,0.119349724911216,-0.00248371475706739,0.05451139886918624,0.0562557818728747,0.10346098958844684,0.0874873312186558,-0.004064019560735843,0.3273936994723813,0.08480132197889183,0.008936222617298312
NDP,0.021515101711766994,-0.03645245017684553,0.008346787631517728,-0.016738370206438667,-0.0020201602778844143,0.023318701979215043,-0.006492467607119674,0.04752963764577844,0.013440451272519324,0.014267684294747309,-0.12240723666935512,0.022534098885684316,0.012476601471162512,0.11019077783436697,0.05701401148961334,0.10734280348131071,0.08013621960039642,0.03612231628663985,-0.07451559300667958,-0.024054050386447232,-0.04954519889259779,-0.04297161976752601,0.005493986884700932
TNFSF18,-0.027686246795053937,0.07688124501154205,-0.02249564687110303,0.0056188220147548075,,,-0.02920417683497897,0.11753504765048982,0.012623668974179776,,,,,0.06428083652638344,,,,-0.02460418441585845,,-0.030078499273434436,0.13773781399049867,-0.011236548413518286,
IL36G,,,,,,,,,,,,,-0.02503180927801798,,,,,,,,,,
RTN4,0.02464593203354184,-0.015853029214877377,-0.06787920391553988,0.06404064294373649,0.0031772199419826926,0.07616333163851154,0.06756504794896606,-0.20975469751144557,0.0659616018357188,-0.019329212404821508,0.06871487730231517,0.018196437119380623,0.18399586119154843,0.002712756792916202,-0.00940824457452281,0.03242586142238542,-0.09410475710029689,-0.13413643703871925,0.03376682184677186,-0.0386361731391146,-0.06435899294200355,0.024633185640732327,0.0966726665181353
HEBP1,0.03134142160515504,-0.010998012827781616,-0.0029590699743745497,0.0058344802442656515,0.000350012106635374,0.022647418523465516,0.04228661549328271,0.0792194065434236,0.029958509639275377,0.03997957027097848,-0.06347841908590546,0.09356651176170852,-0.007908696292076722,0.008421219622903507,-0.08095148912367177,0.07782927555041765,0.06775096007489514,-0.037686108036041686,0.01577280965873624,0.025107573050808605,0.010388854612768063,-0.008368591264731839,-0.01791714649205755
WNT7B,-0.024390716269079044,0.055432390484365913,-0.015385233675155036,0.009987822349112725,0.10193172577407716,-0.002246618530069951,0.09095533964832035,-0.052559555207134206,-0.005292304695833893,0.03517183288726192,,0.049565416866990945,0.08757227357843149,0.06783089204930097,-0.006204859600183061,0.02348335879256168,0.009588892958430077,0.03047259671470824,-0.011209534317474477,0.10089666838920391,0.062325339757582456,0.011669374081067418,0.02654536761507638
PTMA,0.07607102110251088,-0.030460544043987577,0.03200210079015475,-0.10274376825249248,0.03980126462970526,-0.0406013456083791,-0.038101520548257384,-0.15425002104936325,0.018351633082293425,-0.0004875852728956588,-0.102811701467014,0.04597418586891558,-0.19813770235868963,-0.00892286837903096,-0.05369620458480557,-0.10258533951454263,-0.03887498366503156,-0.10146438915331848,0.041273649735562905,-0.12646439878115798,0.1916947618493994,0.03505875006610146,-0.09321019466209705
FASLG,-0.02439072316427205,,,,,,,,,,,,,,,,,,,,0.0936362284277952,,
CEACAM1,0.11985717551942533,,-0.0106205683465776,-0.01611440753857206,-0.025765054830062348,-0.01824295375002936,,0.09313019472667013,-0.023538072136904797,,,,,,-0.03716047575973359,0.01460196748774917,-0.032566945658424204,0.022655439118344067,-0.039348786418085806,,-0.039213834725056525,,
PDAP1,0.017904326388379375,0.0009340487080992903,0.02554241288645721,0.03865634215303854,-0.06661464659312867,-0.05827809962823024,0.05444510860131699,0.1637073830768335,-0.04501770518793904,-0.018107980784992483,-0.018683059386532638,0.05779755245819248,-0.07371133229547346,0.07368230424550805,0.030384582091950007,-0.05600403785985907,-0.02470613077459046,0.00951611736688458,0.02086952420028596,-0.027950313320768853,-0.012335717376896782,-0.07303693156645437,0.03433269505468815
QDPR,0.07924373526207325,-0.024582225497288963,-0.03375735256065788,0.038634820945119164,0.03864568234919041,0.021187128636836878,-0.02060432437594564,-0.24092821280938204,0.0810701601842505,0.037440298030553695,-0.06914650264198552,0.11164588507932141,0.09776269157818997,-0.015025024286440525,-0.07360610892743523,0.019017615311899157,0.0473843222319947,-0.055561315197589334,-0.011045288774788631,-0.03534601688369022,-0.027504441342335335,-0.043126710642290386,0.06225934585976676
POMC,0.037309364919368204,0.06799017865792496,0.0145841810155082,-0.004556461469531708,-0.013178849245334873,0.022504549635305345,0.03822687151686889,-0.10460882772156745,-0.03183868849312491,-0.021834944982019107,-0.05619362761211611,0.004262540927581222,0.09350573581042478,0.04072443517401044,-0.016227449577086526,0.1059444696800995,0.019408774505433806,-0.048659527503672376,-0.014323219138057015,,0.09038925949565384,0.07175197984883945,0.034359212984059924
CCL18,,-0.024218378054237592,-0.04103460213978007,,,,,,,,-0.09157401805437253,0.06403210410364067,,,-0.0361385932558647,0.004841127896717593,0.0338615032694783,,-0.04311407914611297,,,,
CCL17,,,,,0.008754872751945083,,,,0.015641494833694022,8.186662615790861e-05,,,-0.008166747974134806,,,-0.035960791895517444,0.10740754423084872,0.04949036577715572,,,0.029458493929872837,,
VEGFD,,-0.005660463941221849,-0.0073191242705758644,-0.023080655775634677,-0.026423912585511626,-0.017453825265580432,,-0.03416568692894338,-0.004591719255646925,-1.5208917468541236e-05,0.029102432646751025,-0.020988353629357883,0.017854542002464457,,,,0.05152081077136138,-0.0009246189277870504,,,,,
TNFSF13,,,0.04526360895036766,,-0.02148228931459021,,-0.028082303766898298,,,,,,,,,0.01808164144454926,0.042413358103792986,-0.033731637597102446,-0.02613512480609006,,0.05662163980221979,0.06799880160499137,
WNT5A,0.018035944897287843,-0.07726860107786349,0.0641039804601161,-0.003303781934532599,-0.034603299016283284,-0.03134158202947929,0.004413479881075291,0.14997371812062724,-0.015969914334216007,0.012608205471230632,-0.030891522081129802,0.058819597267281615,-0.04526099864143289,0.03603869062891097,-0.04333518745877074,0.057309195813769274,0.06655248959518299,0.06250626398173272,0.1371557299131516,0.05495214394554163,0.18467826189989706,0.02346923826296352,0.07417743331542033
CXCL8,,-0.014758197796991402,-0.08459945482917547,-0.021611358034207395,0.09300100593772875,-0.03065223134309069,-0.033807924519723136,0.08658601561070407,0.019332978137977026,-0.023384409369946402,-0.0025452122386137956,-0.022082687666384705,-0.0489357837589498,,0.1314225408124039,-0.03296592227716005,-0.0317935385438776,0.001245138764408034,-0.03494945001372321,0.0024760916265333696,-0.0009957689523354062,0.04156399646248026,0.00717990431920069
GRN,-0.03671487236025235,-0.008898290438654576,0.09763037343783859,0.006025949538967643,-0.05388077774536033,-0.02478491416970599,-0.011315780935589962,0.1659559290196067,-0.015502825373037508,0.01571525853157897,-0.07079716573305447,0.019017027112667877,-0.00451895277385769,0.08247156295836293,0.06730776933558208,-0.012274418662804498,-0.036211335224776306,0.0574583159884507,0.11707146347631148,-0.0906532627934318,0.2919942149173666,0.05840458704982931,-0.05316883122699742
