,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
CEACAM1,,0.05101548649313471,-0.02037560292764876,,0.11092330200084038,0.003414363027174071,,0.09910542401349613,-0.017685294204668005,,,,,-0.06007841759995117,-0.030603826927535167,0.08239707636499902,0.039475687184473834
PDAP1,-0.01867348890726209,0.012574705650612692,0.030139670664291702,-0.015553508084043205,0.013178638195849045,-0.027354632953376215,0.052730579891405414,0.09956543843220353,-0.04478693754223395,-0.01689706552155153,0.034078154626672526,0.09015142755255792,0.05372453711070424,-0.025384423197741066,-0.009037605336157493,-0.018804054690927045,-0.01834395480775478
QDPR,0.03903325630484998,0.023773473067527206,-0.03918959879078056,0.01438124287327468,0.014258017402862725,0.014498088040563906,0.01654663093112734,-0.0806560755180104,-0.011868659060895606,-0.030386478888029988,0.060839624200853544,0.05066769969103021,-0.04826748128383615,-0.06503717792928251,0.08668324245134021,0.0019385011575296573,-0.03149691503010087
POMC,0.01622642072455085,-0.02358945720344656,0.0009474085077540001,,-0.014894992269170184,-0.038138528295042086,-0.001993932310292062,-0.041098394357290506,-0.0316856179022814,0.010282379147420261,0.009163891959887377,-0.028311561095053832,0.008766007461424785,-0.07156605854455558,0.015983258509225804,-0.014841035329990671,-0.04029990290162343
CCL18,0.05059252120495893,-0.033109286350982994,,,,,,,,,-0.05935011394319732,0.027952294767093763,,-0.05151410220001836,,-0.01925786667415601,
CCL17,,,,,-0.00982036469360989,,,,-0.034057934990107876,-0.013513117896291884,,,-0.02479314611707054,,,-0.023789039147533,0.0889278760426156
VEGFD,0.0050593464075146324,0.023039498035766413,-0.029183963249557243,,0.040289146384829284,0.03514925692111887,,0.013440655192922321,0.01254892289389378,-0.00991203539681523,-0.025978649581057316,0.1413903508764903,-0.026571582620128535,-0.01658929088023991,-0.018043200177437334,-0.01647939354384165,
TNFSF13,,-0.02082863695387666,,,-0.02018979125880864,,0.04406049084547479,,,,,,,,,-0.009537609555290014,0.1561231913015349
WNT5A,-0.02539257345469524,0.004255830923407893,0.0509666531190857,-0.014025362945251718,0.03769865848008719,0.045885458002542186,0.027134476732320806,0.04895837950038108,0.003882849855306678,-0.026688848801669742,-0.04192157899072316,0.08082082660695461,0.04600995146190128,0.06234400884992361,0.020678404449029804,-0.005234096268921534,0.042253998379006286
CXCL8,-0.008810529128700914,-0.048789127845987254,0.04514744076788478,-0.06646542874498289,0.030883088044951525,-0.05983950330551368,-0.01833523751045762,0.026608174866438853,-0.031331131029579094,-0.009230518351141763,0.11911425108421249,0.003202288138574692,0.008329079073523316,0.03227995160277528,0.0755523708352082,-0.037832124006979016,-0.05788702064427847
GRN,0.03180786497340044,0.04104648522762198,0.027495504402227124,0.11774643661679657,-0.009756387818991396,0.007973253375869942,-0.03715574542513005,0.10955525200032809,-0.007745818740681981,0.03555122334841134,0.037948499856472445,0.011169922494760088,0.0014783714597235236,-0.058449007307310334,0.08138335587510521,0.04380437111512602,0.059687809997554915
MIA,0.01664534088852931,0.013097453405495183,-0.013210275372036735,-0.022383453389488245,0.001010397517928626,-0.0003066400354557634,0.1356785202917817,-0.021804818053534125,-0.039599522477552454,0.01369892131664573,,-0.02594159451125799,0.08645685267031206,-0.05589348877399797,-0.014873283661883008,0.09304962420693053,0.00651168499616581
COL4A4,-0.0327716834989109,-0.0201225379416893,0.012562958979714042,0.031677534586102216,0.05742300437826556,0.08139899381716093,-0.01226429798579522,-0.03137199480718117,-0.002610509062874343,0.011227828075089964,,,0.012093164346728299,,0.16829657362834544,-0.010214289985628252,0.0036313726465520653
TAC1,0.03139123481649751,0.015255375039042146,-0.033096918670537843,-0.03848718578987609,0.07554192134658644,-0.05775037737808863,-0.008704334419411576,-0.09291186854373021,-0.01952635756912218,0.03229556321720277,-0.0035137811962983228,,-0.06256008675072738,,,,-0.0260171674650938
RARRES2,0.04679178148551213,-0.04778303176904342,0.08099977376724894,0.036917424803945456,0.00837448720568856,-0.017147522048860234,-0.04074915764357297,0.0552804441360226,-0.021773470245288494,-0.008591928085599476,0.01896942457027787,-0.033710077980994325,0.05702790116602848,0.03663182655444648,-0.06853036486422956,0.006076844403367459,0.00702370788139593
FGF7,0.05072112492702084,,-0.032939498873421263,0.04178000994986548,-0.02163491787116482,-0.053463501918573644,0.027752593138808016,-0.002202623536054408,0.03416997963902371,0.03653939936932061,0.031820989755274934,0.07049094816696767,-0.0043227246511447735,-0.07059258681282084,0.05617222005095281,-0.022057127529981138,0.044096157324374614
EFNA2,,,,,,,,,,,,,,,,-0.015662560711695517,
HBEGF,-0.06541950814111587,0.04761773246463092,0.059518871334034336,-0.0114256537050308,6.612781469459928e-05,-0.007652178447662773,0.09584013568070143,0.03734361997403989,-0.03020245257021452,-0.02545505729081866,0.08420316593343127,0.01584807495438539,0.01272975176853408,0.008529595599604636,0.03475316372287953,0.019153839397911404,0.007116500782361832
CSF3,-0.03277165755347119,,,-0.041146386457920035,-0.03488728844860511,-0.007140998695974212,,-0.03319096667008029,,,,-0.0287371500068305,,,,0.0032692472794495237,0.12378956078152444
PI3,0.010224960732167365,-0.03614580757870064,,-0.007933887611013076,-0.06020492706213943,0.008054313346405976,,-0.037373466543853144,,,,,,-0.08246061062888144,,-0.05462293867911962,-0.045271396691391935
PCSK1N,-0.006407608706209919,-0.00022363845359239882,-0.0453007173288232,0.00128287903522118,-0.015834812942922737,0.030482481881361937,-0.04888421742912706,-0.04635754017841815,-0.06302710153323599,-3.268923959788775e-05,-0.024936692415365877,0.05155207862679561,-0.0674487802960234,-0.055255329140194216,0.004005015986896952,0.019620295417949685,-0.0013092904849301566
NTS,,,,,,0.05397573237144535,-0.014971921291859121,0.0904750615188037,-0.03349515865697226,0.0037654213399450263,0.023654936504917533,,,,,-0.019081858046054424,-0.030856427188293713
SFRP1,0.04839702668890898,-0.0065596178164013565,0.003701346533831015,,-0.025539206821630273,-0.021631650791500878,0.03760441140690058,-0.004471827904154085,-0.0030298674584959833,-0.01351311803238008,0.09098228103409925,0.0752921453723304,-0.04975370359383702,0.0005399582626507673,-0.029284516323854322,0.0921436444823985,-0.030139401993402603
CXCL13,,,-0.04194240134363776,-0.02987714512378632,,-0.050001445928491324,,,,,,0.026648339269622345,,,,0.0235637073461473,
MICA,0.0339380971628018,0.024105978344872006,-0.014888202206897428,-0.025006822369568096,0.07493993751960677,-0.015584237461610325,-0.031778394029634505,0.030476321272523865,-0.011337179217730448,-0.028554330466973595,-0.043664513880412544,0.02127346902440845,0.13179118547064037,0.052228720091756844,0.044235166611545446,-0.025975564918175466,0.11394957192518017
TG,-0.0027005712613250455,0.007515527889123652,-0.027706714617403625,,-0.02756085044545283,0.06511366103649303,-0.01728154396800835,0.056801194264585714,-0.017550103811605117,-0.009779384739195146,,0.07486976008610847,0.009458713965067702,-0.06802575411520242,-0.06644828671443047,-0.023501394144240736,0.000927958537293127
ADA,0.0820722661510268,0.05716456304659578,-0.009216893507723044,0.08389453256050151,0.0193563771628114,0.024320062798780708,0.05349656653168945,0.06678968850308302,-0.03874228037580794,-0.0158825072750971,0.07941362076412639,0.0655834151332498,0.01594036860804887,0.12321324534925146,0.024779695667034383,0.06019937933463552,0.029961570457120987
LAMC3,-0.0467476219850344,0.01593120398878861,0.03228775625498099,-0.06919413510515963,-0.04403088688917068,0.008255754788432018,0.05115659579732829,0.04853855066352812,-0.079245352025995,-0.0002730573251006996,0.043193499516301755,0.025459204389817865,-0.00287734682338565,0.07289119867833617,0.07856764274263986,0.05632470859479183,0.040021384683876976
CCL7,,-0.02656699509635484,,,-0.019926450837283942,-0.010693689075640346,,,,,,,,,,,-0.0218349237487546
NGF,-0.018880683500028094,0.0021799192339188467,,,0.007067030103788398,0.019641976240219277,0.00677893113660322,,,,0.06878317968348398,0.13094622572482248,,,0.06550885400985894,0.0641600857127277,0.020976814796806468
TNFSF15,0.07513359912751638,,,,0.016786763468581396,-0.01603273446789398,0.052529330292297845,,,,,0.002855072483634545,,,0.04361635157429526,,0.0006065138983945672
HMGB1,0.024352487372946246,0.05420697427914895,0.011352078588226283,0.048028881390958254,0.022982869061061166,0.04288464947799661,0.004968050575253158,0.16183394276942062,0.01439627009127463,-0.016944826707279932,-0.010246775481500716,0.08152895470515903,-0.030562493500684924,0.06548095876846721,-0.06285233554192984,-0.04472050068916786,-0.06539106071581594
ITGB3BP,0.03395546002758372,0.004610447301687825,0.04484311299351917,0.0021386597902532225,0.04422951619524725,0.036493646396993755,0.0503442825529515,0.04057653744039134,-0.00900155321617856,0.021654916823699504,0.07134481003493824,0.09138666232474785,0.11851080122459658,0.053887154724541024,-0.03079698751925321,0.029047426212483768,0.020148550741624333
AANAT,-0.03384063976701383,0.05198032143434091,,,-0.02018979341362663,0.01490618489871917,,-0.015960319314088627,0.013204301828830915,-0.011272853435684472,-0.021989236117777703,,-0.03325763402600899,0.1355133827876254,,-0.021077564581752046,-0.023102259890063436
RELN,-0.03255438158668831,0.009463418391448304,0.03289095098514115,0.01593789983252714,0.00031772851411593887,-0.025236285604989934,0.024704544372143953,0.03184760772948765,0.02535629741257396,0.011888800046100628,0.009212626363912497,,0.00022105007353541572,,0.08826482810923147,,
IL15,-0.033202655300460855,0.06093668177251089,-0.03529793053454873,,0.05681520377452782,-0.03576729592965095,0.16607507760175744,-0.04134043255180485,0.03730436497256296,0.02211154407052211,0.028565746071251296,-0.0340286067174668,-0.03084491841628353,0.01832073469611672,-0.02613915455241687,0.08288364042413317,0.013029962344383778
UTS2,,,,,,,,0.08629078331085194,,,,,,-0.02817511632847138,,,
BSG,-0.01846305842590099,0.0686336448572253,0.025217325831822193,0.022438504064228152,0.007279745084864873,0.0464459233268428,0.01626353272764832,-0.004118992119932243,-0.01921618449232537,-0.000839667771529349,0.010251855153956688,0.014672135238497626,-0.017319697900492315,-0.00835279182874751,0.023646002513528414,0.0765998740538654,0.05395269514105791
ADAMTS3,0.08634362386300695,0.02695989860446166,-0.014524390390340614,,-0.013539361076080043,0.014917209968104538,0.042099020210256785,0.11026757188212452,-0.019359372226607392,0.014590548037599765,0.04068117322434308,-0.012375497679140429,0.002229238944397574,0.01420869121133639,,-0.00911751257162698,0.0980214709719269
CD34,-0.011206772469848355,0.056733602004602014,0.010552773551649382,-0.03696419134844959,-0.02910677367183711,0.021193063999171105,0.07954494674780987,0.06828445514853795,-0.01467457397143125,-0.02109120269660641,0.07812871706508075,0.08258812645975568,-0.03355916031372822,0.14147410519572964,0.023364036295156473,0.043483185522137605,0.046235481321854455
CCL23,,,,,,,,0.046710191197964115,,,,,,,,,
PLAT,-0.010003822627625492,0.0650457412133134,0.04043502184173739,0.04371096960437249,0.028525747955350223,0.06446670214471227,0.0018334556543965427,0.12425047711434822,0.013796145293157465,-0.010351506036940007,0.11833325410998007,0.050886019691015805,0.05198594155314169,0.047898699509854065,0.022676860711508786,0.021720920000341,0.07072960318991528
NTF3,,,,,,,,,,-0.018197074635365424,,0.05772974887804196,,,,0.05235686640345683,
LTA,,,0.011180458717654202,,-0.025539205626866037,,,,-0.020031939844423627,,,,-0.030844922223794657,,,,0.12179739479086979
CKLF,0.0018192460864944035,0.04070799700983504,0.028562302340240993,0.05046466845651344,-0.019872727084172315,0.055597580382791535,0.03239000400881143,0.11264113583451987,0.021840975863020966,-0.031428162614231446,-0.001189759191776414,0.09447678936675355,0.06861288410661863,0.004683962433590321,0.10387027135817455,0.01668360013219734,0.013969841736717014
APELA,,,,,,,,,,,,0.016940559340060703,,,,,
CD24,-0.04204300442513061,0.06643560646698783,0.05670906484114821,-0.047458471199458896,-0.000182968225033397,0.03204642568064129,0.10656622289346429,0.030223303806678092,0.04826211749978403,-0.0101815922082876,0.09525602156029332,0.041818515441516664,0.06719206265062357,0.0944399517203365,-0.07271154669620732,-0.0012355304297301582,0.025784748735420356
HSP90AA1,0.0015926507449462897,-0.0035018543138799927,-0.029908919717024224,-0.06750698773463105,-0.029357248472380974,-0.05413133481825598,-0.04778281053805412,-0.08709357208852138,-0.06898592559828252,0.06037792698318487,-0.00018213119206184978,8.48986712468628e-05,-0.09247759354030358,-0.04267083777319661,-0.027387151741198285,-0.03228278151749438,-0.09328667483064866
BMP4,-0.040862417552770466,-0.01790347687754907,0.039538218512948,0.03764451781673857,-0.038893206714473716,-0.039455583756102024,0.06824765272160534,-0.048449716743736826,0.02578791864420399,-0.024278096435164473,-0.0033345399772690305,0.029586787730009462,-0.02628305953474361,0.010545818025755214,0.08874233811584702,0.10517274005186489,0.014035886795763572
SCGB3A1,,-0.026566992439690826,,-0.01890745008041814,,-0.05266843261442383,-0.01818813355260675,,,-0.009508762129278705,0.0312243808649003,-0.0383133860019754,-0.021523178820727275,0.019229792979757812,0.02195316990378069,-0.00279287207281209,-0.018292573261856793
IGFBP4,0.0038433233905562853,0.036804356509530976,-0.012867239648376149,0.00825758278273567,-0.08145224575288211,0.03508148307253667,0.040403793023551605,0.05088952534298702,0.0006180734199880346,0.032456661887174915,0.027474659608628226,0.034062587933354406,-0.02710444822419836,-0.03103037449370733,0.05967997639614512,0.03466680851252091,0.02247002988516844
RSPO4,-0.023064690614231154,,0.007736616293810921,,-0.03125311222611208,0.025038940385429222,,,-0.026746675586135703,-0.00950876073840714,,,0.053912540031840935,,-0.040818102597063026,,0.08719790331685032
LEFTY2,0.036823678919727106,0.021711973156963795,0.057367127794620436,0.03565389148812218,-0.046732592785169245,0.027185469545947357,0.02400661124365235,0.07811157406714325,-0.04720395457912525,-0.010426472444362449,0.07002423636063218,0.055609466810430525,0.02620953970287047,0.11462763974438084,,0.02626601090291845,0.09022451432544974
PF4,,0.022737255284705056,0.08997764368885022,,-0.01738543578104042,,,,,,,,,,,-0.01435582126186289,0.011825674293796554
ANGPTL2,-0.018762303826032056,-0.015651378149920667,-0.006316711524841532,0.08087430319519022,0.05695445657881596,0.028908462572682616,0.013175877701087753,0.07072671296481699,-0.012285923756391806,0.006044341966524273,0.10340570941246512,-0.007409008313660998,0.08785992498134544,-0.002293586427820418,0.055290148580834614,0.023839947138184134,0.019854990694236272
LRIG2,-0.0302892568058891,-0.028954106782956422,0.10574792050424428,0.05149308482271296,0.022193662882882086,0.06091192978614905,0.043738117826300243,0.0983708204098013,0.04219167089929449,-0.017102366858606485,-0.03371983996026478,0.020962068468473045,-0.004125866190946092,0.02694879076422903,-0.07529693103947564,0.024841182270614142,0.03856897879288141
ICOSLG,0.04398802133859997,0.03788653602985142,1.902644233212935e-05,0.039613449096861396,-0.02402061472606154,-0.008909194391274772,0.08218255265583363,0.08095022408658735,0.010982905502517733,0.013539024797736993,0.004963474440673331,0.02725924237280003,-0.025086752575441535,0.06540669558719384,0.07930053468788967,0.003406373092752416,0.004306204315051012
WIF1,0.003267143656851301,0.008400255340388426,,0.10261719550522326,,-0.040221912679348694,-0.03418357055243058,-0.07148539240049044,-0.026672601200264476,-0.017893518965817604,-0.05357789726865152,,-0.0029983703280415776,,,,
NPPC,0.03507382755820634,0.00045949031033297547,,-0.02452942989020599,0.017138508011472587,-0.01919278541814545,0.07449112416395416,0.014086357044339054,-0.05202977007598322,-0.013214850430681706,-0.036802900417089224,,0.061401588242559584,0.033637499178446724,0.016344866610301698,-0.02716217624178197,
LYZ,-0.048726651780275416,0.018377501581834335,0.02517948284758907,0.04971529766290154,-0.0031379087134470194,-0.026271686724526178,0.10811504016808461,0.07431011647604963,0.005008079136820609,0.026252430511856356,0.03631750470646832,0.03317938899469237,0.048663009261074024,-0.0008898226674590306,-0.06607670066639297,0.06430789706052377,0.050526641959695744
EREG,,,,-0.046080678297185165,,0.006701471045373938,,,,,-0.02406059507088378,-0.0241961302777825,,,,0.09914603272993953,-0.04695635314009589
SPTAN1,-0.0045553168096787965,0.08002630593227693,-0.02649878844231135,0.04452657188040486,0.009192241542812576,0.03688850085443,-0.02741529094900806,-0.02698320749774042,-0.01624607374695834,0.02549950958890377,-0.08668550411242004,0.01214652606544547,-0.029688830583222532,-0.051507490243137895,-0.009672324137507763,0.032227409939276246,0.026188205508425065
LIPC,-0.04837434716096831,-0.03373944753383447,-0.004285237362057854,,-0.03124292291976219,-0.030991829823993552,-0.02209537068051105,0.01741915811819756,-0.035811323761272926,,0.05950197998142215,0.024382301169721086,-0.016803152672553917,-0.05227259749885687,0.058650469067310654,,0.0295085924451597
COL8A1,-0.010732997010573939,0.03618559253768768,0.0019238930579778854,-0.03132245365183735,0.029543095835322136,0.0672761617163752,0.0544122789741225,0.037539134451842704,-0.005360977022234112,0.007913274582298454,0.010738909915436913,-0.06038376623900748,0.08175222756548879,0.036820893796981,0.021264644533845224,0.08661582080724278,0.04584749255069222
GSTM2,-0.03762654787799207,0.014316898074324269,-0.014739546594287042,0.008575991233514811,0.034201322220602653,-0.08226600447596884,-0.012048807598446568,-0.02740417919034858,0.043466477764119105,-0.028104812533542547,-0.02379825597350304,0.025580824683271924,0.07575360919725188,-0.0488100790275028,0.07409757259707873,-0.03514082593775724,-0.01889909115787863
IL4,,,,,,,,,,,,,,0.01757647172486909,,,
SPX,-0.040631173287241806,-0.0022046208150581833,-0.024483350644234382,,-0.026776740631320826,-0.07611230252597485,-0.04192198872501002,-0.029701263753327524,0.02399842256575709,0.008134492173026118,-0.09731612477143049,,-0.046786665170526716,,,0.05006646651405812,-0.022310212732303263
MFGE8,-0.023426594400129612,0.0019957738459328903,0.021415679301339457,0.013662772767099691,0.040068876950489864,0.03397534706824705,0.045847087798102794,0.016671510083481486,0.009636477102982753,0.022485065769750682,0.024613114688307083,0.047244267361924885,-0.019035068992815693,0.062119061189897594,0.006380970737037162,0.056613102996666574,0.07229801588615255
TGFA,0.01051036703471929,0.034252571728871715,0.06792534051608277,0.027430900904533997,0.052202719508287684,0.03345901539762842,0.050408455829804764,0.09599107193250939,0.0339115060645637,-0.022836380466495887,0.1370763786197654,-0.009038661755699817,0.0015130089481612216,-0.03122226908306195,-0.06097514182067895,-0.0029113120101406727,0.023695048765025685
SLIT2,-0.022276018952825462,0.014113572700295512,-0.0019451663356360278,0.06501412490714589,0.005729084383428867,0.00345091940869968,0.058457189434253924,-0.037548809484549465,0.013961139202280419,0.09233221150885425,-0.06847872135649138,0.008700111318472994,-0.04356384627559802,-0.005997224651986123,0.1394061336749746,0.07750374652622284,0.05257379936991736
PLTP,-0.05398618177824701,-0.012666840553739806,0.015906208038810758,-0.03681974243804002,-0.012844017777889674,0.06121657390886639,0.03518113569640803,0.055171591309060845,0.03023539761976122,-0.003160272855281654,0.1126556864367755,0.05168496923577424,0.02879843107159085,0.03184864873547529,0.012575286821379537,0.03352835704354013,-0.0022747365355245673
APOD,-0.027586598572914185,-0.0005271604932510796,-0.05111914937430804,-0.0014869499416690394,0.04001671123830699,0.05394732847638703,-0.0367287711075401,0.09421490465321378,0.014767200525366599,0.0065361651107846645,0.015108193988034539,0.01510802872169799,-0.05370497514765179,0.03820878765790188,-0.04284474114928827,0.020790810456781734,-0.08558431480121417
B2M,-0.011347899769737229,0.08969056946016041,-0.06781795284630655,0.03395626779896573,-0.0023259472651465324,0.003415533400967176,0.01615976126783414,0.09360008903288532,0.04344345327593514,-0.004180153156145556,0.11634738835224345,0.019623896615725823,0.12659546048643489,0.005653520658512736,0.04691422105778136,0.053890895436055714,0.03827916987668835
OMG,0.023865380053876385,0.014154696406251091,0.026453708396403056,0.0024096918332969742,-0.011434706331156907,0.07498866883347975,-0.023135448530178116,0.06892899970447022,-0.015082254492536525,-0.021765127077551735,0.015748036525866167,-0.015323542247911192,-0.02315396305552601,0.03981021251241156,0.05793739343226906,0.013396010519874315,0.10102099294654698
CXCL3,0.0026716179840304147,-0.018087077607826456,-0.0032342999609385535,0.02703381827550614,0.05888320131035923,-0.019198760167370852,,0.013547788582635325,-0.03250227139753306,-0.010172364059744924,-0.03387117753336167,-0.012935463267923105,-0.022213929596724337,-0.0005163028014720189,,-0.009114037329292134,0.06073946684291639
CXCL10,0.0067988400582606814,0.12281157466300151,-0.039892403877100864,,0.05406576164018653,0.012999073482670844,0.03769615140401115,0.08399298390879542,0.05744880481294906,-0.015452565539378599,-0.010722899958200043,0.015832330331573212,0.04327606567142217,-0.024971661806444438,0.02016333454740644,-0.019255318014331956,0.08624535032429194
RSPO3,,-0.03608788362582006,,-0.04114638774132171,-0.020189791921829486,-0.014721243440032537,0.029056571378151312,0.00280448502266027,-0.005459804451311107,-0.02470158816394868,0.00321604427774706,,-0.023213128297022337,,,0.051622479790999466,0.05562037650917976
CORT,0.06230635113822876,-0.017889868154401332,0.016107906033062957,-0.01442495400517997,0.020628618520716634,0.02639439986968722,0.0658646712018778,-0.0033144349032480963,0.010528149982105304,-0.03342141380328705,0.0029674048511679264,,0.03902627507542616,,,-0.015022637300075805,
NCAN,-0.045312385530934404,0.07918082672519697,0.010457269997684966,0.07064530148828693,-0.0341562006625936,0.009023939244194262,0.0917516684009445,0.11109534642981166,-0.002026313577621677,-0.006796923361349462,-0.08684518346608544,,0.06130551383502026,0.0258456397815232,0.06548206724619783,0.014700798087151417,0.005489737514783106
PRG4,-0.0010415227129677667,0.03926242030485218,,0.002605010302418722,-0.005193824038622279,0.015602277216560545,,-0.004511261010037011,0.005426994392856802,,,,0.021559705110212348,,,-0.022166820632215655,0.09853028068957177
ZG16B,,-0.027756034099209386,-0.022303116488112507,,-0.010282806509432233,,,0.005097709891348221,-0.02361409326393515,,,0.028808110730944705,,,,,-0.02762886329801162
TGM2,0.0386918756433431,-0.02351086298957312,0.003232564451969239,-0.00840384957271598,-0.021531475201079245,-0.06225551831036705,0.026882063244275518,0.004843168682549835,-0.014825822573405985,-0.036134551956464124,-0.02025929367008181,0.040235737938741176,-0.0016674103167043017,-0.009646050720286903,0.03057121570442848,0.05242831318678216,-0.022101252073849952
VEGFC,-0.02532289955527297,0.04294106588581756,0.03971497373305802,-0.005429668953901966,0.04889736330661352,0.0057058751878758425,0.023328029434268503,-0.028776117520386214,0.019793471456409556,-0.029889702030714085,-0.02718836766711403,-0.011675035084831187,-0.0033354010887652603,0.16355781975636569,0.13336103339577612,0.027340019042696027,0.005432129457942355
WNT6,-0.03211618287536319,-0.03491338912779725,0.041442909185836534,0.07068066527766466,-0.027560851589793958,-0.009313543031899421,-0.014614306611952213,0.015431975531652877,0.02494723811450293,,,0.01899853987541626,0.033182362851592435,0.008916872243164325,,0.07513238798867593,0.01886705010755927
NRG4,-0.0239341187551051,0.004763633716349384,,-0.030841429454059394,-0.024251406001087106,0.025198788337817787,0.10507698012440256,-0.022270633451692824,0.013829140433728414,-0.030061737702306215,-0.0302894503807641,,-0.021149047787324644,,0.26076366768006015,,-0.02215818047738447
PMCH,,-0.028201995130437103,,,-0.03360268567195078,,,,-0.0009303747976430665,,,,,,,-0.02107756383429913,0.06372347854520408
COL9A1,-0.005625696568423609,0.019049204005521493,0.04110979090386952,0.021888718865568476,0.10065915674683783,0.04481979490931024,0.10079204040683004,0.060751636967687525,0.02745567350962556,0.08124874266434705,-0.023727048522122787,,0.021748370066588738,-0.01658824975343464,0.09385046193770716,-0.008157070089129623,0.031196315936376257
GDF11,0.023242532232791824,0.05328145900053459,0.0634783861411158,0.08364661860590734,-0.020862627256043546,0.03416952991934921,0.06884678106350134,0.1065110297376976,-0.00975436738410046,-0.001388667773527624,-0.0396238761467817,0.012300642014174844,0.10919300006991471,-0.05605027946591477,-0.05867519574846625,-0.029108685240007023,0.0533957650798167
RAET1E,,,,,,,,,,,,,,,,,-0.024307366545571644
IL24,,,,,,,,,,,,-0.017213130102416027,,,,-0.014126924990610377,
SORBS1,-0.018577744502445925,0.04651954846621712,0.013667223956839877,0.09388368660943752,0.06194284588705794,-0.002697578762135403,-0.0014939394531246063,-0.02191912922448155,-0.0034209313802606067,0.015553677294093127,0.00040078230040738357,0.010915433168724032,0.0602475592698422,0.07321053815148551,0.04253591402898758,0.007896977186750021,-0.013492080826878637
DLL1,0.0028120883375209564,0.0979286011082361,0.0429115959475519,0.07812744944399376,0.06503912197738429,0.09460572247449693,-0.0338352487673418,0.08679596804452945,0.020063513550674105,0.011523765418598926,0.017701368850031367,-0.002283918049378099,0.05732810470422692,0.06553106555053699,0.023314331457976047,-0.020801998228273107,0.017629212021168125
TLN1,0.055250637794509894,0.029613956017514723,-0.039861868760664824,0.020959359124461265,0.0128239739022053,-0.0010791143543289047,0.034112526193021006,0.057674506282637636,-0.003927421186192439,0.023238023605375815,0.09476914761274588,0.04083880551388335,0.07404821199629447,-0.010016085992700246,-0.02093622475340439,0.021632740224969315,0.028738406502649663
COL2A1,-0.02449814665171696,0.07681382364997992,,,,-0.037635906089080524,0.0075184109203452415,-0.029333159813960053,,,,,-0.022551699127426522,,,-0.013036340429438449,0.09674149174020369
SHH,,,,,0.06311827442844008,0.03153763350637781,0.02456778763992652,0.03225908291904831,-0.04125550303124673,-0.010917754740023006,,,-0.021523176939467457,-0.011024546950310393,,0.02988919198896776,-0.02401392968214234
