,ZH8811Bbulk,ZH8812bulk,ZH881T1
LPL,-0.01995171154395332,0.07135210740031486,-0.0075735400911477145
SEMA5A,-0.0067359223074141255,0.08226714148046373,0.09079494240373145
SEMA7A,0.025571279753451446,-0.020530385823243506,-0.021848305894397804
SEMA4G,0.04284248883637556,-0.06254704888845913,-0.04668990490812272
SEMA3B,0.013425829820359348,-0.05511005382811007,-0.005060886811330885
RPH3A,0.011671125566516167,-0.06868023537844385,0.07897368980240342
JAG2,0.03779024446233879,0.008835778665052151,-0.028008348017857707
CGN,-0.010672786581221992,0.053493570498611934,-0.052803100338570344
GDF15,-0.023216079440232566,0.006586073663361708,-0.015997780744750185
SEMA4F,0.05279705044846557,0.017605885428607852,0.007132895000171942
NXPH1,0.07317365679783283,-0.021042846272727823,0.08460490905854552
ARF1,-0.014306389995781836,-0.023213362076267414,-0.032895983243172076
EBI3,0.055330915136843,-0.0769961889295759,-0.06564779951592521
TIMP1,-0.02226647479178566,0.04609584251953755,-0.022732190093895713
SEMA3C,-0.016014117190357252,-0.04360731774399681,-0.007751142036969655
GAS6,-0.02606445470956693,-0.0024028017022210283,0.008847152155063287
MEPE,0.05284173124467834,,0.004826894369271663
SERPINE1,-0.028490269233091548,0.017383625213970848,-0.03685682372089985
RSPO2,0.06192942743392884,-0.05141067739794936,0.024714972995081977
SHBG,0.011240572430233499,-0.03240772355786868,-0.02365267443934464
LGALS3BP,0.04051140579869908,0.026582861590890742,0.0321772746284151
LAMB1,0.01577284779854333,0.041219500274810736,-0.009738026357820053
SPTBN2,-0.018399594382398143,0.014170257634350519,-0.012956642358615707
COL1A2,-0.02447310163847095,0.08468398702079626,0.022314804677077277
WNT11,0.04074627363704211,,-0.03501526868607907
LGALS1,0.008474760302089665,-0.0399088202143073,-0.009003220487792347
BCAN,0.016470061888716008,0.03446424266773274,0.09434152977535827
ANOS1,0.0003410028396540868,-0.0727083564711596,-0.012772948911383582
EDA,0.05760297512879059,-0.02081707385579134,-0.03346501599247267
FGF22,0.061788537533621464,-0.006720418993682151,-0.025020680078972683
SHANK1,-0.008296080516600869,,-0.018383737055439057
NPVF,-0.017860912042654133,,
TGFB1,0.019754764709609688,0.01801959198446264,-0.0018881301878050391
MSTN,-0.014473117418830945,0.003107047392176987,0.05199111631758731
WNT4,0.03843084083718823,-0.01889391711739617,-0.04247322194913982
TNFSF4,0.10379939923994708,-0.029108821356840002,0.015874211843846065
NTN1,0.019614628924339104,0.009238677720715821,0.017157078004529088
CXCL12,0.024925733676498484,0.01635258591494292,0.03848352811261771
GNRH1,-0.03995286470583774,-0.019145604441439906,0.008095688850250476
FGF8,0.009459512272271799,,0.00900361290067392
RIMS1,-0.014710604550751726,-0.045127376376993274,-0.05781980721199642
FGF14,0.014522973794527603,-0.02120775053665053,0.0250035775061236
IGF1,0.019135250121476165,0.028906410087972737,0.05008858893906305
TNFSF10,0.006033047146616723,-0.013637164546853887,0.014375983335106403
GDF5,-0.038137142648489226,0.02751505594458747,-0.006370001907989545
CHAD,0.00668953568101344,-0.021287175656539748,0.043847510975090445
RGMA,0.009291511572034592,0.06881937135149835,-0.016139740932015412
WNT16,,0.06694035770647488,-0.014861009664020776
CX3CL1,-0.005033806260791144,0.009848884963374053,0.009071019577262212
FGF1,-0.028052071933508272,-0.05480303621146789,-0.01161970116786052
ALOX5AP,0.0035039492333143528,-0.04687510769156588,-0.009025354428256215
IL1RN,-0.016383971949532266,,-0.041407097183257434
PCSK9,-0.018937501474950696,,-0.01442493138498033
NPW,0.056333484488910124,-0.019640020462510253,-0.03561980999541721
CXCL9,,-0.023038087961433765,
ANGPTL4,-0.02433908562997928,-0.11657522205023532,0.018621199558644084
UCN2,-0.02025844165497961,,-0.016300100715424426
COL4A3,-0.01498563130892245,-0.033035216197050105,0.009568070824046739
NRG3,0.04996346098787017,-0.009888734829186396,-0.029560245019012114
IL23A,-0.007825020406368798,,
COLQ,0.03777961499163809,-0.03277874095636223,-0.014052923057443248
SCGB1A1,-0.023815552517057675,,-0.016689735070386336
TNFSF12,0.029344677247008417,0.023921780074047275,0.011259285656691516
DKK2,,,-0.019210618504392832
FYN,0.017280018493832587,0.08909168572512359,0.040134294749091526
ACE,0.03227401925991066,0.05068781155938747,0.07588316857054882
IL18,0.054277045475888575,0.015446468937613155,-0.04190512714227838
PPBP,-0.02241769444036859,0.09162541248837294,
CCL27,0.07056487084693819,-0.024276734728321592,0.03528550392502887
SERPING1,0.020804753130391193,0.0015383045926585389,-0.0597811503785773
AZGP1,-0.03506205780375119,0.02939747919170221,-0.019203677791211734
INHA,-0.0006004935283123664,0.030939961608704634,0.0519470997580392
SEMA3G,,-0.018119426428676293,0.04082214549563272
OXT,,,0.01324105119686109
COL6A1,-0.03514164232068704,0.07591509520983236,0.027317747888224313
FGF17,-0.02254711361339291,,-0.00015499302746635224
TNFSF8,-0.02074450941423558,-0.017585480790000066,-0.014861011625522605
FGF20,0.060984551212726605,-6.552222533635242e-05,-0.01748264348196985
ICAM3,-0.01348564697736608,0.07197764483127433,-0.044473366134887116
LAMA4,0.02101386955145484,0.02854914885527116,0.019227501456556557
DLL4,0.07267572035184795,0.010301168293681722,-0.012794279030810839
SEMA3A,0.006458510856654782,-0.010869762466408157,-0.022914609034787762
RLN2,,-0.02928100234527062,0.07410403830546927
C5,0.08585146890793936,0.026949658662179493,-0.0406275911125952
COMP,,-0.021059084792755006,
C1QA,0.056468376027637344,-0.006006119093992789,-0.008792378636652559
COL9A3,0.021975932656773393,-0.036697228740890424,-0.0042263734600198445
HGF,-0.011532452944831462,0.04030664760884028,0.042685633810862995
P4HB,0.005559179833572012,0.12951060576791176,-0.020801962238170248
ADCYAP1,0.04307458778274802,0.006708655995146353,-0.013696872519111255
GREM1,0.1026664336391331,-0.03076022007539458,-0.011643328350731012
EGF,-0.01808101851236158,-0.03845613161718113,0.07336632726965597
VEGFB,0.017423374349520983,0.01377489962434917,-0.007678737014781084
FARP2,-0.037598727010671434,0.00622720759529292,0.0671689249663991
IHH,-0.022055845162539583,,0.07799493667389448
LAMA2,-0.00806684591622558,0.022361101439301385,-0.02471910570396029
SERPINC1,0.07004681658513202,,-0.015901493701369247
NRG1,0.025586480612377265,,-0.030610261794445356
SPINK1,0.020974496509855025,,-0.0195461356817585
EFEMP2,-0.01531822136451662,0.02448730451518182,0.029326384018100643
SELPLG,0.0062702953428619475,0.019688507970034734,0.08050552820698803
GDF6,0.05849125265555709,,0.028420035165344762
HLA-E,-0.018829415780326732,0.0239998912326018,0.01034870351607802
PTN,0.10319614675149257,0.07610738797134556,0.05968433245493092
CD274,-0.030667974841815424,-0.036855237122434936,-0.03053855105954902
CD14,0.021072003224279694,0.015760975102447568,0.02022400699177348
SFTPD,0.004003021073274677,0.013662795387792826,0.028978062040981595
SLIT1,0.0778038982200336,0.006128272343503999,0.0409239831805424
CNTF,,-0.018119433578716676,-0.016300100715424426
BST1,0.026706397549045236,0.03328609017606998,0.03119394080479641
AGTRAP,0.042911437284560365,0.01702846166139908,-0.023091477830098274
LAMC1,-0.02774049756895709,0.07335298993292345,-0.01179100263018421
COL6A3,-0.008965849215711408,0.06816524080943405,-0.008708879754841898
FN1,-0.013059060169631449,0.06686890334156345,0.02771310573151137
MIF,-0.005762972960791698,-0.01137505339578273,-0.018807441477998347
JAG1,-0.007244887019075365,0.05233875352927561,0.039420005955918366
NID2,-0.004867526962621165,0.045828936192050036,0.032489982741721726
EFNB1,0.004903715118578328,0.005368945501924002,0.018046343924331597
COL4A2,-0.0045131305195843475,0.028204673955424676,0.04967754210220677
SPP1,0.056413059327695095,0.02338171032594508,0.013948097248776617
PODXL2,-0.022645507556306836,0.06856218022844396,-0.011816944192343772
FGF9,0.031403836050129696,,0.028313476631474772
ITIH2,-0.030940788650431986,0.10140829431359694,-0.027227997487178426
ADAM10,-0.013136140972355501,-0.004048595777135983,0.05545351183429765
CFH,-0.014457072947080355,0.07810734234670137,0.015467264165947707
COL4A5,0.019442922170290006,0.009342061470706209,0.031526107722684375
LTBP3,0.0030461627797076316,0.08747708113423483,0.01964074871828121
GNB3,0.005480881683394419,-0.030958823238297926,-0.007176227672024041
COL6A2,-0.010548616823929945,0.050552169178073106,0.0002567747394941643
GDF9,-0.04352474640010517,-0.026600872133459432,0.006324978193692774
NCAM1,-0.04744993957678833,-0.02855847816607185,-0.036584434351136015
APOC2,0.009867181210756458,0.047379746414516435,0.016888105769129625
BST2,0.017121878469231668,0.022971367491807976,-0.01776918175561859
COL5A1,-0.012663353954572406,0.03451629939447642,0.0726706400005655
CALM3,0.019429198450671866,-0.03732743307504738,-0.018196098620745536
THBS2,-0.02138516332985142,-0.006231554936623945,0.0007213548600898608
SERPINE2,0.01895290062344653,-0.014549405758365108,0.033656455171281074
EFNB2,0.05429521702255176,-0.021445211776656134,-0.04520936754133188
PROK1,-0.019960022642185042,0.09237825653166586,-0.015285248535159779
MMP9,-0.0327815245055812,0.07525296796784783,0.050586188553144486
NPPA,0.0885590072865454,0.025393615973873854,0.01892153825292762
APOB,,-0.019882989195211958,
C4B,,0.02870835602927014,-0.01886964041921856
NTNG2,-0.0025504261514009935,0.005443930595380156,0.04144791970720508
LAMA1,0.08409773595633478,-0.043239116237597054,-0.002035562859417127
UCN,-0.031092135664392277,0.014071129336348145,-0.004792549455061257
ARTN,-0.03144735052805109,0.05516649823541939,0.048646723050143496
PDGFD,0.02065061280241593,0.07092014718731643,-0.025754658676221936
EDN1,-0.03650240586561455,0.08207667339904803,0.036332604767869016
ARPC5,0.02212020926103658,0.0464262856075024,-0.005094082700048817
GSTO1,0.009959178109924319,-0.004373679745845799,0.002108681186606183
PROK2,-0.02035573591859867,,
SYK,0.044547954742983,0.0006909937743504075,-0.032895476867055955
ST6GAL1,0.0010121974181734141,0.013768295588762417,0.06938122149596099
WNT3,-0.02507587337301082,-0.047690060152188025,-0.006444093517149095
HSP90B1,-0.017138039997740894,0.06838156976388116,0.011138033417896686
ZP3,0.028441413009053652,-0.029622823386617217,-0.026707999919245867
ANGPT4,,0.014035858579744962,
NRG2,0.01693750167804262,0.016345979811162478,0.011870094494387045
MELTF,0.0558256133020218,-0.0010316899638743934,0.05723527190443662
NLGN1,-0.03156414339123057,0.0087517149011706,0.0786507633911711
SLIT3,-0.0029061072073981353,-0.025461921215270994,-0.02198692721004977
CCL8,0.013082912727008952,,-0.03293592046629457
S100A4,0.03994627012130979,0.00285542321903051,-0.04866355781564468
TNFSF13B,0.02216505199619168,0.049656606430896526,0.08704558433765766
HSPG2,0.0008227070982391068,0.04745322263700071,0.02627848854367085
FAM3C,0.07966408813660217,0.06290566582407807,0.0029157270875946463
FLT3LG,-0.01933694558008761,0.01073518595232252,0.024423061121262316
A2M,0.037532530440487454,0.02725963382759274,0.048453551757620075
VCL,0.0008785596878758573,-0.039859789155331116,-0.007859829075535186
FGF2,-0.020671313765265934,-0.03652522954317689,0.049504556396995025
AGRP,-0.015499925442905188,,0.07769384802510526
CNTN3,0.013852885395587166,-0.028411425227038743,-0.006085810206408724
RNASE2,0.007204335488862572,0.04022537981078377,0.08168391116698805
