,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,0.01987254181989008,0.0013400670365384254,0.010487025117415736,-0.0871512707562444,-0.026615521254581276
NTS,-0.029675963912317183,-0.018341392883928494,0.025281070117060458,-0.01896275184500815,
SFRP1,0.04188166001016491,-0.07224323470409214,0.015477047168666503,-0.0185221055331598,0.02559172126714957
CXCL13,0.04550168507518272,-0.03868002212070334,-0.03977163773073512,,-0.02331840233833437
MICA,0.01190859526736924,0.012640396731576834,-0.01930561165501221,-0.025132103807831704,0.07838028881317696
TG,0.11172321181019682,-0.004786817060519262,-0.02006651946454134,0.04070911737134969,-0.025697000048154856
ADA,0.024710316892445093,-0.028422081449275136,0.03922659834255209,-0.013335697218585477,-0.02037206609798401
LAMC3,0.026227978082135454,-0.0695816085522907,0.01704671109131006,-0.02233387230656318,-0.09114906443136117
CCL7,-0.01906532970600425,,,-0.013418606051688015,0.024471608261187612
NGF,0.09590533967680481,-0.014852418672215633,-0.004178047396947414,-0.04017490208838647,-0.03258012475942409
TNFSF15,-0.01858655561147061,,0.03451475659195826,0.03382885113258663,0.039300212263279705
HMGB1,-0.047503811987257866,-0.00896550699436615,0.011779491470026224,-0.01069209751097839,0.06954624674786564
ITGB3BP,0.0034861184007108116,-0.030390278251155017,-0.010355828996913263,-0.006569792318485857,-0.011733852859394966
AANAT,-0.016725673719534907,0.05991400736867599,,-0.014197444787786631,-0.017553394961093947
RELN,,,-0.018288229850389477,,-0.010988099751386218
IL15,-0.030642119533205673,0.040345828919199724,-0.03693263548496325,0.03892901385830444,-0.01921361028409734
UTS2,0.10804644673830528,,,,
BSG,0.025481937299761545,-0.053849183576483814,-0.05076435851077124,-0.004878985880476508,0.01820854910895105
ADAMTS3,-0.011425785150034676,-0.005796309158687693,0.02165779216950542,-0.07373381548277134,0.0385675720120518
CD34,0.019909069931526902,-0.014151777973461878,-0.018600837318278243,-0.0018269482452099302,0.01719341950683346
PLAT,0.050498373341419614,0.03835681010573485,0.0012939376150853548,-0.042690339984330236,-0.018248219920804585
NTF3,0.011258622971113215,0.03180517379480669,-0.037873684749301,,
LTA,,,,-0.01910762107808056,
CKLF,0.07584380636716508,0.035028689174774405,-0.016190464348251214,-0.025145894865654835,-0.031719354849235895
CD24,-0.00014859494095867748,0.024347800587049242,0.01815097836849161,-0.006685236055578141,0.03728109843102879
HSP90AA1,-0.100273379465626,-0.004199414596366784,0.01856026509105229,0.060431900871027344,0.05056913218200841
BMP4,0.018357426518680147,-0.0416743468994022,0.04684055713961975,-0.03288114529393187,-0.03632557759659336
SCGB3A1,-0.029018237797153297,-0.015051330670885873,-0.031442293155702954,0.07495633879227935,-0.03527364893995792
IGFBP4,0.006013521218803223,-0.05584535046361882,0.04690138139891451,0.00897175081291645,-0.05972360327486181
RSPO4,,,-0.02117504632992289,-0.02520095207468805,-0.022134135740117068
LEFTY2,-0.016184305942302534,0.07531488824366253,-0.028796664061289348,-0.025641618540693863,-0.03328012191854448
PF4,,-0.013798748387069433,,-0.019107616656435317,-0.01733892097841969
ANGPTL2,0.062484685499923566,-0.03126056244553682,0.013023418041041986,0.022635174209216805,-0.025153632385834044
LRIG2,0.014087030640951539,-0.01447237198979491,0.0016150317134324414,-0.021871239264027665,-0.041925508662200156
ICOSLG,0.0006739814194673497,0.021328319013940836,-0.06397680347598686,-0.04253771812226414,-0.04143543513433802
WIF1,,,-0.0007362749814915228,,-0.031816549537651735
NPPC,-0.02846109913066624,-0.026108157016504117,-0.058241474529149656,,0.01430961589117482
LYZ,0.015389779199144655,-0.039832516376901335,0.03610607845892559,0.0809255319148526,0.0012991440640297979
EREG,0.020932611172664872,-0.03476005278370898,-0.0263738772166925,0.12094777376208762,-0.019962234403098123
SPTAN1,0.060954858893454616,0.033078741630866645,-0.015868883831497906,0.02278260815259866,-0.014317370422675743
PTH2,,,-8.010654331457198e-05,,
LIPC,,,,0.011413127362181407,-0.027039009375970084
COL8A1,0.013789127890812068,0.024883446149381754,-0.05509947782953874,0.024147723249750033,-0.05448951155437663
GSTM2,0.09618346851625845,0.019430660372459413,0.014810073764921385,-0.0035982786532417752,-0.00122913587705682
SPX,-0.01922254364264987,0.12450753437230207,-0.052110635915402825,-0.04942138249236303,-0.042560307607342716
MFGE8,0.036388894328624785,0.019528663061886893,-0.037753254159080006,-0.005014636407572528,0.05365461438744096
TGFA,0.03309181904307773,1.6435971509403823e-05,-0.09626324654555575,-0.07978575457029662,0.03879134576404712
SLIT2,0.001987457386479458,-0.038776048147718206,-0.04656622306192919,0.041053382451326906,0.014422864447804268
PLTP,0.003485751988042378,-0.030008774888291626,-0.03389267523893891,0.022006406007157142,-0.0450996607165073
APOD,0.09891671200983013,-0.03551384920847059,0.030581267900483437,-0.05825038883913465,-0.0418953800760215
B2M,0.007126109107153264,0.04087909962460451,0.023135622822003023,0.06261878236148062,-0.050855124556150634
OMG,0.08257457845821964,-0.028912801265403496,-0.03410664143909301,0.06349173979171513,-0.10145711875065584
CXCL3,-0.026758023619926574,0.027218044118381874,0.01902393368105297,-0.054613114584478234,0.10442076653852543
CXCL10,-0.019687398766706672,0.0031536296113411437,0.07532322154892754,-0.07881254123957898,-0.014494940098808886
RSPO3,-0.03337037123226585,0.014263006072674299,0.01133292096553615,-0.01361726126208146,-0.008656327745934507
CORT,-0.021739521261370392,-0.014439688850448293,0.011281487886784005,,
NCAN,0.11726493053704339,0.04268070048152012,-0.043638386682344626,-0.049167931633253385,0.005804434571972174
PRG4,0.1235831865232697,-0.02130664452181618,0.04183217847867657,0.049023792269008715,-0.002493969715402961
ZG16B,,,,-0.016979259305776394,-0.01479187787106241
TGM2,0.023880389408340034,0.028265382522965725,0.05391400367143333,0.08206780024368018,0.06262481389114287
VEGFC,-0.02453598407525642,-0.028931873791740725,0.02083383655311656,0.026500735232532532,-0.0410891463619409
WNT6,-0.028461102970578977,0.03241135886554615,0.06572446451228574,-0.020505945244731188,-0.015284447724400789
NRG4,,,-0.013921897845242897,-0.013617262788251564,-0.022985465065277714
PMCH,0.07157719904228635,-0.020259655972071265,-0.016099479161252397,-0.0293639916356028,-0.029436196023446385
COL9A1,-0.028679236858241725,0.020854246169217265,-0.0028259512238024906,-0.008264593073717338,-0.06551979238613526
GDF11,-0.056672977942635455,-0.016028741162554257,-0.044498237574032234,-0.010027828116755576,-0.03242270075028052
RAET1E,,,,-0.014938040525449984,
IL24,-0.014448213672124597,-0.01357873435957924,,,-0.02569698529222013
SORBS1,-0.0014286688023816016,0.0225811004870841,-0.022029440315926963,-0.05231241522998911,-0.06786413528327931
DLL1,0.07054855162681932,0.01225810302714562,-0.014081396418010114,0.006629884401545615,-0.04448741327024452
TLN1,-0.0391448844662307,-0.04601290395145521,-0.014907067393028382,-0.023587779168519757,-0.01830507520843371
COL2A1,-0.03158568913887095,-0.01022016469736866,-0.033916146532857704,-0.019817717643550465,0.07791156335601772
SHH,0.008326516819305305,0.012199461899717729,-0.033134529606628736,-0.013512557939219383,-0.001112240973950275
PON2,0.09004964766395825,0.041712534543646575,0.03256631187717639,-0.020811436382378003,-0.02923904294629372
ICAM5,-0.04038673144838532,-0.04333834754659068,0.022769870020927986,-0.0015642220805918595,0.047322984520862414
HPX,0.047046848822679725,0.05888404503374053,0.023821351134924923,-0.003899569323807658,0.04305178174849868
SFRP2,0.026093740783331036,-0.008782011125538683,0.029201267167338035,-0.005000778656810476,-0.04124633232098404
CFC1,,,,,-0.020338519991487093
CD70,0.03508118724479171,-0.04375623172976939,0.010148860870112596,-0.020775594835593734,0.10444105647315112
HP,0.028636257087650073,0.010046680063961467,0.031367029387360086,0.061441178334706054,0.12035332071318376
CXCL2,0.013094108494875354,0.0016811578664789081,0.06295661645890323,-0.00858591975497714,0.05086413988333728
NPPB,-0.03806564978317449,0.06534331145049631,-0.02406233556263315,-0.013813196541123075,
CCK,0.003966953673740451,0.01650703726245364,-0.02072910612163482,-0.01791944486093331,-0.058525393375302
SEMA6A,0.048142023892517004,-0.07614716886337015,-0.04964149482603154,-0.03369395029017141,-0.024753199050254852
IRAK4,-0.0029175515293270535,0.0029895255611358086,-0.005627389368014656,0.019418417622521878,-0.03732922057346603
GSTP1,0.019549930306942756,0.026766297282681397,-0.008909367691904667,-0.05771894614009107,-0.0249549794977399
VCAM1,-0.026141113383399178,0.0020495656792768762,-0.01193598778130175,-0.009171599763307935,0.13481814164555472
NXPH3,0.03442128948172875,-0.01583035603644716,-0.005208307121725857,-0.07266722734870429,-0.014775496523144334
MTMR4,0.047113847020196026,0.03718048855998217,0.047219271010238505,-0.026234900810666588,0.01948074444624961
LAMC2,0.07801185798284638,-0.017832688333875798,0.03295135903804563,-0.026318375397685955,-0.022134147924899237
IL10,0.01960588547363443,-0.03182120481722352,0.04486575045731195,0.038163772797850666,-0.03850406456879051
SEMA4D,0.0540509686012245,-0.034863408529036174,-0.04562679438481126,0.021239458329446324,-0.0003086314638778178
TRH,0.004304543537733256,-0.028602938946304623,-0.02907413399994667,-0.015471706459379531,-0.013143021909008203
SEMA6D,-0.04036221913108483,-0.04226888665699841,0.019410389643101815,-0.01417911742191154,-0.022920406858175684
CEL,0.0774578068979771,-0.022169084426405063,-0.019129377954142993,-0.025816126290056713,-0.023647317308214167
PDCD1LG2,0.023585157198002173,-0.040801164097230135,-0.008990938249699447,0.016096994345077352,0.0949220234119514
SPINT1,0.0214964737052111,-0.02591448366700628,-0.022903758504669712,-0.02874267252584798,-0.01408360155416064
CTHRC1,0.01707291340918577,-0.06381443447616107,0.006785199963379862,-0.025720488651554158,-0.05381347143075645
PODXL,-0.008512519774641767,0.031449688632081745,-0.022396780417008162,-0.015512794811197208,-0.07882090747384236
JAM3,0.00817381581040169,-0.05185616976368287,-0.02101006087042228,-0.011910451183690511,-0.05442565911037083
TGFB2,-0.06346824675169037,0.001705173552872931,-0.019229083140712897,-0.029100833924186886,0.020145679338887917
COL18A1,-0.012200932829064665,-0.04209092790235411,-0.02314832384526043,0.03419900893643975,-0.07189328980603417
NODAL,-0.0011980846776234464,-0.01677293557643347,-0.017870710229574732,-0.021174437278715673,-0.019626206565456966
INHBB,0.03944699483095286,-0.04957435611900493,0.004448484499176065,-0.046766684285808456,-0.00037771635655246746
LCN1,-0.02297364267167445,-0.01583991615213656,,0.011374985990885635,-0.015525216328959859
ARF4,0.08440661483411904,-0.014285233853070503,0.03745076654989826,-0.033379243293123854,-0.021139051856492005
CXCL14,-0.033679768258018904,0.03694970441340466,-0.009185891752900513,-0.06245207171891183,0.07463497005395649
LIF,-0.05119275773021382,0.052851742816233914,-0.03376311098499358,-0.02368596310048081,0.004237813934296756
IL17B,0.1297518789041626,-0.025362183969219475,-0.022232824108156142,-0.02642799890760458,-0.0175533914358919
MMP1,0.02289771382865618,-0.02610815532387752,0.00711700634339443,0.007623812651135247,0.10264726087395265
MATN1,0.1234560121523195,-0.013372443694311386,0.010991127652869385,-0.018816901162069636,-0.01599658187875832
ADAM28,-0.041473161694259415,-0.045916215913283306,-0.06444393548149402,0.00889871075876984,-0.04539659158268594
TCN2,-0.0335507610471713,-0.003468841160753477,-0.022935237685621293,-0.014239871227395019,-0.10386099700293365
THPO,,,-0.01987623690819586,-0.020369941953850775,-0.02397233236095309
CUBN,0.09190863792824955,0.01250614865900251,0.08794656532219079,-0.03436931660776556,-0.0014881884459524521
TIMP3,0.05478364248367347,-0.0978513610426208,-0.07036741394621389,-0.017686311902524295,-0.07447257163491103
PIGF,0.07384155461747485,0.007881778567113387,-0.022645964204540486,-0.02424843131925328,0.02812710984870765
CRH,0.0653619829803545,-0.004246159189222472,-0.020487335733890867,-0.02320076591210756,-0.03503503917990743
BDNF,-0.01395976136676421,-0.03830892289580553,-0.057655776272522004,-0.0014827366992963642,-0.0807898220180694
CCL5,-0.037333076739066696,-0.023980375590283147,-0.031024567299728165,-0.04089425024433515,0.03891372591272347
GAD1,0.0643762850085546,-0.0036082274277181086,-0.036401320794475445,-0.05065022809231408,0.031109357230738533
COL14A1,-0.04306844106899678,0.01860739130058394,0.004172215948632087,0.04128499535319977,-0.029323797676315468
HLA-A,-0.0765251207846161,-0.02808574118036144,-0.0075231643677280205,0.08819385272993231,-0.002619222246073609
FGF18,-0.02363524933958523,-0.024726166657055532,0.0001574694294285068,-0.015471707700662403,0.07122473529349872
ADM,-0.061517892430412634,-0.015404469372233645,-0.004882029222983175,0.012300107125087268,0.07944605462317558
CCL15,,,,-0.01341861088766559,
GNAI2,0.04577679030394475,0.01593564531590575,0.01260505583907544,0.026731933684719753,0.04030421367018759
HDC,,,,0.001015126123293607,-0.01599657463405778
COL11A1,-0.006188873862156397,-0.04220861336130785,0.008292144817685242,-0.011430238654346626,0.004715231512406268
NUCB2,-0.02293617845798833,-0.047696266651058486,-0.0012961739176019257,0.011527774445169814,-0.02835210872507111
FGF16,,,,,-0.015762544760159106
CXCL1,-0.017716884232651824,0.01968308062126396,0.16654891950446568,-0.03375612011404626,-0.026808613846543903
VCAN,0.08538510189061745,-0.06833680178564112,0.006161012729360145,0.08913064214208544,0.017575954723097916
MMP7,-0.0005680532969769596,-0.012562531319014133,0.05080519560085623,-0.007560843248144521,0.13093798017042355
PTPN6,0.016106365595987788,-0.007725355929191657,0.0141857532071959,0.06896471284079492,-0.07748761146855235
PTGS2,-0.021386258897377167,-0.0005290460289822249,-0.013565602935138353,0.008552418016164342,0.029218233047859976
XCL1,,,,,-0.0284688031048821
CD58,0.04721908068808364,0.017413103633606083,-0.04206089812496205,0.03807837135667226,0.005896409405638254
TNFSF14,-0.018906956324991113,0.037725610280535164,-0.023246801148780406,-0.03218424732533389,0.09335247391968174
CNTN4,0.007443258907756101,0.05408416540082925,0.021838994393600427,-0.022832600898789697,0.08079279254156504
INSL3,-0.021026893480538093,-0.015647094366928422,-0.023246798902765098,-0.01837312199112038,
BTLA,,,,-0.017765890297203855,
MFNG,-0.021260793750301193,0.0014049924724860918,0.0008383037783355932,0.018703327738794875,-0.011982596422311084
ICAM1,-0.04784688159343086,-0.007869677204647003,-0.03079192211790063,-0.07683566112052133,-0.0064041369051848285
PROS1,0.01566723489056264,-0.04372265798943985,-0.07392820256228597,0.01574921642689096,-0.011457337419630481
CLCF1,0.027251665542863925,0.09066360335946634,-0.05000196517307328,-0.0028461139991725224,0.11009877572229627
PSAP,-0.03453369124015955,0.0014767111772901443,-0.01017486729667005,0.03638317752520284,0.06985001827813048
EFEMP1,-0.014027077438132618,0.041524756773147306,0.009182692947278394,0.0686863741245904,0.04821869089164497
C1QTNF1,-0.04703025905378069,-0.052794883174983105,-0.03454382536676172,-0.008967039054800192,-0.007895114937638904
ALB,-0.031168976263917878,0.02135418255424691,-0.038914564638428545,-0.020775601319403966,-0.02264827789367771
CCL13,-0.014035219670608107,,0.13497852070987973,,
EFNA3,-0.03458762906733329,-0.006366481592533311,0.03781595404257548,-0.058709717380504886,-0.06218336579333229
DRAXIN,-0.006267158342061402,-0.012088576608245308,0.0565604961962848,-0.03531468126496189,0.025186873007137848
RAET1L,,0.06145353000611034,-0.02824269313364071,,
NPTX2,-0.04742515715294199,-0.06714290765171904,0.039682801901021574,-0.010650691289270896,-0.029574312864728076
FGF11,-0.05067991337127356,-0.0022372654012157863,0.029151149482718394,-0.04268846628637523,0.03487007500284266
CD59,-0.019637732253054516,-0.0022199586493839517,-0.04125634053449377,-0.0024091789283526427,-0.038078975223540014
COL9A2,0.041670861832948915,0.06525940247489906,-0.016715749988977627,-0.08259365809101904,-0.027563100966148637
DLL3,0.06855007660349945,0.05182778490010694,-0.06335322870541389,-0.059151321442571195,-0.03659152467603519
FGF5,,,,0.08266402671254089,-0.02703900123189108
LIN7C,-0.03741165890028275,0.019957860999028233,0.016013169127340333,0.014981878267711714,-0.04737866305459211
GDF7,,-0.013578738661597225,-0.01889829060433478,-0.01031681398231283,-0.02445289679576272
PSPN,0.025909142423328372,-0.0006396794933124892,0.0780757327715359,-0.04680865257415717,-0.047998852210792496
ANGPT1,0.005595822184126556,-0.044111080608329384,-0.05536379297059201,-0.0003935673562016136,-0.04179233432684315
PNOC,,0.09797685632683331,-0.022404695378307377,-0.01896276754351084,0.0015962672199231619
L1CAM,-0.04465704165362865,0.004517513277985876,0.012762856994624254,-0.023078593505626622,0.01022800399415902
APOA1,-0.043745270896527716,-0.03237623116949968,-0.009886627141066206,-0.019437846156058588,-0.013192834475914524
PSEN1,-0.006927776911346068,0.0769475233042098,-0.025098255259688916,-0.030461250842982096,0.033159710904074394
CALM2,0.06321023837651768,0.001836524595829969,0.014792856839891502,-0.0786068594459145,-0.05769054199462989
CLEC2B,-0.049646889668757854,-0.012548138680017869,0.027136529012043737,-0.02727470274015031,-0.06958469482434029
NTNG1,-0.0073240544841311865,0.02967795969475678,0.0048713096387068095,-0.06197649727111068,0.08516220871024116
LRIG1,0.049833479863982795,0.08571069843489994,-0.044251021018599845,-0.04036150197290111,0.006094854581093633
CPAMD8,,-0.015254616260332018,,0.024354270398924623,-0.01733893656395816
GHRL,,,-0.020442170416082144,-0.026427995588877217,0.11924138523563378
NPY,-0.039467593238385314,0.012400188133270098,0.005675149449402449,0.04717477871661401,-0.05167020032543949
MMP2,0.054543874662589774,-0.041340522157302224,0.07945291319095768,0.035004104010202264,-0.0757712144991042
PPY,0.0013679860889770218,-0.021136262635046525,-0.011164574012018745,-0.023432162952174998,-0.031038821645177846
ALKAL2,0.00361818253444104,0.08399157362586974,0.031235171021888674,0.036367028393684595,-0.005151169472945507
CSF1,0.007880242456246243,0.046598806507225886,0.06811302139289797,0.03513142093759056,-0.020748372541078364
SEMA4C,-0.031088746301520618,0.022543574525203395,-0.05291360252046872,0.05356314807302077,0.048930682278943746
BMP8A,,,,0.08483694135005072,
ICAM2,-0.014053811742442338,-0.04598801977486097,0.001929299769102247,-0.023847780705655165,-0.05325049463135567
SYTL3,0.002485619591717494,0.006499138262042407,0.04198503389471722,0.04368651647124672,-0.011333788348696007
IL1A,-0.022859530318053257,0.0377491579157083,-0.005360432227036486,-0.008907195384509006,0.01191580280384534
HLA-G,-0.030959039635558364,-0.026974223901873286,0.04161589426407556,,
PGF,0.018463666016389324,-0.0400093889493956,0.024086237331200307,0.010495832601770455,-0.03068691904342759
LGALS8,-0.004312810802648393,0.031707838344758064,-0.024067396074377436,-0.0018572738709805678,0.03703194380559312
DKK3,0.04166880510630956,0.014032631488223948,-0.06025059937739629,0.04990837185645049,-0.04702815331976716
COL16A1,0.0550545588590431,0.01429519362151609,-0.020465748978959364,-0.022988616927667238,-0.06087913574378368
TPH1,-0.007590143326784046,-0.0113207703028822,0.053206725149095385,-0.06318632703251122,-0.036099949383725065
TNC,-0.03420335764346115,0.037431302643066315,0.049151932796225525,0.0479454018719543,0.12114823081319966
TNFSF9,-0.021873670003974603,-0.03411268281174963,-0.029206292085130318,0.07046431312063171,0.011492128990913692
C4A,-0.015625632402758882,,-0.01909760418890715,0.014587852270693815,
CNTN2,0.08680014150949987,-0.010851251943709476,-0.01711902270486827,0.0013911020413527428,-0.007583469686424855
F7,0.06716424824884282,,-0.018898292431753304,,-0.021431905429582097
LUM,0.018111690854153734,-0.07843237498626807,-0.001208302303120738,0.047117799796066305,-0.02920728163113377
BTC,-0.014243137902013592,-0.0058594131869545854,-0.01828824234041246,-0.036736094418033764,-0.030302477032754106
APOC1,0.0014720754881805147,0.019386836007212672,-0.021566650168089507,-0.010802145210981334,-0.02531248609017293
PKM,-0.08620468754934536,-0.028095910767482198,-0.0033624924851564228,0.05023400784007992,0.053094722617251816
TNF,-0.013824371101359123,0.01056348825463946,,-0.024354937497774478,-0.016680274281953962
GNAS,-0.019868806886425942,0.0031972264216716547,0.02502747316119088,-0.02655067715476481,-0.03096568021598956
BMP8B,0.049329701587296354,-0.041163224216490414,-0.012362962662361279,-0.013842211403510296,-0.02561484600201736
LIPH,-0.014035224832420482,-0.017660137024591935,0.023331407764042845,0.054921048316178014,-0.026597892917356175
CCL28,,,,-0.012805193105653227,0.016712222161770034
PTPN11,-0.005706349626930564,0.022490778206176273,-0.027347429081627305,0.05021548671422421,-0.004350057087287656
ADAM12,-0.03385414097426019,-0.06631689654003275,0.01805375444191739,0.0013348601003578928,-0.030882730793623456
EPO,-0.01524261260980722,-0.01834139859573419,-0.018080602475834564,-0.013617258654875387,
EDN3,0.00348010991230421,-0.059371993407349805,-0.04916216417706116,-0.024742459832180267,-0.02659788543219953
CCL22,-0.017251354483611255,-0.01677292818037352,-0.01586494157533229,-0.021042233035939252,
CCL2,-0.02370136551368018,0.01418463542420308,0.011706915951847977,0.04227206361663625,0.004788951974672106
DSCAM,0.05111068634697431,-0.0047635632803622215,0.0140471086899098,-0.049774122715669514,-0.0461110198450977
ANG,-0.035907759733798617,0.04091122379871877,-0.015373879014002417,-0.04513839356487031,0.07802911603227719
FBLN2,0.056135332772987705,-0.04584072101447488,0.044773941046214266,-0.04538932540966859,-0.04566234428158273
VTN,-0.0174233493159249,-0.012897301741933211,0.009523428676191069,0.03590406460328307,0.0529313742718025
VEGFA,-0.07957542564734638,-0.03231485097951134,-0.011877330878333302,0.06038362449985993,0.09405689680572928
F10,,-0.022027413167472296,-0.019211152581656826,0.043559930729838714,-0.02196042711963083
SERPINA1,-0.03854211291474291,0.030979058196807463,0.005894935378550658,0.04707061571252608,0.0064126494128280915
VWF,-0.007083582486928197,-0.0445933485066489,0.009315859226745212,-0.001096765368321907,-0.07216245515976352
GDNF,-0.038428509354664374,-0.04021137366241695,0.0352059653549901,,
VASP,-0.03831802742120965,0.06059510654195813,0.07369204411341027,0.0222565472314568,0.036463236060667634
ADAM15,0.06837769985928115,-0.051048668074573096,-0.0177715725643827,-0.038242439326288395,0.02622003475437114
WNT2,-0.01890694775657687,-0.01883753510084287,0.0495751431987694,0.04436429268548583,-0.04198814922679732
CALCB,-0.01654703746163291,-0.022309971217198618,0.06639609157523924,,-0.02569699788874819
OLFM2,0.05480465592348531,-0.021545041957102256,-0.02531442965866823,0.003709709573026268,-0.001646093885309621
MFAP2,0.05474732370164777,-0.016982792424751876,-0.000704391509063454,0.01133172720444077,-0.08536650965651153
HLA-C,-0.0020570293100921956,0.006344832654243765,-0.01678314797053892,-0.06090195955699843,-0.08291903639333292
THBS1,0.029868578952400374,-0.0126495393241844,0.023612094339341527,0.14554640339601216,0.044224353684703496
HSPA4,-0.0037113718077743663,0.030138345743131623,-0.025376072427686996,-0.033590048683234036,-0.025994544774459612
LMAN1,-0.0062328329663510935,0.01925105482575854,-0.03807209054310955,0.060608839821362726,0.08447466294255263
LYPD3,0.07839644539242528,0.03713577707531326,-0.002224037865265265,-0.02823919835774218,-0.024293610351016556
APOE,0.0690995922073922,-0.016746851504498738,-0.10043487084213304,-0.017845723511509214,-0.06448140813778704
SOSTDC1,-0.004274300990942414,0.03617452783554473,0.01728958771324572,0.013157305089047836,-0.03333050725121893
ANXA1,-0.04736757525313701,0.026263368989922046,-0.039527599834888044,-0.03518370235891095,0.013550535540002132
WNT2B,-0.0405618213157447,-0.032983032254110076,0.059522206862605766,-0.03539002274304312,-0.023474585696166995
AMH,0.01087455620370258,0.046828635299977744,0.0045713478207888665,-0.029178280207174542,0.03874881076202136
GDF10,-0.004755380699482788,-0.013357267576318428,-0.039130127664024295,-0.03597908622256914,-0.026892638763987255
EFNB3,0.02347780419378874,-0.04486146674159738,-0.01914301110220268,-0.06397675736659653,-0.06351337270882886
LTB,-0.0036255172218851964,0.0018142666424702085,0.07906438950527074,-0.03721048161353034,-0.04458337901323377
ANGPT2,-0.0549485855046137,-0.0019948357888139546,-0.0027441610023107355,-0.008676592580440186,-0.05206110181108079
NRTN,,,-0.016099479161252397,,
ADAM17,-0.034507841833821454,0.005166440006567667,0.07874474516342375,0.0946169951243949,-0.05853071886038956
LRPAP1,0.03848059198125932,-0.00837459573867557,-0.06904445000105246,-0.0236457909482912,-0.02621663177649878
NID1,-0.030680648924803475,-0.05946890955598216,0.020657802600491514,0.0327630982963173,-0.054388071070656886
MST1,0.05542777584325792,-0.007572257696008353,0.012326230112072106,-0.04761879936769583,-0.06308055075351664
DCN,0.03179625508598259,-0.07512735663291188,0.04926669191607132,-0.013002104176111143,-0.07507183281644039
IGFL2,,0.09761520874660928,,0.13781634600755005,
COL7A1,0.015982414848190348,-0.032755235397066484,-0.017324602516157632,-0.021281629647286696,-0.028903468205273383
CALR,-0.02860895186342387,-0.024762623273284556,-0.00011292897442985137,0.0542555942536845,0.017042220719027477
PIGA,-0.0017653690432375391,-0.02535785207787073,-0.007336976667676367,-0.068391260984699,-0.013610402382399588
CD200,0.0314309974087614,-0.013542321237253753,0.03544069316724953,0.01880093816258863,-0.012635261625086887
GRP,,0.05433180224240418,-0.017658497174149298,-0.016157755876856954,-0.02492556840996033
CDH1,0.054382823709566444,0.03257420786200441,-0.03126385481204495,-0.027398710745244793,0.012195961553660591
LPL,0.09386979156029016,0.05318130505129621,-0.034400182291124626,-0.03331483495768519,-0.00955150884420479
