,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.018111520860335246,,,,,,,,,,-0.02333108692189106,,0.041250619677711424,,
BMP1,0.03293808293390875,0.028849824411769136,0.06922740025397307,-0.032355353810672095,0.027943242536623374,-0.09613217219042136,-0.016830824600131567,0.1109156054894954,-0.023056509096278734,0.020715245228351015,-0.08111713478234771,0.025263545500766284,0.039594951602280666,0.025183133657020837,-0.008886592017466353,-0.020670420359647126,0.0163239962024424,-0.024949718978911677,0.018456390917558015,0.029061311085758056,0.06501716670642342,-0.06916231526533693
NDP,0.018120861037156936,-0.016119483949055248,0.02715925090665387,0.04724298228846755,-0.03922415373311548,-0.09124624239834904,0.0008101312082151772,0.0220949673171313,-0.01391688321377615,-0.0078163823903547,0.026439412749898764,-0.01925706367743296,0.03234169910950109,-0.11317486645783746,0.011049573220398711,0.0569422405401057,0.06825846372004996,-0.0926628652921205,-0.049385346569323384,-0.007324340950995999,0.04474898573279674,0.07839749865324079
TNFSF18,-0.02768624235032917,-0.024096571176677576,0.0033838277431467714,-0.025289796294195515,,,,0.04946874128699078,-0.015238831952174046,,,,,-0.004367109273402177,,,,-0.02406093812467806,,0.006551018039723055,0.20136149864827685,
IL36G,,,,,,,,,,,,,0.004467563654754594,,,,,,,,,
RTN4,-0.002189648096204862,-0.015390519073612849,0.06462892224004765,-0.040738402191630406,0.055216258755455876,-0.026641601805037024,-0.005248740943791566,-0.08064651126639215,-0.09782701627174505,-0.042776112033822734,0.04729037089919402,0.017782505893023104,-0.048689473353093156,0.022068218982935428,-0.004720753877760997,-0.016265167188494783,-0.0038832807167032664,0.007019748647993514,0.12158505518043251,0.06472544717807137,-0.10299775102409477,0.10970795382134314
HEBP1,0.009508179680725457,0.009310349326294027,0.05065377080546385,-0.04111604591117691,-0.008122156440817723,0.005394160021564533,0.02390615069145614,0.05563211412150808,-0.055711416870990904,0.002856895049029362,-0.0054419476894538,-0.0171672340537443,0.07355290962148679,0.08142685482981309,-0.08102678889140175,0.02332493410618546,0.09846445925460423,-0.05877447271276546,0.05609251579887051,0.0002641006453374685,0.02029341549535914,-0.00982055745480642
WNT7B,-0.024390712353415736,0.0487893259245274,0.0805000894436554,-0.01570923750571714,-0.04325966520743985,0.03843270357880656,-0.046971908410596085,0.02131103868496371,0.04672890317290475,0.025279512517546485,,-0.01578377820174662,-0.011225851949064648,,-0.03447726716091047,0.10436188213412989,0.03032594329060962,0.0053669455013430085,0.027361167536125042,0.06003823188398486,0.05688696760452536,-0.04192626131587799
PTMA,-0.05565258722148646,-0.027748659418725702,-0.022514600993973368,-0.004295705989369403,-0.02316255807508483,0.05866826263308248,0.06940855396904018,-0.0008572619062587298,0.06652020285472034,0.03969805666501571,-0.06881396642827974,0.09517344642520713,0.08028266530322176,0.09958982054280577,-0.04440962628538209,-0.11321614507435773,-0.03971370411356357,0.11130210541543012,-0.004533898184964382,0.0009426942222984492,-0.034188660569695495,-0.05916646979206866
FASLG,0.09318851208838956,,,,,,,,,,,,,,,,,,,-0.025987023948791845,,
