,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
PI3,,-0.027046225129868862,0.10427834237268793,-0.04581392999183465,,-0.032161813691922524,,,,,,0.018727370109040856,,,-0.07813038778109081,-0.016204875089231623,-0.03975848135407613,0.03102430213095472,-0.007156005636302821,0.050584487900972905,
PCSK1N,0.05539729431174368,0.029673931636371862,-0.02759281735373736,0.0696939863222351,-0.03131648112799596,0.03727281839651033,-0.04433642164805134,-0.053849881273153474,-0.011843964544518583,0.052924960991068505,0.01693315488738681,0.06836591696833652,0.08229575938679315,0.08841860818020285,-0.034321434321627715,0.019147075568054152,0.004840608620020045,0.04848183286516046,0.015071866219119122,-0.05637770916309244,-0.020056742625072822
NTS,,,,-0.050029736789893836,0.06246832569781348,0.05428754995828757,-0.0016916892604846862,-0.006554995884504254,-0.03435178017957102,,,,,,-0.010489208944039359,-0.034166044677306884,,-0.060374843586262,0.017534996609238542,,
SFRP1,0.014623631934347313,0.017180427652698563,-0.014034521812018712,0.06893802371364027,-0.059545521580048645,0.03996155185095827,0.05825257935483026,0.002971384125974851,0.06130980695103001,-0.03838336938875812,0.04659517724415056,0.03348278043326351,-0.017596079935279226,0.05704333175688616,0.0049679626874056014,-0.03631320968676149,-0.0024061363917494225,0.026280498713704158,-0.04674112434325865,0.026338084113973908,-0.08894726658349805
CXCL13,,,,-0.016884888987849504,,,,,,,,,,,-0.024892530630378284,-0.04026376236440922,,0.04692799694761822,,0.04922719124513133,
MICA,0.04848836568218626,0.1120800285043634,0.029484524524833633,0.014654436838340005,0.011710049324118786,0.004560193151010806,0.020506811289368963,0.02147315552250892,0.010344213624154192,-0.04991792222670415,0.08178557600882205,0.10782261998910403,0.015846374766325937,0.04832962591248714,0.013852274214673705,-0.01522061879328936,-0.004346771750612953,0.025612717503958937,0.04803530874150983,0.01382999803060054,-0.018550340255360762
TG,0.026226187979397676,-0.013640977775430134,0.05945105548207169,-0.025064233732349006,0.003683760743662125,0.012987883348046627,0.03444081281109858,-0.011178736370441488,,0.012391570300892087,0.011021299312128243,-0.020574649450505033,0.018019542987110525,0.05387754798459594,-0.03334819569988966,0.009019569115764382,,-0.02756195774011561,0.019307903695698323,0.09154732012670497,
ADA,0.015648094530357745,0.05530027444150402,0.02177744635786039,0.09131422011344008,-0.002391973120217834,0.017399293603826537,-0.013185918778772357,-0.018155166860174245,0.05664245174166291,-0.029756762793356942,0.03609659165212358,0.05435920793029573,-0.017818581917052486,-0.03590465912911385,0.028788114771194022,-0.006821895762488303,0.12438073779905277,0.07120245421331198,-0.004765062775253407,-0.00911215562512686,0.009416244111564153
LAMC3,0.10692514044741529,0.0813086718146125,0.013795536593454678,0.0033092087100752413,-0.017058791253423976,0.06902083937937285,-0.0024211177095577957,0.017261615849974026,0.03189760079788053,0.053960576497420934,0.03342608295570889,0.06469650416897696,0.11472895155376128,0.08864501545196483,-0.024754600223830928,0.055122881095990985,0.06425091345666498,0.07522371439688626,-0.06058296415388265,0.010295355135991825,0.03865618765002726
CCL7,,-0.01635265639788376,-0.010950152479877535,-0.02238624538968035,,,,,,,,,,,-0.03761524674563935,,,,0.09603354038152798,-0.0005518038909665046,
NGF,,0.04851819434286068,0.010474884630142851,-0.008905761276655402,0.05733472431731704,,,,0.06174450988048254,,,,-0.09025272222253732,-0.04084831647634272,-0.0229901888838773,0.09384214158059678,,0.04438195234767996,-0.025429811826666225,0.04848834294892866,
TNFSF15,,,-0.012193530351440926,0.02646864189489404,0.046763520060318316,,,,,,0.05205512977365561,,-0.040185381148085,0.02618041837098219,-0.012863484467866972,,,0.054166557457573074,0.026767795858637568,0.048319214641498485,
HMGB1,-0.06247806376565529,-0.003571692466206736,-0.02467410631096982,0.004959019558972731,0.027694683225286898,-0.017481290959316626,0.037083775389939205,0.05954494312706887,-0.007066725171256295,0.03565180713389698,-0.0659800389601045,0.03369108138981644,0.10254525632340424,0.03075530466910415,0.011532769692011596,0.007463220963229379,-0.0029058574638479223,-0.02586818220023543,0.013758554798784482,0.015754901356193292,0.006119136094595947
ITGB3BP,-0.009603861839871483,-0.02487761514808419,-0.0231718309955513,-0.030235843633388104,0.024886467474032475,-0.019992513348327162,-0.04338160251149366,0.00035463276340276935,0.008948374750371003,-0.0366852923787326,0.03955281068262093,-0.0548707672967141,-0.0035984345145978367,-0.028973994926995098,0.06569740788409505,-0.02076409514401701,-0.003804810528441066,-0.00045429615702937917,0.0178587142405833,0.046357750430585834,0.008778734915200015
AANAT,,0.03234533546269515,-0.011094866728739189,0.13129747754618576,,0.06901042711329741,-0.01853299185590845,-0.012885908475926635,0.03552349907814485,-0.018031395007942933,,0.04117794725834622,,-0.028629492845214877,0.02379392301517055,0.004571674866733515,0.022838773781985747,,-0.02387938851257293,0.01883576422650235,
RELN,0.018522693935289738,0.022367944995344335,-0.019258204000699664,0.05581608041322781,-0.06761972428082096,0.010567360138212597,0.0015871350956221811,0.0015554590946892889,-0.0063380626423391526,-0.019962310627326518,,,0.020420855035928887,,,,0.01209787484189233,0.004123605717922671,,-0.010625505151429763,0.01909998036031586
IL15,0.04191824309629284,0.025233329962609588,-0.021930126151171774,0.0645984612979878,-0.020822079316123,0.0029948970532514803,0.002216576071489614,0.024521300912663597,0.006102432191095608,-0.016723285472346774,0.04521770898808181,-0.02314302586772785,-0.018407470184561077,-0.04839638284206835,0.0007923181106864838,0.04477891333016171,0.05549007636259915,0.08228184042066501,-0.031742587365681335,-0.002394898153851639,
UTS2,,,,,,0.03553751909794615,,,,,0.01814533803872034,0.041103859697554444,,,0.03645161287534918,,,,,,
BSG,0.08168066329175307,0.020957049371219283,0.004332695184514235,-0.009891717266308081,0.049765770954201746,0.08455455182661548,-0.03245607615701227,0.03323539050088481,-0.04040664166437486,-0.029281810304561944,0.10069499989035768,0.00848627733732179,0.06911386207490737,-0.03186429462012196,-0.005358513058361308,0.028710505522451236,0.058989612586687445,0.02066965850614647,0.050660832542115716,-0.03644528310911081,-0.06322804701397916
ADAMTS3,-0.0260778371773529,0.04841798267884203,-0.01663046751797248,-0.012591943382712191,5.711867247594788e-06,-0.019556212686592397,-0.008188120973216266,-0.00892409929772112,-0.009631104696496353,-0.01595890229031245,0.044739821607150704,0.07176689644886489,,-0.03428090307895743,0.03403318480848111,0.04248427014941907,0.05356617831806312,0.005301979605895386,0.1272496515720347,-0.09022786377592103,
CD34,0.02966638239226654,0.08530770695799837,0.06058872819441551,0.0022474159550617515,0.032519061903058415,0.03055618983277928,-0.00982422155205386,-0.02410918487907983,0.006473944386954313,0.02506421252452145,0.035038735433548754,0.10088840153311131,0.10137448045258107,0.08575454052992552,0.020940695145701876,0.06634982812961937,-0.005252021652385465,0.07426878039195915,-0.048801825104614366,0.05887247400098764,0.10477691670270363
CCL23,,,,,,0.022575610975254786,,,,,0.10260132585222013,,,,,,,,,,
PLAT,-0.0012192120783122665,0.0562896640069326,-0.010667273885876185,0.008852857921268512,-0.00749294141637852,-0.024878547960944325,0.00629161009771125,0.03209790500954317,0.031850870726405085,0.023843769345793103,0.04953753114095105,0.09224759997641929,0.11332793645491518,0.06606063076417565,0.06637263125655965,0.04478694683702765,0.0421491892981974,-0.013852627265967483,-0.023750757977744518,-0.015480113978874206,0.023413220149950956
NTF3,,,,,,,,-0.020800930271891466,,,,,,,0.09476697003142238,0.03298555379407034,,0.005852445754402067,,,
LTA,,,0.00609146518640719,,,,-0.017849202597053047,,,-0.01672328753667694,,,,,,,,,-0.02986873348671928,,
CKLF,-0.012722153646041262,0.001645701074434039,-0.005284198488155346,0.03280655355874363,0.022209435045537452,-0.020681300162623366,-0.02276116475464335,-0.009510446972989804,-0.004192180178802822,0.004859301258376769,0.0850859338191767,0.12432069889923937,0.06647617686782141,0.05299535333875631,0.018488774011292165,0.044182916253385475,0.07385598627044679,-0.04382125505998076,0.10455371864894002,-0.004492675596757508,-0.05445056872978079
CD24,0.0029733985666076323,0.00282379191121627,0.012546783117501929,-0.002867989825744335,0.05655879107427307,-0.03805452185078177,0.011091166350976438,0.014124958064267834,-0.04310046140857216,-0.01081551923730228,0.06760928620842152,-0.055469543766444536,-0.1182490306199334,-0.06872584866025792,0.04752758896016431,-0.006872460401627903,0.07174904324081671,-0.007484386984954931,0.09744784547789638,-0.055249801892280404,0.01370779300016807
HSP90AA1,-0.050944718327538,-0.05260360812561966,-0.06144630198469101,0.06491972024681744,-0.012964070308862197,0.029014123996871945,-0.007072742144861246,0.0015712635789824135,-0.03585930650468123,-0.004247400883497309,-0.052940375024179503,-0.1003231467916595,0.003788809194586958,0.02889134570717507,-0.10629414006546264,-0.012758117568386131,-0.05435109193332933,0.1145441071039266,-0.02397708179460506,0.03655972767291846,0.07644282697612606
BMP4,0.0036365162724820137,0.05507719476767698,0.030372342681909418,-0.028983384319596343,-0.00741119002124393,-0.01671728846861993,-0.01310254822959213,-0.007341130103667026,0.0023933622479189853,-0.014249968236393953,0.012649009334050708,0.07936252374860908,0.03538553217756071,-0.04372563610079018,0.040371630343696084,0.020439775842482997,0.0594017334451446,0.012212410951693162,-0.041597064570346405,0.04655870127280046,
SCGB3A1,,-0.01635265476263997,,0.003460493643212544,-0.026579752512855635,,,-0.010869389832513407,0.023180759643717276,0.04472460904309676,0.1468804141585749,0.025909447413775464,-0.038318675338280046,,-0.024395737535068775,0.09632685468989909,,-0.008754366887241412,0.011429659052123037,0.032744242267495144,
IGFBP4,0.07238311659314173,0.11786434620604569,0.006245848040450114,-0.01187589240889613,0.038336714276965986,0.022493627060535634,0.009167412939649304,-0.000950889926891782,0.06578433172439742,0.04805262047464937,0.00594381532236746,0.07807662280403915,0.13122172415633362,0.050305593089491715,-0.010689878826955306,0.05856189850504366,0.055112979466449996,0.06448862050570148,-0.028509162581928767,0.04867261093120256,0.006874041006430093
RSPO4,,,0.006878362908779677,-0.020527356308191653,,,-0.02075970925216823,-0.010869388242619262,,0.007751665326943307,,,0.020989296699063447,,,,,0.03799254122500896,-0.012851480040830247,-0.0011942210874721691,
LEFTY2,-0.022789765032331533,0.09449974937486011,0.005009487539554375,-0.031861630113353044,0.06159568920990835,0.039267453091521055,-0.015396401491662284,-0.011918417143571043,-0.03435180279793906,-0.020644711704467564,0.04921188026596978,0.08762386021090399,,-0.03658606551144917,-0.03193108489673298,-0.03224532773628707,0.04551077085603714,-0.030070222567979116,0.049728572975228834,0.09927203452617568,
PF4,,-0.016963254331186426,-0.009553792307825755,,,,,,,,,,,,,0.007680354188501257,,,-0.002394810404967125,0.011683956540215423,
ANGPTL2,0.04067413057366533,0.08596432419652629,0.01730755502484636,0.02330626641347566,0.04136034091720921,0.01376826984267484,0.006466199565676507,0.052362521696445403,0.02010014582225827,-0.03698075605023118,0.10692962361187738,0.045067759801205774,0.05660708708043741,0.016840651785452007,0.06081953019293888,0.010865182674762724,-0.013333585304439297,-0.009980383116988262,-0.004783279448630974,0.034961393448365276,0.011189275066269136
LRIG2,0.006322658870629119,0.05648772384828923,0.00243850816883343,-0.024425901272944278,-0.0187701481873513,-0.002636568252444286,0.01799063706967191,0.06973772612357654,-0.035693320502747046,-0.031078105110890306,0.042672403417952996,-0.051985105611911664,0.04149478167075339,-0.02711553270083599,-0.0006335479700252543,0.042543469337416276,-0.014989398349963599,-0.022487818453966555,0.020452552544200565,-0.04784590725364673,-0.02580404745024296
ICOSLG,-0.025164757199152153,0.05709873810719779,0.08008357002148703,0.015708168252818403,0.1017040026956757,-0.07189369434080244,-0.028184292692484323,-0.020628069114257127,0.03939355179958648,0.002475399151445267,0.04081277325470909,0.007290634788170223,0.13186929691097912,0.08721396508816304,0.07145430287896705,0.11816982148173807,-0.05325174870078414,-0.06341747020493535,-0.0015522011957128717,0.08645288072831296,-0.05074753092691591
WIF1,,-0.030522622806993107,,0.04279649939128153,-0.0205371336434462,0.08133887301314757,0.05183883057188446,-0.0062939002993578075,-0.01844119661084611,-0.0032904850864332764,,,,,,,,0.02846807541470421,,0.011111482051886683,-0.031497088923840184
NPPC,-0.029442794241194434,0.014545264640226043,-0.014820287896008649,0.08305046484764371,0.012010427319244846,0.008502487893426664,-0.031249492752245162,-0.015105789687088627,-0.0288230096003361,-0.058867141655360916,-0.0509701676414125,-0.07124817362006822,-0.06105827769150386,0.030288739348417613,0.03526764179920782,-0.03936978546710969,0.013041383003413056,0.042419892324963585,,0.015823295937210848,-0.00037748857550992513
LYZ,0.010177764776416057,0.06945033735007947,-0.025050920997200535,-0.06301830680727606,0.06917729050740587,0.05656166638238209,0.003761264828717637,0.023739533827328053,0.04704287207547852,0.02531711621950885,0.03579901358596336,0.08105208293917787,-0.017074506568509736,0.05896404161456805,0.05630404660622397,0.010435408230175398,-0.04140330542217428,0.030971936592047795,-0.07281770377576904,0.01865545020922475,-0.05854446481747806
EREG,,,,-0.02888686084106187,,,,,-0.0031130981790045732,,,,,,-0.01579909946504235,-0.018478782388291967,,-0.03622530008624451,0.0030576240655255577,0.02644158603509073,
SPTAN1,0.01814608352378114,0.003681032257874794,-0.03744642603985984,0.014269857061042375,0.019885275499842463,0.044245070435137195,0.017250120028559066,-0.036073532463690536,-0.03217504716756319,0.01743707439199541,-0.04879437378430534,-0.0014999636161549545,0.07915013472609596,-0.07902916806829233,0.018717340486804873,0.06282539369603728,-0.009387976372877546,0.008074388166317281,-0.032907937075913746,-0.07892399863398329,-0.02580118674712422
PTH2,,,,,,,,,,,,,,,,,,0.005710254912318606,,,
LIPC,0.0923178002487158,0.044937681785135505,-0.017168876318322236,0.017434221888160652,-0.009328441467670883,-0.014535203997356458,0.0371400095535468,,-0.001012715976226489,-0.013039888914811712,-0.06890193350413651,-0.05136740558207328,-0.03793349311848207,-0.028551310888106543,,,0.029287978488467044,,0.01596169999197139,-0.026289103991557497,
COL8A1,-0.07081017369937473,0.041885160822203324,-0.027393939930696946,-0.03758992303101154,-0.00859950161592929,0.00791358265909513,0.013532866750355727,0.007869158364960929,-0.0002640371592371744,0.020987436373088194,0.08420258054746542,0.04740283344902464,0.009954220732235201,0.022267917782758356,0.10107345861450834,-0.008910015714301845,0.007953254425888774,0.026804208247553564,-0.02649911780392181,0.07364341733100312,
GSTM2,0.01175611159355189,0.01663519207289525,-0.0012974169182071468,-0.03129822721945752,0.0036955337358301967,-0.0057144555653037415,-0.04935709984119301,0.05452977269250392,0.16721755942901884,0.005724934421341605,0.028511209056735595,-0.012509456383778192,-0.019636251607532757,-0.0392707538548587,-0.026218042339150302,0.051802701978747236,-0.027267695998621038,-0.015812490098323705,0.07247407805113626,0.05343177263418694,
IL4,,,,,,,,,,,,0.09092070281508684,,,,,,,,,
SPX,-0.04253691992214488,-0.0130062910110479,0.0789903820850096,0.03548476063949142,0.007474852386980305,-0.010581279134445775,0.010722185381125147,0.011271283912083615,-0.07986354305451833,0.002505186423083577,0.014880926411581518,,,0.03400142916783799,-0.013557560137383037,-0.004532539107286143,-0.08612934077825163,0.007667312757335379,0.06141404206744283,-0.03831078159477354,0.09629681548412987
MFGE8,0.040868376664926105,0.0837781503363239,-0.0090147687425407,0.007166627426149633,0.028235719816565457,0.0026770716131485294,-0.026047234728991234,0.0065553032391233515,0.04213959328485802,0.047123392648089,-0.06422886054819264,0.14535797401929948,0.13474563869224568,0.05088482738826388,0.010640913394144847,-0.02773262623082681,0.036532296490953596,0.026196190325566592,0.0034198075278668062,0.03886750783864884,-0.01715041451585296
TGFA,0.03277193112196299,-0.03729636375741414,0.019823728479280635,-0.05561714423344604,0.04209255697661549,0.00012405765497155836,-0.0044341980789791725,-0.02807133212470433,-0.047347394748166356,-0.008828995279403045,0.014112737463214137,-0.027495790556544594,-0.016133262788397395,0.030845056144271698,0.026086497101122305,-0.011397310857937326,-0.0008520976491640645,0.06796130015759612,0.07161427893027382,-0.05224066499796053,-0.08466241190721935
SLIT2,-0.024199138475401942,0.0007531799973005167,0.07620494953513478,0.007354251306189978,0.0038032695063582992,0.008134219263349332,0.08504548412457585,-0.010854726241702538,0.014777161880981469,0.06472800587682796,0.07239447000865398,0.06315203011610403,0.036898043181883854,-0.00041753451135042224,0.030783537242034816,-0.025125138143762518,0.019053467593461593,0.012954366223073274,-0.017636544491298905,0.0682071988485222,0.05355639480883709
PLTP,0.02923289753676445,-0.01340646827462902,-0.035048336661352576,-0.08849411176773574,0.03266609951930716,-0.007882515608215299,-0.01587818211915373,0.0018596010885156527,0.055494797201365846,-0.0209744956054991,0.014596851335525116,0.10183126650632829,-0.03718319616004033,-0.07675632978514357,-0.003150480118011051,0.01948476378223664,0.03789726563638833,0.03376001512862828,-0.057044321835540895,0.01498874048630052,0.044306380175123866
APOD,0.037083577302582944,0.00018152344149844997,-0.04591904119560738,-0.01474371822812291,0.01806190952583184,-0.03778887944116225,0.013349520701115324,0.029568373157540902,-0.046969458864413165,0.06353007109377055,-0.04756739572612575,0.026591258584829445,0.06472394693070532,0.10989893776738384,0.10346204274846704,0.04794691558326708,-0.005222189093101962,-0.008056883420134263,-0.09422542815252256,-0.10274742588800467,0.0564250960809788
B2M,-0.01676508722426447,0.056424627316102136,0.052059721524210976,-0.04888822230750248,0.06987450437699909,-0.021130187108090198,-0.009197415282380862,0.07865975270461162,0.061899625711119365,-0.02185805342623038,0.11903380080912478,0.13126801522277037,0.12650655725454707,0.1651418709276652,0.06890735478339888,0.11139764981065149,0.11076011507035106,0.0635008831320544,-0.09238192678102151,0.08621182748378438,0.04130847373315766
OMG,-0.00771521468096406,-0.005630373862865759,-0.0006439732127442945,-0.01817168675873575,-0.009694775043896355,-0.04437771062671177,-0.005793656494710105,-0.018703184232812066,0.03867459309726818,0.05461099587914491,-0.027573369263042494,0.17497638034223797,-0.04236110806341781,0.02625728217131146,0.10261247662175205,0.03444640575144519,0.02908098133532976,-0.01636066104860357,0.03879427739046073,-0.041765291373121065,0.06521631205176044
CXCL3,-0.0525456710962477,0.02636885042586413,0.05932043863195419,-0.06787973287302257,,0.02258388797516355,-0.015326513615918346,-0.011627947884316618,-0.0381725928912519,-0.012043795386163791,0.04566610476032105,0.06438872775755566,,,-0.04860423514960232,0.03213828308707548,0.013810029340372298,-0.018038131126804576,0.06608379273960475,0.03243070234002956,
