,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.07900542746636033,0.027788338809955435,,-0.03374696059915404,-0.022927349176531345,0.03204550790165521,0.01965335108884864,-0.033841398901945915,-0.07512334299104814,0.05949813552305515,-0.01249613014159667,0.02426436083651023,0.017513924452883776,0.019917135337820153,0.030139963973172354
CCL18,,-0.023145813661238142,,,,,,,,-0.02704291380921388,0.018023973702925328,0.06838077969158882,0.023569284145472085,,
CCL17,,,,-0.021004406719404654,,,-0.0019423785276258213,0.008905406660502949,,,-0.01825654500041483,-0.029747135966672205,,-0.01674858787806014,
VEGFD,,0.0976998561307914,,0.0012620395795005196,0.027753946443403902,-0.024018665144520886,-0.018377779154462235,0.005939021516449752,-0.0275609369447475,,,-0.02060674907283065,,,
TNFSF13,,0.021495780811680142,,-0.014488369662541863,,,,,,,-0.0350315676806668,-0.03233411977355066,-0.01837667635345879,0.0031676722313799224,0.01631159824420035
WNT5A,-0.030363060255761565,0.003919988341504851,0.022168537808092213,-0.014198896682500666,-0.037079920720092745,0.048173193925948585,-0.02342121796945854,-0.003449428748500867,-0.021229688852014518,0.1019546954439235,0.07115406157478853,0.04966042107986845,-0.057092370141930894,0.03489139698239556,0.031849565957831005
CXCL8,,-0.00048734188773814826,0.01077673363647098,0.11457121855678853,0.10843999030660703,0.02195977082239291,-0.017114187041038918,-0.013519665201146103,-0.018951019419736297,-0.047613307484906955,0.14334930236234616,-0.026744592195826818,0.042330621024546225,-0.031095527170561955,-0.01090707673468994
GRN,-0.00300614678057044,0.0025107146755340946,0.06594943713831984,-0.0881965924470826,0.024778989878521108,0.018683468200134716,-0.046611901095132094,0.028470213500418593,0.0035828830460518423,0.06817814342264743,-0.00011572522532253623,0.0191098689471962,-0.011696914951201412,0.06379318673590315,0.04108832111422661
MIA,0.05997246168116585,-0.012946108156748834,0.03508336459356394,0.026446860339458977,0.09545492529417571,0.0399196351427228,-0.0074050275096577975,-0.021179207427873523,0.06635796004204103,-0.022927202472538807,0.010483613031336684,0.04020666622157737,0.08619688228226151,-0.05333816120859998,0.06251185730617273
COL4A4,0.09593101383605179,-0.02779793415282701,0.0034531218331505884,-0.010219892123331959,-0.024437137681813822,0.0933746744855618,-0.03511177162969716,-0.020544616934537876,0.13898064339420874,-0.03419069270173641,-0.029126412525614213,-0.020771225061201996,-0.02152158049162356,-0.03998093743816219,-0.029567352056931312
TAC1,-0.016985046226769048,0.018232295891549757,0.013416120304306816,-0.01642332704549331,-0.051267908239109046,-0.06622668411167298,-0.023167126023339646,-0.03640936083175141,,,,,-0.028234099932355792,-0.022017721833807777,0.00779597587451084
RARRES2,0.00399203652468616,0.015175878826145496,-0.0027528207458877977,-0.01174211310854926,0.012598832207032779,0.08319000791222472,0.024778657173374366,0.0037631184923308317,0.00595001914500076,-0.01173242154019454,0.07369204780631244,0.04304646044215866,0.07304610966681009,0.001356693945106947,0.02222816678340335
FGF7,0.005177832687522163,,-0.04513039148524751,0.025063825267801106,-0.031095052968146606,0.03594555344867822,-0.04521918881836493,-0.034434692240183765,0.006361962523815298,0.054814593309560324,0.045436090020761655,0.03524714022867739,-0.017409984828717237,0.00672930830022397,-0.021637482932462784
EFNA2,,,,,,,,,,,,0.06685629435332646,,,
HBEGF,0.013389357992672218,0.0571564029416203,0.07228068068032674,0.03983076778636061,0.08091037855178375,0.01042389539324321,0.07821396113369034,0.0065380701710232485,0.011020848312612037,0.054444049477995304,0.03290645199799094,0.00549230664742171,0.05068702338201016,0.03876697273704776,0.0658214307501343
CSF3,,,0.20883043496043863,0.020741375454993362,0.09125533841045462,0.036369372892868984,,,,,0.08093034846797034,0.0510041508329655,-0.02346130740735463,-0.01763367926095734,0.024188003273848267
PI3,,-0.024350371839728924,0.07076716225070191,0.057176445543465626,0.05726220116294338,0.07277371286692572,,,,,0.04985939829289166,-0.030632410208307436,0.08338396427926947,-0.038312126818431096,0.006810841059054207
PCSK1N,0.024741958278544723,0.03432273796547744,0.07679246476900596,-0.08689403555948556,-0.026007405399219034,-0.001327862208431646,0.006236116524798627,-0.04719374604047556,-0.020269282389058365,-0.0365441705766702,-0.07780842295256721,-0.02295867504886452,-0.0622921390636274,-0.042020735773800444,-0.007041666725012636
NTS,,,,,0.1381569118164186,-0.018372175445103573,-0.0010965140944930198,,,,-0.03225938911383638,0.0787814109300945,-0.04647119327819217,-0.02611307443550504,
SFRP1,0.04989221508466717,-0.01792973548386316,,-0.018327156758416355,-0.018527132481673786,-0.016485523991396703,0.019793115161921625,-0.006577178729790503,-0.020982142478382676,0.0012461896873062676,-0.03226413337460428,-0.013435158382669907,-0.05243106550137197,-0.025506272741580235,0.0468698570250886
CXCL13,,,-0.019288790367710102,,-0.018360624891628666,,,,,,0.0387356083621515,0.054861637117153375,0.037077425928524775,,0.08987784301613382
MICA,0.04109242657196657,0.056236669668442145,-0.045882525543261415,0.04556507130244782,-0.003012009680724987,0.02464587267464605,-0.03636348793075243,0.027996671535773236,0.019716207755517978,0.019456877100607093,0.012308950906588855,0.0737504025531102,-0.07438795838415402,0.060466093526617665,0.005355777555412875
TG,0.1447236849401775,0.021507123029813075,,0.08228302055669498,0.021247851921275287,-0.018040196876319248,0.045970770688824665,-0.02167494890624952,0.003538463925824318,0.020626108855018355,-0.02425838390770725,0.02519454519478064,-0.019309016516329255,0.11282934668981814,-0.015633329666153002
ADA,0.055785269216839795,-0.033009594712453724,0.04844784841438387,-0.001148589085330716,0.06224007808365557,0.019594723601598654,-0.009754559086806431,-0.015116024745893906,0.019105675188744547,0.003321008440723189,0.009137811505017268,0.00528371119961995,-0.002155707762815685,0.07667387285302354,0.02685948758544789
LAMC3,-0.021270760937548917,0.04693521052771738,0.05749555141463604,-0.04968219747749301,0.020227755643131208,0.044661047502500294,-0.01939481893502957,0.0027130727427894276,-0.012740552238426904,0.02800791295803981,0.06017479311770682,-0.025580106014571693,0.0189648082035539,0.0447268592438259,-0.005963001411627427
CCL7,,0.031283543645561435,,0.0668147010473901,0.005073243812995928,,,,,,-0.0273623528106462,,,0.0480599865822934,0.014978110182229422
NGF,,0.058091401277233196,,0.1148370158185938,0.03251543394184572,,,,-0.04628082422126352,-0.0016735132412843284,0.065583618038098,0.023280814150701948,-0.000747290655233437,0.0974944106965269,-0.011372166068509432
TNFSF15,,,,-0.015923074913602737,0.12436329721348591,,,,0.004062871915924561,-0.02300760338873278,0.03752681867798954,,-0.014569069119016379,-0.013435839617920636,0.053685744250466495
HMGB1,0.004086745483524708,-0.045850418987043895,0.013868248810248718,-0.10718706270755085,-0.047672010437385975,-0.018005598328148947,0.020709837752902513,0.037371018406386874,-0.00798824279763063,-0.1290518781048119,-0.03681338578914463,-0.1063452669680249,-0.0601903545056222,0.004715427850982648,-0.09354553865800859
ITGB3BP,-0.007021603008585635,-0.036188094896273316,0.0025914472103525056,0.06105959186357761,0.010061117867745717,0.01793929607104422,0.021700180806668447,0.06286121042407133,-0.012876331215156495,0.0359282637188766,0.013355753314891507,0.06935231057989562,0.0981810907281249,0.004806902096761053,-0.058476925101679296
AANAT,,0.01061605399480995,,0.005431646494988206,-0.016240094245865963,-0.013482976039256836,-0.02090085462650734,0.015606200209367645,,0.024898242938052387,-0.02400450411122647,-0.01103649540361808,,0.0014739632832151657,0.08445677099199986
RELN,-0.016307581070554567,-0.046114448788100684,0.07956263320498176,-0.025148567819683772,0.018557643535004983,-0.017026757986932886,-0.02442823062049759,-0.021428340777210307,0.10132743747171101,,,,-0.017597856611835074,,-0.0118760550111068
IL15,-0.013187005008345392,0.06627783275716935,,-0.0442861387492424,-0.04689495312950548,0.03309291669442469,0.016183328193243515,0.020856738569669037,0.046184836731324265,0.04329621132161936,-0.043977235036723065,0.006717723318840688,-0.03553844351686743,-0.031422835060821844,0.016495018588172806
UTS2,,,,,,-0.015104299588522658,,,,,-0.020441592082473592,,,,
BSG,-0.026906694639579183,-0.00783915134900444,-0.0019867760822829253,0.11289682806849806,0.028572385944782983,0.039459594011992394,-0.015454011723404956,0.04592341074234775,0.0185266482134092,0.03542695285572095,0.10895158942708195,-0.010448656127837032,0.09400744662317605,-0.020062804601608832,0.0025100735919425655
ADAMTS3,0.01139588506642972,0.12119508670562909,,0.02223018392277291,0.09217878628069108,0.031386793216227955,-0.034654910291077444,0.016110005781058673,,-0.03372631071325609,-0.032719944848496565,-0.05203637246275081,-0.05699680391575126,-0.008215324966091042,-0.09990330743733966
CD34,0.04385455747633633,0.04297456434431651,0.0030538772891991546,0.019979362970240767,-0.0025764354927131114,0.05987966660099515,-0.024256682391358662,-0.04157266333345643,0.001046630992925605,0.036184928958401134,-0.03866126849013128,0.05326863237458131,-0.020808839385199878,0.07719744385241888,0.05023679913230554
CCL23,,,,,,0.03447689122659274,,,,,,,,,
PLAT,0.06477451374225007,0.04589968460326852,-0.015078667512549554,-0.1369363141744434,0.026546631092428188,0.000619068694988492,0.060174984612004725,0.022613897037958214,0.015933339049290045,0.019816669196887075,-0.06212555993099332,-0.03577369464780815,0.006396288063903496,0.044431164204545785,0.011811353569862383
NTF3,,,,,,,-0.007123688589506643,,,,-0.057790809920437856,0.0005317276257643299,-0.07312656692798776,,
LTA,,,,-0.018327155901043158,,,,-0.017951444145981627,,,,,,-0.026312569798707303,
CKLF,0.038981271212118036,0.03046824096975761,0.032851199910180186,-0.049362857434106684,0.027872044505638294,0.03985878684163219,-0.05470017614482862,0.0034802075929107295,-0.04584995090547363,-0.024685504547581026,-0.014262865227752435,-0.012067959983136103,-0.054983459109814156,-0.024701449262024954,0.037863985057435816
CD24,0.06935757259989822,4.822239850164533e-07,-0.05783691978016338,0.029611404222579147,-0.015809640807967276,0.002982659319062475,-0.03496259059535116,-0.03896128946064387,0.01620247973911385,0.0008491368673960993,-0.049777472278885265,0.00524849589906036,-0.11042333102074861,-0.04048876906754104,-0.006878933456785806
HSP90AA1,-0.008947396263188146,-0.04348206122161694,-0.013903563781460496,-0.02952374057476673,-0.07595370838161686,-0.04263548476026053,-0.006278958278488766,0.00032715112374264306,-0.0282519873494813,-0.06577633111835712,0.04341848765058961,-0.06835374036951594,0.0557463741922785,-0.04531580575420271,0.008050395862615094
BMP4,-0.02024406714978593,0.038183220190642284,0.050958686275527,0.07824882308086706,0.017117245347281682,-0.041298815540460804,-0.02836376378506373,-0.015296484516971324,-0.02545143044202734,0.028982309343823086,0.024543000114504533,0.0049405406162342114,0.014767045297878452,0.003948601021676184,-0.049670992692125875
SCGB3A1,,-0.014722691322910247,-0.028394558820169554,,-0.019339947413649423,,0.047716921956994444,-0.012526280327145768,-0.06415268872056318,,-0.031307758960280645,0.020061313790213687,-0.030255359377471973,0.017227471242385956,0.030828175906715834
IGFBP4,0.05611055651769239,0.02202367243803955,0.11852070761578101,-0.013758676770649072,0.03436984493784193,0.07761326961947225,-0.037091116263423554,0.06401748034541305,0.00046454527728579764,0.03353694785796971,-0.054627057535886994,-0.043761689569580306,0.10026542759312922,0.09746222467486829,0.047278040270135456
RSPO4,,,,0.06423421799240135,-0.005781605633767168,,0.01491508972124903,0.030727625812485587,-0.05865825512265429,,,,-0.020375696943409304,0.09629421585979826,-0.03464466511296158
LEFTY2,0.029583081643099408,0.019656862607046386,-0.01827454857354363,-0.005786130430679801,-0.03464633018126832,0.014984095051624654,-0.01933159036176826,-0.022160857323050277,,-0.016242014742583587,-0.023227538994474124,0.014821527850596043,-0.02770960170532645,0.0792312508278109,-0.019369296586440564
PF4,,-0.01527242890987074,,0.08083458418953446,,,,,,,,-0.017951316332764325,,-0.026312563709783483,-0.007654328538395897
ANGPTL2,-0.0030079261597800843,0.0006440470482874995,0.0034716160004626593,-0.07254516196848122,-0.022876870766254134,0.07253022227099074,-0.08188664009587052,0.026038451053868965,0.06813582937462963,0.03402303319011883,0.007220696287096073,0.049081969394803485,-0.05123885353416029,0.06610520849728214,-0.0006002596983590243
LRIG2,-0.06027918733248649,0.05383096736448016,0.08560481953939106,-0.010407646791779511,-0.022644849052387322,0.03620624699034074,0.03701878034363456,-0.026984568524015047,0.010189558428518779,0.03633646689867843,0.007457389236397125,-0.0005931389460150018,-0.08968153256003616,0.035339742786403554,-0.005349583911270136
ICOSLG,0.09272176521212981,0.06867574209702222,0.025750375198990066,0.022807487388278213,-0.0341061237326503,0.0035808384999200748,0.001570544978499218,-0.017321464854556354,0.0560256050988922,0.01795984020336392,-0.003250445331759657,-0.008237432058273918,-0.027285256782382816,0.046617423253166,0.09603411852179307
WIF1,,-0.02748025690480808,-0.046045018645430355,,0.02700341466441668,-0.035697462803916294,0.02140561555977838,-0.02096577250630224,,,,,-0.018941183937742526,,-0.008716820391553875
NPPC,0.03825996046731712,0.028371519191894547,0.08153941209033957,0.05642517047294123,0.09845745459353815,0.009772191250010864,-0.0006302924300193366,0.04139903556865483,0.0499651132935546,-0.03372624593985677,0.0031262982912977225,-0.03396509395793707,0.0023669673497018553,,0.01865237690732538
LYZ,-0.010197277001801022,0.036969684783316276,0.09049232298423525,-0.01618051414263588,0.10727833192940381,0.05968343669428785,0.04688659848443319,0.018872870010607827,0.08562129138967269,0.02119034724254769,0.03515650050731999,0.039105176956589216,-0.02268869665325707,0.011994959594272804,-0.013062981066194407
EREG,,,0.06402021151213085,,0.07598648052611823,,,,,,-0.04634253736863067,0.08701932271456896,0.17480823495083062,-0.01733417021338043,0.0026780710950006967
SPTAN1,0.017887099997513742,-0.05785244017005502,-0.006872049046190125,-0.12309348964145998,0.004762020335152044,0.03738302250724765,-0.007532117846707455,-0.05630909957508018,0.022729327621236684,0.11333539951924396,-0.02326387326182805,0.013445543014817443,-0.05407397034983066,-0.08433586763410574,0.014884280299835241
PTH2,,,,,,,,,,,,,-0.032404146139261666,,
LIPC,-0.007111563914411939,0.01877349102280354,,0.02977514743113487,-0.021610830843057066,0.012758798715328005,,-0.028200040030706326,-0.04143953970636635,0.08547437889100976,,,,0.019384724061357616,-0.04232184331999391
COL8A1,0.09089657693434391,0.052089241838842004,0.05017522952825252,-0.020836243111813604,0.013414674030814784,0.04040349704625856,-0.017878521532815845,0.016326816183519163,0.003272233962711202,-0.06874317243849572,0.039541430351300505,0.0017007012132543215,-0.009302426297175603,0.07188275727136659,-0.013442961631167118
GSTM2,-0.028424266925165524,-0.04927639998676305,-0.04420247224411757,-0.017403381443446518,-0.006673470605058495,-0.01674600232999086,-0.02812346944881759,-0.004026268240239872,0.09289402611822692,0.05217886027912159,0.00868287849024943,-0.0027505951559743864,-0.04325841351713107,0.0144055579674645,0.06846525791252846
SPX,-0.023538137537274798,0.038751172438702366,,0.018914384167744144,-0.043342556746081076,-0.015328672005701335,0.021420332848037796,-0.033996985003909144,,-0.018665132582280985,-0.012325442386731835,0.049079902327245094,-0.05014348060434468,-0.06157626976007361,0.012990804022146307
MFGE8,-0.027006313651130508,0.01183274665535449,0.0367300403234947,0.00991066173781224,0.03060135781642789,0.029320855324397287,-0.03154156319403248,0.098852006609911,0.02522584172374024,0.02785545858201773,0.07215061755256276,0.034041789140368026,0.04364055172229675,0.09693143113271141,0.05098458628474893
TGFA,0.04679753738400951,0.041463577063706215,0.05304971714268641,0.11714998726959781,0.02161915296407361,0.008274076614945232,-0.03278051751072297,-0.016484629256969405,-0.02228078546938085,0.046131763476522036,-0.03929927492600548,0.022230294171815823,-0.0762008295895808,0.019035368205731443,-0.029649597739159695
SLIT2,0.02461169657129802,0.04034904734292942,-0.021104828957013856,-0.014221374446854352,-0.008292858265955412,0.023280743553143097,0.016332775865775195,-0.040379696557285495,-0.008738907947660843,-0.00044986984973620657,-0.039921528540697866,0.045331388112392526,-0.06338127032316139,0.018809155566066247,0.031437859431717737
PLTP,0.0025165441132349313,0.018695524267030146,0.03182609326075578,-0.09258058974456683,-0.010441318807193048,0.10685276212498739,0.008381995134629281,0.02222845901323377,-0.0036884806069705945,0.06593824121993998,0.028899177234529286,-0.06662747394150968,0.11382750823057247,-0.017780468524214763,0.007118580791653268
APOD,0.003425107178253852,-0.02643118315649727,0.026033839696219398,-0.027783505437907204,-0.03317170934507995,-0.03673752002553594,-0.012148243902138282,-0.02137959212060164,-0.016927461988225895,-0.053158218099056555,0.07040059455186502,-0.01376897645340003,0.044922110557462716,-0.09591424887990312,0.02232117008249748
B2M,0.11007257795082345,0.04086679214389255,0.04908088524218402,-0.04679157759305276,0.03050630761953329,0.10946161344802231,-0.01480051433640573,0.06900208049572712,0.014614987760106056,0.013298307019600402,0.03561130093694912,-0.03477404413896071,0.06184217486314367,0.068901636169086,-0.027614859783678364
OMG,0.011787999253123274,0.017856096358865883,0.019204241822172816,-0.10821039027251343,-0.06200446832295477,-0.07067968413509866,-0.014389616629859547,-0.020228039817108828,-0.029037620368706978,-0.05379997367146104,-0.026646197751351883,0.017768397859983753,-0.06843125226107355,-0.01813110033390207,0.006425085254288492
CXCL3,-0.015840924946774186,0.06332784885292803,0.09808601161581015,0.14233059688663866,0.05905685169635873,-0.017702503018469994,-0.018860451227691068,-0.012928290547308978,,,0.09522538242286545,0.04097393226564766,0.026682847699322502,-0.05059993753432227,-0.013969444103737485
CXCL10,-0.030759956835681362,0.01564845722354373,,-0.002911773356611391,-0.002614435567461036,0.1489173118315353,-0.02865040584336477,-0.020544618232451788,0.05004910969640878,-0.045492651705380624,-0.028255139527372453,-0.02407791922580637,-0.013523452770925029,0.028123918110493425,0.04234646467266496
RSPO3,,-0.019998905496215767,-0.026564253185589855,-0.014488370138331383,-0.021610817518919734,-0.02213976158285041,0.01239780511221585,-0.01350981445354531,,,-0.031676655103236855,-0.01970840366192885,-0.058531946468777844,-0.018751949076318233,-0.02355152253477915
CORT,-0.019670763532875904,0.004290580780716551,0.06883771174082383,-0.023725928792559726,-0.026227989972869025,-0.03831781770260625,0.02880208185955895,-0.03584111821103713,,,-0.031200323302084113,-0.01878514014676794,-0.03388751673938885,,
NCAN,-0.04222892605587585,0.0006433135623616713,0.10215100223904185,-0.1113194473069521,-0.033793076764697026,-0.0029360254545756415,0.05166480917031921,0.019622780440902307,0.06889044191656281,0.051625766494111956,-0.05722176249808286,0.02576387569441248,-0.09811486322766982,-0.051679536799014214,-0.02839373559025589
PRG4,,-0.022141171698740397,0.10831027190782505,0.08522636889338776,-0.01547326775672647,0.0408796729867827,,-0.015795206350906348,,,0.029071347388139934,-0.02771862382528113,0.015259481169772774,-0.032558375241738616,0.05590746959385192
ZG16B,,0.04593998447710431,,-0.0165961984691915,,-0.020706865036964592,,,,0.06001376056276421,,,,0.10164299666984578,-0.02315245832282377
TGM2,0.03174536883611938,0.041578723293523086,0.07613117795903711,0.0845800840788565,0.06750812869439946,0.09184723541308126,-0.03860931562919893,-0.0262736531775717,-0.020114306320664053,0.025961758580610898,0.11603855303820754,0.034364720657707855,0.031846670417598255,0.04036046510421163,0.000544815429900803
VEGFC,-0.019670764799414212,-0.028112622290029456,-0.02653773107661753,-0.025485353393964624,0.054434063808248,-0.02528637142536591,-0.014923184216341076,-0.01611963767586631,0.017181348185853255,0.06797878065993744,-0.022032327989561003,-0.037638574453741004,-0.02298989977789367,0.06445182986221926,0.12187298803780434
WNT6,,0.06488422219952143,-0.022287513815715945,0.010232706196931046,0.13622203456852916,-0.018860082923678943,,-0.014068405771338843,,-0.029777266090969996,0.014836394007948183,-0.034913022587791845,0.0563224931829692,0.0012693497322082842,-0.0030610045324764514
NRG4,,0.011649106816034429,0.032396670777192486,0.09901893988302465,0.011918259220977435,0.0388933270381273,0.05458662738386848,-0.018805437530624185,-0.0047209952564408715,,,,0.002247438933342475,-0.018751951177964334,0.006990032682107297
PMCH,,-0.01562876452568732,,-0.024113579255407802,,,,,,,-0.011881370245406402,-0.026356556619905793,-0.015491730370991197,0.08533065704833347,-0.04607395406830544
COL9A1,0.049637057027554755,-0.0053886756456745085,-0.011286756190639752,-0.01817618390276113,-0.04676242385884161,-0.04916039549059951,0.003347691655860373,-0.0214283489963412,0.029680418574408174,0.05309580978746027,-0.05685225223907193,0.07133341267124357,0.0484541350638286,-0.025286845454139274,-0.008199633147145467
GDF11,0.013129786811104731,0.05802610759586211,-0.0071734963343692655,-0.017629916657521137,0.028101239590618412,0.024515894492789767,0.027294865666275855,0.0006047255382571073,-0.08612820917373913,0.033862086661244524,-0.027336412424879192,0.0014057819773140724,-0.0243135330451652,0.03833783786918909,0.02240421783936989
RAET1E,,,,,,,,,,,,,,-0.020570757206019773,
IL24,,,,,,,,,,,0.02179885253561236,-0.017665091720623197,,,0.1131859334740444
SORBS1,-0.054071652802058834,0.010197315276272009,-0.004302610693103898,-0.10352317049064827,-0.010842202785717882,0.022185696340896538,0.011221889233258477,-0.05432180793383811,0.07118541361512642,0.13976765741139652,0.011767168171008336,-0.03277303925256791,0.08977619431419102,-0.04797319205188823,-0.019865763605480754
DLL1,0.07801396505102492,0.007047213629924864,0.012442208206248886,-0.08825286900491898,0.02525521760652615,0.01679782943107848,0.014059021785901925,-0.033410891630295474,-0.007198592359481134,0.019021323099651044,-0.03849914131841464,0.06967162233154531,-0.01991784431520858,0.004069549853407578,-0.013105534319017526
TLN1,-0.007050809460718346,0.08464351485210599,-0.009539515139659616,-0.04194440523004123,0.04156759694135795,0.08432646754058519,-0.011787146936134961,0.017948538277750923,0.03233491594491482,0.019169544874873812,0.02729521717872128,0.04235772124126968,0.057737746508124965,0.06710251191347195,0.05448110498069928
COL2A1,-0.01847587757686434,-0.030793441572134622,,,0.012076402866951927,0.02678056666414226,,0.039195478400801224,,,0.026606214188086133,-0.026397195037855786,0.024559774353795586,-0.02729042388982612,-0.016864074372671373
SHH,,,,0.024657358806271526,-0.02390074293660711,-0.013916323074996457,-0.020242470637180505,-0.01252627923227089,,,0.02478238907249296,0.002274677913358411,-0.0016246495374774848,0.06429303848354011,-0.003042980483386412
PON2,-0.038791631885776126,-0.002783206854186145,0.03608308596336716,-0.1842445655610012,-0.007765169877137828,0.02886627173090093,-0.021452503903780847,0.005483525356935474,0.006555503573375801,0.059412726407185194,0.03996352587345372,-0.0018060098487132892,0.005646099785932926,-0.041207882432733337,-0.09396437057189895
ICAM5,,0.03504831301841337,-0.028394560829649564,-0.023159461890823827,-0.025850888577443682,-0.03459243260971311,-0.037748990991310884,-0.024463146708933604,,,0.08259992179662273,0.00304621952133825,-0.030403613784871508,-0.04043632872011641,0.06735521232813867
HPX,0.1543371739927305,0.03228839463388432,0.18636954057379795,0.004175434052047425,0.058150453899543667,0.03559820164284756,-0.0176300735048839,0.03476248905792379,0.0006928264362676,-0.02345148762613005,-0.00869373617717094,-0.02920151786343596,-0.04288181558116362,0.03769982753773332,0.08653432534795091
SFRP2,,-0.01957385734889866,,-0.016923269911420905,,0.09421203965920207,0.0032139588113262074,-0.024573354209519303,,0.05962353773624879,-0.024840484426584004,-0.006475012672721941,0.0069591591191452825,0.08300698326719659,0.03290939100769312
CFC1,,,,,,,,,,,,,,,0.00200309972595854
CD70,,0.003866346770854246,,0.06414449677592264,,,,,-0.050809207137190476,,0.012419517417607315,0.03163145780664358,-0.028438251669241753,0.014567338295600845,0.0666328480138383
HP,0.025809390691343817,-0.03335508360246,0.03943955002443858,-0.03094730532552482,0.1397284594871125,0.08322265608844091,-0.060386188453884986,0.09833074440943249,0.15754028260009795,0.06160250298683136,-0.027189416158264253,-0.03323497756819756,0.09226553120384362,0.002844909387211654,0.09985273603318483
CXCL2,0.04116186267039441,-0.015553088696973357,0.10366558054403249,0.05658088923497544,0.06306296187420675,0.002421373109343002,0.03609665038490208,0.059166109785316646,0.014980552886997256,,0.09167826658679168,0.018609574252280547,0.049387938724854946,0.04180331572312577,0.07150211752251874
NPPB,,-0.018993696736512862,0.056383340004705775,0.17013403237059765,,,,-0.016119638848293788,,,-0.013800661496313498,0.021200087112891078,-0.023153992181920224,-0.01902176606110897,
CCK,-0.029521601301375797,-0.020276493762524966,0.02310496044422009,-0.038293164588842465,-0.06835410602154038,-0.06414658088377286,0.04316843655153975,-0.06688927281885781,,-0.0389710657947841,-0.01879756129440876,0.06284387641643328,-0.07910249462136804,0.06139401394616434,-0.0105235648770514
SEMA6A,0.0053061356732255,-0.0033093660812559206,0.02768540951546165,-0.13469103401452892,-0.06776429741507817,0.02889984941297924,0.019129116333663588,0.03872047540821356,0.06565658926965762,-0.07674785027658508,-0.09796817526110757,-0.0019682007038124174,-0.016884325611226294,-0.02741589515599858,-0.027324933986515226
