,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TGFB2,0.0796854294557698,-0.024644364974048392,-0.07084508181985417,-0.01840391386252048,0.04705353873978262,0.04487308448075484,-0.15106609372926574,-0.011199839047375265,-0.0074074106580000795,-0.02805987680656119,-0.030451679844102433,0.08471862048581287,0.050358138605941974,-0.007765476655347002,0.13488425487380873,0.06637002875309997,0.07166734598765856,-0.031353867478173245,0.023109137065419033,0.01704517941917526,0.2589594551186348,0.022651670945945272
COL18A1,0.06239405633639829,-0.028243159749109736,-0.04267551372657818,-0.05229515702989617,-0.01643120917931794,-0.015858738327075298,-0.07980736305410892,0.005164427330802494,-0.013791516441981691,-0.01844616551773424,0.07097846789871474,0.008573966408442917,0.21223469220290614,-0.13399455625939588,0.09676875358219021,0.023797259275828833,0.0656248119111266,0.05580451802914633,0.0054536873639724525,0.11149126586488363,-0.07509395799046588,-0.08051859922526916
NODAL,-0.03872463055885857,-0.012415812846475043,,0.06855257323395245,-0.024773518832399727,0.031160783776638883,-0.05367058502480858,,,,0.050161403991257604,0.03178869168349582,0.20982996336243648,0.061617180601607154,0.14771143575249682,0.026119320259063914,-0.0009471566639482361,0.018044936821218507,,0.031488080312824344,-0.13550639289550034,
INHBB,-0.03338747583674907,-0.04562897732684757,-0.025668614411025796,0.007810857900408855,0.009143444993662238,-0.0045661184222713,-0.09881397963269724,0.008067866170095719,-0.026385398842645427,0.017517683555318672,-0.011384085325024296,0.0707283185564787,0.0033641135275704003,0.02394880006176617,0.055973447120256155,0.07783786947989797,0.07239448281283628,-0.016652557836552586,-0.07405943988398288,0.029268781375211838,0.23001548943236888,-0.04494406742507099
LCN1,0.05520661487930469,,,,,,-0.017872075818444945,,,,,-0.01697714536745252,,,,-0.009869037961771052,-0.028105030706670264,,,0.027458959283162738,0.00790343924910132,
ARF4,0.032104343204560015,0.005391216600140178,0.02142024625449329,-0.0033766313255042743,0.02479379872160662,0.03812873051045664,-0.08253119106687636,-0.003604117511025593,-0.07381218111210999,-0.013294190322670098,0.002375122502486864,-0.00770167014817655,0.09573593039343406,0.13184805182686274,0.05701549310838222,0.028248746733078953,0.033731540405373864,-0.04334614394708786,0.08238776921590026,0.1011939943348728,0.13684461441973284,-0.04401629045752506
CXCL14,0.09849032056478899,0.04927569971148945,0.2189459256165891,-0.038762361312156164,0.07652565006500552,0.09673946907851783,0.013338415043381097,-0.08815426359760097,0.0013378076656262326,0.02913164535722869,0.07038323661974111,0.15804137421564904,0.08686642935179262,-0.013792813708582655,0.12557122684752206,0.07699288920526244,0.048234857184027105,0.006527623424940723,-0.1521679373792131,0.09883235511201162,0.2068857432978965,0.06560824417106693
LIF,0.03248909024326504,-0.015711498924251527,0.01299049459493795,-0.04113927607483083,0.00906513091855909,-0.022827695776580177,-0.06563592107448703,0.01572746782093147,-0.016622794764027553,-0.026051987451899215,-0.03208273067090901,0.11391483258140159,-0.10628562885383071,0.05725425219354818,0.014092819357841697,0.06993496036398071,0.013189147688267368,0.037790737548749787,0.0004992016076352974,0.13230897053743765,0.26237488379152446,
IL17B,,,-0.03331498561567885,,,,-0.02951599872288152,,,,,-0.03103238239095783,0.0358412558559628,0.03857522600144556,,0.03981581017850194,0.011668890652284037,0.06238906515178676,,0.11616024651147967,0.07384128390298643,
MMP1,0.02742183429387064,,0.07594384640787537,,-0.017563405324599903,,,,,,,0.030497873143164784,0.11673802480808358,,,0.019248645428730962,-0.007532095996371133,-0.019240198423528025,,0.17163402005476874,-0.016633246185076986,
MATN1,-0.024745134403757287,,-0.05322059758056044,,,-0.030859119361753763,-0.018737656462914504,0.06346845834658836,,,-0.015773176438454828,,,-0.008179145109185828,,0.05085324142016716,-0.024745835037309604,0.034272598365043476,,0.0392077127220175,0.07072697841893867,
ADAM28,0.056104183966207394,-0.032407255533060106,-0.0018301333728147858,0.02091117309597439,0.04415455546658405,0.059583257687331546,-0.07692760258324388,-0.015886874390863295,-0.001200198241362641,0.05183240249649249,-0.014618242996880861,0.08456203565412797,0.04995971118249492,-0.04785214782984795,0.046333505211365214,0.10748548365035196,-0.011883367994978447,-0.0164322559571275,0.005888487046161257,0.1520995964352785,-0.070270106954384,0.0033695670768535565
TCN2,-0.005948230338332748,-0.01476458100866264,-0.03135470573235097,-0.021814971243329883,-0.020369247467951858,0.06548511958732844,-0.09032428120937809,0.018747729465418986,0.029616554130289817,-0.09918991603309568,0.006951877362823003,-0.004652623553890652,0.1282546628634255,0.026951627236412944,-0.003690889728844702,0.015144682608903589,0.04120280101439273,-0.030351576107382636,-0.054946689639057605,0.14010113167076949,0.08861069848269035,0.04786861610630667
THPO,0.009993494005468942,,,-0.0027517951111588512,,-0.04167294703130102,-0.03646593359257704,0.025262901014939724,0.015456987734752042,-0.025861108738806017,-0.015773178250359336,,0.08469695804575313,0.04971862339382911,0.11177283279263048,,,-0.02807483413548958,,0.08557085101714951,0.0470238688705857,
CUBN,0.06595273837506316,0.05902319171330611,-0.03169737363715332,0.0043849802630850435,0.033709413344199975,-0.04401502517701367,-0.006209048767226767,0.009231796858590238,-0.0269726169766029,-0.01988636527478842,-0.04613670462819516,0.0626596692950058,0.08204952787533659,-0.007499530062088827,0.1596584020281891,0.06557771052102418,0.02729174652719004,-0.031835266272259494,0.026231670673004543,0.050429753017995224,0.10470611751487695,
TIMP3,0.03516540435149077,0.031515945171840545,-0.002409582620517506,0.08307889906064343,-0.02000433651273113,-0.006808735163562695,-0.08815841561460765,-0.030866459976374022,-0.02418568189562194,0.05853522709607597,0.01747359558226896,0.0493068879135382,0.15430682275202606,0.014842708718386168,0.06559995562970306,-0.047391779559537585,0.0186303655667192,-0.03582054532955198,0.02670353303975872,0.05568292279867431,-0.01774386724835733,-0.018402368310174236
PIGF,0.0025836471657878606,-0.008250937912198275,0.00487471484411667,-0.001517135535272451,-0.01600675065927588,-0.02304987375046698,-0.08252355029135959,0.03215470911838639,0.040509342481462804,-0.02661448744344141,-0.0015170039012464645,-0.018372401881553143,0.06425248039282241,-0.008718846391565203,0.03635980383036544,0.013409416780185637,0.04929983329443704,0.010968205608900139,0.08187445476599249,0.08672760244548718,0.1367138585504354,-0.07479719546332435
CRH,-0.02208112356599372,0.005640966967345594,,-0.0020209786976802114,0.029194092552405772,-0.010433671422801051,0.05760973081330239,0.05180687482892321,0.05108982106970113,-0.022185131734319814,-0.021573645221815978,,,,,0.043054629501311184,-0.012288477546077264,0.05052715687959219,0.06489834153559838,0.015347106227632728,-0.00017529026106656735,-0.04367434713556591
BDNF,0.03360285769888874,0.07750037264735707,0.028628486147657697,0.022278112610328568,0.009940163006356275,0.05705568006487082,0.158288421761578,0.022928017853255666,-0.018242322367943972,-0.0256690047185311,-0.017764649845844974,-0.02541270114078592,0.01980213722210772,,,0.03299359528313756,0.08551026342093501,0.037183766189732896,0.01847106469414459,0.16898438961329112,0.20928790274715892,0.13713574872911816
CCL5,0.03470159890610288,-0.023359149798615128,,0.019142655284870403,0.03353021482960495,-0.017950659267134652,-0.04056976371203998,0.014661208726004018,-0.013961039645674949,-0.05423985564557474,0.1346436806197148,0.06245791273027145,0.007957005781362218,-0.018841730027927918,-0.008005249571907328,0.06154926477883201,0.01210640708522041,0.04891469890648735,0.030358904211536183,0.12608202590953915,-0.08453696929792501,
GAD1,-0.005604454310262878,-0.018808701296701674,0.05232833401766307,0.2065302968874602,0.1487785856394342,0.11984616880725321,0.09705668954014739,0.09369544038410554,0.07987713534927415,0.014346992159365394,0.08307542825933366,0.002879488338456915,0.09888976191583802,-0.042798465848403716,0.05608364172669126,0.0450919258143651,0.06432325708390597,-0.03523398565844111,0.029408156094463976,-0.024266743199663557,-0.05010451299325721,0.05052458869235984
COL14A1,0.023461843414973347,-0.019444135551764333,-0.02710192784225358,0.08884329252462006,0.007888319367289313,0.057366304514042676,-0.03170402924193466,-0.04126328992291329,-0.022657430715505446,-0.045613925076385356,-0.014791513053765517,0.06126117695443004,0.09442768368943683,0.0038986825275238728,0.04609214000902537,0.08433313343313678,0.05919655655852844,0.0676198355130048,,0.18804911579510747,0.20963197316331378,
HLA-A,0.14260436590055361,-0.021231436061988344,-0.0010373760968754066,-0.04516470552887687,-0.08668913449363384,-0.04710933212249354,-0.12936097993388884,-0.002821679786419841,0.02287220540267274,-0.06922651612582854,-0.006001583837271165,-0.06910468484311662,0.09744390969079833,0.12702919195960752,0.06347652363395372,0.11359839249512184,-0.028501951810242804,0.028935850703085828,0.06637102768920021,0.09593995748407085,0.0016278868744684645,-0.04215620451265783
CD5L,0.009504345235031303,-0.010975498438246186,,,,,,,,0.09753121504865372,,,,,-0.030618144512816487,,,,,,,
FGF18,0.08224915023235724,,0.00029986070306122967,-0.020456648928123683,-0.038387520914482755,0.05832119233681486,,-0.003770276991621583,,,,,,,,0.013922934317468256,0.03316064144028543,0.009657800041268165,,-0.021542810419976067,0.046823218189428,
ADM,0.08626921143803923,-0.008077715722639468,0.014531180488465313,-0.03161304920677441,0.022919248110401358,0.06776103520092629,-0.0728830308532216,-0.05191978021255353,-0.0028726665915713404,0.028355335186812578,-0.040346545865521694,0.11817374097934126,-0.10660186841556558,0.12339455618642753,0.1183857339265301,0.00382754492265723,-0.05903698748637368,0.05858780578843498,-0.052050207464123296,0.09131409036923836,0.2802185034534765,0.0037630944417411335
CCL15,0.013256502989677973,,,,,,,,0.08247362993245276,,,-0.03616160582995141,,,,,,,,-0.03331701054804846,,
GNAI2,0.02280489021613823,-0.0702744417388208,-0.027449592712439443,-0.04312254701600948,-0.05605446436623969,-0.03515736600718772,-0.10353116517958987,0.04682189409638399,0.013038890746227034,-0.08112272351371083,0.03766938256481535,0.017608780414219493,0.07892214291091945,0.05124734314702681,0.04861233353890702,-0.08722039211013506,0.019595065638078262,0.06536396804145155,-0.09348764923129399,0.11651269394004682,0.1981127890830329,-0.060863458728373204
HDC,,,,,,,-0.05849538684080075,,-0.021057598879510052,,,,,0.01458511299797386,,,,,,-0.011209613989722327,-0.005983725143090442,
COL11A1,0.01315718955936535,0.009639501742394408,-0.08357254059814229,-0.0013963643141188403,-0.012559843220741811,0.0060951205068322375,-0.007845580415823096,-0.03757307106139779,-0.02128589059438883,0.03514901156572334,0.07046750069393246,0.1444124121955412,-0.019908034479743618,,0.04576302908921487,0.0412031487224617,0.1121726312971122,0.0047741558717873875,,-0.026444748163790728,0.27814328797555343,0.05319774954047587
NUCB2,-0.003166810305165285,0.007106566274563708,-0.004583553957087133,-0.07511242474359146,0.07432919851543282,0.015712584186370386,-0.008446761990567759,-0.027172385599059278,0.007559299781544279,0.0159781515128566,0.008856193998758496,-0.06509119392512293,0.0009867708728738798,-0.04549477384238157,0.022533830580892516,0.02685138116386095,-0.01888925983824611,-0.042863393960400266,-0.0032823903032644596,0.05343677090911177,0.0017841102520860176,-0.02425547691638765
FGF16,,,,,,,,,,,,,,,,,,,,,0.010447882921298196,
CXCL1,-0.007756144960119548,0.021406681742340363,0.0013960965679258213,0.03240622751937656,0.028170484327907624,,-0.0457174525321727,0.06756437839451251,-0.015740916080199976,-0.03682130365736116,0.07223644468263087,0.0020859045965878156,0.050272906568609256,-0.10045521434907577,,0.06445921472050606,0.03925340661459394,0.00902944078353253,-0.04582373727438532,0.09758776438828279,0.06400168930042563,0.019088741468035558
VCAN,-0.017096425045215226,-0.01325338438332008,-0.06509529167357757,-0.03887786022843138,-0.10126214151847712,-0.02283201658610385,-0.07398584238654335,0.026299333975216277,-0.02977732380205595,0.005524892777599416,0.007139220745151887,-0.15501675630596723,0.08004482047824511,-0.039535940445919265,-0.05176568128598427,-0.02647018572652896,-0.060397679732415666,0.015283869877967182,0.0458832772062656,-0.0018813915751006573,0.3105916221482417,-0.04288542252247778
MMP7,0.050493296215936304,,,0.03093692092884614,,-0.04137274114021154,-0.013045141447594756,0.056301092725388587,-0.0029424434187638026,-0.01588260771744695,-0.02437905393148974,0.11800142873583702,0.02698176100375214,,,0.11938312428246377,-0.018351689549395117,0.08603933311899382,,0.2619426808209513,0.22394026009651746,
PTPN6,0.05727786325766284,-0.034072202868047796,-0.0113678038149292,-0.01911766959788405,-0.06379790527372803,0.017836351801830245,-0.08741849431744281,0.0076844611759251365,0.06119968354185281,-0.05686613185961724,-0.009659483778816246,0.0009134616855722653,-0.05221226153652738,0.0629517907169442,0.04229348418648506,0.050467588211388956,0.01406288411678677,-0.0035131044499548065,0.04888813381428104,0.15842313528518273,0.05730941045613275,0.015209882864139693
PTGS2,0.13238468410167195,-0.014917758969257969,0.011653423863557846,0.0005346042208575623,0.026107262463330644,0.10768828038967453,0.10996559278461639,-0.015005092309739012,-0.016288954589434818,-0.01870483404100704,0.03279181370924516,0.011036288708179513,0.024467317867567243,0.04050425585339655,-0.03960093347862647,0.03594234480655636,-0.01818652358724982,-0.0010818667495039384,0.0008172619983445299,0.059010106752045786,0.08445084078596665,0.1313270856866022
XCL1,-0.02419695919608188,,,0.005373219201869383,-0.004540352567780388,,,-0.031700640199806014,,-0.020833462223258662,,,,,,,,,,,0.075087839040534,
CD58,0.0356184259149073,-0.02280199213028579,-0.035079354547523124,0.0027797380128450223,0.033281513379293,0.03488091213938545,-0.08553229870965368,0.012059592451706715,-0.017917266069850737,-0.053423250630161755,-0.040808300951857175,0.11400497960214086,0.01375212121253431,0.09062881957338408,0.1129097173572976,0.11612204598293642,0.040524097328856507,0.08125158630665631,0.018562384701525866,0.05723868455438909,0.16287059684359445,-0.022088504707021478
TNFSF14,0.03200448323351384,-0.01743377625550549,0.08780402826893877,-0.005073109726757004,0.010278187801326721,,-0.027181469338163237,-0.010214687355346107,0.07786418183756635,0.04842066267877192,,0.001902935542350807,0.08577125888866888,,0.11991002362446469,0.09005530091400814,-0.03056449849823403,0.007248740510538775,0.03178378685174219,0.09092377534718983,0.1715790867911733,0.1425792877219881
CNTN4,0.01779912922458579,-0.013647104438708289,-0.038299143598508736,0.06456787923203444,0.14483300828164186,0.08006270016643757,0.1318638044659302,0.02650798887472531,0.06521059890495352,0.05163886771922537,0.016752220872195144,-0.026067767309115867,,,0.02197145626894574,0.07339212646340275,0.06849456742302079,0.04505929571573638,0.07351555298821928,0.06599761661269991,-0.08696714568654192,0.20873252396413453
NTF4,,,,0.02324108882311138,,,,,,,,,,,,,,,,,,
INSL3,0.0434261709668692,,,-0.020456644915671392,,,,-0.006985200748996027,,,,,,,,0.01721666101184115,-0.027762903757124594,0.01694103686922946,,0.10061878070764375,,
BTLA,,,,-0.004615376967877655,-0.04237215622734156,,,,-0.01963405987708107,,,,,,0.03484911891801463,,,,,0.06273911408784472,,
MFNG,0.03945371162247606,-0.02281549427559556,0.03071466563100211,0.038048206400871115,-0.027609333759667766,-0.021590338918352048,-0.058246410105551615,0.06323107570483148,0.06893888448574989,0.003998414381350271,-0.0655824111079938,-0.029423105645146816,-0.024816720166608255,-0.06612048702673162,0.05087707717038454,0.10219229479340387,0.10338187543735369,0.03424968740859224,-0.012425027462087814,0.06827879396785061,0.016197412480954836,-0.0582244264250749
ICAM1,0.05265153171613582,-0.01751377248524174,0.05466984001781622,-0.015359403326715019,-0.03772089502873766,0.005395811167835359,-0.060300720776618126,0.03205537649977399,0.006368421881242742,-0.026878069907281057,0.02268262446168633,0.10112462931707268,-0.0054018348666632875,-0.028729169457013176,0.09271813835746007,0.050067536923416124,0.043253294157036014,0.0141936463070395,-0.031556771338991235,0.10644190461805494,0.23349010321078634,-0.06757701828838197
PROS1,0.09222976527273932,-0.03237478535002847,-0.03005639380499754,-0.004252583398525151,0.006001767935655344,0.03136200766112665,-0.0844454987454813,-0.02235827937054389,0.004646358619313597,0.04811723240665854,-0.01692122585649772,0.06970258814211173,0.036059175249449876,0.05425353058532997,0.08677290722789502,0.09848421271922872,0.0823736445792522,0.03232037378827901,0.04238191807207817,0.22467358854524377,0.20467327093519772,0.01144823102548743
CLCF1,0.11277556250473132,0.042422378494287497,-0.04129048876405785,-0.018858138935276818,0.004008486729170166,-0.03846009438890033,0.04482398936252201,0.038596250412316624,-0.01855574130415471,-0.036532251681381495,-0.02406991018369253,0.1046509190238163,0.00019130357937367095,-0.07899581231675894,0.15713601124284907,0.06825076833857258,0.06363980859979246,0.01858952399126715,-0.0151557746470834,0.2029013164317377,0.34366540873398016,
PSAP,0.1150654276692608,0.03806902866088936,-0.054272478256593364,-0.058500703496020136,0.07727516056603795,0.01180693316078736,0.08408230603813112,0.016774637275815175,-0.03903114718660784,-0.008067497252460207,0.023275895969281958,0.1437506462326879,0.07041962370235698,0.11742958332957648,0.047669208977120105,0.1254357616858681,0.048072731471350556,0.03323120667770604,-0.0638523006534213,0.2220465641276635,-0.04937127695326187,-0.10627007926061333
EFEMP1,0.15578946425685464,-0.006131774827116225,0.009130202301545601,-0.04137497317226842,-0.014178354464865579,-0.03063359411488074,-0.1149809303033095,0.07097918793298878,-0.06499803270487849,-0.1090951252424406,0.014199282807055342,0.1628570884744629,-0.0013549958504893618,-0.0032510038510181307,0.16548250193143985,0.17147296592400782,0.12275224644670057,0.14458899443702425,0.08243896358466181,0.3319345931286206,0.5047803307416461,-0.044931535103130395
C1QTNF1,0.036785807816670624,0.009177348127313188,0.009639430084371991,-0.060018100875266586,0.006025346600818792,-0.019790880587384155,-0.027279563117432314,-0.014228561120784949,-0.025749373308942065,-0.007181402095649807,0.00963091340529872,0.020714279206141266,0.046935811980664294,0.09931914275162813,0.025691635250545932,0.11927667304207208,-0.044741722694556806,0.033478701620750485,0.023841683684164314,0.008215146094100161,0.33834058720550364,0.12245584619765851
ALB,0.24824992159189427,-0.022997653643618988,,-0.0010602179731090814,0.019224864807007042,0.038983822656394926,0.06756414068405751,0.007099251941589837,-0.0013916968286417704,-0.012553105619303334,0.007559498097776058,0.015003398064063417,-0.03201219688087887,-0.04134084837699873,-0.028199361071146775,0.027986112242274402,0.09946410883485528,-0.009938010121493803,0.05250615458197815,0.11200071137668356,0.12339418902181366,-0.04710991741507524
CCL13,,,,,,,,,,,,,,,,-0.01852976468025001,,0.031366134898984536,,,,
EFNA3,0.037706104074475166,-0.023686784338807502,0.05629996077131929,0.014716812870900658,0.04746183525267547,0.07171875998390145,0.13052770859496532,0.06157345921199669,0.027817511345358904,0.032335002183177614,0.0438818333316172,-0.0008042461206386231,0.04034063065795645,0.16879166420324423,0.11517315696381653,0.0461991684995679,0.022890155847200867,-0.022772736930104433,-0.05532512914541102,0.03829358683256745,0.050764262165928005,0.0325511292847445
DRAXIN,-0.019504662393035464,-0.007996223497695494,-0.006192228994857329,0.025655187781136624,0.083851705538408,0.06378698452088533,-0.07821677609483112,0.002685100721888165,-0.014021489965850889,-0.021742986541749002,0.023136712141716382,0.05401843576606046,0.04370825867032719,0.027219285246163905,0.08492177437152965,0.06173379856320904,-0.03990741238180821,0.05170037389342139,0.04386337546684707,0.14047640809277148,0.10417171472706115,-0.0375974555236204
RAET1L,0.08234872014963535,,,,,,,,0.05071812931877998,,,,,,,,-0.02810501228781,-0.03943234247929002,,,,
NPTX2,0.08290789121843195,0.06782327553500628,0.036047135516967956,0.046397381908933756,0.02080995663708322,0.08527709187720975,0.1316631812397348,0.060682476275543525,0.03978596051169898,0.009454258903803983,-0.02643970590161142,-0.033189682802344175,-0.021504810746509364,,0.05231403507579949,0.09277745010133305,0.0677269658249495,0.059686179654412225,-0.09385651762063023,0.1801348546319399,0.0820326538285741,0.12040828845484391
FGF11,0.00929110041955098,0.01969738907086251,0.00910596681276201,0.013885660789099584,0.01707615453164335,0.028041866767493977,-0.0847199077587263,-0.031807753050069436,0.043786321582658376,-0.001164673159180004,0.012355361285951525,-0.039217559909951474,-0.048205405854567715,-0.016221280265197573,0.03972876456579129,0.03721297641346078,-0.012630824263485914,0.021951685682578694,-0.043736016370832353,0.05951042226113055,0.2684456732138606,-0.03688035391080234
CD59,0.0745214361660391,-0.02007793109436492,-0.057289793223693965,0.006048778386680393,0.0171290610559095,0.019004138007478324,0.10157471423089226,0.03767149005231356,-0.0036640193680906735,-0.04301500523134853,0.032826449222511996,0.08491520932825175,0.1382221274220837,-0.05670195701870709,0.09718415083886169,0.0811328237820561,0.13019518130134333,0.002492705382374826,-0.027732835266021896,0.07548588828843572,-0.02885380356538958,0.01454296204300392
COL9A2,-0.05085855921151138,0.04159471374378791,-0.01876822814466855,-0.004761841945246999,-0.038668453125351894,-0.014573358650060271,-0.08171932720630846,0.023813892437216995,0.008634556383779073,0.004934216176978438,-0.042930313876517356,-0.013475386412252143,0.05055335560598887,-0.09604060880723647,-0.006236830962841908,0.04818863477422257,0.04026322689685027,-0.07084912042324411,0.043431495887138044,0.0014554782295748327,0.004756949340251641,-0.02056963666329945
DLL3,-0.12139899213775636,0.019241213030060902,0.014658830346420446,0.010438890968463803,0.012259338043229885,0.012298932696100318,-0.009039204637724271,0.05292909284294014,-0.01274158950863068,0.014622727101290455,0.03035369438278238,-0.048756306012817226,0.0753138690973321,-0.02533823855489475,0.03645059190703924,-0.018536502270718267,0.03263347108517071,-0.07613008280089191,-0.025046516028274315,-0.08614210594133705,-0.06076467326838171,-0.03304048174880911
FGF5,,,,,,,-0.017424181759525734,,,-0.015275136709966058,,,,,,,,,,0.19404732237323993,0.12308826534885968,
LIN7C,0.0016081515936165092,0.0677422024467082,-0.017622671763850087,0.003165025503728604,-0.031046779460600468,0.026774339228697618,-0.008888954670315653,0.0025550526855267408,-0.016966101081657695,-0.1240828486472031,0.06717837684391294,0.052709699560763414,-0.016593490409920638,0.022187779704725255,-0.0034366227865164248,0.017924866884040564,0.0022189067054715996,0.04055296841187909,0.05533906304424099,0.09647835385804979,0.03907661993680093,-0.06456568071205446
GDF7,-0.022689396496278633,0.028488586463075886,,-0.03650062686307676,,0.09149398164814208,-0.031169013770970543,0.0204588066695587,-0.01537473238778065,0.04592577968631585,,,,,0.13536011530999775,,-0.02409298530223372,0.06822824499707111,,0.02514896953233194,-0.0014807451798120894,
PSPN,0.03468409670020569,-0.012851425054425748,-0.04744540158038385,0.0007726458241581928,0.007181753631646457,0.07180412825132099,-0.026241297477346097,0.02701555960010898,0.001419679616208227,0.04833080578297913,-0.0285147949356283,0.07781150957109362,0.034561924564651826,-0.043499610740310765,0.05286924260088496,0.02127095805181677,0.06063773656856685,0.01442810280888853,0.09745751523421917,0.11295666781884016,0.08804974283524838,-0.04710996152213812
ANGPT1,0.00937997498445054,0.010243384606039442,-0.03914263959500415,-0.022162345688958723,-0.04180924268059138,0.03612915259220047,-0.0763461486511152,0.022095152813805346,0.0018579966141716415,0.01331215990971208,0.057387755058769606,0.08465731197162654,0.010323944884942874,0.022987241729842463,-0.006691289469682427,0.04141783459134709,0.03771573812747398,0.010375589309616172,0.05994129644547526,0.17163435164058483,0.013730905009419904,-0.010093298754580923
PNOC,0.060709446149255414,0.04652805824483555,0.04732396745141821,0.1436729291376182,0.03905498999494687,0.07687673518892757,0.05624715232891196,0.04646743863654735,0.03502201968245123,-0.04031427815290185,0.12804800161512622,,,,,,-0.009684646495401822,-0.04352022826370474,-0.03778080573782349,0.034602055980558634,-0.07650929876670808,0.10230824462594697
L1CAM,0.009512981350346467,0.03341824041531765,-0.09455610497931863,0.019493694984740243,0.043866512382972664,0.02161771393527566,0.02734323552199938,-0.006048396423012508,-0.018402452983203994,0.0518751977477564,0.06755345193315582,0.04235027777572655,0.03932061091679446,0.04811799369795752,-0.021027635750255205,0.05950259998571945,-0.022795173342557002,0.0784879827757267,-0.04328610044185947,-0.04865655053091221,-0.1269478503332654,0.04249247944770988
APOA1,-0.02952844249786112,-0.004145190303671385,-0.050067988344482714,-0.03185784455689199,0.022103166783565446,0.054023464624449825,-0.02613559027668261,-0.004787567573944495,-0.024882528237691083,-0.026567651880623825,-0.033987544920802415,-0.03006105750014089,0.041304292192741635,0.020842879271109515,0.08256739099559615,0.04191845901007726,-0.011430366781837025,-0.014932881617417492,,0.05405012508533149,0.08446185537360996,-0.02416376945688153
PSEN1,0.027156377342003137,0.02876506645590092,-0.06796593443476336,0.04248518226969555,0.006332487934327398,-0.05610383523966649,-0.022712221388206087,0.019877853928493314,-0.049303157796178415,0.0636667990822797,0.008396935867521636,0.0687503698307722,0.02812152116963149,-0.05001641908952259,-0.06580534242392934,0.0701222405102674,0.039451893851964626,-0.0037977195758168232,0.06606942465585557,0.03798516857053172,0.167584255127804,-0.08298385634267076
CALM2,-0.030509203354001938,-0.011276505650739429,0.015600512078740756,0.047630168105800584,0.0026779207807119208,0.037706287984239806,0.10083014561430778,0.0011386170092581793,0.07678747675352747,0.09401565460786913,0.0016674626966977722,0.07800310482124616,-0.025214481388155924,0.018171702364176433,-0.06183805269063744,0.08286388874512766,0.07360706669891685,0.05215753384644396,0.14422547780762632,-0.03068523496351344,-0.18442136280558163,0.021084118588956834
CLEC2B,0.05220428821938462,0.03164869459389919,0.06002468694982203,0.04128414196873217,0.05273342032873868,-0.018656770564409463,-0.0945056632072279,0.05119292347249059,-0.005989530620806575,-0.022740335431420112,0.03594597365952694,0.11905071431467945,-0.056106039825099784,-0.053775289195089074,0.05412805396492192,-0.0058998813477395455,0.02154924895101449,-0.034881389086306454,0.07296972375828535,0.20885312890473284,0.003031447342338122,-0.04525770852384581
NTNG1,0.03711960074369694,0.009206836083815353,,0.05807056317208487,0.05200382917966817,0.019884718282611895,-0.00440945227027742,0.007303790393257372,0.004405741111323216,-0.05580939063876044,0.030350702593956808,0.15221656920781867,-0.042913781862266236,0.047282919324993414,-0.011461448180406104,0.06569616107551733,-0.04680969584204213,0.022321023242540164,-0.007765184498920876,0.1837730584084885,0.21014137440540673,0.09225865623523737
LRIG1,-0.019365056091913475,-0.009111700858860369,-0.003935342398341761,-0.023853317763285465,-0.12278446079829643,-0.005281543115187324,-0.06922286160925752,0.0013775594246223544,-0.0492892891412033,-0.027971180084838704,-0.01379865343388975,0.009847246763281524,0.18002136417299847,0.03866888036396015,0.11323418723888022,0.057873777422571854,0.061948618957642594,-0.06115108467676373,0.038420629422874567,0.021832605795654214,0.18106494092441075,-0.09886976795364433
CPAMD8,0.03879008684111632,,,-0.02419656073449356,0.0438470207901197,-0.015141924392851523,-0.01576251728825605,-0.011795027861627562,-0.007169795047562501,-0.01874958538905663,0.030553775407078123,0.08111796129171008,,0.04514814810831191,0.09466703327239605,,-0.027066523225078663,,0.008942335316440429,0.07837845991855065,-0.003930427648992026,-0.003289047217059346
GHRL,-0.01961886143958946,-0.018574730991809077,,0.006677108395655371,0.0035676948444875677,0.09274165723280405,0.002901023417471217,0.06239955753411182,-0.014021489965850889,-0.017036145060191715,-0.020130845602507587,0.08110677256023834,0.03079811039903272,0.0163205741649075,0.034750092025320596,,,-0.029565335782294776,,0.07261715266557425,-0.008782474639388837,
NPY,0.05860974255878161,0.03011060986073689,-0.014210266478316731,-0.03155703773965805,0.038633536674960355,0.023043924373069978,0.11204495827814556,0.025297412502604907,0.07462538536057862,0.0750489096056083,0.06529944323399747,-0.04522597924404826,0.0489087083133902,,0.07081902697134633,0.07617505947871515,0.03428384399737214,0.09433151914949464,0.25863411830385974,0.010891982654485682,-0.11948884758121793,-0.051599635609267044
MMP2,-0.05464674997613697,-0.01901732063014386,-0.05721224132961636,0.0053995715212090765,-0.03147922463240793,-0.0231141432445637,-0.12435591045610575,0.0207186258041838,-0.061639966762789274,0.10863222134826277,-0.002457364333883679,0.024582281614250558,0.1345728873039362,-0.035825642891791326,0.08901705356200187,0.10588607539258704,0.024418076377049475,-0.07290695370642053,0.04553354356610057,-0.026996258407029117,0.09560673203253106,-0.055497124270856464
LHB,,,,-0.02107337706913126,,,,,,,,,,,,,,,,,,
