,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.012443416250342142,,,,,,,,,,,-0.048595780756283936,,-0.013409248725166011,,
BMP1,0.025236133841045064,0.05567575754602428,0.013723061521895633,-0.006634747267085644,-0.002518715152380957,-0.014173307465779732,0.049584809736628044,-0.055227927657998166,0.03702921772897719,-0.010767926916926292,-0.0057552185597543855,-0.06673725222610698,-0.008000469313895368,0.01473298956087363,0.03935267335135188,-0.07665670476015256,0.08926606351867106,-0.04339787506732814,-0.029616575493822295,0.07422764539076454,-0.02379337022381474,0.0962970878687181,0.030918239756674074,0.07861971301642096
NDP,0.015450133565176204,-0.04071715421882429,-0.04383756235726152,0.040685292263263804,0.01678831344543984,-0.015757155408044312,-0.010260791168163693,-0.05145664718970698,0.041493573304491556,0.033833177296627534,0.05072115657829104,0.011016325437078266,0.02211802987876918,0.1234151119290384,-0.019626712172404154,0.008460979267275378,0.06962954453889668,-0.004579740647666808,0.014861970144580057,0.08494650780303108,-0.006444158843056223,-0.01660061500714172,0.04960215989038579,-0.016526128213862113
TNFSF18,0.1567311516429722,0.07231893189003862,-0.031113018626834382,-0.024548851639148953,,,,0.09300524182011213,0.06338461541783648,0.0002216930189583868,,,,-0.03128374832449621,,-0.0030353581247104912,,,,-0.026489635790672504,,0.058810820704644065,0.02523280797128708,
RTN4,0.04597705618612455,0.06421315421033204,-0.014518444894991326,0.057789472494770636,-0.03185849542316657,0.012453527047341869,0.032070335958277636,0.0316138795505608,-0.05033422344757072,0.022711754856080717,-0.01344269932096045,-2.030776676649907e-05,0.02314663768417118,0.07289284264631622,0.11977300950445285,-0.029139802143906424,-0.07374545704242189,0.008712609173661866,0.09682896974665513,0.005443792778125295,-0.11090494261991782,0.04560079828743274,0.06466929029708088,0.05993268903837715
HEBP1,0.0734829009983672,0.00394185550038238,0.018499764369436844,-0.02747980032867087,-0.0346833956849669,-0.0038964536049403936,-0.014444534340187599,-0.005712718971674686,0.004485880169503603,-0.014515895511583847,0.006355655128476653,0.013749374542306321,-0.05182660142121853,0.02347196099893061,0.09403576593296516,0.021557961275599658,-0.03282637074243573,0.02975537441352561,0.030093957066440465,0.026251940173156685,0.02190141247216194,-0.0005600898909538105,-0.019478921576426663,0.02000769184712603
WNT7B,-0.018635826124324708,0.030243046170021753,-0.017588053221288653,-0.015248985654365154,0.028222974274835673,-0.004775094107877658,-0.007406671557047776,0.050327347773434485,0.06721983839745399,0.03702604203371103,0.03797734382076994,,-0.010795019428712586,0.11386237605340961,0.07749565105110065,,0.03988081059184721,-0.006136263072949736,0.052288776665907026,0.030836946638999087,-0.03993732063151483,0.10268646375800136,0.03480191716995838,0.17774953881583766
PTMA,0.05933996196920347,0.05696598749846315,-0.05046726736042891,-0.008033507829755681,0.04460318392304164,0.01810299022084046,-0.028651681555828347,-0.042925920859677405,0.014267375733933578,0.03278359180323812,0.0519759961893276,0.035833216336974304,-0.02211154422089851,-0.08959895641482016,0.013023798001396624,-0.05603831714041709,-0.0005212533639123381,0.043161526191115206,-0.019277831071926474,-0.01269829343115163,0.02501991743701049,0.04968168674390586,-0.05650112503937372,0.07510744005068747
FASLG,-0.01863583139262501,,,,,,,,,,,,,,,,,,,,,-0.018183361818302306,,
CEACAM1,-0.00765966095089365,,0.016180048491448513,-0.011702679324997016,,0.027151578239543003,-0.014343780343464608,,0.03734291924222562,0.002375197891712732,,,,,0.0017136016540975332,-0.011704057557270034,0.09922699878343641,0.03271204684193958,-0.019179188692316447,0.0017666970962350894,-0.026506980539564316,-0.04439656870719411,,
PDAP1,0.0019215880703742799,-0.0669071415347152,-0.07196093564120416,-0.008366217317513252,0.03570010992745556,0.012502713763519363,-0.053180426628271056,-0.02520609508275425,0.030537927054974972,0.016663084835517407,-0.024230783292662095,-0.04389368239671324,0.005703460994293836,-0.021754190868133867,0.04457680738768587,0.07810026504652483,-0.07515758012479959,0.0090954016140192,0.013100352749717646,0.01570075424527674,0.06007871878933977,-0.037930332873451364,0.05564279874074766,-0.07860525960714881
QDPR,0.05931630287623781,0.0027934345430968084,-0.014295536084176557,0.0134474275745985,0.04234405562148587,-0.02530252415422824,0.007871621723976183,0.009499386991271319,-0.04384825989426929,-0.016609236106799975,-0.026101937895239284,0.04892585335801935,0.03589956541397085,-0.006401094956184854,0.05970415333066127,0.03319918336353146,-0.04111414460878071,0.029047861714103222,0.04636424960053587,-0.04632401417162223,-0.0253542819788864,-0.030172091537529575,0.0034317825039082103,0.006170603869350828
POMC,0.02461879806323785,-0.018667496478690437,-0.002523286917604579,-0.020793794084661605,,-0.018277609353250412,0.025847478477819957,-0.006669879779581706,0.006099606007398161,-0.02704072130813422,0.053369200678492136,-0.008942702977431266,-0.021912643585282582,-0.016976554327414208,-0.037670147991734314,0.026616306246505003,-0.008581707035113606,0.03648778180388575,0.020245142142978078,-0.01003021232069786,0.017793131442947776,0.08441832390828034,0.06883663049301454,-0.008977670943647988
CCL18,,-0.03263996063624953,0.010449865257114437,,,,,,,,,0.05184221061062007,-0.059291814613634586,,-0.058683569283492595,,0.10177184838427072,-0.025222040920310593,-0.03912550305988896,,-0.014235356276014185,,,
CCL17,,,,,,-0.001933436669114752,,,,-0.029065272807312064,-0.0023493278606339764,,,,,,,-0.04225987465620243,-0.013285494777240552,-0.033283296142109314,,-0.02892184748371279,,
VEGFD,,0.013961593523733162,-0.00010105200178717948,-0.01676174023192339,,-0.0199058932049342,-0.013723316914197384,,0.05185925822533461,0.023819522214809947,-0.01846295784615111,-0.01888636119920081,-0.014805067790935041,,0.003365425275610933,-0.06759647841364856,,,0.000591386026759727,0.0015926550023789125,,,,
TNFSF13,,,-0.028432470411106473,,,-0.01232430759055326,,0.05510144207555659,,,,,,,,,,-0.03815313566514648,0.03308107425729081,0.03214084409707391,-0.029765562580893096,0.035042243323659114,0.04221200984681785,
WNT5A,0.026857474158837578,-0.04192045466300874,-0.0009037016839849122,-0.027628438209760724,-0.02726682632953312,-0.02635069691895978,-0.05091907521141792,-0.029045483087130206,0.011676315571921106,-0.03121001091492629,-0.010776109349875732,-0.02523191849603013,-0.017892462971083933,0.028206490549499228,0.0505360045716449,0.03170520172708625,-0.029099168330505628,-0.03177468019331602,-0.0025114395269452985,-0.00872483497216568,0.05087172882587518,0.08103517931336539,-0.012736080724179779,-0.038687983665998855
CXCL8,,0.11219154445564758,0.08917856851353814,-0.015694700053144998,-0.02461159465613075,0.0037507058366053224,-0.002441147666813325,0.06630912067160662,0.04297245743460978,-0.03646580087907127,-0.01719350914243224,-0.0030137881948922303,-0.03413664849067127,,-0.043920878233981275,0.014072290309491085,-0.007041559184229356,-0.08765561656794862,-0.11551717518970311,-0.018056552742078156,0.016312276196587084,0.0049375389194870134,-0.0021093392630776157,-0.027087578245487763
GRN,-0.11095092718143579,0.0028569118312986876,0.03583265065386471,-0.029910116271929674,-0.053888852912602446,0.0025381710681132417,-0.04133104456856532,-0.017866433913196506,-0.012742661132721374,0.009440729243790944,-0.04888316332473573,-0.04580340265702001,0.041010875878082866,0.030655708694282795,0.08355221756007017,0.08328826744957762,0.05753593210951486,-0.05069236214077855,0.028655058507397076,-0.02087989319263817,0.04158416218965578,0.12788718275046504,0.03793853207810948,-0.0630281062351482
MIA,0.03245849208030145,0.02789562721506347,0.056369055862812815,-0.014906719566451846,-0.000679998435170895,-0.02228627615019424,-0.006789603824734836,0.00682171272470804,-0.035545766963637725,-0.0016971142537339,-0.020997726287279157,,0.01901162550304418,0.030442639366779524,0.06547759642339351,0.0685431034423409,-0.008206191172766924,0.08118101536476552,-0.016245660137992467,0.02304598566025256,0.0067616977164404336,-0.015450686068971256,-0.027265472405357094,
COL4A4,-0.02158256351661945,-0.03702115562459121,0.010344501723642223,-0.02506866239600819,-0.03622684119641229,0.010593935768049966,-0.06476084500880126,-0.018477926051465084,-0.012262063100061315,0.0351822514555026,0.015067051288960548,,,,,-0.012235621489385142,-0.029370516140370905,-0.02935375087306885,0.06570398754328631,-0.03485461870343893,0.05353544568610236,0.11947307764164083,-0.049607710574486506,
TAC1,-0.018635821253635942,0.002357146567454654,-0.029045274563245207,-0.009118192342892245,-0.0021130495132040644,-0.04140622914858369,-0.01146407122860049,0.05033425351744231,0.014008498014932631,0.11615182808757446,-0.021467933361887726,-0.02564131924073139,,,,,,,,,0.09837115748961893,-0.014012544589456952,0.0361924207288425,0.02863075675638812
RARRES2,-0.015747294701535006,-0.05079273436127558,-0.03255646064363368,-0.02858366530382734,0.06569362315748553,0.009552731837256629,-0.023127212116523216,0.007527982996884922,0.014620613627653437,0.01677638243302646,0.0360889744641158,0.004122286803784618,0.02372234451610761,0.04336131860068002,0.03283017828620734,-0.10690600289629419,-0.000255143381848251,-0.012649983529015758,-0.048902738391517965,0.01865499552563616,-0.0032724290060817548,7.703608096261588e-05,0.00421063110859274,0.016626371529271478
FGF7,0.033059482152636814,0.035218993629441926,,-0.0016433622299370902,-0.043080072591617606,0.015762603076524166,0.0012383901478374697,-0.0026536931055324126,-0.0019783724117894827,0.008073911595764404,0.08372513887609645,-0.015970314869619383,0.058458521716627,-0.007551243925654079,0.007802898612196541,0.05436517211019571,0.013303680491789571,0.04571839663735799,0.0035069080686468473,-0.04707234530450648,0.018566895055912934,0.03816333598149968,0.04473123180270865,0.11234786518091665
EFNA2,,,,,,,,,,,,,,,,,,,-0.03808641729029988,,,,,
HBEGF,-0.00880190974814955,0.015277816470241675,0.004253358133150265,0.02390244937654576,0.036608392939650874,0.020266279532639847,0.012117828084632685,-0.028562412078636308,-0.003350507814130234,-0.017399327915045202,0.00036030392265036314,0.00439232830159724,-0.056981322153044967,0.007373911523164178,-0.026455076405173698,0.02637821979042705,0.08500528896412514,-0.002098381652528649,0.008012987057355415,0.05104122863674822,-0.02712368786167623,0.09502369256155056,-0.014764487596678179,-0.025053285634402102
CSF3,,-0.03702112631483172,,,-0.02535741176224025,0.006929770553735703,-0.00496068514707829,,-0.012973026744457928,,,,-0.022242041816143105,,,,,-0.07400388605394954,-0.05238519486755203,,-0.03800137742164384,-0.03045024367876359,-0.004216493116485498,
PI3,,0.05246731309364745,0.10309023797534507,,-0.042739697321737866,-0.005125596093592139,0.0018649037188491365,,-0.014607799339679116,,,,,,-0.0681304462297196,,,-0.08557543387883819,-0.06908825834202675,0.05197341036273428,-0.006591613108927696,-0.01879037863869469,0.0454149436986835,
PCSK1N,0.0058370600740353384,-0.06905882267467951,-0.004318653260951151,-0.014868301132049878,-0.004764035650739433,0.050116098738873384,-0.0003904554629607558,-0.02731326322883029,0.0012846373627499919,0.02891783676573397,-0.05167182978218349,-0.08004401038760957,0.0335025020733229,0.020756894424835925,0.07966166517567351,0.0012030031403137756,0.0038351118701568233,-0.006544520234219373,0.09394148744274713,0.0672823443939279,-0.07549028508980515,-0.05098210851276158,0.03837503595867772,-0.13569100872560114
NTS,,,,,,,0.005313167592097155,-0.022557349372931943,0.031095765897826266,0.02915553898243203,0.020558195154849974,-0.017003791890262573,,,,,,0.024232988275741416,-0.006892170375625156,,0.011457748635513083,-0.005202779149756645,,
SFRP1,0.040808055482321574,-0.004227469845291503,-0.006727259348527409,-0.01085181635264408,,-0.01558971246674992,-0.015655928038607405,0.032553503383317396,-0.006940273892819915,0.03631767154186194,-0.02517062526653814,0.017023375352581676,-0.03887095243119523,0.03747713552277712,0.06153733100069819,-0.011261460256554315,-0.02398039436176833,0.029388334086854734,0.07480320683967409,0.0018284330440216578,0.025438930114730193,-0.024562043222872167,0.014140833594874712,-0.011261904677798244
CXCL13,,,,0.01669596944956414,-0.018412481299150164,,-0.015515224621594173,,,,,,0.035176650953618153,,,,,-0.0009565299205276021,-0.0464640455137881,,-0.04320737286754502,,-0.030283725440552293,
MICA,-0.003498946952038684,-0.0009650543625800153,0.02506643432902248,0.052606002786193096,0.016157419585944438,-0.02074452087067639,-0.02652792638512923,0.026742404546290423,0.012564171808946811,0.0688008071998303,0.038378670727839334,0.034241061023325775,0.014281817192054538,0.02778194437675883,-0.028537740903522905,-0.002667053041130657,0.07601252620196468,0.020603250526790993,-0.036268934675647194,0.03908934409830856,0.06641908560119705,0.09880199681003951,0.036095740724338694,0.03357226720350279
TG,-0.021582558652905665,0.009114318316424123,-0.0008784204259523502,-0.01591328597578329,,-0.016823769695925066,-0.03320562257163478,-0.026037127593104177,-0.01565728261012347,-0.029282162421909022,0.05850947225889153,,-0.005146469793808362,-0.0011770283978943333,-0.0657925915151146,0.03345598342173494,0.06301889390178057,0.008989660203343986,0.05759358302578674,,-0.0070826068659239115,0.040259555531294115,0.04331227991228476,
ADA,0.02761681593918598,-0.030012953670544976,0.004203632598051924,-0.03287473008823116,0.016767803997058746,0.03529766218061076,0.021271485134143404,-0.013656752605147414,0.01871433768074249,-0.02597186367076593,-0.029584041074502656,-0.016897777445333297,-0.047842463081566554,0.00906052948061799,-0.013559380440635229,0.07056844634326405,0.015324708342660101,-0.009989708770754287,-0.012286692059851537,0.00038683461070808097,0.03445438768131557,0.11541131550680932,0.020611494187293276,0.0038193858907947915
LAMC3,0.06551262433607968,0.12610385396254334,0.009050205087408216,0.019837148760912034,-0.03656429990800332,-0.017605662742587003,-0.025636485838091673,0.04251167915451158,0.050372185227776055,-0.03384602468532807,0.07878838210940042,-0.012734291577783736,0.039397094243233295,-0.07090727256014998,0.06544553704337445,0.02165640581129788,0.07167151912280313,0.011378172143663226,0.006939521650808441,0.010276282958449385,0.029645569336421446,0.06279844260191304,0.005291008608588897,-0.06800270802064477
CCL7,,,0.12683572185770464,,,-0.012163558610323942,-0.020570323317195462,,,,,,,,,,,-0.02893697623302785,,,,-0.005329499538816547,-0.0169860695737535,
NGF,,-0.021328923250965148,0.07612839251027823,,,0.024628663218679382,-0.02195667915456703,-0.009802995896111446,,,,-0.017003803086131346,0.03981566029221829,,,-0.049338319621382624,0.027215310961841106,0.006656875581520401,0.04135313660499081,,0.0421088213113962,0.10877664487689956,0.029396868433616875,
TNFSF15,,-0.026386539983718708,,,,-0.013544717424626616,-0.015230197580251703,-0.004313887436534749,,,,,-0.014164169410208075,0.08905931337089264,,0.054672787244301205,-0.03486417883098452,-0.03874994419268224,,,-0.023598202975687595,0.022230592834596375,-0.04051331942265195,
HMGB1,0.06051217503309754,-0.020141189464036056,-0.0019934094110066465,-0.014031887985048857,-0.0361856998544556,0.004788506350948947,0.028369595560467118,-0.0541639125756772,0.03194224869871994,0.04702455422485534,-0.021963640591269783,0.03342803720900114,-0.027847431187910016,-0.03446677654927306,0.08671996020120437,-0.014539710978259929,0.020925858309128836,-0.03914249466797165,0.05299346797687338,-0.018823404591330906,-0.03256706867159077,-0.039442974213119826,0.06734618361394654,-0.014883925289664288
ITGB3BP,0.04033106290517297,-0.05685898993333606,0.048290028516311596,0.03769239470519674,0.05435869082826172,0.005130140376961205,-0.06103374772109793,-0.04134077939515897,-0.004275794600383758,0.042218991837741214,0.005510420494720832,-0.021638446425210324,0.02724211100922052,0.041107031108615716,0.016028742652758943,0.006979648211092069,0.0537736125339745,0.045499704922800706,0.016832800746473565,0.06889027924285318,0.03824474712399929,0.056938620394871645,-0.07688376927380688,0.08178186026517532
AANAT,,-0.022722060044713062,-0.014173750866251887,,,-0.01232430890590315,-0.013723318873278214,,-0.011702021198520297,-0.026333619791512625,-0.020997727455226305,-0.015986075585610153,,,-0.0663522600210043,,-0.024195461840511405,0.01697157878688329,-0.015652854409768848,-0.03745816888868765,,0.040915523711307196,-0.013229199053113315,
RELN,-0.017892513323341235,-0.03677567638608394,0.04971876989546088,0.01251199884565767,-0.028556320068600972,0.020885400670893044,-0.012865461443209533,0.06389319062357622,-0.012117855137811164,0.013468240855123924,0.08728681503124106,-0.04506897789890902,,,,0.09095252123403598,,,,0.044855808603195636,-0.028504071802438354,,0.07833612710485938,0.03248836349277679
IL15,0.05409825415425209,0.028106990524476502,0.014869256607692762,-0.020273282874064706,,-0.02963685150409749,0.00638742463336248,0.11551783874957049,-0.030523639810316666,0.03789496095718533,-0.025853264084055583,-0.03275903961635858,0.017283802084733103,-0.024595761252768647,-0.039748347171629235,0.1296966567963011,0.14130597178982432,-0.0017452314709665547,0.002627016611609353,-0.0027423430185650015,-0.05756327989798616,0.019018211174478515,0.11928776742772408,
UTS2,,,,,,,,,0.07909613182725143,,,,,0.09743041114057206,-0.015504926093301577,,,0.038051628835388124,,,,,,
BSG,-0.030618817541105462,-0.054124879703699745,-0.10524006476691483,0.04985953504601624,-0.015413079965868751,0.025338474450425745,-0.08691795213137089,-0.04157423953749497,0.033317225944214594,-0.05478195069029902,0.024461021484660093,0.033228946928595786,-0.0017268324305867626,0.14877901291109671,0.047771733091893906,0.0877898350030963,0.034799970760810886,0.00661022250713784,-0.04634875006017762,0.0009513456699406345,-0.06001773536978402,0.019980837193628212,0.06004163576400087,-0.011469178976231812
ADAMTS3,0.012431099123512227,-0.03650396005527161,-0.07444650465091553,-0.027960797198234542,,0.03012256158338063,-0.05005513684567574,0.06484627332344114,0.02529161592891177,0.02877561705907277,-0.0005088929097345862,-0.025669881075293353,0.0017204899097815213,-0.004360516484373865,0.13313323115882034,,-0.004830702099638233,0.08052995558599396,-0.0005813110626628955,0.01701272253685595,-0.016417535624553455,-0.012117991930399334,0.03964197958190401,
CD34,-0.0009114897706286852,-0.0018227291366491854,-0.014747998831624901,0.05323562513463122,-0.04204537906266023,-0.028618848376303328,0.0356632143482021,0.04986895555796816,0.01596781424871759,0.028646687374521532,0.08809873425915567,-0.01243611090277277,-0.01608699101935728,0.0031634319009269363,-0.05281283103745484,0.1208573790121268,0.033267852181015384,0.10697377253211009,-0.01493797855559714,0.03511403950203463,-0.0337765427060121,0.10595360614835762,0.017973926020858944,0.04390714937531527
CCL23,,,,,,,,,-0.01331504255031474,,,,,-0.034870421303130394,,,,,,,,,,
PLAT,0.0463350439329775,0.012050453102493334,0.02147850212123494,-0.05226916913696546,-0.08582443578013,-0.012491240259600968,0.04039750551555985,-0.019386026621280403,0.049455552444050956,-0.008198970364034712,0.024112970431493266,-0.01848743935431679,0.056595201621388105,0.00866590355407367,0.010001445275880714,0.09689032181498176,0.0717526818774584,0.07938892649775094,0.0785005419694059,-0.019894545539404826,-0.07805254430397218,0.07034136717644675,0.0899514102628024,0.0656272218884719
NTF3,,,,,,,,,,,-0.00838253019822178,,0.02409817802812646,,,,,-0.012574841182720583,0.04039435322642322,,-0.024764858074747546,,,
LTA,,,,-0.01170268052590153,,-0.015589711737438667,,,,-0.02536202025161008,,,,,,,,,,,,0.060461024041603244,,
CKLF,0.016226831496935476,-0.002781389667202393,-0.05226075373620506,0.08260321500459084,-0.03922724814619426,0.009104839337119763,-0.01896302690030687,-0.04767744432586979,0.02053613954179799,0.021588234297030932,-0.011430878708598307,0.067834372902358,-0.0102856479957093,0.05981910231524999,-0.07844385133422033,0.06069823111912759,0.02008554133957993,0.028042995205480002,0.05238987894963449,-0.03646418663692154,0.04116484846462043,-0.004523195118440301,0.056738871836917254,0.013352531989721654
APELA,,,,,,,,,,,,,0.03744704417631718,,,,,,,,,,,
CD24,0.12299147301000718,-0.08638654394658435,-0.021867739374159288,-0.052011517151787964,0.06670012115847829,0.06396738672842986,-0.009726370266912934,-0.007443630724959932,0.10986402060011438,0.022591131162915765,0.041898200280945354,0.06427572167296733,0.0033716557455484185,0.15076038032847447,-0.08897418019440621,-0.20323182366592119,-0.020178092417756605,0.05851491436264968,0.08169001272537615,-0.005451379322883869,-0.03736457300506129,-0.00595858731710134,0.06844329541135426,0.05187822086165005
HSP90AA1,-0.0005445660282186224,-0.0704772681450655,0.02711413077262914,0.015466692608312606,-0.0024065520618828376,0.018060714856250076,-0.008615622083673767,0.02786530641742183,-0.01803166845970932,-0.05594832265831721,-0.041100284594343214,-0.028608340977905523,0.0033127577315330294,-0.042037193879104345,-0.007285685968870813,-0.022146083309136658,-0.025479336674568503,-0.1012751814977777,-0.0468478062162778,0.046259727686779134,-0.05977787775182792,-0.0647897549822785,0.08269901629575463,0.07849445960382079
BMP4,-0.022211586110106128,-0.04616100724481905,0.030526589732129097,-0.012405527368654676,-0.049759136264229516,-0.020752933232432675,-0.02663231711716455,-0.0011037382000200812,-0.0010099540116026672,0.008324678654502931,-0.009967646281255097,-0.0254981374389128,0.004751725990468236,0.009285463062033757,-0.00499107344189852,0.09136015517667415,0.009667436009931587,0.01368455994747015,-0.024639245581601233,0.012410839980048926,0.02315412511874934,0.08942684341865126,0.03358293629806492,
SCGB3A1,,,0.004448998628038326,,-0.02710456556929536,,0.006022347794802676,-0.027403034987285246,,,-0.017711788480735124,-0.028139966701948446,-0.002663141609786207,0.06148748536615141,-0.0661135362590075,0.012680673155598919,,0.11267610200738587,-0.01523368668773729,,0.013850722527944852,-0.000649390994305192,-0.08183130285857715,
IGFBP4,-0.02047661419983939,0.04006846432473726,-0.0032394679692105944,0.05250068811720424,0.02680486102619802,0.009178683593929251,-0.02044990439256201,0.011495008982661547,0.06036587836048242,-0.09624330670399162,-0.04863850013513319,-0.026881678459368726,0.04998641165710785,-0.0787344752141886,-0.0307698097766991,0.06881509087774923,0.10672612193825917,-0.01846993676660658,-0.024172735328794746,-0.06102420345950192,0.017858259893351883,0.13740637726754137,0.02321860384792403,-0.04499417749648228
RSPO4,,-0.026055466472782115,,0.015109818743272222,,-0.023862785137916866,-0.018862223153393365,,,-0.01948300016344072,-0.01771178588998539,,,,,-0.052208467366919004,,,,,0.012333924867302953,0.014600209520957233,-0.028316311930572095,
LEFTY2,0.11046063901711198,-0.015854577744779084,0.008571299334241072,-0.011846407248076167,0.059678120648120746,-0.006936855890911095,-0.016176086637806272,-0.016355380336016422,0.08085294326208944,-0.02244045397036008,-0.019421189848269915,0.014460276805236125,0.07968159808046474,0.029390010600194978,-0.01960107145276043,,0.12824474509970998,0.07306616720331878,-0.03410776106834659,0.02732469004150524,0.010423672801913905,0.12091063105231956,0.08361200683137388,
PF4,,,0.04466117743738381,0.25731111017094416,,0.09688627357396025,,,,,,,,,,,,,-0.009632308813641226,,,-0.007681179990998854,-0.048469187178277334,
ANGPTL2,-0.03268698638658117,0.05286396396148963,-0.035860538739931655,0.007124833498399379,-0.03975309756027228,0.001355427561794931,0.057858211253573835,-0.05061202866322274,0.029968779694454543,0.054291854778826365,0.04187369556731651,0.008868052989448786,0.006947091953837842,0.07609789437376474,-0.010764025297555265,-0.0311622374346286,-0.017220923891395117,-0.005238285284660638,0.054592077610260074,-0.03210456796401373,-0.023231014626815562,0.07128227465829155,0.03371077452844139,-0.021734169304725815
LRIG2,0.050975907526155745,-0.0210506371190382,-0.09009572807287707,0.02576911405052258,0.05336978847612171,0.050941057941892076,-0.029499731496757824,-0.021880525908494458,0.023525395074978542,-0.036710279979879815,0.010607664744934724,0.07448189286737829,0.0032366975537485806,-0.0030560526473080137,-0.03746075841509201,-0.08980736269456532,0.11687795504001136,-0.040115363196201556,0.009927623127578424,-0.018131063050487128,-0.02648036688744153,0.05617225480028938,0.13405916328008674,0.04007522340642732
