,UKF248,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
EFEMP1,-0.0699856134879316,-0.04204099980732789,-0.1142402017441509,-0.0441963987942872,-0.13833326411568408,-0.1039728058387106,0.003676653307108519,-0.016414469622332156,-0.01884134686190932
C1QTNF1,-0.08024908256814223,0.018486679792564624,-0.04570771124695415,-0.03626349004365398,-0.016072186605904582,-0.0893737059850077,-0.030262433433171494,-0.004114885397458324,-0.06659507672342672
ALB,-0.022258224426236,-0.03046996335615121,-0.024619502287084885,0.08724427858419126,-0.009527810004616525,-0.028395616083837585,0.07311116885636325,0.007802578849081066,-0.02377112232526301
CCL13,,,,,,,-0.013583816113602019,-0.020726182288467714,
EFNA3,-0.051465864084942324,0.059567721436844794,0.13186571223072513,0.02882445206236833,0.09087964189387014,0.01867174211893659,0.012325678487864396,-0.03751252391451781,-0.04548068477592869
DRAXIN,-0.019020012945102888,-0.05875088676209494,-0.08087452131699734,-0.01490237228995637,-0.025369531583631085,-0.05741709246973243,-0.03822021451852179,0.02276184948180307,0.05538673285987615
RAET1L,0.11069688486513933,,,0.0464074452257375,,,,0.04406385573698633,
NPTX2,0.06285663405929906,0.10032755597576742,0.16506024144074133,0.025890916001684645,-0.024379277553246134,-0.09225821822458742,-0.0050779472595830055,-0.02829600822034512,0.028781242245919183
FGF11,-0.02247292259134379,-0.0646950254015922,-0.09767795123330475,0.04412186106269156,0.03951480210939239,-0.09138866760973671,0.038456831276057896,-0.06533368287515316,0.002842784049169803
CD59,0.10173124853389005,0.03960496711682904,0.06552637364084418,0.04601809083615551,-0.004572345105190099,0.051493216874590936,-0.05249848094724362,0.005467014163868156,0.040053803415971166
COL9A2,0.0004102046909948186,-0.03662318118021962,-0.06796258509535978,0.03164703406020823,-0.06504432390985086,-0.07513012341172084,-0.0004708581218040327,0.03727765867209265,-0.012872672744676562
DLL3,0.03944689878358943,-0.05737038055043013,-0.024846593459373432,0.01249847788612034,0.07857624225529176,-0.0800326522586649,0.07673912023938793,0.04368718136829776,-0.06089813485386794
FGF5,,,-0.019604371076851958,,-0.017822899465244957,,,,0.06420449930926735
LIN7C,0.0008792208277698291,0.07175101012285968,0.045306838901748844,-0.007979125983641406,0.03314465547544443,-0.003252599647245654,-0.011155483540068982,0.03979852486138382,-0.01583687595516152
GDF7,-0.012368186074299075,-0.03440160319526627,-0.01116875288865939,0.018210112511027925,0.10190021057255494,,,-0.015021003226184241,0.015701338429998633
PSPN,-0.03679264161886098,0.02979369562006079,-0.029115918128342827,0.02051091596851008,-0.03827180764552083,-0.0002052765718357669,-0.029170585032151176,-0.0013426230966099128,-0.013076752434753999
ANGPT1,-0.028739270665010502,-0.015035339316331144,-0.030559334935041527,0.018457076187696254,-0.10249988987630826,0.029868296581154787,0.016329984751211637,0.04517963020180103,0.018345373629808998
PNOC,0.08467472267306735,0.11728565711560276,0.14791951812150028,0.05830314644488835,0.14476129074212962,0.17365284404128306,,-0.01780801283064387,0.03780145259180713
L1CAM,0.07430854189442472,0.11866289362189018,0.1825143145207652,0.08716760483610973,0.06000927616775132,0.22304301302931287,0.001029858737627558,0.012984358575757533,0.0684632969433874
APOA1,-0.0046363790686613365,-0.04047345271108781,-0.023151031836320647,-0.0039033825299752247,0.0017246080842214142,0.04656464561512059,0.008257701483913422,-0.031654601370073004,-0.020737743937299432
PSEN1,0.0617919460257702,0.0074182767473358925,-0.02487480981020876,-0.02311570642470264,-0.09354680282840404,-0.07057439172081767,0.02332551218391679,0.0589002706811037,-0.05799729719287869
CALM2,0.12822325412375643,0.13529322803892874,0.1648942065307229,0.04239182395498897,0.11793751350896917,0.18577866511400035,0.06492414437094633,-0.022416987826709374,0.10574645666107525
CLEC2B,-0.0519954279394791,-0.00682416331366035,-0.10149317465156406,0.029972482972431387,-0.07820763741169563,-0.04894824565713088,-0.034846678788678746,-0.0372577892810967,0.02242791650723463
NTNG1,0.046555881849762636,0.05929580948361923,-0.0022869142519244576,0.05247532841748417,0.03966003522789359,0.20046388592216233,0.01866059216278248,0.087255818365508,0.04092949929281669
LRIG1,0.03989355732053463,-0.0540404145916632,-0.07925101934629253,-0.06727609553882663,-0.09070284525005097,-0.07609054810048693,0.04546369574776165,0.011839947776089335,0.022585722034858917
CPAMD8,-0.022532991756160553,-0.021673331145361,-0.017734791928196512,-0.030245155813347115,-0.04020614264274552,0.0054960450023938505,,,-0.01819855725838129
GHRL,-0.004909794122512389,-0.00898244138421904,0.005837782071204161,-0.01490237228995637,-0.019877629015590075,0.02382036530925587,,0.05269983177509904,0.046333702136981146
NPY,-0.011608427288657783,0.09075469296914575,0.02399694795581306,0.046245081443930296,-0.0032799432669598366,-0.0018969512373505956,0.035157888779122154,-0.025863972245774736,0.032058612814855725
MMP2,0.011580044961850437,-0.03112478312864301,-0.0939871130762424,0.009461498329262573,-0.06315735716961146,-0.1406378587739248,0.004982162266634663,-0.04164993026858926,-0.03170731422539807
PPY,-0.018911459200559706,,,,,,0.007608029778413148,-0.03294333250461535,0.03268281431186019
ALKAL2,0.04494017010357624,0.023697607596883476,-0.0010890796102621205,-0.024745440209278498,-0.07009701710672386,-0.043106465533038166,0.02258028011058944,-0.026431295826931718,0.045799054860433126
CSF1,-0.031722079801064354,-0.12535550218494276,-0.1021767974949774,-0.011867239893475393,-0.04904154801191928,-0.12743755314859154,0.015378516284479322,0.00866920728741214,-0.05845309279033379
SEMA4C,0.002622731187275614,-0.059319888276548514,-0.01227280833438734,-0.045874754881168336,-0.0016076550567897473,-0.03490217433885714,0.03617755332725498,-0.03613347769058488,0.0018697603907729139
ICAM2,0.01675034707756849,-0.01581082890458052,0.014106626189401495,-0.002589881718443876,-0.015793956161498153,0.029252355747746837,0.07726497633666911,0.0011107562004794985,0.05199926963674617
SYTL3,0.019800712916870796,0.0574787632209779,-0.0592943763464504,-0.007789323129450947,-0.0041031368910259495,-0.04097894328109728,-0.03170129349344649,0.0348702663271783,0.06934665264283373
IL1A,-0.028545939512696624,0.0014158301012387943,-0.048778653949919946,-0.012504144456381637,-0.043963140253079146,-0.025225953217957387,-0.008138609263723279,-0.023959269704389816,-0.028836390217244278
HLA-G,-0.01725789415903227,-0.02350810126030351,,,,,0.07077330606330254,-0.013616254420889823,
PGF,-0.04581154278609016,-0.06129203031764226,-0.04018082451526967,-0.026946106554453342,-0.0357325371146065,-0.08073362123763644,0.0032841436289612266,-0.0674590354549787,-0.04830172575907782
LGALS8,0.03972908166564792,-0.03397435756493685,0.016491308692050857,0.033986037563985494,0.04148770778610822,0.055915124204428596,0.011942055381116074,0.0340483156241253,0.05002501046131554
DKK3,0.12009851438428261,0.09471577504405208,0.15377115885898457,0.04373999093902271,0.14435849889917593,0.1802461429658037,0.01784992031310112,0.043708238857345566,0.08807211477198194
COL16A1,0.040352752966081484,-0.004979110044886308,-0.07138637457257932,0.00429535345801843,0.06788944924000868,-0.1570513491728481,0.014451780670853379,-0.06525440155436965,-0.027546422785470048
TPH1,0.014018117874253376,-0.010124556439101888,-0.02108219324222736,,,-0.015795196808958342,-0.006279136404285873,0.005865128619064929,0.02165236936971832
TNC,-0.07815016287485006,-0.1120132520407212,-0.1430765476727075,-0.048704224289354094,-0.13291091176314013,-0.1710312397768322,-0.045941570421415896,-0.043819476784972326,-0.021300113287067934
TNFSF9,0.008260986968101324,0.031630777465225655,0.012791045194174844,0.05444316027428129,0.08231457088026772,0.06432790371721468,0.018363430477203214,-0.023214152899892093,0.03876356307230036
C4A,,,,,-0.021448566284785617,-0.013884578021565367,0.09670507516496128,0.08488203263295174,
CNTN2,-0.04455992622507854,0.027745269091938817,-0.056276358273208975,-0.019338046728589842,-0.10671414354875736,-0.00801604198921278,0.027094182433405153,0.04394100976310371,0.11100848213552042
F7,0.015417260823664104,0.04833575280195298,-0.01773478162014219,,,,-0.019054204716363623,0.010005152423995054,0.00031776777189187366
LUM,-0.022356773605713105,-0.02403651448945527,-0.06553170084665887,-0.04633911352469012,-0.05932128856300344,-0.02748826338898979,-0.01672990150584147,-0.011102903485230258,-0.050316175375813746
BTC,-0.011215441855679832,,,0.04070552729204765,-0.02613993709332682,,-0.013785047237044426,-0.01453611614658756,-0.045828551668063155
APOC1,0.08283238063156612,-0.14314415848679315,-0.13224837548870147,-0.057999999970135385,-0.13408632724858674,-0.13421910912959928,-0.04323737606246598,0.023860549025701585,0.008900625485183023
PKM,-0.11843858623645265,0.07066386733347906,0.015445103506776765,0.04156721642269636,0.07982303412088354,-0.0732224781972053,-0.027264288404052713,-0.009189980810435898,-0.054290551564513366
TNF,0.02076088643973961,0.02353987201272856,-0.026027992626863693,-0.021786938937544097,-0.03376587211277987,-0.03298214602005293,-0.013379748898431014,,-0.017507240163542503
GNAS,-0.016706635953865814,0.09651400285418708,0.1457036083084259,-0.011545360456501837,0.16075265599772415,-0.1330402754749319,-0.040573672180718334,0.007381126986857531,0.01957881143666181
BMP8B,0.036304324963542356,-0.07992972034356777,-0.013904661009735088,-0.014466303512968457,-0.033379100669695495,-0.04085463333075618,0.05621836551636229,0.0017785449310753416,-0.041923261927111925
LIPH,-0.01267167412066423,,,,,,-0.013583821109399144,-0.023854019808652465,-0.008598274756560735
CCL28,-0.017824285916586014,0.08618312122512489,,-0.017110582387380013,-0.02664244948507696,-0.012526277215178377,,,0.050262802405810714
PTPN11,0.049849381930925384,-0.02240401534188392,-0.0444373946421262,-0.02712499485643121,-0.005120779464295693,-0.04409177755510496,-0.00899637573648249,0.0007825005442787583,-0.006923165994987756
ADAM12,-0.04216154413643056,-0.08022463648875675,-0.05452472735578926,-0.016536314190533093,-0.045755679295227565,-0.08359499258903104,-0.008781103167088572,-0.0006000869148339763,0.0023490380358065156
EPO,-0.01702661000224812,,,,,-0.01579519912853649,-0.014752376638328853,-0.014371076930025106,
EDN3,0.04071314330275861,0.053532223796567135,0.04501946756424939,0.02942011647874838,-0.015102783796091125,0.08822531152151945,0.04158011086435192,0.03938357829505802,-0.027916541432876113
CCL22,,,,,,,-0.016696512952104423,0.10365584479362044,
CCL2,-0.021489681520414132,-0.06088289822918636,0.01060975884629379,-0.02362094780559439,-0.07439473200162534,-0.09521331708170021,-0.06688411626096064,-0.007122061701068266,-0.052431188246308866
DSCAM,0.022914480600552952,-0.052257241800630974,-0.05235578062779183,0.013931419163387715,-0.009431446406502165,-0.07324341469758172,0.05585528044788811,-0.0010288558710863686,-0.02204732248274601
GPHA2,-0.01412322468854343,,,,,,,,
ANG,-0.04352757633182471,-0.0015219954097781326,-0.05477302127872567,-0.022994708583988083,-0.027152103402646326,-0.07490554956410321,0.072927774399914,0.04276624030294437,-0.008326221865474371
FBLN2,0.06068654549146849,0.003188833998701761,0.007625661255986526,-0.014723075689990405,-0.015757494548089265,-0.030393996458737027,0.058610789308186355,-0.01896970676797758,0.0010421149482568316
VTN,-0.023953880131117686,0.0048048256353540805,-0.02989505578968936,-0.02281640393908371,,0.16574842723821534,-0.016862976052039437,-0.01860860496034586,-0.02837953649185972
VEGFA,-0.06576952932208686,-0.05866622242453647,-0.049741550302785244,0.06388609933988813,0.013494079400087552,-0.15462093099925528,-0.04835477779775353,-0.03912198383321139,-0.07480510039570401
F10,,-0.03477657039487189,-0.02883713311925756,0.024951499939429026,-0.029269150072637837,,,-0.024889778704984773,-0.023049169646646345
SERPINA1,-0.04025948969785674,-0.05970360452796212,-0.09838450624675782,0.0318976977856266,-0.08926444359674827,-0.050544872588639246,-0.08086051329485407,-0.021012314472579577,0.0033064519391768285
VWF,0.000726508762984562,0.03499245697741734,-0.11890844088769796,-0.02002475214606719,0.025000500560837184,0.056358514665497475,0.04202338045011222,0.03109323019687603,-0.00901800111824344
GDNF,-0.019844759567414234,-0.03877354172647432,,,,-0.015795197898457042,-0.025532710487284976,-0.020123869275345877,
VASP,-0.035539638551743795,-0.04258203667299139,-0.03782298580053968,-0.008285126833357859,-0.043584033928967175,-0.05118484231556428,0.0087931791173361,0.015688929296313693,-0.06980090745957682
ADAM15,0.020539195105919377,-0.06612631600401261,0.07491421070665413,-0.05176629918840308,-0.03962662163884656,-0.028440011548638316,-0.02369304221147129,0.044826567974760125,-0.010433471885599602
WNT2,-0.006547395703937096,-0.004038367967978739,0.0726153477906253,0.010516800201565228,0.006166044079583511,0.18840033297462153,-0.018298858701346767,-0.017255690671473416,-0.006601791751744152
CALCB,,0.0052065820043359304,-0.019604370863804878,,0.03189864115167653,,-0.016014848315798864,0.012041998654840937,-0.026970990159740884
OLFM2,-0.030075031305282003,-0.021734610711427543,0.08056391170028991,0.016317756669486812,0.03881503282849626,0.026614178636268766,-0.0014669063929613744,-0.02379056723090783,0.020254880219845842
MFAP2,-0.040951026184706495,-0.062499693531980496,-0.008933022405713304,0.07770537037066422,-0.02348395071644014,-0.02670477031158963,-0.052855776740863315,-0.025279657456467857,-0.018924598672067153
HLA-C,-0.009530458933994979,-0.04007860918388626,-0.1121105007003801,-0.035412654614558184,-0.13301986499871535,-0.16784557752792031,-0.011886131474395956,-0.03195477923044541,0.032721620348224116
THBS1,-0.011401690717146648,-0.032296117217627124,-0.042008246012401905,0.03401194443499074,-0.05416714174789919,-0.03543124736732953,-0.007239529226539437,-0.04676198486204669,-0.02986004534651914
HSPA4,0.0292054190604701,-0.019894526849037253,-0.0013567788764962756,-0.02125557955596326,0.15188210175529962,-0.011613051672584489,-0.026715423754434087,0.002264480725717638,-0.027380004437878473
LMAN1,-0.043304759988589715,0.0027135389162331745,-0.14608014522561186,-0.02636692610256312,-0.09593838056628862,-0.06877271466319598,-0.045547013248462255,0.020758935806013536,-0.030088321715416224
LYPD3,-0.019331133848678753,-0.019665141941590466,0.03226266928168604,0.0026077286894702133,0.1341201880131144,,-0.030770011345321792,0.10947261388295189,-0.025498026211409924
APOE,0.01226662106385961,-0.06033832881954219,-0.11775242747986761,0.004535791778720129,-0.11351814596239998,0.056405227535512185,-0.0034945641456195216,0.03054495089433676,0.05538137419791161
SOSTDC1,-0.028545940374792352,-0.025722368554559713,0.029144832630291856,0.022808931094133247,0.11083303967886149,0.11877940327095617,0.07085761206576605,0.030652588140913317,-0.03498294964196652
ANXA1,-0.0739857003089383,-0.09858594761183714,-0.13046405499134428,-0.0692575350421955,-0.10877731959309903,-0.1103639717889429,-0.03233536670206295,-0.07128754525756356,0.03297758243286625
WNT2B,-0.020542573237221536,0.01868523758456768,-0.04518942460045705,0.055657370005979256,0.00908619402301138,-0.02586456238938323,0.025724124120060195,-0.04127774209484489,-0.028789561550321075
AMH,0.005967963512767818,0.017512731122769135,0.002339523627145978,0.011620111489198556,,-0.04594080738642079,0.035247067681939304,0.03072425010975545,-0.03271477387191718
GDF10,-0.014666128933278883,0.03867526864064924,-0.03158940886825317,0.07464177971121407,0.027199604952185246,0.106781772190921,-0.022748251609993254,-0.005747930402729294,-0.028225907890608463
EFNB3,0.057294244188455044,0.047374608959519816,0.060964986264288326,0.0285144220631896,0.07190864084350924,0.16100767968497345,0.02654734676054609,-0.012455152089233807,0.007852124993760614
LTB,-0.024975769325423565,-0.011310886792756445,0.24454543801641265,0.02077226836001001,-0.044128253331311776,-0.004723810845306198,0.0001554648393373668,-0.030672285516194272,0.014673008680595623
ANGPT2,0.056426810673208636,-0.07821971238381917,-0.1040342733267575,0.03977559604847832,-0.013847379459363849,-0.05176082125855337,-0.054022284588206626,-0.023811573295117426,-0.05537692632483761
NRTN,,,,,,,,-0.012796412833528368,
ADAM17,-0.009603743388678553,-0.0922683665097161,-0.008484288845251127,-0.00884836347919237,-0.04216216000026413,-0.03778223645535785,-0.020650427457625294,0.040974143278587484,-0.06820531092628557
LRPAP1,0.039725908400476864,-0.018902378258285415,-0.09875440677716851,0.10469134882580669,0.03180488891847263,0.045140829276984366,0.03152519272794568,-0.048584438437394406,0.014637706440817409
NID1,-0.051208125783227046,-0.08452965840551056,-0.08378679195161749,0.02438268203960459,-0.0719710588243624,-0.06927467571228585,-0.016121369506032587,-0.011600780913563718,-0.0573002588419779
MST1,0.022103301215380157,-0.05698335884622068,-0.07012313070865688,0.025279519550244017,0.005092137266406352,-0.036502009127208766,0.03573175066820673,-0.07483333171920457,-0.057423504933371464
IL13,,,-0.019857849972774472,,,-0.01852476850883022,,,
DCN,-0.027677232789156556,-0.02517115894243795,-0.05585591236489842,-0.00683022051145569,0.006677498241660597,0.05114208501142186,-0.011980932741298812,-0.038590284211160154,-0.027601023287004374
COL7A1,-0.03606693529176182,-0.02826261355298185,-0.08034542835223027,-0.034888997753512126,-0.0468708676757023,-0.004217565406963377,-0.005244418655145915,-0.05597617684485433,-0.017185379499235535
CALR,-0.07790937723578391,-0.07257728962773691,-0.1583211588298103,-0.04579769154451516,-0.09869905351875188,-0.1505275409421355,-0.05105249964192958,-0.0200624932693144,-0.0722971990103777
PIGA,-0.01145021843059557,-0.0004956454161389805,-0.07503456224762294,-0.028368917947070936,0.020377126864543002,-0.05554955433111576,0.07028302984862941,0.027063036408493144,-0.02562524409278775
CD200,0.07500724809033602,0.062271721063623234,0.08603204651048614,0.002388720475544957,0.14349496059362574,0.18333568265086753,0.012697279651069704,-0.0009530301970160083,-0.005104074786518198
GRP,0.06501230400527318,0.02418759333493594,,-0.023805131872542296,-0.022341789117889265,-0.015958184478543795,,-0.0140355733000328,-0.026161315155236495
CDH1,0.01396013742093777,0.031718021924082525,0.0033827902927124343,,-0.03710861171161248,-0.025969713141344608,-0.032048581773757884,0.0038499552053076606,0.05934769404663616
LPL,-0.020744818736197303,0.015437767796239779,-0.07364481246322634,0.0628595139600628,0.015582438344356797,-0.028708045131879533,0.11378357737715397,0.0029632024091672603,-0.0648557869260058
SEMA5A,0.06664956397058792,-0.10156775079835816,-0.11011735625275874,0.030848717168993536,0.010374120272255332,-0.09565655794742746,0.07357747676804866,-0.0713506594914692,0.02450736103757808
SEMA7A,-0.022714131608934037,-0.030620271368710348,0.01971128495953813,0.020331332305984027,0.042945082411497165,0.08122531978373287,-0.02324906433389384,-0.009531631174856614,0.008749026647019915
SEMA4G,0.0002773198440721722,-0.037861347348522575,-0.027000861018243585,-0.004024999574948227,-0.02103456745759036,0.06689344373263682,0.029446815830136634,0.01186379766674945,0.03520760997976977
SEMA3B,0.058787813736114546,-0.08238758660476131,0.0022328782945173447,0.005594214761021299,-0.12774088436153083,-0.04264341345885742,-0.009541616225580508,0.022597407070401008,0.057899244873912036
RPH3A,-0.01775371887442737,0.025949191878307014,0.06500144008932186,0.029264418709445544,0.14651101255583027,0.01744886256409179,0.01793664400940901,-0.027228574167228018,0.13121707821898523
JAG2,-0.04001853238789022,0.011765427138090206,0.06989600097501612,0.04554245081435557,0.0004456836796737114,-0.0005905950085061552,0.031406347127813025,0.05375091283764357,0.022877519778855902
CGN,0.0018496500374061177,-0.04099191172511439,-0.04455301045949329,-0.018029063671301988,0.015635959570270173,-0.03954613577824848,0.05136298852370159,0.02759625847670077,-0.003161154991444236
GDF15,-0.006699721189335269,-0.057060408197332914,-0.08749847376754759,,-0.04734320025276223,-0.06900997136986202,0.05185276141070242,0.005259433376144754,-0.06725346095071771
SEMA4F,-0.031911108617571675,-0.05313879402136069,0.10687994603936282,-0.03244991255238128,0.13593987489786313,0.08104344927374035,-0.003437488276517983,0.03212117771133291,0.009973966790707164
NXPH1,0.06567702362417388,-0.010297943241267043,0.006460507847723658,0.028731038124545995,0.12582792583752422,0.010762157790421572,0.04595730003415343,-0.048205231865466734,-0.020976932298422495
ARF1,0.0037524316789726503,0.038199670816449365,0.14834843687697555,-0.017075975929154198,0.07280074501631936,0.036650137314385975,0.0006112242701596213,0.05313763069252163,0.030263820448506805
DSC3,-0.010688177069732754,,,,,,,,
EBI3,0.04521895617897857,-0.0010085302402642795,-0.061032739373307617,-0.0007973984718936365,-0.061359513488544896,-0.006032671370696573,-0.007668196740528709,0.007108039952653862,0.10080174957819635
TIMP1,-0.0631729317680346,-0.14703570195082144,-0.0752618827831853,-0.02436250534400858,-0.09632400153203197,-0.12870168264251483,-0.05949299471062613,-0.022613635008056833,-0.0714129993150042
SEMA3C,0.03249185971522074,-0.014667334772240703,-0.0013496764459084132,-0.0036397803905697263,-0.06792398200720798,0.09142513880582895,0.005385422992991406,0.021151245186007125,0.03786240352091843
GAS6,0.048089503711308976,-0.07793922270618377,-0.0456155201657915,0.014434913657862957,-0.011772769561769578,-0.007413164772473791,-0.03933105668549052,-0.014819799967967496,0.012539043936871285
MEPE,-0.02862135771492992,0.0441639281899743,0.03348503256703549,-0.03825139759296667,0.06408557157237162,0.160800711743659,-0.008745889582188356,-0.004379965373216009,0.010230032326002704
SERPINE1,-0.047954766890867466,0.012398863324581608,0.11922784757108727,-0.007075553914177568,-0.020963175178444118,-0.1098135070069717,-0.04842339273580594,-0.037392533130400404,-0.11884851343219124
RSPO2,0.10896445519868041,-0.008100987625223037,-0.00560833680102677,0.020302287496520154,0.158413454073363,0.1132292170490815,0.021768019859658202,-0.029176324829569764,0.028807718292165083
SHBG,-0.013844348681556956,0.026770736815811408,-0.021346195801725625,-0.029219919271213937,0.006165958673649436,0.01410548498691036,-0.022104787418542843,0.0164987919862914,-0.03160492544686244
LGALS3BP,-0.05348471547648685,-0.07475420274963011,-0.12337176915680804,-0.04690823412880468,-0.12841430635178006,-0.09830945759264735,-0.0012414493925405393,0.035381507664896485,-0.07263055256127743
LAMB1,-0.028337246360321592,-0.06734167263422089,-0.07565550412378126,-0.0360009434126466,0.03469142690187735,-0.0180713145568439,0.0041193170525528665,0.009637381959755097,-0.05284468257858114
SPTBN2,0.0037404883289168115,0.042423550561500184,0.10626153716223083,0.06607384105246061,0.08719136962367613,0.22628643884833746,0.04400331844858062,-0.046092801803097584,0.10250148221688687
COL1A2,-0.021209706514228027,-0.1116527861229123,-0.05264146533266016,-0.013773357052406414,-0.037723731682800084,-0.08623582008558524,-0.04438685811165649,-0.026174199429413247,-0.05936029683276994
DEFB1,,,,,,,,,-0.021735335670554645
CEACAM16,,,,,,-0.023105654517077617,,,
WNT11,-0.015319628851601734,,-0.019347783744877268,-0.0105886552568435,,,0.09308928427072552,0.02262653612573774,-0.019513317904230353
LGALS1,-0.05953450009209098,-0.08405147877719378,-0.028999359743088617,-0.04386048291037421,-0.10773464804728451,-0.06861317063525493,-0.021414906463596676,-0.06666281135898278,-0.030022789953928333
BCAN,0.0515536013362077,-0.10044737544445347,-0.15729356338067105,0.032100847071407555,0.10356202844308413,-0.16381841016247076,0.04199643632599669,-0.02760817279957349,-0.021309101400792268
ANOS1,0.012101570867189073,-0.05848785317432701,-0.1037013613795724,0.014210100886710257,0.07395291016774025,-0.06007929521315659,0.022197445755257034,0.02167947669128451,-0.006238817833516345
EDA,-0.01121544569844216,-0.04768014486485502,-0.02313343610457691,-0.03255665136167144,-0.025108018653109205,0.02276803392306646,-0.01577977871912613,0.060369775451719516,-0.03459082511130804
FGF22,-0.01594840761444743,-0.0318043181661835,-0.017734789585455314,0.08616237343098682,0.009972161615322743,0.05953128288181222,-0.022492758292261366,-0.021544626956370768,-0.02713048544802314
SHANK1,-0.015319627868100504,-0.022021436402556015,-0.016873525911336573,0.02757069980513833,-0.017454727177257132,0.05774639606074052,-0.010020206674447155,0.0038071652859540165,-0.029436533930974854
NPVF,,,,,,,0.03472355987116746,,
RAET1G,,,,,,,,,-0.017970842815788576
TGFB1,-0.01506137183277139,,-0.038424346250023174,0.0630917935954714,-0.04192081066133626,-0.032241865788481504,-0.025975478217075663,0.030041451891751315,-0.010632367681547216
MSTN,-0.026906183896569503,0.04908186489198952,-0.05620267769569245,-0.030583425750618717,,-0.05054787925606541,0.051137336162921744,0.04905803853728003,-0.02430030279597919
WNT4,-0.01032233170652093,-0.0013574636413203258,-0.020108309111681166,0.01927654534396823,-0.031705248983037546,0.04002288311961112,0.002499380350878609,-0.025779196950409627,-0.047866761861854165
TNFSF4,-0.02360528305584985,-0.026883169902694754,-0.031918962224485266,-0.01957979502914371,-0.03419357374140646,0.00016891673777598364,-0.025234801744872398,-0.016954847454821134,0.018819307190197122
NTN1,-0.03183085626076842,-0.055197173599945776,-0.13106380782401605,0.003570390452863834,-0.0313280720828191,-0.0369854464909251,-0.004709265824612186,-0.005119018097244361,-0.022218871283091836
CXCL12,0.026343635679510185,-0.07778917538540296,-0.04010203312524429,-0.06315393713546402,-0.05376762896951168,0.032354012552543845,-0.0076949448921519465,-0.03308133383323422,0.019989809595700722
GNRH1,-0.00519047293018412,-0.022401941472323376,-0.01811296628737708,-0.019304517364294296,-0.023483950567754742,-0.0439680727498245,-0.011457773578558159,-0.020245593015279964,-0.02464760912827132
FGF8,,0.01784209678234296,,,,,0.04386975015252638,-0.02589119585700557,
RIMS1,0.0632835635504822,0.008090531841337659,0.04728038678289703,0.003100637141852107,0.07637596352772921,0.20221343014958906,0.009736678307754505,0.03291581649889024,0.05719257133110024
FGF14,0.0553298801391527,0.09553270934231689,-0.06989548163841479,-0.0031464086747954425,0.08605324717405345,0.17372795933573262,0.024313531615852056,-0.029194097958992644,-0.004757437910793938
IGF1,-0.01791416606545417,-0.022188907247491417,0.03893497301068134,-0.00969786347142809,0.0009200458210219891,-0.0031801616599845873,-0.013510836142435057,-0.018152430384938814,0.03342768722565607
TNFSF10,0.02569406841518169,0.010686217079285496,-0.09257393930480405,0.046785958973860994,-0.06418574910794339,-0.03485165707074957,-0.005049715618179792,-0.0630811184829532,0.028896694637456477
GDF5,-0.01582448544462771,-0.025914364823049256,-0.0070094762908533064,-0.02102335350663607,0.004103896437193863,0.012826360863893787,0.05680912925925835,0.02482081601680161,-0.049022405001672285
CHAD,,0.056852640074111074,,-0.0017968392852715299,,,0.032431109817065464,-0.02000149394153583,
RGMA,-0.08412041023341808,-0.060860109912640764,-0.06705476242755436,-0.016287478835878378,0.022768253053217048,-0.08727429879100626,0.03359472190509784,-0.02539877015776083,-0.03468120403897233
CLEC3A,,,,-0.04174783214827493,,,,,
WNT16,-0.032979422662123344,0.03352310709859168,-0.05075322390734449,-0.006264864684961313,0.003502784801398998,,,-0.012796411144532505,-0.02728920167497748
CX3CL1,0.015904837901344924,0.00036244050671243444,0.05783195348313688,0.015617456322954216,0.10528119280123022,0.08179175591041077,0.044172674288671804,-0.021083074133876903,0.015606833914886651
FGF1,0.020289803324726255,-0.028938573364415417,-0.07588857223608883,-0.02381170419364885,-0.1430842289869776,-0.04822448361500449,0.0012554513383367073,0.025393128421143107,0.06492738313452136
ALOX5AP,0.025848984031919164,-0.05269522229250622,-0.13743111220788765,-0.012336607179842514,-0.15351176810394265,-0.06885247981346601,-0.03270259196857186,0.0392244326788092,-0.07361070864225956
IL1RN,-0.0250850097469223,-0.006995081252852806,-0.018013142315666763,,-0.04177356033071411,-0.013884574965212757,-0.015544162827777512,-0.035654524950710316,-0.0054724442098475655
PCSK9,,,,,,,-0.014563734992936044,-0.012420916001472897,
NPW,,-0.03185371379217354,,,,0.028446824609716242,0.04789979736217585,-0.010242805848572454,-0.048547730731683246
CXCL9,0.13948179418406476,,-0.021785857825598783,0.005946812565444488,-0.021143105751020252,,,,0.14427423393663663
ANGPTL4,-0.03444241305891526,-0.030256338529778055,0.03105809124646674,-0.0028334423896055325,-0.0652250794975484,-0.11300325202470707,-0.04933795011650004,-0.03702862517102255,-0.0699160483997065
UCN2,,,-0.019087927694313826,,,,0.041936094077841164,-0.0140355733000328,
COL4A3,-0.00434669291497077,,,-0.011124706182229169,,-0.017510140690647505,,-0.019630341286187066,-0.021541867453570722
NRG3,0.08255017643171392,0.034516893716257165,0.06358219935146028,-0.014223647811904987,-0.0014849527547915308,0.07986690896656429,-0.013618653526680593,-0.007935289889880336,0.02558655444297369
IL23A,-0.01690989322603519,,-0.0233510347328454,,,-0.021304088486938242,-0.01456372991249494,,-0.02412502572096556
