,UKF248,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
IGFL3,,,,-0.016190494088742985,
BMP1,0.08498739987092016,0.04595798162389586,0.009626965951502474,0.0072220579687931035,0.016292608708168052
NDP,0.02031219482308609,-0.0051624231966715395,-0.0020419309241605827,0.037069401273687796,0.048125756014671194
TNFSF18,-0.02238344369469129,,,0.03285584360348537,-0.026674492887896424
RTN4,-0.006458861042585375,-0.027686180739802776,0.05025924741829041,-0.006211975243099947,-0.007919376799122383
HEBP1,-0.03816135852078784,0.07745415744294011,-0.08573473543802965,0.038031033483979716,0.004031232621419731
WNT7B,0.023262376485882648,0.08355989858060854,-0.03299707170928736,0.03869913481651352,-0.02689378377772832
PTMA,0.02971138879712274,0.0564385987586171,0.044531970073699724,-0.020123969147528536,-0.012987404095142902
FASLG,,,,-0.014042009999699918,
CEACAM1,-0.02542936436184122,,-0.01848988675589153,-0.01953739451871509,
PDAP1,-0.06283741521665193,0.011930765189514088,0.020305946830785022,-0.0356598229991249,-0.00873503371228197
QDPR,-0.08454893039545903,0.0490739283102234,-0.006357846432993177,-0.016464330937597017,0.02427851903063798
POMC,0.051918573583141586,0.04614710963498932,0.13234846449019116,0.030272392493803528,0.07783951018959358
CCL18,-0.02044806284794484,0.0771181752701744,-0.033836265955344745,,
CCL17,,,-0.013117679717630048,-0.012727504871515914,
VEGFD,0.03315861542333992,0.165983030135275,,,
TNFSF13,-0.0094511370282561,,-0.025170857072410225,0.01888879788954859,-0.02901804342073641
WNT5A,0.01476460208883758,0.015786184650684345,0.01597246861134142,-0.01587112548213146,-0.004012897299249137
CXCL8,-0.06936546612786881,-0.024510197022041345,-0.011391182137186377,-0.05156230940554207,-0.0033297061681654
GRN,0.07371138708870913,-0.011437540023362495,0.0717858306455245,-0.0018384330780682472,-0.05361520766247267
MIA,0.03530287653511374,-0.02039345282817017,-0.04158729793150809,0.04312149835822373,-0.030447355615522306
COL4A4,0.027849085957220552,,0.034746197267987805,-0.037376680747779514,-0.0010039342919204426
TAC1,0.04560202770711519,,,0.08254955343562696,0.005953364865595091
RARRES2,-0.05259017655148079,0.004612592627421179,-0.02342745855961743,-0.022983276522801396,0.05781638327929396
FGF7,,-0.03276368972901148,-0.05173694978869605,-0.01786943145480714,-0.0024412288108794245
HBEGF,0.07192065915479805,0.0067331462807755345,-0.02813595461245497,-0.0024564339476482264,-0.01882291681032498
CSF3,,0.04620414402006204,-0.07013429527570565,-0.013400099180336267,-0.0036065184566426945
PI3,0.01874798411825332,,-0.04956516427691069,-0.029113963772341277,0.032945312072068224
PCSK1N,0.028336216770789777,0.03387550287878403,-0.021741346084110123,0.007238288473010086,0.012137487877870013
NTS,,,-0.03060218128109668,-0.01984371963223935,
SFRP1,-0.02489827117842007,0.01173474831453253,-0.00955750350360506,-0.019382601860896437,-0.017613227965420745
CXCL13,,0.04392091695398869,-0.029464998146972943,,-0.027671747959782413
MICA,0.08589006180524901,-0.006166414689034302,-0.037956472144777695,0.0027437735280018134,0.005567233724964579
TG,0.03507545537926402,-0.03209638897532384,0.007446517639600242,-0.026132749368458868,-0.013826661361964964
ADA,0.09391357483458773,0.07234744220280495,-0.06144124119197559,0.03310061096274425,0.005649815900160536
LAMC3,0.10214471128484857,0.07167182144081301,0.0006301193388947938,0.09301824534132536,-0.05280365812892301
CCL7,0.015096274660527596,,-0.019660378263395152,-0.01404200500652877,0.06023871016121221
NGF,0.004582079371663356,0.043839099597794716,0.07354710341117204,0.04972329703877616,-0.038662554482085824
TNFSF15,,0.09207793152864588,0.07255897190087167,-0.037101408363870804,-0.03775642941712666
HMGB1,-0.009079253056298565,0.03585173053873113,0.1195774342166739,0.003221064323328944,0.021975564811470207
ITGB3BP,0.01922719912643337,0.037294515159313396,0.05544978075589644,0.021497661823559257,0.03797537537005454
AANAT,0.016876542832897627,,0.05925775296934865,-0.014857026879102455,-0.020830463174716884
RELN,0.0062149057295754805,,,,-0.020591613564058506
IL15,-0.012780949042576801,0.0010555561331695741,-0.0315984916130387,0.06799485895020535,0.011603186995520303
UTS2,,,-0.014687678191587611,,
BSG,0.031456389779316356,-0.04950753986359977,0.008133785410548152,0.06431539273397996,0.011215111124947337
ADAMTS3,0.03510074042338033,-0.02822560166249112,0.03212869610321794,0.0023288738210542038,-0.03675035860604855
CD34,0.05272356515877538,0.03744184106046827,0.018139716354219952,0.03897776811253032,-0.05417912865186937
PLAT,0.0694441980920146,-0.008042437562159641,0.01823222399858017,0.04691033223719996,0.00043588295281133267
NTF3,,0.03673046222331364,0.026255436468643374,,
LTA,,,,-0.019995319171584855,
CKLF,0.043447034699989985,0.049133281958376074,0.03760828512997074,0.03099683334568384,-0.02956109719523569
APELA,,-0.026520686787933383,,,
CD24,0.042140787974308036,0.05268416766562589,0.014610761659630852,0.006449540034421444,0.09272669861909745
HSP90AA1,-0.05472814569974816,-0.022202692956461913,-0.04582879726690655,-0.04813619641908779,-0.014957701364300085
BMP4,-0.011523248465011873,0.06030968688418212,0.00540388951590415,0.07339764060524426,0.021876596046608958
SCGB3A1,-0.020185149170816923,-0.0049194732790395984,0.0944337353766376,-0.0010258247894575974,-0.02901631020570921
IGFBP4,0.09023077125105479,0.03929192563002014,0.05889290147504882,0.05408551936905259,-0.024137071540313953
RSPO4,,,,-0.026371732938500377,-0.02626638894986497
LEFTY2,0.061012895630312355,-0.016266635987155137,-0.016689434783599577,0.05941033614059668,-0.011574915846246593
PF4,-0.020938852074329876,,,-0.019995314544519686,-0.02057594873987775
ANGPTL2,0.09860376712497697,-0.011725893534767154,0.0500481668922395,0.027149656133459335,-0.020886968798439993
LRIG2,0.0073551041787176625,-0.021182768731691153,0.006630071523417933,0.02001063324459392,0.08966017139460784
ICOSLG,0.06252934078529168,-0.028940634470791482,-0.038556387035209284,-0.01087415383654588,0.016622144289818206
WIF1,-0.028787640358980675,,,,0.07664392206841203
NPPC,0.019680919977753578,,-0.02934939931957557,,-0.003529175234012199
LYZ,0.095365168168168,0.0037979791021218482,0.04905352740819637,-0.013176780611123621,0.015210404828702145
EREG,,-0.019021291895919345,-0.03990704255972837,-0.030197556605580895,-0.02368901227030144
SPTAN1,0.06017217383175258,-0.01952659901397164,0.021691262511763176,0.01921465765590206,0.007234601401555928
LIPC,-0.025634658607194803,-0.023783682052420114,,0.03971041405583297,0.08644471815168123
COL8A1,0.08930702197658637,-0.024409988360215008,0.027308894877036777,0.010912308316310453,0.04025043561412932
GSTM2,0.012217234931660503,0.058087186835949,-0.04730200296772354,-0.04405093045685251,-0.0028760089726082103
SPX,0.10684069673092149,,0.11350898753389888,-0.04342051002876391,0.033760120115819366
MFGE8,0.01690067259614461,-0.008891951283176859,-0.03402964211798222,0.06715835251996209,0.020073217547069692
TGFA,0.07362997125991766,0.034652345508106606,0.0375410791865188,-0.002205434443407993,-0.0412224962814461
SLIT2,-0.015894219627286942,0.0065513098965022075,-0.04972708567450797,0.030289633723373,-0.03705680701369346
PLTP,-0.003949893258491684,-0.019170097148470313,0.07650197967824518,-0.030987165943124298,-0.020764933732427118
APOD,0.006804004581643901,-0.014917049092981414,0.0193945986912208,0.012430882720257354,-0.03473714902163603
B2M,0.07878316697491601,0.0010212244994748936,0.07398699737336238,0.016277682529147894,-0.058102993282127945
OMG,0.017913784030636783,-0.012046288668093728,0.022435668216962218,-0.019139518806022805,-0.010985169437908589
CXCL3,-0.0302416416707682,-0.005674191767894198,-0.07337149642415788,-0.011677686379094967,-0.008303756999750802
CXCL10,0.061443725583148805,0.02962870937209874,-0.020301862739559907,0.08775840991518866,-0.047659132798048835
RSPO3,-0.027418960422406637,,0.021901834792589777,-0.014249889301527277,-0.06275233866131821
CORT,0.014090354742191185,,-0.02241803408881304,,
NCAN,0.057848402442868506,,-0.027887821591503735,0.016414328098754843,-0.02277498654251948
PRG4,0.0632918546459963,,-0.021533554778101684,0.01857409779673969,-0.028638917434953347
ZG16B,0.02208055374534198,0.050014959663704533,,-0.017768078387610887,-0.017553394540543783
TGM2,0.028945961306555162,0.0029791988857527495,-0.040470415219737856,0.0554400080673616,0.0006472641842534293
VEGFC,0.1277027015286517,0.06481346382720804,0.009007095631879103,-0.008256518021295513,0.01075262338110507
WNT6,-0.03256829521087552,-0.023995153872164745,-0.013535089426101456,0.07689489369696453,-0.018137922958760454
NRG4,-0.018591232896259184,,,-0.01424989089859989,0.16362084751907385
PMCH,0.05921961851225256,,-0.019983421172780215,-0.016949137522159954,0.12582561453762262
COL9A1,0.09049522610404673,,0.04584884158732577,0.02331885226666156,-0.023458573680359404
GDF11,0.025829491692839546,-0.002127730612684882,0.03746520199676937,0.03355418452092985,0.041946694137406634
RAET1E,,,,-0.015632029067558124,
IL24,,-0.013531749431070512,-0.014899157287317657,,-0.030494391940547646
SORBS1,0.018147974316393492,0.025902783747375854,-0.0018109647737933347,0.026990963623103954,0.08919547797502697
DLL1,0.06067553304916238,0.032213438624308754,0.024382509465695056,0.04516363611134671,0.03477889370112312
TLN1,0.046165840495845246,0.06536898257330978,-0.004377245534778635,0.07111196960441254,-0.023493562767792905
COL2A1,-0.0025687857216445944,,0.025032288069458175,-0.020738405263317387,0.01755089032241639
SHH,,,-0.035236038804615594,0.05684283987931483,-0.025683228996171283
PON2,0.06627363055098817,0.0072373435368797675,0.028250636034584206,0.008724286776068055,0.03786217910735617
ICAM5,-0.015175904641371847,0.047402607256596736,-0.029962327537953828,0.013365598127030722,0.0165652525721451
HPX,0.012221938598040525,0.01932317647773064,-0.03773294098043422,0.045756384902255365,-0.03171335520987775
SFRP2,-0.026836209614813176,-0.013354641421681468,0.08979707401173871,0.026087761019397873,0.06699321327339725
CFC1,,,,,-0.024135547149137477
CD70,0.04833400501076953,-0.04134032016467277,-0.021969715486078876,-0.0217407833251295,-0.0025244951422007337
HP,-0.05511003361109731,,0.11001740197249593,-0.0213162782126325,-0.021586132095093396
CXCL2,0.020513032906160387,-0.03614792217470524,-0.010814361333808054,-0.007741947816881013,-0.02156645792487163
NPPB,0.028402081409907708,,-0.027090855110671202,-0.014454927303139362,
CCK,0.01296483384730212,,0.088899851536688,0.026395032789271338,-0.008005219952044347
SEMA6A,-0.041035997707205334,0.008719158631262568,0.024593445597262665,0.05305866518593323,0.06592322461881843
IRAK4,0.054523305770119795,-0.006986540202508611,0.029595230655878567,0.03929360125510745,0.12903892117827784
GSTP1,0.04271257199295593,-0.06768634047377664,-0.028365416473152428,-0.03192032801369542,-0.022334344757293862
VCAM1,0.04737924257068234,0.023546114988669986,-0.012442225821647907,0.0008804073978966228,0.035976922909944045
NXPH3,0.029218221964367498,-0.02553487888760882,0.05279220426653817,0.03335623466927336,0.04068722387010432
MTMR4,0.0719082394225047,0.02031757184594356,-0.0036873620600292255,0.029914217118830133,0.06008434910922798
LAMC2,-0.020439301985067382,0.05814742580292699,-0.018317154746025587,-0.02754106929396889,0.013153119833171191
IL10,-0.04318599846254532,-0.005247523852267084,0.018828305624702293,0.05515442972863515,-0.04569244302055668
SEMA4D,0.05203898420905596,0.01787332679169692,0.06165253648419915,0.08818375550558123,0.07026835648239531
TRH,-0.03514113243744886,,0.01222933812692209,-0.016190487948248632,-0.05589414959275596
SEMA6D,0.01363598973863978,0.023759711962094,0.033042378917162135,0.04346581945134413,0.01009948082669704
CEL,,,-0.022562496310096276,0.012761002839825685,0.008157241223540676
PDCD1LG2,-0.01613268152618603,0.05059859360344479,-0.026402161275914424,0.06676142491648164,-0.008733732045734192
SPINT1,-0.008121497128898604,-0.014859175612547591,-0.04576456217192417,-0.025111377927940222,-0.029211230224193925
CTHRC1,0.10102910074624312,0.00772985756479502,-0.044204532581947974,0.023342838145931175,-0.02207836321147175
PODXL,0.06578676865532344,-0.0054657708280751605,0.07343955804609383,0.08362745600402759,-0.02253111378750841
JAM3,0.019959785716093737,0.04711201996789902,0.040557680229978015,0.027225746396126464,0.02548923597704996
TGFB2,0.0383769324359647,-0.0016207310564188878,-0.04692043126955613,0.009178195511079628,0.05390802370610951
COL18A1,0.08146391475702418,0.07019247837754754,0.022512456140045246,0.05673428284560953,-0.02801406752332342
NODAL,0.06952761240686306,,-0.0028182502430482747,0.05316667487060979,-0.012461581168260396
INHBB,-0.01895099893101863,0.06930097998384671,0.009249072045507921,0.029937323806522687,0.07369966785290026
LCN1,0.0487520635041206,,-0.005447303138351748,-0.01637270264322194,0.008811412715834127
ARF4,0.028977382926572332,0.014411506179336913,-0.030559414346422543,0.055846056924434756,-0.031054292680915238
CXCL14,0.0032018429075660764,0.0036467395574372274,-0.03790716756546657,0.025351907246677623,0.09040084718269692
LIF,-0.0009835793861187664,0.019237212284937796,0.014100572399588993,-0.027582165994871607,0.006080933954617172
IL17B,,-0.032514587722820294,0.08584266406195784,0.04834416100303011,-0.020830458991389866
MMP1,-0.003752806714917865,0.014262235087746494,0.03545672991253242,0.07348438236368951,-0.04661697020280299
MATN1,0.024151844537063365,0.042634723589370906,0.031152591021825618,-0.01969109304702332,0.006963510366942872
ADAM28,-0.025661608054953527,-0.01662819740846183,0.025270907145388297,0.006067398091876726,-0.03263704484710839
TCN2,0.08548201284471246,-0.034244395253363154,-0.002890160952324782,0.018564920557428165,0.04680423484613137
THPO,0.023725351453267856,,,-0.0011853904812276941,0.04420599612137871
CUBN,0.020023078250158685,0.07193454658414168,-0.0270176116757302,0.03355557352719406,0.08753262024934166
TIMP3,-0.015571228820993205,-0.043803034611281225,-0.0521198223368334,0.043306044210039134,-0.022965537399970305
PIGF,0.03248960568190937,0.08732107664436796,-0.033213621947335646,0.03391457729073233,-0.023373978473364646
CRH,-0.023947081136484253,,-0.04027732956514611,-0.02427862252146033,-0.028883342768344953
BDNF,-0.04302348414280902,-0.02087270085683075,0.007345291812912235,0.031594968029553534,-0.06809783219886753
CCL5,0.07607504195473355,-0.032391211759075514,-0.015306186289869994,0.03854470768534276,-0.042245421640463826
