,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.09987738373213398,,,,,,,,,,,-0.02437473251622037,,0.021760814498879115,
BMP1,0.0009472714694394767,0.05086152613992145,0.06301303041055993,0.006872683270482004,0.025413760685520054,0.00848574882675664,0.06103523248859797,0.012533110000119453,0.14209572202140694,0.029698127419818227,0.021681466624309795,0.0511801883458754,0.05719282381760762,0.042220683131522475,0.0797280471477673,0.03570200428000475,-0.028877504307960176,0.016652946689574562,-0.019572443620438775,0.10180950664539873,-0.0398751145615974,-0.07238925834536103,-0.028302021948241964
NDP,-0.03294075919605139,0.06404483900348175,0.002475678991286847,-0.03879352655014511,0.008172821678624589,0.0028875047130292927,-0.011183598550545204,-0.007685193701469536,0.08261276378476062,0.007684084122945011,0.038699444256182575,0.001245642628523531,0.027264617270148443,-0.04423956412607967,-0.021394497052044964,0.04106762939460901,-0.04244684234427576,0.021941072424742053,0.06626841728977179,0.11699232738940303,-0.015025465299849832,0.10608441240685781,0.05591148796889768
TNFSF18,-0.033762438434822566,0.017667038563973593,-0.003123325003797959,-0.025689755780930898,,,,-0.011833025078521527,0.03813126148280773,0.1345290746564833,,,,0.12076471680165066,,-0.03366234254994029,,,,0.03646512611476788,,-0.01199887454302497,0.01666674951588112
IL36G,,,,,,,,,,,,,-0.01825017364650732,,,,,,,,,,
RTN4,-0.051887514954047365,-0.08606903439923898,0.06018208145037732,-0.016146698055673557,0.043436168047971895,0.029202590799185746,-0.06635954426153684,-0.042362721647404886,-0.15799340513755883,-0.03775555197222036,-0.04989411135311109,-0.020490772731005583,-0.07177815969926314,-0.0949905795123497,-0.06147778217496723,-0.003877579534692417,-0.08487389743419901,-0.02348272461963233,-0.07618818305135973,-0.12676806818520575,0.03289139923773039,0.01173461553410683,-0.1373994745459154
HEBP1,0.0027115419204327825,0.06063816671687119,0.05709131548163858,0.002517592761619369,0.07047614407203516,0.05566834579069454,0.03632316664518711,0.04603799062586265,0.05725680951628772,0.012581562663161435,0.01311554682676994,0.030274668086095,0.041186953941342884,0.011620606511127977,0.002550913412809221,0.03543250983912902,0.00019433593534210373,0.06053179233937456,0.029114892371544968,0.0539021054748402,-0.013067503323489363,0.04567438449108441,0.009453967344627192
WNT7B,-0.029743650792100874,-0.03973502532783879,0.025055786907673183,-0.02598609774626103,-0.002392653760793909,-0.038905690976343325,-0.05900701666173165,0.023074455162847757,-0.07006441659253727,0.031239151984884066,0.00040720652828778425,0.02294187311345016,-8.013689798126788e-05,-0.02739628708680797,-0.05761242599919786,,0.03930712730695086,0.036899899077435155,0.03245171421320304,0.016564920897752276,-0.010320912422050344,-0.03640621230294531,0.1638312596437196
PTMA,-0.010236559412808315,-0.07985924380483782,-0.00611680872560891,0.03859057459767862,-0.018362742226777615,0.014533744832783649,0.0636233221572559,0.03618074171632597,-0.07897368986320769,-0.04882938042864156,0.00827259857009717,0.11432813501932237,0.05317564960088104,-0.037697517480727506,-0.10709240945958877,-0.06041788394642238,-0.029613651803109483,-0.09067028707342807,-0.023857285156250532,-0.192671245417436,-0.020665995065751366,-0.20822493328123573,0.01226655779547474
FASLG,-0.02974365920055476,,,,,,,,,,,,,,,,,,,,,-0.019006301563911653,
CEACAM1,-0.03006057617030151,,-0.03264579654510026,-0.019942767061720414,,0.03468969116012067,-0.01620797514531824,,-0.004948284746152872,0.049606992398055966,,,,,0.05123877540317806,0.03420183575774571,-0.011477704907689509,-0.02919008564511794,0.12323638858136171,0.04875256378109651,-0.022268480818304865,0.043128570786177156,
PDAP1,0.024973460042173018,-0.05233202736947296,0.023802983176879892,0.06110321949535961,0.044336247843580624,0.01373453881248497,0.056257909345017384,0.022582208239020376,0.11967262415351858,0.053513964255584696,0.0010916567280378178,0.04534599711665387,0.010367819269013605,0.0405968047460371,0.05306737760911537,0.056025072728867975,-0.0009472351172954388,-0.0477181057860527,0.005052549186614682,0.016648122961385903,0.09195935939850049,0.027225920829918628,-0.03009852605668356
QDPR,-0.09470483941037026,-0.03892060217167491,-0.04361317314132359,0.0026277612855630877,-0.028826501872400427,0.0322094901658377,-0.09645699999247793,-0.022213371298501216,-0.11990946729710045,-0.035672382135916815,-0.047425230696046726,0.08252364253749356,-0.01590372584744045,0.01468677141020282,0.1250125705051104,-0.07789383771465347,-0.03160118410225646,0.013858487848592093,0.05714253662746563,-0.17875874222580196,-0.02783603895894435,0.05938444601157578,-0.07338850124149995
