,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
COL4A4,-0.031097122576879695,0.037419804406739705,-0.02207040429297026,0.08489641519053172,0.05996301004065183,0.042454441887013326,,-0.023317130806942622,,-0.04900880132350378,0.1023965975226403,0.031245934952053623,-0.030609027262210948,-0.03258558774503803,-0.020215772694016806,0.03157936978073717,0.07263147058932147
TAC1,-0.0080247560350134,0.008120612075250371,0.06186527249954488,0.0015507652608041202,-0.08546501600862168,-0.04241894391096558,0.008233365990753243,-0.04132283565160653,,,,,,,-0.0573208604092247,-0.029539566516823153,-0.07311885192395857
RARRES2,0.0005837016863733044,-0.022424305791496388,0.04194036638332463,-0.03300987807194901,0.13335048648944242,-0.009581523293276007,-0.04370177198606562,-0.01185647855569692,-0.028018124303256026,-0.05240799339364613,0.08304776479551625,-0.03951763947513838,-0.034458412833255035,-0.015915971144613364,-0.013086309001801308,0.01810278656175049,0.10627765024178966
FGF7,-0.04753753110344409,,-0.014523203048771386,-0.0010532671400607452,0.027699559304042207,0.0007196056745863512,0.03979354569230396,0.0014921120998607725,0.06823103992493194,0.028340534110959777,0.07230995212248818,0.02455886644608477,0.0626774028923708,-0.00032667076310582564,0.034032608243781466,0.014754672246495005,0.05530661602418313
EFNA2,,,,,,,,,,,,,0.010239108292029555,,,,
HBEGF,0.021375926944374537,0.05786180300215177,-0.02267110849494981,-0.0006933516008278994,0.13983694061301633,0.03478916405224312,-0.006249219416521238,0.045657573965848706,0.09013266684521407,-0.07589463706292889,0.026484919376216113,-0.035358209176995045,0.05675924516445539,0.022048158530459605,-0.007522195731249948,0.02816469690510611,0.016604566546226752
CSF3,0.09830158156647249,,-0.02109299179421492,-0.041032738169485085,0.007546006230097171,,,,,,,-0.04910348065494461,-0.06225332453166639,,-0.03136488945437577,-0.023657817343552594,0.04750772244328539
PI3,0.07632397786788137,-0.01951363737910929,-0.031148103051353813,0.03524498378188593,0.07244468142411595,,,,,,,-0.11469866327212905,-0.08723370543278675,0.06033566031969732,-0.009393125392840334,-0.051400577548230734,0.05289129408808475
PCSK1N,-0.02022869496270739,-0.060769117007964654,0.0045204876461804825,0.01914486310829573,-0.05238868689666287,0.03105767730298934,-0.014728110488945147,-0.0005821052862457933,-0.07151598254560085,0.008842368924845042,0.01939918869578873,0.05604302552290346,0.02887391651545815,0.07632157729800036,0.16089807658566618,-0.011249924599644278,-0.06823374141135206
NTS,,,,0.056561129750229026,-0.0034207781620870016,-0.02439690561549632,-0.018390045818837426,,,,,-0.011516183839864743,-0.014698353601640431,,0.07602600253026666,-0.035034001477025366,
SFRP1,0.13368301314797107,0.016437085553036537,0.0016820795986116754,-0.044617812490114934,0.029656506435726326,-0.014088798797536368,-0.04227577470166329,0.009711749884008752,-0.00984239969354733,-0.02721729918139207,0.025299243192194353,0.03678334339884306,-0.03831956444793424,0.034823026418606844,0.05286592504827994,-0.034219900039305785,-0.05869552953352779
CXCL13,,,,-0.03496415582962055,,,,,,,,0.018949438585924003,0.00023063512858126142,,0.067025801497913,,0.06275667589037472
MICA,-0.029953329965706706,0.05462693703469423,0.03472622243227346,0.059866091152401525,0.11713046226802867,0.0034471328269371922,0.15833825550018443,-0.021754068977616794,0.12352643688560928,0.06316119836226987,0.12432185465151101,-0.021876045646094442,0.04209371879127717,-0.02128328549721144,0.014559883714467689,0.12598475295592634,0.061356018699866045
TG,-0.024789350535099328,0.017788081092035387,-0.03691094034611745,0.022902043479571473,0.04649570183236205,-0.020608106941496552,,-0.024600002058504492,0.045593725765472784,-0.04829203709981977,0.019322057613099287,-0.031249199023087502,0.007493170352189004,,0.012229161280552629,0.07596198194010924,0.030771674914824892
ADA,0.08163626782513626,0.01743253464019046,0.02721272170845046,-0.039890084811906236,0.09805116240314744,0.009202927289302864,-0.0012247998736151556,-0.011877564977223136,0.09540200157068268,-0.07241333478045661,0.0625715411568921,0.04945366054025386,0.03038100233768333,0.06561463313853633,0.010026659645643364,0.09603527329602488,0.03773983363210912
LAMC3,0.01195689534977518,0.012649041343825194,-0.047044138327505175,0.022225280242224282,0.11125469572891064,-0.009296762723404399,0.028656112903392966,0.03352089736943129,0.11626377257325045,0.004688816733231547,0.12497431665084922,0.010657307000483939,0.04333909750929337,-0.015765400374084356,0.0640613912549482,0.108726617245935,-0.06519026542881215
CCL7,,0.04591770268332665,-0.026686550896551812,-0.0055803662119216346,,,,,,,,-0.03524767404015559,,,,-0.02479109931284645,0.00539858560939393
NGF,0.10881642708465347,-0.02025711610446813,-0.0016148420367746166,0.0038408599245006907,,,0.12686584471913961,,,0.023231422524731486,0.07015654536781991,-0.01979022042246257,0.044108932657358595,,0.1160566933493105,0.0033345476180231407,-0.05229941140055212
TNFSF15,-0.02216423162404991,,-0.029716779645795117,-0.034788205664751416,,,,,0.05735450260538053,0.038538526892053816,0.09376887047974641,-0.034362524216720966,,,-0.020253573662822422,0.06056710459838581,-0.0162551571502944
HMGB1,0.040054911879221826,-0.07659048010283953,0.017336630012334275,0.004527117571371629,0.07065996858242068,-0.06743696120354208,-0.03859914241434005,0.0009585790803352901,-0.02353598958418479,-0.016407264603001983,-0.027063374105711174,0.010727589062871778,-0.061461264771931416,-0.05083482108270341,-0.023473128747209717,0.011545900935270907,-0.0165867779187462
ITGB3BP,-4.611533197100255e-05,0.034956696599752805,0.03197816516571561,0.05002973354173483,0.07976352799989948,0.03172086644942024,-0.03106029526083112,0.02850603131589551,0.01754887671079475,0.08047759599831211,0.08502886962317287,-0.051072893003402516,-0.03724460503693873,0.035481232200888946,-0.0030121252834328874,0.011329696114748322,0.0009895550850771827
AANAT,-0.03211145753161662,0.06490466962339853,-0.027039233124018475,-0.020409177671555586,0.06340817824720867,0.011180087607487862,-0.017289359007688333,0.041260980006195255,,,-0.029086565696717134,-0.030922155790597136,0.004280599833521168,-0.03536410847315816,,-0.02623001691583277,-0.03260349263823782
RELN,0.04441701233263467,-0.000732177555800253,-0.020850545169426526,-0.051329493136097505,-0.036558526066615346,-0.04080366372728444,-0.014824196848143359,-0.024320113948583306,,0.025104233089220617,,,,0.013700417530661252,-0.03979194140096839,,0.02462319338160329
IL15,-0.03150607266760124,0.08856405264525442,-0.011772937707422,-0.026100647478170317,0.07610116331391327,-0.03123619056589338,-0.003411297711878073,-0.02037400458669402,-0.042685747854052526,-0.015655108880980373,0.028677092669785808,0.013458608772034919,-0.02743145262439331,0.02768417303053962,0.025231368548027766,0.052815066637217675,0.02601249821976664
UTS2,,,,,0.13006803411031834,,,,0.04576007136631268,,,0.04057905530137272,,,,,
BSG,-0.051615376932698145,-0.007741310297765711,0.01946820585409729,0.04887054318380227,-0.009671911943069654,0.02994595693578252,-0.0036589854688965054,0.04945039680128587,0.04204765457223268,-0.09079849177563509,0.15743447430097862,-0.043250876677578584,0.02040999889349626,0.0696438809027256,0.015086915683982197,0.06625561605027966,-0.013035866687588644
ADAMTS3,-0.03902710751800807,-0.030850450466419363,0.04943135060063288,0.06535754693027873,0.17036781955343938,-0.01466110935994708,0.06885754221722262,0.02743147584156954,0.027222935820576777,,-0.03482820128668626,0.061482847949814186,0.03791322600596454,0.06446584740945757,0.06249114528893503,0.07165093162803894,-0.008099292434879914
CD34,0.07305834881766535,0.0035391483635569465,0.017897485907679735,0.06906616892803477,0.14466120166768054,0.002212284500424082,-0.0005340381504788583,0.018515590353010047,0.1389951231241335,0.02330828660263315,0.172850728816948,0.0658450347563243,0.02653912908228983,-0.00875348894423755,-0.010645197772592992,0.08857422404793312,0.036136159677569564
CCL23,,,,,0.1534642163998533,,,,-0.006624783773176342,,,,,,,,
PLAT,0.011132182240741221,0.009095188836595589,0.026131643851557414,0.027614124571757406,0.126168561723944,0.023127288854789412,-0.02756013483850583,0.024778283885188955,0.14900036302427908,-0.08937054663909184,0.13435350065783178,0.0751058730897516,0.07321804995850173,0.04680039546343239,0.00794571415946443,0.02948801137743855,-0.0339805312225678
NTF3,,,,,,,,,,,,0.05382928616411068,0.09890417573811161,,0.0007849910973294608,,
LTA,,,-0.03420344728643917,,,-0.002261497483936178,,-0.02037400710167066,,,,,,,,0.03964366279949259,
CKLF,-0.022175774300216125,-0.021450021958762368,0.005573051919324472,-0.0074763791006187425,0.09319355120600394,0.008279796930523553,0.018981216727073428,0.04749124805265659,-0.02724191373976801,0.02407474626906456,0.01902932847622028,0.04027900642140722,0.0436856562156563,-0.022623587471210866,-0.021859959073486417,0.03844063398076568,0.05661208465229532
CD24,-0.01303907517434373,0.015675149698429938,0.008487209605341347,0.04703830683536856,0.020558306538398345,0.033297369571547615,0.04119238197756186,0.049788065303283405,-0.0018124153337990701,-0.035822688527177814,0.1401370754229685,-0.030862551226142454,0.06633860712983478,-0.019756701662118195,0.07311748139601941,-0.07169014252326784,0.016009953933385872
HSP90AA1,-0.011062583171741866,-0.02956608557439812,0.07031093579516785,-0.07804425409730856,-0.15293128102941236,0.10130315069209556,0.029729316087460156,-0.049145567569603504,-0.0296930921181407,0.021625293817449497,-0.09608751325936,-0.12133862279388144,-0.10368715841111917,0.027329035299517447,0.05798338071593322,-0.06077430374392986,-0.0724218785226449
BMP4,0.006015633599018513,0.07393032266639474,-0.05537657955228865,0.05084782875119557,0.10399494101065243,0.01105669291410051,-0.02757690277691227,0.0017674619878278164,0.14085616504241427,-0.029403297981767943,0.07208783663138549,0.05506208588991802,0.057687122874299536,0.056716369153608184,-0.0015384594122236166,0.09430883577560321,0.04184552104876026
SCGB3A1,,0.18556493671629898,,0.058936634852588266,,,-0.030434110246064655,0.009250413193196038,0.0016170849953504218,0.004735386386421569,,0.022594675711164542,0.002703935788938196,,-0.015134950571192726,0.04832216542042118,-0.016973475247640132
IGFBP4,-0.012911826843019314,0.023195134943751354,-0.07234574045491479,0.026139656265962628,0.1555670996377734,0.0365060218125204,0.040096971291869725,0.05937330178980092,0.11143133567774229,-0.020621443401099247,0.12802744006973757,0.026167927470819495,-0.014968410692590918,0.09273618432442444,0.0549347818385739,0.10333907147480913,-0.09426295374194911
RSPO4,-0.021886135671131724,,0.02939902064972742,0.0678443738634094,,0.006068901173593596,,0.020235573349117648,,0.02592601671765683,,,,,0.09093991279880241,0.04763731144806205,0.05887778221678652
LEFTY2,-0.03665941882339702,0.06890583701087404,-0.005412904471850019,-0.011500011032253916,0.12679951352057658,-0.02273356249142994,-0.018390057927462438,0.015212659891503378,0.0794213825000608,,-0.03717016587882125,0.02979262676513112,0.02936242080107854,0.055839926505526966,-0.023622044726711162,0.005048812923088057,-0.03723656545905031
PF4,,0.015396246107189914,0.07287623943936253,,,,,,,,,,-0.022245457460401945,,,-0.01231376970699043,-0.03220513090076696
ANGPTL2,0.08274451005652682,0.010534952430002834,-0.016931605455079452,0.028020385025806224,0.1135463734388288,-0.016514659176798847,0.020643129546713615,0.08468504739906933,0.1589425389248322,-0.037115358926373444,0.10717974183419662,0.13649532551169538,0.11561130041733446,0.029149354044296555,-0.016322218990406326,0.08068832834677633,-0.020229105403191706
LRIG2,0.029813174078580078,-0.007211852110203398,-0.04870053729688593,0.016239018897527983,0.05594478029482573,0.015414247088164535,0.025470400194492714,0.054202468852513494,-0.03441358238088865,0.027494253683198595,0.0527938028327489,0.06787696001529109,0.04017488844685186,-0.014535281678503587,0.05020165634510912,0.02436890628462851,0.08106723284126265
ICOSLG,0.05895009080103451,0.020980412661572318,0.027932772962393153,0.0070523977261233274,0.08408332621370398,0.05522026853132037,0.022509830645938218,0.032506220254618606,0.02105153744747117,-0.011720886488944357,0.09260083656800415,0.046695469447962046,0.029234773765619938,-0.012528189134912878,0.022219315229269728,0.0831098708264727,-0.0028253528959977926
WIF1,-0.011092643177976008,0.040567917729707054,,0.05639199485213439,-0.09580897445115781,-0.016019775187913168,0.048997639392722475,0.0077807005383810236,,,,,,,-0.04282944780949768,,0.011067100652409533
NPPC,-0.044666420995202814,0.009510707494916552,0.006879743928361207,0.0009436388905596635,-0.06052433713109819,-0.021598726850862414,-0.022840309513655944,0.005565572815584292,-0.02731757394332605,-0.04245149241172058,0.049105757148809125,-0.019694725507080506,0.06753578401812296,-0.03355022540257951,0.13645730611312637,,-0.011066180209490434
LYZ,-0.03568622585917479,0.022763102156776207,-0.024673500336255084,-0.017460438348068496,0.12445827740970654,0.02525281173639175,-0.04148726874157697,-0.008107825763930931,0.15095663977685414,-0.032252286574561854,0.03265058752824961,0.05202453144251452,0.03261627848339577,-0.014922914399628725,0.030198308225613944,0.049307601708859894,-0.06074396692183292
EREG,,,,-0.017802679368686528,,,-0.018917995326941228,,,,,0.0581661144079855,-0.038809928166394024,,-0.05738487460559848,-0.00503078684714657,-0.037077645882561884
SPTAN1,0.07076726069915314,-0.0469109316015086,0.010027717436319911,0.016982950509088456,-0.0066510449754054275,-0.04781955487785816,0.021474216052099586,0.024256781960118684,-0.11525817638932474,0.010322902726181844,0.07362010192528898,0.028513760865661708,-0.016305517843173422,0.04255456682015779,0.03934382478065296,0.04305210428465977,-0.005533601738541083
PTH2,,,,,,,,,,,,,,,0.041001192959600495,,
LIPC,0.05114914917647971,-0.014983573905994127,0.014640274294566763,0.010398490324481964,0.05653954083542732,-0.010122165520430205,0.1112869727370208,0.011236033954444296,-0.028967490827455988,-0.025313016434940102,0.06411072160630889,,,0.02358599580900462,,0.01402734653097794,0.009845606065516866
COL8A1,-0.01839533740953688,0.06965782274710247,-0.0006178551045397938,0.038995433722072814,0.086235391023191,0.03135983301910143,-0.05452409358636302,0.05625960443366151,0.08298301894920572,-0.007423655308465769,0.1002427113376067,0.07077693482838415,-0.004452817852324066,0.02026156196441171,0.026622172649812616,0.01270916952273583,0.046403499108231376
GSTM2,-0.056156160439690586,-0.022745328249050432,-0.05704901164737709,-0.037480101370355096,0.045878104725431836,0.037712465588511275,-0.03008930463885467,0.028915091538791293,0.04980241684307643,-0.022299295124524516,0.1551374046158121,0.029972713539463017,0.08680007290211146,0.027379412507984334,0.021619894211894166,0.014377154481901834,-0.015598523086498065
SPX,0.09419496133189315,-0.01048970641729643,0.021860146876994113,-0.044861208420778474,-0.05902427825189885,-0.050680891161445245,0.04661395209255492,-0.0075095758208709755,0.05064322597347525,,-0.008011706916094286,-0.00998307599718285,0.12799238237686789,-0.05231628075338797,-0.04888182506701688,0.012995928777179956,0.059760594857815555
MFGE8,-0.04093596241094264,0.03883998209615511,-0.0010248508249148386,-0.0320600083077199,0.027867703779106124,-0.019654283737064127,-0.013720924453845151,0.0423129497776606,0.015269511598696757,0.02125628574841924,0.14782729569377784,-0.018854461930350803,0.01801725085223407,0.016570549550633282,0.003028614478066322,0.10343721648561685,-0.03959191279013423
TGFA,-0.08903065567810131,0.009595683495816184,-0.02927527160817984,0.07536222318752436,0.023865675492010924,0.06428420868984352,0.017927035196351443,0.06620308322057701,-0.061749986413747696,0.04406012211556589,0.04759664296152135,-0.0023297181957630674,0.028521877448801896,-0.046470937092979524,0.1419776263670812,0.07845594235858198,-0.04451109447521513
SLIT2,-0.00018413095024941137,-0.02917233043225576,0.11590511973495449,-0.020585275205132623,-0.05875852297771099,-0.02011857852980072,0.0454637603550087,0.03396077938145615,0.09658664518758521,-0.017468370684550875,0.03007549231837086,-0.00803256066807752,0.016144658869679345,-0.00516126695036206,0.11102275589620543,-0.006027816375496363,-0.0015707614065312392
PLTP,0.025150232936515016,-0.037171080004810064,-0.022102248394281463,-0.01154841246812107,0.17356240934266592,0.004317532840124373,-0.034374753804556936,0.010666991524334575,0.016907683513776545,-0.02191240755283534,0.0955783779754782,-0.004707176856836947,-0.06341679580717935,0.03755479661011701,0.06204815726098211,0.0406419717770388,0.017309621567175193
APOD,0.02533447773988816,-0.02653375889863151,0.09621830861258222,0.09560238485114732,0.02190155161892193,0.019764930624500583,0.08131686147135009,0.0338708504780768,0.042823942850146915,0.11444320881449886,-0.20287843606435083,0.1379329213653685,0.10883366855618666,-0.06938525346758698,-0.013883857450251348,-0.05241355238236942,-0.12512184475524005
B2M,0.08030883193681014,0.09923409758136939,0.033275690557695525,-0.05464962963081801,0.1945579384460894,-0.015039401004530455,-0.015322910384062725,-0.03129366310142072,0.158539921280841,0.03270903108466102,-0.0017570535830837596,0.05147539979386212,0.029869302749737814,0.052363463388399256,0.03989237670466772,0.07343306582214232,-0.09853331122158185
OMG,0.08901152205527876,-0.05136367960119904,0.0074289334557019766,0.048868275499599295,-0.07056821075270135,0.01652744610798085,0.026695338034147247,-0.018823990972569895,-0.053556269898335854,0.013738567037187663,-0.18659731788847503,0.07361671051885142,0.08051845151874344,0.0035485313839694658,0.050632991950129554,0.045642759165274105,-0.021150811599755456
CXCL3,0.00029863059576862327,0.027360463930781627,-0.050017078450080285,0.011610880850328506,0.18527621858953133,0.05224682960105543,-0.0266317094987209,-0.014672974568583456,-0.028153499428064364,,,-0.05254184560956367,-0.03981848165389022,0.015102638360769726,-0.0338356448020509,-0.037512690940582245,-0.002006416446451973
CXCL10,0.02506519751893134,0.050249198243657554,0.027540393723553155,-0.030199129583475797,0.1401399221082257,0.017194211484516685,-0.05284601143998711,-0.023317132280011137,0.06047210229279328,-0.0654026463889956,0.12778394428837564,-0.024474221448262074,-0.0164366132983075,0.057974344333013704,0.02490810352357164,-0.007788534596265102,-0.05245762642651022
RSPO3,,-0.016026506387697717,-0.016528672748990385,-0.05204407129765074,-0.03691202655546963,-0.031354401268546044,0.059942542350137434,-0.015332975630286474,,,,-0.009322251285070676,0.10976907573769533,,0.01034553899578798,-0.02515811813960893,0.0030233112532894743
CORT,-0.024538214171449933,-0.015866631438773916,0.012583980151655601,0.03966703914281271,-0.040024470984787154,0.08532539432886328,0.1328814919369433,0.0040000603061873755,,,,0.049484833894002954,-0.02327874058237739,,0.0582786151189375,,
NCAN,0.08972833891818556,-0.0013385512247772286,-0.037321067940366166,-0.0018191407016029462,0.006678603969375971,0.02297242670621639,0.009763482778546825,0.0723313988798778,0.01996510163454485,0.01712115045219493,-0.028550219317714242,0.09161374022337497,0.1279528101392818,0.1312881992412594,-0.039213850275852655,0.02861950026920421,-0.011452384094120553
PRG4,0.0695562637389217,0.09682634649890341,0.016294838123544347,-0.015471087324591145,-0.006740726937105963,0.027052849277983345,,0.0007689107956160276,,,,-0.03860595709684428,0.004384176311856599,,0.05513636419364327,0.040572120311460534,-0.022351356168611308
ZG16B,,-0.016360696387406087,0.007665416062376454,,-0.02312418896850146,-0.014182811136954458,,,,,0.05610460289798283,,,,,0.007962575321085822,-0.027474279610514775
TGM2,0.005196469044796671,0.02568092260647861,-0.05570595188589937,-0.025818850907959802,0.07790376251378092,0.054126283002646915,-0.016424687961962867,0.05901825972332647,0.23412770594146645,-0.07029924138679654,0.10253038996090817,0.0030629726820189562,-0.05238978245368258,-0.003995245281916678,0.054446398309896366,0.04161135841907403,-0.0379077493754303
VEGFC,0.14843783778970968,-0.02252858891659565,0.03093170827210512,0.03188131928904589,0.05148504577991929,-0.023621917159959593,0.150679182657683,0.07492264336541501,0.12223143269843617,-0.0323314651539925,-0.04191196370402806,0.03600716901461884,0.023489753949457477,-0.032848024266945004,0.030315380160751294,-0.007508577623068514,0.0359457837074804
WNT6,-0.0304751165929527,0.051168426686660926,0.03811347162804172,0.03411040993482739,0.07249551545974812,-0.03156334031802756,,-0.015966949330848305,,,-0.030750135287578133,-0.019811071830644233,0.027850718656435316,,0.004557414839199443,-0.015117154515762803,0.024429794422884402
NRG4,-0.02271113794693621,-0.010866659719293677,0.029449236097615083,0.047778484052631215,0.011275408841813776,-0.027247476595681754,-0.023815524057937024,-0.021343247634186928,,-0.07877895412284074,,,,-0.0263764890297355,0.02297183302361313,-0.007848951750911694,-0.030460262397533352
PMCH,,-0.012524410125851468,0.031225167014707057,,,0.03164535155812565,,,,,,0.014357440978338302,0.005488934835024841,,0.034328654989844457,0.010809774332744194,-0.03507969401553223
COL9A1,0.03093663636258536,0.010091168819158084,0.0650567977077634,0.01345663306127124,-0.04128022709659114,-0.006620147232961841,-0.018655739467009748,-0.010666767391104212,0.007950191425612466,0.05429886406728243,-0.023463911528757996,0.08685573055532682,0.049758988806457856,0.04325173747603773,-0.040746611204561314,0.02407674394449278,-0.0026800747080557435
GDF11,0.03461229444149952,0.04375714714862727,-0.007079953183323541,0.00787630266987466,0.04414855349699901,-0.03631587755765172,-0.05541594044862016,0.09148111866047513,0.002347683619719477,0.06691227456404264,0.006970586219352485,0.030494129360639267,0.05901409764974061,0.02639238047071037,-0.03244863082260068,0.035122233221663246,-0.03468243511107457
RAET1E,,,,,,,,,,,,,,,,0.0028625439965622064,
IL24,,,,,,,,,,,,0.09191490559262114,-0.021890764951202256,,,,0.020935495749826297
SORBS1,0.026470919717554376,0.043608920605766974,0.08954341509720778,0.05900653978740742,0.042605002912965546,0.023815681168609003,0.059357239653018194,0.00039700876239168545,-0.09158610839220307,0.012363706801785862,0.0846207015173183,0.04219047743621972,0.01657934159409743,0.0066052465964888014,0.09191539577307123,0.02723032978017696,-0.03355518781244814
DLL1,-0.007767660593257387,0.01989397942893959,0.04341351721550387,0.09449646492903371,0.05106836152877696,0.010155994835725608,-0.005363654162031331,0.030851368354472823,0.051095562860434734,0.03345429680793821,0.08495880705599111,0.10299106942837968,0.09219234424997531,-0.01880528842782289,0.023524185172285196,0.004221925782156976,0.04292801599561808
TLN1,0.025912883899830104,0.018747807862764868,0.03894974444560599,0.070010079108507,0.143944338341676,-0.02402706833421008,-0.02035217896331949,0.0245094765257985,0.0731947832217947,-0.08669009292673449,0.07011979793894249,-0.033332390196766246,-0.05882890696927149,0.037832821259652614,-0.03637337657983241,0.010002688375630118,-0.021363024504829815
COL2A1,-0.023246345259014076,0.013061996508156972,,-0.022532438320796447,-0.02951411565305482,,,-0.014896081593050045,,,,-0.02553868431682475,-0.007566982113308582,,-0.02365131386243742,0.04640971053400504,0.0007761386673627884
