,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
SCGB3A1,,-0.023073951306741163,0.031111858634873413,,0.03488307855176245,-0.003541268642693839
IGFBP4,-0.013777125391760724,-0.046480406139194214,0.021072823825191028,0.0763342168760767,-0.06074910817133697,-0.0715268906053556
RSPO4,0.043271975536748,-0.006578252291864092,-0.041108381276426326,,-0.016830646003687517,0.04820310584960969
LEFTY2,0.10471143972742351,-0.021848458698297237,,-0.007817789652057535,0.07388404747849894,-0.013778103572148984
PF4,-0.009798465815424968,,,,,-0.021124040841502077
ANGPTL2,0.02570659666972075,0.051100952305721016,0.03086859093235361,0.00410560412908171,-0.024148202735442683,-0.026110030282492785
LRIG2,-0.052767679786599755,-0.03391954444858286,-0.0729986516927852,0.17466172755927883,0.009919112993861402,-0.04064259585975999
ICOSLG,0.0024300513687000955,0.0038407873885227153,0.039604503173035426,-0.046673099669073605,-0.014347522940080255,-0.05444275066775195
WIF1,,-0.025107186554937492,,,-0.015645715708879966,
NPPC,-0.015199836844354149,0.008217839561415186,0.08110760152739144,-0.05461136002779998,-0.043683323693189606,
LYZ,-0.023363536009872638,-0.0013422673761852117,0.024312470231813363,0.0923409260182148,0.020123958935174997,-0.044395615242456124
EREG,,,,,-0.02096285336347065,-0.0319021947681586
SPTAN1,0.0017746196626558057,0.05763887237119883,0.03660012064390747,-0.015159815262824762,0.1164055934074245,-0.007976250322355168
PTH2,,,,,-0.026766334139950953,
LIPC,-0.01760857283411315,,0.06471972150542202,0.018355179251481377,,0.06631346455073509
COL8A1,-0.02514412166188053,-0.02119040930929619,-0.023688767817898772,0.040353858020825105,-7.402765451612979e-05,0.014425180361059515
GSTM2,-0.01448129412559487,-0.0021341058644379135,0.07279237444151562,0.005102615867614366,-0.024900041170715738,0.017446455220765083
SPX,-0.028853626182648764,-0.03666762780731513,,-0.02414782365356589,0.10748226973004063,-0.0075125378249344885
MFGE8,0.030838765056904773,0.03041596366719555,0.034466371079861405,0.1165130380153472,0.03641302067443491,-0.06541727816623433
TGFA,0.012143545539942228,0.006079228921656146,0.005437305672243339,-0.013313492990846375,0.0012174393537469194,-0.021852004168325674
SLIT2,-0.03334889803092657,0.08204573027870363,-0.026317802728838813,0.012790409409566727,-0.05756712259390681,-0.02312992398235442
PLTP,-0.016443058058200795,0.05573894911277104,0.03671861966176908,0.08239925226798085,-0.023709460362626413,0.042949810794208475
APOD,0.012329415856357374,-0.05915872918465028,0.21405126544367023,-0.1467438412900138,0.0161082883325538,0.06277331842765586
B2M,0.012952813573293715,0.07628860008581405,-0.054107551822158886,-0.04412411805714782,-0.028399985011681388,-0.061987180553724375
OMG,-0.03798930312814828,-0.008497656881667051,0.012153997245640397,-0.07826652171829906,0.058282216370524886,0.04901806641041788
CXCL3,-0.031207962273236186,-0.019162229745992465,,,-0.03144108419934886,0.004160048274511456
CXCL10,0.012800914047237813,0.00912737421524689,-0.022964128657528025,0.023247004615460712,-0.022997528964617913,0.04831828862562433
RSPO3,-0.011379006454490519,-0.006952263517785386,,,0.04536596150118435,-0.015054288989659725
CORT,-0.025518295712781563,-0.017837665601700445,,,0.06704945429023072,
NCAN,-0.06638823466533506,-0.020885556870876648,0.04065289899770795,-0.01203472509622875,0.03703483030019352,-0.0054301463062181345
PRG4,-0.011230588651186044,,,,-0.019506868166316287,0.038319924955345905
ZG16B,-0.013034471627785548,,,0.02537695559293871,,-0.01877107822931318
TGM2,-0.006910530654185419,0.013461231044702497,0.04044415524641732,0.11769024029255151,0.010492329196755003,-0.004307208250324063
VEGFC,-0.020015916075864018,-0.05886919364655662,0.04402407389358164,0.03546839012231556,0.026010636689291964,-0.02460152672203338
WNT6,-0.015533350187350655,,,0.05446720525757651,-0.022337013991709707,-0.022669934855398033
NRG4,0.0281356402464726,-0.010414052809693524,-0.020635797950611087,,-0.02222530473057149,-0.01505429067688635
PMCH,-0.018938539764539394,,,,-0.012796412833528368,-0.005880508039894844
COL9A1,-0.014275374798738109,-0.05360611740005481,0.020735012411270414,-0.02229270458239959,0.026582509906058652,0.03211870545148858
GDF11,0.04268188361500473,-0.019044359351143604,-0.016261072676037845,0.022577319407725845,0.007309180165878309,0.02213508585773893
RAET1E,,,,,,-0.016514449908923774
SORBS1,0.0015956644488596566,0.021265688059458276,0.06401186584102764,0.07581854695780083,-0.06723378570873413,0.05193899437327019
DLL1,-0.019979342313886785,0.016789095023226033,-0.05569337261750574,0.047382691826395526,0.02774561240913801,-0.029648787531422804
TLN1,2.681412109646063e-05,-0.01050196153021389,0.018327553040101547,0.020555468987510418,-0.0923551480823037,-0.05539010836493579
COL2A1,,,,,-0.02695770517852749,0.16770832094033353
SHH,-0.011670425514751174,-0.04530655362251381,,,0.005742240573884977,-0.002619308820797821
PON2,-0.0404875538967291,0.057966430079857974,0.1275481538024946,0.0016387506694359134,0.038573965726021946,0.08483452453478214
ICAM5,-0.01818918648695997,-0.0010599882749892462,,,-0.008807368020416486,-0.01813672730144461
HPX,0.012185237007359418,-0.002797201091921138,-0.0059989678124565205,0.02117208072923325,-0.035421053819483024,0.016195508951769005
SFRP2,-0.013291349938918789,-0.0014547055472117715,,0.028648768604307037,-0.032818730486755925,0.005973167985281244
CD70,-0.022591513136033657,,-0.06432928103667829,,-0.03236565986719652,-0.004784807486286932
HP,0.00916158003298054,0.01213125649489885,-0.039772908518983636,0.09601618329690226,-0.027418189913133904,0.014331359425804097
CXCL2,-0.009851595173332178,-0.0019948873708113325,-0.026583110030084848,,-0.048874842768656064,0.009602491141711486
NPPB,0.03699283948431115,,,,3.749200855999883e-05,-0.01527090129203037
CCK,0.010448215300207842,-0.04906529389470887,,0.04541160213074348,0.014146193348360033,-0.019810481438139647
SEMA6A,-0.026993768252901472,0.037898429001709005,0.0341892679347965,-0.011192150056489382,0.017751424952712095,0.039283597587481615
IRAK4,-0.020030467595419724,0.039722939883500445,-0.012309177281034882,0.030305502026568495,-0.03559918476422096,-0.010059248156909867
GSTP1,0.027479444779775247,0.044136504251968224,-0.08577458530950546,-0.023940341961515104,-0.019899643604725285,0.02464309082400086
VCAM1,-0.011607231031570736,0.08788782790091237,-0.03850991239078518,0.07262434087008894,-0.05334736632065069,0.0012800472214397202
NXPH3,0.00738363544044413,0.01733366127295925,0.11636516050274943,0.025463649960613566,0.02277161177846556,0.058082412548666966
MTMR4,-0.0042321183901419855,-0.02432903559565287,0.00677183549851154,0.02508398138871629,-0.020208864501016822,0.07919200827299779
LAMC2,-0.0037631659966884876,,0.0815792914440776,,-0.012420914611446841,-0.014353209629070256
IL10,-0.029306128012716138,,-0.03144838083610783,-0.0010559984185208187,-0.006797391602452865,-0.018556526508978283
SEMA4D,0.024654317669501397,-0.023329249916147276,0.06059229299094952,-0.02436378870850139,0.04832579476268382,0.012071281595231572
TRH,0.0042820788773696656,,,,0.009272297633225464,0.031177261599670894
SEMA6D,0.04893871623130987,0.020914831209548505,0.1113182729805605,0.13712465767779633,0.01493936747322721,-0.013678049575482342
CEL,,,-0.07569241017663947,-0.012004874865091676,0.018630789662914204,-0.013709204096711376
PDCD1LG2,-0.0232463762299873,0.00861922221516433,-0.00407610005206145,0.015135812807823161,-0.02721901243457655,-0.00862271486792685
SPINT1,0.05443768859750856,0.010076534240637963,0.009991166331040724,-0.013634742660530118,-0.02837522510610687,0.00534934322392625
CTHRC1,0.00697888927554432,-0.018302239402830885,0.08247242697426818,0.06512943591961477,0.006355805276376169,0.0037335884708194966
PODXL,-0.02165268919800355,-0.029956922547954734,0.02600496756902198,0.034455988876287806,0.025523970482973554,-0.07002273629288878
JAM3,-0.03754117415040221,0.014712212010208047,0.023775026502990973,-0.024352233782845793,-0.03176922293158513,-0.04697375359029223
TGFB2,0.021216016499060082,0.05893253061927907,0.0651143625133697,0.16485721062259412,0.10052521127273668,0.04171667178437511
COL18A1,0.0030234992337310413,-0.009896232740046753,-0.046886574439480466,0.08005332662810935,-0.0505696624310005,-0.06810008832913998
NODAL,0.015461927982252896,,-0.03401266620355588,0.05460824323391157,-0.014204247444002874,-0.023408972762742227
INHBB,0.029916113779738893,0.0019537212822293,-0.016344537625552907,0.04072961838855441,0.002360892993365414,-0.04741759923305467
LCN1,,,,,,-0.01729693416680869
ARF4,0.01948195357218676,-0.030242575743509338,-0.13883137680421426,0.11433050275774181,0.02351532516027462,-0.06284665545788104
CXCL14,-0.015334527286705675,0.008008127748069612,0.0283658623888355,0.10975898602147187,-0.00125312574449689,0.038651778377992906
LIF,-0.008639879828289255,-0.040472500312829944,-0.0031039777354534034,0.12335318557844936,0.019645925240394515,0.018502462719002515
IL17B,,,0.012100248838939487,,-0.017671403707761723,-0.029216942035279487
MMP1,,,,,-0.012796411820130773,0.006772537102150349
MATN1,,,-0.0692571065825386,,-0.01821227863533342,0.018130066356159207
ADAM28,0.04070114667378657,-0.04314115663751551,0.09283072684186698,-0.00816397557918698,0.012258648029113322,-0.025341611336945395
TCN2,0.05860899850022108,-0.02069448059128948,0.013158307630841788,0.04614550457238102,0.0031783758416474113,0.017440664937331405
THPO,0.0002614449634939821,0.010874975347027456,0.07920707174833976,0.04918566027667156,-0.015798308163063705,0.17852917873460375
CUBN,0.027728175490821905,-0.0029550281159620145,0.01964366218316944,0.05001953009656936,-0.034335899133839415,0.009594887939860295
TIMP3,0.06782773657982864,-0.008696253053968204,0.051486813481245855,0.09446654060704084,-0.025632184103666092,-0.004975542911117651
PIGF,0.01768870922119521,0.02314060092018609,0.0005598286192531061,0.023549484627810337,-0.009132035780384937,-0.007475784549499418
CRH,0.008796475406735752,0.021554407821249538,,,0.007704592918096371,0.005998776485081437
BDNF,-0.0029631030354410155,-0.00460400857650613,,,0.044764467777971044,0.026694923262743704
CCL5,0.03798817661343524,0.018932698225002553,0.009433075414446853,-0.002297195333489732,-0.03219924768474278,-0.028804991730367213
GAD1,0.014444994552053994,-0.0828264728569875,-0.022583685934083105,-0.07714673833584393,0.01758823226812863,0.019776250739936285
COL14A1,0.0005964713387290568,0.038893838160062505,0.06509935931029767,0.07530080187249759,-0.0501736490473329,-0.03502962816905597
HLA-A,0.005535249243914387,-0.019128199138594662,0.010732392136164202,0.02899619699856104,-0.0435997870093729,-0.08512953654058267
CD5L,,,,-0.012922133288313768,,
FGF18,-0.010458303386666411,,,,0.09765418603349107,-0.017104434908500343
ADM,0.014889538697955092,0.05570216365491845,-0.08321455423391377,0.08579514817850889,-0.014125104323197378,-0.034863981992761695
CCL15,,0.016446506012266028,,,,-0.014834675068269519
GNAI2,-0.005501235843178293,0.027598041325516548,0.02164872274916209,0.032624485048420054,0.023883207091929138,-0.10099268382587684
HDC,,0.01658556152245861,0.06814140821826843,,,0.03674944101221728
COL11A1,0.00022842700371816595,0.05455247378117435,,-0.009375498395591616,-0.03055033421211218,-0.002988045927544138
NUCB2,0.009351763611765467,0.06321221244560707,0.062258752213922124,0.08429631944015979,0.0357389794241396,-0.00979521917714324
CXCL1,-0.00018252388838988818,0.024781983384838238,0.04113064031322133,,0.02874336742362965,0.02157486487089755
VCAN,-0.041894068316493234,0.03687172030394735,0.06827820194576141,-0.05436118784932331,-0.025672431899580905,-0.022510342590343364
MMP7,-0.020791818536256942,0.09772972031866638,,,-0.030569565302497468,-0.03774984910652754
PTPN6,-0.008142079267970021,0.008262495622955878,0.07734630629505511,0.0472432666912858,-0.012059381430367121,0.023992568953536953
PTGS2,0.02360563918591038,0.028286001570420372,-0.04849057206723661,0.002986421033654927,0.0010065314898010727,0.036800731945544694
XCL1,-0.011379008369600346,,,,,
CD58,-0.014196020768609813,0.06559691223654358,0.0874790054272397,0.06688217637321037,-0.02680001399429803,0.013428372820069256
TNFSF14,-0.03508984939647292,0.005686233378553794,,-0.05058383151203815,-0.018477347097953862,-0.023456638785488024
CNTN4,-0.020450125239717284,-0.018474402837212498,,0.014855009225255535,-0.023635892936206368,-0.008609266988208884
NTF4,0.005951457747785345,,,,,
INSL3,-0.010458301335331243,,,,-0.018477345312744618,-0.02031203505412657
BTLA,-0.016600502543571507,0.049229207664253434,,0.012834774082377914,,-0.019640722282199725
MFNG,-0.015745506087540277,-0.027051859729647354,0.037285021212711225,0.06415887057886213,0.06326407954941081,0.036701961749959836
ICAM1,-0.006055159615224729,-0.013228883366014103,0.06053881901714769,0.05656166934632817,-0.008255292625393882,0.05612307343562559
PROS1,-0.004272011815007355,0.010435956004907333,-0.028817333706114286,0.11812900904658165,-0.045487982244096566,0.024655601088653067
CLCF1,0.01692806668685082,0.041703332304520585,0.1113015261473728,0.027563488168242025,-0.0018988746963618443,0.06313334176076432
PSAP,0.012026992381788672,0.06064171946948421,0.0879904363036119,0.0330467978133026,-0.05566333885876406,0.0365942934878028
EFEMP1,0.005221041565928233,0.06753259915695839,0.0060258576680523425,0.14684812755713605,-0.05351336968306188,-0.013130210089908357
C1QTNF1,0.02047168544182257,-0.02746737375750437,0.022654947256253367,0.04277801544042641,-0.0668939313354742,0.06559553595388529
ALB,-0.018567220912608037,0.034985221608222275,-0.050186323283354296,-0.033098296099706194,0.005683460390947603,-0.022968047698928858
CCL13,,,,,0.01630073915293602,
EFNA3,0.0713662203075369,0.009745134621524633,0.04171898821146954,0.13198050490909166,0.04861837794515282,0.020076236739182525
DRAXIN,-0.010323323361277847,-0.000923913401541376,-0.012231211803712819,0.1298226227273078,0.013323684941971515,-0.0017282305855704132
RAET1L,,0.0040109309836873445,,,0.09820218297382584,
NPTX2,-0.007990006847863053,-0.04417043984448518,,0.09963875309856242,0.004123950558181822,0.006641670201571598
FGF11,-0.003885079415298456,-0.0020212730327482664,0.04855074599171168,0.15816937199442077,-0.03798468318892247,-0.021115592342597557
CD59,0.01522819481253878,0.04024084314981261,0.017573213143831864,0.06823629656609177,-0.045228756755192306,-0.03615702672237621
COL9A2,-0.012373234886414976,0.006173371691820909,0.03617035690240499,0.015249500184848202,0.028275539066882703,0.0860373836349055
DLL3,-0.07040459721007407,-0.003134751198680055,-0.05106111297904832,0.05558914645092211,0.051287278714398414,-0.03808401737742655
FGF5,,,,,,-0.036151407594832825
LIN7C,0.04127618889017589,0.05254692726539814,0.09411894654541877,0.015891926368742905,0.051594361640706805,0.007029561988976735
GDF7,0.013227209297167787,0.0012092367030409918,,-0.034351283965097484,-0.015021003226184241,-0.013985188709644075
PSPN,0.03868824873621088,-0.03906937383978452,0.01292304410402473,0.035241881035961396,0.07685342842200087,0.03870024305725554
ANGPT1,0.005155901309753211,0.014294884790360448,0.0011659116761424527,0.08532835057572746,0.017629215138332998,-0.06727730110757871
PNOC,0.009465658004337386,-0.013065310005424246,,,0.12922286302134225,0.09699956277559396
L1CAM,0.0032612719134709413,-0.018352407300170848,0.10891850894195049,0.035981481046539025,-0.013116486915995918,-0.02551407433710945
APOA1,0.019301189911154343,-0.021944847511901164,-0.007828054586057146,-0.04138014470626196,-0.0031110163498193613,0.03729663383036223
PSEN1,-0.06482878585707134,0.04352964111979605,0.0072002274884320535,0.003427653987771033,0.021423733399556208,-0.05131092170402644
CALM2,-0.015024885204149166,-0.07544632014064719,0.05983241040326702,-0.0501838494289862,0.005576799522147887,0.04199095684023509
CLEC2B,-0.01382257130653187,-0.009404374231120548,-0.09279829348278391,0.07182857954611968,0.060089029885072906,-0.03666786469889935
NTNG1,0.043946803044947164,0.0534884055020894,-0.03006114833351848,-0.0179189027216582,-0.004365737618524687,0.01376872881368023
LRIG1,-0.04343176570299538,-0.018312589866118913,0.015691174694748896,0.04220221400968259,0.0667158115521192,0.0023668342923288573
CPAMD8,-0.012370304342825916,0.014600318576001154,-0.033549499309242295,0.08584055530804863,,-0.02128311040989755
GHRL,-0.015026356342209541,-0.013201209445004872,0.03481334171864524,0.00272292090569389,-0.0162481313362673,0.04811918644071804
NPY,-0.005325953198984143,0.035188939985594775,,-0.06762255045428349,-0.02937051100109478,-0.02564913241052133
MMP2,-0.002413360083523323,-0.010242241334731303,0.0021117649358607113,0.05669757863447636,-0.005788129145671218,-0.0657308794781522
LHB,-0.01077360087397308,,,,,
PPY,0.09155793231201385,,,,0.005279542438818344,-0.040635813656794695
ALKAL2,-0.010617077257206883,0.01596719769717176,,0.09374690903910404,-0.05179631185221026,0.021538804283769517
CSF1,0.004402698723479842,-0.002041005615368295,-0.008405381391073831,0.05433128753818027,-0.013329794327705745,0.0272970670239031
SEMA4C,-0.06842853881085934,0.04199050487361366,0.08236941654447866,0.040654490058387296,0.005773805422673541,-0.06722274610137008
BMP8A,,,,,,-0.01823114484179867
ICAM2,-0.03641406005811826,-0.06041359232329575,0.040893939784114826,0.006416519654881763,-0.001112154568395585,0.0019645624467079367
SYTL3,0.007392459700479997,-0.01887696982940089,0.02512716232472066,0.10225911269764944,0.06026022428533878,-0.04343969133872033
IL1A,-0.013721916630941066,-0.019834939602367877,0.05545387747691058,0.0916800337242433,-0.023959269704389816,-0.06800534105069381
HLA-G,-0.01137900734198032,,-0.023897784128156668,,-0.02724275047729743,
PGF,0.029546821031130186,-0.06738969642075261,-0.004616255361158087,0.04418065143502974,0.006878659263661628,-0.07037730210116896
LGALS8,-0.0259935214751371,0.005281530931549938,0.11352325901517957,0.06402202560186333,0.026454418623760946,-0.057656852811118306
DKK3,-0.0078691160851778,-0.09587631044930023,-0.018684135180819357,0.0071283302179985355,-0.024726391084211145,-0.0003278999034454213
COL16A1,-0.05303515363248696,-0.008594006245618012,0.07865117707618408,0.08365816981219565,-0.03798812810530963,-0.018402736071098425
TPH1,-0.006979490285280301,,0.026332274840433077,,0.0279645844705971,-0.04468820933890705
TNC,0.07685179649248833,0.07213710594899007,0.09371677475227634,0.14748741550206002,-0.04510247350561683,-0.020357702352876903
TNFSF9,0.044475392999485844,0.028296245201184986,0.09471669292533505,0.12697298409102645,-0.023214152899892093,-0.028852128061722083
C4A,-0.01277272900353582,,,,-0.015179424432607919,-0.024551022725914164
CNTN2,-0.011926903106908948,-0.04966878371325596,0.030388387310198415,-0.1357722094023966,0.08272974996643012,-0.011358020534464051
F7,,,,,-0.015021004678678548,
LUM,0.01121739951925379,0.006786517196242192,-0.042847822196469196,0.045702238527106503,-0.0024426491806774017,-0.023645314029927342
BTC,0.031654161909557395,0.09232605677684681,0.0007127691628519077,,-0.01453611614658756,-0.013569242898033467
APOC1,-0.0038374118993812784,-0.019506135492706442,-0.07538597546708188,0.0677104038270168,0.03942866122612377,0.08206833170109328
PKM,0.05142524117887953,-0.05250079114019475,-0.005499338846080474,0.14367049150483527,-0.06933105447068054,-0.0144148530178856
TNF,-0.028197776172360883,-0.019355624678681103,0.027348853576806543,0.08806965690352109,,0.029283833492204755
GNAS,-0.015600766891997842,-0.037763829715486336,0.028354443586857358,0.014697185243734352,-0.046977763982364557,-0.04719251057497222
BMP8B,-0.01649662955939841,-0.03830485659517403,-0.017461681203277825,0.030756996846004712,-0.03454372407473562,-0.04037679089252966
LIPH,-0.016181371440312963,,,,-0.023854019808652465,0.05274952069027778
CCL28,,-0.04530655699439361,,,,-0.014156523391212053
PTPN11,0.052638865080295236,0.013972750384931685,-0.01870327797684051,-0.0886487889220753,-0.012766091791210129,0.022945546579809337
ADAM12,0.023115484863791284,-0.04378597083306562,0.046302785585541795,0.05813778996017372,-0.0474095605347856,-0.10033497554223163
EPO,0.0006884319571267292,,-0.07041189295673242,-0.044367652008208844,0.08906051961302004,-0.015054286107315549
EDN3,-0.020536011413149362,0.05768689593365644,,0.04638611477224977,0.0011835672185007526,0.002607008532214651
CCL22,,,,,-0.012609994394499852,-0.02326281702421958
CCL2,-0.00554973284660076,0.010777085531617688,-0.011107697624327163,0.010163704222280693,0.05179388259379579,0.02317765252253888
DSCAM,-0.0316186810575646,0.02438015222061492,0.08377255560849216,0.059970624876608175,-0.013476759026015587,-0.047183923591484336
ANG,0.028877376740642717,-0.018534009252661937,0.040570060681272876,0.088309439014878,0.006817521487681898,0.03341522974828856
FBLN2,0.020860625308838112,0.020652922840127864,,-0.026010725680249033,-0.02018161561977417,0.014583165726676723
VTN,0.03496268756031204,0.021006922839664446,-0.06655172522507194,,-0.01860860496034586,-0.024551027823000702
VEGFA,0.03151215906358162,0.01590471250652515,-0.0472420932541881,0.16499809196019008,-0.06918718395188465,-0.035320832236887666
F10,,-0.005659571591122311,0.03087057171750912,,0.052557434497579436,0.0372431164159753
SERPINA1,0.0018335058926321254,-0.031090180421801922,0.07098610964776099,0.11775059831706405,-0.029560178736626495,0.04461605988796717
VWF,-0.0012634802751594954,0.05081364312601729,-0.03822276747989851,0.000886085367278184,0.010628442163196897,-0.0501539211234282
GDNF,-0.013418050602800304,,0.020367534535432708,0.02995244279130831,-0.020123869275345877,
VASP,-0.026842757348551932,0.05173103574834372,0.04455384086404854,0.0033266610060338716,-0.037726459201564706,-0.05543726073563602
ADAM15,0.01800785892881679,0.03639658464205157,0.1060224762632334,0.021937051599838896,-0.03381382433789789,0.029249132203523192
WNT2,,0.014843918467167233,,,-0.017255690671473416,-0.03660997782607326
CALCB,,,,,0.012071918625304559,
OLFM2,0.02994306728684736,0.012199573841993518,0.048030336596113776,0.0780089457698036,0.05884673376154734,-0.0020079641498925442
MFAP2,0.027324473285200577,0.00354360800073721,0.059038332315042186,0.15170239742206906,-0.021044779442554822,-0.0495198502481347
HLA-C,-0.03463346204290156,0.060164116364337925,-0.018672793939168028,0.01635873173432961,-0.02217473527618877,-0.011855366882539483
THBS1,-0.04571501817513169,-0.048981043164835036,0.01664957480250114,-0.022816319543275718,-0.02454314658648214,-0.07625379193406646
HSPA4,-0.03454706284313326,-0.01824212009953439,0.06365850966502,-0.021581135787605125,-0.06220099853536485,0.0558650111312212
LMAN1,-0.04802394325724215,0.04655022627596495,0.016965417432509688,0.08358569270593556,-0.049252698000180214,-0.015572037722215222
LYPD3,-0.012094977754966691,-0.04389530635147722,0.043744401973011625,0.018960894010732504,-0.022888570136295954,-0.03121927711687257
APOE,-0.0474824880441496,-0.04395687475028714,0.10358686920435337,0.05327132840765919,0.023755832833470037,0.03791335842753055
SOSTDC1,,0.03585732139042648,,,-0.00032937839177549607,-0.02510519772739373
