,UKF248,UKF259,UKF266,UKF269,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TG,-0.021390431895169607,0.08379043874059675,-0.017281546942175357,-0.015910788585183015,-0.0323689534574498,-0.02226731034746835,-0.03477737765190579,,0.04265182064952379,0.11407284766948877,0.061727164970313615
ADA,0.036646899046916905,0.01621830145512115,-0.021880425894777955,0.059795471132172776,0.07489790647250053,-0.007467554450850193,0.06206580749237058,-0.039231639145055244,0.035056713004001185,0.07558842941814492,0.06611056341558173
LAMC3,0.03794131399915904,-0.03637904904684878,0.030686201515933195,0.04128210526501865,0.03155291633237993,-0.021758505730740507,0.14157244247472198,0.011637871059782557,0.10781642247318901,0.05298910717053308,-0.0016918042120759394
CCL7,-0.018359661229968998,-0.012291344473472052,,,,-0.006955356655295028,,,,-0.02466885482166869,0.05370140563287002
NGF,0.022455207494872727,-0.028162609545500348,-0.016491230987921938,,,0.03216878353264089,0.012236977294776645,,0.029461493941661313,-0.036391735981929296,0.19855005860305833
TNFSF15,,-0.013687013233168545,-0.02002396984233011,,0.02015062311689234,-0.024485779315201236,,,-0.01397591763493723,0.09151833588636853,0.05231471895662767
HMGB1,-0.0016323664274639814,-0.05561171373848122,0.04153690501038606,-0.017480759373080693,-0.02739995259718855,-0.10835717398268492,-0.006077606260710412,0.0363888964001544,0.035844971766758875,0.035317248754783474,-0.03238361585111748
ITGB3BP,0.026946272563929792,0.012492196360036591,-0.043186421677075856,0.028733159793242938,0.08240294063579069,0.011066225712188247,-0.017604237024128094,0.03444830509894692,-0.015288078722262543,0.044378077774111034,0.012495750288190461
AANAT,-0.026637075217245943,0.010603095808132063,,0.05147663046776751,,-0.0025613936926770814,-0.031190593159838548,-0.027854013168245536,,0.006632046114217338,-0.033449929483589026
RELN,-0.0011488223367360226,-0.021616979283894368,0.03310753070176866,-0.034893356310736846,,,,-0.019290682673081126,-0.016881393900274634,,-0.004207683386331958
IL15,-0.0019061501260788857,-0.010658909542454797,0.01185017224809171,0.0191904125264045,-0.03625560432804095,0.02473014127121937,0.05249571576451485,-0.03468711649406121,-0.03409156449242939,0.00564032025570076,0.039499372503434826
UTS2,,,,-0.028169436596429696,-0.001123540667827005,-0.018763792205966946,,,,,
BSG,0.010324860140930158,0.04527306632633662,0.007953709266025795,0.044150589865294215,0.0870922685885495,0.08380054537778718,-0.0082233410639909,0.016724846919726432,-0.010898104810819275,1.3654443008836426e-05,-0.02038366857342185
ADAMTS3,-0.025611869809074626,0.021263234494859996,-0.022949800783147803,0.030584344376226695,0.03384908803570104,0.021843226656266337,-0.03645652143038636,-0.018399062321816328,-0.0136697144579902,0.041892129257957655,-0.036924494542765564
CD34,-0.02918345354503755,-0.030101592575760425,0.02559258112547458,0.04068098868452018,0.02769702710666439,0.026536036316932757,0.08622032015159968,-0.010120058864272516,0.08659510786184414,0.12415546752253143,-0.03433922637349098
CCL23,,,,0.09757986222254357,-0.02815351564177537,,,,,,
PLAT,-0.0037446901007367407,-0.10338912008659798,0.019010192554626024,-0.006184430334726931,0.018773074774618405,-0.04429982155278524,0.05301202308460531,7.633935763357414e-05,0.017124110227026784,0.06421184088540122,0.0022824568698303874
NTF3,,,,,,-0.008771131766690306,-0.05466729573475833,,0.011402681661782786,,
LTA,,0.05748683847934706,,,,,,,,0.03441585194937325,
CKLF,-0.024472970272190177,-0.05467101050178878,0.008228526734137216,0.001832060048959543,0.0270524319886179,-0.03937396350785021,0.020837541655965734,0.009811440974434038,0.011250055132570446,0.04196856238302348,-0.08181252370020724
CD24,-0.0022041928328455605,-0.023929766909908785,0.04303710517099366,-0.03791457384652694,0.016788649562082637,0.027328153375412386,0.024253776302433354,0.05437855360442953,-0.05836209972835884,-0.03279791042444355,0.06105787822431574
HSP90AA1,-0.035307243614667055,0.09287480437265506,-0.0007981327883414121,-0.028521565658882857,-0.018764493614380127,0.0747039569688892,-0.00793867900256381,0.0431054659998038,0.0720328357084751,-0.0711834518768673,0.09959212874325217
BMP4,0.033214955932133444,0.048714711729002214,-0.02345535750926422,0.05249320639327502,-0.04895915610542688,0.0009594988467412521,0.004335514422819505,-0.02832335504518185,0.07912516897861069,-0.00782321724816341,0.05881183162585071
SCGB3A1,-0.01835965939402741,,-0.01818813668279852,,0.0500000447812951,0.010293446335738808,-0.04436762808084433,,0.08079905364803891,0.09831942998992975,0.15195639645974363
IGFBP4,0.009851152496890085,-0.02694574678396741,-0.072716270040484,0.06772035936198416,-0.01871401854657504,-0.08353592313427846,0.042609207445197285,0.010481532767283858,0.12539781338312542,0.061039407942339065,0.04126371865523785
RSPO4,,0.05834797273407752,,,,,,,-0.019546139832903524,-0.017668302460135565,0.0065046841854783585
LEFTY2,-0.005019796362349579,-0.0086484273588906,0.011511515470549117,0.013695895537121805,-0.012806379450390438,0.06168587492807592,0.03801853328024661,-0.01690216670207573,0.015516700016084373,0.008528247580289654,0.09550649302667177
PF4,0.051141490870207605,-0.010723955899179152,,,,,-0.021243753220036646,,,0.0019163706572747803,-0.033041225662338525
ANGPTL2,0.030584896396513326,-0.050589585634752694,-0.056701021944603504,0.056575084788080036,0.026882989733220758,-0.06365690141527534,0.05309213938031978,-0.030261205591105494,-0.0194496928106896,0.08624869407221476,0.013378307927592002
LRIG2,-0.01169450115950402,0.02546474903822847,-0.016175892455118652,-0.038144055112031845,-0.0339973461035589,0.05093335845034548,-0.025623051901321133,-0.0006343089622458339,0.0022004176447313526,0.06238715116061545,0.061673005408409906
ICOSLG,0.00536281588803256,-0.0012604857353782715,-0.02909842977327382,-0.030173699288490546,0.046748438583659985,0.007097839714982642,0.06836357251521852,0.07455347904010236,0.007359446391162354,0.03748404857841342,0.03131288576025674
WIF1,-0.01396576139265771,,0.027449020622961312,-0.006436508576364522,,,,,-0.018170030251044484,,0.049107867337970436
NPPC,-0.009285843895576152,-0.016635500196058268,-0.0013218155911789127,-0.008538684548677098,0.18433433405059688,0.057541443159657604,0.021975400303850957,-0.02642533519176258,0.03423573861558309,,0.03920264298004085
LYZ,0.0004773644477668431,0.005037610436168099,-0.04076406609346496,0.061557077350688334,0.11721363532546543,0.011103438435959002,-0.03146247185367302,0.0014914076343417529,0.03300022516444087,0.022554216588495005,-0.03225154806402408
EREG,,,,,,0.062390455587047144,0.01752457664122701,,0.03722510710795882,0.056400147441780124,-0.009712585853743277
SPTAN1,0.008606303708399007,-0.04325100835143813,0.03580396813501419,-0.036542726282602016,-0.0006929722852591136,-0.026191332042553188,0.009360149145155013,-0.021176720553710046,-0.055954426729395004,-0.0039103069979033915,-0.03723987255392968
PTH2,,,,,,,,,0.01746836296356551,,
LIPC,-0.023316330076505548,-0.019271747442670805,0.03053493790820427,0.03455149436894512,0.0018535164021203927,,,-0.03243576595366988,,-0.025302777594864972,0.024685010065911162
COL8A1,-0.040752976919087025,-0.020693566830568926,-0.03674078983917941,-0.02272236974146432,0.041772263661109546,0.016382034891907652,0.02104565251699339,0.03490045515138555,0.06088110351904381,0.02713423173223772,-0.03789605864125943
GSTM2,0.017133341638343427,-0.005928998945219591,-0.01204880967205562,0.07794897292408783,0.05502700200728863,-0.035075997766049756,0.0077334627943604515,0.06187184893588439,0.03770244900420983,-0.042730112210001885,0.034794524713723324
SPX,-0.03771048017989914,-0.022609257582591517,0.05124915751458078,0.024583472413462135,-0.032976050365927725,0.16305376399116972,-0.026376834969196582,0.02193132104603269,-0.048101985729525315,-0.021713157383515647,0.021737140055076796
MFGE8,0.03326440361290864,0.0022294712178351156,-0.06600764165686604,0.010103897393661092,0.02332528579835755,0.01333348723001579,0.04139325250100863,-0.06559863875254392,0.08813805951211047,0.06430884439288773,0.02881395705979479
TGFA,0.005879154032911374,0.01917529560069835,0.004546497471474969,0.01683364474321876,0.0007939672137677889,0.05277862113376603,0.015369366322306066,0.07802517752885042,0.037713146848806174,0.010805996079989265,0.01754294056936611
SLIT2,0.03597942736579771,0.024071003124291893,-0.02461094338714163,-0.018307372483078295,-0.03768574727676381,0.026540389951967284,0.014866163258992992,0.0037108527427262535,0.008441891849407239,-0.005713268235672847,0.03514396798884794
PLTP,0.061898498973650365,-0.06716323205700711,-0.0503772583858107,0.015239193415051727,0.0032960030287478566,-0.09532351651852619,0.10579769723187547,0.023215683112888828,0.07396005319480829,-0.018780236018510095,0.0395032927821367
APOD,-0.04151243804002826,-0.01808600817316143,-0.04144153351585502,-0.0061199849502774906,-0.04791814116411445,-0.012967418027887676,0.019785823704514236,-0.030419996488164073,0.08877247229401725,-0.08467938550775303,-0.045540124506156646
B2M,-0.02715625807126184,-0.02769895098880297,-0.04049224627304628,0.04684730022440987,2.6939824915336273e-05,-0.03640861769483134,0.03933768631653959,-0.09398348052296004,0.11072618929074231,0.050030938392198555,-0.05931592836868073
OMG,-0.038101257320758454,-0.05214143709773411,-0.06143334675834826,-0.03426633630654732,-0.00444916560494294,-0.06720638567927044,0.007103519297676508,-0.02830148961575615,-7.862372662477056e-05,-0.023591795240086904,-0.030829273783539283
CXCL3,0.03785973968124853,0.0945866181209406,,0.008773885250624704,0.062270010547287,-0.016201159525508615,-0.01093645685497165,-0.01961480948690975,0.03750078525660115,0.010007024910104556,0.04017128365963796
CXCL10,-0.05456249509187355,0.0277848262432614,-0.019475736697300558,-0.007504211109208875,0.06106892261905626,0.043057431010338126,0.08940354154475738,-0.02642533231844243,-0.012889803030051874,0.05065893081141758,-0.02809514193972886
RSPO3,-0.02493926450746811,-0.012453782632208815,0.05314339469446152,0.03934975005882372,,0.014486397818284558,-0.02537473616503124,,0.04480325632488395,0.008467916344245516,0.028317364403080823
CORT,-0.028792446368758436,0.05812192667089692,-0.02049540025334806,-0.00966144309018872,,0.08038294172171659,-0.02223050800755895,,-0.007466147086662344,,
NCAN,-0.018824279715100273,-0.013818099470456284,-0.06380134156087892,0.0194491058924775,-0.017096083503136125,-0.03664244849193304,0.010576875761392901,0.0281024769602572,-0.05081437364035031,-0.025667191171214184,-0.0027275937442237984
PRG4,0.009579700492739275,-0.012291346388895633,,0.006206687190617406,,0.05237369436179724,-0.03280247493987667,,0.028571909614611223,-0.027565147959742405,-0.0459888846757983
ZG16B,0.0023000538034970023,-0.01426561071279419,,-0.018262691594986738,,,,,,0.03559349495775838,-0.010415972406133686
TGM2,0.00844537423113763,0.045913628021343536,0.011073123255765606,0.07444014476087156,0.023715471703647534,0.053114872187198146,0.040899363631868836,-0.04748792387740394,0.06694474238593988,0.03858549033319034,-0.01724418167715979
VEGFC,0.028408923856675032,0.03390850420058194,-0.029209074025381362,-0.0223016474040552,-0.04243070070745649,-0.03232350866436222,0.0021971297169325944,-0.025872256928993254,-0.021261209424666756,0.02770207411935216,-0.000640601448741267
WNT6,0.006390181132922709,-0.017000514724807455,-0.014614309127085619,0.07616940351805301,,-0.037494428821159914,-0.020849309212636103,,0.12095470639509952,0.008436660079185384,0.04061590445297272
NRG4,-0.01690989255525736,0.003922841614825677,-0.017890615995580464,0.03338104374195564,,,,-0.020775048615292457,0.03347509273559867,-0.025034066690528666,0.06293852457367681
PMCH,-0.019489561191476375,-0.020727333141281435,,,,-0.025529206016042066,0.14261537138717792,,-0.014861014517737851,-0.014058450000043738,0.03019914424246022
COL9A1,-0.03075754226842626,-0.015623720352723537,0.01136788171329994,-0.043357656503275485,-0.046176235161036486,0.0017558298656835294,0.04636315197492549,0.034336669536992936,0.006236230324819761,0.12022677983659487,0.011765848186350765
GDF11,-0.03540332157679027,-0.016711806220286674,-0.014675737059825238,0.02263661587951729,0.0029520443857320514,0.043986743844592766,0.030288870553682137,0.0611173619073609,0.05066131488116903,0.10628335830759793,-0.06116358151798507
RAET1E,,,,,,,,,,0.0035001196332778927,
IL24,,,,,,-0.01903396083006283,-0.020905032375664424,,,,0.026566911252145137
SORBS1,-0.08747482596693837,-0.012730405720798435,-0.016455213678285476,0.004358739804110826,-0.038643949272728656,0.007545920321976193,0.005872092282749738,0.0810987654845662,-0.00021600465059128993,-0.010899631051366113,-0.023020565170149686
DLL1,-0.017375141586092713,-0.04696821538201496,-0.07772601149749213,-0.022961640429383628,-0.021418134724150228,-0.021452585660250933,0.1346640052046806,0.04413028792022038,-0.0536216606966538,0.03542127489815192,-0.007267492605755141
TLN1,0.017634585029410472,-0.06995612003123637,-0.03810032430151771,-0.01150585782196763,0.08072676835274564,0.013826847612117246,0.052248585559185656,-0.0010178753048689538,0.02209540701053739,0.03951860539161538,0.03376961380465359
COL2A1,-0.035174074069624785,,0.007409516481236721,-0.01561296036505305,,-0.030056600209017407,0.039657839509847054,,-0.007912660481598631,0.024088042316244604,0.03811525506472998
SHH,,-0.012772726965871313,0.025043919897727602,-0.01227368392082365,0.046162470494005084,0.09845701936164294,0.015885996644209557,-0.04273712069105857,-0.01906104491207096,-0.0034504894839999267,-0.04012718441185978
PON2,0.02408736029421083,-0.0603260624280998,-0.06469588353474597,-0.008187042050878697,0.00020646711762515045,-0.033229039952107374,0.001863783070813692,0.038301798846861496,-0.004431405926964397,-0.0343019460787236,-0.012355112840173557
ICAM5,-0.026039681527201625,-0.019907201535676752,0.04358212121802035,0.020873405407612077,,-0.0029125461619908446,0.028177931218850472,,0.03248327878907211,0.09346098605068776,-0.0277326521585295
HPX,-0.031269112337923524,0.009681098398463121,-0.01461431011292391,0.08062321517085498,0.031214093595617526,0.15264618570692293,0.02670526158143803,0.10027305889848218,0.0047352318320721815,-0.04180417669232344,0.09226822192512403
SFRP2,-0.024409216091750736,-0.014546751835490349,-0.03454818387816193,-0.012460593642699557,-0.00884870553450916,0.013693136293411045,0.06616583182612054,0.01398558442444416,0.04370171441498375,-0.03059792637069556,-0.015350588997343083
CFC1,,,0.05034153686028389,,,,,,,,-0.038757292308621905
CD70,0.05962494442812399,0.10831841361615377,,,,-0.03677351436624903,0.07632498431391192,,-0.00691212780867089,0.07422963766990019,0.009555502401918567
HP,0.0069632079959698135,0.03995545339766758,,0.07870616086627812,0.07626794716261644,0.013039053838454192,0.008421284852250542,0.029742891106107686,0.026077101727624563,0.04587782621793504,-0.010342360740026632
CXCL2,-0.07828847597358006,0.08425370458881061,-0.02258704894173457,0.058400631347790444,0.05333372906522216,0.047623382967617686,0.03324952301314629,0.019296314313320028,0.04573954381310456,0.003171204853447774,0.019927326456900554
NPPB,-0.023685737550795484,0.08767387923098349,,,,-0.012845226983503237,-0.03175643188450415,,0.011984803252461722,0.04209763361812182,
CCK,0.0015866349922956146,-0.002957886053477543,0.04702740611051025,-0.027733857478652865,-0.026376985473842,-0.012532455577500917,0.012468827756642455,0.03728482224497344,0.017568809847358275,-0.03294322689379888,-0.046363077667575525
SEMA6A,-0.0102889425707779,0.004536762828242166,-0.06097340133829894,-0.020346655600772007,0.08992430299841961,-0.04171552339863525,0.0172778056460559,0.02586952762703416,-0.01113734298733595,0.0006669324980333191,0.006152429297755989
IRAK4,-0.04861548421264047,0.007138440197670514,-0.05617646741939724,0.004865643059704363,0.01718541493346955,-0.060130827617575905,-0.016799977985722442,-0.000642098046548945,0.00964479195149094,0.061505078865988404,0.08571797472396708
GSTP1,-0.002716689074285186,0.019016046947291823,-0.0623761975180933,0.015699046141080922,0.01674174287438156,-0.05127404385599458,-0.021356569874001696,-0.010677824928103966,0.008551000880358291,-0.001956859420954863,-0.03375010788341595
VCAM1,-0.013539358892845658,0.05869985575345462,-0.05024269482778945,-0.024200855584020412,0.07779231017656968,-0.007346400466204729,0.0646582022763269,0.015428273700030493,-0.022827609034321777,0.044746965392191265,0.06794032707308018
NXPH3,-0.023886457872892775,0.013821506291141799,-0.04426993970693547,0.008106199394886573,-0.052771488494981124,-0.05378742846221304,0.04931640732375277,0.04192276701169946,-0.023357705537638617,0.0401887455534259,-0.03040836119692881
MTMR4,-0.04211304243606767,-0.009800482865049972,0.020675556701608,-0.01259320226951277,-0.08279221680290023,0.05576585758666264,-0.02475819532497904,-0.026929821955210695,-0.030434073762619994,0.045428040004025165,0.03376873835474512
LAMC2,0.05511089078802983,0.042152499388616566,0.016477154024140808,,,0.01441897741718051,0.0028369166007946537,0.004664256976870681,-0.014424932578030717,0.038366874961526805,-0.029347033544739547
IL10,-0.03928037467811462,0.0032050839116371924,,0.05772256151945043,-0.018312067188768412,0.13114586531815897,-0.04921987344511241,-0.019375127350890156,0.05925868612128286,0.03195664591176503,-0.014526067750955352
SEMA4D,-0.006888398971850656,-0.02157665461520726,-0.01034671655060148,-0.05147450057033193,0.029686480832911807,0.004978919682873611,-0.009403742531373662,-0.019995874550976143,-0.03629788991725575,0.017522747054190744,-0.039379833283384236
TRH,-0.022136977542975708,0.030050403607167497,-0.027393173240220017,0.015943083598089276,0.014564851090765878,-0.05446803263472675,0.07069355013886933,0.03437323016015374,-0.004443583661482878,0.04687733801849597,0.0014885098556245882
SEMA6D,-0.02428388833265279,-0.019920284765056417,-0.03006438505097243,-0.026497178504327663,0.11012065334454578,0.0585247357563374,-0.030895545789586462,-0.005939798652277785,-0.028851436064981514,0.006428522303783973,-0.004890023489943848
CEL,,,,,,-0.028824024252725077,-0.010434242162676329,0.04185050927397677,-0.004072858136065661,0.02080173938311939,0.0007240874612136995
PDCD1LG2,-0.030038960021993154,-0.037267056369226184,-0.01406184480906056,0.04297167649787838,0.13890951982295108,0.04101950339957094,0.014196607327624525,0.08954752054181205,0.036264002357963517,-0.010244690847865827,-0.034143207264962325
SPINT1,0.027573282529174407,0.02386481480830786,-0.0181881422401891,0.015117776386990746,0.0016875275885734797,0.003134150246664825,-0.015463479823898623,-0.0013069972845351926,0.018897497212476088,0.05903583047441803,0.012630559537297813
CTHRC1,0.003478489011449761,-0.015629964239089706,-0.04835053704992777,0.06995145000111745,0.06432494908193671,0.0850907338467417,0.09486086214034462,-0.07354127427165458,0.11400042349446318,0.03543627900913265,-0.011067197978873795
PODXL,0.016199248843682557,-0.06344727424079376,-0.026777047494233992,0.06383388450634339,0.08547722983987241,-0.04082819035429305,0.053103280788043106,0.01656175703912174,0.006497055248573109,0.07641868812095447,0.012149566486287624
JAM3,-0.05573562460636952,-0.03741585232558456,-0.06618769609253423,0.03459130850973933,-0.0041676727226277075,0.008711434825788114,0.029070786730878206,0.03629971216118615,-0.02199596313700936,-0.007128345197414299,0.037685802089546395
TGFB2,-0.04127639325579507,-0.04987095679943355,0.07473872084366198,0.06421836439052908,0.016956893386607975,-0.0005313554601869664,0.08166851562136378,0.03243603181902493,0.0064288594622549326,-0.04704541548357035,-0.020464579597427125
COL18A1,0.006173891199997618,-0.04897469139409982,-0.052826072088156775,0.08383371166171112,-0.01752883740263181,0.019136073973616136,0.08156739986776203,-0.06961197522998482,0.12116969299084186,0.06953214575552337,0.032003026927661944
NODAL,0.034762039101255554,0.03534700213464136,-0.010767091713919765,0.055334609002444066,0.004013458433952034,-0.028453872511752888,0.005146799576802475,0.019373665092275363,0.0735333114228965,0.05939385455967905,-0.03815188489321793
INHBB,0.013684217963469327,0.006207331270242699,-0.03425305728229147,0.047482228328979754,0.053701032746887305,0.009232428289573663,-0.0262384557035856,0.027992216275874855,0.019223224505101,-0.020421645621695787,0.024679763311403025
LCN1,0.09011624904058418,,,-0.013701278351749743,-0.010196658156986102,-0.03026529262784705,-0.02438621680190858,,,-0.028763401263295636,-0.012730520091007447
ARF4,0.012568369353151332,-0.007595053144024922,-0.037594241379474785,0.011521252444484795,-0.019606562550132767,-0.025904415502279513,-0.0218295330208224,0.06529038015831323,0.04200496938700549,0.0475619274732676,0.07618689702188325
CXCL14,0.009534602711211987,-0.005634585647201433,0.038455456826848436,0.01884836027706842,0.057947291141430254,-0.02349243465054403,0.061826598258560614,-0.022280007400556214,0.021718179371557716,0.041885631651806844,-0.020391502875323694
LIF,-0.023081986742186603,0.009106201136201931,-0.017740148804421048,0.007426455523886897,-0.027178174893887772,0.022579089368895692,0.05640230871997997,0.008622968619700579,-0.053228896646337606,0.08073774934611772,0.06855461313933695
IL17B,,,,-0.02262786474499621,-0.040425857101321475,-0.026337207556645256,0.024958935503481213,,0.014961315129268791,0.06646857492148786,0.042158811676961935
MMP1,0.02627022352453568,,,,0.052228672254177676,0.0038154462416289266,-0.029923248710802347,,-0.014861013340836435,0.0627301871488263,0.05853498639859837
MATN1,0.06070986794317744,,-0.017126176033714385,-0.014364858870668797,,0.012736691638645015,-0.0043129303943304905,-0.02031822331892684,0.06766353770858641,-0.03459311654077444,0.002437136512726668
ADAM28,-0.04128148968989695,0.03473962817841811,0.04578761795556077,0.0210145827859557,0.04084942867251315,-0.05600519889566477,0.026842842161088745,-0.0504485149691378,0.029138738685869376,0.058753174833950525,-0.003846920948511093
TCN2,0.034317407218748486,-0.010101489869112473,-0.006301234699528815,0.04510132127987703,-0.07788676409044425,0.0034924981631576954,0.04327841746038288,-0.018180857881774395,0.04492343805440088,0.0276693926594389,0.008928729461993025
THPO,-0.020847442737452225,-0.01485284466995751,0.04112967538511178,0.08835289935135472,,,,,-0.018347242310894584,-0.026324642277655613,0.014355517348921132
CUBN,-0.036206138382013246,-0.05095241141848241,-0.005529481155997522,0.03539481093688342,-0.00631665087300455,0.017443084281123872,0.04372775808615914,-0.034978127267149675,0.06416977056760655,0.014331383739159024,0.0746613978867324
TIMP3,0.02025976351866522,-0.03259969080914765,-0.06256546729346656,-0.013602668329084926,-0.03109655836387067,0.07289985872850649,0.028655320982646497,0.010801027596288603,0.10435221627478808,0.004638986111795166,0.03950184669755523
