,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HSP90AA1,-0.04822305066387758,-0.05779556255214684,-0.01818327682321362,-0.0008504519100200029,-0.001732495020119072,0.003886375210379773,-0.10590048859179418,-0.1719463168435665,0.00952208527154069,0.02274148255865609,-0.011783178869437402,0.024700835873170353,0.006080602575765672,0.057263817183237024,0.09173314435649763,-0.14610595617720232
BMP4,-0.026197007745629882,0.004449278891916255,-0.022248254450172512,-0.013673134914190293,0.03284976597930543,-0.01999272463716288,-0.037055179119671995,0.00996709129889071,0.04792432394691994,0.029746301552696676,0.052245444787744,-0.059866022697893116,0.025676641749538907,-0.013772130947016374,0.022743389764754245,0.013446549088433169
SCGB3A1,,,0.034163311765227085,,0.05832413294689789,,-0.01671250903800056,,,0.07494494936161825,-0.029018240063085725,-0.034601460460786666,,0.048503888576127925,-0.02578747077322275,-0.0019306322883305186
IGFBP4,0.04564056501606457,0.00166048833175849,-0.01933838703458311,0.005196452554960943,0.029442435052757385,-0.02739193826963922,0.038462056558966895,0.1374626675518834,0.007445144138711511,0.050200870814530486,-0.05309211548883296,0.0012352907349416505,-0.034556577075690216,-0.0509241207256998,-0.10869876671213904,-0.09960944330625807
RSPO4,,-0.025963069588238068,,0.055930743344943336,,-0.017801760606695142,,,0.026349234482965642,0.008650465995628954,,,,0.033679823627902734,0.011781066412647983,0.043964138325887664
LEFTY2,-0.02520343218651218,-0.013736363828096418,-0.002455716413464435,-0.013056883414780045,-0.0037549194910405257,0.00012139366517046139,-0.037528118226432865,0.1918639917973578,-0.01792666846788402,0.06594889228893742,-0.016184307206078226,-0.020783762698370258,-0.044886679045139745,-0.04613425106105554,-0.02725495494699659,-0.04251646623915451
PF4,,,-0.025582919235000143,-0.011732912070270801,,0.05663032096930688,,,,,,-0.016567594863137858,,,-0.025013800467832713,-0.0009191397068665073
ANGPTL2,0.03320259149689675,0.0064296902572363104,0.016467012380515622,-0.007296078478579805,-0.05768876820535564,-0.010528498037920444,0.12163911764431105,0.2138170011506347,0.010500846759772546,0.01602015768405303,-0.011590131363237203,-0.027036206403417314,0.007732722501319702,0.0018576082035611607,0.022051810439280395,-0.04399060390783943
LRIG2,-0.04036524287855431,0.07150896354083776,0.029289894707433154,0.02086750727562123,0.05597888869183556,0.028422236897117804,0.05853584472727939,0.09428377858524227,0.010965692608421349,0.019164882442964205,0.012875370602519644,-0.012535450426429997,-0.043522058000980274,-0.007853614714831215,0.09432543280143511,0.10996065316072784
ICOSLG,0.06632786623713333,0.014007983644977653,-0.03622856278072787,-0.015301260875229756,0.0012161794037968457,-0.038400604803142085,0.011462660007004457,0.03454744182102219,0.08894526793763798,0.034707103990299304,0.008543267234699056,0.0011428475317228385,-0.08095011731369588,0.03221865377382688,0.009778036677089067,-0.005517670869845959
WIF1,,-0.014813796117049688,-0.01257048290058348,,0.11305531286781316,,-0.07842770056454765,-0.08897227702895238,-0.002283843166071117,-0.024422842027548124,,,,-0.03153554296702408,,0.12107076113568074
NPPC,0.028934433321293834,-0.012139904921358361,-0.0422854614821862,,0.13232633670857638,0.0708546383820872,-0.032062889508338036,0.04607963129779358,-0.00152786954674702,-0.018036933098668925,0.03475223813009857,-0.017942084910916402,-0.037713104124487834,0.13264229887425846,,-0.028263462308111383
LYZ,0.057911696472340415,-0.05292297431504249,0.022320225422019207,-0.01836610662234202,0.014319269219649716,-0.020933507544795088,0.047748274259266046,0.15445672420978396,-0.06127798174013687,0.05696585648591778,-0.0069979536759902485,-0.028653525058016913,-0.03472799824057009,-0.023325685287604172,-0.12182888221637571,-0.08831261364854809
EREG,,,,,0.06155082407515579,,,,,,0.055844831673221226,0.04881673332704225,,0.027455471471762617,0.012386167884171908,-0.04698667999507756
SPTAN1,-0.01005425382177045,0.021203696716068834,-0.05099765180100176,-0.002958210763509544,0.0001783738842236908,-0.06120434532293314,-0.055826845840840515,-0.028129533833524883,-0.013564829322322454,-0.059946521340725645,0.033899695897908935,-0.008932054574167797,-0.04229645084712364,-0.07913770338980834,-0.03821492670895917,-0.1827434948178515
PTH2,,,,,,,,,,,,,,0.032401987322890916,,
LIPC,-0.018663973651308816,0.04152803868875745,-0.02029469361767034,-0.01765865972623823,,0.024856558137555253,-0.020302747454979477,0.09916421667742426,-0.008986130853895859,,,,-0.04629093292067635,,-0.045954524498099676,-0.015179288408757045
COL8A1,0.09994450286525196,-0.03712751870790536,-0.015948462816108382,-0.02455254567874883,-0.06313876567420465,-0.002782349335972525,0.10143587405203922,0.09473203032380702,0.0018821632817591254,0.024718133689194465,0.007360462250274127,-0.0644559068077602,0.02043506968549136,-0.06439768126416316,-0.1283933938683257,0.17433843599684215
GSTM2,-0.04327087072177678,0.021364112253666523,-0.021713034262575814,-0.025709840727339596,0.05598024137098827,-0.02815365049804471,-0.01107127376779725,0.047819714719912365,-0.03950200039470986,0.0064262824529507465,-0.0010100585802423965,-0.011008108580254623,-0.042076074898900764,0.023878432242664484,0.10144355407225177,0.18010130561321597
SPX,0.054481824657310385,-0.020933821694679,-0.012831980814741227,-0.03100067447569886,,0.03893416972638854,-0.032213212204303135,-0.07965378119764938,-0.002504171772746986,-0.015013693259667704,0.07284868812118615,-0.0008020368873280506,-0.025215529621792736,-0.06332820952056727,0.00989609112642131,-0.058106604039612667
MFGE8,0.06308648285207036,-0.04193546725020063,-0.05569256275612025,-0.08305066553004836,0.06526311199121758,-0.016117723913821498,0.039187407204643525,0.03331572962456239,-0.023687577028428424,0.0007566940741033756,0.02077475929517286,-0.014197163201029876,-0.014107233201764562,0.0035520786905713763,-0.07131566435166416,0.05689217844687649
TGFA,0.03135760534074726,0.10586627716811431,0.008448669873560306,0.01143856920367344,-0.053009340076676216,0.012575692150894713,0.0537512776021726,0.0926726837291391,0.014719278087748009,0.0006899291334480233,0.007245898701886259,0.058388609049922185,0.07476652357946754,0.03693932084642452,0.14900702002724603,0.0437746902000319
SLIT2,-0.026197003553715785,0.01644374970711003,0.03096557991050877,-0.03059320278869129,-0.05007020972915395,0.02510173302112587,-0.004513062922029125,-0.092849722280604,-0.024899412614249265,-0.0009621839154927113,0.04081542794341875,0.0017719366681130167,0.002653466639914695,0.031323553953126644,-0.016039011567548504,0.16912671074512295
PLTP,0.006016152844755726,0.01595908267540704,-0.049273850150616666,-0.053777309233377625,-0.04352213933482089,-0.030374019920217456,0.12289850570191371,0.194931770345396,0.008016998842972734,0.04923849116755487,-0.019064660040551004,-0.0226112132991225,-0.011661031561859115,-0.08640613994068608,-0.09958676181826953,-0.022540152768434175
APOD,0.05079406166685421,-0.05792945187036464,-0.049427167130111214,0.057265009766297476,-0.09619913015489114,0.005432072199018473,-0.015056337315856358,0.03546902939605474,-0.006361027293844307,-0.020277844539946407,-0.0009417638041179419,-0.01138521860969912,0.04850415831020169,-0.13128643088285974,-0.09499396542107613,-0.21800806103506118
B2M,0.01610687469121798,-0.11944728279419733,0.01351349269382475,0.02235662255598255,-0.053235633169468534,-0.05073923997372409,0.06250006583613207,0.17919516030284058,0.016776166117609917,0.07766322820427436,-0.022203192076856653,-0.012608864812886372,0.054142080470102896,-0.106351117309312,-0.24496335631986035,-0.17222498698139113
OMG,0.043904031587082754,-0.008842915290587122,-0.043612336645879754,-0.0029410160935466395,0.011923521360732693,-0.06967003749505211,0.011255544751933574,-0.06401010807610916,-0.0609093641508766,-0.05329696700016203,0.018451439484079676,-0.007471807620893457,0.061978655391777604,-0.08059784092200968,0.04492845619398759,-0.15608257512548382
CXCL3,-0.020499084025858566,-0.02055027376540971,0.04714511592061012,-0.02412175061620163,-0.0016339748548394695,0.021630923480583025,,-0.038305517594733565,0.031581320871445044,-0.0138842471932131,0.042105512963075464,0.025973694066240744,-0.009686349753731558,-0.022667582276706937,-0.0451649802210796,0.0768744614372893
CXCL10,-0.030485474326134288,-0.015369677269570264,0.0010130162183931528,0.08660937747758621,,0.013044416775017604,-0.017895644356092085,0.1552252583426146,0.003443873091941049,-0.02109118769815624,-0.0196874003040266,-0.0038027287926232817,0.06750776064977891,0.030754191294519406,-0.0606320785303879,0.015488542890485728
RSPO3,,,0.03214420120100546,,0.005605918761554346,0.013304549924867251,-0.012490857125098525,-0.012174732584700516,-0.019048619791980886,0.011628564541874699,0.03971331272108915,-0.0374955204559594,,-0.0009021384353458183,-0.018529309860256343,-0.04384045747733398
CORT,-0.025455119310778068,0.060267090193973985,-0.007618285536900437,-0.02095423797562544,-0.03854931012943645,-0.011005754182731094,-0.030121318483945617,-0.06253392983532796,-0.013605008986247608,0.04783217397514172,-0.021739522958933367,-0.01733714595797509,,-0.05641998112120713,,
NCAN,-0.003362390460124153,-0.04520212809834635,-0.05093662700406883,0.0037020248136150195,-0.06895119683492117,-0.04199685112749455,0.042800230455332613,0.04833716065120641,-0.06604597568280485,-0.03557917367503088,-0.027823226316136297,-0.01482691431897584,-1.0137322594193023e-05,-0.05678335495457885,0.10440705343817686,-0.2158297677266836
PRG4,,-0.020331576334378928,0.03660278269333475,,0.02955281686879271,-0.018136037694404975,,0.1102563317259004,0.028075579521499864,,0.0622598763855361,-0.025582019791094687,,0.01582326916494646,-0.017888766172953555,0.05411446385055411
ZG16B,,,-0.01362984625976123,-0.014118652742451908,,-0.0210490897770711,,-0.03626539533298034,0.09047600822355457,,,,,,0.003341468622047957,-0.002859546625620979
TGM2,0.06136710912586866,0.015537128966256543,-0.0068991794939182,0.049844914910203486,0.007748430001393592,0.0026805723015646678,-0.013712503116415566,0.063057335768356,-0.005691437070158158,0.010122704790287465,0.06604468725549646,0.01663956863778647,0.010095898791779105,-0.03386411086914392,0.00820994133722537,-0.030440950273916568
VEGFC,0.012081623701024143,-0.04469332145640222,-0.04709158901797602,-0.018128893823914305,0.1350595538995772,-0.014854301888814278,-0.026839303121275148,-0.02471707631203019,-0.021922153277465495,-0.011612856246721776,0.04956779803516479,0.027942981119810143,-0.007435385168240265,-0.023094212912937555,0.032330659227463435,0.12298715864420993
WNT6,,-0.013813965591015567,0.07641185260763088,-0.013056883757451464,0.00880506356515518,-0.013297121662463643,-0.013428630850434768,0.0573421729511071,0.031763730335415935,,0.035178506075278324,-0.03222186066803293,,-0.04502254020190211,0.004211817967718075,0.05038978295782709
NRG4,,0.0439631729785718,-0.022714617208990335,,0.020695925588970154,-0.022072387522969913,-0.016439126598620363,0.10789012393367696,-0.02115028801831254,-0.04629982710269029,,,0.04231553918302084,0.016654906314245654,0.17694068428214396,-0.03222067386163601
PMCH,,,-0.026179818741541492,,,0.027500318924701606,,,-0.022981169426503956,,0.07092138604020133,-0.024324943306188798,,-0.025792481101166626,-0.018923934848248797,0.018401147237791186
COL9A1,-0.005327202136134925,-0.0457066094670448,-0.01901935639696542,0.03266875818489846,-0.006206696608720575,-0.023052997798501982,0.06461744678481511,0.03679105176804848,-0.015076072109873698,-0.017279025000041793,-0.058535567857981745,-0.03524571818557304,0.02446085750699956,-0.05532128936689467,0.09163477871070343,0.07006838329793279
GDF11,-8.483078432435126e-06,0.05926701601794671,-0.05251128360080808,0.03881672364812705,-0.040580667408808196,-0.0018572943696347037,0.03813277164683391,0.11485820297154939,0.0037962899425409615,0.0009464074703993565,-0.052831559749839024,0.03976243745977043,0.03741150846995848,-0.021384468628727324,-0.018226858849648774,-0.030129458407973025
RAET1E,,,,,,,,,,,,,,,-0.022838752161510247,
IL24,,,,,,,,,,,0.10610262483758344,-0.01630343298632006,,,,0.12422668733183853
SORBS1,0.02619380841016998,0.060993210411168966,-0.016418471110382866,-0.007588323695867148,0.04846731697388399,0.012728308572718908,0.07413754435368562,0.06528806368623184,-0.009935516013919217,0.004640248410289582,0.005344090321851326,-0.03968943194151037,-0.005165206265743731,0.041163652192537536,-0.03255321901931539,0.020037732048624315
DLL1,0.04429334237873588,-0.04822577676738081,-0.047487119054328966,-0.046108516153214575,0.003102471308080176,-0.004695971108496878,0.11890560704450737,0.08062734672040212,-0.020738750525215784,0.0054275547249419374,-0.014978662117792148,-0.06245067815335626,-0.04069393870258171,-0.043997485177770565,-0.028458446110897796,0.06445380351612992
TLN1,0.04187736162629524,0.06349254280360207,-0.012564806883827441,0.07359853540261353,0.12524216096647892,-0.0026879019463132074,0.05733639495676903,0.11899792353214156,-0.04462901508024119,-0.00945240431899179,0.011596534930755329,0.061401747827611375,0.08116707453338035,-0.015670952667995293,-0.12027306288606116,0.1276534551041496
COL2A1,-0.023908866948880014,-0.04323768457089183,-0.060682356367115296,,,,-0.014548250296481161,-0.01614004003133167,,,-0.031585691605286646,0.09298040783913479,,0.008408893008116529,-0.057917544202059364,0.02613508753891991
SHH,,,,,,-0.018846320849167632,-0.01587947382265892,0.03805031759904473,-0.035371941317153884,-0.014901630015899617,0.011268633721853525,0.02357154659702514,0.05541263438487686,0.041166722990520536,0.13735485120252042,0.05900991180429662
PON2,0.033189060383970244,0.015391372516883195,-0.06937625807216688,-0.0908606937085091,-0.02427642985826991,-0.05641132053573957,0.003041252241740819,0.12311607234813017,-0.016193096984918606,0.03965278391598718,0.002602962331735916,0.03603651022443204,-0.07205922650936397,-0.1148116891114753,-0.06388871873132988,0.0357758202108541
ICAM5,,-0.022501094089641682,0.0027890157536490357,0.11590233911683576,-0.03926915896106049,-0.02937332868328586,-0.06660977631643951,-0.025350836968486615,-0.02238878041484964,-0.015336936884612051,-0.014473326105201785,-0.00881299460544031,,0.017119461576806903,0.05196991735749923,0.049186341065013475
HPX,0.04034176334449512,-0.0037911959093095446,0.010055789328397591,,0.0020781405734203056,-0.007726902806685154,0.04127728766042973,0.06012758803700145,0.044764905925204386,-0.012978496411418648,-0.011529505011376716,0.011995435914746158,0.011809707483714712,0.05471794639117523,-0.009712911558780776,0.09933873678939185
