,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,-0.115134017457126,0.03484373798282088,-0.06519422306166055,0.02562398604865239,0.019323387949618003,-0.01640533658830289,-0.04232353189071154,0.1335315685999098,0.03384910017245371,0.046734600229072526,-0.03992564481782986,-0.029876097838556947,-0.018713729446785628,-0.013040518915569337,0.054519494116880854,0.06095359418748514,0.024875999018168032,-0.04104129669657768,0.03880299227441292,-0.0025233972283533446,0.0005321959143998723,-0.007553359296467413,-0.08331354967435807,-0.003071909611747461,0.02001241672392464
RARRES2,0.11471110910924365,0.0033662520812202204,0.054405566145453374,0.040523281585615016,0.009242384363042557,0.1511281816376852,-0.006572526003470136,0.1700160432984613,-0.017330858610336185,-0.010188512577137652,-0.024388171331452702,-0.024433082115976015,0.023479741759966963,0.0480382717436415,0.074603253703495,-0.07111579683752746,0.019397819432828128,0.021191968059231042,-0.03401525367710832,-0.007527882473328412,0.03292584401265662,0.022763918978400965,0.03462855400113646,0.015661741700005234,-0.11175675621600312
SEMA4A,0.037127279848169895,0.033374122389551626,0.023827940123528547,0.06113669460735741,-0.015502929165367654,0.03166741954826391,0.00583396972511938,-0.04432844894757949,-0.019802700027916023,-0.009056919495616557,-0.013951752250271732,0.04414808580325075,-0.0057260543184461535,0.004605231929444307,0.02079476748600755,-0.0872746404577639,0.06558103916809085,0.07956754312341292,0.14138686271382542,0.04049425187955348,0.0022485008683675633,-0.04061072464209354,0.02320618998479255,0.005291847170178543,-0.0689991137967168
GDF11,0.015574174368526648,-0.010185335498033304,0.06792453913703557,0.04242402470202105,0.00931620848175279,-0.07714285262656358,0.0015239459225204212,0.05717077081051316,0.04628066125527361,-0.0048400006620543225,0.0005291163192567815,0.05175025478446399,-0.024035273771245477,0.09260053165623203,-0.042422388706796675,-0.07138027277500734,0.029421982747310976,-0.024043418859410342,-0.03826160388819278,-0.02116278986289666,-0.02597820149166366,0.053761295594216586,0.04773016848421363,-0.011212898272455283,0.0684530871536688
GPC3,-0.00589462913683221,0.03175033740077244,-0.023306134772857943,0.025592593918950454,0.006647539856135776,-0.024315744807477096,0.07110490574219779,0.04976547236941836,-0.01696133823319609,0.05203551901110068,-0.030491859989031457,0.04487765499629618,,-0.04125534959141576,,-0.022215197068436884,-0.0161796574505559,0.012343283456219767,0.07302078667680799,0.004638007221513456,0.025091850235412334,,0.04099413733991431,0.028748761733690266,
OSTN,,,,-0.03866018353915165,0.04323444869831708,-0.009661041301924498,,-0.04218321971697968,-0.03006377625183777,0.017202137245842127,,,,,,,,,,-0.03527400261971975,,,,0.07910536207184994,
GRN,0.05047145434816821,0.08115328994634084,0.022358741202354402,0.036708694912934776,-0.06921255173662905,-0.019395117601913186,-0.004558232288328592,0.14517259081087283,0.040459395150405045,0.012576074510531396,0.027395628179799136,-0.0171752217680655,-0.0029508428807162135,-0.06657620558204395,-0.016401943255481256,0.08871919624407744,0.02430444064726193,0.028757249741003053,-0.02944408675524321,0.11852225667168059,0.004334353098324844,-0.03815174377185578,0.013045621238418657,-0.01088825839744236,0.09434348233971783
CALM1,-0.08370125414228674,-0.04708352725505238,0.011631924674016851,0.053199195512311545,-0.05113967444799067,-0.0737438226015609,0.0012971616972983866,-0.1662363934069041,-0.031944774622796365,0.00039701769468308666,-0.04045504729313,0.07435427747184371,-0.11318968692266054,-0.060916528605526536,-0.09853898839361802,-0.07099480969707798,-0.0075324319507758045,-0.0011490607786389946,0.016709465739705102,-0.041444911835317615,0.0675542869464297,-0.03637764671969599,-0.007720000026668541,-0.09585515957213597,0.0016294359362488524
ANGPTL4,0.053986949974356435,0.06623978228208224,0.02218723473452128,-0.06722158828495073,0.06098607984181002,0.108706901462531,0.0380786947047699,0.03060593461295866,0.024615206717183806,0.06830105608568345,0.06448235351002349,-0.16488616029587544,0.10006184631361306,-0.03785488350574829,-0.056760008758482326,-0.10698148146984617,0.00926781688998366,0.015250760264465413,-0.0984373726683985,-0.01584922461223648,-0.022239882108836605,-0.1083994879082682,0.06448341595484544,-0.023843746734889818,0.05960186245014311
BMP8B,0.006455581607307139,-0.0047657200835068084,-0.056240314759500004,-0.004917919144004288,-0.02018378741074542,-0.01854389823805204,0.019511726780110008,0.008345442634802943,-0.024540905218185766,0.036789180771459144,0.014209387023240084,0.026024421703814585,0.02091747462711768,-0.09946863327530972,0.18561158013679377,0.0686448624790705,0.06746503597255767,0.05611595725469854,0.039938823024859176,0.02253892107257313,-0.02223522603058989,0.0054836387334293545,0.03783320109635584,0.07218410023896449,0.015096920320366409
TNFSF4,0.0006247292458651853,-0.020612582410848405,0.006369877137680533,-0.013486961924676367,0.029764710603334264,-0.030399735407852093,0.03788495642673588,0.05509286233680273,-0.03777332559182875,-0.0064222516550937,-0.034211399876472655,0.13141040391900558,0.0034793452460819157,-0.04459221839004911,0.0469605329110238,0.08042208569718554,0.15305348615015374,0.04311239806029657,-0.0038696334498851755,0.051793442301295366,0.009327193174910393,,0.07649122868944566,0.0863751709925771,0.09372113128397853
RBP4,0.059105732359438765,0.02077933468500988,0.017747575050568558,-0.04190441106995672,-0.021441769522879767,0.01872995923618753,0.002069374677547705,-0.08445327727571461,-0.018247830159758234,0.011856025438723038,-0.07537922083215702,0.02675952649064383,-0.0810422532743132,-0.03683544991526886,0.038177866719132474,,-0.035832348512298454,0.060009338937754224,0.030189740483596676,0.031416511783797375,0.04430141025056967,-0.06922511477232249,0.13251191211927427,-0.06444764610598647,-0.035194469573196566
DKK3,-0.046150061052962876,0.013074886380732802,0.05070405370828194,0.04163820826634106,-0.020689181344610445,-0.06487922063059086,-0.020905999895085525,-0.12157607057585366,0.016252434245304592,0.047055558891323096,-0.07564885880910746,0.010900999312244837,-0.0648609802284028,-0.005841221826933968,0.06915066071673137,0.002092579937328439,-0.00044340180825636863,0.05212814230398978,0.02523122196674368,0.043035103342781184,-0.007015393519370707,0.060080795208905954,0.10579663508760496,-0.05669092108232005,-0.05557571899975783
COL11A1,,0.001021698610724291,-0.011362103403987332,-0.014163558580173718,-0.019712404853252628,0.015234191601009917,0.04085305558472421,0.04236699692361033,-0.01572843428453259,-0.0173794268065107,0.0019605803692786194,-0.04213880162725461,0.12596012579400004,0.015121420407350133,0.08196037471964437,,0.07130441346062617,0.03274180977172741,0.04429462083299181,-0.010083056788056318,-0.00573906987312038,,0.04949377101494605,0.077156362027317,-0.04887133600043973
COL5A1,0.03293418394155636,0.05346105365589821,-0.03408190767944034,-0.003556194042005409,-0.012245385523546828,0.07279416193905146,0.03829838236037029,0.07257141124459578,-0.0013082679408967578,0.03939543592352813,-0.04881028819710661,-0.07800962420567888,0.11858376570025762,0.05363163025152561,0.013937398167944922,0.012134223178509847,0.022225899734036637,-0.0015545651889807644,-0.05734352409273356,0.019659149619971894,-0.007523020319800264,-0.03448184765498399,-0.020864189112269532,-0.009827198912167956,-0.02974710722447379
KISS1,,,-0.010627015606957465,,-0.022843907845729306,,,,,,,,0.048647454325424604,,0.0854676210629586,,,0.026822649995713193,0.00185118288021638,,0.019736961896941945,,,,
MEGF10,-0.030516334580835924,0.018065428653068625,-0.022755902350485756,-0.007671636929377888,-0.039888648422203396,-0.027436654130079396,0.061317845700881085,0.01989423929356297,-0.04297342622586109,0.01603731300783474,0.06812807367996797,-0.027237269908291988,0.021160451128652214,0.12157712993165136,-0.04108800372174009,-0.17138744114110238,-0.022118451080040312,0.06534532798028332,0.04465692990416416,0.10068956933044257,0.003007638486023659,-0.04450484298767454,0.014773103019923567,0.06020804070053174,-0.09560918742026309
CEACAM1,,0.018327147624381195,-0.0037812940729987864,,0.014675374873783934,0.034218549954782185,,0.05019508135348247,0.024562685981019752,,,,,,0.0651418597177208,-0.04275290536175399,-0.029219633827727378,0.02207993602931033,-0.03330934770817509,0.007181687912408983,0.010887775539445185,,-0.00023889778984857702,,
EFEMP2,0.07811883453889731,0.024496765847335136,0.024735682983487235,-0.014550213810563154,-0.01687283787576325,0.06625838615768355,0.07774274301663772,0.14889854304869102,-0.02204655034092209,0.013354113157658151,-0.02102125968430487,-0.05405119621522538,0.08555919126767256,0.06566434921246153,-0.009233043349730224,0.04624057116425384,0.07215015450372478,0.10033994934718962,-0.05392463994090588,0.01289136079031414,0.030058450807577762,0.019922436239908813,0.03332107755046832,0.09937595272887219,-0.0007618552361475593
IGF1,-0.020231932708232443,-0.0015928955441471492,-0.012705048419344195,-0.02456319368022924,0.016827855004637397,-0.0404517800654947,0.030294016889212336,0.024968718126137875,-0.012709535529354467,-0.003037690028632732,0.0021701842378280237,0.11328973956049955,0.05041871685795996,0.08078888412588803,0.03433362790344002,0.2319385739456178,-0.01691079606050629,-0.004617560620276302,-0.029636882385722173,-0.0016596530248531912,0.01820081579671634,-0.022721615352722907,0.11515356714628051,0.05208450065770829,-0.008090397177401643
COL6A3,-0.009762240190457237,0.017972829539748707,0.057085871940277144,-0.07774786926550462,-0.05430036286126528,0.05480642922060158,-0.03276577508477005,0.08217754531367527,0.08551871357202187,0.01378898434723459,-0.041714547574871384,-0.023220286884053514,0.03275554628326937,0.004533002986867768,0.032546608997475614,-0.07410965556945098,-0.053395424362906264,-0.03328427950508063,-0.035814755588874966,0.02963839188410567,-0.043400530117325954,0.03266548762440522,-0.023396030260282984,0.0014385835879376946,0.0770014532043584
RLN2,,,-0.014867969050467196,-0.010473206147486244,0.01380059704294219,0.041685686728725004,0.05560068512521447,-0.0023741765603794824,-0.024677337723093766,0.008523951271736208,-0.008583493153124866,,0.02214511237667168,,0.11983841294636897,,,0.12253107080469389,,-0.015512801889465492,0.036419308226765,,-0.014710507129811796,0.001783745044805094,
