,UKF251,UKF304,ZH8811Bbulk,ZH8812bulk
IGFL3,,,,-0.021110102488350376
BMP1,-0.015020702709900925,-0.034370450642334495,0.035218321084807644,-0.00682194635689572
NDP,0.005743051821623662,0.021982443040322704,0.04939649856300602,0.05296528376937453
TNFSF18,0.00899420698687657,,,-0.021770476081044984
RTN4,0.06921576456550012,-0.03884795895467956,0.09364301805408523,-0.05316936836210433
HEBP1,0.07728657352963843,3.243789110720594e-05,-0.07231224764647952,0.000978397073856148
WNT7B,-0.020117221588768823,,-0.03178788401209902,0.042839483489175136
PTMA,0.030314888675871655,0.0474731673734503,0.08217870288472638,-0.03724552991830054
CEACAM1,-0.015438757599976885,,0.011155743312592139,0.164763189555216
PDAP1,0.025165105933326763,-0.006521378721178628,-0.008336963217775589,-0.09342148487088278
QDPR,-0.028087226011227498,0.026988790991906483,0.05122050675534923,0.009228418203648557
POMC,-0.0274322091156681,-0.0026080211031672446,0.05169573574354715,0.027552793698945113
CCL18,,0.06063543588992192,-0.025231983151530857,
CCL17,,,0.015466159885583506,0.007431530538317784
VEGFD,-0.007225520231347104,0.02353372571948921,-0.015399749879281405,-0.029354645027263596
TNFSF13,,,-0.024163799700745715,-0.029846704002465287
WNT5A,0.014356967821336318,-0.0004463902552078807,0.0023476463146763844,0.011824989526479077
CXCL8,-0.0207052302293955,-0.03076061964718348,0.02270789345054262,4.3226586173934914e-05
GRN,-0.04996601343988465,0.08563011216708694,-0.0181018846494886,0.025837295959434722
MIA,-0.019665687113693625,,-0.019894296623622475,0.012800338366582457
COL4A4,-0.03307182836847706,,-0.024657407444876104,-0.04287364047482043
TAC1,-0.03544108817138773,-0.04122653925840053,,
RARRES2,-0.054241701371288906,0.018164194708004296,0.0669095683539443,0.08483420845821894
FGF7,0.08250631261591328,-0.01696759123911513,-0.0037137439474832644,-0.0168964350454909
EFNA2,,,-0.014636431661607292,
HBEGF,0.0613818296940809,0.0783843096174921,0.03762469507372534,-0.014277222717038665
CSF3,,,0.02109724019500553,
PI3,,,0.004537176225569258,-0.02364820624440813
PCSK1N,-0.04884594051825263,-0.09432834845088783,0.07126438680462555,0.0384697448956106
NTS,,-0.027390070842173486,0.0046519049549553545,
SFRP1,-0.030711828509894436,-0.003831393487419328,-0.00329009314795021,0.00955961059956566
CXCL13,-0.027711210490949507,,0.06617682963403977,
MICA,-0.04938541161895674,0.011097461728998068,0.07272326261632302,-0.028668940608461715
TG,0.0582257305357283,,-0.02196170573103182,
ADA,0.003381094214796547,-0.0026319847529921786,0.037485399728346504,0.0943782004298575
LAMC3,0.0339301877223149,-0.03401974647621044,0.0032061932392725076,-0.015002802874776443
NGF,,-0.008263527989444625,-0.014439693395955152,
HMGB1,0.028240498214034973,-0.008508222937529274,0.10309398629828863,-0.01694946747089373
ITGB3BP,-0.010472598498607565,0.04981815633712471,0.02922790714793839,0.03231664042978132
AANAT,,-0.004980399273488849,-0.019696672802906698,-0.01926256477175322
RELN,0.007081054428165797,-0.047702900355240184,,0.007262919367617456
IL15,-0.026745524794470732,-0.04216024115242341,0.012947727172753378,-0.030160870071696783
BSG,-0.04116946091920012,0.06948826863528496,-0.007944510819500665,0.05871271240177689
ADAMTS3,0.006495191205479637,-0.04134959223801675,0.07006858034885369,0.003841452910821715
CD34,0.029966239704646142,0.031382928165028884,0.04069236587313579,0.005181412295088949
PLAT,0.08236972403892273,0.035524184637707804,0.057978035262534366,0.052130445947236405
NTF3,,,-0.02376781247660895,
LTA,0.02697297060977418,,,
CKLF,-0.003354172653264832,0.04282513555231182,0.005066314636567963,-0.02281309824857394
CD24,-0.007136139004928544,0.02684679051619966,-0.007890842218290227,-0.009511831393361885
HSP90AA1,0.04552370951892069,-0.020614610268505203,0.014117048958738864,-0.02613151859322408
BMP4,0.0029312299556650935,0.06402125589432277,-0.012541234720902879,0.10424826291866854
SCGB3A1,,0.04624298769666289,0.14517941640716797,
IGFBP4,0.026051726623899277,0.0756514605985303,-0.012611855911068759,0.04161679393719155
RSPO4,-0.024958517489274693,,,
LEFTY2,-0.015628370636713473,-0.027390088876717834,-0.016829266724818374,0.05750395066767398
PF4,-0.01404364982493414,,-0.013415302945233356,
ANGPTL2,-0.023441476965691446,-0.0009374827366999842,0.0261049730187615,-0.004254580692871091
LRIG2,0.03650281086672488,0.016578239386298585,0.054261979139582424,0.06667391773851036
ICOSLG,-0.0003440454347677074,-0.007762548128181049,-0.0030579370471069227,-0.0011312478334066776
WIF1,,-0.054412517064737057,,
NPPC,,0.016006995067075997,0.008385521481212528,-0.03266198783221209
LYZ,0.0020800853097481674,0.04831188902891164,-0.01431977838739369,0.0033559405168754586
EREG,,-0.028176397019416703,-4.478712486223014e-05,
SPTAN1,-0.032502230121569914,-0.013817298563186142,0.032322964922812135,-0.014119511032788435
LIPC,-0.02113644354340016,0.02614174332635076,,0.011142655716895131
COL8A1,0.001914007579065754,-0.009089166158774252,-0.0033346822019930636,0.03582362229231469
GSTM2,0.02314249299083848,-0.04481490659505434,0.003992751178197102,0.015458403695322831
SPX,0.059780097434574554,0.08040723794529388,-0.016656813331575065,-0.04855607513814289
MFGE8,0.0314520863140785,-0.060353849857679796,0.011685908992129944,0.07316065020262505
TGFA,0.05134110943878963,-0.02508352289573034,0.008479637069156366,-0.06310136075822541
SLIT2,-0.03661837951348959,-0.06209298384688861,0.011850592202164495,0.029719618556496474
PLTP,-0.06628772930245751,0.0402529320952596,-0.0008495028451905591,0.023479611893407006
APOD,-0.04007597196611998,0.08156839988379304,0.022033283735078055,-0.002988146274794066
B2M,0.022337356897747452,0.034381810394663335,0.07691444306866749,0.07140237391244822
OMG,0.07232687656142871,0.05496274281564379,0.04403759106489732,0.005084777510657071
CXCL3,-0.028872407531006603,-0.03966517631353372,0.07659760063642,0.017742050781319567
CXCL10,-0.032560060483856526,-0.06294182222548401,0.0729210850542402,0.0795791951611253
RSPO3,,-0.060514486396127776,-0.04433002475271473,
CORT,-0.025081069278926976,9.195021462447948e-05,-0.014038432684604724,
NCAN,0.018512782973089087,-0.08199368679015813,-0.03151956453430363,0.08579980901172021
PRG4,,,0.01841398850991528,
ZG16B,0.002314332712521277,,,
TGM2,0.03670547508640766,0.08009178662627858,-0.020211087628311614,0.056418581794295285
VEGFC,0.008783147702252659,-0.03183920594821507,-0.02812790267653325,-0.03197837737437903
WNT6,-0.015628371046872296,,0.007172670889664288,
NRG4,,-0.03547075942693979,,-0.02567817513617835
PMCH,,,-0.01969667210442299,
COL9A1,-0.029691929726549816,-0.02778579404577209,-0.019267046120721283,-0.023986853385427585
GDF11,0.05959308641345907,-0.0009661826542056365,0.020544114911644554,-0.03682312813563442
IL24,,,-0.01320140276036241,
SORBS1,0.013099323834597837,0.0018059798001432386,-0.023965799813460757,-0.13227832375568313
DLL1,0.01656149019366476,-0.03740333676500069,0.034771122335167146,0.007501583539926567
TLN1,-0.001208541649379335,0.027847890340770128,-0.010060265690701347,-0.014305446796534144
COL2A1,,,-0.022020525859951946,
SHH,,,0.06401959058938221,-0.0477103088562347
PON2,-0.04360794266457415,0.06351030247207459,0.07450235589398592,-0.05981817756790642
ICAM5,-0.020117223415667233,-0.026517064803013492,0.0020534381076770148,
HPX,,,-0.04938857407272392,0.009304046439588112
SFRP2,,-0.047312042038953256,0.06523649871849567,-0.033653726162464016
CFC1,,-0.010301488425938086,,
CD70,,,0.02858188100088894,
HP,,-0.06530954781966357,0.0643366352024107,-0.032887130878382874
CXCL2,-0.03967163010567708,-0.0377676413347283,0.02199154129192081,-0.05922524366130574
NPPB,,,0.01957127666617707,
CCK,-0.035244108121333974,-0.054053926849499216,0.06706535466366458,0.05146288734831669
SEMA6A,0.05745159034522521,0.000306534318538382,0.008401428719239103,-0.020416156562557696
IRAK4,0.012430077541231772,-0.0031518186452308894,-0.025909927096600994,0.015169863059584818
GSTP1,-0.002679936956722891,-0.009339615309934844,-0.02225211076034845,0.027954332930379775
VCAM1,-0.0434452825643616,0.011761739799617628,0.0719527281848693,0.03956867517294988
NXPH3,-0.02866530820480994,-0.0036603838057310744,-0.04951204468265395,0.004581288135795829
