,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04036388135203316,,,,,,,,,,0.03350103693924758,,,0.07757880513505641,,
BMP1,-0.06170609504237433,-0.04401792220159946,0.03464535654629997,-0.011718278376390768,0.040806524222342475,0.038765801772439996,-0.009655570227252719,0.01782393171120692,-0.15216165810719182,-0.05868440534447439,0.016672722686431267,-0.08322842491313615,-0.2993030281913151,0.02285874907845257,-0.020323884673808627,-0.028303930007436418,0.09602206699769082,0.11726875972777072,0.04380825887262362,-0.1084312986882014,0.08063840369014733,-0.07033153222493194,0.03722758353856802,-0.040500324102050615
NDP,-0.03788346800521912,0.25550943223747774,-0.007847348808642334,0.037784325597213474,-0.028798035846852654,-0.021173019492058825,0.17037979355432614,0.017910238084674717,-0.09994020004231371,0.019728069983466972,0.01900235585789597,-0.03292440834407459,0.010048672994377143,0.1320924262727674,0.10144385124617683,0.047102317181825164,0.09295401361421393,0.025438032638706014,0.05234442426626234,0.08978175984578018,0.004311767808451318,0.3004597338464757,0.1820644053244723,0.04416122659113251
TNFSF18,-0.02037040201211316,-0.005655711687558713,0.046319115867638226,-0.035700162901070594,,,,-0.06428326628432963,-0.04732104956990468,-0.0041147587138119545,,,,-0.01117547069080346,0.010127598489568257,,,,0.03376439786641931,,-0.0368757491603815,0.04736339649775335,0.02780248681905613,
IL36G,,,,,,,,,,,,,-0.036960896732636105,,,,,,,,,,,
RTN4,0.018241882672010892,-0.009181651936646013,-0.0020380695331342793,0.023437448657432008,0.042497938745101604,0.024823479681324635,0.1291360068098492,0.13513955895344512,0.2131335084504208,0.036379683308343666,0.07354996015524702,0.34603619758738013,0.3960896896155858,0.010880741124693113,0.04090131141989662,-0.0583557186704488,-0.06125222775226902,-0.01702132414435551,-0.13417870444904378,0.10659792107294404,0.11409265177829785,-0.06699453584330221,0.04803537238477458,-0.06210233783086825
HEBP1,-0.0016458032344970593,0.05264840837661165,0.013229217048226627,-0.013786645414535437,0.04799728179384241,-0.006135783995518853,0.01625365737904879,-0.03436068560205219,-0.0566903722520029,0.028182689540426787,-0.034735526970989396,-0.10697388303504626,-0.0005850432304190905,0.028915564276364845,-0.06672642914579752,0.04862175620432677,0.03929817144429983,0.06894934776300898,-0.023861579374814968,-0.0028744984702808855,-0.006951372216309949,0.20216479865624779,0.008446593597704943,-0.06297738520588517
WNT7B,-0.01794568615393869,-0.03323352251210038,0.015717097818733622,-0.022175834533488474,-0.00522865826600272,0.05502811277619008,0.0015940420421409808,0.06792836388705803,0.26574399493884604,-0.0036076336240098367,-0.07546870219114223,,0.1593452038637508,0.06383952742363593,,-0.017844863602989872,0.0032858528995943436,0.05154993793918209,-0.02640124320444257,-0.012614216612189501,-0.03687571092299972,-0.005205287396823655,0.1544584056204674,0.05856576570296145
PTMA,-0.03950847323687866,-0.11951331109626705,0.06598314513291587,-0.04627810549313658,-0.05863375849376533,-0.015450080959413004,-0.07202253174507091,-0.2486922693490435,0.08399236267926224,0.014340697547946398,-0.2543122569483525,-0.4720665459440965,-0.447038296536935,0.04837276922395369,-0.009687828134814579,-0.10889872759701984,-0.1764695067494349,-0.01168217369343996,-0.16201834064211412,0.012931233054697408,-0.00043766770309416436,-0.2075246088331275,-0.11413032681366451,0.04202342555017715
FASLG,-0.017945691227138197,,,,,,,,,,,,,,,,,,,,,0.0069174766058211525,,
CEACAM1,-0.02491774932395773,,0.061140355863382616,0.04103224957254645,,-0.03352012501242519,-0.030558094405381885,,-0.05510707308412781,0.017621880243487743,,,,,-0.023225569780281438,-0.056070613997114875,0.0036064655013450663,0.015689670626524082,-0.0067706437216731525,0.024787196679371737,,0.06853696531050997,,
