,ZH8811Bbulk,ZH916bulk
DCN,0.04831374217938741,0.011758339591677276
RARRES2,0.11014724911433303,0.041979813669844226
SEMA4A,-0.024991329186405002,-0.055364979625259214
GDF11,-0.010969792914133037,-0.009350188623320262
GPC3,-0.0016503046494820927,-0.007841270727137662
OSTN,,-0.021142442256696942
GRN,0.05278181655059084,0.0378066157780183
CALM1,-0.084413685418024,-0.14480434825763003
ANGPTL4,0.1049257925926478,0.07237215012417764
BMP8B,0.04449105864810261,0.015350718885265718
TNFSF4,-0.040369621101030366,0.017886747966068903
RBP4,-0.09460202318085417,-0.013449751157496371
DKK3,0.012815563822864523,-0.11725075728804507
COL11A1,0.06939536962635945,0.09604732941276638
COL5A1,0.08816967620195067,0.05664837925479034
KISS1,0.07782549127548404,
MEGF10,0.055302776141111745,-0.060218880899157896
CEACAM1,-0.016893066707274373,
EFEMP2,0.09932013287924038,0.0027435979878637673
IGF1,-0.041921531130112724,-0.011973964926580857
COL6A3,0.04499569716553646,0.07829899584243867
RLN2,,-0.020323497574371487
WIF1,,0.025524928083078713
PLAU,-0.061130468188748024,-0.01375795115257363
CXCL12,-0.04178238191120509,-0.03072790185261698
MMP9,0.10182653809848526,0.007346982174205156
TNFSF14,-0.028748923864204485,-0.060289906863821026
HBEGF,0.03147410456970512,0.04681891318746013
NUCB2,0.02032175788130821,0.09447419409366571
VCAN,-0.034812290958024024,0.03653486156722621
VEGFC,-0.002970643314019064,0.08264344092065747
LMAN1,0.06401399483616663,0.09378632147308308
IRAK4,-0.03660620139365242,0.04196935011829679
MICB,-0.007238471718336706,0.01678743643625946
COL1A2,0.0632627997613778,0.07206244367926017
ICOSLG,-0.05030157464624195,0.0549856178202788
GNAS,-0.042607734794435914,-0.10003059582646001
COL2A1,-0.014323060574520612,-0.022395264105000628
GSTM2,-0.024840297548207352,0.05286987528521769
NLGN1,-0.04380502189862071,0.00025553138085726617
SCGB3A2,0.005515945231492462,0.0076835996937364695
LEFTY2,-0.018461204087435203,0.02267945370056405
ACE,0.0064961452790404965,-0.06302758471373007
RPH3A,-0.04215058250541435,-0.0745414867830374
NCAM1,-0.05241839292015149,-0.05692681753084478
EFNB2,-0.06747578115487372,-0.08887833652465506
ICAM5,-0.04621978986857489,-0.07019914476149443
CCL5,0.04274708200387305,-0.04301510248054258
PSPN,0.06490842439906576,0.042879524594069664
PENK,,-0.027745978689851895
EGF,0.03093358393633109,0.04234691257473366
SERPINC1,-0.01689306536339356,
F10,-0.02349195263742677,0.059358751810166366
FN1,0.11459512592051284,0.0351823795146415
FGF2,0.057176415516664386,-0.07474972697154847
GDF9,-0.03017060261076338,0.032822481181804586
CSF1,0.0035152123599576043,0.08027178549860177
GZMB,0.057976079785756605,0.037576169223352905
WNT11,-0.04076325921641115,-0.02010576457805076
GDNF,0.12090646180307517,
SHBG,0.07346108838201112,0.014726899788710099
EFNA5,0.13019948904209824,-0.03257324712587135
THBS1,0.012509309337976693,0.05321901459150501
PODXL,-0.07426047994730325,0.0012100179527750256
LCN2,-0.01673081908601234,
C5,-0.01050970731168663,0.089652815877073
DLK1,,-0.05220580621575969
CXCL5,0.11268307913875285,0.02570785402058426
BCAN,-0.10012353242309474,0.0613230113977626
RELN,,-0.0333408024142885
COL4A3,-0.014001049161106234,-0.022195903214346252
GNB3,0.020806019615178913,-0.03678022729223642
PYY,0.11914361401130515,-0.017299409231058906
MSTN,0.03076635056172167,-0.025038087812087887
COL18A1,0.08868991447228401,0.014247221501837572
FABP5,-0.1345738321776491,0.018884911089088605
TGFB3,0.00676655391267478,0.02753233620722956
BSG,0.05186862100789243,-0.028606090551999554
S100A10,0.025644318244119533,0.0650859810001409
PLAT,-0.064184284406443,-0.01206316326691904
SFTPD,0.006750104870961614,-0.040539695491310895
EPO,-0.019560865537830086,
FGF7,-0.030214091323952894,0.03469380949309311
CGN,-0.05716450699714923,-0.04494789317690171
FGF13,-0.011062092687207838,-0.07533767929296663
CXCL13,0.08784203100593672,-0.02521754277505676
ACTR2,-0.010285426594144713,0.03284069890056007
SLIT2,-0.02455736163081015,0.005391109188137297
LAMA5,0.05802253744550756,0.05389999152187043
TIMP1,0.11839196994058236,0.07019287402577436
PLTP,0.016999769454816252,0.029811845124101177
TNFSF15,,-0.03440781461451594
NPW,0.02754701174400276,-0.001332325695568766
SHANK1,-0.02349195017084652,-0.030330260805194794
PTHLH,0.04819443954642809,0.011491848999670635
SYK,-0.07805525765267077,-0.01482081477172464
FARP2,-0.02866597000269791,0.046029047656003984
P4HB,0.07687331416531411,0.13013571263574672
TAC3,-0.04447902347729954,-0.010492190906998143
C1QA,-0.09360569272424683,-0.00298629048259546
EDN3,-0.03927708513123546,0.04386398879023033
AANAT,-0.021606663106815742,0.032554603264218385
GDF15,0.07460665365934636,0.09563025061708268
LRPAP1,-0.0382693561619804,-0.07128729958148197
LAMA3,-0.0153997404967028,-0.027458706605031073
VCL,0.012512788417414955,-0.009711630504374898
COL5A2,0.03984975916742519,-0.06732718383778596
DKK1,0.02894683798614316,0.015542829567037387
POMC,0.026742540250614132,0.011117414372383927
CD34,-0.006256745307884964,-0.051628712017820266
SPON2,0.011229264082731725,-0.010571386513278599
THPO,,-0.025924731375631324
SFRP1,0.06206489127047496,-0.03878624702570115
ARPC5,-0.004759690071216224,0.02279498862502466
VEGFB,0.09673573305775542,0.028949175443076226
GDF6,-0.030133061619196242,
LAMA4,0.024932319964122974,-0.010168844071324486
NPPC,-0.02784401343086069,-0.020309567646686223
HAS2,-0.03277806442012083,0.07592525362292843
JAM3,-0.005001844504061195,0.015457804157783405
MEPE,-0.02784401023079662,-0.07060129747105182
ALB,-0.026163762019473864,-0.02449284081638271
SAA1,0.044043969934027836,0.0075224399784272
SFRP2,-0.003620212084585438,-0.0015832042146678791
CHAD,0.04015456052546512,
CXCL8,0.1013307527556919,0.12010823905455562
VASP,-0.01991264861996701,0.05635911518543733
PDAP1,-0.034759074696770025,-0.06245435221997625
VCAM1,0.07092486859059297,-0.014509572016283492
CALM3,-0.06471268173197688,-0.1129673847896113
JAG1,-0.02917971283187988,0.01663755286627975
CFH,-0.02185854006241109,-0.06738022708289246
VIP,,-0.014702078750312392
IL7,-0.029381201028019475,0.11902497886960348
FGF8,-0.02303345744759487,
IL27,-0.002672165207642976,-0.01827906832720083
PROS1,-0.008606666901708847,-0.03983709563228079
TGM2,0.09601894594950883,-0.0086009424804519
GPI,0.10009922937071915,0.0753369898701566
DLL1,-0.05562036746889823,0.07207850477242206
DMP1,,-0.019663699650439126
DRAXIN,-0.0010813307448131683,0.020827122012199325
PCSK9,-0.01769327455570318,
NPTX2,-0.027644222730218826,0.009077659115785335
PDYN,-0.020263563508810558,-0.054421023034147295
RIMS1,-0.02251442927668591,-0.02369139304129037
FGF9,-0.003420248048193116,-0.07013455019997572
COL4A4,-0.02704844117988835,-0.029555660714268704
WNT5A,0.05426296426129768,0.06854662544332957
F12,0.0194079040143958,0.004024609091701962
BMP1,0.05234217933564009,0.018175469381526595
CORT,0.1707777368125829,
FAM3C,-0.06035672164501022,0.001286416768905795
DSC2,0.06435660465849588,-0.02767809922749188
IL36B,,-0.024857465589589147
BDNF,0.042229829645842036,0.08521158583891146
NXPH1,-0.06042071256387394,0.0419842116666666
RAET1L,-0.01689305563626583,
HSPA8,-0.06593740863063366,-0.05431581165911421
LAMB3,0.04483249896147162,-0.027690388678285802
PON2,-0.030526388803649305,-0.05195654852789111
CFC1,,-0.021994967340601614
TF,-0.06444501232200694,-0.13121170053147824
HLA-E,0.05704097326225833,0.07230784144205328
OSM,0.0391047547202132,0.07076053986027492
ULBP2,0.025691439057459655,0.038835173650593885
VEGFA,0.10841800542861886,0.09171612082035947
TGFA,-0.013361156398787495,0.0785519657378788
HLA-C,0.05295979622134451,0.012541324364760052
CD200,-0.03530014669583604,-0.06006919543234209
BMP2,0.036809682724340556,0.03115516185667006
TNFSF13,-0.026506968194015997,-0.026444435395783682
CSF3,0.10030050112671265,-0.013520011047526249
APOA1,0.03882489110315453,0.0020152928235772894
IL15,-0.028206374984268475,0.021910935640055577
FGF16,,-0.01704630707394561
IL12A,-0.034429835818649106,0.017828743134242795
ANGPTL1,-0.029381196788304392,-0.020539149006855273
FBN1,0.05246316738650908,-0.04401970611970228
CD274,0.021531698618110988,0.05430634852799193
NPPB,-0.021289643460051067,
PMCH,-0.02160666234059993,0.030893342553882742
MFAP5,-0.02361231616942333,-0.035466342346233234
GDF10,-0.015851988796488574,-0.029082878772107138
COL4A6,0.003961419979693267,-0.020575710119796937
TFPI,0.03918436487054636,-0.01700232689697732
FGF11,0.05603033047392758,0.023268526720206135
JAG2,-0.04603402161591471,0.008234548592325378
CCL18,0.1233778816495609,
NLGN3,-0.04009563359701052,0.0005545013994006235
CNTN2,-0.07891551170223944,-0.13423651128040776
