,MGH258,UKF248,UKF296,ZH916bulk
MICA,0.017045168255391756,0.010261658778329805,0.007129601717803998,0.02284911893456392
TG,-0.02023417580450551,0.035130466483526836,-0.01050142416795719,-0.026970982817345807
ADA,-0.04951765192888172,0.02722894933067869,0.03243695583466662,0.057216679301622164
LAMC3,-0.010460972365970635,0.00375163057147246,0.01992948772955411,0.022956860674385224
CCL7,,-0.012544742632953531,,-0.05109284408944842
NGF,,0.009691077255684126,,-0.03419535289826584
TNFSF15,,,,-0.033393924571004145
HMGB1,-0.03840174330663453,0.0675874933336985,0.050535967091229476,0.05583498343603148
ITGB3BP,-0.015232839970040917,-0.014721110906665263,-0.03683495390038811,-0.0596250155820603
AANAT,,-0.01820051301107473,-0.012105159850892527,0.14473548009056372
RELN,-0.016774668193486046,0.0066144489737036275,0.04758667608335641,-0.06259019837445416
IL15,0.08352069899111808,0.0026092673134370196,-0.026017955617645756,-0.030785998833132405
BSG,-0.02885188631899908,0.05208040865753256,0.048865137879420165,0.02966778967788771
ADAMTS3,-0.029248172576239462,-0.002369580437294777,-0.02835847427689087,-0.0696058339600859
CD34,-0.0049014401541688886,0.057402010225527995,0.0023518543151686885,-0.021580731516954093
PLAT,-0.020234339283143835,0.02865671973908441,0.010414377942454665,0.04454702326567794
NTF3,,,0.038658190489421276,
CKLF,-0.04698427302362319,0.009096399758498606,-0.002402194239861609,0.07062532974689865
CD24,0.03976652915096741,-0.027178670545627188,0.007430664308508732,-0.0009734860520194462
HSP90AA1,-0.008339343429194833,-0.023503580685706505,0.013522665628816247,0.06498400897999618
BMP4,0.001953924351035203,0.023114941840595444,0.0177956984727437,-0.02906993136509056
SCGB3A1,,-0.012544741378496026,-0.010210820731037285,0.060597723236054425
IGFBP4,0.03542318594475994,0.011913499107298699,-0.006583661903145894,-0.012431421199785827
RSPO4,,,-0.010210819237473768,-0.02323148202532546
LEFTY2,0.1461122416861959,0.05107737824241274,-0.011196288174953108,0.10694838826950435
PF4,,0.09240861833450273,,-0.01819853441662164
ANGPTL2,-0.01776134192633798,0.020916171172106483,0.07699602699152905,0.038635540128462625
LRIG2,-0.02240392964766717,-0.03982918485680202,-0.017698839260981328,0.050921176319582144
ICOSLG,-0.047442428747386564,0.038110846118912065,-0.019378228124919617,0.04972128971851531
WIF1,,-0.008220461073757112,-0.01921464770317466,-0.03339392183053108
NPPC,-0.04887071935412758,-0.03891714788559766,-0.01419053993575895,0.040367448568843514
LYZ,0.05912113204240377,0.01745110563025432,-0.02589202608470394,0.02820534971680235
EREG,,,,-0.02095190411615569
SPTAN1,0.00517989353385572,0.031153023146992687,-0.027627270450714763,0.06521796268984198
LIPC,0.049616537547757716,-0.01593152271662311,,0.008676029856616248
COL8A1,0.011066263392738198,0.020301408518166836,-0.021345190225905773,-0.0667507082300554
GSTM2,-0.010129544459218995,0.0007280155803001536,-0.009433842285063025,0.04420952194965488
SPX,0.06920566886998543,0.026663044266631866,-0.0458466312591102,0.012363670624541592
MFGE8,-0.02657934654943043,0.039203667861147644,0.02721440355674091,-0.07227407965846443
TGFA,-0.021008321393718263,-0.015486515931555683,-0.017014345467176898,-0.010203604623209557
SLIT2,-0.02082390107496596,0.06300870111327038,0.0002808413274195051,-0.017217000513038636
PLTP,-0.049603594037636506,-0.02579845024527501,0.007121289768928433,0.015281673259553864
APOD,0.005471222350043254,0.014864068740842147,-0.008574128367992885,0.0325385470204377
B2M,-0.014839843137578555,0.06549789066156325,0.030101412634295353,0.09644084419197564
OMG,-0.029541109740142405,-0.03764332868727529,-0.011593319444381455,0.08586483383769994
CXCL3,-0.016294645950885717,-0.03213559561157606,-0.010923418254945987,-0.052621178346314995
CXCL10,0.042911362203364944,0.053531945771433276,0.054841475585184866,0.09878875902800446
RSPO3,,-0.017040437227167086,-0.01563900559966545,0.034699833291137135
CORT,0.026941740014077144,-0.019031603389466547,-0.03588901060763686,
NCAN,0.008827573705907069,6.359445605890478e-06,0.058355859479046014,0.03169417933321273
PRG4,,0.07029385540670165,,-0.004453509745038336
ZG16B,,0.06052537826189593,,-0.015525216295641025
TGM2,0.006175816540383996,0.015995457441313393,0.0027816271575998573,-0.03400674592261951
VEGFC,-0.02023418134146717,-0.023953879651811553,0.04587119571077326,0.060816750260279176
WNT6,,-0.020240664911688102,,-0.016042206334394044
NRG4,,-0.011554148379945825,0.005850308078303859,-0.02412501779050359
PMCH,,-0.013316777805092599,,-0.030895557289513337
COL9A1,-0.01724395657854208,0.06072779683991378,-0.02162971580832778,0.0327293869575827
GDF11,-0.05804403496572552,0.04573872647364393,0.04645286908478068,-0.015874974460050126
IL24,,,,-0.026970967329854614
SORBS1,0.04389356576291055,-0.0028076441005653544,0.0112777422677651,0.0013717775063438117
DLL1,0.02192446388069253,-0.003519111275069217,-0.014513750499894078,0.09580746925399085
TLN1,0.05175276615520276,-0.027476172948543435,0.03077113033496395,-0.05188065320069597
COL2A1,-0.01900506976445334,0.03590346715919347,,0.02340623129021126
SHH,,,0.012074278610756887,0.031703834022840605
PON2,0.02352803737113864,0.04497591651191913,0.022926808466977304,0.021098599419041627
ICAM5,,0.0616646384989446,-0.020549148296686092,0.03575030615277754
HPX,0.06425219479483793,0.024009586017119024,-0.010210819690068705,-0.009158825439894614
SFRP2,,-0.01667826709369396,0.027491781168798992,0.03640321410626127
CFC1,,,,-0.021346844853200306
CD70,,-0.008203183994680919,,-0.017942456413509195
HP,-0.011084568774833416,0.0237020995556676,0.031174140049832256,0.0452929778996723
CXCL2,0.009565117159756092,-0.03980585595125282,-0.01419053882516348,-0.022845861480713606
NPPB,,-0.016183930516179473,,
CCK,-0.043480310236523774,0.08829299697663845,-0.034992432633667844,0.06386112307424005
SEMA6A,0.0026608672853695656,-0.016249393634013166,0.02872018100200096,0.05736993163892712
IRAK4,-0.015654319959267735,0.015614090524737553,-0.01398706813857582,-0.017060928707303382
GSTP1,0.028351424259440806,0.03069234312619905,0.018207831137415253,0.02727772468543596
VCAM1,0.08068165587881759,0.06661298411256286,0.04556880083296631,0.03780746991121556
NXPH3,-0.08087460289167005,0.023597008865320537,-0.008381693891060076,0.08398606264074976
MTMR4,-0.00756504602809211,0.034893212939924395,-0.0464633632381094,0.07986075928681262
LAMC2,,0.09232657556438095,,-0.0016633004030433935
IL10,-0.0210171532702343,-0.026839394512279065,,0.028019300421515986
SEMA4D,0.04636734071581925,0.04454558087335876,0.03253010409036281,0.0457820013281644
TRH,-0.018578861300549934,0.004695196273466349,,0.055341545835087505
SEMA6D,0.0013074493686872338,-0.026604795587482143,0.023952602443729144,0.06369110134553782
CEL,,,,-0.02481968274899716
PDCD1LG2,-0.006285289944020216,-0.025819751286235374,-0.018762709174205548,0.07815526607949984
SPINT1,0.07842193526663661,-0.021661470752203458,-0.016686725807425168,0.027979334466201503
CTHRC1,-0.03897224343829851,0.008966246827229575,0.04171854537264143,0.03966463779890363
PODXL,0.01978141004962685,0.04914198219509078,0.04523277653621842,0.042598395623732035
JAM3,-0.03807799512478347,0.0010288364391062457,-0.03308961600188242,0.002271670325943374
TGFB2,-0.0035552918725788637,0.001563506793752016,0.02867572154183091,-0.015739796657912718
COL18A1,-0.020361101708547404,0.012745663876073647,0.00667524524682141,0.011224938716331552
NODAL,-0.029392713044049598,-0.012985534139425148,,0.04833671131544294
INHBB,0.05342080645111395,0.008143744052897755,0.027326286481420083,0.07046573534458424
LCN1,,0.09401437214618069,,-0.016294911548401517
ARF4,0.0751895800553104,0.03446985335151271,-0.015202369525466643,0.005336437451217923
CXCL14,-0.007355696485013681,-0.008743569641656254,0.05897584471267356,-0.0657284121753657
LIF,-0.025094243249462068,0.02622535516162766,-0.012105159850892527,-0.08780468555757509
IL17B,,,,-0.01842363769764555
MMP1,,0.05989767714377819,,-0.04123068867245711
MATN1,,-0.016678269366508198,,0.1963298773227394
ADAM28,-0.03730000185630197,0.016102387953906307,0.05065347506312874,0.03277908997295488
TCN2,-0.045434939948065745,-0.009199525523879,0.002522344038419092,0.03508933794015253
THPO,,0.00960443656381059,-0.012596568363328325,-0.02516081110586268
CUBN,0.020177745377476276,0.005054434183800826,-0.020479788857379885,0.048060859716805335
TIMP3,0.020481349693714686,-0.0071660813928333435,0.0025264479092707705,-0.061630050900758876
PIGF,-0.06592371184908426,-0.020160841946604374,0.008156969382089992,-0.037757407748798544
CRH,,0.030445382224973023,-0.0227908667810815,0.05410852425289092
BDNF,,0.05911485657517941,-0.0204915354182209,-0.04815192337669046
CCL5,-0.02234970565892843,0.0669598634852616,-0.012306169170617111,0.04519244397052687
GAD1,0.011049804116927926,0.04440883207455204,-0.02696972102328073,-0.004310954745232763
COL14A1,-0.0064333278456827825,0.02570062945202266,-0.016499741741097092,-0.028124669938440164
HLA-A,-0.0388626648400439,0.0005345032287644326,0.026487552593912715,0.06986545049617651
CD5L,-0.0355220001718654,0.14483434180505883,,
FGF18,,0.01146715539392461,,-0.023049153138168715
ADM,0.05133110520874621,-0.04006554882678745,0.05243844810817691,-0.1319296234039591
CCL15,,-0.02483049850501345,0.05936198579034484,
GNAI2,-0.03074123375599072,-0.0011992833363914726,-0.01275338382364759,-0.0027657085604146114
HDC,,,-0.01533470178336505,0.04465179686140173
COL11A1,0.16006130383726935,-0.010605775045402695,-0.011695423800768516,-0.013454973655827611
NUCB2,-0.07128541160170122,-0.06382332045184269,-0.00306238612487349,-0.010140972745712948
FGF16,,,,-0.016544006035226724
CXCL1,,-0.045922103628182775,-0.011462952412951387,-0.028705163022423975
VCAN,-0.04970712581339214,-0.04044958835855438,0.005451610101471381,0.02144022850453915
MMP7,,0.03479330571383981,0.058941585634554775,0.00881463243337984
PTPN6,-0.06580681429240458,-0.018524924671455948,0.028225267137619324,-0.013798487950845555
PTGS2,-0.01647059802875655,0.011612969576491373,0.037630061366012366,-0.05531105324655276
XCL1,-0.018143458647646205,-0.016308798195955012,,0.11340712773167716
CD58,0.030124512900119495,0.05031215247598428,-0.03031244402449233,0.014533905736027008
TNFSF14,0.003975627995409912,0.025006116551723644,0.0902670907762331,-0.0013497547739491893
CNTN4,,0.055577194780682404,-0.022313275817513967,0.04788273469982595
INSL3,,0.07732004856201909,,
BTLA,,,-0.014298042940913714,
MFNG,-0.06460896298102278,0.046783618043436496,0.0335955551919874,-0.01275101054491272
ICAM1,0.08586267203411238,-0.012693350758614375,0.00924670809008985,-0.03889517170203381
PROS1,0.00933508894454341,-0.010415600655503551,-0.009103106766942917,-0.054447792065173
CLCF1,-0.029031708087868622,0.012017072468289718,0.05343244488410679,-0.031097909776769943
PSAP,0.006002872950302805,0.004907011126598702,0.0035524689709594856,-0.010510839004516636
EFEMP1,-0.0731356210556849,0.03522705834895675,0.016818264018966664,-0.0510692183726196
C1QTNF1,-0.009149125262025135,0.0178330768400674,0.033329069637031424,-0.0690351838207367
ALB,-0.02731455253568527,0.008768443212615357,-0.012716618628734098,-0.023771113856409693
EFNA3,-0.0041939141966091725,0.04819877064394684,-0.0022426876011980234,0.043189235228852846
DRAXIN,-0.02956993171524818,0.03050518505261073,-0.010210820731037285,0.011044988850608804
RAET1L,,-0.01138107734743244,-0.012229755784147808,
NPTX2,0.035614177839813695,0.06874220378287701,0.03314497306153608,-3.537153553297739e-05
FGF11,-0.0060215751345654165,-0.0201507942538151,0.002748259247060442,-0.02719561774144619
CD59,0.052726107820136967,0.028730260771557298,0.06193636856884111,0.020671928255191405
COL9A2,-0.03109556691543571,0.019129867080316616,0.006705335716031715,-0.002951446926413088
DLL3,0.07215066175126339,0.0033714348679101318,0.006252191758115807,0.035024994963978824
FGF5,,,,-0.02837951652943592
LIN7C,-0.054638753746424136,0.009712136253948624,-0.016716421899863502,0.02962651732726509
GDF7,-0.018793078262161166,-0.0014721644822738285,-0.01119628773986533,-0.02566520053223888
PSPN,0.031826140629506276,0.0842544435190203,0.0031160180678292,-0.024882406801770778
ANGPT1,-0.03954479039307562,0.007671419579869105,-0.01316580713847308,0.023471996346789578
PNOC,0.010002087418481851,-0.035779045040776725,0.03495262111517557,-0.002090270066774029
L1CAM,-0.02822070392839673,0.027181778648534893,0.011991993439327968,0.07073670185516549
APOA1,0.013819085785708923,0.028522871865225407,0.09033825305824146,0.07646938581831401
PSEN1,-0.0877654105663395,0.03797312338342559,0.06287120024080714,0.01097308784018131
CALM2,-0.021551300944579653,0.09506853281819344,-0.011565215252637755,0.06276509740103395
CLEC2B,-0.0013086295273726184,0.022412786235675407,-0.005038915713877604,0.024303094343678812
NTNG1,-0.03116425493106087,0.001892863347011435,-0.02112573816116591,-0.03744882543881593
LRIG1,0.024067102863843885,0.0125266501934459,0.027449918022802788,-0.06673063523202277
CPAMD8,-0.016536296037994537,-0.007287670070220378,-0.007076526812198068,0.0667114710571232
GHRL,-0.026382471522031735,0.003347132855202183,-0.010210820731037285,0.04686616280357194
NPY,-0.02425939166884053,0.0322425025471111,0.043906071624080625,0.027964033675212562
MMP2,-0.04371892434508049,0.055517920624534665,-0.018479384886160053,0.061513640276589544
PPY,,0.10771745869422973,,-0.03257763644370866
ALKAL2,0.014306766787389957,0.07482662268815504,-0.02714938431535,0.0234863404504636
CSF1,0.007676210750896475,0.042965189650561036,0.07230281007029678,0.0373698780479071
SEMA4C,-0.0036584826319713106,0.0064427146482567066,0.013566898531346959,0.10905933000957879
ICAM2,-0.0142186576088264,0.049320971093710336,-0.025255359296432155,0.04790961847780588
SYTL3,-0.04518868628670563,0.047742738025778296,-0.023003166717692893,0.025789459355923798
IL1A,0.029579129502183516,-0.028967508762051973,0.03351740295759933,-0.028836379943805963
HLA-G,,-0.017512760441602555,,
PGF,0.07057771293665029,0.014828421483993943,0.10634332946149581,0.052520243280692
LGALS8,-0.040796121757064846,0.00417021918077377,0.02101473663054606,0.04147368048439109
DKK3,0.024882963361738036,0.029116507226184293,0.0064751415884674425,0.05967846481902763
COL16A1,-0.05717543383414192,0.04858657186341341,0.023687285516420527,0.008848224374959607
TPH1,0.0338305842781434,-0.012858813819245671,,-0.03788968022379772
TNC,-0.03601190549563627,0.01970876194261637,-0.016545135779130048,-0.08538469330595552
TNFSF9,-0.016536288189599388,-0.00812109488899149,-0.017055154276074014,-0.009524592551105117
CNTN2,-0.03485130891879269,-0.034529080158393545,0.09537719775056527,0.02442494819934058
F7,,0.0955160928886479,,0.06949995177109519
LUM,-0.0019384333579525966,-0.029894473308808706,-0.0009820964084757205,0.005123169442511965
IZUMO1,-0.015800947213302035,,,
BTC,,-0.011381072606847946,-0.03782211472547884,-0.04582853534088783
APOC1,-0.000286973148943848,-0.004615172495300371,-0.007452264419856288,0.06014189333612738
PKM,-0.02304113218446361,-0.051872201599989835,-0.02951794515291164,-0.10155140059200671
TNF,,-0.0292727238166611,-0.014927994244194932,0.04003634345730879
GNAS,-0.010076382846119267,-0.03150516706222229,-0.01254867482923437,0.0729646416595339
BMP8B,-0.025146925552000626,0.0934927319444708,-0.009912034737667146,0.023639070553432676
LIPH,,-0.012858810653506246,,-0.027916539343398068
CCL28,,0.07497318046899194,-0.011723844094200438,0.04825127430612761
PTPN11,0.010681417848186167,0.007760196292867483,-0.0043965667371344405,-0.007609979952377065
ADAM12,-0.046940768150790964,0.0002613105115793206,-0.01133036649912708,-0.05263961665297535
EPO,,0.12130946984055097,,
EDN3,0.03769828248714992,-0.0223994386684611,-0.032934606156307125,-0.009006505816305577
CCL2,-0.021754348535674085,0.03354868821462323,0.012684914375275193,-0.0982850017576718
DSCAM,-0.02327614170409775,0.0076389920611108055,0.11840928497349232,0.061990666264529495
GPHA2,,0.009536048294536253,,
ANG,-0.031805607991030556,-0.01539363643200852,-0.028722319361831068,-0.01724311441340107
FBLN2,-0.021774669003678786,0.009037907663243106,0.010865619037107851,0.03202763971286871
VTN,,-0.024307633394748465,0.002828760823545425,-0.028379526381183056
VEGFA,-0.004853144531834893,-0.03132539153839294,0.009264766777796536,-0.1233013599836136
F10,,,0.009637983794015892,0.044958659706312715
SERPINA1,0.018707917142973523,0.023558328448028444,0.003596425889399691,0.03794873716299854
VWF,-0.012934910155223887,0.01096790422322179,-0.03807316923024487,0.044511730850637844
GDNF,,-0.020137828933400638,,
VASP,0.07814671715693733,0.009480250071453878,-0.022133006024040783,0.006939146895981548
ADAM15,-0.050613304227064934,0.0005009185634179994,0.010161876950671354,0.011593341366908393
WNT2,,-0.02249334860185216,0.07224485325881996,0.0384240171632627
CALCB,,,,-0.02697098055088202
OLFM2,-0.027924638534528486,-0.007202399394567945,0.050979710509237885,-0.003885656785228918
MFAP2,-0.032633117071781334,0.017954534766440662,0.016180431671508032,-0.014639487739096997
HLA-C,-0.035309181955526195,0.0475753066520943,-0.010032270728958558,0.04758230892987686
THBS1,-0.007241148383063262,0.013679127067868743,0.057905662777748765,-0.01508182470524284
HSPA4,0.06479428883174645,0.043207777272110906,-0.026541436302309356,-0.004240630262357725
LMAN1,-0.0005538091983794826,-0.005660959902149447,0.0016146072111678548,-0.028213193184083288
LYPD3,,-0.01961661793940733,0.07654388765301971,-0.02549801712731869
APOE,0.029537922892178114,-0.05324469156833259,0.03638326398700057,0.11249642944870086
SOSTDC1,-0.01653629466452458,0.0659099477649672,0.061824558658551756,-0.034982937178715305
ANXA1,0.004429532396909821,-0.01600871493571071,0.004862521884012917,-0.03941244873256988
WNT2B,-0.02269221911071072,-0.022501335221697644,0.06740231102251053,0.029102220552769998
AMH,,-0.023953889140673423,-0.013186537528595749,-0.0327147622167409
GDF10,,-0.014882719771446992,0.004793486578021662,0.04498376051973411
EFNB3,-0.02568556834753748,-0.0219925255788626,-0.03699835065446169,0.07145651191592307
LTB,0.05865318275970438,-0.025344613949434207,0.062034676859632855,0.08088414238423737
ANGPT2,-0.03936614903586482,0.033163248445342866,0.027331378604689358,0.056499268502115854
ADAM17,0.051852279515690644,0.004794393913515089,0.016018673585417285,0.01325451461863804
LRPAP1,0.05820421818109278,0.06523367197929654,0.020891928931847333,0.0017926665895846398
NID1,0.04825072113172089,0.0191326252220097,-0.023759971507698954,0.030999098263292283
MST1,-0.005497766736198663,-0.05655705787489156,-0.005557706257831148,0.05272159463190536
DCN,-0.006624404012813137,-0.024640152633793037,-0.016961347527528425,0.01060287971891499
COL7A1,0.04664830913966223,0.010117529602631155,-0.023905274584152657,-0.04774544606958601
CALR,0.03945592975468956,-0.01399235805394177,-0.01757360112968301,-0.06753966473751408
PIGA,-0.04737284610224024,0.04943915470509,0.0753265117657549,-0.07208471324843127
CD200,0.008929933001856512,-0.02909302497819833,0.015438408457460263,0.011097009694599065
GRP,,0.004354105077304356,0.05415612678225528,-0.026161305834837667
CDH1,0.03513190112684828,-0.0221664070052042,,0.049506653570461724
LPL,0.012116473519174671,-0.008272508392233181,0.0647175739587438,0.0036774194217613445
SEMA5A,0.01596528896955672,-0.0055437220596148765,0.009233983972460195,0.002179304692481695
SEMA7A,-0.018762761333585877,0.04824764497453625,0.04257284394749473,0.037598292633347394
SEMA4G,-0.018844223407648616,0.03752485630965783,0.01110538052804596,-0.03776665406276975
SEMA3B,-0.02608525253279992,-0.008150938068795341,0.0012410380593019586,-0.035361887896324606
RPH3A,-0.03397578324000748,-0.03847324183199003,-0.02236474683589025,0.02275791452116743
JAG2,-0.045294115005535804,0.003920053720913457,0.04140392850499592,-0.0067138720640021665
CGN,-0.030387776234375392,0.007114308955821487,0.15190622684786834,0.004267876208296827
GDF15,0.00924049586058179,0.031183446637735764,,-0.05791600080265688
SEMA4F,-0.010773922155367282,0.01820464713396953,-0.01170044991993149,0.014397452795749447
NXPH1,-0.02413358090314423,-0.031584668487401726,0.06017977042545363,0.0758546970057888
ARF1,-0.046521543458963886,0.050745257522399126,0.03128452825133878,0.07082049033744951
DSC3,,-0.010846021122553656,,
EBI3,-0.02771064491154428,0.023049647935591513,-0.00739719899923146,0.06723157662538547
TIMP1,-0.004142073507392672,0.014231130839908948,-0.04516203238728729,-0.05467983719034941
SEMA3C,0.015411348714996673,0.10157051573400698,0.0004783709300510481,0.06285751813336116
GAS6,-0.01687365431251908,-0.024292943483959367,0.020255746926928577,0.06850701974995334
MEPE,,-0.029044040747732088,-0.014748989265250482,0.0387452686699337
SERPINE1,0.10833741278694148,-0.012887726112682686,0.034700511998882806,-0.10421263403158361
RSPO2,-0.017471543587907847,-0.0034410768634916306,0.046365120896027824,-0.031205088318041543
SHBG,-0.019628416631105115,0.03386114630890885,0.008352883365960748,0.03247509517045888
LGALS3BP,0.0076381946580583475,0.027992161081587537,0.022696335633939073,-0.06824391588423956
LAMB1,-0.014706643134131833,0.037341576988216114,0.02050428986540255,-0.014226649639227394
SPTBN2,-0.033347729860256636,0.0683326485940136,0.029631200848563483,0.04511908661690243
COL1A2,0.013023643305480562,0.007906774679305848,-0.010832570305072524,-0.004325995983351847
DEFB1,,,,0.0737615985953882
WNT11,,-0.015545870640998782,0.06241293037657721,0.16509017473143472
LGALS1,0.0036771508939452027,-0.0023324834811819504,0.010523358397913078,-0.08201352610765243
BCAN,0.007702356524748778,0.00467253672391802,-0.0044656403511002035,0.08520062555108696
ANOS1,0.02882901982417934,-0.04903436957261125,0.06076990678236053,0.043856599966856674
EDA,-0.024596282920242896,-0.011381076506360565,0.02799873635207611,0.043634001895627834
FGF22,,0.06758019031182752,-0.014404799885391511,-0.027130475782341453
SHANK1,-0.020823902741034253,-0.015545869642973106,-0.01803350637175822,0.00598373135669347
RAET1G,,,,-0.017970836413380237
TGFB1,0.019500729476080968,-0.015283799657050186,0.04860271525701682,-0.01450339698363444
MSTN,0.01241193323025926,-0.0351904982858301,0.018160514911831356,-0.024300294138596627
WNT4,,-0.010474772918945536,-0.00882240216466406,-0.008876539338393458
TNFSF4,0.0397229969471145,-0.02395388820350138,0.07098371587937735,0.06267093578443254
NTN1,0.04574556674366526,0.017907890682737997,-0.0075703762184537275,0.0814946693239386
CXCL12,-0.0472702004515405,0.05340079453890573,0.03062398371222687,-0.013479975265867068
GNRH1,0.11892386695134516,-0.0190826205818978,0.008401099248093095,-0.024647600347155164
RIMS1,0.08236465027362075,0.024000545521102316,0.00021291164890902301,0.03651842078140991
FGF14,-0.04938510461767791,0.010955568052754076,-0.0036035503266345745,0.031875017638751564
IGF1,-0.01825556414773041,0.03164379778194157,0.043214584574291635,0.04348655881845302
TNFSF10,-0.043143970080158696,0.025134204015700226,-0.0006378599494812981,0.07972405995225046
GDF5,-0.017471536691727154,0.025982493030757618,-0.014404800097912026,0.005560156774614333
CHAD,,,-0.012105158792818508,
RGMA,0.05306662297583864,-0.006348648606757787,-0.015316973963972923,-0.0365028214041459
CLEC3A,,,-0.009045060232140084,
WNT16,-0.03256998758502259,0.11898047298573039,-0.026665187309147506,-0.02728919195275053
CX3CL1,0.02198823382405552,0.0560186714062636,0.02235284103338996,-0.027000337279344838
FGF1,0.0041113025978595915,0.011653991942159913,0.05265880962673411,0.01489553727252326
ALOX5AP,0.04479722071074063,0.005025021858159207,-0.00884214344924639,-0.03625863030088211
IL1RN,0.10196434263339975,0.0211920220007864,,0.01230112964079201
NPW,,,,0.0069371462778262715
CXCL9,0.011659748323606745,-0.037841244259407825,-0.014404797743839157,0.07771852161154973
ANGPTL4,-0.022472931827952992,-0.042159020018907534,0.03266816463474081,-0.10240822045547521
COL4A3,,-0.021047617037617365,0.0791884071621789,-0.021541859778926118
NRG3,0.07519608775773678,-0.004787503205203092,0.02407615183104564,0.03260510591226725
IL23A,,-0.017159620196514055,,-0.024125017126028336
COLQ,0.02197585169648377,0.03876937293727583,-0.005526320121655418,-0.016785127122461423
TNFSF12,0.043251839373938464,0.006665615815198692,-0.013857805291577475,-0.010201381625298924
DKK2,,-0.017973881000514797,-0.009912033619940202,0.022340844829786342
FYN,0.006040865186079522,0.0308730786890232,0.02511953289542321,-0.028767696738539766
ACE,-0.06540680396752775,0.021865544593747628,0.04150352038630454,0.07056120540967728
IL18,-0.033542559819647245,0.038785104893503765,-0.04258128354258237,0.05365718798428983
PPBP,,,,0.030517365089634402
CCL27,-0.01769814676821253,0.017847509272111473,-0.010210820731037285,-0.03727166081777474
SERPING1,-0.05280079018453915,0.002781208833414692,-0.031059395661443095,-0.04698436034879787
AZGP1,0.040074244544440404,-0.015131445791934806,0.03947245764383786,0.009183846994653305
INHA,-0.024259383630866323,0.009348849018593624,-0.015731766408956845,-0.03244004923552171
SEMA3G,0.05928641877018683,-0.008145043971964592,-0.004149787042015138,0.03373197544921017
COL6A1,0.04010137542277992,0.006010423622038249,-0.05462361026702016,0.010368013177456593
FGF17,,-0.022263186967347953,-0.019941569442834567,-0.03060818079781683
TNFSF8,-0.01921491014413108,,,-0.02268065879895095
FGF20,-0.025583831681049735,0.06826037530636561,0.03417214610954988,-0.01678965006807484
ICAM3,0.02350580805320194,0.06863588012911687,0.0019912150882074476,0.0022580523944617146
LAMA4,-0.0718430704680696,0.0660643906078199,-0.007296324631998024,0.03784882355765435
DLL4,-0.0004216479372706629,-0.022787413865800743,-0.014298041788671074,-0.026148221476968728
SEMA3A,-0.016134249916024263,0.013383632464977886,0.037539932665900846,0.022850833875984917
RLN2,,,0.06795080856613708,-0.019724628042236243
C5,-0.023351313560648033,-0.04638082609587422,0.0112596585050261,0.023880983333212088
EDN2,,0.013252449749098437,,
C1QA,0.037127502454704184,0.036301053156915154,0.016206550885230247,0.10025433060394348
UTS2B,0.03969477771614012,-0.013760379045234701,-0.02491323446207478,
COL9A3,-0.053849024492260665,0.04420242152020872,0.02521027564601794,0.06402583726971774
DLK1,,,,0.03379517305269712
HGF,-0.04172811647380059,-0.033843470865158494,-0.018145415765619025,-0.06823006746278103
